month,signal_month,regime,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_return,expected_annual_volatility,expected_sharpe,target_volatility,sum_error,volatility_slack,cdar_slack,w_KODEX200,w_BOND,w_GLD,w_USO
2008-02,2008-01,Stagflation,0.008249828681644249,0.008527821310421835,1.088853084260743,0.0,0.07942646536502464,0.0002382793960950739,3.971323268251234e-05,True,False,0,Optimization terminated successfully,7,-2.388859665743305,0.0655721361094053,0.02744913694584996,2.388859665743303,0.07602810690112344,0.0,0.04857896995527348,0.15328648257134464,0.09176305220537247,0.8799999999999998,0.02823694779462653,1.1715265236476796e-15
2008-03,2008-02,Stagflation,0.0007233541797680555,0.0007301540490606917,1.0896407106903963,0.0,0.0019428197978994643,5.828459393698393e-06,9.714098989378438e-07,True,False,0,Optimization terminated successfully,5,-2.485977675826761,0.06649186438169082,0.026746766484771645,2.4859776758266525,0.07589525495982505,0.0,0.0491484884750534,0.1532385668303078,0.09221469361519496,0.88,0.027785306384780196,2.4980018054066022e-14
2008-04,2008-03,Overheating,0.016817102599136574,0.016823437079289478,1.1079653103182727,0.0,0.0018098514722580017,5.4295544167740055e-06,9.049257361290805e-07,True,False,0,Optimization terminated successfully,5,-2.4953666485024586,0.06514718477060655,0.026107259552300005,2.495366648502454,0.07776896735800483,1.1102230246251565e-16,0.05166170780570482,0.1528840196787481,0.09555692988401475,0.8799999999999998,0.024443070115984067,1.2261402536056544e-15
2008-05,2008-04,Overheating,-0.006083598086699484,-0.0060337866835996675,1.101224894676291,-0.00608359808669956,0.015180298941207981,4.5540896823623944e-05,4.270506276193062e-06,True,False,0,Optimization terminated successfully,7,-2.5561038996451755,0.06903240944717565,0.027006887105316166,2.556103899645175,0.07762631370595972,0.0,0.05061942660064356,0.15367503632777132,0.08810107994949573,0.88,0.03189892005050038,3.885780586188048e-15
2008-06,2008-05,Overheating,-0.008501518540207894,-0.008388637425044771,1.091862810817262,-0.014533396804982113,0.033702755582054475,0.00010110826674616343,1.1772848416959198e-05,True,False,0,Optimization terminated successfully,9,-2.316824068188696,0.06888721898205905,0.029733470023865647,2.3168240681886956,0.07936042303569302,0.0,0.049626953011827374,0.15250451845809826,0.0981135331572809,0.8444846092785067,0.05740185756421235,8.673617379884048e-17
2008-07,2008-06,Stagflation,-0.009236923434485806,-0.009111578671889137,1.0817773576327807,-0.02363607636593723,0.03581278931333447,0.0001074383679400034,1.7906394656667194e-05,True,False,0,Optimization terminated successfully,8,-2.039096960708146,0.0647741939608707,0.031766117653559564,2.039096960708146,0.07564466151132818,1.1102230246251565e-16,0.04387854385776861,0.15381736890596495,0.06799530177782111,0.8334993261479934,0.06986903473302584,0.02863633734115956
2008-08,2008-07,Stagflation,-0.006786489476494394,-0.006670333794047365,1.0744358869792958,-0.030262159858908677,0.034860296487512814,0.00010458088946253844,1.1574792984490607e-05,True,False,0,Optimization terminated successfully,10,-1.8985186197952497,0.05802426602292178,0.030562916485475176,1.8985186197952486,0.07494430014430015,0.0,0.04438138365882497,0.15346425861091925,0.053203218483900576,0.8799999999999998,0.04642094700263372,0.020375834513465915
2008-09,2008-08,Stagflation,0.012451482958877656,0.012493470927139365,1.087814207116425,-0.01818748566781314,0.011996562360488261,3.5989687081464786e-05,5.998281180244105e-06,True,False,0,Optimization terminated successfully,9,-1.7011849711416436,0.05552624839431716,0.0326397477853653,1.7011849711416427,0.07312192289868757,1.1102230246251565e-16,0.04048217511332228,0.15192298472966903,0.04216115713468704,0.8799999999999998,0.053253391236900455,0.02458545162841264
2008-10,2008-09,Stagflation,-0.011404510599881816,-0.011351358970248287,1.0754082184606637,-0.02938457689461116,0.016481839165643435,4.94455174969303e-05,3.7061121365971827e-06,True,False,0,Optimization terminated successfully,9,-1.7376003776113202,0.05605287841646486,0.03225878581674851,1.737600377611319,0.07514604347681347,0.0,0.042887257660064966,0.15146777616251467,0.043164451547763466,0.88,0.044423660015932176,0.03241188843630438
2008-11,2008-10,Stagflation,0.020451324302386338,0.020611474284227112,1.097401740693854,-0.009534206103785081,0.04849927009737225,0.00014549781029211676,1.4652171548655904e-05,True,False,0,Optimization terminated successfully,7,-1.5650807982492148,0.05833551683084465,0.03727316628981424,1.5650807977315893,0.07159385929620923,0.0,0.034320693006394995,0.1544746371089589,0.027138231974958984,0.88,0.08835900329945995,0.004502764725581116
2008-12,2008-11,Stagflation,0.03774932534091846,0.03786783433334781,1.1388279160329966,0.0,0.03562106418965749,0.00010686319256897248,1.1645799860374194e-05,True,False,0,Optimization terminated successfully,8,-1.4709438588805366,0.05455615118131828,0.03708921417559024,1.4709438415986624,0.06964550537182115,0.0,0.032556291196230915,0.15299684605878622,0.03354729301390885,0.88,0.07029994454934958,0.016152762436741644
2009-01,2008-12,Stagflation,0.009548214226467466,0.009615260950397686,1.1497016889423612,0.0,0.01915620683720575,5.7468620511617253e-05,9.578103418602865e-06,True,False,0,Optimization terminated successfully,7,-1.5003532170595426,0.06639801176410651,0.04425492012777469,1.500353216600535,0.06970157846438726,0.0,0.025446658336612575,0.1526172203832203,0.02000000004168666,0.88,0.07261028019412524,0.02738971976418815
2009-02,2009-01,Stagflation,0.01216444879566142,0.012178968684265132,1.163687176267786,0.0,0.004317190913508745,1.2951572740526235e-05,1.5683158631860929e-06,True,False,0,Optimization terminated successfully,7,-1.5282518434245789,0.06640280625282316,0.043450172521319955,1.528251843424578,0.06903642159347465,0.0,0.02558624907215469,0.1528426632077952,0.020000000248595197,0.8799999995605483,0.07479245848010156,0.02520754171075509
2009-03,2009-02,Stagflation,-0.0014279246501863881,-0.0013793653713553631,1.1620255186636874,-0.001427924650186485,0.014182045443384018,4.254613633015205e-05,6.0131425008729535e-06,True,False,0,Optimization terminated successfully,6,-1.505647602257949,0.06388021758651034,0.04242707091002716,1.5056476022579484,0.0694395624217525,0.0,0.027012491511725342,0.15261360933363538,0.020000000014062883,0.8799999999058754,0.07257532711961681,0.02742467296044504
2009-04,2009-03,Stagflation,0.006021520344973198,0.0060550307723362205,1.1690226789656988,0.0,0.011012459056450817,3.3037377169352454e-05,4.730501936693679e-07,True,False,0,Optimization terminated successfully,7,-1.591561639002642,0.06488374243149345,0.040767345021915105,1.5915616382821645,0.06924154381654382,0.0,0.028474198794628716,0.15233466173862753,0.03214500732264794,0.88,0.06450857338451137,0.02334641929284087
2009-05,2009-04,Slowdown,0.010122984262774646,0.010144630129843853,1.1808566771476952,0.0,0.0062642413500877195,1.8792724050263158e-05,2.8531430189445847e-06,True,False,0,Optimization terminated successfully,8,-1.7304733992478285,0.06846582474040179,0.039564794679976756,1.7304733992478287,0.06963766608896592,0.0,0.030072871408989163,0.15228738475740633,0.03632590215381211,0.879999999999245,0.06220403024550708,0.021470067601435605
2009-06,2009-05,Slowdown,-0.0005891647765902142,-0.0005534353379900866,1.1801609579873185,-0.0005891647765901009,0.010349804784341589,3.1049414353024765e-05,4.680024247102926e-06,True,False,0,Optimization terminated successfully,9,-1.7550427819911827,0.06730300615310915,0.03834835642966652,1.7550427819911245,0.06951066545736709,0.0,0.03116230902770057,0.15205475686558376,0.035011472393960574,0.88,0.06053241891261987,0.02445610869341963
2009-07,2009-06,Slowdown,0.0018075893990503586,0.0018146830426689238,1.1822942044241493,0.0,0.002071252699240028,6.2137580977200835e-06,8.798855208451209e-07,True,False,0,Optimization terminated successfully,8,-1.7644975708843325,0.06581320548458099,0.03729855261381667,1.7644975708843325,0.07044808620889084,0.0,0.03314953359507417,0.1517629594781606,0.03385598013557173,0.8799999999831531,0.05821785379669433,0.027926166084580872
2009-08,2009-07,Slowdown,0.0017608304791789618,0.00177437263048739,1.184376024094656,0.0,0.0038978126066751516,1.1693437820025454e-05,1.8487134884026881e-06,True,False,0,Optimization terminated successfully,8,-1.802966558022672,0.06587548420998751,0.03653727459162288,1.8029665580226715,0.07022555632813417,0.0,0.03368828173651129,0.1518075079977831,0.040405552979215734,0.8799999999998974,0.05721054060421942,0.022383906416667508
2009-09,2009-08,Slowdown,0.005333505925267716,0.005338623510210912,1.1906929006369098,0.0,0.0014621671266274346,4.386501379882304e-06,7.310835633137364e-07,True,False,0,Optimization terminated successfully,8,-1.8157756319447205,0.06484785111915145,0.03571358155616315,1.8157756319447202,0.07082431146201162,0.0,0.03511072990584847,0.15292456914344213,0.041261627158063224,0.879999999999351,0.057654550699504585,0.02108382214308134
2009-10,2009-09,Slowdown,0.004842366943031445,0.004847776160505753,1.1964586725782562,0.0,0.0017446110542904993,5.233833162871498e-06,1.7538431143578754e-07,True,False,0,Optimization terminated successfully,8,-1.8849380014002897,0.0658657570514317,0.03494319548043549,1.8849380014002894,0.07410243822614958,0.0,0.039159242745714085,0.15260708740574755,0.04371948225870031,0.8799999999998909,0.05815270021129743,0.0181278175301115
2009-11,2009-10,Slowdown,0.0164277236343669,0.01644266409013349,1.2161137649913132,0.0,0.004640762525147408,1.3922287575442224e-05,1.0181681911486039e-06,True,False,0,Optimization terminated successfully,8,-1.9101951847242689,0.06419823123057795,0.03360820493325408,1.9101951847197935,0.07507804247930035,1.1102230246251565e-16,0.041469837546046266,0.15306924351346143,0.040130587159459774,0.8799999999999998,0.05732772561026757,0.022541687230272774
2009-12,2009-11,Goldilocks,-0.0037397925542029856,-0.0037199970729027646,1.211565751787935,-0.00373979255420287,0.0059774302290017,1.79322906870051e-05,1.8631906132157081e-06,True,False,0,Optimization terminated successfully,7,-1.9524989297046396,0.06584633292624964,0.03372413266122016,1.9524989297046396,0.07681751542800283,1.1102230246251565e-16,0.04309338276678267,0.15296784801851207,0.04067545263267639,0.8799999995039947,0.055467902124045156,0.023856645739283703
2010-01,2009-12,Slowdown,0.00338931113854533,0.00339609246291637,1.2156721250855498,-0.0003631567362174515,0.0019375212488686334,5.8125637466059e-06,9.68760624434288e-07,True,False,0,Optimization terminated successfully,10,-1.9275931749225184,0.06454336970935953,0.03348391691206007,1.9275931749225141,0.07645500291765352,1.1102230246251565e-16,0.04297108600559345,0.15178167697899247,0.046233594340183426,0.8799999999999998,0.05138572489300065,0.0223806807668161
2010-02,2010-01,Goldilocks,0.011485514557887861,0.011501440363497999,1.2296347449758382,0.0,0.004898564308716272,1.4695692926148817e-05,1.2301126839887948e-06,True,False,0,Optimization terminated successfully,7,-1.9718722096903174,0.0646810652624282,0.03280185447341254,1.9718722096903174,0.07853511044312936,0.0,0.04573325596971682,0.1519141263562888,0.04584703381344163,0.8799999999516035,0.05378124713129607,0.020371719103658915
2010-03,2010-02,Goldilocks,0.014051826755905788,0.014056117082386594,1.246913359385281,0.0,0.0012668220815099974,3.8004662445299926e-06,4.898602362759935e-07,True,False,0,Optimization terminated successfully,10,-2.0558276353252842,0.06639451444416199,0.032295759286092435,2.055827635325284,0.07919123006799127,0.0,0.04689547078189883,0.15197367699175662,0.04555834867769124,0.8799999999564443,0.05415952896679282,0.02028212239907179
2010-04,2010-03,Goldilocks,0.008390049604421461,0.008403082802572662,1.2573750243229391,0.0,0.003977862632044695,1.1933587896134085e-05,1.0996102550670794e-06,True,False,0,Optimization terminated successfully,8,-2.150633814650394,0.06938323204723401,0.03226176003305967,2.1506338146503716,0.08034697839747673,0.0,0.048085218364417065,0.1521760579278422,0.04469573523641817,0.8799999999846244,0.05616340738606015,0.019140857392897236
2010-05,2010-04,Goldilocks,0.0021973136360789007,0.0022074053539287973,1.260137871609549,0.0,0.003003594257641455,9.010782772924365e-06,1.080935076972267e-06,True,False,0,Optimization terminated successfully,11,-2.21506105593448,0.06957504894394542,0.03140999150228544,2.2150610559344797,0.08118817799039682,0.0,0.04977818648811138,0.1521285237053457,0.044930908112747955,0.8799999999988241,0.055890991804830766,0.019178100083597265
2010-06,2010-05,Goldilocks,0.004364090436418323,0.004379326819913276,1.265637227243609,0.0,0.004353252427129564,1.3059757281388691e-05,2.1766262135647988e-06,True,False,0,Optimization terminated successfully,11,-2.187126689170018,0.06826279119499083,0.03121117378934111,2.187126689169991,0.08166665212193935,1.1102230246251565e-16,0.05045547833259824,0.15225962354438177,0.04433295380770791,0.8799999999999998,0.06241296665978104,0.013254079532511233
2010-07,2010-06,Goldilocks,0.002209963358424016,0.002214957612291613,1.2684342391408747,0.0,0.0015022175354501913,4.506652606350574e-06,4.876012612465147e-07,True,False,0,Optimization terminated successfully,11,-2.2391544086375847,0.06795884627801599,0.03035022775377319,2.239154408637584,0.08111117661832674,0.0,0.050760948864553554,0.15301279418618474,0.044825620789986004,0.8799999999999958,0.062129071999619936,0.013045307210398297
2010-08,2010-07,Goldilocks,0.012387461526453921,0.012399764321788867,1.2841469194770692,0.0,0.0035150843814128847,1.0545253144238654e-05,1.7575421907064516e-06,True,False,0,Optimization terminated successfully,11,-2.3152868455793203,0.06820582906251005,0.02945891097370439,2.31528684557932,0.08092438090264178,0.0,0.0514654699289374,0.15287250344273545,0.046005964237760884,0.8799999999998688,0.059592704723235794,0.014401331039134657
2010-09,2010-08,Goldilocks,0.01670894340076427,0.016726491930004715,1.3056036576728773,0.0,0.005402707559433789,1.6208122678301367e-05,1.3404065621447082e-06,True,False,0,Optimization terminated successfully,9,-2.3615566814282096,0.0686212416857226,0.029057630598229894,2.36155668142821,0.08066307561524169,2.220446049250313e-16,0.051605445017011795,0.15282922568177093,0.04624925460484802,0.8799999999999217,0.05796416165310553,0.015786583742124834
2010-10,2010-09,Goldilocks,-0.002040045037719611,-0.0020223241789323917,1.3029401674098133,-0.0020400450377194845,0.005503496716497241,1.6510490149491723e-05,1.2103686377275409e-06,True,False,0,Optimization terminated successfully,8,-2.4239420651578225,0.07207232264938877,0.029733517019803927,2.4239420651578216,0.07929998310867876,1.1102230246251565e-16,0.04956646608887484,0.15302082246477305,0.04496096703605593,0.8799999999958507,0.06100424680793897,0.01403478616015442
2010-11,2010-10,Goldilocks,0.010633025135829624,0.010639588240182758,1.3167943629603638,0.0,0.0018911236572588426,5.673370971776528e-06,8.897333813568873e-07,True,False,0,Optimization terminated successfully,9,-2.3621031845113447,0.07017599078769474,0.029709113153013646,2.3621031845097735,0.07969910279402448,0.0,0.04998998964101083,0.15295683553914033,0.045282710859780806,0.88,0.06149543010326483,0.013221859036954397
2010-12,2010-11,Overheating,0.0030473711931341837,0.003062677072688563,1.3208071241693307,0.0,0.004428321043307618,1.3284963129922853e-05,2.0209164244562177e-06,True,False,0,Optimization terminated successfully,9,-2.425983423031301,0.07057036083461182,0.0290893829548238,2.425983423031301,0.0785295004821863,0.0,0.04944011752736251,0.15291390349469827,0.04563395337361003,0.8799999999999997,0.06100597759256648,0.013360069033823922
2011-01,2010-12,Goldilocks,-0.008146763296885616,-0.008134477148598837,1.310046821167883,-0.008146763296885462,0.0037489686398892736,1.1246905919667821e-05,1.0392423671111013e-06,True,False,0,Optimization terminated successfully,9,-2.4788580049292284,0.07029050440899919,0.02835600275176148,2.478858004929229,0.0786588321725587,1.1102230246251565e-16,0.050302829420797224,0.15241413543109988,0.04820206977285875,0.879999999999998,0.058926993108632225,0.01287093711851084
2011-02,2011-01,Overheating,0.00520694162992354,0.005223785979938245,1.3168681584981712,-0.0029822413879215803,0.005293356909406365,1.5880070728219096e-05,9.642792864856947e-07,True,False,0,Optimization terminated successfully,8,-2.286084994189686,0.06846528349681037,0.029948704300506116,2.28608499418966,0.0803828066312256,1.1102230246251565e-16,0.05043410233071949,0.15043384064001417,0.05348700409618345,0.8799999999999998,0.05658158343223491,0.009931412471581743
2011-03,2011-02,Overheating,0.012230422523630581,0.0122405076630707,1.332974012484519,0.0,0.003223408799370894,9.670226398112682e-06,4.1491304200654e-07,True,False,0,Optimization terminated successfully,8,-2.3273022755608985,0.06740430802651731,0.028962420882896408,2.327302275560899,0.07719189007574545,1.1102230246251565e-16,0.04822946919284904,0.15102442090915666,0.050811326615101876,0.8799999999999929,0.057035094660011616,0.012153578724893454
2011-04,2011-03,Overheating,0.008139885346182502,0.00816128751143288,1.3438242681155839,0.0,0.006774237632680732,2.0322712898042197e-05,1.0794523523359605e-06,True,False,0,Optimization terminated successfully,11,-2.421364133899273,0.06958810444093884,0.028739215001453274,2.421364133899271,0.07984364139151595,1.1102230246251565e-16,0.05110442639006268,0.15123657439513202,0.04984527181772412,0.8799999999999998,0.05923896319307948,0.01091576498919646
2011-05,2011-04,Overheating,0.004848444215759191,0.004866332568308374,1.3503397251153257,0.0,0.005350936259846909,1.6052808779540727e-05,1.8355437696415191e-06,True,False,0,Optimization terminated successfully,11,-2.481918304999383,0.06939992437658607,0.02796221142202476,2.4819183049993825,0.0788848005577757,0.0,0.05092258913575094,0.15200182054161826,0.05011566713995361,0.88,0.05866168298361745,0.01122264987642907
2011-06,2011-05,Overheating,-0.003159387825590521,-0.0031441337241660807,1.346073478227385,-0.003159387825590554,0.004956596150100287,1.4869788450300862e-05,3.843129741393572e-07,True,False,0,Optimization terminated successfully,8,-2.5572401043934616,0.06997966485037194,0.02736530868968602,2.55724010439346,0.07891389590254706,0.0,0.05154858721286104,0.15178643658965524,0.05124322923337882,0.88,0.06033349374881087,0.008423277017810366
2011-07,2011-06,Overheating,0.008666340568047081,0.008701664131267252,1.3577390094193194,0.0,0.011359468366491113,3.4078405099473336e-05,1.2451581206968793e-06,True,False,0,Optimization terminated successfully,4,-2.48003352043624,0.07025166686510335,0.028326902151204005,2.4800335204362396,0.07680496965119397,0.0,0.048478067499989966,0.1506305014047598,0.05658184009262171,0.8799999999998127,0.06341815990752757,3.8159355504463164e-14
2011-08,2011-07,Stagflation,0.013454254693223023,0.01347074861886236,1.3760063758589711,0.0,0.004712550186123965,1.4137650558371895e-05,2.3562750809660373e-06,True,False,0,Optimization terminated successfully,5,-2.535017726084172,0.07000100800367737,0.02761361677411524,2.535017726084172,0.07630322094038985,0.0,0.048689604166274617,0.15052246551660192,0.05712829473892532,0.8799999999113772,0.06287170532546685,2.4230728534746504e-11
2011-09,2011-08,Overheating,-0.006926938869316717,-0.006857869575134905,1.366474863809606,-0.006926938869316723,0.020379681616120787,6.113904484836235e-05,7.930249333449956e-06,True,False,0,Optimization terminated successfully,10,-2.5022212869103573,0.06851650580751024,0.027382272769372783,2.5022212869103515,0.07741940577442563,1.1102230246251565e-16,0.050037133005052845,0.1485457639562946,0.06526166870214309,0.8799999999999998,0.05096710703295921,0.003771224264897764
2011-10,2011-09,Stagflation,0.01015619696730068,0.010185931606977056,1.380353051677322,0.0,0.008495611336107493,2.548683400832248e-05,4.247805668053821e-06,True,False,0,Optimization terminated successfully,9,-2.1733513075299076,0.06614170913251567,0.03043305005654527,2.1733513075299036,0.07498622166331123,0.0,0.04455317160676596,0.15048364882456555,0.0559070419753793,0.88,0.05777103049478911,0.006321927529831628
2011-11,2011-10,Stagflation,0.010921555700323769,0.010947252937898845,1.3954286544173276,0.0,0.00806888864017233,2.420666592051699e-05,1.4905716545579942e-06,True,False,0,Optimization terminated successfully,7,-2.275525500895613,0.06801027408652616,0.02988772222497651,2.275525500892519,0.07362805687813925,0.0,0.04374033465316274,0.1505783438913942,0.05546157943658975,0.88,0.058981577234916815,0.005556843328493494
2011-12,2011-11,Stagflation,-0.003606665379723096,-0.0035908489067407916,1.390395810199567,-0.003606665379723095,0.0045189922806584005,1.3556976841975202e-05,2.259496140329255e-06,True,False,0,Optimization terminated successfully,5,-2.3368016787167396,0.06874399208387325,0.029417983010703846,2.3368016787167387,0.07294014809817284,1.1102230246251565e-16,0.04352216508746899,0.1503577680792694,0.05658138904248124,0.8799999999923345,0.0591883361761591,0.004230274789025082
2012-01,2011-12,Stagflation,0.010590813014582489,0.01062740364169373,1.4051212322416495,0.0,0.010500366099600672,3.1501098298802016e-05,5.08952881243872e-06,True,False,0,Optimization terminated successfully,8,-2.269737249036823,0.06652566860770505,0.02930985453753981,2.269737249036823,0.07229417567786887,0.0,0.04298432114032906,0.15148551396925394,0.05075203808765487,0.8799999999923532,0.0543915180085211,0.014856443911470972
2012-02,2012-01,Slowdown,0.0037206926006245087,0.0037446687402096428,1.4103492564134315,0.0,0.0077401998469577744,2.3220599540873325e-05,7.555400442609967e-07,True,False,0,Optimization terminated successfully,8,-2.3259979188717743,0.06671797225804121,0.028683590693151944,2.3259979188717743,0.07130374022487913,1.1102230246251565e-16,0.042620149531727186,0.15161461800383672,0.050077046466626536,0.879999999997302,0.05358149374445792,0.01634145979161328
2012-03,2012-02,Slowdown,-0.0011866730621716867,-0.0011772666923159157,1.4086756329425918,-0.0011866730621716837,0.0029201920261016368,8.760576078304911e-06,6.457937774660833e-07,True,False,0,Optimization terminated successfully,6,-2.39375496273907,0.0663939840509542,0.027736332700897016,2.3937549627390706,0.07409738968635254,0.0,0.04636105698545553,0.1523407303981939,0.049182432766891236,0.8799999999998286,0.051992114735672064,0.018825452497608
2012-04,2012-03,Slowdown,0.006549689911054958,0.006564052120272473,1.4179020215236247,0.0,0.004571715388502199,1.3715146165506597e-05,6.47063052008727e-07,True,False,0,Optimization terminated successfully,7,-2.3784306306316436,0.06585392851414239,0.027687975283371406,2.3784306306316427,0.07231655113223741,1.1102230246251565e-16,0.044628575848866,0.15188503081466692,0.052028476812871906,0.8799999999814326,0.05292997932615419,0.015041543879541154
2012-05,2012-04,Slowdown,0.0006890212881120267,0.0006914667238433502,1.4188789862009117,0.0,0.0006986959232352635,2.0960877697057903e-06,3.493479616176673e-07,True,False,0,Optimization terminated successfully,7,-2.4596223475424073,0.06614859217733468,0.02689380028092706,2.4596223473945744,0.07253035188532742,1.1102230246251565e-16,0.04563655160440036,0.1519719991507776,0.05149816884986097,0.8799999999999998,0.052930769649587706,0.015571061500551465
2012-06,2012-05,Slowdown,-0.00147261514971604,-0.0014268950637734345,1.4167895235102184,-0.0014726151497160833,0.014967798488333985,4.490339546500196e-05,8.16690477603431e-07,True,False,0,Optimization terminated successfully,6,-2.4657311360931713,0.06723244201787158,0.027266736844989595,2.4657311360756355,0.07344772049241485,1.1102230246251565e-16,0.04618098364742526,0.151275530095689,0.05567516035974546,0.879999999991658,0.05943662878158762,0.00488821086700875
2012-07,2012-06,Slowdown,0.019054861763887744,0.019078409854723595,1.44378625202923,0.0,0.007577372182064712,2.2732116546194135e-05,8.159742896587697e-07,True,False,0,Optimization terminated successfully,8,-2.468821626440543,0.06735128584049493,0.027280742001777266,2.46882162648315,0.07224258736161814,0.0,0.044961845359840866,0.150180951073185,0.06103572337240783,0.8799999998179097,0.058964276809682636,0.0
2012-08,2012-07,Slowdown,0.009879503579237635,0.009883048407666637,1.4580501434738067,0.0,0.001012808122572208,3.038424367716624e-06,5.064040612860407e-07,True,False,0,Optimization terminated successfully,5,-2.4323471659458167,0.07001302297136756,0.028784140665596418,2.4323471659186624,0.07136453210637232,0.0,0.042580391440775904,0.1503823561190614,0.06017046766046161,0.8799999999999998,0.059829532337393576,2.1449265974471388e-12
2012-09,2012-08,Slowdown,0.006245043591016541,0.006256854344832643,1.4671557301776887,0.0,0.0033745010903150413,1.0123503270945124e-05,1.687250545157535e-06,True,False,0,Optimization terminated successfully,4,-2.494224080304767,0.07023129383039502,0.02815757188175873,2.4942240803047664,0.07064573455342252,0.0,0.04248816267166379,0.15026835755222878,0.0606601952321599,0.8799999999888986,0.059339804777830796,1.110616899440434e-12
