month,turnover,trade_cost,fx_cost,avg_stress,max_stress,max_crisis_score,max_pre_crash_score,maximum_source_exposure,maximum_gross_exposure,avg_w_KODEX200,avg_w_BOND,avg_w_GLD,avg_w_USO,return,gross_return,nav,drawdown
2009-01,0.019477902750537145,5.843370825161143e-05,9.738951375268397e-06,0.0008960014437073455,0.0197120317615616,0.520720587017665,0.7578582022129186,0.9584456139688803,1.0000000000000002,0.022107409490848988,0.45296118376337735,0.5194559293541771,0.00547547739159655,0.0932453858831539,0.09331704075654468,1.844032517792992,0.0
2009-02,0.040251438088039285,0.00012075431426411785,2.012571904401955e-05,0.00161083510534493,0.0322167021068986,0.0947012474697212,0.6867557488420128,0.9736678604812753,1.0000000000000002,0.021363720207212483,0.45443358884621105,0.5206023498760304,0.0036003410705461062,0.08872318495352882,0.08887699317197906,2.007640955929461,0.0
2009-03,0.04319176343965689,0.00012957529031897065,2.1595881719828123e-05,0.0025691295743492954,0.0565208506356845,0.1123707204931617,0.8722216482293813,0.9430339176461365,1.0,0.023663548427802217,0.5003303871824498,0.4729589888220559,0.0030470755676920962,-0.06479503243679774,-0.06465087904147493,1.8775557950685677,-0.06479503243679774
2009-04,0.05165620023804687,0.0001549686007141406,1.829732504960857e-05,0.0056993268680301185,0.0902444714610661,0.0693794840773516,0.866993608212174,0.840800399264308,1.0,0.042175918001750225,0.4799346946046634,0.4778893873935863,0.0,-0.05414951224952369,-0.0539806138501997,1.775887064544338,-0.11543592528367674
2009-05,0.35774529176127073,0.001073235875283812,0.00017887264588063495,0.05410861315012214,0.493754683222564,0.09132874015344,0.7390607424187425,1.4999999999999998,1.0000000000000002,0.292751281203991,0.6008930421053386,0.10635567669067049,0.0,0.01650757543574244,0.01777360577410647,1.805202654227663,-0.10083391709254941
2009-06,0.00812721211928557,2.4381636357856708e-05,4.063606059642393e-06,0.010807536729301924,0.0906437276417764,0.2301040204911853,0.3425599414537562,1.5089430806883615,1.0000000000000002,0.29328804661664537,0.6056360748223457,0.10107587856100887,0.0,-0.0026908135812836464,-0.0026625909132349523,1.8003451904086978,-0.1032534054002664
2009-07,0.006976429707131401,2.0929289121394204e-05,3.4882148535652775e-06,0.01499715780863527,0.0891372774147807,0.0379424478992206,0.3793005667671799,1.5,1.0000000000000002,0.30337483998188775,0.5918914278452883,0.10473373217282403,0.0,0.03764930943768019,0.037674455673356366,1.868126943577034,-0.06949151537299514
2009-08,0.01923106262970918,5.769318788912754e-05,3.61334292823963e-06,0.005404289372131833,0.0760875725721726,0.0086152240346144,0.2924699093090612,1.5065926727439485,1.0000000000000002,0.3032091094453091,0.5877882346046934,0.10900265594999745,1.503482662354544e-17,0.008283227567875029,0.008344874100391975,1.8836010641763614,-0.06178390184099114
2009-09,0.006540061684855089,1.9620185054565267e-05,3.2700308424271353e-06,0.0042128983499493,0.0424572000266631,0.2421778704524098,0.5367911776599179,1.4999999999999998,1.0000000000000002,0.31146199923313805,0.5727919306409311,0.11574607012593073,0.0,0.021769522347783177,0.021792760392455035,1.9246061596372568,-0.04135938552506868
2009-10,0.006451457710482979,1.9354373131448937e-05,1.157775058176054e-06,0.010789159725708377,0.0720943433279489,0.0419937388009923,0.3830178221179164,1.5106071211823755,1.0000000000000002,0.31263423706868854,0.5674525082783402,0.11991325465297123,0.0,-0.014805610843972805,-0.014785421699757606,1.8961111898097545,-0.0555526454022115
2009-11,0.025755994086140342,7.726798225842102e-05,1.1456760024789618e-05,0.03400034240356238,0.2381610170663444,0.0640267182341595,0.6253635927533315,1.4999999999999998,1.0,0.3056737726736507,0.5434221378788746,0.1509040894474747,0.0,0.0224786525204268,0.022569233289033708,1.9387332143855809,-0.034322741494371534
2009-12,0.19017898893029195,0.0005705369667908758,1.182995312993413e-05,0.00880302178168699,0.0842049064482571,0.1433270089207513,0.8684205737831819,1.12511330317708,1.0000000000000002,0.5056903261263705,0.3691403309259114,0.1251693429477181,4.772257626569808e-18,0.03005067891340185,0.03064449606755759,1.9969934637098294,-0.005303484265044789
2010-01,0.011397231980654747,3.419169594196424e-05,4.689403903208864e-06,0.10237696871771022,0.5600563498768483,0.0923382987598781,0.1044575790458443,1.123664500660058,1.0000000000000002,0.5029101748645924,0.3679992409145807,0.12909058422082684,7.360373559548879e-19,-0.020429243931756935,-0.02039127914365446,1.956196397109577,-0.02562438202306294
2010-02,0.024013331298850218,7.203999389655065e-05,3.0112664130085566e-06,0.030364447138880563,0.2261358894305656,0.0145522693941108,0.5214189973862404,1.1302165095120549,1.0000000000000002,0.5067368142375348,0.355734511289606,0.13752867447285924,2.3920656581040768e-17,0.0022883134102693603,0.00236285049465379,1.9606727875582035,-0.0233947052298068
2010-03,0.012199136721588618,3.6597410164765856e-05,1.471908830164681e-06,0.0012041310555837696,0.0183801707601059,0.0932438039626857,0.4292264129131281,1.1731300203623571,1.0000000000000002,0.5251779102931616,0.34338647486974944,0.13143561483708893,3.643984051575294e-18,0.03329451060743227,0.03333369454539303,2.025952428481264,0.0
2010-04,0.010342439304897645,3.1027317914692936e-05,5.171219652448434e-06,0.01754755009579849,0.1537222765848057,0.0984847697745164,0.6088916691528639,1.2004665691232916,1.0000000000000002,0.5256217059740529,0.3347276074145685,0.13965068661137858,0.0,0.022264878032376423,0.022301493442094422,2.071060012200796,0.0
2010-05,0.0010270559426276415,3.081167827882925e-06,2.631370588710991e-07,0.1139534983885581,0.4497694023853775,0.1735639153815401,0.2457536784579035,1.263535939933724,1.0000000000000002,0.5067396845472446,0.33776126482393604,0.15549905062881944,1.025970319489966e-19,-0.012597481942501432,-0.01259417522448325,2.0449698710952595,-0.012597481942501543
2010-06,0.026363923367816622,7.909177010344987e-05,7.663252492413148e-06,0.011221296632708386,0.1188057851780051,0.1568964534965598,0.8643181520967954,1.276679602036195,1.0000000000000002,0.532563325543808,0.32016508428497814,0.14727159017121388,0.0,0.017060418788747977,0.017148782292038645,2.0798579135065167,0.0
2010-07,0.002684662968062135,8.053988904186406e-06,1.1049094615701583e-06,0.017085474166076156,0.0988186647880293,0.0160138667573842,1.0,1.3412050084685312,1.0000000000000002,0.5412413018344857,0.31636310481564256,0.1423955933498717,5.439560604732498e-19,0.01560815086939904,0.01561750002363449,2.11232064960744,0.0
2010-08,0.011503942221575303,3.4511826664725905e-05,5.751971110787291e-06,0.01775073497568959,0.1254650628415353,0.0440999236713828,0.351878332091681,1.3952262576752505,1.0000000000000002,0.5345556991698254,0.3135007454523023,0.15194355537787244,0.0,0.009101253670873,0.00914155083839363,2.1315454156737403,0.0
2010-09,0.007189798145616336,2.156939443684901e-05,1.9527093254171762e-06,0.022978883301370646,0.0797285838781659,0.1364924410707547,0.1256760076661838,1.5,1.0000000000000002,0.5436921563210313,0.30695192053249953,0.14935592314646923,0.0,0.038780850458902005,0.03880504887325231,2.214208559685342,0.0
2010-10,0.006964396489357927,2.0893189468073783e-05,3.0292201443930245e-06,0.029593035960039846,0.212416049528725,0.0907954079799312,1.0,1.5024184649451622,1.0000000000000002,0.5436219343117485,0.3025164524234838,0.1538616132647677,0.0,0.005946147497106757,0.005970122942737577,2.227374570370587,0.0
2010-11,0.004088461440813082,1.2265384322439247e-05,2.0442307204061454e-06,0.09719971172774472,0.5589944276321919,0.5909958105437821,0.5109669385459072,1.5,1.0000000000000002,0.5451047830120146,0.2949225794355187,0.1599726375524667,4.505965198968614e-19,0.02614783717158997,0.02616243206791835,2.2856155979567774,0.0
2010-12,0.41483429419449136,0.001244502882583474,0.00020383553469040106,0.04224625432805983,0.2616102535915678,0.0435748425052353,0.9260757943759498,1.5,1.0000000000000002,0.13114142259620118,0.29693186964704815,0.20438707861301533,0.36753962914373534,0.020530309230449628,0.022009526275742264,2.332539992964769,0.0
2011-01,0.41367846726116864,0.001241035401783506,0.0002059928693146254,0.0019371392981918142,0.0406799252620281,0.1346893530159288,0.615173277097346,1.51036859389748,1.0000000000000002,0.5568221812232869,0.2915391341173842,0.1516386846593289,0.0,-0.007409090714460054,-0.005972371330184023,2.3152579925617873,-0.007409090714460054
2011-02,0.00993981158220028,2.981943474660084e-05,4.969905791099849e-06,0.05127655346361505,0.3677467849855868,0.0181324775459725,0.6148461204683483,1.517662616811658,1.0000000000000002,0.5444943389190591,0.29002358766608927,0.1654820734148517,0.0,-0.017539392585664393,-0.01750516493101406,2.274649773693149,-0.024818532349380695
2011-03,0.6958011149922673,0.0020874033449768017,0.0002363785812267567,0.06339963679100105,0.7884839594922028,0.275969385822271,0.7260577212887207,1.5008969752402188,1.0000000000000002,0.13831851792101513,0.28685787313347666,0.18073890299541748,0.39408470595009076,0.029737469369253366,0.032109327168762025,2.342292101664128,0.0
2011-04,0.02073785978928927,6.22135793678678e-05,5.288975539458673e-06,0.01144475011933962,0.1116976997212815,0.0583846183263311,0.8331868047819111,1.5020890840548455,1.0000000000000002,0.1483367326526571,0.27406036508884857,0.1893871388423744,0.38821576341611985,0.028597769674441498,0.028667223718723323,2.409276431697782,0.0
2011-05,0.02309880351961352,6.929641055884055e-05,3.4448325542189573e-06,0.004868440791688259,0.044681109715521,0.1106275257296456,0.3743217103422809,1.5573509554415308,1.0,0.14631736169734938,0.29598434979517024,0.1800066893344857,0.3776915991729947,-0.04067143138747675,-0.04060152152480212,2.311287710612521,-0.04067143138747675
2011-06,0.02552302854506691,7.656908563520073e-05,1.2761514272533303e-05,0.044963665226957966,0.256376171692488,0.0016527542523707,0.2189966548490628,1.5503809806023692,1.0,0.14172972311263002,0.2836976420437234,0.18779446045370574,0.38677817438994083,-0.04655902014285618,-0.046473374856218275,2.203676419538177,-0.08533682953712451
2011-07,0.01940605609755844,5.821816829267531e-05,4.551734009047181e-06,0.08795129535500933,0.3561653200674602,0.0937469946830067,0.94151070385863,1.5,1.0000000000000002,0.13766071418956868,0.28387988667021474,0.17872011374742783,0.3997392853927888,0.025603228210593132,0.025667505190887008,2.2600976498099157,-0.06191849964793883
2011-08,0.5198861251072705,0.0015596583753218118,3.2366754106087804e-05,0.46877941725191186,1.0,1.0,0.2965025504050663,1.3040916487262013,1.0000000000000002,0.013435702575095397,0.31825369284708105,0.6683106045778235,0.0,0.090111452513153,0.09184494405675947,2.4637583318558507,0.0
2011-09,0.026667097802427406,8.000129340728223e-05,1.3333548901213632e-05,0.29384437534732083,0.4646784374673933,0.9889182014279352,0.7264822134387354,1.100298149527421,1.0,0.018100719552314317,0.3305304223608341,0.6513688580868516,0.0,0.005974725828664651,0.006066998210468411,2.4784786123967777,0.0
2011-10,0.028406170601863394,8.521851180559019e-05,1.4203085300931784e-05,0.08279365584399465,0.3367588932806323,0.6081042505625023,1.0,1.1956002711231586,1.0,0.01932062938460439,0.36447863371140904,0.6162007369039865,0.0,-0.02303221646505005,-0.022935055645297076,2.421393756492058,-0.02303221646505016
2011-11,0.016814836999906307,5.0444510999718925e-05,6.669805222003056e-06,0.003835053180357591,0.0527945704825808,0.2637926778610603,0.9422346261288254,1.179563815387291,1.0000000000000002,0.022683332922095484,0.34396003719399987,0.6333566298839046,1.8590740338512153e-19,0.03829516686495693,0.03835324957168762,2.514121434442686,0.0
2011-12,0.045731589519368676,0.00013719476855810603,1.997590957508627e-05,0.01437678184825899,0.1291929797257123,0.2070662486791571,1.0,1.3794749358027043,1.0,0.06941851311929881,0.34835809230121634,0.5822233945794849,6.863861390819641e-19,-0.0565659184945847,-0.056417052842822946,2.3719078462965126,-0.0565659184945847
2012-01,0.03249315032436282,9.747945097308846e-05,1.1909600233432184e-05,0.016584289623327256,0.0942393047285613,0.506129326854429,1.0,1.3354285389806044,1.0000000000000002,0.10371183814424864,0.33985229851450804,0.5563785175043692,5.734583687413153e-05,0.05517040113220162,0.05528480131413693,2.502766953625308,-0.004516281776140718
2012-02,0.024858003574183253,7.457401072254977e-05,9.199820221531597e-06,0.004873898369886205,0.0535269469348753,0.0991847123392722,1.0,1.3287050880766944,1.0000000000000002,0.10030901381787626,0.3564238669179059,0.543119780166965,0.00014733909725281026,-0.009997653324062994,-0.009914966620714671,2.477745157272041,-0.014468782880692088
2012-03,0.0182578886974875,5.4773666092462504e-05,9.050938215542704e-06,0.0015680726246978455,0.0183747650801078,0.0005197800389959,0.9986669808145716,1.3436896924132968,1.0000000000000002,0.10394802542553955,0.3459855723474981,0.5500664022269622,0.0,-0.007744034791370535,-0.007680628327121686,2.4585574125699763,-0.02210077091404572
2012-04,0.39274491824430263,0.001178234754732908,0.00019637245912215086,0.01526531893603677,0.0946394279763121,0.0056690973123749,0.274803216959377,1.5068593209072823,1.0,0.34083297262760676,0.5025086182718075,0.15665840910058576,1.4107696850625149e-18,0.00029052495693027147,0.0016607171968896495,2.4592716848563736,-0.021816666782633498
2012-05,0.009424651517959126,2.827395455387738e-05,3.6509821359320682e-06,0.06151627593554141,0.3157625845019908,0.3376379805382561,0.114237086940446,1.5294172877937289,1.0000000000000002,0.3302805895701124,0.5058883798119141,0.16383103061797338,0.0,-0.022828839354571917,-0.02279763765840981,2.40312936663354,-0.04414745695597244
2012-06,0.012422406090523341,3.726721827157002e-05,1.0025675593797468e-06,0.02975740824333536,0.2340674445628644,0.2288782069200726,0.4417031282309116,1.5095413595387264,1.0,0.335626310319858,0.49972485347797546,0.1646488362021666,1.0072824105210987e-17,-0.0047549083092516264,-0.00471668295068739,2.3917027068399275,-0.04869244815531182
2012-07,0.004978545868772171,1.4935637606316515e-05,2.122006790068159e-06,0.009296686414803274,0.101537139089437,0.1384807684607011,0.3686748486913864,1.5045732452239036,1.0,0.3263604375778892,0.5083811961349944,0.1652583662871163,0.0,0.014261203436852998,0.014278420993746543,2.425811265702644,-0.03512565762744002
2012-08,0.001409253693067827,4.227761079203481e-06,6.813781355574644e-08,0.0,0.0,0.3376550835462578,0.3680586018234418,1.5019825783655674,1.0,0.3372147874928233,0.4999445463270769,0.16284066618009976,4.926286053932317e-18,0.01381230818473389,0.013816648650381902,2.4593173185025283,-0.02179851585104775
2012-09,0.002638467073871514,7.915401221614542e-06,5.96289540801806e-07,0.00084049169700598,0.0090190006544042,0.0174723575854542,0.4665777428640373,1.5008869945766838,1.0,0.3329394241937085,0.49518763763190704,0.17187293817438445,9.987155663704367e-18,0.023877112479063767,0.02388580474751878,2.5180387147381227,0.0
2012-10,0.007695992078444812,2.3087976235334434e-05,6.358914982080022e-07,0.02634519795235857,0.2934349621346587,0.0910385187707626,0.2063057748372217,1.5213737323010474,1.0,0.3246273298199424,0.5066025416925328,0.16877012848752468,2.226574593053515e-17,-0.022389034162597965,-0.022365866585015493,2.4616622599311064,-0.022389034162598076
2012-11,0.006449624001577343,1.9348872004732028e-05,3.1575336609847297e-07,0.0023815867987799087,0.0478325894517666,0.0819673590687382,0.4711357411618053,1.507295298530375,1.0000000000000002,0.3271755356169033,0.5082342200229054,0.16459024436019123,8.814404478521416e-18,0.0014782030816347103,0.001497916031736768,2.4653010966696804,-0.020943926620257347
2012-12,0.006343983844190926,1.9031951532572778e-05,1.5125009300347022e-06,0.05702984042568809,0.3145827000980334,0.352255263863078,0.5516859529654218,1.5021598017348003,1.0000000000000002,0.3333173346696707,0.506232514990924,0.16045015033940527,4.340724812195577e-18,0.0038110506416910717,0.003831729900119374,2.474696483996105,-0.017212694343551882
2013-01,0.020640082704235844,6.192024811270753e-05,9.761157395357795e-06,0.05762962274476682,0.369574969557699,0.1652758024319006,0.527783421623141,1.502041285842755,1.0000000000000002,0.3153479389620864,0.5076576700166477,0.17699439102126585,0.0,0.00761262323884071,0.007684097927062927,2.4935354159592515,-0.009731104861673834
2013-02,0.019031292862143362,5.709387858643009e-05,9.515646431071416e-06,0.05677699053284907,0.4398427861445565,0.1951022994273342,0.5602214148907596,1.506949188132753,1.0,0.3307695913020167,0.5114627835687314,0.15776762512925185,1.462371000235583e-18,0.004997215906057617,0.005064373674322331,2.505996150802201,-0.004782517387614482
2013-03,0.015468926512492237,4.6406779537476713e-05,5.818729293086134e-06,0.018559244643920805,0.0968288187134693,0.0852358862246287,0.4000764163636546,1.5075324857499375,1.0,0.31634402997655975,0.5162113735360709,0.16744459648736928,0.0,0.0012335679272290623,0.001286028671169337,2.50908746727959,-0.003554849020446227
2013-04,0.01415189135375497,4.245567406126491e-05,5.769667990528083e-06,0.11423697861847672,0.5776237607474088,0.0562564441097627,0.5716961859754487,1.531577759235347,1.0000000000000002,0.3247845563747323,0.5245734065587162,0.15064203706655158,0.0,-0.023003459603898935,-0.022956174651295957,2.451369775083375,-0.026476534798505424
2013-05,0.004200024037875081,1.2600072113625243e-05,5.438424126981423e-08,0.008431874146753317,0.0866569865843376,0.0578889638596349,0.7888077961425319,1.506991016503563,1.0000000000000002,0.3340985470931089,0.5234275766746073,0.14247387623228389,1.3464198571237586e-17,-0.0006575149890301057,-0.0006449110936797009,2.4497579627126025,-0.027116641069047875
2013-06,0.011858783044307796,3.5576349132923384e-05,2.9107770518591036e-07,0.08584519516472364,0.4931257870139828,0.0326896589270332,0.9382897775806388,1.5416399885405547,1.0000000000000002,0.31688725151821756,0.5418161125424372,0.14129663593934513,2.820560621925285e-18,-0.045350656314827376,-0.045316515529642,2.3386598312911118,-0.07123753991434023
2013-07,0.009086685974790426,2.726005792437128e-05,2.858271920663985e-06,0.017494316868114937,0.1366143761669661,0.14373727763431,0.2088644320327978,1.503042000222211,1.0000000000000002,0.31226301875859336,0.5568007978412183,0.13093618340018837,1.55271737454973e-18,0.021685328387285985,0.02171587742191372,2.389374437718814,-0.05109702097359914
2013-08,0.0045433446541187925,1.3630033962356377e-05,2.187511532485947e-06,0.02326997519781916,0.3493660928096274,0.2610768797535487,0.6480220722251482,1.5090437828945937,1.0,0.31263416608465494,0.5565885424855178,0.13077729142982727,0.0,0.010201605601529273,0.01021758152228669,2.413749893366797,-0.04141668702745571
2013-09,0.0009195660805364353,2.758698241609306e-06,4.4144147005888144e-07,0.0005027556826668096,0.010557869336003,0.2486790523706205,0.9481043966391084,1.5016860970625936,1.0000000000000002,0.3259140801566601,0.550044485267031,0.1240414345763089,0.0,0.002323935867343474,0.0023271417661250293,2.419359293318789,-0.039189000884601755
2013-10,0.00795322058788814,2.385966176366442e-05,3.976610293943639e-06,0.014788182139357899,0.1757664261770341,0.2116412041083027,0.6082831566875265,1.5002374097292428,1.0000000000000002,0.3271639694719277,0.5469543534374446,0.1258816770906277,3.3570172941725518e-18,0.009424929770232904,0.009452926259800654,2.4421615847472786,-0.030133424695471867
2013-11,0.18325397445683475,0.0005497619233705043,3.676824022163655e-06,0.003582216061818562,0.0496754696237514,0.1290588564281985,0.7888372293467878,1.5145372717669432,1.0,0.5034566318808027,0.3667460540292719,0.12979731408992548,5.61259842434821e-18,-0.005050540334315179,-0.004498281331205556,2.4298273491605973,-0.03503177495295162
2013-12,0.0015708409291449747,4.712522787434924e-06,7.854204645722229e-07,0.0002841397194932182,0.0062510738288508,0.0019931769701944,1.0,1.5189928435725515,1.0000000000000002,0.5037271403789519,0.3697721551231412,0.12650070449790682,2.6493139542795027e-18,-0.009196855099651957,-0.009191356745257395,2.4074805791131957,-0.04390644789447773
2014-01,0.00601825290180727,1.805475870542181e-05,3.0091264509032045e-06,0.06698354661380371,0.2729991950692741,0.0509092381824512,0.4169516254930747,1.515570108128518,1.0000000000000002,0.4925334495579201,0.3707173767701318,0.13674917367194808,2.6632931129799127e-19,-0.012950715847935612,-0.012930003887254848,2.3763019822236773,-0.056288543811839675
2014-02,0.1847927328867237,0.000554378198660171,5.5103916547634e-06,0.06143396081172085,0.589329780624775,0.0509092381824512,0.4169516254930747,1.503176536190718,1.0000000000000002,0.301182065005655,0.5443164553395038,0.15450147965484126,4.1118311116150615e-18,0.01656726097114758,0.01713906341390592,2.4156707973094322,-0.040653829835708755
2014-03,0.21075202138892163,0.0006322560641667649,9.86459706851961e-06,0.007090045527067009,0.0767833918363949,0.2080179946568114,0.4817420595475852,1.5103766554639737,1.0000000000000002,0.5112996520910155,0.3505926784363482,0.13810766947263625,0.0,-0.004024362041503138,-0.003382518694151626,2.4059492634479724,-0.044514586147579416
2014-04,0.01957277830579096,5.871833491737289e-05,9.786389152895064e-06,0.008221740512115373,0.0954537538587974,0.1003456255340343,0.7677348712054808,1.5052411943852098,1.0000000000000002,0.5143420264106733,0.33619632939177296,0.14946164419755378,2.112816232029738e-18,-0.004499008436486762,-0.0044310673506633425,2.395124877413961,-0.048813323085441396
2014-05,0.0292107833563566,8.76323500690698e-05,7.459298440006396e-06,0.030795416151097224,0.279625425977911,0.35,0.45635012947373,1.5074284579908104,1.0000000000000002,0.5438770211237155,0.32486608017797347,0.13125689869831106,0.0,0.004975803268551848,0.005071609987361558,2.4070425476075874,-0.0440804053094469
2014-06,0.022510154628568355,6.753046388570506e-05,1.6005760433610156e-06,0.014882557177434586,0.1436795186555002,0.0557635706293296,1.0,1.5020514996257124,1.0000000000000002,0.521901475120089,0.345589286031193,0.13250923884871812,1.348328894931731e-19,0.008254916252756317,0.008324538535323223,2.426912482254909,-0.036189369110907754
