date,month,signal_date,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,state,vkospi_stress,crisis_score,pre_crash_score,source_gross_exposure,gross_exposure,w_KODEX200,w_BOND,w_GLD,w_USO
2008-08-18,2008-08,2008-08-14,-0.006017818071149473,-0.006017818071149473,1.418421950548413,-0.16803511513178604,1.3964523981613297e-16,4.189357194483989e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.4478412473122146,0.9999999999999999,0.13731988636540193,0.28895941137182785,0.5722696414615321,0.0014510608012380777
2008-08-19,2008-08,2008-08-18,0.014720282295122358,0.014720282295122358,1.439301522074084,-0.15578835716689687,1.5341460740669888e-16,4.602438222200966e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.2581294617083671,1.4518796097535729,0.9999999999999999,0.13596076138935384,0.2913421394218671,0.5712621513920204,0.0014349477967585825
2008-08-20,2008-08,2008-08-19,0.014150581207941462,0.014150581207941462,1.459668475144907,-0.14384227175829745,7.513521055324546e-17,2.254056316597364e-19,0.0,RiskOn,0.0,0.0,0.0,1.4425234246163579,1.0,0.13200454630361252,0.2874537735810029,0.5790868609631987,0.00145481915218592
2008-08-21,2008-08,2008-08-20,-0.006868305299602949,-0.006868305299602949,1.449643026421406,-0.1497226244204758,7.41594285980085e-17,2.224782857940255e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.433767874499504,0.9999999999999999,0.1307395781640239,0.2835198168962513,0.5842578491706348,0.001482755769089828
2008-08-22,2008-08,2008-08-21,-0.003225934646544585,-0.0032259346465445845,1.4449665727573513,-0.15246556366553088,1.6653345369377348e-16,4.996003610813205e-19,1.1102230246251566e-19,RiskOn,0.0,0.0,0.0,1.4381799761597538,1.0,0.1290263633029857,0.2849125669047112,0.5845682137949557,0.0014928559973474492
2008-08-25,2008-08,2008-08-22,0.039671408097297786,0.039671408097297786,1.502290431352162,-0.11884267916519287,1.0158974356189177e-16,3.047692306856753e-19,5.551115123125783e-20,RiskOn,0.0431594766865224,0.0,0.0,1.440321068295979,0.9999999999999999,0.12936355767619057,0.2855497227464142,0.583653382208737,0.0014333373686581817
2008-08-26,2008-08,2008-08-25,0.007777203781586571,0.007777203781586571,1.5139740501759154,-0.11198973911742371,9.367506770274758e-17,2.8102520310824276e-19,5.551115123125783e-20,RiskOn,0.2387877443120473,0.0,0.0,1.416613067747937,1.0,0.12223028415757975,0.2749527890568196,0.6013072085441126,0.0015097182414880448
2008-08-27,2008-08,2008-08-26,0.007075386410660461,0.007075386410660461,1.5246860015966226,-0.10570672338504805,1.2717691483254967e-16,3.8153074449764902e-19,1.1102230246251566e-19,RiskOn,0.0452958058990523,0.0687963385127881,0.0757580839352658,1.4121637140369838,1.0,0.12218207026656219,0.2730781463722822,0.6032194874346514,0.0015202959265042222
2008-08-28,2008-08,2008-08-27,-0.0013362734135966851,-0.0013362734135966847,1.522648604228606,-0.10690174371454686,1.4354836763708079e-16,4.3064510291124236e-19,5.551115123125783e-20,RiskOn,0.0202022835195714,0.0262934840326605,0.1047693891207605,1.4081757228858638,1.0,0.12239018430528222,0.27152781074295795,0.6045630457196391,0.0015189592321208254
2008-08-29,2008-08,2008-08-28,-0.003362383884799826,-0.0033623838847998255,1.5175288750995348,-0.10990468289902389,1.0668549377257364e-16,3.200564813177209e-19,1.1102230246251566e-19,RiskOn,0.0,0.091346891721834,0.2157373793214833,1.4090349265943933,0.9999999999999999,0.1212190087897304,0.27191571269599113,0.6053563925700434,0.0015088859442350887
2008-09-01,2008-09,2008-08-29,-0.008565339697083533,-0.00830399360678822,1.5045307247841744,-0.11752865165277704,0.08099073719802681,0.00024297221159408044,1.837387870123369e-05,RiskOn,0.0,0.0,0.0,1.4471676215744862,1.0,0.07457853308553837,0.3532565476313126,0.572164919283149,0.0
2008-09-02,2008-09,2008-09-01,0.01540051822845954,0.01540051822845954,1.5277012776364904,-0.10393813556646236,1.3877787807814457e-17,4.163336342344337e-20,0.0,RiskOn,0.0,0.0,0.0,1.4527090597276944,1.0,0.07371744700643952,0.35563371377927616,0.5706488392142843,0.0
2008-09-03,2008-09,2008-09-02,-0.00024796178312641755,-0.0002479617831264172,1.5273224661036031,-0.10416032466415892,8.326672684688674e-17,2.4980018054066025e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.4429019215221328,1.0,0.07231313201235293,0.3510343216516204,0.5766525463360267,0.0
2008-09-04,2008-09,2008-09-03,-0.009373728714609383,-0.009373728714609383,1.5130057596466198,-0.11255768275254086,3.469446951953614e-17,1.0408340855860842e-19,0.0,RiskOn,0.0,0.0,0.0,1.4431599653215916,1.0,0.07299118924957092,0.3517571302916525,0.5752516804587766,0.0
2008-09-05,2008-09,2008-09-04,-0.016938724072562382,-0.016938724072562382,1.487377372563768,-0.1275898232947109,5.551115123125783e-17,1.6653345369377348e-19,0.0,RiskOn,0.0,0.0,0.0,1.449338494277209,1.0,0.0719637569494231,0.35534231029113694,0.5726939327594399,0.0
2008-09-08,2008-09,2008-09-05,-0.0053987954400105285,-0.0053987954400105285,1.479347326387196,-0.1322997873785262,3.469446951953614e-17,1.0408340855860842e-19,0.0,RiskOn,0.0,0.0,0.0,1.460752097081278,0.9999999999999999,0.07551904231939922,0.3620199622304695,0.5624609954501312,0.0
2008-09-09,2008-09,2008-09-08,-0.009656971007526037,-0.009656971007526037,1.4650613121462135,-0.14067914317503605,6.938893903907228e-17,2.0816681711721684e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.4645204752747394,1.0,0.07748909529984147,0.3641163152391657,0.5583945894609929,0.0
2008-09-10,2008-09,2008-09-09,-0.015842883318151212,-0.015842883318151212,1.4418505167239435,-0.15429326324256765,6.938893903907228e-18,2.0816681711721686e-20,0.0,RiskOn,0.0,0.0,0.0,1.4712922606105436,1.0,0.07628381708724553,0.3679651060914275,0.555751076821327,0.0
2008-09-11,2008-09,2008-09-10,0.0036187445616021443,0.0036187445616021443,1.4470682054399813,-0.15123286658821655,6.938893903907228e-17,2.0816681711721684e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,1.4826513910435022,0.9999999999999999,0.07904091839216008,0.37439365205466135,0.5465654295531784,0.0
2008-09-12,2008-09,2008-09-11,0.016767497835093917,0.016767497835093917,1.4713319184419296,-0.13700116551623553,6.938893903907228e-18,2.0816681711721686e-20,0.0,RiskOn,0.0249512513079931,0.0,0.0,1.4801862287000402,1.0,0.07913786438320834,0.3735469538753873,0.5473151817414044,0.0
2008-09-15,2008-09,2008-09-12,0.028161090052231014,0.028161090052231014,1.5127662290938948,-0.11269817762336765,9.71445146547012e-17,2.914335439641036e-19,5.551115123125783e-20,RiskOn,0.0066133068675672,0.0,0.0,1.4686642118560684,1.0,0.07783280302695461,0.36758477758865676,0.5545824193843886,0.0
2008-09-16,2008-09,2008-09-12,-0.025220971850093147,-0.025220971850093147,1.474612794614146,-0.1350767919080651,4.163336342344337e-17,1.2490009027033013e-19,0.0,RiskOn,0.0066133068675672,0.0,0.0,1.4501520738945608,1.0,0.0712966331792097,0.3588967188134577,0.5698066480073326,0.0
2008-09-17,2008-09,2008-09-16,0.08898316148083933,0.08898316148083933,1.6058285030390085,-0.058113190413894844,7.632783294297951e-17,2.2898349882893855e-19,5.551115123125783e-20,RiskOn,0.8939558332247548,0.0,0.0,1.4673477771747456,1.0,0.07549315301975348,0.3673595573025908,0.5571472896776558,0.0
2008-09-18,2008-09,2008-09-17,-0.007083431984805463,-0.007083431984805463,1.5944537260584697,-0.06478498156698342,1.3877787807814457e-17,4.163336342344337e-20,0.0,RiskOn,0.2530081457734816,0.0,0.0,1.4134648087240997,1.0,0.06738037990899876,0.33501386119832444,0.5976057588926768,0.0
2008-09-19,2008-09,2008-09-18,0.0009840208789946027,0.0009840208789946027,1.596022701815502,-0.06386471046249598,2.0816681711721685e-17,6.245004513516506e-20,0.0,RiskOn,0.6702717132727298,0.0,0.0,1.4177385223826873,1.0,0.07075225926984526,0.3381346110233954,0.5911131297067593,0.0
2008-09-22,2008-09,2008-09-19,0.027510214425071042,0.027510214425071042,1.6399296285697276,-0.038111427916443286,6.245004513516506e-17,1.8735013540549516e-19,5.551115123125783e-20,RiskOn,0.2873932218608781,0.3314581465048465,0.0,1.4172485762816824,1.0,0.07245605267880008,0.33752843623808754,0.5900155110831123,0.0
2008-09-23,2008-09,2008-09-22,0.003540012283909222,0.003540012283909222,1.6457349995996113,-0.03470633055551553,3.469446951953614e-17,1.0408340855860842e-19,0.0,HighIVRange,0.2302011690818802,0.1697287194916009,0.0,1.401678634982233,1.0,0.06941617570982397,0.3282547268834419,0.6023290974067341,0.0
2008-09-24,2008-09,2008-09-23,-0.009198709509394427,-0.009198709509394427,1.6305963614088512,-0.04358578661199264,5.551115123125783e-17,1.6653345369377348e-19,0.0,RiskOn,0.0521739130434779,0.3000573672531475,0.0,1.3997824467507853,0.9999999999999999,0.07059953743975127,0.32677229939889024,0.6026281631613584,0.0
2008-09-25,2008-09,2008-09-24,0.00018943744493164574,0.0001894374449316462,1.6309052574172713,-0.04340460594711215,1.3183898417423734e-16,3.9551695252271203e-19,5.551115123125783e-20,RiskOn,0.0,0.3295752057235999,0.0,1.4050858428704567,1.0,0.07154179926556961,0.32932970654755617,0.5991284941868743,0.0
2008-09-26,2008-09,2008-09-25,0.012815091057777374,0.012815091057777374,1.6518054567976814,-0.031145748866874046,7.632783294297951e-17,2.2898349882893855e-19,0.0,RiskOn,0.0,0.145488307174162,0.3207918161459147,1.4050666155470517,1.0,0.07168466015694835,0.3285231231134532,0.5997922167295984,0.0
2008-09-29,2008-09,2008-09-26,0.009265001682477698,0.009265001682477698,1.667109437134038,-0.02216931260004973,2.0816681711721685e-17,6.245004513516506e-20,0.0,RiskOn,0.0,0.0042305417877369,0.2025610037244358,1.397988552309364,1.0,0.07077028437468601,0.324719038841176,0.6045106767841381,0.0
2008-09-30,2008-09,2008-09-29,-0.012148354923149592,-0.012148354923149592,1.6468567999960015,-0.034048346845331756,6.938893903907228e-17,2.0816681711721684e-19,5.551115123125783e-20,HighIVRange,0.083794466403162,0.0122923881586849,0.1768332234712059,1.3929847607785901,1.0,0.0651549389424051,0.32345632329039614,0.6113887377671988,0.0
2008-10-01,2008-10,2008-09-30,0.006301450996878574,0.006416427971436543,1.6572343874200526,-0.02796144983762372,0.034794209716928814,0.00010438262915078645,1.0594345407182515e-05,RiskOn,0.2312922908023671,0.0400728587012907,0.0462652821744116,1.1756302071082703,1.0,0.07781812007437754,0.3396782785287621,0.5688980824942966,0.013605518902563745
2008-10-02,2008-10,2008-10-01,-0.021669994886271852,-0.021669994886271852,1.621322126719306,-0.04902552024890161,1.240327285323417e-16,3.720981855970251e-19,5.551115123125783e-20,HighIVRange,0.0,0.0,0.1680365942623297,1.1743471490576614,1.0,0.07707441349122489,0.3377559271810217,0.571513669867914,0.013655989459839339
2008-10-03,2008-10,2008-10-02,0.046664181150447175,0.046664181150447175,1.696979796143764,-0.0046490748563441375,1.231653667943533e-16,3.694961003830599e-19,5.551115123125783e-20,HighIVRange,0.2450456241116232,0.0300475224704341,0.1042499109515716,1.178932636932193,1.0,0.07878161058983893,0.345299381583942,0.5625858233620997,0.013333184464119373
2008-10-06,2008-10,2008-10-02,0.03934892317865628,0.03934892317865628,1.7637541237779568,0.0,1.4224732503009818e-16,4.2674197509029454e-19,1.1102230246251566e-19,HighIVRange,0.2450456241116232,0.0300475224704341,0.1042499109515716,1.1696330330452727,1.0,0.07196091711901252,0.3294294982021891,0.5856502397645215,0.01295934491427697
2008-10-07,2008-10,2008-10-06,0.053604308230853194,0.053604308230853194,1.8582989434723889,0.0,6.331740687315346e-17,1.8995222061946038e-19,0.0,RiskOn,0.4632977036456944,0.0,0.0,1.1621987175964126,1.0,0.06702273290854158,0.3180433241909285,0.6017881845533763,0.013145758347153643
2008-10-08,2008-10,2008-10-07,-0.027521107603715535,-0.027521107603715535,1.8071564982892143,-0.027521107603715622,3.642919299551295e-17,1.0928757898653885e-19,0.0,RiskOn,0.4315945451823281,0.0,0.0,1.1527139166034717,0.9999999999999999,0.0629320479481673,0.30167237589128487,0.6227281964424316,0.012667379718116108
2008-10-09,2008-10,2008-10-08,-0.020321033798239907,-0.020321033798239907,1.7704332100087703,-0.047282884044175355,8.673617379884035e-17,2.6020852139652105e-19,0.0,RiskOn,0.6927564981910839,0.0,0.0,1.1577457567717262,1.0,0.06343404868643784,0.3119386546259907,0.6114933452501397,0.013133951437431816
2008-10-10,2008-10,2008-10-09,-0.07661172818515788,-0.07661172818515788,1.6347972621536018,-0.1202721887691306,7.892991815694472e-17,2.367897544708342e-19,5.551115123125783e-20,RiskOn,0.7420583854266569,0.0,0.0,1.161575600062055,1.0,0.06279157852090107,0.31877910030618695,0.6069893308894894,0.011439990283422612
2008-10-13,2008-10,2008-10-10,-0.01349713885657692,-0.01349713885657692,1.6127321765039628,-0.1321459971933061,1.222980050563649e-16,3.668940151690947e-19,5.551115123125783e-20,RiskOn,0.9623845660292164,0.0,0.0,1.1773913198107557,1.0,0.0695280291543711,0.3446418757498503,0.5738759441953867,0.01195415090039194
2008-10-14,2008-10,2008-10-13,0.016196041828371623,0.016196041828371623,1.6388520542925817,-0.11809019746292926,3.729655473350135e-17,1.1188966420050406e-19,0.0,RiskOn,0.5527412691352929,0.0,0.0,1.1802889551414735,1.0,0.07415124316476669,0.34938844677447617,0.5643057096865571,0.012154600374200016
2008-10-15,2008-10,2008-10-14,0.04848411087584945,0.04848411087584945,1.7183103390020167,-0.07533158481422353,4.683753385137379e-17,1.4051260155412138e-19,0.0,RiskOn,0.3724904517962812,0.0843050182772057,0.0628653634003937,1.176939603263867,1.0000000000000002,0.07256886316641864,0.34415817899684337,0.5720524140998096,0.011220543736928589
2008-10-16,2008-10,2008-10-15,-0.048547993723990636,-0.048547993723990636,1.6348898194482786,-0.12022238123143492,9.8879238130678e-17,2.9663771439203404e-19,5.551115123125783e-20,PreCrash,0.3525691699604741,0.1251478596519659,0.6424906972841268,1.1674183813296326,1.0,0.06493108143687708,0.3272170864292359,0.5965322669305946,0.01131956520329253
2008-10-17,2008-10,2008-10-16,-0.009949969635782293,-0.009949969635782293,1.6186227153869186,-0.12897614182442307,8.066464163292153e-17,2.419939248987646e-19,5.551115123125783e-20,InflationCrisis,0.5672683178320391,0.5672683178320391,0.0,1.1775095658858363,1.0,0.06760843687841125,0.34533133693359724,0.5758133991915777,0.01124682699641387
2008-10-20,2008-10,2008-10-17,-0.010965562031612733,-0.010965562031612733,1.6008736075955659,-0.13852740797226204,1.231653667943533e-16,3.694961003830599e-19,5.551115123125783e-20,InflationCrisis,0.3841897233201582,0.3613235338164874,0.0563873429039554,1.1796469353781207,0.9999999999999999,0.06557987270773691,0.34864623186218513,0.5742194626252242,0.011554432804853708
2008-10-21,2008-10,2008-10-20,0.03515532936021478,0.03515532936021478,1.657152846534663,-0.10824205526472908,1.5872719805187785e-16,4.761815941556336e-19,1.1102230246251566e-19,InflationCrisis,0.3683794466403164,0.3683794466403164,0.0,1.1820346957428547,0.9999999999999998,0.06817789615479065,0.35257468077016735,0.567751058119856,0.011496364955185745
2008-10-22,2008-10,2008-10-21,-0.0516375436906443,-0.0516375436906443,1.5715815440196537,-0.1542902450974758,1.1709383462843448e-16,3.5128150388530346e-19,5.551115123125783e-20,RiskOn,0.3367588932806323,0.0,0.0,1.1748040323274476,1.0,0.06400969703926992,0.342030055965552,0.5824997268616546,0.01146052013352341
2008-10-23,2008-10,2008-10-22,0.006049297011543633,0.006049297011543633,1.5810885075572887,-0.1491742956045108,9.280770596475918e-17,2.7842311789427755e-19,1.1102230246251566e-19,RiskOn,0.3568043553030506,0.0,0.0,1.186127545134077,0.9999999999999999,0.061908100547138585,0.36023644075881833,0.5661552362039546,0.011700222490088426
2008-10-24,2008-10,2008-10-23,0.02738436681302328,0.02738436681302328,1.6243856152120932,-0.12587497242139567,4.336808689942018e-17,1.3010426069826053e-19,0.0,RiskOn,0.3683794466403164,0.0,0.0,1.1848356310740473,1.0,0.0595982597140338,0.35797474533320633,0.5714484930509598,0.010978501901800056
2008-10-27,2008-10,2008-10-24,-0.007061600747197035,-0.007061600747197035,1.6129148525379753,-0.13204769436928843,7.632783294297951e-17,2.2898349882893855e-19,5.551115123125783e-20,RiskOn,0.4,0.0,0.0,1.1790597832130558,1.0,0.052006664988844147,0.3506668693782464,0.5863367871678378,0.010989678465071592
2008-10-28,2008-10,2008-10-27,0.007018915155572722,0.007018915155572722,1.6242357650411023,-0.1259556107769828,1.1275702593849246e-16,3.382710778154774e-19,0.0,RiskOn,0.4474139235449973,0.0,0.0,1.1805963412446674,1.0,0.05178297734692606,0.3522546484025407,0.5849904661667076,0.01097190808382569
2008-10-29,2008-10,2008-10-28,-0.05811542865568959,-0.05811542865568959,1.5298426073178366,-0.17675107512077892,5.637851296924623e-17,1.691355389077387e-19,0.0,RiskOn,0.3527182917416937,0.1247743064784867,0.0,1.1791450007266144,1.0,0.05850763333500758,0.3488996501712782,0.5816674315156564,0.01092528497805794
2008-10-30,2008-10,2008-10-29,0.004122037209754194,0.004122037209754194,1.536148675470268,-0.17335761241953662,9.627715291671279e-17,2.888314587501384e-19,5.551115123125783e-20,RiskOn,0.5007138271855589,0.1771278155798627,0.0,1.1923600098869427,1.0000000000000002,0.06173321793987387,0.37062483381098416,0.5569314905832969,0.010710457665845231
2008-10-31,2008-10,2008-10-30,-0.014275278504837756,-0.014275278504837756,1.5142197253030922,-0.18515816272615182,1.6046192152785466e-16,4.81385764583564e-19,0.0,RiskOn,0.3832508828803268,0.0417265695651407,0.0,1.1914546923187386,1.0,0.06410173495335542,0.3689393445967209,0.5564358503816512,0.010523070068272551
2008-11-03,2008-11,2008-10-31,0.006992607967338938,0.007199160827538752,1.5248080702185485,-0.17946029320270962,0.06567067997966496,0.00019701203993899486,9.540820260819817e-06,InflationCrisis,0.3525691699604741,1.0,0.0,1.0631470332868318,1.0000000000000002,0.020066769100299236,0.4395203512048726,0.5404128796948283,0.0
2008-11-04,2008-11,2008-11-03,0.01896675742752261,0.01896675742752261,1.5537287350099125,-0.16389731562423493,5.377642775528102e-17,1.6132928326584306e-19,0.0,InflationCrisis,0.3209486166007905,0.577639857001092,0.0,1.0626777572455417,1.0,0.020190602074738037,0.4370392049116546,0.5427701930136074,0.0
2008-11-05,2008-11,2008-11-04,0.02606434932847972,0.02606434932847972,1.5942256635209078,-0.14210484318418537,8.847089727481716e-17,2.654126918244515e-19,5.551115123125783e-20,InflationCrisis,0.241897233201581,0.5047124110803276,0.0,1.0614495627083673,1.0,0.020624168273882536,0.4299336517213153,0.5494421800048022,0.0
2008-11-06,2008-11,2008-11-05,-0.02383662151928489,-0.02383662151928489,1.5562247097632291,-0.16255416534043143,5.898059818321144e-17,1.7694179454963434e-19,5.551115123125783e-20,InflationCrisis,0.1786561264822133,0.5021741780012335,0.0038320538565402,1.0598051310485554,1.0,0.019214611517553718,0.42027568354180794,0.5605097049406383,0.0
2008-11-07,2008-11,2008-11-06,0.0229893652373659,0.0229893652373659,1.5920013280073897,-0.14330181718093193,7.806255641895632e-17,2.3418766925686897e-19,5.551115123125783e-20,InflationCrisis,0.2577075098814228,0.5047124110803276,0.0,1.0613652300432879,1.0,0.01828981835986315,0.4301956880203237,0.5515144936198131,0.0
2008-11-10,2008-11,2008-11-07,-0.015112455589590512,-0.015112455589590512,1.567942278639309,-0.15624863042246795,9.367506770274758e-17,2.8102520310824276e-19,5.551115123125783e-20,InflationCrisis,0.241897233201581,0.5047124110803276,0.0,1.0599134586392558,1.0,0.019493563444068496,0.41889085141345284,0.5616155851424788,0.0
2008-11-11,2008-11,2008-11-10,0.004774940483836451,0.004774940483836451,1.5754291097019024,-0.1522197678495798,1.1275702593849246e-16,3.382710778154774e-19,5.551115123125783e-20,RiskOn,0.2102766798418974,0.0,0.0,1.0608988230315204,1.0,0.019452693760287017,0.4253940161569508,0.5551532900827622,0.0
2008-11-12,2008-11,2008-11-11,-0.012049674068414274,-0.012049674068414274,1.5564457024121023,-0.162435243328637,3.469446951953614e-18,1.0408340855860843e-20,0.0,RiskOn,0.2577075098814228,0.0,0.0,1.0606018836600521,1.0,0.018867718905323613,0.42386123385070407,0.5572710472439724,0.0
2008-11-13,2008-11,2008-11-12,0.043222362391374745,0.043222362391374745,1.623718962604256,-0.12623371588954369,3.8163916471489756e-17,1.1449174941446927e-19,0.0,RiskOn,0.3439806743579179,0.0,0.0,1.0613965375088783,1.0,0.018563599321704767,0.42629072087239545,0.5551456798058998,0.0
2008-11-14,2008-11,2008-11-13,-0.004576617177076664,-0.004576617177076664,1.6162878225092563,-0.13023260967415407,7.28583859910259e-17,2.185751579730777e-19,5.551115123125783e-20,RiskOn,0.3719125810101717,0.0,0.0,1.05871312764898,1.0,0.018729963988953945,0.4068777080027064,0.5743923280083397,0.0
2008-11-17,2008-11,2008-11-14,0.01164217090814619,0.01164217090814619,1.6351049215756646,-0.12010662906564828,1.1449174941446927e-16,3.434752482434078e-19,5.551115123125783e-20,InflationCrisis,0.2893280632411069,0.9543852659965684,0.0,1.0590087220191409,0.9999999999999999,0.01787247254830542,0.41050755393920374,0.5716199735124907,0.0
2008-11-18,2008-11,2008-11-17,0.01096393020002066,0.01096393020002066,1.6530320978055304,-0.11045953956326315,5.898059818321144e-17,1.7694179454963434e-19,0.0,RiskOn,0.2893280632411069,0.2893280632411069,0.0,1.0582996563610418,0.9999999999999999,0.01725769350199047,0.40444294015413995,0.5782993663438695,0.0
2008-11-19,2008-11,2008-11-18,0.016740160314192412,0.016740160314192412,1.6807041201273007,-0.09556848964959164,1.4051260155412137e-16,4.215378046623641e-19,1.1102230246251566e-19,RiskOn,0.2577075098814228,0.2577075098814228,0.0,1.057640444542912,1.0,0.016810304228315504,0.40170513451423445,0.5814845612574501,0.0
2008-11-20,2008-11,2008-11-19,0.015143717468876449,0.015143717468876449,1.7061562284712852,-0.08187203438689583,8.847089727481716e-17,2.654126918244515e-19,5.551115123125783e-20,RiskOn,0.2893280632411069,0.2893280632411069,0.0,1.056646985612165,1.0,0.015419130417468278,0.3950559992194701,0.5895248703630617,0.0
2008-11-21,2008-11,2008-11-20,0.04446059985265225,0.04446059985265225,1.7820129578314572,-0.04105151429424203,6.678685382510707e-17,2.0036056147532123e-19,0.0,InflationCrisis,0.3683794466403164,0.3683794466403164,0.0,1.055763983466393,0.9999999999999999,0.014634191350406596,0.39037778705123877,0.5949880215983545,0.0
2008-11-24,2008-11,2008-11-21,0.004089763157721397,0.004089763157721397,1.7893009687729786,-0.03712964210724978,2.6020852139652106e-17,7.806255641895632e-20,0.0,InflationCrisis,0.2577075098814228,0.4227185216841418,0.0,1.0532725188041006,1.0,0.014968733846904978,0.3731286087597616,0.6119026573933335,0.0
2008-11-25,2008-11,2008-11-24,-0.018711243233330184,-0.018711243233330184,1.7558209231286341,-0.05514614357594472,6.245004513516506e-17,1.8735013540549516e-19,0.0,InflationCrisis,0.2577075098814228,0.4227185216841418,0.0,1.053052718814107,1.0,0.015224094502387922,0.37144328939952154,0.6133326160980906,0.0
2008-11-26,2008-11,2008-11-25,0.0009666861391923866,0.0009666861391923869,1.7575182508779266,-0.054232766449377134,8.847089727481716e-17,2.654126918244515e-19,5.551115123125783e-20,PreCrash,0.0521739130434779,0.0349774521929405,0.4806190340278441,1.0541279566608661,1.0,0.01517327073202914,0.3795380826558058,0.6052886466121651,0.0
2008-11-27,2008-11,2008-11-26,-0.003854995768774043,-0.0038549957687740426,1.7507430254572491,-0.057878695132959845,8.673617379884035e-17,2.6020852139652105e-19,5.551115123125783e-20,PreCrash,0.0047430830039525,0.0035873390142671,0.3730978674394791,1.054081727440014,1.0,0.0162254820779699,0.37907043036961496,0.6047040875524151,0.0
2008-11-28,2008-11,2008-11-27,-0.02998631037135641,-0.02998631037135641,1.6982447017154005,-0.08612943698817022,8.153200337090993e-17,2.4459601011272982e-19,5.551115123125783e-20,PreCrash,0.0,0.0,1.0,1.0543112953307172,1.0,0.016411713843720383,0.3803682275918773,0.6032200585644023,0.0
2008-12-01,2008-12,2008-11-28,0.005586281411250006,0.005864592545293776,1.707731574524347,-0.08102429884972862,0.08004357353979266,0.000240130720619378,3.818041342439221e-05,PreCrash,0.0,0.0,1.0,0.9035184007933973,1.0,0.022583262684777644,0.46436824839872115,0.509365742225493,0.003682746691008195
2008-12-02,2008-12,2008-12-01,-0.004202723881535238,-0.004202723881535238,1.700554450252842,-0.08488649997550335,4.90059381963448e-17,1.470178145890344e-19,0.0,PreCrash,0.0,0.0,0.92534722222222,0.9040134353770674,0.9999999999999999,0.021034962694022576,0.4628881819589359,0.5124133986429846,0.003663456704056871
2008-12-03,2008-12,2008-12-02,0.004921797740170529,0.004921797740170529,1.7089242353031333,-0.08038249641908335,4.640385298237959e-17,1.3921155894713877e-19,0.0,RiskOn,0.0,0.0,0.0,0.9036338089342228,0.9999999999999999,0.021786016848899598,0.4667317183993169,0.5080330665602117,0.003449198191571735
2008-12-04,2008-12,2008-12-03,-0.014436190118399413,-0.014436190118399413,1.684253880144357,-0.0936582695369853,7.502679033599691e-17,2.2508037100799073e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.055406641354283,0.9040470000255119,1.0,0.02180248448333867,0.4637507767184066,0.5110272242549269,0.003419514543327904
2008-12-05,2008-12,2008-12-04,0.008947426500292717,0.008947426500292717,1.6993236179447813,-0.08554884351951941,2.905661822261152e-17,8.716985466783456e-20,0.0,RiskOn,0.0418847864230149,0.0305841065100005,0.0,0.9027644971736074,1.0,0.021578125973410738,0.47245186004808476,0.5027778585270262,0.0031921554514783034
2008-12-08,2008-12,2008-12-05,-0.007002325899105731,-0.007002325899105731,1.6874244001638845,-0.09195212853600987,9.80118763926896e-17,2.940356291780688e-19,1.1102230246251566e-19,RiskOn,0.0,0.0,0.0,0.9035300507237858,1.0,0.021879010978682428,0.4681387732626553,0.5068237092731398,0.003158506485522444
2008-12-09,2008-12,2008-12-08,0.007082618464386609,0.007082618464386609,1.6993757833777419,-0.08552077191503193,1.0148132334464322e-16,3.0444397003392967e-19,5.551115123125783e-20,RiskOn,0.000574496239152,0.0,0.0,0.9029021734833454,1.0,0.023714830511989304,0.47214383834139617,0.5009543896767659,0.003186941469848701
2008-12-10,2008-12,2008-12-09,0.004059295223391679,0.004059295223391679,1.7062740513779548,-0.0818086307525756,6.722053469410127e-17,2.0166160408230384e-19,0.0,RiskOn,0.0,0.0,0.0,0.9035055917763866,1.0,0.02350300833961987,0.4689055695565157,0.5044922957180378,0.0030991263858266265
2008-12-11,2008-12,2008-12-10,0.0022584230678291454,0.002258423067829146,1.710127540055625,-0.07973496618358566,1.2533377113932431e-16,3.7600131341797293e-19,5.551115123125783e-20,RiskOn,0.0,0.0,0.0,0.9038446755016993,1.0,0.024119311848864143,0.4708179856145348,0.5019571830199108,0.0031055195166902576
2008-12-12,2008-12,2008-12-11,0.002176281028110014,0.002176281028110014,1.7138492581766966,-0.07773221084965787,6.114900252818245e-17,1.8344700758454734e-19,0.0,RiskOn,0.0,0.0,0.0,0.9040270514165776,1.0,0.023658951649739086,0.472085841558314,0.5011966746784892,0.003058532113457724
2008-12-15,2008-12,2008-12-12,-0.0038677480633672015,-0.0038677480633672015,1.7072205210274805,-0.08129931030505011,2.3852447794681098e-17,7.15573433840433e-20,0.0,RiskOn,0.0047430830039525,0.2700681958008295,0.1341481648711633,0.9042020188565176,1.0,0.02377983478586414,0.472079851799378,0.5007867626678489,0.003353550746908889
