month,signal_month,return,core_return,growth_return,nav,drawdown,turnover,meta_switch_turnover,meta_switch_cost,w_stage10_core,w_unlevered_vix6_growth,w_option,gross_exposure,solver_success,used_grid_fallback,solver_status,solver_message,solver_iterations,risk_state,relative_momentum_6m,growth_cap,growth_lower_bound,growth_upper_bound,expected_annual_return,expected_annual_volatility,expected_sharpe,expected_log_growth,historical_cdar,sharpe_slack,cdar_slack
2008-02,2008-01,0.0276532197242794,0.0276532197242794,0.08261142054955495,1.2730098610345757,0.0,0.076769369750492,0.0,0.0,1.0,0.0,0.0,1.0,True,False,0,warmup_core_only,0,Warmup,,0.0,0.0,0.0,,,,,,,
2008-03,2008-02,-0.0151029843787831,-0.0151029843787831,0.008668940178145013,1.2537836129893336,-0.015102984378783102,0.0078511272281762,0.0,0.0,1.0,0.0,0.0,1.0,True,False,0,warmup_core_only,0,Warmup,,0.0,0.0,0.0,,,,,,,
2008-04,2008-03,0.03175779607657581,0.0190534443581252,0.07037085123192766,1.2936010172948014,0.0,0.28979505189407695,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.02421256596957133,0.75,0.0,0.25,0.20944909859574717,0.08513901979105717,2.4600835094151186,0.20582477225025617,-0.015560301485155692,1.4100835094151185,0.11443969851484431
2008-05,2008-04,0.04505669877211095,0.0155305688246316,0.0748328287195903,1.3518864086623497,0.0,0.27452464168415164,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.07484989620098115,0.75,0.0,0.5,0.22000033954905662,0.09480781727241144,2.3204873382637774,0.21550607844107714,-0.016566895174272844,1.2704873382637774,0.11343310482572716
2008-06,2008-05,0.0557424896509375,0.0032096656524853,0.07342009765042157,1.4272439228064537,0.0,0.27462974233543114,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,4,Alert,0.1755592925608218,0.75,0.25,0.75,0.2295192336081361,0.11134169510454862,2.0613951798795593,0.22332074707375896,-0.019336772219194998,1.0113951798795593,0.110663227780805
2008-07,2008-06,-0.09438338435324752,-0.0389025895178008,-0.09425838435324752,1.2925358110743754,-0.09438338435324756,0.29438570044191353,0.25,0.000125,0.0,1.0,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.2364848597730722,1.0,0.5,1.0,0.24,0.13201059887845132,1.818035839841768,0.2312866008918763,-0.026114711634250776,0.7680358398417679,0.10388528836574923
2008-08,2008-07,-0.0172745717713374,-0.0230864003571201,-0.0172745717713374,1.2702078084389474,-0.11002752357755297,0.41707726999406103,0.0,0.0,0.0,1.0,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal,0.20943910765323825,1.0,0.75,1.0,0.24,0.184570280970601,1.3003176824454639,0.2229669056912167,-0.07004374481820363,0.2503176824454638,0.05995625518179637
2008-09,2008-08,0.08522271109206003,0.0548468032969543,0.08522271109206003,1.3784583615244186,-0.03418165633951753,0.08099073719802788,0.0,0.0,0.0,1.0,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal,0.1548724703377844,1.0,0.75,1.0,0.24,0.18159458301527268,1.321625326124487,0.22351170370975462,-0.10208153362613598,0.271625326124487,0.027918466373864026
2008-10,2008-09,-0.02990063305554599,-0.0125210003270255,-0.08053953124110746,1.3372415838741278,-0.06306023623162482,1.052048655152642,0.75,0.000375,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.16012740308987294,0.25,0.25,0.25,0.17524206285328875,0.11199908405883534,1.5646740714525007,0.16897016543827972,-0.06298776929596461,0.5146740714525007,0.06701223070403539
2008-11,2008-10,0.04725774331406113,0.022499916464695,0.12153122386215953,1.4004366033937399,-0.018782577374721887,0.05646331563849524,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis,0.028427228175499808,0.25,0.0,0.25,0.16404356834141864,0.1160837845859648,1.4131480027681012,0.15730584581951831,-0.06298776929596461,0.3631480027681011,0.06701223070403539
2008-12,2008-11,0.02608128409882611,0.0370310831589282,-0.006768113081480176,1.436961788309247,0.0,0.04696570472643486,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis,0.0657951319147494,0.25,0.0,0.25,0.16829977191629494,0.11591335537660198,1.4519446130214222,0.16158181893896373,-0.06298776929596461,0.40194461302142215,0.06701223070403539
2009-01,2008-12,0.0519358505868228,0.0108763152904917,0.0932453858831539,1.5115916210458498,0.0,0.2646059158168356,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert_NegativeMomentum,-0.04598632998977692,0.5,0.0,0.5,0.19862413024068903,0.14120561849189642,1.4066305035311877,0.18865461689384955,-0.07296625430937591,0.35663050353118764,0.057033745690624096
2009-02,2009-01,0.06972661339179127,0.0132368987065786,0.08872318495352882,1.6169897856127848,0.0,0.2812599894762014,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.09480636636989392,0.75,0.25,0.75,0.21896551993679242,0.17497149639117285,1.251435373492291,0.2036580076621093,-0.08914470171813234,0.2014353734922909,0.040855298281867666
2009-03,2009-02,-0.04914176672202855,-0.002181969577721,-0.06479503243679774,1.5375280507762985,-0.049141766722028524,0.036146078363268566,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.1694125507487778,0.75,0.5,0.75,0.21893994372084122,0.17287515493997951,1.26646274762186,0.20399703412308026,-0.08914470171813234,0.2164627476218599,0.040855298281867666
2009-04,2009-03,-0.03921478189869187,0.0055894091538036,-0.05414951224952369,1.477234223601985,-0.08642946495659964,0.0416058834216114,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.06535347173858286,0.75,0.5,0.75,0.21711727756762608,0.18110431406187422,1.1988520466356647,0.2007178912817151,-0.08914470171813234,0.14885204663566465,0.040855298281867666
2009-05,2009-04,0.01456255596675873,0.0087274975598076,0.01650757543574244,1.4987465296592004,-0.07312554291044837,0.2703316011742629,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.07619342248132788,0.75,0.5,0.75,0.2163111517539556,0.18336248228310154,1.1796914453851204,0.19950025179944525,-0.09114804482220369,0.12969144538512034,0.03885195517779631
2009-06,2009-05,-0.0019483013137328734,-0.0009557890461821,-0.0026908135812836464,1.4958265198265128,-0.0749313736328614,0.2601241874499919,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Alert_NegativeMomentum,-0.011267054734145798,0.5,0.5,0.5,0.19181873828824966,0.13642783060120334,1.406008857891769,0.18251246180697434,-0.07296625430937591,0.35600885789176906,0.057033745690624096
2009-07,2009-06,0.028589921665913443,0.0019117583506132,0.03764930943768019,1.5385920828541486,-0.04848373406943085,0.25594598694870296,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.030540910775874508,1.0,0.25,0.75,0.21451280041790244,0.17129485442068146,1.25230148414781,0.1998418368424012,-0.09114804482220369,0.2023014841478099,0.03885195517779631
2009-08,2009-07,0.004976853389605764,0.0019204792113365,0.008283227567875029,1.5462494300769218,-0.043748177116069265,0.2621569674944204,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Normal_NegativeMomentum,-0.013114579042627583,0.5,0.5,0.5,0.1870102072809717,0.1278278987021536,1.4629842873089567,0.17884022143766767,-0.07296625430937591,0.41298428730895664,0.057033745690624096
2009-09,2009-08,0.013725130627325938,0.0056807389068687,0.021769522347783177,1.5674719054871558,-0.03062349593436886,0.004140145131360794,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.07570724695259257,0.5,0.25,0.5,0.18512916079952685,0.12366563203548249,1.4970138247173561,0.17748256652615918,-0.07296625430937591,0.44701382471735607,0.057033745690624096
2009-10,2009-09,-0.010132559156617378,0.0043865959054489,-0.014805610843972805,1.5515894036784714,-0.0404457607068488,0.2554102320060756,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.0019519666208993591,0.75,0.25,0.75,0.2120488871021973,0.15444448759055338,1.372978022138016,0.200122337228643,-0.09114804482220369,0.32297802213801585,0.03885195517779631
2009-11,2009-10,0.0223536525204268,0.0168370591777096,0.0224786525204268,1.5862730940626764,-0.018996218667187148,0.2757559940861403,0.25,0.000125,0.0,1.0,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.04487929216534137,1.0,0.5,1.0,0.24,0.18733555877485075,1.2811235708242876,0.2224526942092572,-0.11010991344373744,0.23112357082428758,0.019890086556262565
2009-12,2009-11,0.02142719220391149,-0.0039432679245596,0.03005067891340185,1.6202624725370507,0.0,0.39408782259915465,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Alert,0.04263487134470112,0.75,0.75,0.75,0.2120219048480268,0.1459883927849098,1.4523202893288008,0.20136559943406623,-0.0884658925277492,0.4023202893288007,0.04153410747225081
2010-01,2009-12,-0.014402702431719176,0.0036769220683941,-0.020429243931756935,1.596926314283818,-0.014402702431719261,0.009128120502766885,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.08009424422842826,0.75,0.5,0.75,0.2107045657860377,0.14117965870685792,1.4924569708979083,0.20073871776974525,-0.0884658925277492,0.44245697089790825,0.04153410747225081
2010-02,2010-01,0.008704112543249716,0.0111760455875765,0.0022883134102693603,1.610826140646621,-0.00582395263136215,0.5100784406708894,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.017846755875955633,0.25,0.25,0.25,0.15038206842923948,0.07909326973255386,1.9013257251564097,0.14725419577074622,-0.04935684231412829,0.8513257251564097,0.08064315768587171
2010-03,2010-02,0.023470320079252836,0.0138961295510734,0.03329451060743227,1.6486327457596248,0.0,0.2564476289312265,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.0025337485330161336,0.75,0.0,0.5,0.17899675549370272,0.1036149185123552,1.7275191455404066,0.17362872982454172,-0.06896355323813261,0.6775191455404066,0.0610364467618674
2010-04,2010-03,0.01872484042110959,0.0086047275873091,0.022264878032376423,1.6795031308369894,0.0,0.2587308330575815,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.0056268178675229485,1.0,0.25,0.75,0.2105458137090993,0.13088683241423074,1.6086095891049128,0.20198013225938385,-0.0884658925277492,0.5586095891049128,0.04153410747225081
2010-05,2010-04,-0.008649662124960449,0.0031937973276625,-0.012597481942501432,1.6649759962174362,-0.008649662124960433,0.001529412093257681,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.039102202622851134,0.75,0.5,0.75,0.21041975710211147,0.1267064115267687,1.6606875261214151,0.20239249974111603,-0.0884658925277492,0.6106875261214151,0.04153410747225081
2010-06,2010-05,0.013901821643421408,0.0044260302074417,0.017060418788747977,1.688122195557429,0.0,0.021157977572274667,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.01710262220691683,0.75,0.5,0.75,0.20374868573438548,0.12422350528481198,1.640178203531152,0.19603294610176264,-0.0884658925277492,0.590178203531152,0.04153410747225081
2010-07,2010-06,0.00861645975552562,0.0018747686416522,0.01560815086939904,1.7026678325178592,0.0,0.25212234342821227,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Alert_NegativeMomentum,-0.0040923914483459445,0.5,0.5,0.5,0.17445451935199852,0.09247687982932559,1.886466321895484,0.17017853270051475,-0.06896355323813261,0.836466321895484,0.0610364467618674
2010-08,2010-07,0.009947209249190675,0.0129850759841437,0.009101253670873,1.7196046257297801,0.0,0.25953291534941514,0.2499999999999999,0.00012499999999999995,0.2500000000000001,0.7499999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.03440334354958474,0.75,0.25,0.75,0.20137736973876627,0.11646319990576116,1.7291073051548929,0.19459553127262164,-0.0884658925277492,0.6791073051548928,0.04153410747225081
2010-09,2010-08,0.038655850458902,0.0166545448488055,0.038780850458902005,1.7860774049904267,0.0,0.2571897981456163,0.25,0.000125,1.1102230246251565e-16,0.9999999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,3,Normal,0.039574745363003094,1.0,0.4999999999999999,0.9999999999999999,0.2270461841886483,0.14038735917079512,1.6172836751806419,0.2171918788811734,-0.10825471417349983,0.5672836751806418,0.021745285826500177
2010-10,2010-09,0.0059461474971067565,-0.0019818237535738,0.005946147497106757,1.7966976846817495,0.0,0.006964396489357927,0.0,0.0,1.1102230246251565e-16,0.9999999999999999,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal,0.04225885131769247,1.0,0.7499999999999999,1.0,0.23298031562214183,0.1374597589239657,1.6948983283974202,0.22353272296042445,-0.10825471417349983,0.6448983283974201,0.021745285826500177
2010-11,2010-10,0.022131220608515377,0.0105813709192916,0.02614783717158997,1.83646079750825,0.0,0.2535519837103607,0.2499999999999999,0.00012499999999999995,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.03650030060656939,0.75,0.7499999999999999,0.75,0.20058749423200029,0.1074904422865981,1.8660960915685945,0.19481039664051605,-0.08581622438354489,0.8160960915685944,0.04418377561645512
2010-12,2010-11,0.007162239241422032,0.0030395492450795,0.020530309230449628,1.849613969097497,0.0,0.6069963827215824,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.06929783173119364,0.25,0.25,0.25,0.14433760394273204,0.05977159456413614,2.414819363533206,0.1425512821843623,-0.043877593797454685,1.3648193635332058,0.08612240620254533
2011-01,2010-12,-0.007918436335338577,-0.0081777819562171,-0.007409090714460054,1.8349679186382455,-0.007918436335338619,0.4587102068430341,0.24999999999999994,0.00012499999999999998,0.5,0.49999999999999994,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.07442905093518726,0.75,0.0,0.5,0.17257554349094278,0.07808454660238283,2.210111360058489,0.16952694528189294,-0.06453038271873957,1.1601113600584891,0.06546961728126044
2011-02,2011-01,-0.01202779476812907,0.0050069986844769,-0.017539392585664393,1.8128973011067637,-0.01985098977634181,0.2591573008008555,0.25000000000000006,0.00012500000000000003,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.060721727179793517,0.75,0.24999999999999994,0.75,0.19534583213775875,0.0997576844031625,1.9582033535209638,0.19037003433901825,-0.08581622438354489,0.9082033535209637,0.04418377561645512
2011-03,2011-02,0.0253058884647497,0.0120111457512387,0.029737469369253366,1.8587742780066172,0.0,0.522626658266864,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.040916339942268065,0.75,0.5,0.75,0.18771610895001256,0.09886539851377102,1.8987038111606405,0.18282892543836918,-0.08581622438354489,0.8487038111606404,0.04418377561645512
2011-04,2011-03,0.013155173272866125,0.008340974472341,0.028597769674441498,1.8832267757089407,0.0,0.5098806448697416,0.5,0.00025,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.03658881330976915,0.25,0.25,0.25,0.13583081281568044,0.05556591201315851,2.4444989363895346,0.1342870275267534,-0.043877593797454685,1.3944989363895346,0.08612240620254533
2011-05,2011-04,-0.017769331575091727,0.0053827682372933,-0.04067143138747675,1.8497630947002777,-0.01776933157509175,0.26440126080348425,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.04907949808110357,0.75,0.0,0.5,0.16444327444898404,0.07267526689846854,2.262713044848127,0.16180242723960223,-0.06453038271873957,1.2127130448481271,0.06546961728126044
2011-06,2011-05,-0.024639813256999737,-0.0027206063711433,-0.04655902014285618,1.804185277477173,-0.0419713118203795,0.015436897801108506,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.01416168229671777,0.5,0.25,0.5,0.1563394536577725,0.07429809672854179,2.104218823114406,0.15357935006903062,-0.06453038271873957,1.0542188231144058,0.06546961728126044
2011-07,2011-06,0.017170290314744267,0.0087373524188954,0.025603228210593132,1.8351636624730436,-0.02552168111448172,0.012052731377907619,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.07365062454749538,0.5,0.25,0.5,0.1467377108199145,0.07723775118281742,1.8998185287994023,0.14375487571602508,-0.06128474409829262,0.8498185287994022,0.06871525590170738
2011-08,2011-07,0.051891156800553104,0.0136708610879532,0.090111452513153,1.9303924278371096,0.0,0.2623011550979929,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.05889164486921816,0.5,0.25,0.5,0.14805694227527105,0.07535179994525745,1.9648759868089862,0.145217995397776,-0.06128474409829262,0.9148759868089862,0.06871525590170738
2011-09,2011-08,-0.003827160912601212,-0.0069277898263565,0.005974725828664651,1.9230045053913103,-0.0038271609126011574,0.27081859281080956,0.25,0.000125,0.75,0.25,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Crisis,0.03530308713180674,0.25,0.25,0.25,0.13197455467000685,0.056172551940925894,2.3494491546119973,0.13039687687422885,-0.03985251501511489,1.2994491546119973,0.09014748498488512
2011-10,2011-09,0.0015508565903231885,0.0097452142754476,-0.02303221646505005,1.9259868096017179,-0.0022822397000012984,0.012807296469958998,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis,0.030700601566005625,0.25,0.0,0.25,0.1284182019099148,0.055434670953495045,2.3165683082640953,0.12688170053805367,-0.03985251501511489,1.2665683082640953,0.09014748498488512
2011-11,2011-10,0.017346020752787635,0.0103629720487312,0.03829516686495693,1.9593950167706644,0.0,0.009443615635029778,0.0,0.0,0.75,0.25,0.0,1.0,True,False,0,Optimization terminated successfully,1,Crisis_NegativeMomentum,-0.022396369482597378,0.25,0.0,0.25,0.12626042095863502,0.05404392457396665,2.3362555912428236,0.12480004806695671,-0.03985251501511489,1.2862555912428235,0.09014748498488512
2011-12,2011-11,-0.03040238912640265,-0.0039888597582206,-0.0565659184945847,1.8998247270184683,-0.030402389126402696,0.2744510162001462,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.052859150367480456,0.75,0.0,0.5,0.1529245957428215,0.07700301285094797,1.9859560045894862,0.14995986374875986,-0.06128474409829262,0.9359560045894861,0.06871525590170738
2012-01,2011-12,0.044157325447541286,0.0116180983935603,0.05517040113220162,1.9837159057827092,0.0,0.2764254150855377,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,0.043135371542543544,0.75,0.25,0.75,0.16416602666773092,0.10983429380785777,1.4946700249643354,0.1581342406195955,-0.08370111080469549,0.4446700249643354,0.04629888919530452
2012-02,2012-01,-0.006708205981409345,0.0031601360465516,-0.009997653324062994,1.9704087308781209,-0.00670820598140931,0.020612595237617316,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.07015184649440998,0.75,0.5,0.75,0.1714052512207393,0.1105376349895063,1.5506506108712326,0.16529596684620262,-0.08370111080469549,0.5006506108712325,0.04629888919530452
2012-03,2012-02,-0.004455545334707968,-0.0009170558780454,-0.007744034791370535,1.961629485449789,-0.011133862600252509,0.2610629761818743,0.25,0.000125,0.5,0.5,0.0,1.0,True,False,0,All independent variables were fixed by bounds at values that satisfy the constraints.,0,Alert_NegativeMomentum,-0.01794135348421233,0.5,0.5,0.5,0.14434552834330272,0.0800584775568433,1.8030011655019818,0.14114084842894292,-0.06128474409829262,0.7530011655019817,0.06871525590170738
2012-04,2012-03,0.0033402763063703858,0.0063900276558105,0.00029052495693027147,1.9681818699419145,-0.00783077647132413,0.19902613157250898,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.03716170198580648,0.5,0.25,0.5,0.14068651581949318,0.0783687330369037,1.795186809428757,0.13761568666058843,-0.06128474409829262,0.745186809428757,0.06871525590170738
2012-05,2012-04,-0.010575720224628658,0.0016773989053146,-0.022828839354571917,1.9473669291342224,-0.018323680594850456,0.005245418894709413,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.010889646838721623,0.5,0.25,0.5,0.13887474502982883,0.07614394121951015,1.8238449810402686,0.1359757951376087,-0.05850826519811319,0.7738449810402686,0.07149173480188681
2012-06,2012-05,-0.003032497008747113,-0.0013100857082426,-0.0047549083092516264,1.9414615447466899,-0.02130061109700443,0.01236233474453052,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.061046460643249034,0.5,0.25,0.5,0.13401444375612853,0.07530769389036451,1.7795584598730547,0.1311788193765861,-0.05850826519811319,0.7295584598730547,0.07149173480188681
2012-07,2012-06,0.0166741338899856,0.0190870643431182,0.014261203436852998,1.9738337344860544,-0.004981646448388832,0.003915421404692535,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.01213836641893562,0.5,0.25,0.5,0.1309689224580299,0.0734879991056258,1.7821810914974785,0.12826867945175568,-0.05850826519811319,0.7321810914974785,0.07149173480188681
2012-08,2012-07,0.011889943834168144,0.0099675794836024,0.01381230818473389,1.99730250672708,0.0,0.0013487221139044134,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.05739739940661037,0.5,0.25,0.5,0.13231884897913518,0.07188803454264905,1.8406241013674438,0.12973490422393263,-0.05850826519811319,0.7906241013674438,0.07149173480188681
2012-09,2012-08,0.015039684747248183,0.0062022570154326,0.023877112479063767,2.027341306773144,0.0,0.002988941206245607,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.04123360872544468,0.5,0.25,0.5,0.13259515616726247,0.06993488904705823,1.895980074809885,0.1301497118142503,-0.05850826519811319,0.8459800748098849,0.07149173480188681
2012-10,2012-09,-0.012076212873341033,-0.0017633915840841,-0.022389034162597965,2.0028587015856343,-0.01207621287334093,0.005581383152993556,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.0176795707409525,0.5,0.25,0.5,0.13353690217206377,0.06823306900232663,1.957070143913802,0.13120902631932563,-0.05850826519811319,0.907070143913802,0.07149173480188681
2012-11,2012-10,0.00027509746514360514,-0.0009280081513475,0.0014782030816347103,2.0034096829374812,-0.011804437543747381,0.005886108008125821,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Normal_NegativeMomentum,-0.03211019041454066,0.5,0.25,0.5,0.12871326397656385,0.06803224610121864,1.8919449430651425,0.12639907072177547,-0.05850826519811319,0.8419449430651424,0.07149173480188681
2012-12,2012-11,0.0027622358144376857,0.0017134209871843,0.0038110506416910717,2.0089435729146823,-0.009074808369462395,0.003572797478535463,0.0,0.0,0.5,0.5,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert_NegativeMomentum,-0.005447144925165293,0.5,0.25,0.5,0.12661777023253812,0.06621884060651055,1.9121109501891402,0.1244253028069029,-0.05850826519811319,0.8621109501891402,0.07149173480188681
2013-01,2012-12,0.006573693769179032,0.003956905360194,0.00761262323884071,2.0221497527625836,-0.0025607696115182987,0.26602055604481606,0.25,0.000125,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,3,Alert,8.512536638960455e-05,0.75,0.25,0.75,0.1417657633649586,0.08612986981047054,1.6459535313000624,0.1380565861281743,-0.08084656563377797,0.5959535313000623,0.049153434366222035
2013-02,2013-01,0.005016767834093338,0.0050754236182005,0.004997215906057617,2.032294408597963,0.0,0.014563476301631321,0.0,0.0,0.25,0.75,0.0,1.0,True,False,0,Optimization terminated successfully,1,Alert,0.008502482784691345,0.75,0.5,0.75,0.14082555892236376,0.08363703938860231,1.6837702524122924,0.13732798174351846,-0.08084656563377797,0.6337702524122923,0.049153434366222035
