decision_month,asset,block,actual_return,base_forecast,full_forecast,full_forecast_available,base_squared_error,full_squared_error,evidence_weight_used
2016-05,USO,stress_recovery,0.07427376539544639,-0.011768355216700629,-0.011895635407456147,True,0.007403246519435254,0.007425165634731259,0.43267522328447827
2016-05,USO,credit,0.07427376539544639,-0.011895635407456147,-0.01845767767472341,True,0.007425165634731259,0.008599120533876143,0.7571433442534925
2016-05,USO,technical,0.07427376539544639,-0.01845767767472341,-0.01665361812387791,True,0.008599120533876143,0.00826778907367029,0.0
2016-06,KODEX200,stress_recovery,0.008049677020228518,0.0069354850213313845,0.005790227602340997,True,1.2414238104063908e-06,5.10511167199226e-06,1.0
2016-06,KODEX200,credit,0.008049677020228518,0.005790227602340997,0.0044222455920568905,True,5.10511167199226e-06,1.3158258766087256e-05,0.6367679570813422
2016-06,KODEX200,technical,0.008049677020228518,0.0044222455920568905,0.0054751673204432956,True,1.3158258766087256e-05,6.6281001942881985e-06,0.3305792955174157
2016-06,KODEX200,fundamental,0.008049677020228518,0.0054751673204432956,0.006910485683784037,True,6.6281001942881985e-06,1.297756901030163e-06,0.0
2016-06,BOND,stress_recovery,0.01545099411113049,0.003621986696848068,0.0039658973717647894,True,0.0001399254164071485,0.00013190744711258866,0.8907993873650409
2016-06,BOND,credit,0.01545099411113049,0.0039658973717647894,0.004002441611426237,True,0.00013190744711258866,0.00013106935433848449,1.0
2016-06,BOND,technical,0.01545099411113049,0.004002441611426237,0.0038975047173922333,True,0.00013106935433848449,0.00013348311717122237,1.0
2016-06,GLD,stress_recovery,0.06698288944797537,0.0024919945038293593,0.0020419710258027385,True,0.004159075530696877,0.004217322885515281,0.576406208542966
2016-06,GLD,credit,0.06698288944797537,0.0020419710258027385,-0.0012137824488792255,True,0.004217322885515281,0.004650786057807237,1.0
2016-06,GLD,technical,0.06698288944797537,-0.0012137824488792255,-0.002820751033787195,True,0.004650786057807237,0.004872548224507161,0.0
2016-06,USO,stress_recovery,-0.03906361755397336,-0.010174942214403801,-0.011042868981294102,True,0.0008345555628750546,0.0007851623505733068,0.43242350249064626
2016-06,USO,credit,-0.03906361755397336,-0.011042868981294102,-0.025473351059658048,True,0.0007851623505733068,0.00018469534338650946,0.7168027089906875
2016-06,USO,technical,-0.03906361755397336,-0.025473351059658048,-0.015483771142798225,True,0.00018469534338650946,0.000556009156774609,0.0
2016-07,KODEX200,stress_recovery,0.03235062112288034,0.006834002464019263,0.006343398605070575,True,0.0006510978277817374,0.0006763756230908712,1.0
2016-07,KODEX200,credit,0.03235062112288034,0.006343398605070575,0.00837687586069702,True,0.0006763756230908712,0.0005747404618960572,0.6343643514989429
2016-07,KODEX200,technical,0.03235062112288034,0.00837687586069702,0.008218365606908942,True,0.0005747404618960572,0.000582365756288132,0.3382623985020474
2016-07,KODEX200,fundamental,0.03235062112288034,0.008218365606908942,0.008150816065795692,True,0.000582365756288132,0.0005856305648008997,0.0
2016-07,BOND,stress_recovery,0.002813504823151236,0.003910613888108986,0.004062993070055816,True,1.2036483004124683e-06,1.5612208791526809e-06,0.9452167427316976
