month,asset_vol_signal_month,gvz_signal_date,ovx_signal_date,gvz_level,ovx_level,gvz_causal_rank,ovx_causal_rank,gvz_active,ovx_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,estimated_transaction_cost,monthly_utility,policy,solver_success,used_fallback,solver_status,solver_iterations,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,eps_mu_adjustment_KODEX200,valuation_mu_adjustment_KODEX200,credit_stress_confirmation_multiplier,credit_equity_variance_multiplier,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,gvz_mu_adjustment_GLD,ovx_mu_adjustment_USO,expected_mu_GLD,expected_mu_USO
2008-02,2008-01,,2008-01-31,,30.24,,,False,False,0.04151143991361353,0.041896551314082764,1.3042969113800489,0.0,0.11003182870549595,0.00033009548611648786,5.5015914352747895e-05,0.01448513717668486,0.34757000883192624,0.6379448539913888,2.0282904543983054e-16,0.017159713402519493,0.0014083333333333313,0.0003851129005379505,0.015948590476144348,Stage36_ovx_oil_risk,True,False,0,10,0.12999999999999992,-0.04265086041301114,0.0,8.326672684688674e-17,0.11734913958698887,-0.0,-0.00652620117924728,1.8953488372093024,1.947674418604651,1.0,1.0,0.0,0.0,0.0224679775556834,0.009249895491056781
2008-03,2008-02,,2008-02-29,,34.82,,,False,False,-0.03683789080936102,-0.03674967399390035,1.2562493641756438,-0.03683789080936106,0.025204804417334043,7.561441325200213e-05,1.2602402208666894e-05,3.3286746748509723e-17,0.32467118473086065,0.6753288152691392,3.561992929456465e-17,0.020403380468520086,0.00140833333333337,8.82183156209164e-05,0.01948010615877055,Stage36_ovx_oil_risk,True,False,0,5,0.1300000000000017,-0.045239207378117076,0.0,-1.6930901125533637e-15,0.11476079262188293,-0.0,-0.008167260488437784,0.3103448275862069,1.1551724137931034,1.0,1.0,0.0,0.0,0.025131866542931598,0.011762295190122339
2008-04,2008-03,,2008-03-31,,39.32,,,False,False,-0.01207498478647658,-0.011702739878006406,1.241080172215202,-0.04846805862474868,0.10635568813433553,0.0003190670644030066,5.3177844067167746e-05,1.0830143604086728e-17,0.4434441872622009,0.5565558127377991,3.369511953428633e-17,0.015986627170829985,0.001408333333333337,0.0003722479084866285,0.014792885451198336,Stage36_ovx_oil_risk,True,False,0,7,0.13000000000000017,-0.0337852526732072,0.0,-1.6653345369377348e-16,0.1262147473267928,-0.0,-0.008270806760279376,0.06818181818181818,1.0340909090909092,1.0,1.0,0.0,0.0,0.020227863183771632,0.013518332420132721
2008-05,2008-04,,2008-04-30,,38.52,,,False,False,0.04373582365562617,0.04419614239661519,1.2953598357697003,-0.0068520254340650455,0.13945397958127737,0.0004183619387438321,4.195680224518819e-05,0.0,0.36888794355951304,0.4916580768592096,0.13945397958127745,0.01605307321325738,0.0014083333333466046,0.0004603202410198192,0.014724419678872018,Stage36_ovx_oil_risk,True,False,0,12,0.13000000000061251,-0.062493827175927406,0.0,-6.125100426856989e-13,0.09750617282407259,0.0,-0.009184361226252737,1.404494382022472,1.702247191011236,1.0,1.0,0.0,0.0,0.017397119980454626,0.020559747262021345
2008-06,2008-05,,2008-05-30,,42.3,,0.9850187265917603,False,True,0.05438788276173065,0.0546819811746798,1.3658117146517972,0.0,0.08402811798547212,0.0002520843539564164,4.201405899273604e-05,1.5773024027295954e-17,0.4344478161613486,0.44451797185021696,0.12103421198843445,0.018062212448465387,0.00140833333372631,0.00029409991299898753,0.016942193840379437,Stage36_ovx_oil_risk,True,False,0,10,0.13000000001813738,-0.05240792608248057,0.0,-1.8137380486393795e-11,0.10759207391751943,0.0,-0.010628488931089038,1.1777777777777778,1.588888888888889,1.0,1.9850187265917603,0.0,0.0,0.019625975120557502,0.02963612778212526
2008-07,2008-06,2008-06-30,2008-06-30,26.92,45.11,,0.953125,False,True,-0.04369181856649754,-0.04352234056752661,1.306136917019234,-0.04369181856649751,0.053391023419110784,0.00016017307025733234,9.304928713594785e-06,1.312240382545307e-16,0.4288176467832199,0.49123778349413527,0.07994456972264463,0.017276164564207122,0.001408333338874169,0.00016947949906027262,0.01629018996736729,Stage36_ovx_oil_risk,True,False,0,10,0.13000000025573089,-0.045343513756654276,1.1102230246251565e-16,-2.5573088091590535e-10,0.11465648624334573,0.0,-0.00831345294272501,1.2417582417582418,1.620879120879121,1.0,1.953125,0.0,0.0,0.02188978567420048,0.027158549206902513
2008-08,2008-07,2008-07-31,2008-07-31,22.94,47.02,,0.9241935483870968,False,True,-0.011997938213151661,-0.011788635738640705,1.2904659669909209,-0.0551655450400681,0.06954332388523375,0.00020862997165570126,6.725028552563364e-07,0.0,0.45179420986333685,0.5482057901366632,3.947584229379172e-18,0.011255073684452147,0.0014083333333333606,0.00020930397527623058,0.010199234271565813,Stage36_ovx_oil_risk,True,False,0,9,0.13000000000000125,-0.037945227656157966,0.0,-1.2490009027033011e-15,0.12205477234384204,-0.0,-0.007608717230213463,1.7934782608695652,1.8967391304347827,1.0,1.9241935483870969,0.0,0.0,0.015776272228801593,0.014795253173567134
2008-09,2008-08,2008-08-29,2008-08-29,27.37,50.22,,0.9682779456193353,False,True,0.06262292270265161,0.06308807053549682,1.3712787174921959,0.0,0.14366086960441307,0.00043098260881323924,3.41652240319808e-05,0.0,0.5249351508543374,0.3997344276052113,0.07533042154045144,0.010697180150379557,0.0014083333434269847,0.0004651493328750315,0.00940972696254725,Stage36_ovx_oil_risk,True,False,0,9,0.13000000046586083,-0.0407126459962881,0.0,-4.6586082214084e-10,0.1192873540037119,-0.0,-0.006496732900909817,1.989247311827957,1.9946236559139785,1.0,1.9682779456193353,0.0,0.0,0.013925156880516732,0.0297861987457496
2008-10,2008-09,2008-09-30,2008-09-30,48.92,59.56,,0.9957386363636364,False,True,-0.04398019175841791,-0.043757659875828636,1.3109696165426517,-0.04398019175841794,0.06358053788264757,0.00019074161364794273,3.179026894132379e-05,0.0,0.5600477002467824,0.43023460312049344,0.009717696632724197,0.015402128710163773,0.001408333333668429,0.0002225333827626027,0.014392771789405043,Stage36_ovx_oil_risk,True,False,0,9,0.13000000001546594,-0.030795880367037547,0.0,-1.5465934088965128e-11,0.12920411963296247,-0.0,-0.007006556265532079,1.9680851063829787,1.9840425531914894,1.0,1.9957386363636362,0.0,0.0,0.02376781174289684,0.019167191185290974
2008-11,2008-10,2008-10-31,2008-10-31,55.61,80.56,,0.9853333333333333,False,True,0.09040750472800282,0.09044383061511165,1.4294911083484996,0.0,0.0103788248882326,3.11364746646978e-05,5.189412444116296e-06,0.0,0.6039167923947472,0.3960832076052529,0.0,0.006762970584032742,0.0014083333333333337,3.6327387554541105e-05,0.005917414604623711,Stage36_ovx_oil_risk,True,False,0,3,0.13000000000000003,-0.02961413231119775,0.0,-2.7755575615628914e-17,0.13038586768880225,-0.0,0.003692672006870234,1.9894736842105263,1.9947368421052631,1.0,1.9853333333333332,0.0,0.0,0.011280892002041519,0.00031493103820687913
2008-12,2008-11,2008-11-28,2008-11-28,48.81,80.26,,0.9555837563451777,False,True,0.03593754682814594,0.03635877096369238,1.480863511995192,0.0,0.12034975301326853,0.0003610492590398056,6.017487650663427e-05,3.366743041519662e-17,0.6759489069938053,0.32405109300619467,1.8335550155646428e-17,0.009698239307308192,0.001408333333333582,0.0004212271355609807,0.008512527587480717,Stage36_ovx_oil_risk,True,False,0,6,0.13000000000001147,-0.022845697115424918,0.0,-1.1463052729254741e-14,0.13715430288457509,-0.0,-0.001365285154806893,1.9270833333333333,1.9635416666666665,1.0,1.9555837563451777,0.0,0.0,0.0219114435823848,-0.006139013541082553
2009-01,2008-12,2008-12-31,2008-12-31,42.89,88.93,,0.9555288461538461,False,True,0.037499611135237136,0.03755728050029075,1.5363953178393732,0.0,0.016476961443891044,4.943088433167313e-05,8.238480721945516e-06,0.0,0.664427148824296,0.335572851175704,9.567237139237322e-19,0.013126036693494488,0.0014083333335237127,5.767236515982748e-05,0.012300010283583443,Stage36_ovx_oil_risk,True,False,0,4,0.13000000000878675,-0.023928919972682317,0.0,-8.786749106093339e-12,0.1360710800273177,-0.0,-0.0009422608130144097,0.24742268041237114,1.1237113402061856,1.0,1.9555288461538463,0.0,0.0,0.02964023010940772,-0.018555240690302156
2009-02,2009-01,2009-01-30,2009-01-30,39.9,77.1,,0.856651376146789,False,True,0.06225713321705611,0.06225944853512094,1.6320468858161603,0.0,0.0006615194470957211,1.9845583412871632e-06,3.3075972354781896e-07,0.0,0.6448975276506557,0.3551024723493444,4.800691577461756e-19,0.014060798157920955,0.001408333333333411,2.318320710258344e-06,0.013282021401088237,Stage36_ovx_oil_risk,True,False,0,10,0.13000000000000358,-0.025764491459600802,0.0,-3.58046925441613e-15,0.1342355085403992,-0.0,-0.008238077858228448,0.01020408163265306,1.0051020408163265,1.0,1.856651376146789,0.0,0.0,0.030033394138080195,-0.02078476833011475
2009-03,2009-02,2009-02-27,2009-02-27,39.06,68.54,,0.798901098901099,False,True,-0.04512977206822452,-0.044975161748903626,1.5583929818546214,-0.04512977206822455,0.04417437694882822,0.00013252313084648467,2.2087188474414082e-05,0.0,0.6516840259913512,0.34831597400864883,3.826259580984488e-17,0.01508026653405799,0.0014083333335790948,0.0001546133193605144,0.014154719127183142,Stage36_ovx_oil_risk,True,False,0,5,0.13000000001134285,-0.025126707888774913,0.0,-1.1342843331263452e-11,0.1348732921112251,-0.0,-0.008509366663750736,0.010101010101010102,1.005050505050505,1.0,1.798901098901099,0.0,0.0,0.03218266476437234,-0.016869927512209146
2009-04,2009-03,2009-03-31,2009-03-31,31.39,78.01,,0.8647798742138365,False,True,-0.031530160305593156,-0.031523055896593315,1.5092566013176338,-0.07523698342595164,0.0020298311428119027,6.089493428435708e-06,1.0149155714059362e-06,0.0,0.6854651843467211,0.3145348156532789,0.0,0.012138689014111397,0.0014083333333344931,7.107409861982212e-06,0.011333729187139588,Stage36_ovx_oil_risk,True,False,0,3,0.13000000000005352,-0.027590480003395285,0.0,-5.3512749786932545e-14,0.13240951999660472,0.0,-0.014598246470828226,0.05,1.025,1.0,1.8647798742138364,0.0,0.0,0.02797052469648593,-0.016868282919986335
2009-05,2009-04,2009-04-30,2009-04-30,26.7,52.75,,0.6937751004016064,False,True,0.029521331967736403,0.02962264153022012,1.5538118664696292,-0.0479367474221839,0.028945589281061515,8.683676784318455e-05,1.4472794640530753e-05,2.2625638626290623e-17,0.6877165825292488,0.31228341747075117,2.873982790033841e-18,0.00904206060069149,0.001408333334032753,0.00010131256254417354,0.008120757566346075,Stage36_ovx_oil_risk,True,False,0,6,0.1300000000322809,-0.03985046990873567,0.0,-3.228090017515228e-11,0.12014953009126433,0.0,-0.01424491651810407,0.06930693069306931,1.0346534653465347,1.0,1.6937751004016064,0.0,0.0,0.01673955741473412,-0.014198333979035973
2009-06,2009-05,2009-05-29,2009-05-29,28.44,41.32,,0.5048262548262549,False,True,-0.013590642176000025,-0.013365760948269955,1.5326945653836177,-0.060875898416887786,0.0642517793514487,0.0001927553380543461,3.212588967572436e-05,3.005742062459759e-19,0.6025195209463444,0.39748047905365563,1.3599961001115046e-17,0.012308978876403009,0.001408333343380219,0.00022488422775730703,0.011172249075569036,Stage36_ovx_oil_risk,True,False,0,6,0.13000000046370241,-0.06027489372788919,0.0,-4.6370240980309063e-10,0.09972510627211081,0.0,-0.015975378244835546,0.049019607843137254,1.0245098039215685,1.0,1.5048262548262548,0.0,0.0,0.019439110318457277,-0.0005798888268263085
2009-07,2009-06,2009-06-30,2009-06-30,20.9,42.78,0.001838235294117647,0.5212962962962963,True,True,-0.007536073145138854,-0.007536072081276609,1.52114406702973,-0.06795320633878088,3.0396064143456906e-07,9.118819243037072e-10,1.5198032071727724e-10,3.0528277679363327e-19,0.6106814432341808,0.3893185567658192,1.4554861983337387e-17,0.00982561381078403,0.0011115781922244655,6.658114661458967e-09,0.009073170831750585,Stage36_ovx_oil_risk,True,False,0,1,0.11549432153440958,-0.0671506056605441,0.0,0.014505678465590421,0.09284939433945591,0.0,-0.013640761524003139,1.8349514563106797,1.9174757281553398,1.0,1.5212962962962964,0.0,0.0,0.012825283543100032,0.006669829332722361
2009-08,2009-07,2009-07-31,2009-07-31,20.51,45.72,0.05612244897959184,0.5791814946619217,True,True,0.00799725387416809,0.00799725387416809,1.5333090423129514,-0.060499391507267686,0.0,0.0,0.0,3.50614492775184e-19,0.6151656791623705,0.3848343208376296,1.3826848513289873e-17,0.009316143578357368,0.0009433729628868931,6.5e-09,0.008656730920591634,Stage36_ovx_oil_risk,True,False,0,1,0.10639772344671063,-0.07240956729356296,0.0,0.023602276553289378,0.08759043270643704,0.0,-0.0139393894389575,1.7211538461538463,1.8605769230769231,1.0,1.5791814946619218,0.0,0.0,0.011534059062383216,0.007022511569520684
2009-09,2009-08,2009-08-31,2009-08-31,20.43,47.09,0.1,0.6509433962264151,True,True,-0.0029486576212058445,-0.002948655674229069,1.5287878389196714,-0.06326965713662736,5.562790788351821e-07,1.6688372365055462e-09,2.781395393657665e-10,0.0,0.6105372451717641,0.38946275482823584,0.0,0.008785691712095962,0.0009337885539766019,7.005086586542356e-09,0.008130178905372418,Stage36_ovx_oil_risk,True,False,0,1,0.10585585788098466,-0.0725925303375401,0.0,0.024144142119015347,0.08740746966245991,0.0,-0.013151977115942114,0.2,1.1,1.0,1.650943396226415,0.0,0.0,0.011604652781364777,0.006799067258532462
2009-10,2009-09,2009-09-30,2009-09-30,21.54,45.23,0.1324404761904762,0.5529801324503312,True,True,0.02840934111775066,0.028409345602140968,1.572219694132209,-0.03665776529087439,1.2812543731255403e-06,3.843763119376621e-09,6.406271865488926e-10,0.0,0.6157888004248809,0.38421119957511907,7.800423524417892e-22,0.009780120229095048,0.0010549846287857048,8.688563651386763e-09,0.00907436030815054,Stage36_ovx_oil_risk,True,False,0,1,0.1125158457526248,-0.07424520790043794,0.0,0.017484154247375205,0.08575479209956206,0.0,-0.012416902861128653,0.3867924528301887,1.1933962264150944,1.0,1.5529801324503312,0.0,0.0,0.013615929429717892,0.00598789817776655
2009-11,2009-10,2009-10-30,2009-10-30,21.2,41.13,0.15223463687150837,0.4353035143769968,True,True,0.05045600571351942,0.050783466748368734,1.6515476200022516,0.0,0.0935602956712315,0.00028068088701369454,4.678014783561577e-05,1.1924858931064118e-19,0.506696445241403,0.4933035547585971,0.0,0.012047189132864865,0.0014083333333333337,0.0003274640348680148,0.010697486862762987,Stage36_ovx_oil_risk,True,False,0,8,0.13000000000000003,-0.10065933320482182,0.0,-2.7755575615628914e-17,0.05934066679517819,0.0,-0.00823911241582813,0.9532710280373832,1.4766355140186915,1.0,1.4353035143769968,0.0,0.0,0.016244641614568234,0.007110725473051581
2009-12,2009-11,2009-11-30,2009-11-30,26.27,41.17,0.414021164021164,0.4481424148606811,True,True,-0.03831527238266503,-0.038277907793018054,1.588268123088923,-0.03831527238266508,0.01067559704199345,3.2026791125980354e-05,5.337798520996696e-06,5.784122961835494e-18,0.4778686294951768,0.5221313705048233,2.1893154708563494e-18,0.013690958664513099,0.0014083333333335122,3.736758981090229e-05,0.012594260467767265,Stage36_ovx_oil_risk,True,False,0,5,0.13000000000000825,-0.10761196606357722,0.0,-8.243405957841787e-15,0.05238803393642279,0.0,-0.0046455693537102065,0.6666666666666666,1.3333333333333333,1.0,1.4481424148606812,0.0,0.0,0.017875722779817034,0.007308840744357444
2010-01,2009-12,2009-12-31,2009-12-31,23.71,36.26,0.26375,0.28817365269461076,True,True,0.0034592020268641513,0.003655702273470526,1.593762263399516,-0.034988610623686855,0.056142927601821324,0.00016842878280546399,2.807146380091069e-05,3.89544179233324e-18,0.5510175944951691,0.44898240550483093,0.0,0.011863415293630417,0.0014083333337984317,0.00019650324663754513,0.010694824883598986,Stage36_ovx_oil_risk,True,False,0,7,0.13000000002146608,-0.0899473720582841,0.0,-2.1466078914400555e-11,0.0700526279417159,0.0,-0.008019845016516768,1.1192660550458715,1.5596330275229358,1.0,1.2881736526946108,0.0,0.0,0.01571280666494711,0.006932335459408599
2010-02,2010-01,2010-01-29,2010-01-29,23.87,34.05,0.2828162291169451,0.24963609898107714,True,True,0.011718258846881663,0.011736680141330695,1.6124383821424235,-0.023680357372786398,0.0052632269854377715,1.5789680956313314e-05,2.6316134927189253e-06,0.0,0.5590548010154086,0.4409451989845914,2.0633722595114756e-18,0.011037991786504563,0.001408333333333396,1.8424294781527864e-05,0.010064151187965768,Stage36_ovx_oil_risk,True,False,0,5,0.1300000000000029,-0.08800198177613303,0.0,-2.886579864025407e-15,0.07199801822386698,-0.0,-0.006035248891202014,1.0545454545454545,1.5272727272727273,1.0,1.249636098981077,0.0,0.0,0.015662413236967487,0.004517039042227498
2010-03,2010-02,2010-02-26,2010-02-26,21.31,32.82,0.1324200913242009,0.22025495750708216,True,True,-0.0005785668564138282,-0.0004758831778646889,1.6115054787365064,-0.024245223559276274,0.02933819387118264,8.801458161354792e-05,1.4669096935591376e-05,0.0,0.5290717311239875,0.4709282688760125,3.178914651045389e-18,0.01127383504284235,0.001408333333544114,0.0001026866786087885,0.010180308954819844,Stage36_ovx_oil_risk,True,False,0,7,0.13000000000972836,-0.09525484800209401,0.0,-9.72835700885355e-12,0.064745151997906,0.0,-0.002119381593439771,1.3153153153153154,1.6576576576576576,1.0,1.2202549575070822,0.0,0.0,0.015489851496793546,0.0053523835151034
2010-04,2010-03,2010-03-31,2010-03-31,18.14,29.61,0.01193058568329718,0.11728395061728394,True,True,0.024128990287639752,0.024128990816897157,1.650389478781418,-0.000701246035419878,1.5121640173365756e-07,4.536492052009727e-10,7.560820086682631e-11,0.0,0.5365501699517393,0.4634498300482608,3.267544227252762e-18,0.00997465072171652,0.0011508415159360503,6.539790022286296e-09,0.009128770663079799,Stage36_ovx_oil_risk,True,False,0,1,0.11751637414093664,-0.09344697300119734,0.0,0.01248362585906336,0.06655302699880267,0.0,-0.003506798743390653,0.22321428571428573,1.1116071428571428,1.0,1.117283950617284,0.0,0.0,0.012145210390084666,0.007601069518086504
2010-05,2010-04,2010-04-30,2010-04-30,20.42,30.25,0.1524896265560166,0.16666666666666666,True,True,0.06119907065031109,0.061199071320290344,1.7513917810938922,0.0,1.914226450389788e-07,5.742679351169364e-10,9.571132252188093e-11,2.775557561562892e-17,0.5266325045917679,0.47336749540823214,2.7755717917164057e-17,0.010233261391047101,0.0010547820636421265,6.563547699352585e-09,0.009427570035624395,Stage36_ovx_oil_risk,True,False,0,1,0.1125050432812037,-0.09584435204650085,0.0,0.017494956718796306,0.06415564795349915,0.0,-0.0019695521992413208,0.168141592920354,1.084070796460177,1.0,1.1666666666666667,0.0,0.0,0.011881650723422659,0.007798819796034177
2010-06,2010-05,2010-05-28,2010-05-28,22.28,40.49,0.25796812749003983,0.4850649350649351,True,True,0.00721994520989513,0.007544763462921258,1.7640367337944507,0.0,0.09280521515032235,0.00027841564545096704,4.6402607575161224e-05,0.035401420962492686,0.5535488830834111,0.4110496959540962,0.0,0.011417276764998775,0.00140833333333694,0.00032481975307115443,0.010199888865891403,Stage36_ovx_oil_risk,True,False,0,8,0.13000000000016645,-0.06741992322011188,0.0,-1.664501869669266e-13,0.09258007677988812,0.0,0.001213608940475804,1.6491228070175439,1.8245614035087718,1.0,1.4850649350649352,0.0,0.0,0.017440595360362188,0.004170683728432838
2010-07,2010-06,2010-06-30,2010-06-30,23.46,39.5,0.3463740458015267,0.44823232323232326,True,True,-0.02918503288424453,-0.029160195973959104,1.7125532637096443,-0.029185032884244566,0.007096260081550874,2.1288780244652623e-05,3.548130040775449e-06,0.029006262145464944,0.5508671755651171,0.42012656228941786,0.0,0.012113149603892688,0.0014083333333541508,2.4839238847904607e-05,0.011188687860688032,Stage36_ovx_oil_risk,True,False,0,10,0.1300000000009608,-0.06918900543262008,0.0,-9.607870055106105e-13,0.09081099456737993,0.0,-0.00010004125876056624,1.1217391304347826,1.5608695652173914,1.0,1.4482323232323233,0.0,0.0,0.019566224688244493,0.0029871641020706666
2010-08,2010-07,2010-07-30,2010-07-30,18.86,31.52,0.05871559633027523,0.1961869618696187,True,True,0.039478462345754715,0.03965710506713846,1.780162233246105,0.0,0.05104077753821136,0.00015312233261463408,2.5520388769105727e-05,0.0313527446714165,0.5193002370264926,0.44934701830209095,0.0,0.011298886903249193,0.0014083333392258253,0.00017864504314854876,0.010172325703716189,Stage36_ovx_oil_risk,True,False,0,16,0.13000000027196115,-0.07523975527769629,0.0,-2.7196114804617366e-10,0.08476024472230372,0.0,0.00041812297385189766,1.353448275862069,1.6767241379310345,1.0,1.1961869618696186,0.0,0.0,0.016695659130128604,0.00440834862625044
