month,macro_signal_month,covariance_cutoff,covariance_start,covariance_end,covariance_observations,ledoit_wolf_shrinkage,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,covariance_min_eigenvalue,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,estimated_transaction_cost,monthly_certainty_equivalent,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,expected_return_KODEX200,predictive_std_KODEX200,training_observations_KODEX200,last_training_month_KODEX200,used_mean_fallback_KODEX200,regime_intercept_KODEX200,standardized_regime_intercept_KODEX200,regime_beta_KODEX200_Overheating,standardized_regime_beta_KODEX200_Overheating,regime_feature_mean_KODEX200_Overheating,regime_feature_std_KODEX200_Overheating,regime_beta_KODEX200_Slowdown,standardized_regime_beta_KODEX200_Slowdown,regime_feature_mean_KODEX200_Slowdown,regime_feature_std_KODEX200_Slowdown,regime_beta_KODEX200_Stagflation,standardized_regime_beta_KODEX200_Stagflation,regime_feature_mean_KODEX200_Stagflation,regime_feature_std_KODEX200_Stagflation,expected_return_BOND,predictive_std_BOND,training_observations_BOND,last_training_month_BOND,used_mean_fallback_BOND,regime_intercept_BOND,standardized_regime_intercept_BOND,regime_beta_BOND_Overheating,standardized_regime_beta_BOND_Overheating,regime_feature_mean_BOND_Overheating,regime_feature_std_BOND_Overheating,regime_beta_BOND_Slowdown,standardized_regime_beta_BOND_Slowdown,regime_feature_mean_BOND_Slowdown,regime_feature_std_BOND_Slowdown,regime_beta_BOND_Stagflation,standardized_regime_beta_BOND_Stagflation,regime_feature_mean_BOND_Stagflation,regime_feature_std_BOND_Stagflation,expected_return_GLD,predictive_std_GLD,training_observations_GLD,last_training_month_GLD,used_mean_fallback_GLD,regime_intercept_GLD,standardized_regime_intercept_GLD,regime_beta_GLD_Overheating,standardized_regime_beta_GLD_Overheating,regime_feature_mean_GLD_Overheating,regime_feature_std_GLD_Overheating,regime_beta_GLD_Slowdown,standardized_regime_beta_GLD_Slowdown,regime_feature_mean_GLD_Slowdown,regime_feature_std_GLD_Slowdown,regime_beta_GLD_Stagflation,standardized_regime_beta_GLD_Stagflation,regime_feature_mean_GLD_Stagflation,regime_feature_std_GLD_Stagflation,expected_return_USO,predictive_std_USO,training_observations_USO,last_training_month_USO,used_mean_fallback_USO,regime_intercept_USO,standardized_regime_intercept_USO,regime_beta_USO_Overheating,standardized_regime_beta_USO_Overheating,regime_feature_mean_USO_Overheating,regime_feature_std_USO_Overheating,regime_beta_USO_Slowdown,standardized_regime_beta_USO_Slowdown,regime_feature_mean_USO_Slowdown,regime_feature_std_USO_Slowdown,regime_beta_USO_Stagflation,standardized_regime_beta_USO_Stagflation,regime_feature_mean_USO_Stagflation,regime_feature_std_USO_Stagflation
2010-05,2010-04,2010-04-30,2009-05-14,2010-04-30,252,0.04967182698071259,0.0630055416847236,0.06312215336128515,1.851594489100645,0.0,0.03331762187473484,9.995286562420451e-05,1.665881093736737e-05,2.7878827062187992e-05,0.6145494562775751,0.15971166812222695,0.17917431069311776,0.046564564907080226,2.9408211953449427e-17,0.3005108276971506,0.585084346919877,0.11440482538297228,0.015371033639056165,0.0014083333333435187,0.17600240366861286,0.00011661380639583973,0.014550253165988566,True,False,0,Optimization terminated successfully,13,-0.01455025316598857,0.1300000000004701,-0.11574604651333024,1.1102230246251565e-16,-4.700961842019069e-13,0.04425395348666976,-0.006471804522107369,0.06737864488446373,49,2010-04,False,0.006640729419168402,0.0081894467648946,-0.13198790991832485,-0.013854518171740802,0.1188158694526912,0.10496808518533317,0.046206020616205025,0.008553814837007184,0.4043642888739217,0.18512338268765033,-0.006688703537892543,-0.0012724411158497445,0.21724524640957532,0.1902373320391864,0.004216981811889676,0.007823783821938731,49,2010-04,False,0.007076625391638601,0.004963431717349859,-0.013739704640216606,-0.001442230487095574,0.1188158694526912,0.10496808518533317,-0.0060778813158292025,-0.0011251579487603692,0.4043642888739217,0.18512338268765033,0.009100219532398493,0.001731201484814382,0.21724524640957532,0.1902373320391864,0.020148080978083866,0.07186337405622031,49,2010-04,False,0.02055929913212355,0.019799580754788607,0.0022738574342183434,0.00023868246085433418,0.1188158694526912,0.10496808518533317,-0.00598505510769637,-0.0011079736471087513,0.4043642888739217,0.18512338268765033,0.00639946719239487,0.001217417565153503,0.21724524640957532,0.1902373320391864,0.02023916505164302,0.10136033409013746,49,2010-04,False,0.0068417791863736935,-0.0013138751169957583,0.10959744448528706,0.011504233888826435,0.1188158694526912,0.10496808518533317,0.004676814538481155,0.0008657877275664136,0.4043642888739217,0.18512338268765033,-0.1061873947807277,-0.020200806679277466,0.21724524640957532,0.1902373320391864
2010-06,2010-05,2010-05-31,2009-06-12,2010-05-31,252,0.05160732459928071,0.007348637297319874,0.007723331555268804,1.8652011854227621,0.0,0.1070555022711227,0.00032116650681336814,5.352775113556132e-05,2.6195562252812436e-05,0.5050571935021844,0.29910856411902553,0.12299391252375004,0.07284032985504006,1.049400853035932e-16,0.3896572567390681,0.5145851304947127,0.09575761276621915,0.015368106525790761,0.001408333333626416,0.17596727830773062,0.0003746969560251295,0.014289242902952424,True,False,0,Optimization terminated successfully,14,-0.014289242902952424,0.1300000000135269,-0.09957845250015478,0.0,-1.3526901820881676e-11,0.06042154749984523,-0.03137319829527743,0.0677186463463133,50,2010-05,False,0.001954810303920156,0.006817785728608408,-0.13271515650807733,-0.013809319738720339,0.1196337854260819,0.10405231852987247,0.05272262578007342,0.009804916738656893,0.3998604893103056,0.18597170747066002,-0.00159706473986451,-0.0003031660676691392,0.2138316327795254,0.18982703712741092,0.0025782998191018367,0.007819985946353542,50,2010-05,False,0.006469474767577746,0.004859461625551053,-0.013205954838758626,-0.0013741102193736232,0.1196337854260819,0.10405231852987247,-0.0052288812161335125,-0.0009724239679256106,0.3998604893103056,0.18597170747066002,0.009636966244621074,0.0018293567491132904,0.2138316327795254,0.18982703712741092,0.023983243474842382,0.07303733583752259,50,2010-05,False,0.023640932351107608,0.02199450925697125,0.0030963007394557993,0.0003221772708061345,0.1196337854260819,0.10405231852987247,-0.007809223880912423,-0.0014522946991539377,0.3998604893103056,0.18597170747066002,0.005171147015841369,0.0009816235165674197,0.2138316327795254,0.18982703712741092,0.021116157343824223,0.10307100134652057,50,2010-05,False,-0.00340100545568588,-0.0034907468070062234,0.09581401909692519,0.009969670834700543,0.1196337854260819,0.10405231852987247,0.015617865928033358,0.002904481193684208,0.3998604893103056,0.18597170747066002,-0.08323044833637301,-0.015799389406479736,0.2138316327795254,0.18982703712741092
2010-07,2010-06,2010-06-30,2009-07-14,2010-06-30,252,0.05135428359311453,-0.03230186495831048,-0.032160181577135044,1.8049517086111555,-0.032301864958310444,0.04270383617812369,0.0001281115085343711,1.3571872641061565e-05,2.4614718209865317e-05,0.3959308389261334,0.3735176997192883,0.11863357836829831,0.11191788298628008,0.0,0.41484500967475774,0.4742691532140137,0.11088583711122867,0.01468346078722107,0.0014083333333374795,0.16775152944662797,0.00014168488127803643,0.013837609239274294,True,False,0,Optimization terminated successfully,9,-0.013837609239274294,0.13000000000019135,-0.08702552380138245,0.0,-1.9134693829414573e-13,0.07297447619861755,-0.03433248287138353,0.06823053645524803,51,2010-06,False,0.0043614292760881645,0.007222924421536303,-0.11660887501165876,-0.012363807223808213,0.12315289873378668,0.10602801221238141,0.04718080720928804,0.00887661563355188,0.3944317329027261,0.1881403934904366,-0.006573224547999591,-0.0012420332319089617,0.21106709742806493,0.1889534159131907,0.0020062301240683874,0.00782309312865608,51,2010-06,False,0.006418797504898914,0.004816428763118837,-0.013077948794332274,-0.001386628914478361,0.12315289873378668,0.10602801221238141,-0.005169644295672086,-0.0009726189119933373,0.3944317329027261,0.1881403934904366,0.009699713241493532,0.0018327939503586105,0.21106709742806493,0.1889534159131907,0.0239434968731174,0.07250991788168663,51,2010-06,False,0.023260558587346422,0.021806372368271373,0.0025756237434070217,0.0002730882657204592,0.12315289873378668,0.10602801221238141,-0.007293632407944265,-0.0013722268712052345,0.3944317329027261,0.1881403934904366,0.00523747345828977,0.0009896385006985242,0.21106709742806493,0.1889534159131907,0.022505347030866665,0.10292152207668745,51,2010-06,False,-0.003281651444055879,-0.003359977216598502,0.08829905282358311,0.009362173051120581,0.12315289873378668,0.10602801221238141,0.015320031388835212,0.002882316733781297,0.3944317329027261,0.1881403934904366,-0.08052091879374682,-0.015214702658547095,0.21106709742806493,0.1889534159131907
2010-08,2010-07,2010-07-31,2009-08-13,2010-07-30,252,0.043123080326524156,0.024325092615641784,0.02442555319675914,1.8488573260898826,-0.00876251819943763,0.03322668426095114,9.968005278285343e-05,7.80528334503261e-07,2.300409112606273e-05,0.40253777107319566,0.3552360353419152,0.12867321519397049,0.1135529783909187,3.250145397610175e-17,0.43240221111279853,0.4178038432686465,0.14979394561855477,0.012788628612804212,0.0014083333396495603,0.14501354331575317,0.00010046208180420551,0.011983999861175227,True,False,0,Optimization terminated successfully,8,-0.01198399986117523,0.13000000029151818,-0.07705841460280254,1.1102230246251565e-16,-2.9151817071415564e-10,0.08294158539719747,-0.02131586081489329,0.06805591160390592,52,2010-07,False,0.004844241465273994,0.008033980951726758,-0.0854548620729045,-0.009449214614137294,0.12796760644504632,0.11057550600310889,0.042042181704600425,0.007995261720760146,0.3891279222386025,0.19017237918186516,-0.010683634965717162,-0.0020042105163973305,0.20916038176572288,0.18759631181977524,0.002595832324349176,0.0076805212688431344,52,2010-07,False,0.006219078433446508,0.004823018043965664,-0.011448573871143423,-0.0012659318488156552,0.12796760644504632,0.11057550600310889,-0.004919202977626952,-0.0009354965339338328,0.3891279222386025,0.19017237918186516,0.009481649550601476,0.0017787224856604662,0.20916038176572288,0.18759631181977524,0.020158005282869002,0.07303861885674597,52,2010-07,False,0.020874690361647668,0.019856573204875973,-0.0019834308986154516,-0.00021931887523660455,0.12796760644504632,0.11057550600310889,-0.004877944396315615,-0.0009276502913641875,0.3891279222386025,0.19017237918186516,0.0054209220027003,0.001016944974369246,0.20916038176572288,0.18759631181977524,0.021657036156362268,0.1011510215769806,52,2010-07,False,-0.0021290330539657787,-0.0026981692734723123,0.08844273099171349,0.009779599731705559,0.12796760644504632,0.11057550600310889,0.014271130648655825,0.002713974869070113,0.3891279222386025,0.19017237918186516,-0.08338212084935298,-0.015642178343049404,0.20916038176572288,0.18759631181977524
2010-09,2010-08,2010-08-31,2009-09-14,2010-08-31,252,0.041939877717803595,0.00288382705984524,0.0033065318840357415,1.8541891108766537,-0.0059039607266883065,0.13429577366793316,0.0004028873210037995,1.9817503186701392e-05,2.0761720100129868e-05,0.41777046453818495,0.32367176141442067,0.1456860664159741,0.11287170763142021,4.890090633047637e-18,0.46629000629409845,0.5337099937059016,0.0,0.013298822640118845,0.0014083333339978508,0.15113587167743903,0.00042270632422923885,0.01217194964889068,True,False,0,Optimization terminated successfully,7,-0.01217194964889068,0.13000000003067003,-0.10625480217491488,0.0,-3.067002207757241e-11,0.05374519782508512,-0.016826808424716205,0.06694182580445993,53,2010-08,False,0.004638980579688201,0.007678197821393398,-0.08129041816767443,-0.009256532111200002,0.1322556900091382,0.11386990397942019,0.04193429403148162,0.008038923344630872,0.3842136824830434,0.1917028420365383,-0.011195174963261247,-0.0020850714239851256,0.20735646849450018,0.1862473280522743,0.003577599961004206,0.007623490898799961,53,2010-08,False,0.006051215172394585,0.004935971472036223,-0.008603331950973979,-0.0009796605831604848,0.1322556900091382,0.11386990397942019,-0.004707876679410123,-0.0009025133394004615,0.3842136824830434,0.1917028420365383,0.008832261429626677,0.001644985091927129,0.20735646849450018,0.1862473280522743,0.02179202875896199,0.072626023920116,53,2010-08,False,0.021998760393725825,0.02092565171202601,8.094417760191641e-05,9.217105731223356e-06,0.1322556900091382,0.11386990397942019,-0.0056264417499473285,-0.001078604874017937,0.3842136824830434,0.1917028420365383,0.0051984965894199325,0.0009682060996683233,0.20735646849450018,0.1862473280522743,0.00875918317158235,0.10058496514133478,53,2010-08,False,-0.002398596242178303,-0.004186220190978969,0.05133258867455386,0.005845236943386521,0.1322556900091382,0.11386990397942019,0.012426746885518139,0.002382242695222528,0.3842136824830434,0.1917028420365383,-0.06438756004581933,-0.011992011018339223,0.20735646849450018,0.1862473280522743
2010-10,2010-09,2010-09-30,2009-10-14,2010-09-30,252,0.05130678793598622,0.009428296102382447,0.00953591799374186,1.871670954843812,0.0,0.03074911181697482,9.224733545092446e-05,1.537455590848741e-05,2.264184004609901e-05,0.3837969893794594,0.2724519549129632,0.20103745906795878,0.1427135966396187,0.0,0.4411910793879708,0.5588089206120291,3.559232444362569e-18,0.013734493217947012,0.0014083333333333265,0.15636391861536417,0.00010762489141632408,0.012922701659864025,True,False,0,Optimization terminated successfully,5,-0.012922701659864025,0.1299999999999997,-0.11211627485910715,0.0,3.0531133177191805e-16,0.047883725140892855,-0.005633620123813047,0.06674574710073834,54,2010-09,False,0.006554332413569992,0.00875167080752069,-0.06426702983296664,-0.0074395096863803705,0.13580043207219897,0.1157593513457218,0.0361329056556487,0.006960646055230912,0.3797965044077273,0.19264008606356697,-0.013610070872225715,-0.0025169027575721497,0.20560675070073944,0.18492943800229816,0.0046776826326796585,0.007642883141909116,54,2010-09,False,0.006108704613289326,0.005130933435994319,-0.005900508551704489,-0.000683039042555196,0.13580043207219897,0.1157593513457218,-0.00477892935994083,-0.0009206133631907085,0.3797965044077273,0.19264008606356697,0.007969296210385855,0.0014737574694605009,0.20560675070073944,0.18492943800229816,0.020885030531399642,0.07189257149720195,54,2010-09,False,0.02134755244228402,0.020402674955413987,-0.0007205101390454481,-8.340578633391689e-05,0.13580043207219897,0.1157593513457218,-0.005140627408986324,-0.0009902909064878568,0.3797965044077273,0.19264008606356697,0.005376090123272018,0.0009941973251464,0.20560675070073944,0.18492943800229816,0.006372335410910667,0.09881047392209857,54,2010-09,False,-0.0015519804938501445,-0.0035148824497354047,0.056391045549321776,0.006527790854496541,0.13580043207219897,0.1157593513457218,0.012169859602364701,0.002344402801181063,0.3797965044077273,0.19264008606356697,-0.06927253309560674,-0.012810530614366154,0.20560675070073944,0.18492943800229816
2010-11,2010-10,2010-10-31,2009-11-12,2010-10-29,252,0.04692968659891852,0.035992449851863034,0.03606612600940669,1.9390369778252166,0.0,0.021050330726758718,6.315099218027616e-05,1.0525165363379387e-05,2.7238828519413692e-05,0.35413327217488905,0.32706065245164095,0.16573817613411548,0.15306789923935443,4.100052261149722e-18,0.45625291848764876,0.5437470815123512,0.0,0.013363030461219108,0.0014083333333345795,0.1519063655346218,7.367915762678963e-05,0.012585184636925028,True,False,0,Optimization terminated successfully,5,-0.012585184636925028,0.13000000000005751,-0.10859960732360095,0.0,-5.750955267558311e-14,0.05140039267639905,-0.009893390593780024,0.06652489768065539,55,2010-10,False,0.0068102150983226535,0.008730685159267625,-0.06261815877210697,-0.007273307578372183,0.1382850052147583,0.11615332869883188,0.03567525373459289,0.006862640497969275,0.3765463399470042,0.19236416786336244,-0.013957343940086315,-0.002559850819552731,0.20446323880871906,0.18340529763694427,0.004176794419490504,0.0077161690209518454,55,2010-10,False,0.005913399731915628,0.004961880421755375,-0.006938515759680292,-0.0008059317017161702,0.1382850052147583,0.11615332869883188,-0.0045347418664653605,-0.0008723218456177601,0.3765463399470042,0.19236416786336244,0.008390328942586626,0.001538830776986968,0.20446323880871906,0.18340529763694427,0.021071112300109673,0.07134257161260264,55,2010-10,False,0.02133005132919382,0.020401801560878757,-0.0007376068627864098,-8.567549238374404e-05,0.1382850052147583,0.11615332869883188,-0.005172843682037026,-0.0009950697703823043,0.3765463399470042,0.19236416786336244,0.005485414212723486,0.0010060540263464753,0.20446323880871906,0.18340529763694427,0.008378555618484978,0.09839329431396177,55,2010-10,False,-0.0014294981026826692,-0.0033715594207843805,0.056775983031895016,0.0065947194193030035,0.1382850052147583,0.11615332869883188,0.012306890508699982,0.0023674047516915853,0.3765463399470042,0.19236416786336244,-0.07056252795847137,-0.012941541442238642,0.20446323880871906,0.18340529763694427
2010-12,2010-11,2010-11-30,2009-12-14,2010-11-30,252,0.04702463004307299,-0.007186467403193473,-0.007106117191259205,1.9251021517904887,-0.007186467403193508,0.022957203409790822,6.887161022937247e-05,1.1478601704895398e-05,2.7360279335266983e-05,0.2995831503656475,0.3085106297709966,0.19307630472420476,0.1988299151391512,8.454642699133795e-19,0.46577342337031985,0.5342265766296802,1.699503799900983e-18,0.014020355117487013,0.001408333333350741,0.1597942614097397,8.035321201049666e-05,0.013235835238801147,True,False,0,Optimization terminated successfully,5,-0.013235835238801147,0.13000000000080345,-0.10637550889340196,0.0,-8.034406473456102e-13,0.053624491106598046,-0.006250453342068469,0.06589336933067629,56,2010-11,False,0.007280715202433254,0.009058781340675113,-0.055756759597537016,-0.006569522434824946,0.14165599891541694,0.11782468138831989,0.0337979240571062,0.006512110690855764,0.3727819084503455,0.19267783074051129,-0.014359981038933076,-0.0026115070178048248,0.20354546488783756,0.18186006031097487,0.00463973873928056,0.007606595053887002,56,2010-11,False,0.005883799932704997,0.00497245157281893,-0.0066179337488079405,-0.000779755935402305,0.14165599891541694,0.11782468138831989,-0.004513521861959796,-0.0008696556013622868,0.3727819084503455,0.19267783074051129,0.008394591107852286,0.00152664084515999,0.20354546488783756,0.18186006031097487,0.022198985674142413,0.07082945622025087,56,2010-11,False,0.022088014846128587,0.02113870991322499,0.00036131832034031776,4.2572215973860844e-05,0.14165599891541694,0.11782468138831989,-0.005710022300109443,-0.0011001947102650322,0.3727819084503455,0.19267783074051129,0.00554227612220505,0.0010079186698442864,0.20354546488783756,0.18186006031097487,0.00688182876792676,0.0972036297195844,56,2010-11,False,-0.0005181074286779233,-0.0023220867976089057,0.06597812164349731,0.007773851161244884,0.14165599891541694,0.11782468138831989,0.012060351144901213,0.0023237622965684075,0.3727819084503455,0.19267783074051129,-0.07686762670886688,-0.013979151229236033,0.20354546488783756,0.18186006031097487
2011-01,2010-12,2010-12-31,2010-01-14,2010-12-31,252,0.047578910722550556,-0.035534578103113806,-0.03552752817205372,1.856694459021217,-0.04246567741908314,0.0020142660171680047,6.042798051504014e-06,1.00713300858396e-06,2.6928493471211512e-05,0.32282507285192796,0.29335193793299075,0.20109105384792472,0.18273193536715657,0.0,0.4665248032087103,0.5334751967912896,6.981669067743632e-19,0.013359734621281818,0.001408333333333333,0.1518668154553818,7.05293192889074e-06,0.01264851502268626,True,False,0,Optimization terminated successfully,2,-0.01264851502268626,0.13,-0.10619993772301302,0.0,0.0,0.053800062276986985,7.558909719957048e-05,0.06669255647446246,57,2010-12,False,0.008796738759753028,0.0105881046581403,-0.040713331606521415,-0.00483841252076758,0.14458327314095343,0.11884098721099427,0.028067299740223067,0.005400922146175094,0.36962917856041316,0.19242756503701233,-0.013253828974299029,-0.002388738625834309,0.20346273594487815,0.1802300776980295,0.004320223217253659,0.007552700827858868,57,2010-12,False,0.005895358368460363,0.0048639776477729735,-0.007590256758087548,-0.0009020336063160451,0.14458327314095343,0.11884098721099427,-0.004524620247640687,-0.0008706616569706611,0.36962917856041316,0.19242756503701233,0.008544439858910458,0.0015399650596575722,0.20346273594487815,0.1802300776980295,0.02126479994434125,0.07031430047556635,57,2010-12,False,0.02144617331743816,0.02055300895084336,-0.00043729213357004124,-5.196822885306567e-05,0.14458327314095343,0.11884098721099427,-0.00528959121237799,-0.0010178631570390746,0.36962917856041316,0.19242756503701233,0.005530487000096442,0.000996760101735324,0.20346273594487815,0.1802300776980295,0.008553125170101435,0.0961601349010959,57,2010-12,False,-3.539858281994407e-05,-0.0016461457035004492,0.07095259344068097,0.008432076249670843,0.14458327314095343,0.11884098721099427,0.011962518391566528,0.002301918285799624,0.36962917856041316,0.19242756503701233,-0.08006872162171066,-0.014430791919062809,0.20346273594487815,0.1802300776980295
2011-02,2011-01,2011-01-31,2010-02-12,2011-01-31,252,0.04980199121963967,0.03657741992368337,0.03669970404541144,1.9246075519188124,-0.007441542410701163,0.03493832049373362,0.00010481496148120085,1.7469160246866834e-05,2.7664401120978062e-05,0.34572079087592444,0.37820462357567575,0.13184331168817812,0.1442312738602217,1.9014399934561156e-18,0.44620656337252235,0.5201785271073179,0.033614909520159754,0.012001820012343116,0.0014083333336343254,0.13557184014631143,0.0001222856223457184,0.011175367723180235,True,False,0,Optimization terminated successfully,8,-0.011175367723180235,0.13000000001389195,-0.10056672451942668,0.0,-1.3891943151378428e-11,0.059433275480573325,-0.004350307554926375,0.06671342228187019,58,2011-01,False,0.008898326406524359,0.010564701211463802,-0.039638959484944385,-0.0047329968925110145,0.1471482501201265,0.1194026521889076,0.027861594006399367,0.0053497518453226285,0.366723348823991,0.19201169337597393,-0.013383789670344518,-0.002391186065989553,0.20310530834871054,0.17866285445951724,0.003155507436174134,0.007698978268986101,58,2011-01,False,0.00585817945514956,0.00468869133335028,-0.008941195264657002,-0.0010676024283389476,0.1471482501201265,0.1194026521889076,-0.004472869629203105,-0.0008588432717532529,0.366723348823991,0.19201169337597393,0.008795923942985345,0.0015715048792625738,0.20310530834871054,0.17866285445951724,0.019376086355911835,0.07074440100166174,58,2011-01,False,0.019922882538932273,0.01913038388292618,-0.0020113184118323085,-0.00024015675276915912,0.1471482501201265,0.1194026521889076,-0.004405878397499108,-0.0008459801719124261,0.366723348823991,0.19201169337597393,0.005510450801463163,0.0009845128695481432,0.20310530834871054,0.17866285445951724,0.015314270636970374,0.09648041356331197,58,2011-01,False,-9.88967762798991e-05,-0.0019687819261684984,0.06680825986603331,0.00797708341613013,0.1471482501201265,0.1194026521889076,0.012016584171932245,0.0023073246754476357,0.366723348823991,0.19201169337597393,-0.07930548838264619,-0.014168944928749651,0.20310530834871054,0.17866285445951724
2011-03,2011-02,2011-02-28,2010-03-12,2011-02-28,252,0.04888579730656049,-0.006377576121096299,-0.006266518428303437,1.9123332207532133,-0.013771659528614921,0.03321467644274326,9.964402932822977e-05,1.141366346463257e-05,2.718399039981434e-05,0.23193128132202823,0.2925618484120628,0.2102695182186891,0.2652373520472199,0.0,0.45566353512697777,0.5443364648730223,0.0,0.013543630786063954,0.0014083333333872454,0.154073569432444,0.00011105919293145306,0.01272840492643888,True,False,0,Optimization terminated successfully,5,-0.01272840492643888,0.13000000000248826,-0.1087372627764208,0.0,-2.4882595983655165e-12,0.0512627372235792,-0.003415876987168673,0.06590100304989568,59,2011-02,False,0.007661017564972221,0.009242728962864512,-0.0487486236816766,-0.005953731565127611,0.15106445983971206,0.1221312750079849,0.03218895334616592,0.006205700319900159,0.3627423312454179,0.192789751600896,-0.013509646302417369,-0.00239501347264882,0.2021074433573802,0.1772817303307389,0.004762098529388486,0.007519975778631149,59,2011-02,False,0.0057526323287313925,0.004704739259917864,-0.00818097040980958,-0.0009991523469526408,0.15106445983971206,0.1221312750079849,-0.004350370047811167,-0.000838706760889493,0.3627423312454179,0.192789751600896,0.00873804621292191,0.0015490959523367564,0.2021074433573802,0.1772817303307389,0.020894643055362767,0.07016155921553888,59,2011-02,False,0.020665268767621543,0.019893327549438206,-0.0006323102480210295,-7.722485679142349e-05,0.15106445983971206,0.1221312750079849,-0.004899088339927179,-0.0009444940241254067,0.3627423312454179,0.192789751600896,0.005446039467933867,0.0009654833003248126,0.2021074433573802,0.1772817303307389,0.0011545834870246147,0.09445753378953214,59,2011-02,False,0.0005119569527517499,-0.0015225936445040168,0.06780816943480272,0.008281498189029927,0.15106445983971206,0.1221312750079849,0.0115975678911646,0.0022358922329121507,0.3627423312454179,0.192789751600896,-0.0815649519157603,-0.014459975809969503,0.2021074433573802,0.1772817303307389
2011-04,2011-03,2011-03-31,2010-04-14,2011-03-31,252,0.04667098738202208,0.035205450801609826,0.035271491994505376,1.9796577738727246,0.0,0.018869030886119756,5.6607092658359266e-05,9.434100237192546e-06,2.6240565397047963e-05,0.2754524871131617,0.41477509985658545,0.12362238661429893,0.1861500264159539,2.8084726926870524e-17,0.44380097998284673,0.5373299891310335,0.01886903088611958,0.01264108791148089,0.0014083333335822568,0.14324305493627715,6.604339713047952e-05,0.011870877847559282,True,False,0,Optimization terminated successfully,17,-0.011870877847559283,0.1300000000114888,-0.10569366585050476,1.1102230246251565e-16,-1.148878214785043e-11,0.05430633414949525,-0.00569844675111195,0.06733578681818485,60,2011-03,False,0.008755333015795124,0.010620736796715213,-0.038113079166568364,-0.0046674014674470445,0.15342274964925123,0.12246193615185906,0.027673970076307397,0.005317824652710222,0.3602011176949724,0.19215980352826167,-0.011101506765622658,-0.0019534407413382307,0.20315960850221088,0.17596176650428466,0.003658128347688574,0.00762569025233283,60,2011-03,False,0.005698097404269544,0.0047765225718865425,-0.007607341015047881,-0.0009316097096702123,0.15342274964925123,0.12246193615185906,-0.004313335153581222,-0.0008288496356637121,0.3602011176949724,0.19215980352826167,0.008856251005024757,0.0015583615714495026,0.20315960850221088,0.17596176650428466,0.019887488082389108,0.0700194111026004,60,2011-03,False,0.020007653222413976,0.019244173218921246,-0.0012877311768798054,-0.00015769805316381304,0.15342274964925123,0.12246193615185906,-0.004517399407579895,-0.0008680625826192383,0.3602011176949724,0.19215980352826167,0.005223772471222151,0.0009191842318527023,0.20315960850221088,0.17596176650428466,0.017566520120744642,0.09534073710861186,60,2011-03,False,0.0008745524295988849,-0.0005011999037082271,0.07392375127653505,0.009052845708932946,0.15342274964925123,0.12246193615185906,0.011225553684563617,0.0021571001905216986,0.3602011176949724,0.19215980352826167,-0.0825006241448964,-0.01451695556224201,0.20315960850221088,0.17596176650428466
2011-05,2011-04,2011-04-30,2010-05-13,2011-04-29,252,0.04244304992601691,-0.001130933674004253,-0.001074856920298469,1.9774189122332475,-0.0011309336740042975,0.01867775941792854,5.6033278253785624e-05,4.347545199832707e-08,2.4553729048668898e-05,0.23245044745550505,0.39784958740547655,0.13634288048199714,0.23335708465702124,0.0,0.42970075434964833,0.5702992456503517,0.0,0.0138672376565509,0.0014083333333333326,0.1579568518786108,5.6078265286643856e-05,0.013106992724597588,True,False,0,Optimization terminated successfully,13,-0.013106992724597588,0.12999999999999998,-0.10976646955578419,0.0,2.7755575615628914e-17,0.050233530444215815,-0.0014372622087272541,0.06689383982494815,61,2011-04,False,0.00930385391520775,0.011184957884302602,-0.029094638419455355,-0.003664854245766737,0.15770721440674854,0.1259632167594177,0.024157444789410783,0.0046610410707636765,0.3563227778411909,0.19294429155879952,-0.010539735034533666,-0.0018392137798036534,0.20288076289423945,0.17450284791576168,0.004065172611344867,0.007517910803894398,61,2011-04,False,0.0056852819732390834,0.004733899637371952,-0.007858579716386257,-0.0009898919802363254,0.15770721440674854,0.1259632167594177,-0.004296770595425383,-0.0008290373585250316,0.3563227778411909,0.19294429155879952,0.008965904843595641,0.0015645759293491611,0.20288076289423945,0.17450284791576168,0.021252754604423007,0.06958606146276088,61,2011-04,False,0.020659595424945824,0.01996106200137073,7.850579860196285e-05,9.888842926170239e-06,0.15770721440674854,0.1259632167594177,-0.005044248812946361,-0.0009732590136602511,0.3563227778411909,0.19294429155879952,0.0053551967138952515,0.0009344970777238498,0.20288076289423945,0.17450284791576168,0.012767142028980927,0.09410925583627855,61,2011-04,False,0.0015755480488974308,-8.680058162968111e-05,0.0739512312685034,0.009315134973900324,0.15770721440674854,0.1259632167594177,0.010614867063789456,0.002048078005613691,0.3563227778411909,0.19294429155879952,-0.08432199283149575,-0.014714427891028448,0.20288076289423945,0.17450284791576168
