month,return_base,return_stress_aware,overlay_alpha,stress_score,base_risky_weight,stress_aware_risky_weight,risk_reduction,KODEX200_return,risk_off_action,positive_equity_month,crash_month,false_positive,caught_crash,missed_crash
2008-11,0.11283740441765465,0.11287561414009997,3.820972244532317e-05,0.8504830122889445,2.49800180540661e-16,2.396899952822337e-16,1.0110185258427329e-17,-0.04972899728997304,False,False,False,False,False,False
2008-12,0.03255218738119067,0.03342565901143468,0.0008734716302440104,0.587662425438711,0.01776095975712365,0.04931889524492832,-0.031557935487804674,0.05168971909311293,False,True,False,False,False,False
2009-01,0.052924478246136185,0.05045398370223186,-0.002470494543904328,0.7572844152837244,2.3112270969488675e-16,0.027021120019856952,-0.02702112001985672,0.009151921903599813,False,True,False,False,False,False
2009-02,0.08731053417066509,0.08601209318436542,-0.0012984409862996649,0.6729198918663233,2.177077962350885e-16,0.004965583875968319,-0.004965583875968101,-0.09028617492946411,False,False,True,False,False,True
2009-03,-0.0679686174647972,-0.06263359807257743,0.005335019392219767,0.6184779580046844,2.2898349882893933e-16,0.017349518535147067,-0.017349518535146838,0.16688819967508506,False,True,False,False,False,False
2009-04,-0.048208334619062945,-0.043352086265413356,0.004856248353649589,0.6603465368737922,0.0355591648655888,0.05383940469174241,-0.018280239826153608,0.13757159783167228,False,True,False,False,False,False
2009-05,0.04430021451159253,0.04295026779931662,-0.0013499467122759096,0.5987435409586312,0.042495268894369505,0.06401413124646205,-0.021518862352092542,0.0011161644198822707,False,True,False,False,False,False
2009-06,-0.016810422550072725,-0.016574416380966434,0.00023600616910629188,0.7754469721471016,0.2674910100489703,0.1918089117776261,0.0756820982713442,0.0027860768791563295,True,True,False,True,False,False
2009-07,0.041566364794341636,0.041450812376703144,-0.00011555241763849117,0.5356013526978503,0.3675672669040611,0.3685515539001128,-0.0009842869960516865,0.1398357953226892,False,True,False,False,False,False
2009-08,0.016611235681907453,0.01678996241455593,0.0001787267326484772,0.5793765367439363,0.4409129644870127,0.44888697905538116,-0.007974014568368437,0.016372864042064617,False,True,False,False,False,False
2009-09,0.0228417868918657,0.022501514344485142,-0.00034027254738055665,0.47663381396306337,0.4500112299233064,0.44863658345098695,0.0013746464723194407,0.06756481977858564,True,True,False,True,False,False
2009-10,-0.002742785633285421,-0.0017911989038583375,0.0009515867294270833,0.5110100909362509,0.46088246414037254,0.4585357915199652,0.0023466726204073307,-0.07657666625282389,True,False,True,False,True,False
2009-11,0.04917985100234812,0.049090588270283564,-8.926273206455448e-05,0.6208937597410227,0.43108856148231284,0.44249950471495636,-0.011410943232643522,0.008292602739778943,False,True,False,False,False,False
2009-12,0.004865253284422018,0.005714862350751531,0.0008496090663295134,0.437161376532362,0.4340406455407975,0.4428537437812163,-0.00881309824041876,0.09216245372095866,False,True,False,False,False,False
2010-01,-0.023237634507367138,-0.023816760447971475,-0.0005791259406043373,0.3869047445271933,0.4259672889003911,0.43649659331315716,-0.01052930441276606,-0.05271279510900284,False,False,False,False,False,False
2010-02,0.00831317452528623,0.008338930814638778,2.5756289352547174e-05,0.4755215673485539,0.3735801242087655,0.36728298888754723,0.0062971353212182835,0.0014026106919948766,True,True,False,True,False,False
2010-03,0.012377389596789187,0.011937006272906014,-0.0004403833238831728,0.46916697302973437,0.3625841296861961,0.35136695083426644,0.011217178851929632,0.05159932107313381,True,True,False,True,False,False
2010-04,0.03417026868021287,0.033908452121620414,-0.00026181655859245506,0.3738195129021655,0.3766167374097714,0.3651171422877389,0.011499595122032524,0.02802813683455696,True,True,False,True,False,False
2010-05,0.04177003412481186,0.042442987877982556,0.0006729537531706964,0.4181018819555672,0.3800787999827869,0.36886723219465767,0.011211567788129206,-0.060394383260000795,True,False,True,False,True,False
2010-06,0.01104614290808916,0.00927383350923285,-0.0017723093988563088,0.5500399626770266,0.16860341951799884,0.10372827753506625,0.0648751419829326,0.027480596371834975,True,True,False,True,False,False
2010-07,-0.03491900956318812,-0.03499351461947392,-7.450505628579795e-05,0.5118358171401906,0.0594408723484581,0.05374918087003614,0.0056916914784219605,0.04939797172611593,True,True,False,True,False,False
2010-08,0.04268856280069245,0.042819773721444174,0.00013121092075172452,0.40281600387413874,0.04130489629003762,0.035259455837339825,0.006045440452697795,-0.010822412265410586,True,False,False,False,False,False
2010-09,0.00598403881914401,0.005696367779239799,-0.00028767103990421077,0.37890707430675297,0.03918313165182009,0.03344598905206261,0.00573714259975748,0.06564527145320853,True,True,False,True,False,False
2010-10,0.008558883304048633,0.008488006821878627,-7.087648217000628e-05,0.3857720308009343,0.041504646256007346,0.03543822809883822,0.006066418157169129,0.007597670007833068,True,True,False,True,False,False
2010-11,0.0346101769637734,0.03448028126435212,-0.0001298956994212827,0.336759665343251,0.04729940823648613,0.041277781670417776,0.006021626566068354,0.027104588789744977,True,True,False,True,False,False
2010-12,-0.0009256513994425275,-0.0015015536944161278,-0.0005759022949736002,0.6068482019031295,0.06002120683689199,0.05411321010538289,0.005907996731509095,0.09622974796137562,True,True,False,True,False,False
2011-01,-0.030854610112472876,-0.030710193063534605,0.00014441704893827095,0.3518005490678859,0.2253146104366444,0.2394268352295877,-0.014112224792943273,0.00923089035082758,False,True,False,False,False,False
2011-02,0.017697363115898805,0.01662764388220447,-0.001069719233694335,0.32356450028976863,0.23451440453785663,0.24914966775820202,-0.01463526322034539,-0.06743200563779239,False,False,True,False,False,True
2011-03,0.014604070916047518,0.015779458671169873,0.0011753877551223552,0.4823311448124028,0.23767526709168776,0.25187495053668973,-0.01419968344500197,0.0919229050393513,False,True,False,False,False,False
2011-04,0.04347990911908973,0.044119372298411744,0.0006394631793220154,0.3492734591739761,0.2557671930785225,0.27073212284408793,-0.014964929765565405,0.045038326406733775,False,True,False,False,False,False
2011-05,-0.008275606183865192,-0.008731497034706024,-0.0004558908508408323,0.5267275526830861,0.26544828210346627,0.2799547151638119,-0.014506433060345603,-0.022890118350525124,False,False,False,False,False,False
2011-06,-0.02372175890049717,-0.024022820246278647,-0.00030106134578147814,0.4616519646582022,0.2615277103868121,0.27611133148586636,-0.014583621099054256,-0.019580634821571685,False,False,False,False,False,False
2011-07,0.04037094921881914,0.04042254492649333,5.159570767419158e-05,0.4698506128364458,0.26263997973378467,0.2773681922656155,-0.01472821253183082,0.007471892660650292,False,True,False,False,False,False
2011-08,0.0351509380559599,0.0330022296189167,-0.0021487084370432064,0.5046472055222658,0.2709557638550387,0.28516655128401225,-0.014210787428973526,-0.13687942666784614,False,False,True,False,False,True
2011-09,-0.017532209082073893,-0.016427397257618947,0.001104811824454946,0.631294416030155,0.2506916805653875,0.23826027369114633,0.012431406874241158,-0.0907968605166033,True,False,True,False,True,False
2011-10,0.009448013430706852,0.008041568336691101,-0.001406445094015751,0.6886451498507974,0.23195667722805038,0.2202054763190106,0.011751200909039777,0.12562108122774385,True,True,False,True,False,False
2011-11,0.034128859824537915,0.03401747768671367,-0.00011138213782424522,0.7073221295186016,0.2586386626750624,0.24587836167966512,0.012760300995397295,0.01565612529879834,True,True,False,True,False,False
2011-12,-0.049520833422459005,-0.0489627155218882,0.0005581179005708023,0.5967912685548453,0.2650510434546385,0.252603317343138,0.012447726111500468,-0.04110653232050032,True,False,False,False,False,False
2012-01,0.05485163217320744,0.053980982093630676,-0.0008706500795767624,0.5353249842712401,0.2673864521937872,0.2546791849691417,0.012707267224645491,0.07295954216211964,True,True,False,True,False,False
2012-02,0.0035276925120354733,0.0020369235816942244,-0.0014907689303412489,0.5484523870725403,0.37281665085587273,0.33526137940833906,0.03755527144753368,0.04360364264928962,True,True,False,True,False,False
2012-03,-0.008673533663613094,-0.008473695287769195,0.00019983837584389846,0.46339796327952454,0.4167624046047648,0.36331794056984745,0.05344446403491737,-0.002208742465183211,True,False,False,False,False,False
2012-04,-0.000808871275823032,-0.0007700387043227187,3.8832571500313365e-05,0.3737798035973007,0.42912040950217484,0.414431669180871,0.01468874032130385,-0.0033175040770628828,True,False,False,False,False,False
2012-05,-0.03735485748881037,-0.036311186364141164,0.0010436711246692085,0.3812444741959332,0.45974789018350726,0.44825357591510084,0.011494314268406414,-0.08314618619268943,True,False,True,False,True,False
2012-06,-0.02398226404539268,-0.02418892625614261,-0.0002066622107499312,0.4555759192251566,0.4725271552162537,0.4474315068759529,0.025095648340300813,0.011846325561542193,True,True,False,True,False,False
2012-07,0.01093952405714505,0.011037456766004927,9.793270885987727e-05,0.44660210472209994,0.48002531333638193,0.4720884312291848,0.007936882107197119,0.004862776027650062,True,True,False,True,False,False
2012-08,0.03404305679247421,0.03401925122057512,-2.3805571899092326e-05,0.48878534642768656,0.5000000000000001,0.49999999999999994,1.6653345369377348e-16,0.009650062512331248,False,True,False,False,False,False
2012-09,0.035477556351484245,0.035477556351484245,0.0,0.5041064592870463,0.5000000000000001,0.5000000000000001,0.0,0.046595080427831226,False,True,False,False,False,False
2012-10,-0.046079184545542544,-0.046079184545542544,0.0,0.39009999583290583,0.5000000000000001,0.5000000000000001,0.0,-0.04927701445186483,False,False,False,False,False,False
2012-11,-0.006617582952180462,-0.006617582952180462,0.0,0.4593555935966981,0.5000000000000001,0.5000000000000001,0.0,0.022814050586919876,False,True,False,False,False,False
2012-12,0.019688620832132332,0.019688620832132332,0.0,0.38372560012935913,0.5000000000000001,0.5000000000000001,0.0,0.04891389402874835,False,True,False,False,False,False
2013-01,-0.005060302649884362,-0.005060302649884362,0.0,0.5400276805047992,0.5000000000000001,0.5000000000000001,0.0,-0.028166425074062085,False,False,False,False,False,False
2013-02,-0.012208047990944073,-0.012208047990944071,1.734723475976807e-18,0.3849746221533161,0.5000000000000001,0.5000000000000001,0.0,0.037620052840132256,False,True,False,False,False,False
2013-03,-0.00027148869154709423,-0.0002714886915470958,-1.5720931501039814e-18,0.4148604124417499,0.5000000000000001,0.5000000000000001,0.0,-0.01590819242865371,False,False,False,False,False,False
2013-04,-0.057716354559411875,-0.057716354559411875,0.0,0.2887152024867031,0.5000000000000001,0.5000000000000001,0.0,-0.03386175933650071,False,False,False,False,False,False
2013-05,-0.006997434025574623,-0.006997434025574623,0.0,0.3941438454581441,0.5000000000000001,0.5000000000000001,0.0,0.02156836259248207,False,True,False,False,False,False
2013-06,-0.08930335421355094,-0.08930335421355094,0.0,0.41965936331192466,0.5000000000000001,0.5000000000000001,0.0,-0.08003836487869465,False,False,True,False,False,True
2013-07,0.050602528693317834,0.05062422256219041,2.1693868872574296e-05,0.46942288264498905,0.5,0.5000000000000001,-1.1102230246251565e-16,0.03484776901871278,False,True,False,False,False,False
2013-08,0.023617226434399893,0.023644997346981316,2.77709125814235e-05,0.32736818074270263,0.49249265188631547,0.49248348916686624,9.162719449229417e-06,0.01170785429392196,True,True,False,True,False,False
2013-09,-0.028723200472679438,-0.028728802898177724,-5.602425498286295e-06,0.35509957117713065,0.49003139483047853,0.48986854799716334,0.0001628468333151889,0.039106077765545644,True,True,False,True,False,False
2013-10,0.012989449951244705,0.012990283382520547,8.334312758418588e-07,0.44349042810216743,0.5000000000000001,0.5,1.1102230246251565e-16,0.025345539451034238,False,True,False,False,False,False
2013-11,-0.025188607391290602,-0.02517860514890593,1.0002242384673371e-05,0.41028701059594863,0.5000000000000001,0.5,1.1102230246251565e-16,0.011235935875496095,False,True,False,False,False,False
2013-12,-0.013627975420350548,-0.013173053128574816,0.000454922291775732,0.37288939299821966,0.5000000000000001,0.5,1.1102230246251565e-16,-0.010370152299449154,False,False,False,False,False,False
2014-01,-0.0004060246681855607,-0.0013804227824798176,-0.0009743981142942568,0.297145857403382,0.5,0.5,0.0,-0.04996243743200868,False,False,False,False,False,False
2014-02,0.0406661526195387,0.040142916832285436,-0.0005232357872532664,0.43280930988984656,0.49300442501651204,0.47567656282394644,0.017327862192565602,0.015363055385285262,True,True,False,True,False,False
2014-03,-0.023200623197149734,-0.023654754403626743,-0.0004541312064770091,0.3465737997792449,0.5,0.4712680370537728,0.028731962946227207,0.005431710371518905,True,True,False,True,False,False
2014-04,-0.01891632610320265,-0.018850187066687948,6.613903651470077e-05,0.314802615081866,0.5,0.48553060917486346,0.014469390825136541,-0.006603877434730898,True,False,False,False,False,False
2014-05,-0.00776142221919511,-0.0077542872811780595,7.134938017050105e-06,0.3542166328464199,0.5,0.5000000000000001,-1.1102230246251565e-16,0.019404109719347362,False,True,False,False,False,False
2014-06,0.02448687107517825,0.024444838353387018,-4.2032721791231825e-05,0.4189878655951936,0.5000000000000001,0.5000000000000001,0.0,-0.0040375507299292845,False,False,False,False,False,False
2014-07,0.01447782216309671,0.014480854422951103,3.032259854393246e-06,0.2964565904780431,0.5,0.5000000000000001,-1.1102230246251565e-16,0.034323711597750606,False,True,False,False,False,False
2014-08,-0.02409054517186425,-0.0240905458858066,-7.139423496838049e-10,0.4479093126240596,0.5000000000000001,0.5,1.1102230246251565e-16,-0.012322482793851508,False,False,False,False,False,False
2014-09,-0.018840965686006732,-0.018736901514685864,0.00010406417132086815,0.30885253347712516,0.5,0.5,0.0,-0.03516081609551336,False,False,False,False,False,False
2014-10,-0.02768359848900223,-0.027622510978543107,6.108751045912422e-05,0.31163344982727165,0.5000000000000001,0.49799102299154346,0.002008977008456647,-0.021747264243155873,True,False,False,False,False,False
2014-11,0.025884728793920564,0.025889432705569756,4.7039116491919e-06,0.2791156594691638,0.5000000000000001,0.5,1.1102230246251565e-16,0.00941287937023394,False,True,False,False,False,False
2014-12,-0.01473298952039067,-0.014732989277735298,2.426553714907076e-10,0.30188681362213987,0.5000000000000001,0.5,1.1102230246251565e-16,-0.02361083576673173,False,False,False,False,False,False
2015-01,0.050546426935044214,0.050546427155960034,2.209158203592132e-10,0.33141979607639066,0.5000000000000001,0.5,1.1102230246251565e-16,0.025198361238113254,False,True,False,False,False,False
2015-02,-0.013792008463846511,-0.013792008464280707,-4.341960818665669e-13,0.3504019351141867,0.5000000000000001,0.5,1.1102230246251565e-16,0.009315531413699008,False,True,False,False,False,False
2015-03,0.005568824528654569,0.005568832178362208,7.649707639036107e-09,0.41748570269409957,0.5000000000000001,0.5,1.1102230246251565e-16,0.016496532877392278,False,True,False,False,False,False
2015-04,0.002386070403029726,0.0023861989393603226,1.285363305965348e-07,0.33707082308430275,0.5000000000000001,0.5000000000000001,0.0,0.04379417929968166,False,True,False,False,False,False
2015-05,0.008729640698104942,0.008729440395698403,-2.0030240653959308e-07,0.34003893393908385,0.5000000000000001,0.5,1.1102230246251565e-16,-0.02715858301661056,False,False,False,False,False,False
2015-06,-0.023670153877757154,-0.023670034323668234,1.1955408892039276e-07,0.48508365658163677,0.4821850444824577,0.48218342663414016,1.617848317536641e-06,-0.03234529202389025,True,False,False,False,False,False
2015-07,-0.025409062684615485,-0.025408819018689684,2.436659258010787e-07,0.32610896017731056,0.477904732856005,0.47790260526904604,2.1275869589443275e-06,-0.031040402608767503,True,False,False,False,False,False
2015-08,0.0017991014582833026,0.0017988509505411693,-2.505077421333102e-07,0.4284987570735204,0.4751481245174843,0.47514638812351134,1.736393972939787e-06,-0.05031831624548533,True,False,False,False,False,False
2015-09,0.0017710263231478012,0.0017711854112882639,1.590881404626033e-07,0.48466051325479553,0.45043028929344725,0.45042819357904745,2.095714399796833e-06,0.02184267098130044,True,True,False,True,False,False
2015-10,0.017451675321973004,0.01745157652205824,-9.879991476335892e-08,0.6454878749458767,0.45945725567873624,0.4594533929454146,3.862733321646772e-06,0.05798921791839318,True,True,False,True,False,False
2015-11,-0.02584953211949095,-0.02584933874056618,1.9337892476906093e-07,0.48591641322161827,0.477766952843685,0.47776137062576063,5.582217924349209e-06,-0.01740340528745843,True,False,False,False,False,False
2015-12,0.0038812903816974414,0.0038813777376165864,8.735591914502822e-08,0.4872140630242729,0.4819121249371752,0.48190587079681757,6.2541403576532595e-06,-0.012011082869760048,True,False,False,False,False,False
2016-01,0.017126059829821544,0.017125845033587637,-2.1479623390704972e-07,0.326563814365021,0.4742858516316297,0.4742814271213658,4.4245102638895695e-06,-0.02555146428943078,True,False,False,False,False,False
2016-02,0.06559831567628076,0.06582280468482876,0.0002244890085480039,0.381080420885429,0.46235749639467777,0.45438338554782787,0.007974110846849902,0.02389504235110862,True,True,False,True,False,False
2016-03,-0.027265083463912713,-0.02775426752708413,-0.0004891840631714162,0.4664272502583586,0.44425204341599717,0.436502333408419,0.007749710007578181,0.029533397305814946,True,True,False,True,False,False
2016-04,0.02509420540570976,0.025314263795864784,0.000220058390155025,0.3134456802858959,0.4701609842637817,0.46219121834751403,0.00796976591626769,-0.003051816230490778,True,False,False,False,False,False
2016-05,-0.013430518167086026,-0.0134317214417554,-1.2032746693740187e-06,0.34749454335225016,0.4572525384198458,0.4494050819745611,0.007847456445284728,-0.007172213936788463,True,False,False,False,False,False
2016-06,0.032399652287052876,0.032598009362938364,0.00019835707588548857,0.3474480412469354,0.46015345053867107,0.452256718612129,0.007896731926542055,0.008049677020228518,True,True,False,True,False,False
2016-07,0.003097072650636455,0.00278007896143661,-0.000316993689199845,0.41421363941785244,0.449300486490466,0.4415050392492497,0.00779544724121628,0.03235062112288034,True,True,False,True,False,False
2016-08,-0.006434349761960056,-0.006611408489687609,-0.00017705872772755347,0.48724499956316786,0.46240390659024816,0.4545245535413502,0.007879353048897975,0.010119161498036933,True,True,False,True,False,False
2016-09,0.005089042921421727,0.0049863793105543374,-0.00010266361086738989,0.3562267423923956,0.47010832066226355,0.46217995000842477,0.007928370653838779,0.014142401067613664,True,True,False,True,False,False
2016-10,-0.0008312773300315978,-0.0007570777405009276,7.419958953067021e-05,0.48321617038611436,0.4743436333264656,0.46639114147383876,0.007952491852626864,-0.011427457665212692,True,False,False,False,False,False
2016-11,-0.0300982403715859,-0.030340332376059275,-0.00024209200447337584,0.5107821693431976,0.46931355756022597,0.4614108387981827,0.007902718762043293,-0.003330680869989777,True,False,False,False,False,False
2016-12,0.020269387487835258,0.02003816530164997,-0.00023122218618528909,0.4004020571807366,0.48226558938606556,0.47426308856542543,0.008002500820640135,0.03479477247617724,True,True,False,True,False,False
2017-01,0.017901928220514576,0.017604849603470103,-0.0002970786170444738,0.30103582365777976,0.48913037950323346,0.4811232329532519,0.00800714654998158,0.03704365494598405,True,True,False,True,False,False
2017-02,0.011790623301503444,0.011776134601196928,-1.4488700306515903e-05,0.531557756718656,0.4445944823406954,0.4368531146764982,0.007741367664197196,0.009525975335576309,True,True,False,True,False,False
2017-03,0.011433659131172386,0.011109855186446565,-0.0003238039447258211,0.33014655170466567,0.44268503032337725,0.4351557950863654,0.007529235237011822,0.03846826045908758,True,True,False,True,False,False
2017-04,0.024734090714486415,0.024628945183643485,-0.00010514553084292957,0.4066099171215336,0.44509264636082085,0.4375852667425675,0.007507379618253374,0.025472626021364242,True,True,False,True,False,False
2017-05,0.019557060629178943,0.019068542930325626,-0.0004885176988533163,0.43442706641744616,0.4366651808060318,0.4288316282623826,0.007833552543649203,0.05872182227956446,True,True,False,True,False,False
2017-06,0.008872528075265299,0.008645729552186255,-0.0002267985230790439,0.42116790728739356,0.4403025421785039,0.43244703749344493,0.007855504685058967,0.027323214598513834,True,True,False,True,False,False
2017-07,0.005639833670242126,0.005620592721404196,-1.924094883793033e-05,0.4416161018510082,0.4483298251377328,0.4404307122712079,0.007899112866524893,0.0031166246239535678,True,True,False,True,False,False
2017-08,0.014524109979800248,0.014637899521333235,0.00011378954153298641,0.41345914687663377,0.4471986245294576,0.4393333383111607,0.007865286218296852,-0.015289001296086346,True,False,False,False,False,False
2017-09,0.00894668530872557,0.008583087859711663,-0.0003635974490139079,0.4331514402701819,0.43405468589488605,0.42637521622844593,0.00767946966644012,0.041080213975464686,True,True,False,True,False,False
2017-10,0.00874153687402225,0.008276886704302587,-0.0004646501697196624,0.5872611859309954,0.43630007345867233,0.4285870946825726,0.0077129787760997215,0.046936739411896244,True,True,False,True,False,False
2017-11,-0.02470006023537523,-0.024501271642542198,0.00019878859283303102,0.472244512477073,0.4528016439612713,0.4450022345152772,0.00779940944599411,-0.030744267606462095,True,False,False,False,False,False
2017-12,0.008131988243557353,0.008083554718073451,-4.843352548390169e-05,0.4916714850534179,0.449980815279211,0.4421393730569577,0.007841442222253303,0.00858133712458442,True,True,False,True,False,False
2018-01,0.021876632889762118,0.021610045172929068,-0.00026658771683304994,0.38509646655602453,0.45017918192638545,0.4423575847099591,0.007821597216426335,0.028410939383230138,True,True,False,True,False,False
2018-02,-0.04013254488826107,-0.03949545545340276,0.0006370894348583095,0.47424202413230376,0.4530975864026932,0.4453025779611859,0.007795008441507323,-0.08080975224580267,True,False,True,False,True,False
2018-03,0.012715662925965668,0.012450680453498867,-0.00026498247246680047,0.37430330122442457,0.44478472809387887,0.43417339330732196,0.010611334786556903,0.029411816060672002,True,True,False,True,False,False
2018-04,0.0029843961393719626,0.0027260765790041936,-0.000258319560367769,0.49853419632149987,0.4521014015713644,0.44143496410690525,0.010666437464459166,0.019533943302371792,True,True,False,True,False,False
2018-05,-0.015144984491229673,-0.014768339954450288,0.00037664453677938546,0.4331132598642545,0.45956207612075056,0.44883479819103234,0.010727277929718226,-0.03309015190522935,True,False,False,False,False,False
2018-06,-0.017384110612958407,-0.01695753032437355,0.0004265802885848567,0.5101680690196747,0.45118856483786435,0.4404877360573693,0.010700828780495053,-0.03615015042124892,True,False,False,False,False,False
2018-07,-0.010595317843319322,-0.010631142352047046,-3.5824508727723414e-05,0.434838676455717,0.44257134739892084,0.4318872483641944,0.010684099034726446,-0.002164887605468846,True,False,False,False,False,False
2018-08,-0.006617787979974073,-0.006608520364253023,9.26761572104997e-06,0.34898878792494603,0.4463423210565182,0.43558202484152275,0.010760296214995468,0.0026786475728510784,True,True,False,True,False,False
2018-09,0.00020724538366020473,8.275462106588268e-05,-0.00012449076259432205,0.31301966010178556,0.45051864380131923,0.43965369576649077,0.010864948034828459,0.00768070503513929,True,True,False,True,False,False
2018-10,-0.027722970357685593,-0.026141357165758425,0.0015816131919271677,0.4256552940656051,0.4538845611322754,0.4429934998464159,0.010891061285859482,-0.12125750610917208,True,False,True,False,True,False
2018-11,0.010418100668531587,0.009261427243356825,-0.0011566734251747621,0.5858590272887585,0.4102185140433389,0.3834608644792967,0.026757649564042196,0.04217905369364283,True,True,False,True,False,False
2018-12,0.004868176354329808,0.006033966665528862,0.0011657903111990543,0.5961776678406475,0.4231004218333398,0.3959420555132079,0.02715836632013191,-0.027949212449417837,True,False,False,False,False,False
2019-01,0.0476730253502982,0.04555189851161844,-0.0021211268386797585,0.5400060184645616,0.4092826984217,0.3825674243382165,0.02671527408348351,0.08756541057635903,True,True,False,True,False,False
2019-02,-0.0015771250008296857,-0.0014438611218511096,0.00013326387897857612,0.5207759342443048,0.4248658775044768,0.3979389138412129,0.026926963663263914,-0.004120259937731241,True,False,False,False,False,False
2019-03,-0.007783728191939032,-0.006959737411454091,0.0008239907804849407,0.5454815010856986,0.4237847953351004,0.39687284252390714,0.02691195281119324,-0.023789134285909785,True,False,False,False,False,False
2019-04,0.013614787977260324,0.013253136203437134,-0.0003616517738231906,0.47066697804458835,0.4169489776444874,0.39014710772362693,0.026801869920860477,0.01923499238433979,True,True,False,True,False,False
2019-05,-0.00884393039558368,-0.006312151717064108,0.0025317786785195723,0.40474362160745986,0.4192609358142287,0.3924505068916438,0.026810428922584895,-0.07291309737047458,True,False,True,False,True,False
2019-06,0.040018111020158474,0.03861286864636561,-0.0014052423737928657,0.48880004151773937,0.39216000849292826,0.3661474772125488,0.026012531280379447,0.06496943527001342,True,True,False,True,False,False
2019-07,-0.004158841538002787,-0.0022887869463515766,0.0018700545916512106,0.4507788192501322,0.4015484108625224,0.3754186131711501,0.026129797691372303,-0.05229427224849337,True,False,False,False,False,False
2019-08,0.04421444650789696,0.045627397154881566,0.0014129506469846079,0.4662836304946679,0.38214405074594526,0.35660453411638376,0.0255395166295615,-0.025089619409118136,True,False,False,False,False,False
2019-09,-0.006971604576883194,-0.008893472817024947,-0.001921868240141753,0.550380113879002,0.3567713962815192,0.3324760957261881,0.024295300555331134,0.059984530027476834,True,True,False,True,False,False
2019-10,0.004523792901386118,0.004048870745591903,-0.0004749221557942152,0.5631946452322352,0.3807948144553373,0.35555116632937983,0.025243648125957474,0.011854657203230534,True,True,False,True,False,False
