date,vkospi_close,sticky_strike,parallel_shift,put_skew,call_skew,downside_convexity,upside_convexity,vkospi_log_change_5,vix6_left_impulse,vix6_right_impulse,vix6_tail_asymmetry,level_component,vkospi_shock_rank,parallel_shift_rank,shock_component,left_impulse_rank,tail_asymmetry_rank,tail_component,persistence_component,stress_raw,stress_score,recovery_score
2003-01-24,36.6,0.6600905307672886,-3.952958582971601,5.893937769697551,0.5859492219783178,-6.573020517374644,-0.6321870715916411,0.016529301951210496,-0.6790827476770929,-0.046237849613323334,-0.6328448980637695,0.5909090909090909,0.5833333333333334,0.13636363636363635,0.35984848484848486,0.4090909090909091,0.5,0.4545454545454546,0.49591887489614767,0.47530547629979447,0.5423299871145402,0.375
2003-01-27,38.46,1.7759970000204854,3.3771355369473675,-4.200005951519401,-2.4942000710027017,4.580699100456599,3.622676162032484,0.06693348245310116,0.38069314893719763,1.1284760910297824,-0.7477829420925848,0.9583333333333334,0.9285714285714286,0.7916666666666666,0.8601190476190477,0.7083333333333334,0.4583333333333333,0.5833333333333334,0.5213085718294052,0.7307735715287799,0.7307735715287799,0.0
2003-01-28,36.11,-0.6461722573200221,-3.3891332851315736,1.5088480220006917,0.398047705904208,-5.334221072830715,1.818855673014792,0.001385617514195303,-3.8253730508300237,2.216903378919,-6.042276429749023,0.4230769230769231,0.4375,0.19230769230769232,0.31490384615384615,0.11538461538461539,0.038461538461538464,0.07692307692307693,0.5021028828721137,0.32925168225648993,0.5538004750881476,0.9
2003-01-29,36.36,3.708786847921744,6.1687522932883,-4.993952938632937,-14.203264286313615,9.83554182391891,33.021176336248125,-0.003020735511310768,4.841588885285972,18.81791204993451,-13.976323164648537,0.4642857142857143,0.3888888888888889,0.9642857142857143,0.6765873015873016,0.9642857142857143,0.03571428571428571,0.5,0.505306796378225,0.5365449530628101,0.5365449530628101,0.0
2003-01-30,35.88,-4.590117253247638,-8.409882746752363,10.047449413279942,16.710957177668735,-16.03390127134491,-38.854950587791706,-0.021778944892639096,-5.986451858064967,-22.14399341012297,16.157541552058003,0.16666666666666666,0.25,0.03333333333333333,0.14166666666666666,0.03333333333333333,0.9666666666666667,0.5,0.4895826395826396,0.3244789932289932,0.4792709352753735,0.5833333333333334
2003-02-03,35.82,-0.890331994226054,14.390331994226054,-10.604578095406149,-16.299999999999997,19.580106983344344,34.82782221829831,-0.021541843774754543,8.975528887938195,18.52782221829831,-9.552293330360117,0.09375,0.3181818181818182,0.96875,0.6434659090909091,0.96875,0.09375,0.53125,0.4854100977147852,0.4384690017014236,0.4719036403556994,0.21428571428571427
2003-02-04,36.38,-0.3233453499285331,2.323345349928533,1.1260134436110931,-5.500000000000004,-3.392314530168008,4.98375828472544,-0.05559956707065705,-2.266301086556915,-0.5162417152745649,-1.75005937128235,0.5588235294117647,0.041666666666666664,0.6764705882352942,0.3590686274509804,0.2647058823529412,0.38235294117647056,0.32352941176470584,0.48119816193994397,0.43065493264184873,0.43065493264184873,0.0
2003-02-14,37.4,16.48403742960429,-29.419279392453287,10.078035606574607,20.416380741341666,-9.280313644555283,-37.3463256895802,0.03510086913111987,0.7977219620193239,-16.929944948238532,17.727666910257856,0.8055555555555556,0.8846153846153846,0.027777777777777776,0.4561965811965812,0.6944444444444444,0.9722222222222222,0.8333333333333333,0.49326280979671505,0.6470870699705463,0.6470870699705463,0.0
2003-02-17,36.03,-4.523233931927199,6.658736108863725,-6.727342886369499,-0.2811308550311473,3.1261781576790284,-0.7341703194622049,-0.009117344549276485,-3.6011647286904704,-1.0153011744933522,-2.585863554197118,0.34210526315789475,0.4642857142857143,0.9210526315789473,0.6926691729323309,0.23684210526315788,0.34210526315789475,0.2894736842105263,0.4905340324442696,0.45369553818625535,0.4588771071458135,0.1875
2003-02-18,36.63,-0.132966257410307,0.803145521666413,0.3523413739852046,-0.2803740346686325,-0.3057864986792964,0.1043898756340233,0.020687539600127813,0.04655487530590818,-0.17598415903460918,0.22253903434051736,0.675,0.7,0.525,0.6125,0.525,0.725,0.625,0.497882330822056,0.602595582705514,0.602595582705514,0.0
2003-02-19,35.63,0.4143531068177822,-0.0336693594614886,-1.0589937903946094,-3.6059990773418136,1.808943099398597,9.25472493411499,-0.005318417014821275,0.7499493090039877,5.648725856773176,-4.898776547769188,0.07142857142857142,0.46875,0.40476190476190477,0.4367559523809524,0.6904761904761905,0.16666666666666666,0.42857142857142855,0.4890427905032431,0.35644968572104885,0.49809656184504264,0.5
2003-02-20,35.14,-0.6230816810662404,-2.86752262928666,2.991904131190232,2.558058454000804,-7.069215671981723,-4.59693872526276,-0.03467909033102545,-4.0773115407914915,-2.038880271261956,-2.0384312695295357,0.022727272727272728,0.20588235294117646,0.25,0.22794117647058823,0.11363636363636363,0.38636363636363635,0.25,0.47318038493495523,0.24346220853320405,0.4606580170233137,0.85
2003-02-21,34.79,0.1756313808694063,0.9681770376356535,-1.3208193843049614,-0.9112625621529666,2.355209488009244,1.3111465032627478,-0.07234071525663577,1.0343901037042826,0.3998839411097812,0.6345061625945014,0.021739130434782608,0.027777777777777776,0.5869565217391305,0.30736714975845414,0.7608695652173914,0.7608695652173914,0.7608695652173914,0.4627038110525842,0.38816991411580304,0.4088745858523651,0.22727272727272727
2003-02-24,34.59,-2.255342728598277,3.5645847834128026,-2.601569784403985,-1.1092420548145228,5.92484822323442,4.093644350577282,-0.04078730181092416,3.3232784388304353,2.9844022957627594,0.3388761430676759,0.020833333333333332,0.23684210526315788,0.7708333333333334,0.5038377192982456,0.8541666666666666,0.7291666666666666,0.7916666666666666,0.4703705473377416,0.4466770666589968,0.4466770666589968,0.0
2003-02-25,36.08,3.5278808629922143,-8.94145025165883,7.941010274380922,6.808318396245841,-15.008905150446587,-15.17361397551927,-0.015128881596300214,-7.067894876065665,-8.365295579273429,1.2974007032077637,0.5,0.475,0.06,0.26749999999999996,0.02,0.78,0.4,0.47898165844885265,0.41162041461221316,0.41162041461221316,0.0
2003-02-26,35.84,-0.0898567621427783,3.289856762142781,-4.6344845567596735,-0.794749007579231,8.596356492039668,1.3726846018697998,0.005876608488985191,3.9618719352799943,0.5779355942905688,3.3839363409894254,0.25,0.6904761904761905,0.7115384615384616,0.701007326007326,0.9038461538461539,0.8269230769230769,0.8653846153846154,0.4776545464074549,0.5735116219498491,0.5735116219498491,0.0
2003-02-27,35.53,0.7291506309608581,1.1069475585482291,-2.78219261701841,-6.619800655244216,5.93624302831433,13.024006914918012,0.011037327273984765,3.15405041129592,6.404206259673796,-3.250155848377876,0.12962962962962962,0.7045454545454546,0.6111111111111112,0.6578282828282829,0.7962962962962963,0.2037037037037037,0.5,0.47758774078509375,0.4412614133107516,0.4522480861295227,0.20833333333333334
2003-02-28,35.45,1.5984496785360058,-7.634547868045089,7.094750603137975,5.919800655244213,-12.063556760652853,-10.695032469845271,0.018793263814286032,-4.968806157514878,-4.775231814601058,-0.19357434291381992,0.125,0.7608695652173914,0.125,0.4429347826086957,0.125,0.625,0.375,0.4701626693072272,0.35327436297898074,0.4452689759021583,0.5
2003-03-03,35.26,-3.260835479372893,3.960835479372885,0.8537886704187123,1.3000000000000078,-3.5136155584663484,-1.8047252586086917,0.01918455402064634,-2.659826888047636,-0.5047252586086839,-2.1551016294389522,0.1206896551724138,0.7708333333333334,0.8448275862068966,0.8078304597701149,0.29310344827586204,0.3275862068965517,0.31034482758620685,0.4628761340034505,0.4254352691330465,0.4410206163969682,0.25
2003-03-04,35.24,2.514666307840474,7.4853336921595295,-10.81244108404761,-8.400000000000002,21.41658144059264,14.104406386030645,-0.023556894126444128,10.604140356545031,5.704406386030643,4.899733970514388,0.11666666666666667,0.26,0.95,0.605,0.9833333333333333,0.9166666666666666,0.95,0.4564519717459549,0.5320296596031554,0.5320296596031554,0.0
2003-03-14,38.0,4.760321348084415,-6.486640865912254,1.074052109287507,5.675923931523094,-2.6090306035053885,-12.944568110063532,0.05852157161965588,-1.5349784942178815,-7.268644178540438,5.733665684322556,0.9193548387096774,0.9423076923076923,0.14516129032258066,0.5437344913151365,0.3709677419354839,0.9193548387096774,0.6451612903225806,0.4601543625451199,0.6421012457231285,0.6421012457231285,0.0
2003-03-17,42.9,0.5215635288958723,5.817165006551522,2.670885079280488,-2.2202570469112857,-2.213987507406721,3.352768797329965,0.18849441590103533,0.4568975718737671,1.1325117504186792,-0.6756141785449121,0.984375,0.9814814814814815,0.859375,0.9204282407407407,0.609375,0.484375,0.546875,0.47676349286952807,0.7321104334025671,0.7321104334025671,0.0
2003-03-18,41.35,-2.087605880457281,-1.7413190269360057,0.0659886775315996,2.116946848602609,-1.505976444349507,-3.068253989374675,0.1539491684915637,-1.4399877668179073,-0.9513071407720659,-0.4886806260458414,0.9545454545454546,0.9464285714285714,0.3484848484848485,0.6474567099567099,0.3787878787878788,0.5606060606060606,0.46969696969696967,0.4715240233443442,0.6358057893858696,0.6358057893858696,0.0
2003-03-19,42.84,-0.4018146607360964,4.089882799739332,-2.128405195859443,-0.6375785790266377,5.583723422119881,1.1953177160865778,0.19472306860982425,3.455318226260438,0.55773913705994,2.897579089200498,0.9558823529411765,0.9827586206896551,0.8088235294117647,0.8957910750507099,0.8382352941176471,0.75,0.7941176470588236,0.5005857253903262,0.7865942001102589,0.7865942001102589,0.0
2003-03-20,41.16,-0.9071875770689376,-3.449655487993519,2.081367404879394,0.2502556616451699,-4.601512953987353,-0.0755881251991184,0.15528510989787003,-2.5201455491079585,0.17466753644605149,-2.69481308555401,0.9,0.9166666666666666,0.21428571428571427,0.5654761904761905,0.2714285714285714,0.24285714285714285,0.2571428571428571,0.501883281449787,0.5561255822672087,0.6705474501778065,0.5666666666666667
2003-03-21,39.46,-0.5706308610165356,-1.9768960010501757,0.0186342542792345,0.5059608580484749,-0.7732245943649829,0.019330390004697,0.037701340868083744,-0.7545903400857484,0.525291248053172,-1.2798815881389203,0.875,0.7903225806451613,0.3472222222222222,0.5687724014336917,0.4027777777777778,0.4027777777777778,0.4027777777777778,0.5183629139240431,0.5912282732838781,0.6603728556899565,0.46875
2003-03-24,41.23,0.5389749310866462,0.1938427468130145,3.1830182994296976,1.2013836445317878,-7.442951329936768,-2.701081449781966,-0.03970567921516244,-4.25993303050707,-1.4996978052501784,-2.7602352252568916,0.9054054054054054,0.171875,0.47297297297297297,0.3224239864864865,0.12162162162162163,0.20270270270270271,0.16216216216216217,0.5202918924155215,0.47757086161739387,0.6094649413329218,0.6176470588235294
2003-03-25,41.15,1.1443818347865005,1.745366893352319,-6.04092067668558,-0.3480622106897399,13.576097552010438,-0.3256966402514933,-0.004848494346621379,7.535176875324858,-0.6737588509412332,8.208935726266091,0.8552631578947368,0.4393939393939394,0.618421052631579,0.5289074960127592,0.9342105263157895,0.9342105263157895,0.9342105263157895,0.5373864894249794,0.7139419174120663,0.7139419174120663,0.0
2003-03-26,40.09,0.0200402122563006,-0.90978894039512,1.5062010794019969,-3.543113860334969,-2.230736890088828,6.126687924011627,-0.06634531892513262,-0.7245358106868309,2.5835740636766578,-3.3081098743634887,0.8333333333333334,0.04411764705882353,0.3717948717948718,0.20795625942684767,0.4230769230769231,0.14102564102564102,0.28205128205128205,0.5251365752142808,0.46211936250643604,0.5601971994173965,0.5277777777777778
2003-03-27,38.67,0.4177977058532657,-5.217797705853263,2.576811917356949,4.434146366026361,-6.073262184687408,-5.899206313531671,-0.06240280534664322,-3.4964502673304594,-1.4650599475053099,-2.0313903198251495,0.7875,0.07142857142857142,0.1375,0.10446428571428572,0.2375,0.3625,0.3,0.5230368318081464,0.428750279380608,0.5347221388400765,0.5526315789473685
2003-03-28,38.21,-0.7159333636684949,2.792580000357245,-4.726628826772597,-1.3139818105340453,11.153849754663462,0.3836522588305939,-0.03219023913566099,6.427220927890865,-0.9303295517034513,7.357550479594316,0.7439024390243902,0.2638888888888889,0.6951219512195121,0.4795054200542005,0.9146341463414634,0.9146341463414634,0.9146341463414634,0.5266168636402108,0.6661647172650662,0.6661647172650662,0.0
2003-03-31,40.96,-0.0235304101993445,4.098995635746578,1.9482347898130712,-1.4494466381970028,-4.769540147209902,3.6775421839851816,-0.006570165987556109,-2.821305357396831,2.228095545788179,-5.04940090318501,0.8452380952380952,0.44594594594594594,0.8452380952380952,0.6455920205920206,0.25,0.08333333333333333,0.16666666666666666,0.5380571942769701,0.5488884941934382,0.5639729541515229,0.175
2003-04-01,38.67,0.0603660819218041,-0.7124779441577878,-0.871967792222577,-5.372177164683819,-0.3927200212230488,11.211203983265085,-0.062159821503873225,-1.2646878134456259,5.8390268185812655,-7.103714632026891,0.7674418604651163,0.09210526315789473,0.38372093023255816,0.23791309669522645,0.4069767441860465,0.05813953488372093,0.23255813953488372,0.5497594902689916,0.44691814674105457,0.5105682000173206,0.35714285714285715
2003-04-11,37.17,-11.919063433530864,8.48216985990089,-1.026827637069573,6.292658833684385,2.7439562588752864,-15.19691454400191,-0.07562494234525463,1.7171286218057134,-8.904255710317525,10.621384332123238,0.6022727272727273,0.01282051282051282,0.9659090909090909,0.48936480186480186,0.7159090909090909,0.9431818181818182,0.8295454545454546,0.5629532543685528,0.6210340595128842,0.6210340595128842,0.0
2003-04-14,37.55,-0.084128743271266,-0.0237185440804297,0.6924513366827725,0.657418871921287,-2.1399070851910054,0.896162383248182,-0.029390727409062123,-1.4474557485082329,1.553581255169469,-3.001037003677702,0.6333333333333333,0.3125,0.43333333333333335,0.3729166666666667,0.36666666666666664,0.23333333333333334,0.3,0.5627931318400092,0.46726078296000234,0.5500532401344891,0.4772727272727273
2003-04-15,36.67,-0.0907600005984496,-0.9102796443414656,0.5063712126260143,-0.4290065214225507,-2.6938054776863254,0.2285017246312648,-0.041138279375573905,-2.187434265060311,-0.20050479679128588,-1.9869294682690253,0.5434782608695652,0.2073170731707317,0.33695652173913043,0.2721367974549311,0.31521739130434784,0.40217391304347827,0.3586956521739131,0.562901238355857,0.43430298721356664,0.5036808941241893,0.45652173913043476
2003-04-16,34.8,-0.3448919691014621,-2.97661947735284,3.1327933485911217,-1.017575153472805,-6.714599509151412,1.9275678963879412,-0.16297859395082392,-3.5818061605602907,0.9099927429151362,-4.491798903475427,0.05319148936170213,0.011904761904761904,0.22340425531914893,0.11765450861195542,0.20212765957446807,0.13829787234042554,0.1702127659574468,0.5394832514120342,0.22013550383578465,0.43793029605265843,0.9375
2003-04-17,34.32,0.342632292963538,-0.1529801031551035,-5.03149997545842,1.7361086046816112,13.05839211186514,-2.8242415932367138,-0.11933583099944434,8.02689213640672,-1.0881329885551025,9.115025124961823,0.010416666666666666,0.03488372093023256,0.4270833333333333,0.23098352713178294,0.9479166666666666,0.9270833333333334,0.9375,0.5377601130206142,0.42916507670476595,0.43437968204540073,0.1
2003-04-18,32.86,0.2592171822820742,-3.5284049547044942,2.472201923069776,1.9042566373505707,-6.7888569372530725,-2.5502887041451814,-0.12324587170003909,-4.316655014183297,-0.6460320667946107,-3.6706229473886864,0.01020408163265306,0.03409090909090909,0.17346938775510204,0.10378014842300556,0.09183673469387756,0.17346938775510204,0.1326530612244898,0.5267077718884151,0.1933362657921409,0.348840123301252,0.8269230769230769
2003-04-21,34.34,-0.0852371472387442,3.3035810239332277,1.3208078206016332,-2.3955930860533883,-3.133782975616967,3.889832632051359,-0.08936252274081413,-1.8129751550153337,1.4942395459979707,-3.3072147010133044,0.05,0.07777777777777778,0.73,0.40388888888888885,0.37,0.21,0.29,0.5188510091322269,0.31568497450527894,0.3185249616103074,0.05555555555555555
2003-04-22,33.95,1.2269491732197788,-2.587307951614146,-0.2419361878150034,-0.0331561315475461,0.5748197386324421,1.4851596052235685,-0.07707012807852909,0.3328835508174387,1.4520034736760223,-1.1191199228585837,0.029411764705882353,0.09782608695652174,0.30392156862745096,0.20087382779198634,0.6176470588235294,0.5,0.5588235294117647,0.5048421592154487,0.32348782028127054,0.32348782028127054,0.0
2003-04-23,33.66,0.1630890875113372,-0.4490468155263399,-3.851803713101813,-0.176674082731516,9.195597038842877,-0.5239347349056231,-0.0333071980177686,5.343793325741064,-0.7006088176371391,6.044402143378203,0.028846153846153848,0.3723404255319149,0.41346153846153844,0.39290098199672663,0.8942307692307693,0.875,0.8846153846153846,0.492113776677526,0.44961907428394776,0.44961907428394776,0.0
2003-04-24,34.24,-0.2260922184135847,-1.89910761688166,3.1701707521537585,0.2615620275899601,-7.935752290524896,0.4895934158048014,-0.0023337233462199514,-4.765581538371137,0.7511554433947616,-5.516736981765899,0.0660377358490566,0.6354166666666666,0.330188679245283,0.4828026729559748,0.08490566037735849,0.08490566037735849,0.08490566037735849,0.4632577104623141,0.27425094491117596,0.31127581595476284,0.3392857142857143
2003-04-25,34.48,1.1541172948095602,-1.3541172948095523,0.8999999999999915,-1.1000000000000083,-1.3344643380068248,3.2360952942411423,0.04812333318637041,-0.4344643380068334,2.1360952942411338,-2.570559632247967,0.12037037037037036,0.8673469387755102,0.3611111111111111,0.6142290249433107,0.5277777777777778,0.3611111111111111,0.4444444444444444,0.4490885788045203,0.4070331046406614,0.4070331046406614,0.0
2003-04-28,35.48,-0.2356922086173652,6.435692208617361,-3.5999999999999943,-0.6999999999999993,7.557000966456663,1.110634964061692,0.03265830197204922,3.9570009664566683,0.41063496406169264,3.5463660023949757,0.2636363636363636,0.81,0.9181818181818182,0.8640909090909091,0.8454545454545455,0.7909090909090909,0.8181818181818181,0.4379793409610025,0.5959721079675233,0.5959721079675233,0.0
2003-04-29,34.04,-1.034632507523492,-0.1653674924765109,-4.599999999999994,1.5000692877489357,21.48056447508625,-5.102271791273925,0.002647449700468041,16.880564475086256,-3.602202503524989,20.482766978611245,0.0625,0.6372549019607843,0.45535714285714285,0.5463060224089635,0.9910714285714286,0.9910714285714286,0.9910714285714286,0.4360310616492778,0.5089771281574175,0.5089771281574175,0.0
2003-05-09,35.82,3.541683149051197,-1.935389444122999,6.074993083717835,-0.175568797830401,-25.46596375102577,-1.1317351129521391,0.06219620786990587,-19.390970667307936,-1.3073039107825402,-18.083666756525396,0.3508771929824561,0.8942307692307693,0.30701754385964913,0.6006241565452092,0.008771929824561403,0.008771929824561403,0.008771929824561403,0.4219631743499247,0.34555911342553786,0.4263584798204632,0.5
2003-05-12,34.72,-0.1354608122564811,-0.5713640557758539,1.2764672631548066,-2.1265016838600417,-2.249544463638124,3.772207475499471,0.013921338518608106,-0.9730772004833175,1.6457057916394295,-2.618782992122747,0.16379310344827586,0.6698113207547169,0.4224137931034483,0.5461125569290826,0.4396551724137931,0.33620689655172414,0.3879310344827586,0.41732579563256067,0.3787906226231694,0.44726641536286194,0.4166666666666667
2003-05-13,34.58,1.2944609818279238,-1.3736443541960377,1.075243693240843,-1.022657945123104,-4.293864810608717,3.075496905194349,0.0028960344596522525,-3.2186211173678743,2.052838960071245,-5.271460077439119,0.1440677966101695,0.6203703703703703,0.3474576271186441,0.48391399874450725,0.2457627118644068,0.11016949152542373,0.17796610169491525,0.3933189181218671,0.29981670379286474,0.4258231351933025,0.6935483870967742
2003-05-14,34.58,0.2064469203070383,-0.2974078639543345,-2.5625213606619823,2.5900695332743062,6.240711206698329,-5.538338636497304,-0.025693677186234165,3.6781898460363465,-2.948269103222998,6.626458949259344,0.15,0.37272727272727274,0.475,0.42386363636363633,0.8083333333333333,0.875,0.8416666666666667,0.394782242379309,0.452578136352403,0.452578136352403,0.0
2003-05-15,34.18,-0.3459990854477985,-0.3151838791802555,-0.2291073676688668,0.566448049537911,1.1851204317939974,-1.033737675611352,0.004104373982271259,0.9560130641251305,-0.46728962607344116,1.4233026901985717,0.07377049180327869,0.6339285714285714,0.4672131147540984,0.5505708430913349,0.680327868852459,0.7131147540983607,0.6967213114754098,0.39683142270717786,0.4294735172693003,0.4294735172693003,0.0
2003-05-16,34.32,0.2296312610247725,-2.4673586902157445,3.685684618109182,1.193285375662903,-7.623284485948474,-2.429151578835807,-0.04277812201280451,-3.9375998678392925,-1.235866203172904,-2.7017336646663885,0.11290322580645161,0.23684210526315788,0.2661290322580645,0.2514855687606112,0.1532258064516129,0.31451612903225806,0.2338709677419355,0.3723904347212881,0.24266254925757158,0.3606643058590618,0.671875
2003-05-19,35.0,1.0248199334063648,3.6746619607414335,-2.1470545929964158,-5.705876366415701,4.118300937798267,11.355724040510992,0.008032171697264001,1.9712463448018513,5.649847674095291,-3.6786013292934396,0.2619047619047619,0.6637931034482759,0.8174603174603174,0.7406267104542967,0.7222222222222222,0.18253968253968253,0.4523809523809524,0.36917480999499014,0.45602180868375025,0.45602180868375025,0.0
2003-05-20,34.16,-0.9385142205818828,-1.4501295140061323,1.454896943379154,0.9394802603839842,-2.6454624858329225,0.9147819902932746,-0.012220111334775297,-1.1905655424537684,1.8542622506772588,-3.0448277931310272,0.0703125,0.4661016949152542,0.3359375,0.4010195974576271,0.4296875,0.2734375,0.3515625,0.3625872147689965,0.29637045305665594,0.37542129292393617,0.4696969696969697
2003-05-21,34.15,0.1718637782240573,-0.2953321218291687,-0.5732934885438752,2.2944008916168173,0.4655080064273704,-6.715904155692076,-0.012512894238345673,-0.1077854821165048,-4.421503264075259,4.313717781958754,0.06923076923076923,0.4583333333333333,0.5,0.47916666666666663,0.5461538461538461,0.7923076923076923,0.6692307692307692,0.35141967860146034,0.3922619709324163,0.3922619709324163,0.0
2003-05-22,34.01,0.3783567432706732,-0.08826731362239,-2.0210584690248226,-0.5778923397652775,7.294043501006818,1.0780438558198249,-0.0049860786683408875,5.272985031981995,0.5001515160545473,4.772833515927448,0.05303030303030303,0.5327868852459017,0.5378787878787878,0.5353328365623448,0.8863636363636364,0.8257575757575758,0.8560606060606061,0.35361291265944844,0.4495091645781756,0.4495091645781756,0.0
2003-05-23,33.0,-0.9353576285276616,0.6274842558632797,-0.9515017434083362,-1.160944736305808,-0.0059647462130243,1.9224364417364548,-0.03922071315328113,-0.9574664896213605,0.7614917054306467,-1.7189581950520072,0.022388059701492536,0.28225806451612906,0.6194029850746269,0.450830524795378,0.44029850746268656,0.4701492537313433,0.4552238805970149,0.3497102420974719,0.31953817679783936,0.3827403148097675,0.3088235294117647
2003-05-26,33.18,-0.4234984236021875,-1.2556951664993423,2.0964450108039934,0.7108498198855315,-4.4852174758497085,0.001096223135665,-0.05340077672711496,-2.388772465045715,0.7119460430211966,-3.1007185080669117,0.03676470588235294,0.1984126984126984,0.3602941176470588,0.2793534080298786,0.2867647058823529,0.25735294117647056,0.27205882352941174,0.3536327527881154,0.23545242255743964,0.33862643758450534,0.6142857142857143
2003-05-27,33.44,-0.0179706475562458,-1.6761619599613102,-1.107840895158251,4.647284534819626,3.494354185854945,-9.962130880524786,-0.02130258070386848,2.386513290696694,-5.31484634570516,7.701359636401854,0.050724637681159424,0.4296875,0.3115942028985507,0.3706408514492754,0.7608695652173914,0.9057971014492754,0.8333333333333334,0.3548359056240728,0.40238368202196023,0.40238368202196023,0.0
2003-05-28,32.38,0.1913927224986669,-4.118066524879578,6.228647305056725,-0.6724458836296776,-13.94634619742954,3.317346596778414,-0.053221637767309815,-7.717698892372814,2.6449007131487363,-10.36259960552155,0.007142857142857143,0.2076923076923077,0.10714285714285714,0.1574175824175824,0.02142857142857143,0.03571428571428571,0.02857142857142857,0.3539866131931478,0.136779620331254,0.30873261325733375,0.9027777777777778
2003-05-29,32.6,-0.7637469460309521,6.7637469460309525,-6.799999999999997,-5.020030092879189,15.50238772805382,7.765394366395849,-0.042342310646442005,8.702387728053823,2.7453642735166603,5.957023454537163,0.02112676056338028,0.25,0.9507042253521126,0.6003521126760563,0.9507042253521126,0.852112676056338,0.9014084507042253,0.3663516677178267,0.4723097479153721,0.4723097479153721,0.0
2003-05-30,32.42,-0.2810546983614898,-2.102551524070738,1.1832018332578862,3.5461897002209355,-2.748588974672643,-6.284029042306411,-0.017732045158949994,-1.5653871414147567,-2.7378393420854756,1.172452200670719,0.020833333333333332,0.4701492537313433,0.2569444444444444,0.36354684908789386,0.3541666666666667,0.6736111111111112,0.513888888888889,0.36808436532735817,0.31658835915936856,0.31658835915936856,0.0
