date,vkospi_close,vkospi_log_change_5,level_component,shock_component,persistence_component,stress_raw,stress_score,recovery_score
2003-02-03,35.82,-0.021541843774754543,0.3409090909090909,0.2647058823529412,0.5044824364232259,0.3700324698950859,0.4836606958189182,0.8846153846153846
2003-02-04,36.38,-0.05559956707065705,0.6739130434782609,0.027777777777777776,0.5136913736212936,0.4051273982924441,0.421839989573623,0.17857142857142858
2003-02-05,36.91,0.021912681752540575,0.8541666666666666,0.5526315789473685,0.5301113297616444,0.6456365251252265,0.6456365251252265,0.0
2003-02-06,37.05,0.01879908243281747,0.86,0.525,0.5497363297616444,0.6449121099205481,0.6449121099205481,0.0
2003-02-07,38.8,0.0782402094386323,0.9807692307692307,0.8333333333333334,0.5680055605308751,0.7940360415444797,0.7940360415444797,0.0
2003-02-10,38.54,0.07319026635365455,0.9444444444444444,0.7954545454545454,0.5695387495640641,0.7698125798210179,0.7698125798210179,0.0
2003-02-11,37.2,0.022289588189124743,0.8035714285714286,0.5434782608695652,0.5620691584667558,0.6363729493025833,0.6981540411427711,0.36666666666666664
2003-02-12,37.59,0.01825554053417955,0.8448275862068966,0.4375,0.5666967925663726,0.6163414595910898,0.6922950280359437,0.46875
2003-02-13,39.7,0.06908283595104914,0.9833333333333333,0.74,0.586030125899706,0.7697878197443465,0.7697878197443465,0.0
2003-02-14,37.4,-0.03674954220874138,0.7580645161290323,0.17307692307692307,0.5860132073344003,0.5057182155134519,0.659606604794498,0.9705882352941176
2003-02-17,36.03,-0.06734473822621867,0.390625,0.018518518518518517,0.5767477476783156,0.3286304220656114,0.5713701732434165,0.9722222222222222
2003-02-18,36.63,-0.015441184488377946,0.5909090909090909,0.3392857142857143,0.5758439639620319,0.5020129230522791,0.5444981679933557,0.2894736842105263
2003-02-19,35.63,-0.05355007795834199,0.22058823529411764,0.1206896551724138,0.5559036890014729,0.2990605264893348,0.48104198137300475,0.925
2003-02-20,35.14,-0.12201110493419387,0.15714285714285714,0.016666666666666666,0.5298322604300443,0.23454726141318938,0.3739938697067733,0.7857142857142857
2003-02-21,34.79,-0.07234071525663577,0.1527777777777778,0.04838709677419355,0.505102859566571,0.23542257803951414,0.3199347422119857,0.4318181818181818
2003-02-24,34.59,-0.04078730181092416,0.14864864864864866,0.265625,0.4877023478416107,0.30065866549675313,0.3143403908982141,0.10869565217391304
2003-02-25,36.08,-0.015128881596300214,0.4868421052631579,0.4393939393939394,0.47020653955632874,0.46548086140447537,0.46548086140447537,0.0
2003-02-26,35.84,0.005876608488985191,0.32051282051282054,0.5147058823529411,0.46791971389488995,0.4343794722535505,0.4343794722535505,0.0
2003-02-27,35.53,0.011037327273984765,0.2125,0.5285714285714286,0.4633214996091758,0.4014643093935348,0.4014643093935348,0.0
2003-02-28,35.45,0.018793263814286032,0.2073170731707317,0.5972222222222222,0.467847184374952,0.42412882658930195,0.42412882658930195,0.0
2003-03-03,35.26,0.01918455402064634,0.20238095238095238,0.6351351351351351,0.47364471223130333,0.4370535999157969,0.4370535999157969,0.0
2003-03-04,35.24,-0.023556894126444128,0.19767441860465115,0.27631578947368424,0.4679521969018608,0.31398080166006537,0.4022014019624499,0.4791666666666667
2003-03-05,36.06,0.006119629668441373,0.5227272727272727,0.5,0.4583504225796918,0.49369256510232146,0.49369256510232146,0.0
2003-03-06,37.63,0.057424194572410325,0.8777777777777778,0.7875,0.46535736702413616,0.7102117149339713,0.7102117149339713,0.0
2003-03-07,38.66,0.08668222080204835,0.9456521739130435,0.9390243902439024,0.4671217170254957,0.7839327603941472,0.7839327603941472,0.0
2003-03-10,39.53,0.11431070033887014,0.9680851063829787,0.9642857142857143,0.47193351279473833,0.8014347778211438,0.8014347778211438,0.0
2003-03-11,39.9,0.12419452282783894,0.9895833333333334,0.9651162790697675,0.48712476086879103,0.8139414577572973,0.8139414577572973,0.0
2003-03-12,39.62,0.0941498234952336,0.9489795918367347,0.8977272727272727,0.5012342428277188,0.782647035797242,0.782647035797242,0.0
2003-03-13,40.87,0.08259469297083966,0.99,0.8555555555555555,0.5042897983832743,0.7832817846462765,0.7930475632832213,0.1
2003-03-14,38.0,-0.017219314053799284,0.7941176470588235,0.31521739130434784,0.5087446383622047,0.539359892241792,0.7441329896527503,0.9423076923076923
2003-03-17,42.9,0.081811948625377,0.9903846153846154,0.8404255319148937,0.5442863040817295,0.7916988171270796,0.7916988171270796,0.0
2003-03-18,41.35,0.03569609757388248,0.9716981132075472,0.65625,0.561730136782048,0.7298927499965316,0.7298927499965316,0.0
2003-03-19,42.84,0.07813820430914342,0.9722222222222222,0.7857142857142857,0.5971466022187975,0.7850277033851017,0.7850277033851017,0.0
2003-03-20,41.16,0.007070613389663194,0.9363636363636364,0.43,0.6269604550326503,0.6644413637987623,0.7020841053098534,0.2777777777777778
2003-03-21,39.46,0.037701340868083744,0.8303571428571429,0.6568627450980392,0.6591118303677306,0.7154439061076375,0.7373009080830226,0.23214285714285715
2003-03-24,41.23,-0.03970567921516244,0.9385964912280702,0.18269230769230768,0.6767872091245237,0.5993586693483005,0.6988328785272667,0.603448275862069
2003-03-25,41.15,-0.004848494346621379,0.9051724137931034,0.3490566037735849,0.6849870334472634,0.646405350337984,0.6821353985955572,0.2833333333333333
2003-03-26,40.09,-0.06634531892513262,0.8728813559322034,0.06481481481481481,0.687548970144295,0.5417483802971044,0.6334795339779578,0.532258064516129
2003-03-27,38.67,-0.06240280534664322,0.7583333333333333,0.08181818181818182,0.6900259723087971,0.5100591624867707,0.6026030937155594,0.578125
2003-03-28,38.21,-0.03219023913566099,0.6967213114754098,0.24107142857142858,0.6933573084251442,0.5437166828239942,0.5682576490588308,0.22727272727272727
2003-03-31,40.96,-0.006570165987556109,0.8951612903225806,0.37719298245614036,0.70422826305671,0.658860845278477,0.658860845278477,0.0
2003-04-01,38.67,-0.062159821503873225,0.746031746031746,0.09482758620689655,0.7133999911607177,0.5180864411331201,0.5544943024038933,0.3088235294117647
2003-04-02,38.6,-0.037874650183630454,0.7109375,0.2288135593220339,0.7113255858255867,0.5503588817158735,0.556216402687647,0.07142857142857142
2003-04-03,38.31,-0.009353146906648124,0.6692307692307692,0.39166666666666666,0.6962160772785781,0.5857045043920047,0.5857045043920047,0.0
2003-04-04,37.34,-0.02303212334523197,0.553030303030303,0.28688524590163933,0.6700970518979531,0.5033375336099651,0.5632696412258882,0.4027777777777778
2003-04-07,36.75,-0.10845775507240685,0.4925373134328358,0.024193548387096774,0.6347060529267341,0.38381230491555557,0.5082599331533038,0.8243243243243243
2003-04-08,38.0,-0.017477945892820035,0.6323529411764706,0.35714285714285715,0.6105759575746398,0.5333572519646559,0.5333572519646559,0.0
2003-04-09,37.83,-0.02014983782584734,0.6159420289855072,0.3359375,0.5882052741851772,0.5133616010568948,0.5133616010568948,0.0
2003-04-10,37.58,-0.019238964727238184,0.5785714285714286,0.34615384615384615,0.5651845171644203,0.496636597296565,0.496636597296565,0.0
2003-04-11,37.17,-0.004563153804415521,0.5140845070422535,0.4772727272727273,0.5622350720632154,0.5178641021260654,0.5178641021260654,0.0
2003-04-14,37.55,0.021535152551297898,0.5625,0.6492537313432836,0.5467586616643099,0.5861707976691978,0.5861707976691978,0.0
2003-04-15,36.67,-0.03562717764315115,0.4383561643835616,0.2426470588235294,0.5230850394142985,0.40136275420712986,0.5030791704711706,0.6973684210526315
2003-04-16,34.8,-0.08348505186450916,0.10135135135135136,0.036231884057971016,0.48257620760111875,0.20671981433681372,0.44175081312715425,0.9615384615384616
2003-04-17,34.32,-0.09074371936555803,0.06,0.03571428571428571,0.450809973834885,0.1821747531830569,0.3788584443044527,0.9125
2003-04-18,32.86,-0.12324587170003909,0.006578947368421052,0.007042253521126761,0.41397000665824424,0.1425304025159307,0.30379170438242575,0.8658536585365854
2003-04-21,34.34,-0.08936252274081413,0.08441558441558442,0.0625,0.3896106762956243,0.17884208690373624,0.22232596222933348,0.34523809523809523
2003-04-22,33.95,-0.07707012807852909,0.04487179487179487,0.08904109589041095,0.36160277312551226,0.16517188796257268,0.17508778898042204,0.10465116279069768
2003-04-23,33.66,-0.0333071980177686,0.04430379746835443,0.30405405405405406,0.34686931514489705,0.23174238888910184,0.23174238888910184,0.0
2003-04-24,34.24,-0.0023337233462199514,0.09375,0.54,0.34170927726610917,0.32515309242203644,0.32515309242203644,0.0
2003-04-25,34.48,0.04812333318637041,0.12962962962962962,0.7697368421052632,0.34074862055831057,0.4133716974310678,0.4133716974310678,0.0
2003-04-28,35.48,0.03265830197204922,0.23780487804878048,0.7337662337662337,0.33322904153421784,0.43493338444974405,0.43493338444974405,0.0
2003-04-29,34.04,0.002647449700468041,0.09036144578313253,0.5448717948717948,0.32808838924462497,0.3211072099665175,0.34526155463169356,0.2159090909090909
2003-04-30,34.46,0.023489042337123678,0.13690476190476192,0.7151898734177216,0.3258969786446362,0.3926638713223732,0.3926638713223732,0.0
2003-05-02,35.03,0.02281028593585388,0.20588235294117646,0.70625,0.3221778515707297,0.41143673483730203,0.41143673483730203,0.0
2003-05-06,34.99,0.014682860584104507,0.20348837209302326,0.5864197530864198,0.32092766597691724,0.3702785970521201,0.38608395952561136,0.14444444444444443
2003-05-07,34.5,-0.028009833404064377,0.16091954022988506,0.29878048780487804,0.319501895132288,0.259733974389017,0.35104407751346595,0.532608695652174
2003-05-09,35.82,0.05097009292739241,0.3409090909090909,0.7891566265060241,0.3230161431096827,0.4843606201749326,0.4843606201749326,0.0
2003-05-12,34.72,0.007516658692365841,0.1853932584269663,0.5654761904761905,0.3179908911076239,0.3562867800035936,0.37641934129139304,0.20212765957446807
2003-05-13,34.58,-0.012929356954250792,0.17222222222222222,0.4294117647058823,0.3099136089126947,0.30384919861359977,0.3549018340466526,0.40625
2003-05-14,34.58,-0.011786826124452254,0.17582417582417584,0.436046511627907,0.3004264452411222,0.3040990442310683,0.34166592348244224,0.336734693877551
2003-05-15,34.18,-0.009318646349869564,0.09239130434782608,0.4540229885057471,0.28379295927887943,0.2767357507108175,0.34506627874680235,0.47
2003-05-16,34.32,-0.04277812201280451,0.11827956989247312,0.19886363636363635,0.27469645885510496,0.1972798883704048,0.2876501323858968,0.5588235294117647
2003-05-19,35.0,0.008032171697264001,0.26063829787234044,0.5898876404494382,0.2925200264279163,0.3810153215832317,0.3810153215832317,0.0
2003-05-20,34.16,-0.012220111334775297,0.08947368421052632,0.42777777777777776,0.30305845583476676,0.27343663927435696,0.2865133288339759,0.10576923076923077
2003-05-21,34.15,-0.012512894238345673,0.08854166666666667,0.4230769230769231,0.31550839055611785,0.2757089934332359,0.2808353186744094,0.04716981132075472
2003-05-22,34.01,-0.0049860786683408875,0.06701030927835051,0.483695652173913,0.3256031499820348,0.29210303714476615,0.29210303714476615,0.0
2003-05-23,33.0,-0.03922071315328113,0.015306122448979591,0.22043010752688172,0.3281487334623762,0.1879616544794125,0.2820451291830007,0.6759259259259259
2003-05-26,33.18,-0.05340077672711496,0.045454545454545456,0.16489361702127658,0.32469849123621153,0.17834888457067785,0.24151184178048987,0.4636363636363636
2003-05-27,33.44,-0.02130258070386848,0.055,0.34210526315789475,0.3187823728151589,0.23862921199101791,0.23862921199101791,0.0
2003-05-28,32.38,-0.053221637767309815,0.0049504950495049506,0.171875,0.3007188483980242,0.15918144781584306,0.2112448472003435,0.41964285714285715
2003-05-29,32.6,-0.042342310646442005,0.014705882352941176,0.211340206185567,0.2820807228161116,0.16937560378487326,0.18669936052836492,0.18421052631578946
2003-05-30,32.42,-0.017732045158949994,0.014563106796116505,0.39285714285714285,0.2763853980410699,0.22793521589810975,0.22793521589810975,0.0
2003-06-02,31.92,-0.03871451218069044,0.004807692307692308,0.2474747474747475,0.2613900931525688,0.17122417764500286,0.19326913142696936,0.25
2003-06-03,32.92,-0.01567241240763151,0.05238095238095238,0.425,0.2505213081385632,0.24263408683983853,0.24263408683983853,0.0
2003-06-04,32.34,-0.0012360941005282733,0.014150943396226415,0.5693069306930693,0.2453600518613095,0.27627264198353507,0.27627264198353507,0.0
2003-06-05,32.93,0.01007180801561125,0.07009345794392523,0.6421568627450981,0.251673809177666,0.32130804328889645,0.32130804328889645,0.0
2003-06-09,33.25,0.02527925079433313,0.11574074074074074,0.7815533980582524,0.24585451971226294,0.38104955283708536,0.38104955283708536,0.0
2003-06-10,33.25,0.040821994520255256,0.11926605504587157,0.8125,0.2503769348658308,0.39404766330390073,0.39404766330390073,0.0
2003-06-11,32.95,0.0009108851396470996,0.07727272727272727,0.5571428571428572,0.2511964748030178,0.2952040197395341,0.33357638423059033,0.3813559322033898
2003-06-12,32.83,0.015037877364540542,0.04954954954954955,0.6556603773584906,0.2535299557894167,0.3195799608991523,0.3422378480137138,0.25833333333333336
2003-06-13,30.81,-0.06654478377969664,0.004464285714285714,0.08878504672897196,0.24220083177915885,0.11181672140747217,0.3003395836374289,0.9262295081967213
2003-06-16,31.78,-0.045217605993293386,0.01327433628318584,0.1712962962962963,0.23888651743724315,0.14115238333890842,0.2523601497377935,0.782258064516129
2003-06-17,29.72,-0.1122345472523052,0.0043859649122807015,0.022935779816513763,0.21830641259741856,0.08187605244207101,0.18992582756542759,0.7698412698412699
2003-06-18,29.29,-0.11774510010887429,0.004347826086956522,0.022727272727272728,0.2060520035180667,0.07770903411076532,0.14642683043967386,0.5078125
2003-06-19,27.49,-0.17752042933634682,0.004310344827586207,0.0045045045045045045,0.19348191000777923,0.06743225311328997,0.09599728888250139,0.2846153846153846
2003-06-20,27.65,-0.10821358464023279,0.01282051282051282,0.05803571428571429,0.1814856666491283,0.08411396458511848,0.09045673751803064,0.06818181818181818
2003-06-23,28.2,-0.11951518316450205,0.0211864406779661,0.030973451327433628,0.1768962581998668,0.07635205006842218,0.07749667086393339,0.03731343283582089
2003-06-24,27.53,-0.07654390069504213,0.012605042016806723,0.10964912280701754,0.17469390825856682,0.0989826910274637,0.0989826910274637,0.0
2003-06-25,27.63,-0.05834402190431698,0.020833333333333332,0.16956521739130434,0.1695262404477354,0.11997493039079103,0.11997493039079103,0.0
2003-06-26,27.78,0.010494035149043235,0.0371900826446281,0.6594827586206896,0.18252242410313074,0.2930650884561495,0.2930650884561495,0.0
2003-06-27,27.56,-0.0032602818228859576,0.020491803278688523,0.5512820512820513,0.19116561825368653,0.25431315760480877,0.25431315760480877,0.0
2003-06-30,28.29,0.0031864073694078954,0.06097560975609756,0.6059322033898306,0.1976528073410032,0.28818687349564376,0.28818687349564376,0.0
2003-07-01,26.57,-0.03549355938279408,0.004032258064516129,0.31512605042016806,0.19932470405855934,0.17282767084774786,0.22567354415902816,0.4632352941176471
2003-07-02,25.87,-0.0658181427373874,0.004,0.14583333333333334,0.19113601358236884,0.11365644897190073,0.2244098478752501,0.7898550724637681
2003-07-03,25.59,-0.08211468715450021,0.003968253968253968,0.09504132231404959,0.17902480613719407,0.09267812747316588,0.1843324556786534,0.6214285714285714
2003-07-04,24.07,-0.1353991943504771,0.003937007874015748,0.012295081967213115,0.16162435036599918,0.05928548006907602,0.14532692017150686,0.5704225352112676
2003-07-07,24.16,-0.15781001224686175,0.01171875,0.012195121951219513,0.13978984369480485,0.05456790521534146,0.0986031265154464,0.4097222222222222
2003-07-08,24.63,-0.0758175476392755,0.01937984496124031,0.13306451612903225,0.12030680134591487,0.09091705414539582,0.09091705414539582,0.0
2003-07-09,25.62,-0.009710699729349237,0.03461538461538462,0.516,0.11821179635090988,0.22294239365543148,0.22294239365543148,0.0
2003-07-10,26.65,0.04058750044015591,0.05725190839694656,0.8373015873015873,0.12294538557067222,0.339166293756402,0.339166293756402,0.0
2003-07-11,24.34,0.011154835764400683,0.01893939393939394,0.6889763779527559,0.13831204655689452,0.2820759394830148,0.2820759394830148,0.0
2003-07-14,23.27,-0.03753339575241377,0.0037593984962406013,0.31640625,0.14170192195481351,0.15395585681701804,0.21781150757145246,0.5
2003-07-15,23.62,-0.0418714013632302,0.011194029850746268,0.2751937984496124,0.1481785740441026,0.14485546744815372,0.228599190232004,0.5608108108108109
2003-07-16,23.45,-0.08850280157630008,0.011111111111111112,0.09615384615384616,0.1501833205053708,0.08581609259010936,0.2011739300189396,0.8466666666666667
2003-07-18,24.32,-0.09149009351388715,0.04044117647058824,0.08015267175572519,0.15297779547772636,0.09119054790134658,0.1515787808479285,0.45394736842105265
2003-07-21,25.46,0.04498750556987918,0.06204379562043796,0.8522727272727273,0.17406430287239982,0.3627936085885217,0.3627936085885217,0.0
2003-07-22,24.92,0.06850571660505222,0.06159420289855073,0.8909774436090225,0.19657459673495414,0.38304874774750913,0.38304874774750913,0.0
2003-07-23,25.46,0.07501478236004422,0.07194244604316546,0.914179104477612,0.218171281377378,0.4014309439660518,0.4014309439660518,0.0
2003-07-24,24.63,0.049094717240158126,0.05714285714285714,0.8481481481481481,0.2360435927415372,0.3804448660108475,0.3804448660108475,0.0
2003-07-25,24.8,0.01954459607297032,0.0673758865248227,0.7316176470588235,0.23860161004949537,0.3458650478777139,0.37471664283812883,0.2792207792207792
2003-07-28,24.52,-0.037619482061249876,0.0528169014084507,0.3175182481751825,0.23356564242506775,0.20130026400290033,0.34241797392100454,0.8782051282051282
2003-07-29,24.38,-0.021907569866127297,0.05244755244755245,0.38768115942028986,0.22789616489311557,0.2226749589203193,0.3103432161555666,0.5886075949367089
2003-07-30,25.28,-0.007095023850603788,0.09375,0.5287769784172662,0.23548038164143015,0.2860024533528988,0.287257518032936,0.04375
2003-07-31,25.5,0.03471324003193388,0.11379310344827587,0.8035714285714286,0.2546686616085894,0.39067773120943133,0.39067773120943133,0.0
2003-08-01,24.89,0.003622463208563964,0.08561643835616438,0.6134751773049646,0.2696707125930601,0.3229207760847297,0.3229207760847297,0.0
2003-08-04,25.36,0.033684018501014545,0.1054421768707483,0.7992957746478874,0.29188335913499525,0.398873770217877,0.398873770217877,0.0
2003-08-05,25.34,0.03862105083986789,0.10472972972972973,0.8216783216783217,0.31444571362141605,0.4136179216764891,0.4136179216764891,0.0
2003-08-06,26.94,0.06359860170356146,0.17114093959731544,0.8784722222222222,0.3368749336396476,0.46216269848639513,0.46216269848639513,0.0
2003-08-07,25.98,0.018648559078072946,0.15666666666666668,0.6931034482758621,0.3443538018978262,0.3980413056134517,0.39912329441578853,0.030864197530864196
2003-08-08,25.82,0.03668326903899599,0.1490066225165563,0.8047945205479452,0.3458349930819754,0.4332120453821589,0.4332120453821589,0.0
2003-08-11,25.11,-0.009906956399531541,0.09539473684210527,0.47959183673469385,0.34251176312409165,0.305832778900297,0.40257335001175837,0.7134146341463414
2003-08-12,24.79,-0.021943828845893965,0.07516339869281045,0.3614864864864865,0.34542386904116806,0.26069125140682164,0.3719880159578249,0.8132530120481928
2003-08-13,24.01,-0.11514176074905613,0.022727272727272728,0.050335570469798654,0.34009074441358594,0.13771786253688578,0.307099048767923,0.9226190476190477
2003-08-14,22.97,-0.12313799454144636,0.0032258064516129032,0.03,0.3382397656432523,0.12382185736495506,0.2522551591182237,0.8529411764705882
2003-08-18,23.43,-0.09713213289879219,0.016025641025641024,0.08278145695364239,0.33769509688707655,0.14550073162212,0.19471289636621592,0.38953488372093026
2003-08-19,22.67,-0.10222370865005592,0.0031847133757961785,0.08223684210526316,0.3169727227017739,0.13413142606094441,0.16037262579834538,0.25862068965517243
2003-08-20,22.5,-0.09692503683672493,0.0031645569620253164,0.09477124183006536,0.2956068265088868,0.13118087510032583,0.1344705505370462,0.0625
2003-08-21,21.79,-0.09701926127663363,0.0031446540880503146,0.09415584415584416,0.27338630020196475,0.12356226614861975,0.131639431259393,0.10674157303370786
2003-08-22,21.23,-0.078773740985842,0.003125,0.14516129032258066,0.25446118232775417,0.1342491575501116,0.1342491575501116,0.0
2003-08-25,22.14,-0.05663132523921366,0.015527950310559006,0.22115384615384615,0.2404033888997731,0.15902839512139275,0.15902839512139275,0.0
2003-08-26,22.33,-0.015111398667371212,0.021604938271604937,0.48089171974522293,0.24370742661060296,0.24873469487581026,0.24873469487581026,0.0
2003-08-27,21.4,-0.05012438718256851,0.009202453987730062,0.2563291139240506,0.23934249801170143,0.16829135530782735,0.16829135530782735,0.0
2003-08-28,21.65,-0.006445694508029565,0.01524390243902439,0.550314465408805,0.23791828274746551,0.26782555019843163,0.26782555019843163,0.0
2003-08-29,20.83,-0.019021020442284264,0.0030303030303030303,0.434375,0.2259193020227305,0.22110820168434453,0.22110820168434453,0.0
2003-09-01,21.26,-0.04055855436668887,0.015060240963855422,0.30124223602484473,0.21634957355591972,0.17755068351487333,0.21670209711625743,0.37222222222222223
2003-09-02,21.23,-0.05051579013690155,0.011976047904191617,0.25,0.20028052596555862,0.15408552462325006,0.19777226306574539,0.4010989010989011
2003-09-03,21.63,0.010690317937161797,0.03273809523809524,0.6779141104294478,0.19488662982204594,0.3018462784965297,0.3018462784965297,0.0
2003-09-04,22.23,0.026437273527606386,0.05621301775147929,0.7957317073170732,0.1899449189032713,0.3472965479906079,0.3472965479906079,0.0
2003-09-05,22.26,0.06639709057451837,0.061764705882352944,0.8939393939393939,0.19259326852525177,0.3827657894489995,0.3827657894489995,0.0
2003-09-08,22.38,0.05134032996997728,0.07309941520467836,0.8704819277108434,0.1923377735215273,0.3786397054790163,0.3786397054790163,0.0
2003-09-09,22.39,0.053199154895498424,0.07848837209302326,0.8772455089820359,0.2018564562089838,0.3858634457613477,0.3858634457613477,0.0
2003-09-15,22.03,0.01832392084928447,0.049132947976878616,0.6994047619047619,0.2096536518265424,0.3193971205693943,0.36279252184987315,0.3858695652173913
2003-09-16,20.27,-0.09230076751219674,0.0028735632183908046,0.09763313609467456,0.21033974822944224,0.10361548251416919,0.3140563087545854,0.9731182795698925
2003-09-17,19.37,-0.13906586842849444,0.002857142857142857,0.014705882352941176,0.20994817869840401,0.07583706796949602,0.2526705644586847,0.9202127659574468
2003-09-18,19.58,-0.13365906578141473,0.008522727272727272,0.02631578947368421,0.2083489641675822,0.08106249363799789,0.19315512209048102,0.7947368421052632
2003-09-19,19.8,-0.12293249291017361,0.014124293785310734,0.0436046511627907,0.20765664890425825,0.08846186461745324,0.13367480586170213,0.4114583333333333
2003-09-22,23.5,0.06459526033586149,0.14325842696629212,0.8930635838150289,0.23111630420398904,0.4224794383284367,0.4224794383284367,0.0
2003-09-23,23.46,0.14615488276142097,0.1424581005586592,0.9971264367816092,0.25717340518139836,0.4655859808405556,0.4655859808405556,0.0
2003-09-24,22.44,0.14711960323559126,0.10833333333333334,0.9971428571428571,0.2811031526852386,0.462193114387143,0.462193114387143,0.0
2003-09-25,22.46,0.1372273122079326,0.1132596685082873,0.9857954545454546,0.302662485849972,0.46723920296790467,0.46723920296790467,0.0
2003-09-26,25.73,0.261975688593163,0.28846153846153844,0.9971751412429378,0.32224098639216325,0.5359592220322131,0.5359592220322131,0.0
2003-09-29,27.87,0.17055042034374335,0.35792349726775957,0.9915730337078652,0.34934011046875935,0.5662788804814615,0.5662788804814615,0.0
2003-09-30,26.98,0.13979900755428032,0.3233695652173913,0.9748603351955307,0.36765689878288665,0.5552955997319362,0.5552955997319362,0.0
2003-10-01,26.03,0.14840463835197815,0.3054054054054054,0.9861111111111112,0.38900967912004203,0.5601753985455195,0.5601753985455195,0.0
2003-10-02,24.76,0.09749349850609867,0.21236559139784947,0.93646408839779,0.40982285919021544,0.5195508463286184,0.5474519894239498,0.26288659793814434
2003-10-06,24.23,-0.06006609146521846,0.17914438502673796,0.20604395604395603,0.41290316651937803,0.266030502530024,0.4934662455235119,0.9744897959183674
2003-10-07,23.06,-0.18945132665294384,0.13031914893617022,0.00273224043715847,0.39846314611202266,0.17717151182845045,0.41564477179290976,0.9848484848484849
2003-10-08,24.42,-0.09969338209705114,0.2037037037037037,0.09510869565217392,0.38463483796920583,0.22781574577502783,0.350148801001528,0.815
2003-10-09,24.21,-0.07248394805650671,0.18157894736842106,0.17567567567567569,0.36967360104976454,0.2423094080312871,0.28657560289868156,0.400990099009901
2003-10-10,24.12,-0.026188075957410906,0.17539267015706805,0.3790322580645161,0.3599446906824161,0.3047898729680001,0.3047898729680001,0.0
2003-10-13,25.77,0.061619489835839314,0.3098958333333333,0.8475935828877005,0.36498857906106547,0.5074926650940331,0.5074926650940331,0.0
2003-10-14,24.45,0.05853070107996805,0.21502590673575128,0.8430851063829787,0.3727279116419927,0.47694630825357426,0.47694630825357426,0.0
2003-10-15,24.62,0.008156652073748827,0.22422680412371135,0.6216931216931217,0.39136324230458686,0.41242772270714,0.41242772270714,0.0
2003-10-16,25.03,0.033309334493715426,0.2641025641025641,0.7552631578947369,0.41640830972426734,0.47859134390718944,0.47859134390718944,0.0
2003-10-17,25.73,0.06461625443466801,0.3163265306122449,0.8612565445026178,0.44497692368347863,0.5408533329327804,0.5408533329327804,0.0
2003-10-20,26.08,0.011957712394178532,0.3477157360406091,0.6432291666666666,0.468307322627458,0.48641740844491127,0.48641740844491127,0.0
2003-10-21,25.54,0.04361563468351237,0.3005050505050505,0.7953367875647669,0.4697953183096704,0.5218790521264959,0.5218790521264959,0.0
2003-10-22,25.1,0.019308725381431024,0.2638190954773869,0.6881443298969072,0.46510479051052095,0.47235607196160506,0.5000194418745963,0.25
