month,macro_signal_month,stress_signal_month,stress_signal_date,stress_score,crash_evidence,crash_pressure,normalization_state,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,expected_shortfall,tail_multiplier,tail_penalty,estimated_transaction_cost,monthly_utility,policy,covariance_mode,tail_mode,internal_transaction_cost,market_crash_pressure,portfolio_vulnerability,portfolio_crash_pressure,solver_success,primary_solver_success,primary_solver_message,used_feasibility_retry,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO
2017-09,2017-08,2017-08,2017-08-31,0.4331514402701819,0.45670204215611393,0.0,False,-0.0016614731365084988,-0.0015273994501806562,2.132409524092712,-0.07505596034083029,0.041358711349307326,0.00012407613404792197,9.997552279920771e-06,0.21884011553375798,0.1560601798872169,0.36488872705897146,0.2602109775200538,0.1547441621707591,0.5003562531644474,0.3448995846647934,0.0,0.006459975785530462,0.00048211528585475244,0.07462701771123702,1.0,0.00024105764292737622,0.0001439966666770666,0.030450373883799377,1.0,0.0009272252696631712,0.0,0.005291692872939914,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.17081808939259213,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,10,-0.005291692872939914,0.07606170804193808,-0.10440346744259507,1.1102230246251565e-16,0.05393829195806192,0.05559653255740493,0.5003562531644474,BOND,1,0.005899646750466013,0.004155863298130322,0.010288395046700604,-0.009121632426504694,8.631662110511779e-06,-2.6079895656796795e-05,-0.00020041176761400624,-1.434699949064395e-06
2017-10,2017-09,2017-09,2017-09-29,0.5872611859309954,0.6033659954637692,0.20673199092753847,False,-0.0064099724004553615,-0.006332885421920123,2.1187408378968096,-0.08098482610701119,0.022024851010068056,6.607455303020417e-05,1.101242550503409e-05,0.27089469370953795,0.25215227978981963,0.24702187484865995,0.22993115165198247,0.14141091003623896,0.49816095573440017,0.36042813422936104,1.1006833660941206e-18,0.00685500127294041,0.0005123870881407594,0.07918569274644036,1.0,0.0002561935440703797,0.0001512672149145933,0.031385620086962315,1.037753692237884,0.0010222466926546312,0.0,0.0055765610362153994,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.20673199092753847,0.18262143207007153,0.037753692237884114,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,12,-0.0055765610362153994,0.07841329643427264,-0.10997744629966308,0.0,0.051586703565727365,0.050022553700336925,0.49816095573440017,BOND,0,0.0054963006841099935,0.004106183891063994,0.011077428235631001,-0.006980139114620023,-3.8817532841668125e-05,-2.358092683033739e-05,0.0001577108528411502,-5.790819114911814e-06
2017-11,2017-10,2017-10,2017-10-31,0.472244512477073,0.6108140279736981,0.2216280559473962,False,-0.011551189931731848,-0.01152630970249659,2.0942668600621466,-0.09160054493079284,0.007299526355884864,2.189857906765459e-05,2.9816501676034334e-06,0.1751962901697445,0.1620184383923007,0.3443429687375353,0.3184423027004194,0.15629135158446916,0.49603581174433964,0.3476728366711912,1.4245207208942655e-18,0.006515826759038585,0.0005010473448117557,0.0751836370395925,1.0,0.00025052367240587783,0.00014465768185610835,0.03070811060836669,1.041423559203772,0.0009820499787488927,0.0,0.005283253107883815,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.2216280559473962,0.18690575535077494,0.041423559203771894,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.005283253107883815,0.07754075146489792,-0.10557627748442258,0.0,0.05245924853510209,0.05442372251557742,0.49603581174433964,BOND,0,0.006455709748205752,0.004092933988503462,0.010189521067247846,-0.008417127540495497,1.7019037634852492e-06,-3.820063903146511e-05,-0.00013611497067529435,7.982935560754083e-07
2017-12,2017-11,2017-11,2017-11-30,0.4916714850534179,0.5626009558037638,0.12520191160752758,False,0.005050810488820461,0.005109696187160934,2.1048446050853378,-0.08701239143509032,0.017740291854882476,5.3220875564647425e-05,5.664822775825849e-06,0.235156997807821,0.17623105993367935,0.33646143734759176,0.25215050491090796,0.14684208053584918,0.5224714677077751,0.3306864517563758,2.827855786393336e-17,0.006138262026591906,0.0004392753036994011,0.07102349249690645,1.0,0.00021963765184970056,0.00012954235420808153,0.02913015697987619,1.0227651473505797,0.0008678837767386566,0.0,0.005050740598003548,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.12520191160752758,0.1818274741837958,0.022765147350579606,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,13,-0.005050740598003549,0.07260374401084846,-0.09840031924174644,0.0,0.057396255989151546,0.06159968075825356,0.5224714677077751,BOND,1,0.006092550898593764,0.0040140862239338385,0.009628245988845631,-0.0071958863731324514,-2.756310912365178e-06,-2.921105536040521e-05,-6.61961239375489e-05,7.094334181536431e-08
2018-01,2017-12,2017-12,2017-12-28,0.38509646655602453,0.4501661504454267,0.0,False,0.008900540643151022,0.009040868828949779,2.123578860040417,-0.07888630811836517,0.04141374574381955,0.00012424123723145866,1.608694856729867e-05,0.24943802412612012,0.13656598288772248,0.39676776543495806,0.21722822755119933,0.18876301766391118,0.5111509395063398,0.30008604282974904,2.7755575615628914e-17,0.0058285686225397725,0.0003798023181829118,0.0676640095613798,1.0,0.0001899011590914559,0.00012197765237106941,0.02769907415530225,1.0,0.0007672387090609331,0.0,0.004871428754387383,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.17616597893636166,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,21,-0.004871428754387385,0.06751020528923714,-0.08744863308570583,0.0,0.062489794710762867,0.07255136691429417,0.5111509395063398,BOND,1,0.006419216281171385,0.0039287239559849954,0.008913849739213513,-0.007157050624482041,1.9245078505632167e-05,2.1058827930544297e-05,-0.0002686957631517163,5.033116977421161e-06
2018-02,2018-01,2018-01,2018-01-30,0.47424202413230376,0.5090370652887947,0.01807413057758933,False,-0.021832232998837717,-0.021671761810412127,2.0772163915766084,-0.09899627685794454,0.052482631218469286,0.00015744789365540785,3.023294770182191e-06,0.3566635605528313,0.11678393565233602,0.3966693082691679,0.1298831955256647,0.24486924142767766,0.45668578429815515,0.29844497427416716,2.6630715861675203e-18,0.005869918735880431,0.0003945444919685214,0.06807175787875405,1.0,0.0001972722459842607,0.00014524566047768,0.03001885473019556,1.0031802468213333,0.0009039974603441112,0.0,0.004768649029552059,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.01807413057758933,0.1759557289730176,0.0031802468213332383,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,11,-0.004768649029552059,0.06880794942172203,-0.09009941344951937,0.0,0.06119205057827798,0.06990058655048063,0.45668578429815515,BOND,0,0.006742610948434253,0.0037209611587804966,0.008511542541585274,-0.005428145108651454,-1.2808198820678444e-07,-1.440588508984475e-05,-4.71313885124381e-05,4.82498301205985e-07
2018-03,2018-02,2018-02,2018-02-27,0.37430330122442457,0.3470646506451917,0.0,False,0.008938031443523637,0.009361729709510226,2.095782616999523,-0.09094307724976902,0.12378216524954887,0.0003713464957486466,5.235177023794113e-05,0.22292679738282276,0.04651481478248612,0.6044390856792627,0.1261193021554283,0.21098875947336918,0.5913776059231934,0.19763363460343747,1.1901266451613351e-18,0.004929277597348066,0.00022530270923173696,0.05779951491278637,1.0,0.00011265135461586848,8.04523981990783e-05,0.022873171663323203,1.0,0.0005231819819398515,0.0,0.004293444260792346,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.18658164021758045,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,16,-0.004293444260792346,0.05199646632975018,-0.05235038385452597,0.0,0.07800353367024983,0.10764961614547403,0.5913776059231934,BOND,1,0.006729429627666445,0.0036888306257935014,0.006805951013439049,-0.007605394246068302,1.6853742810392693e-05,2.441657247477344e-05,-0.0001777452312049794,5.124010299231456e-06
2018-04,2018-03,2018-03,2018-03-30,0.49853419632149987,0.26150957665219804,0.0,False,-0.00033951429316153136,-0.00012493498139549365,2.095071068845692,-0.09125171506834007,0.06130837479029648,0.00018392512437088944,3.065418739514829e-05,0.2671238846447026,0.07469370745893074,0.5143569133468623,0.1438254945495044,0.19113550580523742,0.5522958072287496,0.2565686869660131,5.551115123125783e-17,0.005270184119311964,0.00028862629376260636,0.06151045166916792,1.0,0.00014431314688130318,9.819863039815486e-05,0.025116034106447787,1.0,0.0006308151692362485,0.0,0.004495055803194412,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.14635495823462324,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,17,-0.0044950558031944116,0.05885163995294673,-0.07089298598187667,0.0,0.07114836004705327,0.08910701401812333,0.5522958072287496,BOND,1,0.006613023328631202,0.0037365941902561834,0.007489229528249913,-0.006699013694347238,1.6033466280968447e-05,3.3594883944226765e-05,-2.4375881301669096e-06,3.1188836904445003e-06
2018-05,2018-04,2018-04,2018-04-30,0.4331132598642545,0.37830991774233746,0.0,False,-0.005256734856228556,-0.005197763227952,2.084057835731815,-0.0960287638532783,0.016849036650444377,5.054710995133313e-05,8.424518325222232e-06,0.177181885158172,0.0653593042740968,0.5533409822068006,0.2041178283609306,0.2071219572735744,0.5566963867485045,0.23618165597792104,2.7842671464073485e-17,0.005247398237390453,0.0002767062355400717,0.06130854143544501,1.0,0.00013835311777003585,9.429944380728868e-05,0.024727700753654734,1.0,0.0006114591845622969,0.0,0.0044975859350581205,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.15658193457445915,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,9,-0.0044975859350581205,0.057623561383177806,-0.06451725311984433,0.0,0.07237643861682219,0.09548274688015568,0.5566963867485045,BOND,1,0.006794292361246309,0.0037902303499603614,0.007368461570407939,-0.007262232895990924,2.373878064094239e-05,3.6819443767864355e-05,-0.00015058733120439923,7.714694654106627e-06
2018-06,2018-05,2018-05,2018-05-31,0.5101680690196747,0.5699452433876843,0.13989048677536853,False,-0.003025370613911381,-0.00284544122343358,2.0777527883979,-0.09876361186693772,0.05140839727937166,0.00015422519183811497,2.5704198639685816e-05,0.2686182397404547,0.11779539507660325,0.42653901025572666,0.18704735492721536,0.15454047500289844,0.5568586639753293,0.2886008610217722,1.3491855646992846e-18,0.0053958414083977845,0.00032852156138115035,0.06277896753248652,1.0,0.00016426078069057518,0.00010137592506949359,0.02564075986942357,1.0214425698272975,0.0006715459534803658,0.0,0.004560034674226844,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.13989048677536853,0.15328111526074878,0.021442569827297517,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,11,-0.004560034674226844,0.06278740906084439,-0.08149552126808976,0.0,0.06721259093915562,0.07850447873191024,0.5568586639753293,BOND,1,0.006073471923265201,0.003772543239421037,0.008201904837740654,-0.005955866155120228,-6.95846402155518e-06,-1.6603265816636596e-05,-9.874435844267036e-07,-1.5116955564372639e-06
2018-07,2018-06,2018-06,2018-06-29,0.434838676455717,0.4280765135834404,0.0,False,-0.005835949453014228,-0.0057474769577272634,2.0656271281489507,-0.1040231818732994,0.02800345111495671,8.401035334487013e-05,4.4621419420933235e-06,0.16087518202062076,0.10604822922593457,0.4418264741185684,0.2912501146348763,0.1302996951274662,0.5906594925355374,0.2790408123369965,2.0286506849376276e-19,0.005410686333426925,0.0003186875206155648,0.06301611087742971,1.0,0.0001593437603077824,8.878466470773712e-05,0.024083052186571963,1.0,0.0005799934026211487,0.0,0.004671349170497994,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.1570038763948634,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,17,-0.004671349170497994,0.061840522696584466,-0.07671486176290855,0.0,0.06815947730341554,0.08328513823709145,0.5906594925355374,BOND,1,0.0058286239343997535,0.003939070382936242,0.008477501670257086,-0.006203222826737825,1.5423483371071787e-05,2.549660536583746e-05,-0.00020810339900878842,7.90202361135828e-06
2018-08,2018-07,2018-07,2018-07-31,0.34898878792494603,0.39811051506192374,0.0,False,0.002596380503657651,0.0026220674997883336,2.070990282152303,-0.10169688513098607,0.00808246125712421,2.424738377137263e-05,1.4396123593099774e-06,0.18221769363463097,0.13817047262099297,0.3865227057509297,0.2930891279934464,0.1255659673802877,0.6032843035069738,0.2711497291127386,2.873205446266065e-19,0.00531028092010615,0.00030264139704421476,0.06190752265900851,1.0,0.00015132069852210738,8.301421960234648e-05,0.023357069616076965,1.0,0.0005455527010502657,0.0,0.004613407520533777,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.1462664809760559,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,16,-0.004613407520533777,0.060263560835139646,-0.07340799570668197,0.0,0.06973643916486036,0.08659200429331804,0.6032843035069738,BOND,1,0.005525911762798628,0.003931930193447782,0.008695452513516081,-0.006130608212250126,2.6532660570705502e-05,9.217640365763132e-06,-0.0004511136895933895,1.142304899477381e-05
2018-09,2018-08,2018-08,2018-08-31,0.31301966010178556,0.41073039931052696,0.0,False,-0.00255663564563079,-0.0024187234871507622,2.0656955145751974,-0.10399351889504127,0.04106630536108085,0.00012319891608324256,1.4713242396785537e-05,0.15063634294889292,0.11682580090059831,0.41256987674573564,0.319967979404773,0.1139332327645426,0.6514802589301701,0.23458650830528732,0.0,0.0050993442048231875,0.00023948513550530056,0.059755219644846445,1.0,0.00011974256775265028,6.212276924534582e-05,0.020370733342545286,1.0,0.00041496677691308623,0.0,0.004564634860157451,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.0,0.14061671530805586,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,16,-0.004564634860157451,0.053608036954020305,-0.058938587656649354,0.0,0.0763919630459797,0.10106141234335064,0.6514802589301701,BOND,1,0.005640805132038008,0.004041997790102169,0.008321173336657625,-0.0062181136557067414,2.9632856538612647e-05,2.2343304470535656e-05,-0.0006248446007721225,2.246934585650741e-05
2018-10,2018-09,2018-09,2018-09-28,0.4256552940656051,0.589612298166371,0.1792245963327419,False,0.005274954765450641,0.005298628906318796,2.076591964973776,-0.09926712523766201,0.007232113443680209,2.169634033104063e-05,1.977800537113383e-06,0.11519428456042721,0.08779420346506356,0.45229742731419603,0.3447140846603132,0.12231879662645957,0.6481567676975932,0.22952443567594713,4.544017572132515e-19,0.00506151460695442,0.00023512306952724066,0.05932743686628961,1.0,0.00011756153476362033,6.130716327395503e-05,0.020323608051035176,1.0224018161859898,0.0004223020929763401,0.0,0.00452165097921446,Stage17C_NoInternalCost_Diagnostic,confirmed,expected_shortfall_squared,False,0.1792245963327419,0.12499297889001398,0.022401816185989687,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,7,-0.004521650979214461,0.053117575568985526,-0.05734682378183261,0.0,0.07688242443101448,0.10265317621816739,0.6481567676975932,BOND,1,0.005850973431629602,0.004015168547341998,0.007949624069017712,-0.006503243027941396,2.5721180362549697e-07,-2.4825597862150754e-05,-0.00028407280627500196,1.3695296257956203e-05
