month,macro_signal_month,stress_signal_month,stress_signal_date,stress_score,crash_evidence,crash_pressure,normalization_state,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,expected_shortfall,tail_multiplier,tail_penalty,estimated_transaction_cost,monthly_utility,policy,covariance_mode,tail_mode,internal_transaction_cost,market_crash_pressure,portfolio_vulnerability,portfolio_crash_pressure,solver_success,primary_solver_success,primary_solver_message,used_feasibility_retry,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO
2007-04,2007-03,2007-03,2007-03-30,0.44154815101722783,0.39908186850465355,0.0,False,0.010624553340871557,0.0121245664470501,1.0106245533408715,0.0,1.0,0.0015,1.3106178543407716e-08,0.3429454267428201,0.07263428340210744,0.4822763499007575,0.102143939954315,0.21848402156173768,0.7814897660811755,2.6212357086742573e-05,7.28583859910259e-17,0.004700058144384872,6.92521841313252e-05,0.05598518462783052,1.0,3.46260920656626e-05,1.7975202441014493e-05,0.009899473708705366,1.0,9.799957970934877e-05,0.00150001464431901,0.0030674178282908506,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.35997523224965006,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,16,-0.0030674178282908506,0.028827525207271994,-0.01363091213854728,0.0,0.101172474792728,0.14636908786145272,0.7814897660811755,BOND,1,0.005981859489816315,0.004319868846811146,0.008036764827242006,-0.019417707978684137,0.0,2.181489682848952e-05,-0.0028478603448940445,0.0
2007-05,2007-04,2007-04,2007-04-30,0.4955475396676942,0.5243661813533004,0.04873236270660075,False,0.03446383700558432,0.03509953581322455,1.0454545532210529,0.0,0.19931331824609907,0.0005979399547382972,3.775885290193475e-05,0.3824198999494422,0.1333930097136458,0.3589727499538459,0.12521434038306603,0.3531045100336362,0.5713523662806292,0.07554312368573454,1.463672932855431e-18,0.006406408369310637,0.00020930041303761368,0.07562109795350197,1.0,0.00010465020651880684,7.432888560459798e-05,0.020078320217694012,1.0045347838074594,0.0004049670907140638,0.0006357003076632951,0.005261090764414471,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.04873236270660075,0.09305487268823133,0.004534783807459445,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,13,-0.005261090764414471,0.050115915201175004,-0.030771026107673183,0.0,0.079884084798825,0.12922897389232682,0.5713523662806292,BOND,1,0.010159779414038166,0.0038325053889095985,0.006029036487105609,-0.024329117534413212,-7.277578310079272e-06,2.609860763735818e-05,0.0021370497021497006,0.0
2007-06,2007-05,2007-05,2007-05-31,0.5871695775491049,0.6259018695029103,0.25180373900582054,False,0.008030084888728929,0.009519687034820236,1.0538496420307262,0.0,0.4965330309896406,0.0014895990929689217,3.053122385673194e-09,0.32986573743684366,0.1297630813977513,0.387812797762994,0.15255838340241104,0.868823495884736,0.05670203343931562,0.07447447067594826,0.0,0.015096264846613793,0.0014083333333424646,0.17270517815931072,1.0,0.0007041666666712323,0.00048614359867984395,0.0553329048434431,1.0484984501830632,0.0032102195356750202,0.0014896038087775455,0.009692274835489994,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.25180373900582054,0.19260417011497294,0.048498450183063306,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,35,-0.009692274835489996,0.13000000000042145,-0.07998338877404798,2.220446049250313e-16,-4.214406601477094e-13,0.08001661122595202,0.868823495884736,KODEX200,1,0.01633389739798579,0.003732169968408361,0.007043499592244383,-0.022812535123023548,0.0,2.302536151350693e-05,0.0022491317003778583,0.0
2007-07,2007-06,2007-06,2007-06-29,0.4727490475190912,0.4878612193114959,0.0,False,0.0883063086473965,0.08830640582838403,1.14691121378784,0.0,3.2052888929170735e-05,9.615866678751221e-08,1.0223207415237325e-09,0.3726100344142113,0.12204754043204279,0.38065859698200916,0.12468382817173676,0.8719924152403704,0.05615859716385856,0.07184898759577087,4.800138878222923e-17,0.014470607297923703,0.001332228716285723,0.1656539152773701,1.0,0.0006661143581428615,0.0004561418835483307,0.055515803154571886,1.0,0.0030820043998971737,9.919225207707065e-08,0.01072238934763159,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.49123670876383146,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,3,-0.010722389347631592,0.1264386989628914,-0.08013995123889628,2.220446049250313e-16,0.0035613010371086107,0.07986004876110372,0.8719924152403704,KODEX200,1,0.01593987588440189,0.0034935591567121804,0.0048157237762527175,-0.016636595063795924,0.0,-2.0034814582234865e-06,0.00040460807199546556,0.0
2007-08,2007-07,2007-07,2007-07-31,0.6341131253053367,0.5678133621281115,0.13562672425622302,False,-0.012298369764641959,-0.012148205459118405,1.1328060755934628,-0.012298369764641826,0.05005469695915547,0.00015016409087746643,2.1464608756720312e-10,0.3282145338471756,0.10819526939321378,0.4238642036379763,0.13972599312163433,0.8300814107014189,0.10205691505055244,0.06786167424802862,2.88319982873993e-17,0.0184732328177412,0.001408333333334164,0.21322879381288942,1.0,0.000704166666667082,0.00038389365836929317,0.0525982926410824,1.0670904384882305,0.0029521914801515854,0.00015016712347257942,0.014666707547449954,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.13562672425622302,0.49466975521346923,0.06709043848823053,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,12,-0.014666707547449954,0.13000000000003833,-0.07580922971055798,0.0,-3.833044992518353e-14,0.08419077028944202,0.8300814107014189,KODEX200,1,0.021237938761680175,0.003775575555098884,0.006240372031549492,-0.007970839241781132,0.0,-1.2483520876854465e-06,0.0005207116642009093,0.0
2007-09,2007-08,2007-08,2007-08-31,0.676341430829936,0.604155869999016,0.2083117399980321,False,0.0359639288604982,0.03599409782924479,1.1735462327088464,0.0,0.010056234132948406,3.016870239884522e-05,2.663477399189338e-10,0.36907606328132014,0.0977704766240169,0.4214964947934556,0.11165696530120746,0.8365267355245203,0.09303262090386297,0.07044064357161667,2.8898346857547126e-19,0.016670293913826188,0.0014083333333373524,0.1915935269658901,1.0,0.0007041666666686762,0.0003768948975028418,0.053072282236025614,1.094156592189705,0.003081874921139349,3.0171669571404086e-05,0.012854080656446757,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.2083117399980321,0.4519984912544752,0.09415659218970503,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,10,-0.012854080656446757,0.1300000000001855,-0.07659022045183611,0.0,-1.8549051183924803e-13,0.08340977954816389,0.8365267355245203,KODEX200,1,0.01885089981116167,0.003418055633750853,0.007402303621850981,-0.009527169581596839,0.0,-0.000126868188748397,0.0010420320491611212,0.0
2007-10,2007-09,2007-09,2007-09-28,0.5193018641774033,0.28829916499271335,0.0,True,0.05848128509479078,0.05852605763979986,1.2421767245158102,0.0,0.014923606875802986,4.477082062740896e-05,1.7243816702119445e-09,0.39272223717645033,0.06551509001248977,0.4643058002067272,0.07745687260433265,0.8520233528553955,0.07510488741172801,0.07287175973287643,2.423427578948946e-18,0.017699961518416404,0.001408333334189887,0.2039495382158575,1.0,0.0007041666670949435,0.0003707528405573033,0.054163356141024174,1.0,0.0029336691484594213,4.4774329217437256e-05,0.0140173513736446,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.44022330014949174,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,14,-0.0140173513736446,0.13000000003953324,-0.07824759602436954,0.0,-3.953323779448681e-11,0.08175240397563047,0.8520233528553955,KODEX200,1,0.01964864206481681,0.003370312922101818,0.01097708850210908,-0.004330054794991905,0.0,-2.194595231028309e-05,-0.0012698863484997044,0.0
2007-11,2007-10,2007-10,2007-10-30,0.7818130798505039,0.5361762784448465,0.0,True,-0.05864574941989738,-0.058097071403775444,1.169328339594627,-0.05864574941989742,0.15676514746340942,0.00047029544239022826,7.83825737317047e-05,0.46394896786708834,0.19175007547114664,0.24361492532554746,0.10068603133621763,0.7703980873074677,4.1332638053631246e-17,0.22960191269253222,0.0,0.021149899147964182,0.0014083333338736697,0.24534878977232816,1.0,0.0007041666669368349,0.00033300727141911355,0.05059980890526003,1.0,0.002560340661248832,0.0005486795161476064,0.01733671230363091,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.43793129115591445,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.01733671230363091,0.1300000000249386,-0.07941528766116362,0.0,-2.4938606735247504e-11,0.08058471233883638,0.7703980873074677,KODEX200,1,0.02224973240988005,0.0034170722214673277,0.013634121970384964,0.005240729763161041,0.0,-0.00012687961831703794,0.0038254357888653674,0.0
2007-12,2007-11,2007-11,2007-11-30,0.6626775724585523,0.330891488848047,0.0,True,0.033755770512766334,0.03442333571749248,1.2087999186800573,-0.026869611366098334,0.19073291563604314,0.0005721987469081294,9.53664578180216e-05,0.3303845902520425,0.22506108407086484,0.2644253174041543,0.18012900827293832,0.5615476792627364,0.0,0.4384523207372637,0.0,0.01477500161301789,0.0012616322127135876,0.16973022607993316,1.0,0.0006308161063567938,0.0003320768318906503,0.053605324146108004,1.0,0.0028735307768093096,0.000667568204735326,0.010603086525116458,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.5989762076739475,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.010603086525116458,0.1230430272407301,-0.07317074889593123,0.0,0.006956972759269903,0.08682925110406878,0.5615476792627364,KODEX200,1,0.016795507113575185,0.0030570845221652744,0.013610521919044563,0.002613805947482122,-0.0005781325728853524,-0.00037877100665056337,-0.000682839003766991,0.0
2008-01,2007-12,2007-12,2007-12-28,0.5132411542673639,0.4689537091171352,0.0,False,-0.01747067044163566,-0.017470576544987612,1.187681373670922,-0.04387085168266214,2.6827613727742346e-05,8.048284118322704e-08,1.3413806863871176e-08,0.23527417869557943,0.24077260879188606,0.25895072709012407,0.2650024854224105,0.5395131187053535,0.0,0.4604868812946465,1.4232682086682962e-20,0.01679767591919807,0.0011667046062252481,0.19457188339302534,1.0,0.0005833523031126241,0.0003068777726897751,0.04046995686665398,1.0,0.0016378174087888335,9.69618566998366e-08,0.014576409245439912,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.45776761257388543,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,2,-0.014576409245439912,0.11832351953311301,-0.06980186414285083,0.0,0.01167648046688699,0.09019813585714917,0.5395131187053535,KODEX200,1,0.01582020318536925,0.003046356919003379,0.017639887350137957,0.009048293983437828,6.303466285221209e-05,-2.1061383654365574e-05,0.00022915749524635658,-3.077643264176635e-08
2008-02,2008-01,2008-01,2008-01-31,0.6374043030072718,0.3991836764851433,0.0,True,0.052914299682984466,0.05408262573238459,1.250526701805244,0.0,0.33380744268575097,0.0010014223280572529,0.00016690372134287553,0.21111358580875786,0.2406430955114571,0.25620343359159486,0.2920398850881902,0.14645222297073363,0.0,0.8535477770292664,9.580082519135502e-17,0.02138122581641028,0.0014083333333894657,0.24812470979658657,1.0,0.0007041666666947328,0.00027682457641887433,0.04109565508631232,1.0,0.0016888528669731476,0.0011683290494053707,0.017819877233337028,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.41527866966068516,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.017819877233337028,0.1300000000025907,-0.07296069034403581,0.0,-2.5907054279628028e-12,0.0870393096559642,0.8535477770292664,GLD,1,0.007627285474422043,0.0043170842370760035,0.022943910653148103,0.004970461675198238,-6.144217526168083e-05,-9.37024502723042e-05,0.0008077665138406277,2.3992698355054124e-05
2008-03,2008-02,2008-02,2008-02-29,0.587668445200261,0.4614919988311883,0.0,True,-0.043773806348967846,-0.04376354426931843,1.1957863881262076,-0.04377380634896788,0.002932022756975457,8.796068270926371e-06,1.4660113784876237e-06,0.19252177382100585,0.2509316611680591,0.24162025470055298,0.31492631031038215,0.13728102805729597,6.53781220541819e-19,0.862718971942704,0.0,0.023781472656727743,0.0014083333338628175,0.276927671877556,1.0,0.0007041666669314087,0.000267394251347485,0.041350839220093985,1.0,0.001709891904206063,1.02650802462714e-05,0.021357149005344002,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.3959211615533635,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,3,-0.021357149005344002,0.13000000002443773,-0.07318358518426989,0.0,-2.4437729617687864e-11,0.08681641481573012,0.862718971942704,GLD,1,0.007666033091850297,0.00446777958586272,0.0252154048534727,0.011924191750122548,-0.0002069403713840613,-2.354106316400838e-05,0.0011633830019065236,-0.0004860280228167338
2008-04,2008-03,2008-03,2008-03-31,0.5274413701575932,0.33871868396821353,0.0,True,-0.003998391238145544,-0.003839823631529505,1.1910051663092303,-0.04759717278334741,0.04530503046172522,0.00013591509138517565,2.265251523086251e-05,0.24022743410559233,0.3203330257697091,0.18832122621024894,0.2511183139144496,0.1922366136155549,7.345892503685555e-07,0.8077626517951948,4.703439952843896e-17,0.018678383785545375,0.0014083333333334616,0.21569060542654372,1.0,0.0007041666666667308,0.00030799278032179106,0.04681381361042055,1.0,0.0021915331447511966,0.0001585698659929892,0.015624114108134458,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.4829220109600054,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.015624114108134458,0.13000000000000592,-0.0718511321054545,0.0,-5.9119376061289586e-15,0.0881488678945455,0.8077626517951948,GLD,1,0.008196843639625617,0.004189854162963797,0.02104190646651766,0.013466485058172864,6.427323186324387e-05,-1.6603577044038534e-06,0.00011565948296505608,0.0003662463890127329
2008-05,2008-04,2008-04,2008-04-29,0.4680286725621713,0.32384594924772864,0.0,False,0.05590533638248796,0.056398358877954094,1.2575887107650288,0.0,0.1643401920741936,0.0004930205762225808,1.9192435552067843e-09,0.21768382175858922,0.3339607848638936,0.17692498823483618,0.271430405142681,0.21208306079386394,1.1397055174611203e-19,0.6235767471319424,0.16434019207419368,0.0177167486688047,0.0013516856917817485,0.2044908698749659,1.0,0.0006758428458908742,0.00030395097314940366,0.04582427731499444,1.0,0.0020998643914415136,0.0004930235494088785,0.014448017882063433,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.4527914681895297,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,17,-0.014448017882063433,0.12735866009573507,-0.09229089974637324,0.0,0.0026413399042649333,0.06770910025362677,0.6235767471319424,GLD,1,0.013084881721956949,0.004471419632955425,0.018386007129377872,0.02062120548747628,0.0004304611000669528,3.295280731431302e-05,-0.0002925756460190906,0.001088214475798732
2008-06,2008-05,2008-05,2008-05-30,0.5104176318429294,0.33494289631390406,0.0,True,0.061452726733832445,0.06147278244045522,1.3348709661512248,0.0,0.006685197177321439,2.0055591531964318e-05,1.1509080696803231e-10,0.23636881989914413,0.4236576198316693,0.12175140933825625,0.2182221509309303,0.1992218504436354,1.0394162635231765e-19,0.6160387172791786,0.18473943227718603,0.020833132098422885,0.0014083333338182897,0.24154758517816488,1.0,0.0007041666669091449,0.0003043708298825509,0.04632562476853492,1.0,0.002146063510195096,2.005879878368273e-05,0.017962843122534964,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.4311880518279573,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,9,-0.017962843122534964,0.1300000000223826,-0.0966595942906429,0.0,-2.2382595776804237e-11,0.0633404057093571,0.6160387172791786,GLD,1,0.011755909718599558,0.0037887240870438975,0.02054872589478836,0.028142308536521547,0.0003037640499307046,-9.462426317444695e-06,1.1118458858917035e-05,0.003063381339040618
2008-07,2008-06,2008-06,2008-06-30,0.6831293231709922,0.61598601950512,0.23197203901024,False,-0.08008700444059012,-0.07998548830069409,1.2279651491574568,-0.08008700444059014,0.03148146121533191,9.444438364599573e-05,7.0717562500460245e-06,0.12925401802483139,0.2985373264331797,0.1728886496548744,0.3993200058871146,0.1692523114426431,0.014140657841160979,0.6458749582991115,0.1707320724170844,0.021407887768977094,0.0014083333340852654,0.24844465322321355,1.0,0.0007041666670426327,0.0002901190553190506,0.04672304276713366,1.0943930279950513,0.002389106738514308,0.00010151639516177495,0.01821309796825838,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.23197203901024,0.40691554205325803,0.09439302799505132,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,18,-0.018213097968258377,0.13000000003470455,-0.09441279901086963,0.0,-3.4704544793484615e-11,0.06558720098913037,0.6458749582991115,GLD,1,0.006558095846262355,0.003465571666625571,0.023380053410330143,0.033694688641074534,-5.927164571140709e-05,2.5970068590799412e-05,0.00035094706640142933,-0.004811333327454052
2008-08,2008-07,2008-07,2008-07-31,0.5052696849588909,0.5143110139193695,0.0,True,-0.022135912663937243,-0.02139577303593292,1.2007830198613487,-0.10045011816871408,0.23809121564858027,0.0007142736469457409,2.586598105858179e-05,0.09954953119571709,0.2844692278230419,0.15968137577894503,0.45629986520229604,0.07199456300419758,0.16920991029947494,0.7404463485783805,0.01834917811794698,0.014366566486523133,0.0014083333333333335,0.1639487978382776,1.0,0.0007041666666666667,0.00031743992822740724,0.04716353251045539,1.0,0.0022243987988647823,0.0007401396280357897,0.010697861392955895,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.47766093477823013,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,28,-0.010697861392955895,0.13,-0.06177467669809574,0.0,0.0,0.09822532330190425,0.7404463485783805,GLD,1,0.00326984617009036,0.0035509080945560286,0.018551969849995714,0.022799741002331925,5.9634041430391736e-05,3.1392334101123713e-05,-0.0006993437561727303,-0.0063527113959646955
2008-09,2008-08,2008-08,2008-08-29,0.6021767779138312,0.491279901235316,0.0,True,0.08674452675016524,0.08744789482854824,1.3049443746488556,-0.02241908938109216,0.22895611396627175,0.0006868683418988152,1.6499736484183984e-05,0.06351298359069107,0.20660719757728274,0.17161562959203006,0.5582641892399961,5.835804220186934e-17,0.27350335345425586,0.5800115971835169,0.14648504936222734,0.016114482046731944,0.0014083333333335954,0.18492378456078176,1.0,0.0007041666666667977,0.00032773787891474414,0.04963800119603917,1.0,0.002463931162737986,0.0007033680784195815,0.01224301613890758,Stage17C_DynamicSigmaES,confirmed,expected_shortfall_squared,True,0.0,0.35306109312624034,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,12,-0.012243016138907577,0.1300000000000121,-0.07642386841311315,2.220446049250313e-16,-1.2101430968414206e-14,0.08357613158688686,0.5800115971835169,GLD,1,-0.0009529837047232942,0.003328907015775271,0.015963356760182554,0.01916293129126197,0.00018441808727770874,-3.214480547780465e-05,0.0020266187879041907,0.013457544972633647
