month,macro_signal_month,stress_signal_month,stress_signal_date,stress_score,crash_evidence,crash_pressure,normalization_state,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,w_KODEX200,w_BOND,w_GLD,w_USO,expected_monthly_return,expected_monthly_variance,expected_annual_log_growth,downside_risk_aversion_lambda,variance_penalty,downside_semivariance,expected_shortfall,tail_multiplier,tail_penalty,estimated_transaction_cost,monthly_utility,policy,covariance_mode,tail_mode,internal_transaction_cost,market_crash_pressure,portfolio_vulnerability,portfolio_crash_pressure,solver_success,primary_solver_success,primary_solver_message,used_feasibility_retry,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,largest_weight,largest_asset,weights_above_half,macro_mu_KODEX200,macro_mu_BOND,macro_mu_GLD,macro_mu_USO,stress_mu_adjustment_KODEX200,stress_mu_adjustment_BOND,stress_mu_adjustment_GLD,stress_mu_adjustment_USO
2007-04,2007-03,2007-03,2007-03-30,0.44154815101722783,0.39908186850465355,0.0,False,0.03393011195333315,0.035430112811317284,1.033930111953333,0.0,1.0,0.0015,8.579841371298685e-10,0.3429454267428201,0.07263428340210744,0.4822763499007575,0.102143939954315,0.5816926117985137,0.418305672233212,1.7159682739289787e-06,3.307581362931442e-16,0.005295763311045625,0.00045056090379496527,0.06084579430977771,1.0,0.00022528045189748263,0.00021731095691217986,0.034737815061586914,1.0,0.00021731095691217986,0.0015000028982274632,0.0033531690040084997,Stage17A_DynamicSigma,confirmed,semivariance,True,0.0,0.35997523224965006,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,12,-0.0033531690040084997,0.07353047562432588,-0.04746192014041334,0.0,0.056469524375674124,0.11253807985958666,0.5816926117985137,KODEX200,1,0.005981859489816315,0.004319868846811146,0.008036764827242006,-0.019417707978684137,0.0,2.181489682848952e-05,-0.0028478603448940445,0.0
2007-05,2007-04,2007-04,2007-04-30,0.4955475396676942,0.5243661813533004,0.04873236270660075,False,0.08907241786857138,0.09024457428806087,1.126024766932139,0.0,0.3907174951646124,0.0011721524854938373,3.933995654539036e-09,0.3824198999494422,0.1333930097136458,0.3589727499538459,0.12521434038306603,0.9874809537849015,0.012509551717636784,9.494497461722791e-06,0.0,0.010073749135185016,0.001408333333334199,0.112434989622215,1.0,0.0007041666666670994,0.0006474994192674021,0.06248846313290918,1.0,0.0006474994192674021,0.0011721580460814043,0.0075499250031691115,Stage17A_DynamicSigma,confirmed,semivariance,True,0.04873236270660075,0.3135675843695676,0.0152808892545304,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,9,-0.0075499250031691115,0.13000000000003994,-0.08722377730719588,0.0,-3.9940273310890007e-14,0.07277622269280412,0.9874809537849015,KODEX200,1,0.010159779414038166,0.0038325053889095985,0.006029036487105609,-0.024329117534413212,-7.277578310079272e-06,2.609860763735818e-05,0.0021370497021497006,0.0
2007-06,2007-05,2007-05,2007-05-31,0.5871695775491049,0.6259018695029103,0.25180373900582054,False,0.010274073460372417,0.010614103043310105,1.1375936281057986,0.0,0.10679814918744673,0.0003203944475623402,1.9635135375349224e-05,0.32986573743684366,0.1297630813977513,0.387812797762994,0.15255838340241104,0.8816927594665579,0.07902808376780296,0.03927915676563926,0.0,0.015063251682079445,0.0014083333345494865,0.17230902017765642,1.0,0.0007041666672747433,0.0004861290477994294,0.05575970884075651,1.0,0.0004861290477994294,0.00034003108298128317,0.01353292488402399,Stage17A_DynamicSigma,confirmed,semivariance,True,0.25180373900582054,0.5502102508938299,0.138544998414397,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.013532924884023988,0.13000000005613016,-0.07918875876426623,0.0,-5.613015607863758e-11,0.08081124123573377,0.8816927594665579,KODEX200,1,0.01633389739798579,0.003732169968408361,0.007043499592244383,-0.022812535123023548,0.0,2.302536151350693e-05,0.0022491317003778583,0.0
2007-07,2007-06,2007-06,2007-06-29,0.4727490475190912,0.4878612193114959,0.0,False,0.09111701932106278,0.0912430293584509,1.2412477686974326,0.0,0.036002867825176046,0.00010800860347552815,1.800143391258808e-05,0.3726100344142113,0.12204754043204279,0.38065859698200916,0.12468382817173676,0.9199204889038533,0.07822790799067267,0.0018516031054740133,3.287398367643649e-17,0.014946221495415626,0.0014083333333692368,0.1709046579447721,1.0,0.0007041666666846184,0.00048205951077207656,0.057891946838718816,1.0,0.00048205951077207656,0.00012601274632068938,0.013633982571638241,Stage17A_DynamicSigma,confirmed,semivariance,True,0.0,0.4938610485161533,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,14,-0.013633982571638241,0.13000000000165707,-0.08074150562087007,0.0,-1.6570633754042774e-12,0.07925849437912993,0.9199204889038533,KODEX200,1,0.01593987588440189,0.0034935591567121804,0.0048157237762527175,-0.016636595063795924,0.0,-2.0034814582234865e-06,0.00040460807199546556,0.0
2007-08,2007-07,2007-07,2007-07-31,0.6341131253053367,0.5678133621281115,0.13562672425622302,False,-0.014487211926388981,-0.014260542610966742,1.2232655492191553,-0.014487211926389021,0.07555624369566667,0.000226668731087,5.843352398558456e-10,0.3282145338471756,0.10819526939321378,0.4238642036379763,0.13972599312163433,0.8504575628810987,0.14779945403999495,0.0017429830789063299,8.4392149560414665e-19,0.018631593594326663,0.0014083333335033704,0.21512912313089974,1.0,0.0007041666667516852,0.0003809001501074387,0.05314020381533288,1.0,0.0003809001501074387,0.00022667155432654136,0.017319855223140997,Stage17A_DynamicSigma,confirmed,semivariance,True,0.13562672425622302,0.5154454949486384,0.06990818401251138,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,16,-0.017319855223140997,0.13000000000784787,-0.07394744724992319,0.0,-7.84786124974346e-12,0.08605255275007681,0.8504575628810987,KODEX200,1,0.021237938761680175,0.003775575555098884,0.006240372031549492,-0.007970839241781132,0.0,-1.2483520876854465e-06,0.0005207116642009093,0.0
2007-09,2007-08,2007-08,2007-08-31,0.676341430829936,0.604155869999016,0.2083117399980321,False,0.03186567134641574,0.03188550908256715,1.2622457271799659,0.0,0.0066124368236642524,1.9837310470992756e-05,4.2568041178549917e-10,0.36907606328132014,0.0977704766240169,0.4214964947934556,0.11165696530120746,0.8551846627342364,0.14300140040817116,0.0018139368575924187,2.7755575615628914e-17,0.016606962302597846,0.001408333333389756,0.1908335476308356,1.0,0.000704166666694878,0.0003749549674871935,0.053464388653669176,1.0,0.0003749549674871935,1.9840160301055998e-05,0.015508000508114718,Stage17A_DynamicSigma,confirmed,semivariance,True,0.2083117399980321,0.4598717921316774,0.09579669319496305,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.015508000508114718,0.13000000000260412,-0.07441390825918248,0.0,-2.6041113709851516e-12,0.08558609174081752,0.8551846627342364,KODEX200,1,0.01885089981116167,0.003418055633750853,0.007402303621850981,-0.009527169581596839,0.0,-0.000126868188748397,0.0010420320491611212,0.0
2007-10,2007-09,2007-09,2007-09-28,0.5193018641774033,0.28829916499271335,0.0,True,0.0559948066278339,0.05603934216287871,1.3329249325902177,0.0,0.014845062676319085,4.453518802895726e-05,3.4701585202011446e-10,0.39272223717645033,0.06551509001248977,0.4643058002067272,0.07745687260433265,0.8740257253465094,0.1240896568734545,0.0018846177800361005,5.551115123125783e-17,0.017607210706916385,0.0014083333333333333,0.20283652848299663,1.0,0.0007041666666666666,0.0003712580021654122,0.054753778089966024,1.0,0.0003712580021654122,4.453808156802428e-05,0.016487247956516283,Stage17A_DynamicSigma,confirmed,semivariance,True,0.0,0.44892935033999853,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,16,-0.016487247956516283,0.13,-0.07626015543351261,0.0,0.0,0.08373984456648739,0.8740257253465094,KODEX200,1,0.01964864206481681,0.003370312922101818,0.01097708850210908,-0.004330054794991905,0.0,-2.194595231028309e-05,-0.0012698863484997044,0.0
2007-11,2007-10,2007-10,2007-10-30,0.7818130798505039,0.5361762784448465,0.0,True,-0.05889406954525075,-0.05809707136908369,1.2544235589116508,-0.05889406954525067,0.22771376461915918,0.0006831412938574776,0.00011385688230957958,0.46394896786708834,0.19175007547114664,0.24361492532554746,0.10068603133621763,0.7703980869478733,7.860502377599774e-17,0.22960191305212627,2.452925914163974e-16,0.021149899146241657,0.0014083333333333502,0.24534878975489977,1.0,0.0007041666666666751,0.0003330072712570357,0.0505998088852998,1.0,0.0003330072712570357,0.0007969996761846411,0.0193157255321333,Stage17A_DynamicSigma,confirmed,semivariance,True,0.0,0.4485051250705499,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,8,-0.01931572553213331,0.13000000000000078,-0.07941528764698141,1.1102230246251565e-16,-7.771561172376096e-16,0.08058471235301859,0.7703980869478733,KODEX200,1,0.02224973240988005,0.0034170722214673277,0.013634121970384964,0.005240729763161041,0.0,-0.00012687961831703794,0.0038254357888653674,0.0
2007-12,2007-11,2007-11,2007-11-30,0.6626775724585523,0.330891488848047,0.0,True,0.02480707263335077,0.02512257354667983,1.2855421352505585,-0.03554798637278256,0.09014311809401661,0.0002704293542820498,4.507155904700821e-05,0.3303845902520425,0.22506108407086484,0.2644253174041543,0.18012900827293832,0.6621374764259178,0.0,0.3378625235740823,2.856866361799075e-18,0.015105911026347525,0.0014083333333333881,0.17282093231616996,1.0,0.0007041666666666941,0.00039222705949928125,0.05941486355471106,1.0,0.00039222705949928125,0.0003155039133484712,0.013694013386833079,Stage17A_DynamicSigma,confirmed,semivariance,True,0.0,0.5989762074236449,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,7,-0.013694013386833079,0.13000000000000253,-0.07575091597799682,0.0,-2.525757381022231e-15,0.08424908402200318,0.6621374764259178,KODEX200,1,0.016795507113575185,0.0030570845221652744,0.013610521919044563,0.002613805947482122,-0.0005781325728853524,-0.00037877100665056337,-0.000682839003766991,0.0
2008-01,2007-12,2007-12,2007-12-28,0.5132411542673639,0.4689537091171352,0.0,False,-0.04147630840702973,-0.041476290178509574,1.2322225931786748,-0.0755498955337659,5.208148615045053e-06,1.5624445845135158e-08,2.604074307464662e-09,0.23527417869557943,0.24077260879188606,0.25895072709012407,0.2650024854224105,0.6419543201736049,3.4724868905474014e-22,0.3580456798263951,0.0,0.016594247464524647,0.0012782493070080242,0.19146147373224762,1.0,0.0006391246535040121,0.0003600882202331513,0.044215294020001385,1.0,0.0003600882202331513,2.1561490967957456e-08,0.015595013029296516,Stage17A_DynamicSigma,confirmed,semivariance,True,0.0,0.5281959876349,0.0,True,True,Optimization terminated successfully,False,False,0,Optimization terminated successfully,2,-0.015595013029296516,0.12385068301828735,-0.07315822209957663,0.0,0.0061493169817126575,0.08684177790042337,0.6419543201736049,KODEX200,1,0.01582020318536925,0.003046356919003379,0.017639887350137957,0.009048293983437828,6.303466285221209e-05,-2.1061383654365574e-05,0.00022915749524635658,-3.077643264176635e-08
