Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost,CompletePeriod
Stage36_Frozen,full_2007_2026,2007-04,2026-07,232.0,0.10499388753644401,0.09471746379382788,1.1049112900976705,2.2018564576729873,-0.12407087222855073,0.8462412301175328,6.891137718102493,0.6293103448275862,0.03697755168008389,0.02653545189962293,True
Stage36_Frozen,common_2010_2026,2010-01,2026-07,199.0,0.09231779291550102,0.08719344303034167,1.059236031302839,2.0494518521151313,-0.12407087222855073,0.7440730548379041,4.324684030251604,0.6331658291457286,0.02794656838177176,0.018091388767247366,True
Stage36_Frozen,locked_2018_2026,2018-01,2026-07,103.0,0.12625620430876783,0.1017821983608951,1.223505157307841,2.537784595262482,-0.11931111403506678,1.0582099189155154,2.7747206697022753,0.6310679611650486,0.026155145410928424,0.008688700886939259,True
Stage43_DynamicDD12_ExAnteSharpe11,full_2007_2026,2007-04,2008-10,19.0,,,,,,,,,,,False
Stage43_DynamicDD12_ExAnteSharpe11,common_2010_2026,,,0.0,,,,,,,,,,,False
Stage43_DynamicDD12_ExAnteSharpe11,locked_2018_2026,,,0.0,,,,,,,,,,,False
