Strategy,Period,Start,End,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,TotalCost
Stage51_GSGExplainableRegimeAllocator,full_common,2007-08,2026-07,228.0,0.10044732796962963,0.11436965170647681,0.8957729117936826,1.7931590065493928,-0.15386133461226292,0.6528432125118449,6.163337419296219,0.5877192982456141,0.06250937042787277,0.0447568129950151
Stage51_GSGExplainableRegimeAllocator,locked_2018_2026,2018-01,2026-07,103.0,0.16231185182703434,0.12683599805047208,1.253719223099245,3.0894706727813803,-0.10941085003076301,1.483507821951819,3.6365219930448167,0.6310679611650486,0.04282818145941545,0.014196410113482083
