month,signal_cutoff_month,history_end_month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,historical_cagr,historical_mdd,historical_sharpe,historical_cdar,policy,guardrail_mode,objective,objective_value,solver_success,solver_message,solver_iterations,solver_start_count,feasible_solution_count,infeasible_portfolio,estimated_transaction_cost,sum_error,sharpe_slack,mdd_slack,cdar_slack
2008-02,2008-01,2008-01,0.06177421628535591,0.061787646055874376,1.3718558518437824,0.0,0.0038370772909900727,1.1511231872970218e-05,1.918538645495016e-06,2.6202580443639685e-16,0.0,0.9999999999999998,0.0,0.2725476474814964,-0.09288489925233834,1.647850156495443,-0.07654583906361545,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2725476474814965,True,Optimization terminated successfully,4,7,7,False,1.3432770974541524e-05,0.0,0.6478501564954431,0.047115100747661676,0.08345416093638455
2008-03,2008-02,2008-02,-0.05446101974222028,-0.05446101974222028,1.2971431832130378,-0.054461019742220285,1.0794062036057004e-16,3.238218610817101e-19,5.551115123125783e-20,1.441835923916559e-16,0.0,0.9999999999999999,0.0,0.2992953283261217,-0.09288489925233834,1.7933959690330574,-0.07654583906361545,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.29929532832612177,True,Optimization terminated successfully,4,6,6,False,6.5e-09,0.0,0.7933959690330574,0.047115100747661676,0.08345416093638455
2008-04,2008-03,2008-03,-0.028318960240441372,-0.028318960240441372,1.2604094369814682,-0.08123770052992785,4.1109994480114653e-16,1.2332998344034397e-18,1.1102230246251566e-19,0.0,0.0,0.9999999999999997,4.440892098500626e-16,0.24971150349406918,-0.09288489925233834,1.4810459096203819,-0.07654583906361545,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2497115034940693,True,Optimization terminated successfully,4,6,6,False,6.5e-09,0.0,0.48104590962038185,0.047115100747661676,0.08345416093638455
2008-05,2008-04,2008-04,0.05820089784159997,0.05831338926922715,1.3337663978618153,-0.027764909797756587,0.03749714254239124,0.00011249142762717372,1.0408340855860843e-20,0.0,0.0,0.9625028574576083,0.037497142542391775,0.2217179181337518,-0.09666398396658171,1.354193933595314,-0.08458162055052702,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.22171791813375222,True,Optimization terminated successfully,9,6,6,False,0.00011249492766717677,0.0,0.3541939335953139,0.0433360160334183,0.07541837944947298
2008-06,2008-05,2008-05,0.10780918219377049,0.10866341800404578,1.4775586624528287,0.0,0.2847452700917621,0.0008542358102752863,2.7755575615628914e-20,0.0,0.0,0.6747019453732626,0.3252980546267375,0.25475632317175895,-0.1399999999999999,1.4626009112499128,-0.1327314839914765,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.254756323171759,True,Optimization terminated successfully,6,7,7,False,0.0008542393102805541,0.0,0.46260091124991276,1.1102230246251565e-16,0.027268516008523508
2008-07,2008-06,2008-06,-0.09880353614473078,-0.09875669681302135,1.3315706417412105,-0.09880353614473081,0.01561311056981032,4.683933170943096e-05,7.771561172376096e-19,9.86885286626037e-16,3.9222101497604753e-16,0.6747019453731266,0.32529805462687206,0.3026268648040499,-0.14000000000002533,1.6295808077470786,-0.13273148399150017,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.3026268648040499,True,Optimization terminated successfully,6,7,7,False,4.684283180550199e-05,0.0,0.6295808077470786,-2.531308496145357e-14,0.027268516008499832
2008-08,2008-07,2008-07,-0.02088225833250022,-0.02086569787340073,1.3037644396123975,-0.11762255351129225,0.005520153033163598,1.6560459099490792e-05,7.494005416219807e-19,0.0,0.0,0.6941622909673161,0.305837709032684,0.23416175248761673,-0.1363382115316747,1.2356343196848791,-0.12931413185613128,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2341617524876354,True,Optimization terminated successfully,8,7,7,False,1.6563959371220182e-05,0.0,0.23563431968487913,0.003661788468325322,0.030685868143868728
2008-09,2008-08,2008-08,0.09932510838413504,0.09934743037562635,1.43326098388428,-0.029980318003084983,0.007440663830438815,2.2321991491316446e-05,8.326672684688674e-20,0.0,0.0,0.701890457822804,0.29810954217719593,0.21459881946708917,-0.1348821105264053,1.160652062223749,-0.1279550649000035,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2145988194670892,True,Optimization terminated successfully,4,7,7,False,2.2325491692911362e-05,0.0,0.16065206222374906,0.005117889473594706,0.03204493509999651
2008-10,2008-09,2008-09,-0.11370358189251259,-0.11292155918896933,1.2702940762298507,-0.1402750303523702,0.2606742345144183,0.0007820227035432549,0.0,5.551115123125783e-17,1.5612511283791264e-17,0.9999999999999998,1.960237527853792e-16,0.2756900949269424,-0.09288489925233834,1.4030316569795125,-0.08621117460637089,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2756900949269424,True,Optimization terminated successfully,4,7,7,False,0.000782026203549009,0.0,0.4030316569795125,0.047115100747661676,0.07378882539362912
2008-11,2008-10,2008-10,0.22346555359402998,0.22346555359402998,1.5541610452017711,0.0,2.175121793361956e-16,6.525365380085868e-19,3.8095485210254315e-20,0.0,0.0,1.0,1.387778780781446e-17,0.20834323794689216,-0.11292155918896929,1.0400667064587963,-0.09288877075202048,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20834323794689216,True,Optimization terminated successfully,4,6,6,False,6.5e-09,0.0,0.040066706458796286,0.027078440811030724,0.06711122924797952
2008-12,2008-11,2008-11,0.020511367618518902,0.020511367618518902,1.5860390137382863,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.829871346452992e-18,0.29559353903783236,-0.11292155918896929,1.220801168084788,-0.09288877075202048,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.29559353903783236,True,Optimization terminated successfully,1,6,6,False,6.5e-09,0.0,0.2208011680847879,0.027078440811030724,0.06711122924797952
2009-01,2008-12,2008-12,0.09998624303182836,0.09998624303182843,1.744621096023884,0.0,1.8030872997675985e-14,5.409261899302796e-17,8.996433134788774e-18,0.0,1.8068879725774423e-14,0.999999999999982,0.0,0.29499209880264804,-0.11292155918896707,1.234893021792365,-0.09288877075201865,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2949920988026548,True,Optimization terminated successfully,3,6,6,False,6.500000000000001e-09,0.0,0.23489302179236504,0.027078440811032944,0.06711122924798135
2009-02,2009-01,2009-01,0.17410217114253027,0.17410217114253032,2.048363416662703,0.0,1.6311849283015822e-14,4.8935547849047464e-17,8.104628079763642e-18,0.0,1.1102230246251568e-16,0.9999999999999999,0.0,0.3291451490309651,-0.11292155918896929,1.3456340057384633,-0.09288877075202048,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.32914514903096526,True,Optimization terminated successfully,3,6,6,False,6.500000000000001e-09,0.0,0.34563400573846326,0.027078440811030724,0.06711122924797952
2009-03,2009-02,2009-02,-0.1431629768511292,-0.1431629768511292,1.7551136122603206,-0.14316297685112922,5.415906974789016e-17,1.6247720924367049e-19,0.0,0.0,2.0294129124012264e-16,0.9999999999999998,0.0,0.39296733688537927,-0.11292155918896929,1.484689053748102,-0.09288877075202048,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.3929673368853795,True,Optimization terminated successfully,3,6,6,False,6.5e-09,0.0,0.4846890537481019,0.027078440811030724,0.06711122924797952
2009-04,2009-03,2009-03,-0.12491174509035585,-0.12487603995701134,1.5358793081210458,-0.25019198467068027,0.010201466669863362,3.060440000959009e-05,5.100733334931662e-06,0.010201466669863027,6.106226635438361e-16,0.9897985333301365,0.0,0.30777892613049573,-0.1400000001078452,1.1717206000144837,-0.10778748522126691,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.30777892613049573,True,Optimization terminated successfully,4,6,6,False,3.570813351606515e-05,0.0,0.17172060001448375,-1.0784517723294584e-10,0.05221251477873309
2009-05,2009-04,2009-04,0.0766807149095891,0.07739780249725041,1.6536516314826128,-0.19269617001028783,0.20488216790323135,0.0006146465037096941,0.00010244108395161544,0.21814303067208118,6.988696458453181e-17,0.7818569693279186,0.0,0.20552320292155987,-0.14000000000000012,1.0101296987489647,-0.11205481699439823,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20552320292155998,True,Optimization terminated successfully,5,7,7,False,0.00071709058766985,1.1102230246251565e-16,0.010129698748964744,-1.1102230246251565e-16,0.04794518300560177
2009-06,2009-05,2009-05,-0.02573717837131306,-0.02568312120053834,1.611091304479132,-0.21347389268257722,0.015444905935634756,4.633471780690427e-05,7.722452967817358e-06,0.21814303067208204,7.775828670894789e-16,0.7818569693279172,2.7755575615628914e-17,0.22818390392941085,-0.13999999999999957,1.1019616768589016,-0.1120548169943981,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.22818390392941085,True,Optimization terminated successfully,5,7,7,False,5.4060170888026475e-05,0.0,0.10196167685890156,4.440892098500626e-16,0.04794518300560191
2009-07,2009-06,2009-06,0.015652072337723956,0.01567438155816102,1.6363082221195175,-0.2011631291553364,0.006374062982017322,1.9122188946051968e-05,3.1870314910082257e-06,0.21814303067208013,1.617710464836624e-15,0.7818569693279183,0.0,0.21198638948253543,-0.14000000000000046,1.0417427329818842,-0.11643332920233582,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21198638948253545,True,Optimization terminated successfully,7,7,7,False,2.2312220711609077e-05,0.0,0.041742732981884245,-4.440892098500626e-16,0.043566670797664186
2009-08,2009-07,2009-07,0.019208521128760304,0.019301855485262923,1.6677392831772644,-0.18581865424328403,0.026666959000748926,8.000087700224678e-05,1.3333479500374445e-05,0.21814303067208346,0.0,0.7818569693279165,0.0,0.2118159061543244,-0.13999999999999901,1.052132005327177,-0.11643332920233532,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2118159061543247,True,Optimization terminated successfully,6,7,7,False,9.333735656824312e-05,0.0,0.05213200532717699,9.992007221626409e-16,0.043566670797664686
2009-09,2009-08,2009-08,0.0019170570619978621,0.0019192510016377944,1.6709364345476507,-0.18425782214465414,0.0006268398971234768,1.8805196913704304e-06,3.1341994856176615e-07,0.2181430306720817,0.0,0.7818569693279183,0.0,0.2129187246820008,-0.1399999999999999,1.0677322875631303,-0.10976358579038623,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2129187246820009,True,Optimization terminated successfully,3,7,7,False,2.196942431711875e-06,0.0,0.06773228756313032,1.1102230246251565e-16,0.05023641420961378
2009-10,2009-09,2009-09,0.03796251766617469,0.03801254208838345,1.7343693884632208,-0.1532901953067768,0.01429269205964423,4.287807617893269e-05,7.146346029822115e-06,0.2181430306720819,0.0,0.7818569693279181,0.0,0.20801861916340997,-0.1399999999999999,1.0570538853495033,-0.10976358579038623,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20801861916340997,True,Optimization terminated successfully,5,7,7,False,5.0027422331195e-05,0.0,0.057053885349503286,1.1102230246251565e-16,0.05023641420961378
2009-11,2009-10,2009-10,0.07166133947432698,0.0717456245158049,1.8586566219837646,-0.09261383655641464,0.024081440422265513,7.224432126679654e-05,1.204072021113258e-05,0.21814303067207988,1.7399521956619393e-15,0.7818569693279179,4.0515771564677634e-16,0.21530866725040604,-0.14000000000000035,1.097497060500202,-0.10976358579038643,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21530866725040604,True,Optimization terminated successfully,6,7,7,False,8.428804155059598e-05,0.0,0.0974970605002019,-3.3306690738754696e-16,0.05023641420961357
2009-12,2009-11,2009-11,-0.034359101639753815,-0.034313898356851474,1.7947948501956228,-0.1237908099726791,0.012915223686384238,3.874567105915271e-05,6.457611843191286e-06,0.21814303067208124,0.0,0.7818569693279188,0.0,0.23301605723822028,-0.14000000000000035,1.1739580959206577,-0.1097635857903865,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2330160572382203,True,Optimization terminated successfully,6,7,7,False,4.5206283037839985e-05,0.0,0.1739580959206577,-3.3306690738754696e-16,0.0502364142096135
2010-01,2009-12,2009-12,-0.013588949682471981,-0.01348895365740463,1.7704054732859547,-0.13569757256727988,0.02857029287638589,8.571087862915768e-05,1.4285146438192953e-05,0.21814303067208393,0.0,0.7818569693279162,0.0,0.2159157011310437,-0.1399999999999988,1.1026922488548703,-0.10976358579038555,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21591570113104436,True,Optimization terminated successfully,6,7,7,False,9.999902512860306e-05,0.0,0.10269224885487027,1.2212453270876722e-15,0.05023641420961446
2010-02,2010-01,2010-01,0.01060889295137613,0.010639249861095495,1.7891875154325758,-0.1265282806370316,0.00867340277696147,2.602020833088441e-05,4.336701388480623e-06,0.2181430306720813,2.088746646680726e-16,0.7818569693279179,3.556815428333898e-16,0.20647719699561012,-0.1399999999999999,1.069020430372362,-0.10976358579038618,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20647719699561012,True,Optimization terminated successfully,5,7,7,False,3.035990992113044e-05,2.220446049250313e-16,0.06902043037236205,1.1102230246251565e-16,0.05023641420961382
2010-03,2010-02,2010-02,-0.0015334118272878241,-0.0015264338877149508,1.7864439541351758,-0.12786767250230424,0.00199369702082096,5.98109106246288e-06,9.968485104103414e-07,0.2181430306720821,0.0,0.7818569693279179,0.0,0.20491984286099443,-0.1399999999999998,1.0718321854662571,-0.10976358579038611,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2049198428609945,True,Optimization terminated successfully,6,7,7,False,6.980940450638559e-06,0.0,0.07183218546625714,2.220446049250313e-16,0.05023641420961389
2010-04,2010-03,2010-03,0.04207445047187191,0.04211507402722209,1.8616076018042114,-0.09117318408408392,0.011606730100052854,3.482019030015856e-05,5.803365050026422e-06,0.2181430306720815,0.0,0.7818569693279185,9.021895591500093e-17,0.1997911970252414,-0.14000000000000012,1.0575609999095987,-0.1097635857903863,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.1997911970252414,True,Optimization terminated successfully,5,7,7,False,4.062655550095944e-05,0.0,0.05756099990959873,-1.1102230246251565e-16,0.05023641420961371
2010-05,2010-04,2010-04,0.08810151300646003,0.08811183373338413,2.0256180481474897,-0.0111041665410484,0.002948779121171122,8.846337363513366e-06,1.4743895605855685e-06,0.21814303067213273,4.0176445918366073e-16,0.7818569693278667,1.4638176605587095e-16,0.20747676534168327,-0.1399999999999727,1.0993381797952315,-0.10976358579037022,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20747676534168327,True,Optimization terminated successfully,7,7,7,False,1.0323727517564174e-05,0.0,0.09933817979523152,2.731148640577885e-14,0.05023641420962978
2010-06,2010-05,2010-05,0.015585154844402822,0.015689357908237576,2.0571876190834852,0.0,0.029772303952786978,8.931691185836094e-05,1.4886151976393375e-05,0.21814303067208166,1.9779378062741585e-16,0.7818569693279183,0.0,0.2275603576514812,-0.1399999999999999,1.1815994816076971,-0.10976358579038623,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2275603576514812,True,Optimization terminated successfully,6,7,7,False,0.00010420606389353335,0.0,0.18159948160769712,1.1102230246251565e-16,0.05023641420961378
2010-07,2010-06,2010-06,-0.051455707444860485,-0.05144684389060748,1.9513335747967364,-0.0514557074448605,0.0025324440722873966,7.59733221686219e-06,1.2662220361414068e-06,0.21814303067218616,4.670564421926746e-15,0.7818569693278091,0.0,0.2271219291895886,-0.13999999999994295,1.189809220352318,-0.10475646282451977,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.22712192918958873,True,Optimization terminated successfully,6,7,7,False,8.8665549440289e-06,0.0,0.18980922035231806,5.706546346573305e-14,0.05524353717548024
2010-08,2010-07,2010-07,0.05738391888071757,0.057465089958177284,2.063308742362093,0.0,0.02319173641706205,6.957520925118615e-05,1.1595868208531036e-05,0.2181430295464224,0.0,0.7818569704535776,0.0,0.2074937126658082,-0.14000000060060058,1.0968894877400812,-0.10475646312970543,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20749371266581892,True,Optimization terminated successfully,6,7,7,False,8.117407753516766e-05,0.0,0.09688948774008121,-6.006005692782423e-10,0.05524353687029457
2010-09,2010-08,2010-08,0.00855139762885593,0.00860070190737496,2.080952915849126,0.0,0.014086936719723123,4.226081015916937e-05,7.043468359861582e-06,0.2181430306720819,0.0,0.7818569693279181,0.0,0.2185239730048798,-0.1399999999999999,1.150213600581904,-0.10475646282454902,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21852397300488005,True,Optimization terminated successfully,6,7,7,False,4.930727864325952e-05,0.0,0.15021360058190392,1.1102230246251565e-16,0.05524353717545098
2010-10,2010-09,2010-09,0.01752861237358681,0.017571794540138973,2.1174291328787302,0.0,0.012337761872047085,3.701328561614125e-05,6.168880936023575e-06,0.21814303067208168,0.0,0.7818569693279184,1.0214905349792658e-16,0.21638501537473329,-0.1399999999999999,1.1496439017242261,-0.104756462824549,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21638501537473329,True,Optimization terminated successfully,5,7,7,False,4.3185166694005645e-05,0.0,0.14964390172422615,1.1102230246251565e-16,0.05524353717545101
2010-11,2010-10,2010-10,0.054121272271783524,0.05412875601905245,2.2320270914954663,0.0,0.0021382135054058074,6.414640516217423e-06,1.0691067527029368e-06,0.21814303067210114,7.768387419281511e-15,0.7818569693278911,0.0,0.21667581013981094,-0.13999999999998747,1.1600968693945515,-0.10475646282454233,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21667581013981108,True,Optimization terminated successfully,6,7,7,False,7.486748087348764e-06,0.0,0.16009686939455148,1.2545520178264269e-14,0.05524353717545767
2010-12,2010-11,2010-11,0.011397463424722077,0.011417036904692982,2.2574665386337744,0.0,0.005592422848831236,1.677726854649371e-05,2.796211424411831e-06,0.2181430306720821,3.917446708014672e-17,0.7818569693279176,2.2400148978705244e-16,0.22619538739263292,-0.1399999999999998,1.2081858932262233,-0.10475646282454892,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.22619538739263292,True,Optimization terminated successfully,8,7,7,False,1.957648028381755e-05,0.0,0.20818589322622327,2.220446049250313e-16,0.05524353717545108
2011-01,2010-12,2010-12,-0.04649363670814596,-0.046429613111508575,2.15250870950574,-0.04649363670814599,0.018292456182112057,5.487736854633617e-05,9.146228091055915e-06,0.21814303067208196,5.393953692527327e-17,0.7818569693279179,0.0,0.22474013509677437,-0.1399999999999998,1.2107357679771773,-0.10475646282454897,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2247401350967744,True,Optimization terminated successfully,9,7,7,False,6.402659673305957e-05,0.0,0.2107357679771773,2.220446049250313e-16,0.05524353717545104
2011-02,2011-01,2011-01,0.03539709242897293,0.03544165843981319,2.2287012592502844,-0.012742283835090129,0.012733145954359,3.8199437863077e-05,6.366572977179537e-06,0.2181430306720844,0.0,0.7818569693279157,3.62075849960193e-17,0.20852073800949622,-0.13999999999999857,1.13224408111377,-0.10475646282454827,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20852073800949622,True,Optimization terminated successfully,8,7,7,False,4.456901097769298e-05,0.0,0.13224408111376995,1.4432899320127035e-15,0.05524353717545173
2011-03,2011-02,2011-02,0.005077471977276824,0.005153327632072624,2.240017427439849,-0.007729510446912502,0.021673044227371697,6.501913268211509e-05,1.0836522113685871e-05,0.21814303067208277,0.0,0.7818569693279173,0.0,0.213211085384295,-0.13999999999999946,1.1613344357903959,-0.1047564628245488,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2132110853842962,True,Optimization terminated successfully,6,7,7,False,7.585865487654637e-05,0.0,0.16133443579039586,5.551115123125783e-16,0.055243537175451204
2011-04,2011-03,2011-03,0.05899585293267914,0.059061761907189717,2.3721691661557287,0.0,0.018831135574451485,5.6493406723354455e-05,9.415567787225743e-06,0.21814303067209176,0.0,0.7818569693279083,0.0,0.2105532370309099,-0.13999999999999457,1.1569568438626245,-0.1047564628245463,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2105532370309102,True,Optimization terminated successfully,6,7,7,False,6.59119746035114e-05,0.0,0.15695684386262454,5.440092820663267e-15,0.0552435371754537
2011-05,2011-04,2011-04,-0.011550537384816087,-0.011540427585834727,2.344769337518939,-0.01155053738481615,0.0028885139946743243,8.665541984022973e-06,1.4442569973371344e-06,0.21814303067208168,0.0,0.7818569693279184,0.0,0.22046702527396503,-0.1399999999999999,1.2062030606438319,-0.10058089292679287,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.22046702527396503,True,Optimization terminated successfully,6,7,7,False,1.0112799587207942e-05,0.0,0.20620306064383187,1.1102230246251565e-16,0.059419107073207134
2011-06,2011-05,2011-05,-0.03375387311423021,-0.033745106447353845,2.265624290818187,-0.04491453512575805,0.002504761964676999,7.514285894030998e-06,1.2523809823384857e-06,0.21814303067208513,0.0,0.7818569693279149,0.0,0.21382135569346514,-0.13999999999999801,1.1809015353966446,-0.10058089292679191,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.21382135569346644,True,Optimization terminated successfully,6,7,7,False,8.769667575038642e-06,0.0,0.18090153539664455,1.9984014443252818e-15,0.05941910707320809
2011-07,2011-06,2011-06,0.060231257627408524,0.060242449894336525,2.402085691165372,0.0,0.0031977905508563664,9.5933716525691e-06,1.5988952754281694e-06,0.21814303067208046,0.0,0.7818569693279196,0.0,0.20220715692244784,-0.14000000000000068,1.126376877077515,-0.10058089292679324,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.20220715692244845,True,Optimization terminated successfully,5,7,7,False,1.119526747525011e-05,0.0,0.1263768770775151,-6.661338147750939e-16,0.05941910707320676
2011-08,2011-07,2011-07,0.07802195363976731,0.07805995471442931,2.589501109600225,0.0,0.01085744990342867,3.257234971028601e-05,5.4287249517143145e-06,0.21814303067208562,0.0,0.7818569693279144,0.0,0.2119734474913579,-0.1399999999999979,1.1748471019048157,-0.10058089292679184,Stage41_hard_mdd,hard_mdd,maximize_causal_historical_cagr,-0.2119734474913587,True,Optimization terminated successfully,6,7,7,False,3.8004074823179984e-05,0.0,0.17484710190481567,2.1094237467877974e-15,0.05941910707320816
