month,policy,model_active,return,gross_return,nav,drawdown,predecision_drawdown,drawdown_multiplier,maximum_objective_tilt,applied_objective_tilt,objective_overlay_deployed,objective_lw_risk_veto,deployed_risk_model,desired_lw_annual_volatility,desired_lw_historical_cdar,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,desired_w_KODEX200,desired_w_BOND,desired_w_GLD,desired_w_USO,shadow_w_KODEX200,shadow_w_BOND,shadow_w_GLD,shadow_w_USO,regime_confidence,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack,projection_distance
2011-11,Stage47_C_GuardedExAnteSharpe_LW,True,0.021921991040284486,0.022031738698538902,2.1176474799872103,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.09461367380135197,-0.03285049605116546,0.03135647378697626,9.406942136092877e-05,1.5678236893488134e-05,0.18980736462174197,0.5401156361710067,0.2700769992072514,6.923515623703132e-18,0.18980736462174197,0.5401156361710067,0.2700769992072514,6.923515623703132e-18,0.03474824391517082,0.9567989717106044,0.008452784374224849,0.0,0.05824039634380792,2011-10-31,2010-11-12,2011-10-31,252,0.1112259962372615,1.70707656612529,1.6597345132743362,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0007459789391823864,0.0001067303205944838,0.0001097491583965486,,0.09461367380135197,-0.03285049605116546,0.0,0.03538632619864804,0.12714950394883454,,0.07598765111536691,0.0,0.0,0.06271294757395252,,0.0
2011-12,Stage47_C_GuardedExAnteSharpe_LW,True,-0.029634938153108865,-0.029541707726707587,2.0548911278877022,-0.029634938153108914,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.09880830301168252,-0.036391744516339385,0.029220794266551126,8.766238279965339e-05,5.568043601625907e-06,0.20670802002457822,0.5028164776082797,0.29047550236714187,0.0,0.20670802002457822,0.5028164776082797,0.29047550236714187,0.0,0.034318497150922334,0.9591022678193876,0.00657923502969012,0.0,0.0833338327126348,2011-11-30,2010-12-14,2011-11-30,252,0.11757350228261014,1.5973952434881087,1.576020851433536,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0008135900620040392,0.0001262259016351405,9.323192655821557e-05,,0.09880830301168252,-0.036391744516339385,2.220446049250313e-16,0.03119169698831749,0.12360825548366061,,0.06250188597953006,0.0,0.0,0.05844158853310225,,0.0
2012-01,Stage47_C_GuardedExAnteSharpe_LW,True,0.0400914851737412,0.040278705278081986,2.1372747650750648,0.0,-0.029634938153108914,0.210319714456215,0.05,0.01051598572281075,True,False,ledoit_wolf,0.10574913801809152,-0.04680182062541897,0.06045935182510681,0.00018137805547532043,5.842048865468059e-06,0.25301996166859236,0.45960444908127035,0.2873755892501371,2.4521456618057728e-17,0.25301996166859236,0.45960444908127035,0.2873755892501371,2.4521456618057728e-17,0.03195635769358608,0.9619951629621756,0.006048479344236192,2.1476460119511986e-15,0.11018411671530881,2011-12-31,2011-01-13,2011-12-30,252,0.1179748886594011,1.5038716814159292,1.5034129692832765,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009319066826307808,0.00017165518026424672,0.00018722160445415654,,0.10574913801809152,-0.04680182062541897,2.220446049250313e-16,0.024250861981908484,0.11319817937458104,,0.08359871773680386,0.0,0.0,0.12091870365021362,,0.0
2012-02,Stage47_C_GuardedExAnteSharpe_LW,True,0.004623843738495802,0.0046918880256919815,2.1471571896150023,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.10259565168751822,-0.04654509421238511,0.02074532394490079,6.223597183470237e-05,5.8083153614778385e-06,0.251840007619854,0.4645521244023643,0.2836078679777815,1.6875751171308694e-18,0.251840007619854,0.4645521244023643,0.2836078679777815,1.6875751171308694e-18,0.03404413640647799,0.9595374688297906,0.00641839476373139,0.0,0.1575601974001913,2012-01-31,2011-02-14,2012-01-31,252,0.11438548031609982,1.3685064935064934,1.2663590604026846,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0008771556454322133,0.00016600947124344745,6.804578740057491e-05,,0.10259565168751822,-0.04654509421238511,2.220446049250313e-16,0.027404348312481785,0.11345490578761488,,4.259093546732377e-06,0.0,0.0,0.04149064788980158,,0.0
2012-03,Stage47_C_GuardedExAnteSharpe_LW,True,-0.004499638543927882,-0.004499510548002135,2.137495758364739,-0.004499638543927875,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.10719125310676088,-0.04591325371484026,3.9255797021155796e-05,1.1776739106346739e-07,1.0228534683024632e-08,0.26157498186293915,0.4633139890659647,0.27511102907065976,4.362568708475786e-13,0.26157498186293915,0.4633139890659647,0.27511102907065976,4.362568708475786e-13,0.035415242179734616,0.9583487806298561,0.0062359771816842,8.725101347969208e-12,0.04315927967776608,2012-02-29,2011-03-15,2012-02-29,252,0.11944441001200802,1.507415254237288,1.2809405940594059,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009574970618831394,0.00016702089773215533,1.296037492758184e-07,,0.10719125310676088,-0.04591325371484026,1.1102230246251565e-16,0.022808746893239126,0.11408674628515975,,1.972695028551465e-06,0.0,0.0,7.851159404231159e-05,,0.0
2012-04,Stage47_C_GuardedExAnteSharpe_LW,True,0.0025838251774007196,0.0025944220215086953,2.1430186737217887,-0.0019274396458862642,-0.004499638543927875,0.8800984219418719,0.05,0.0440049210970936,True,False,ledoit_wolf,0.09771089399577448,-0.04633312120607708,0.0032406292968066865,9.72188789042006e-06,8.749562175556768e-07,0.26366761467110983,0.4624661899147815,0.2738661954140819,2.663219541320505e-14,0.26366761467110983,0.4624661899147815,0.2738661954140819,2.663219541320505e-14,0.035319887728050885,0.9585424851745856,0.0061376270967590345,6.045669460410113e-13,0.12454605386123056,2012-03-31,2011-04-14,2012-03-30,252,0.13140892924267422,1.0745341614906831,1.0948136142625609,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0007956182337877897,0.00016604756793552132,1.059834541339477e-05,,0.09771089399577448,-0.04633312120607708,0.0,0.03228910600422552,0.11366687879392293,,3.118918016659087e-06,0.0,0.0,0.006481258593613373,,0.0
2012-05,Stage47_C_GuardedExAnteSharpe_LW,True,-0.022462199954953386,-0.02230433305819456,2.094881759765451,-0.02434634506611255,-0.0019274396458862642,0.9486396400738835,0.05,0.047431982003694174,True,False,ledoit_wolf,0.10651659071740302,-0.057641516355560904,0.052438202355164824,0.00015731460706549448,5.522896933336183e-07,0.3145510672508079,0.4133219667713543,0.2721269659778379,4.414145831312005e-18,0.3145510672508079,0.4133219667713543,0.2721269659778379,4.414145831312005e-18,0.026245586425467985,0.9718760477306425,0.0018783658438894686,8.531908767808391e-17,0.15017979758919817,2012-04-30,2011-05-13,2012-04-30,252,0.14666185305105475,1.06947261663286,1.0043859649122806,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009454820081715623,0.00020896373642794326,0.0001578683976930222,,0.10651659071740302,-0.057641516355560904,0.0,0.023483409282596984,0.1023584836444391,,0.11258235084891852,0.0,0.0,0.10487640471032965,,0.0
2012-06,Stage47_C_GuardedExAnteSharpe_LW,True,-0.012100603935675608,-0.011659339382886064,2.0695324252984584,-0.036152343522861785,-0.02434634506611255,0.351244513336757,0.05,0.01756222566683785,False,True,stage36_frozen_fallback,0.14036447592447104,-0.0861522939761922,0.14481022378113034,0.00043443067134339106,6.833881446152239e-06,0.4261190629107606,0.2815301526694756,0.2923507844197638,0.0,0.4190852126095188,0.2936951843457226,0.28721960304475863,0.0,0.025608875040690156,0.9742118154052972,0.0001793095540125328,0.0,0.15166049476272284,2012-05-31,2011-06-15,2012-05-31,252,0.13802101546217302,1.5441468253968254,1.436128526645768,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.001408333334693,,0.00044126605287360637,,0.1300000000627584,-0.0880041101815329,0.0,-6.275838182467908e-11,0.071995889818467,,0.23446720507260832,0.0,0.0,0.2896204475622607,,0.0
2012-07,Stage47_C_GuardedExAnteSharpe_LW,True,0.012731443135139103,0.012849097970231831,2.095880559687472,-0.023881171893486042,-0.036152343522861785,0.03665083393415047,0.05,0.0018325416967075237,False,True,stage36_frozen_fallback,0.13223503509032605,-0.08840813119324328,0.03627849434917053,0.00010883548304751159,8.81935204521555e-06,0.4176136446538369,0.321689376172159,0.2606969791740042,1.3307734634312313e-17,0.4168966709921714,0.3228840879183665,0.26021924108946215,1.3283347655706216e-17,0.026368161424928427,0.9736318385750716,0.0,0.0,0.24908952110945326,2012-06-30,2011-07-14,2012-06-29,252,0.12508141906723752,1.2886297376093294,1.4414032382420972,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333537962,,0.00011765633521033055,,0.1300000009444432,-0.0886141087139248,0.0,-9.44443218076074e-10,0.0713858912860752,,0.07255698869834105,0.0,0.0,0.07255698869834105,,0.0
2012-08,Stage47_C_GuardedExAnteSharpe_LW,True,0.02097556613784296,0.02110091465816779,2.1398428409842163,-0.0034065268561439543,-0.023881171893486042,0.36363995286455897,0.05,0.01818199764322795,True,False,ledoit_wolf,0.12385985413988164,-0.07550100839876626,0.04098986531943306,0.00012296959595829918,2.3789243665292074e-06,0.37808874167352224,0.36502514892847127,0.2568861093980064,3.5432787901609547e-19,0.37808874167352224,0.36502514892847127,0.2568861093980064,3.5432787901609547e-19,0.03126116389145934,0.9687388361085406,2.4280472728967683e-17,0.0,0.42123912580614525,2012-07-31,2011-08-15,2012-07-31,252,0.08272566223735575,1.2957142857142858,1.417298937784522,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.001278438622296063,0.00027304119375520553,0.0001253500205740045,,0.12385985413988164,-0.07550100839876626,1.1102230246251565e-16,0.006140145860118365,0.08449899160123374,,0.05961973966061197,0.0,0.0,0.08197973063886611,,0.0
2012-09,Stage47_C_GuardedExAnteSharpe_LW,True,0.030712093905034404,0.03115595065296929,2.205561895258539,0.0,-0.0034065268561439543,0.9092264985817046,0.05,0.04546132492908523,False,True,stage36_frozen_fallback,0.13838391067574748,-0.11824337911661832,0.1471420866306736,0.0004414262598920208,2.430488042867302e-06,0.5161298812060386,0.2126951106109756,0.2711750081829858,1.1224893480360105e-18,0.4940915311294888,0.24706143584717943,0.2588470330233318,8.202232151831376e-17,0.03135848241976658,0.968641517580231,6.628732098882634e-16,1.780653382837673e-15,0.535655272499512,2012-08-31,2011-09-15,2012-08-31,252,0.059055665133011956,1.1607642124883504,1.2296793437733036,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.001408333338051,,0.00044385824815097643,,0.1300000002177412,-0.1248070727248144,0.0,-2.1774121394813048e-10,0.0351929272751855,,0.2720596183431471,0.0,0.0,0.2942841732613472,,0.0
2012-10,Stage47_C_GuardedExAnteSharpe_LW,True,-0.03443359488912339,-0.034166762815676606,2.1296164704543195,-0.03443359488912334,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.11530690384242853,-0.09145393358265651,0.08162959535768943,0.0002448887860730683,2.1943287373720228e-05,0.44222811422540315,0.24447573024418245,0.31329615553041434,4.340101175891023e-18,0.44222811422540315,0.24447573024418245,0.31329615553041434,4.340101175891023e-18,0.036182371958830346,0.9615866558883326,0.0022309721528370545,0.0,0.47625408580370393,2012-09-30,2011-10-13,2012-09-28,252,0.04221424339882247,1.0737179487179487,1.3003676470588235,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0011079735061439216,0.00038578309371189437,0.0002668335734986336,,0.11530690384242853,-0.09145393358265651,0.0,0.014693096157571472,0.0685460664173435,,0.12051753363468701,0.0,0.0,0.16325919071537887,,0.0
2012-11,Stage47_C_GuardedExAnteSharpe_LW,True,-0.0016385562753385193,-0.001522134170211851,2.1261269740225925,-0.036015729781473715,-0.03443359488912334,0.08245021791991314,0.05,0.004122510895995657,True,False,ledoit_wolf,0.1103535514438795,-0.09354865090721108,0.03574899592305345,0.00010724698776916035,9.17511735750796e-06,0.4527083124462905,0.21845998542197725,0.328831702131732,2.1111003226306378e-17,0.4527083124462905,0.21845998542197725,0.328831702131732,2.1111003226306378e-17,0.03715080932119212,0.9607185771707374,0.0021306135080657825,4.737382248955574e-15,0.46897816172571066,2012-10-31,2011-11-15,2012-10-31,252,0.041046568011131455,1.0085354896675651,1.280955829109341,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0010148255263564133,0.00042228677749111784,0.00011642360524524965,,0.1103535514438795,-0.09354865090721108,2.220446049250313e-16,0.019646448556120508,0.06645134909278892,,0.005656754910774583,0.0,0.0,0.0714979918461069,,0.0
2012-12,Stage47_C_GuardedExAnteSharpe_LW,True,0.01983088560808913,0.019853378447432585,2.1682899548327073,-0.016899067990772898,-0.036015729781473715,0.04029117148947681,0.05,0.0020145585744738405,True,False,ledoit_wolf,0.10607260763892404,-0.10057773768923864,0.007385724691704186,2.2157174075112558e-05,3.3566526833929803e-07,0.4704566949447897,0.21140729305879494,0.3181360119964153,1.3559889722595517e-18,0.4704566949447897,0.21140729305879494,0.3181360119964153,1.3559889722595517e-18,0.04377864875983352,0.9541688387427206,0.0020525124974452146,6.730948354845959e-16,0.5213307841433319,2012-11-30,2011-12-15,2012-11-30,252,0.03607370014612901,1.0030864197530864,1.0552781740370898,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.000937616507610094,0.00043824070424323004,2.2494341046277765e-05,,0.10607260763892404,-0.10057773768923864,1.1102230246251565e-16,0.023927392361075966,0.059422262310761365,,0.011619624639730932,0.0,0.0,0.014771449383408372,,0.0
2013-01,Stage47_C_GuardedExAnteSharpe_LW,True,-0.00946959152067031,-0.00926499216028228,2.147757134662069,-0.026208632240490526,-0.016899067990772898,0.5496916252218529,0.05,0.027484581261092645,True,False,ledoit_wolf,0.10797060030056882,-0.12720552837346777,0.06689298204890712,0.00020067894614672136,3.920414241308846e-06,0.5507552452868474,0.1480852415523509,0.30115951316080164,0.0,0.5507552452868474,0.1480852415523509,0.30115951316080164,0.0,0.055092598275715735,0.9427252840874951,0.002182117636789151,0.0,0.6333043501243765,2012-12-31,2012-01-13,2012-12-31,252,0.03169165531128109,1.0229636048526862,1.0847398030942335,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0009714708774387661,0.0005658075243642873,0.00020460086053948032,,0.10797060030056882,-0.12720552837346777,0.0,0.022029399699431185,0.032794471626532234,,0.16006631699740317,0.0,0.0,0.13378596409781424,,0.0
2013-02,Stage47_C_GuardedExAnteSharpe_LW,True,0.002577600820939071,0.002659590494206679,2.1532931952155514,-0.023698586811530253,-0.026208632240490526,0.30162026711665657,0.05,0.01508101335583283,True,False,ledoit_wolf,0.11128048827525963,-0.1298397209287971,0.02665796570962083,7.997389712886249e-05,2.0157761387454935e-06,0.5628742442859286,0.12360242586136479,0.313523329852706,6.842244441657498e-16,0.5628742442859286,0.12360242586136479,0.313523329852706,6.842244441657498e-16,0.05438045632203695,0.9434055548788116,0.002213988799106055,4.536846204845233e-14,0.5165359978027241,2013-01-31,2012-02-15,2013-01-31,252,0.029201743467602886,1.0229787234042553,1.003118503118503,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.001031945589231683,0.0005908790743309064,8.199117357693164e-05,,0.11128048827525963,-0.1298397209287971,0.0,0.018719511724740373,0.030160279071202917,,0.03294047521076515,0.0,0.0,0.05331593141924166,,0.0
2013-03,Stage47_C_GuardedExAnteSharpe_LW,True,-0.002455845131533499,-0.0022078004952491327,2.148005040605317,-0.02609623188401855,-0.023698586811530253,0.36850528576689046,0.05,0.018425264288344522,True,False,ledoit_wolf,0.09999708801624252,-0.11053792539558394,0.08252104828734215,0.00024756314486202647,4.814914223397301e-07,0.5009423251539495,0.20670167818862736,0.2923559966574229,1.7985041691342896e-18,0.5009423251539495,0.20670167818862736,0.2923559966574229,1.7985041691342896e-18,0.05681067337258757,0.9411310359978595,0.0020582906295528365,0.0,0.6326611928423856,2013-02-28,2012-03-14,2013-02-28,252,0.02633302850748324,1.092964824120603,1.0140218878248974,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0008332848009773462,0.00045801023750073643,0.0002480461373410896,,0.09999708801624252,-0.11053792539558394,2.220446049250313e-16,0.030002911983757485,0.04946207460441607,,0.16267187422689872,0.0,0.0,0.1650420965746843,,0.0
