month,policy,model_active,return,gross_return,nav,drawdown,predecision_drawdown,drawdown_multiplier,maximum_objective_tilt,applied_objective_tilt,objective_overlay_deployed,objective_lw_risk_veto,deployed_risk_model,desired_lw_annual_volatility,desired_lw_historical_cdar,turnover,trade_cost,fx_cost,w_KODEX200,w_BOND,w_GLD,w_USO,desired_w_KODEX200,desired_w_BOND,desired_w_GLD,desired_w_USO,shadow_w_KODEX200,shadow_w_BOND,shadow_w_GLD,shadow_w_USO,regime_confidence,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_monthly_return,expected_monthly_variance,downside_semivariance,estimated_transaction_cost,monthly_utility,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack,projection_distance
2008-02,Stage47_D_GuardedDownsidePenalty_LW,True,0.04151143988912076,0.04189655129090232,1.3042969015967338,0.0,0.0,1.0,0.05,0.05,False,True,stage36_frozen_fallback,0.14916070042288296,-0.04217621826718606,0.11003182908044609,0.0003300954872413383,5.501591454022293e-05,0.0144851361278994,0.3475700102556785,0.6379448536164221,1.0235027988685261e-16,0.01376087932150443,0.35264578334669594,0.6335933373317995,9.723276589250997e-17,0.0,0.4490854720760279,0.5509145279239721,0.0,0.004540719195752126,2008-01-31,2007-02-14,2008-01-31,252,0.05409277484740294,1.0,1.0,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333333333,,0.0003851129018502762,,0.1299999999999999,-0.0426508603012473,0.0,8.326672684688674e-17,0.1173491396987526,,0.22006365816089218,0.0,0.0,0.22006365816089218,,0.0
2008-03,Stage47_D_GuardedDownsidePenalty_LW,True,-0.036837890810647846,-0.03674967399390036,1.2562493547510472,-0.03683789081064781,0.0,1.0,0.05,0.05,False,True,stage36_frozen_fallback,0.1364790124446078,-0.04482168052111701,0.025204804784995535,7.56144143549866e-05,1.260240239249777e-05,1.6762451894371656e-17,0.3246711847308605,0.6753288152691396,0.0,1.5924329299653074e-17,0.32897517434917367,0.6710248256508263,0.0,0.0,0.41075097709712366,0.5892490229028764,0.0,0.010120347172025776,2008-02-29,2007-03-15,2008-02-29,252,0.06636838800812198,1.0,1.0,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333333333,,8.821831690773186e-05,,0.1300000000000017,-0.045239207378117,0.0,-1.7208456881689926e-15,0.1147607926218829,,0.05040960956999107,0.0,0.0,0.05040960956999107,,0.0
2008-04,Stage47_D_GuardedDownsidePenalty_LW,True,-0.01207621481632157,-0.011704096637308857,1.2410786176802082,-0.048469243344159696,-0.03683789081064781,0.018383099573589856,0.05,0.0009191549786794929,True,False,ledoit_wolf,0.12149392739033862,-0.03378865279331866,0.10631947971791733,0.000318958439153752,5.315973985895867e-05,0.0,0.44340797884578254,0.5565920211542176,0.0,0.0,0.44340797884578254,0.5565920211542176,0.0,0.0,0.4040510302223736,0.5959489697776263,0.0,0.01179701242706884,2008-03-31,2007-04-13,2008-03-31,252,0.05082417662396046,1.0,1.0,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0012300645327274061,0.0001173445857380882,0.0003721211790291705,,0.12149392739033862,-0.03378865279331866,0.0,0.00850607260966138,0.12621134720668134,,0.21271137626867276,0.0,0.0,0.21263895943583466,,0.0
2008-05,Stage47_D_GuardedDownsidePenalty_LW,True,0.043735842028893815,0.044196142601135496,1.2953582360485076,-0.006853244485426124,-0.048469243344159696,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.13159510285458687,-0.06249382759410479,0.1394539818011019,0.00041836194540330573,4.1938626838376457e-05,1.4164508460460037e-18,0.3688879434703537,0.4916580747285444,0.1394539818011018,1.4164508460460037e-18,0.3688879434703537,0.4916580747285444,0.1394539818011018,0.0,0.3765423201125194,0.5104748963555304,0.11298278353195011,0.01852395784019989,2008-04-30,2007-05-15,2008-04-30,252,0.05031216738773624,1.0,1.0,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333333468,,0.0004603020722724774,,0.1300000000006232,-0.0624938275941047,1.1102230246251565e-16,-6.232514504489474e-13,0.0975061724058952,,0.2789079636022039,0.0,0.0,0.2789079636022038,,0.0
2008-06,Stage47_D_GuardedDownsidePenalty_LW,True,0.05442087987449676,0.05471500092401219,1.3658527710069435,0.0,-0.006853244485426124,0.8173820362238573,0.05,0.04086910181119287,True,False,ledoit_wolf,0.12867350956615053,-0.05248630242129759,0.08403458557583934,0.00025210375672751804,4.201729278791965e-05,0.0,0.43445428359838567,0.4440856799433325,0.12146003645828184,0.0,0.43445428359838567,0.4440856799433325,0.12146003645828184,0.0,0.43460615726843493,0.43394031273419353,0.13145352999737156,0.0637337475929635,2008-05-31,2007-06-14,2008-05-30,252,0.04520319803811677,1.0,1.9850187265917603,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0013797393386725193,0.00012185661927184333,0.0002941225495654735,,0.12867350956615053,-0.05248630242129759,0.0,0.0013264904338494699,0.10751369757870241,,0.16805622830832873,0.0,0.0,0.1680691711516787,,0.0
2008-07,Stage47_D_GuardedDownsidePenalty_LW,True,-0.043693216690048525,-0.043522340580610476,1.3061742699166339,-0.04369321669004855,0.0,1.0,0.05,0.05,False,True,stage36_frozen_fallback,0.13486075776944945,-0.04531171884441495,0.05385593756430232,0.00016156781269290697,9.308296745141109e-06,1.161282170685646e-18,0.4288176469490191,0.4912377830874542,0.0799445699635267,1.1032180621513635e-18,0.430409867209421,0.4889386315805114,0.08065150121006759,0.0,0.4606620521570571,0.4452547529485984,0.09408319489434457,0.060237451640807294,2008-06-30,2007-07-13,2008-06-30,252,0.04324885334584284,1.0,1.953125,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333388761,,0.00017087760952697265,,0.1300000002558231,-0.0453435137845048,0.0,-2.5582308493810046e-10,0.1146564862154951,,0.1067820378491327,0.0,0.0,0.10771187512860464,,0.0
2008-08,Stage47_D_GuardedDownsidePenalty_LW,True,-0.011997938213692981,-0.011788635738640708,1.2905028717298586,-0.0551669263895368,-0.04369321669004855,0.0,0.05,0.0,True,False,ledoit_wolf,0.12624287762375033,-0.037945227656157966,0.06954332409572678,0.00020862997228718034,6.725027650940074e-07,0.0,0.4517942098633366,0.5482057901366634,0.0,0.0,0.4517942098633366,0.5482057901366634,0.0,0.0,0.45034872861906,0.5042633485226045,0.04538792285833566,0.09938741265842,2008-07-31,2007-08-15,2008-07-31,252,0.039765831898707436,1.0,1.9241935483870969,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.001328105345893767,0.00014236877094342236,0.0002093039758175476,,0.12624287762375033,-0.037945227656157966,0.0,0.003757122376249672,0.12205477234384204,,0.13908664819145355,0.0,0.0,0.13908664819145355,,0.0
2008-09,Stage47_D_GuardedDownsidePenalty_LW,True,0.06262292476708478,0.06308807256186547,1.3713179359779044,0.0,-0.0551669263895368,0.0,0.05,0.0,True,False,ledoit_wolf,0.12962513476369492,-0.04071264587311085,0.14366085793288652,0.0004309825737986596,3.416522098202206e-05,5.039846036163087e-19,0.5249351447544196,0.399734439276738,0.0753304159688424,5.039846036163087e-19,0.5249351447544196,0.399734439276738,0.0753304159688424,2.7755575615628914e-17,0.5419222824409451,0.35622207398101247,0.10185564357804239,0.18377501664451837,2008-08-31,2007-09-13,2008-08-29,252,0.04251956651227154,1.0,1.9682779456193353,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0014002229635421725,0.00011813718434564736,0.0004651492948104931,,0.12962513476369492,-0.04071264587311085,0.0,0.0003748652363050886,0.11928735412688915,,0.28732171586577304,0.0,0.0,0.28732171586577304,,0.0
2008-10,Stage47_D_GuardedDownsidePenalty_LW,True,-0.04431776831959061,-0.04410029526868247,1.3105441853987365,-0.044317768319590556,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.12228427133957016,-0.0309251169049846,0.0621351574023251,0.0001864054722069753,3.10675787011626e-05,2.428050396064379e-18,0.5586023130510257,0.43070568328293096,0.01069200366604327,2.428050396064379e-18,0.5586023130510257,0.43070568328293096,0.01069200366604327,4.856100792128758e-17,0.531139963128871,0.4396562256033419,0.02920381126778699,0.10258074324474727,2008-09-30,2007-10-15,2008-09-30,252,0.08340146125345217,1.0,1.9957386363636362,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.0012461202514208018,8.337706368811942e-05,0.00021747455109653735,,0.12228427133957016,-0.0309251169049846,1.1102230246251565e-16,0.007715728660429841,0.1290748830950154,,0.12716108848066654,0.0,0.0,0.1242703148046502,,0.0
2008-11,Stage47_D_GuardedDownsidePenalty_LW,True,0.09040288605981463,0.0904438306151116,1.4290211620676911,0.0,-0.044317768319590556,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.14574962948976805,-0.02961413231119775,0.011698444370560987,3.509533311168296e-05,5.849222185280431e-06,3.4123171734376214e-18,0.6039167923947474,0.3960832076052527,0.0,3.4123171734376214e-18,0.6039167923947474,0.3960832076052527,0.0,0.06931680887175941,0.5669660501411548,0.3414821348135186,0.022235006173567357,0.24163937232938082,2008-10-31,2007-11-15,2008-10-31,252,0.13517959951247158,1.0,1.9853333333333332,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333333333,,4.094605568277634e-05,,0.13,-0.0296141323111977,0.0,0.0,0.1303858676888022,,0.020757650199304752,0.0,0.0,0.023396888741121974,,0.0
2008-12,Stage47_D_GuardedDownsidePenalty_LW,True,0.035924664923325605,0.036343043690103397,1.4803582684833143,0.0,0.0,1.0,0.05,0.05,True,False,ledoit_wolf,0.12485229879181216,-0.02295518404751415,0.11953679050794086,0.0003586103715238226,5.976839525397041e-05,0.0004308907684779569,0.6747050537199999,0.3248640555115221,4.311662689496701e-17,0.0004308907684779569,0.6747050537199999,0.3248640555115221,4.311662689496701e-17,0.008617815369559138,0.6510718415176355,0.3403103431128051,1.1721986675644777e-16,0.37974773387952787,2008-11-30,2007-12-13,2008-11-28,252,0.12911237991302818,1.0,1.9555837563451777,True,False,0,guarded BL convex tilt passed LW risk veto,0,0.0,,0.001299008042799995,6.0932904506027395e-05,0.0004183802685330334,,0.12485229879181216,-0.02295518404751415,1.1102230246251565e-16,0.0051477012081878465,0.13704481595248585,,0.24069950602654303,0.0,0.0,0.23907358101588172,,0.0
2009-01,Stage47_D_GuardedDownsidePenalty_LW,True,0.03750242998558841,0.03755728050029078,1.5358753008006967,0.0,0.0,1.0,0.05,0.05,False,True,stage36_frozen_fallback,0.13249176401809845,-0.023897090685452455,0.015671575629247137,4.701472688774141e-05,7.835787814623559e-06,0.0,0.6644271488242958,0.3355728511757043,0.0,0.0,0.6647657368812762,0.3352342631187239,2.1553282945272862e-18,0.0,0.6711989099639031,0.328801090036097,4.310656589054572e-17,0.3189464693186168,2008-12-31,2008-01-15,2008-12-31,252,0.12426928869957922,1.0,1.9555288461538463,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333335237,,5.485201653058457e-05,,0.1300000000087867,-0.0239289199726824,0.0,-8.786776861668955e-12,0.1360710800273176,,0.03295392288778906,0.0,0.0,0.031343151258494274,,0.0
2009-02,Stage47_D_GuardedDownsidePenalty_LW,True,0.06225713321705622,0.062259448535121054,1.631494494007432,0.0,0.0,1.0,0.05,0.05,False,True,stage36_frozen_fallback,0.1446025543653131,-0.02571100240319768,0.0006615194470952492,1.984558341285748e-06,3.3075972354768005e-07,4.401201936055927e-19,0.6448975276506549,0.355102472349345,0.0,0.0013809786094910715,0.6452127431245261,0.3534062782659826,0.0,0.027619572189821417,0.6512018371280809,0.32117859068209775,0.0,0.3319170582395216,2009-01-31,2008-02-14,2009-01-30,252,0.11328129146985647,1.0,1.856651376146789,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333333334,,2.3183207102567897e-06,,0.1300000000000036,-0.0257644914596008,1.1102230246251565e-16,-3.608224830031759e-15,0.1342355085403991,,0.0013230388941904985,0.0,0.0,0.0013230388941904985,,0.0
2009-03,Stage47_D_GuardedDownsidePenalty_LW,True,-0.045129772068214585,-0.04497516174889345,1.5578655193623296,-0.04512977206821456,0.0,1.0,0.05,0.05,False,True,stage36_frozen_fallback,0.14424132924399893,-0.025056578736543517,0.04417437694889642,0.00013252313084668926,2.2087188474448183e-05,5.186953899010081e-18,0.6516840259914187,0.3483159740085813,0.0,0.0011135190936178716,0.6522253192182156,0.34666116168816646,3.270205832479606e-19,0.02227038187235733,0.6625098905273569,0.31521972760028577,6.5404116649592116e-18,0.287017313235088,2009-02-28,2008-03-13,2009-02-27,252,0.12923612023058234,1.0,1.798901098901099,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333335785,,0.00015461331936075318,,0.1300000000113189,-0.0251267078887685,0.0,-1.1318945780658396e-11,0.1348732921112314,,0.08834875389779284,0.0,0.0,0.08834875389779284,,0.0
2009-04,Stage47_D_GuardedDownsidePenalty_LW,True,-0.03153016030559337,-0.03152305589659331,1.5087457698022788,-0.07523698342594232,-0.04512977206821456,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.13327684633087195,-0.027590480003395285,0.002029831142875884,6.0894934286276524e-06,1.014915571437916e-06,2.775557561562892e-17,0.6854651843467211,0.3145348156532789,2.775557561562892e-17,2.775557561562892e-17,0.6854651843467211,0.3145348156532789,2.775557561562892e-17,0.024939985651644028,0.6927241593912508,0.2823358549571053,0.0,0.3062415193702286,2009-03-31,2008-04-14,2009-03-31,252,0.13706232692287332,1.0,1.8647798742138364,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333333344,,7.107409862206122e-06,,0.1300000000000535,-0.0275904800033952,0.0,-5.3540505362548174e-14,0.1324095199966047,,0.004059662285751768,0.0,0.0,0.004059662285751768,,0.0
2009-05,Stage47_D_GuardedDownsidePenalty_LW,True,0.029521331967736385,0.029622641530220102,1.5532859545275297,-0.04793674742217435,-0.07523698342594232,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.13644128934101415,-0.03985046990873567,0.028945589281061335,8.683676784318401e-05,1.4472794640530655e-05,0.0,0.687716582529249,0.312283417470751,2.454444127593313e-18,0.0,0.687716582529249,0.312283417470751,2.454444127593313e-18,0.00011989960649776699,0.7185901101203159,0.2812899902731864,2.48699542690634e-18,0.2671888095952939,2009-04-30,2008-05-14,2009-04-30,252,0.1380742224741716,1.0,1.6937751004016064,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333340327,,0.00010131256254417283,,0.1300000000322809,-0.0398504699087356,0.0,-3.2280955686303514e-11,0.1201495300912643,,0.05789117856212267,0.0,0.0,0.05789117856212267,,0.0
2009-06,Stage47_D_GuardedDownsidePenalty_LW,True,-0.013590642176000017,-0.013365760948269946,1.5321758009225395,-0.06087589841687824,-0.04793674742217435,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.1708037956832421,-0.06027489372788919,0.06425177935144871,0.00019275533805434615,3.2125889675724335e-05,0.0,0.6025195209463445,0.3974804790536554,1.3284864744736448e-17,0.0,0.6025195209463445,0.3974804790536554,1.3284864744736448e-17,2.228535534118657e-18,0.6989876549774323,0.3010123450225677,0.0,0.46171208219650967,2009-05-31,2008-06-12,2009-05-29,252,0.14587760988018691,1.0,1.5048262548262548,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0014083333433802,,0.00022488422775730708,,0.1300000004637024,-0.0602748937278891,0.0,-4.6370240980309053e-10,0.0997251062721108,,0.12850355870289742,0.0,0.0,0.12850355870289742,,0.0
2009-07,Stage47_D_GuardedDownsidePenalty_LW,True,-0.007536073063079452,-0.0075360720121434195,1.520629212141305,-0.06795320626170742,-0.06087589841687824,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.1661949084361216,-0.06715060487584257,3.0026743808031963e-07,9.008023142409589e-10,1.501337190679084e-10,0.0,0.6106814469273844,0.3893185530726157,1.421778584082693e-17,0.0,0.6106814469273844,0.3893185530726157,1.421778584082693e-17,0.0,0.7061347958993638,0.2938652041006362,0.0,0.5893469506747628,2009-06-30,2008-07-14,2009-06-30,252,0.14541989897818736,1.0018382352941178,1.5212962962962964,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0011135923116192,,6.6543763552905905e-09,,0.1155989089024242,-0.0671506048758425,0.0,0.0144010910975758,0.0928493951241574,,6.005348761606393e-07,0.0,0.0,6.005348761606393e-07,,0.0
2009-08,Stage47_D_GuardedDownsidePenalty_LW,True,0.00799725310460687,0.007997253209749908,1.5327900688290579,-0.06049939214684508,-0.06795320626170742,0.0,0.05,0.0,False,True,stage36_frozen_fallback,0.16691350795155635,-0.07240955936426144,3.0040868126416843e-08,9.012260437925054e-11,1.502043406321024e-11,1.6036704257605732e-22,0.61516571288071,0.38483428711929,1.3499198765442225e-17,1.6036704257605732e-22,0.61516571288071,0.38483428711929,1.3499198765442225e-17,2.775557561562892e-17,0.7100415550910688,0.28995844490893125,2.962484270657447e-17,0.7107192352730695,2009-07-31,2008-08-14,2009-07-31,252,0.14688160869647338,1.0561224489795917,1.5791814946619218,True,True,0,Stage36 fallback because guarded BL failed LW risk veto,0,,,0.0009952721164408,,6.501578937926848e-09,,0.1092852478484159,-0.0724095593642614,0.0,0.020714752151584,0.0875904406357385,,6.008173625283369e-08,0.0,0.0,6.008173625283369e-08,,0.0
