month,policy,model_active,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,cash_return,regime_confidence,w_KODEX200,w_BOND,w_GLD,w_USO,stage36_mu_KODEX200,stage36_mu_BOND,stage36_mu_GLD,stage36_mu_USO,covariance_cutoff,covariance_start,covariance_end,covariance_observations,lw_shrinkage,gvz_gold_variance_multiplier,ovx_oil_variance_multiplier,expected_total_return,expected_excess_return_after_cost,expected_monthly_variance,historical_downside_semivariance,estimated_transaction_cost,ex_ante_sharpe_objective,downside_penalty_objective,direct_sortino_objective,objective_mode,selected_objective_value,solver_success,used_fallback,solver_status,solver_message,solver_iterations,objective_value,expected_annual_volatility,historical_cdar,sum_error,volatility_slack,cdar_slack,turnover_budget_l1,baseline_turnover_budget_l1,minimum_risk_trade_l1,risk_required_extra_trade_l1,actual_trade_l1,turnover_slack
2007-04,shadow_direct_sortino,True,-0.01115295211343161,-0.009426849495652402,0.9888470478865684,-0.011152952113431591,1.0,0.0015,0.00022610261777920908,0.003966666666666666,0.15454822265618828,0.0,0.5477947644415819,0.45220523555841813,0.0,-0.008031259098975082,0.0037207207271159246,0.003531139902412381,-0.013855789355276923,2007-03-31,2006-04-13,2007-03-30,252,0.04739306077384952,1.0,1.0,0.0036349912856235,-0.002057780998825956,0.0014083333348303925,0.00011723475431198482,0.0017261056177827897,-0.054833557521877296,-0.0021750157531379407,-0.1900513521897585,direct_sortino,-0.1900513521897585,True,False,0,Optimization terminated successfully,6,0.19005135218933822,0.13000000006909504,-0.025440661045083635,0.0,-6.909503524887839e-11,0.13455933895491637,1.0000001000000007,1.0,1.0,0.0,1.0,1.0000000072452053e-07
2007-05,shadow_direct_sortino,True,0.010384789684305964,0.010384792428843841,0.9991160165088172,-0.0008839834911827937,7.841536788927648e-07,2.3524610366782946e-09,3.920768392510123e-10,0.004208333333333333,0.07810498821973193,4.0465333166340386e-16,0.5519597389828833,0.44804026101711447,1.8436189787976213e-15,-0.00813414693684723,0.003217691195696214,0.006771960121501379,-0.014769220740228699,2007-04-30,2006-05-12,2007-04-30,252,0.04991702019011051,1.0,1.0,0.0048101467729389415,0.0006018059918547012,0.0012539327837444729,0.00011972554780072382,7.447750907357464e-09,0.01699492995380477,0.00048208044405397736,0.05500005085378668,direct_sortino,0.05500005085378668,True,False,0,Optimization terminated successfully,8,-0.055000050853786765,0.12266700210298478,-0.025053171430766075,0.0,0.00733299789701522,0.13494682856923393,1.7790368322046078e-05,1.7790368322046078e-05,0.0,0.0,1.5683073577855297e-06,1.6222060964260548e-05
2007-06,shadow_direct_sortino,True,-0.011575763171522849,-0.01157576009566258,0.9875504861208358,-0.012449513879164154,8.788172204325974e-07,2.636451661297792e-09,4.394086092800906e-10,0.004308333333333333,0.06576358464494685,0.0,0.547529703044848,0.4524702969551519,0.0,-0.004382487329820354,0.0032386104359043767,0.007915445594233675,-0.011430320479609825,2007-05-31,2006-06-14,2007-05-31,252,0.04575129890675247,1.0,1.0,0.005354739428803929,0.0010463984359731567,0.0012547700573391756,0.0001134362854029364,7.659497438914739e-09,0.02954030728131727,0.0009329621505702203,0.09824740394246234,direct_sortino,0.09824740394246234,True,False,0,Optimization terminated successfully,18,-0.09824740394246279,0.12270794875667226,-0.025465319045647694,0.0,0.007292051243327741,0.1345346809543523,0.7941894644130159,0.7941894644130159,0.0,0.0,1.7576344408651947e-06,0.794187706778575
2007-07,shadow_direct_sortino,True,0.01674635179126919,0.016746351998342502,1.0040883539730543,0.0,5.9163803827485623e-08,1.7749141148245689e-10,2.9581901678232825e-11,0.004383333333333334,0.08557448578072228,5.534618944599659e-16,0.5541516906786454,0.445848309321354,0.0,-0.0064338699619919445,0.0030682473050415897,0.004269739281414942,-0.0036243439408816776,2007-06-30,2006-07-13,2007-06-29,252,0.04610365131849997,1.0,1.0,0.0036039304713708156,-0.0007794093680827894,0.0011733658370789426,0.00011917732708734149,6.506120271279854e-09,-0.02275353622189318,-0.0008985866951701309,-0.07139516490752708,direct_sortino,-0.07139516490752708,True,False,0,Optimization terminated successfully,4,0.07139516490752702,0.11866081933370977,-0.024849218085375935,0.0,0.011339180666290236,0.13515078191462407,1.3999999999999998e-07,1.3085955297143044e-07,2.7755575615628914e-16,0.0,1.1832760765497125e-07,2.1672392345028736e-08
2007-08,shadow_direct_sortino,True,0.01025632729930511,0.010256327722871264,1.0143866127688224,0.0,1.2101890122716753e-07,3.630567036815026e-10,6.050945031144118e-11,0.00435,0.09148695043609563,0.0,0.5492536334474339,0.4507463665525661,0.0,-0.0004483971809838491,0.005260752321524266,0.006542467994757923,0.0021119020949723405,2007-07-31,2006-08-14,2007-07-31,252,0.05051096637403731,1.0,1.0,0.005838481004187813,0.0014884744786512177,0.0011368159936952925,0.00011416257763003417,6.525536595477144e-09,0.04414650278344208,0.0013743119010211835,0.13930910742992691,direct_sortino,0.13930910742992691,True,False,0,Optimization terminated successfully,3,-0.1393091074299271,0.11679808185215847,-0.025304941681096094,0.0,0.013201918147841538,0.1346950583189039,2.6217894633085093e-07,2.6217894633085093e-07,0.0,0.0,2.4203780245433506e-07,2.0141143876515872e-08
2007-09,shadow_direct_sortino,True,0.03418020957214355,0.03418020970512955,1.0490585597804376,0.0,3.799602673539488e-08,1.1398808020618463e-10,1.8997913498556557e-11,0.0045249999999999995,0.11453703947995875,0.0,0.5425033976401877,0.4574966023596126,1.997167248339784e-13,4.576340777479211e-05,0.004595478474953139,0.007256630380193924,0.0014248470361207452,2007-08-31,2006-09-14,2007-08-31,252,0.05982169017954228,1.0,1.0,0.005812946429962974,0.0012879399274374297,0.0010245489866976367,0.00011064666897237811,6.5025255452092666e-09,0.040237338160397346,0.0011772932584650515,0.12244087794442378,direct_sortino,0.12244087794442378,True,False,0,Optimization terminated successfully,7,-0.12244087794442592,0.11088096247946101,-0.02593285696225911,0.0,0.019119037520538992,0.1340671430377409,1.2181063872018789e-06,1.2181063872018789e-06,0.0,0.0,7.599205347078976e-08,1.1421143337310892e-06
2007-10,shadow_direct_sortino,True,0.030072680582567242,0.030072681185448882,1.0806065627611228,0.0,1.7225189712486517e-07,5.167556913745955e-10,8.612594852972584e-11,0.00455,0.17346990108196522,0.0,0.525906324732624,0.47409367526737606,0.0,0.0015426168075647687,0.006734680818061727,0.008499448474214848,0.005213326308216967,2007-09-30,2006-10-12,2007-09-28,252,0.06843414848905073,1.0,1.0,0.007571346002160353,0.0030213394506161968,0.00092096190784476,0.00011212799363592642,6.55154415620346e-09,0.09955857862338872,0.0029092114569802706,0.28532675410820624,direct_sortino,0.28532675410820624,True,False,0,Optimization terminated successfully,3,-0.2853267541082067,0.10512631875100126,-0.027476056155442685,0.0,0.024873681248998747,0.13252394384455732,3.6450358154031044e-07,3.6450358154031044e-07,0.0,0.0,3.4450379424973035e-07,1.9999787290580094e-08
2007-11,shadow_direct_sortino,True,-0.0020883362554800066,-0.000823119861358156,1.0783498928981992,-0.0020883362554798834,0.36149039832052876,0.0010844711949615862,0.00018074519916026443,0.004508333333333334,0.09533685996764896,0.0,0.8745349395870129,0.12546506041298708,0.0,0.003133774644886988,0.00979974903151853,0.016952849763063507,0.010395572715804713,2007-10-31,2006-11-14,2007-10-31,252,0.055769476886525095,1.0,1.0,0.010697213246942002,0.004923660519481976,7.879044838001984e-05,1.1123614682754823e-05,0.001265219394126692,0.5546912501094599,0.004912536904799221,1.47626775151502,direct_sortino,1.47626775151502,True,False,0,Optimization terminated successfully,9,-1.4762677516356648,0.03074874599980035,-0.0034600691647265758,0.0,0.09925125400019966,0.15653993083527343,0.7229808161818211,0.7229808161818211,2.220446049250313e-16,0.0,0.7229807966410575,1.954076356280865e-08
2007-12,shadow_direct_sortino,True,0.011498482507072087,0.011567710739647852,1.0907492802781922,0.0,0.019779495021647518,5.933848506494256e-05,9.889747510823742e-06,0.004808333333333333,0.01623156952645736,0.0,0.8921734943210066,0.1078265056789935,0.0,-0.0008033151742242132,0.007296613973808958,0.012334664423937314,0.008203389970218234,2007-11-30,2006-12-14,2007-11-30,252,0.05518464458246113,1.0,1.0,0.007839849349280779,0.0029622847832832043,7.068964769896667e-05,1.0734490105286337e-05,6.923123266424176e-05,0.35232941202513923,0.002951550293177918,0.9041408627521176,direct_sortino,0.9041408627521176,True,False,0,Optimization terminated successfully,8,-0.9041408627522448,0.029125174203557994,-0.0030801481507778394,0.0,0.10087482579644201,0.15691985184922216,0.08992416742022312,0.08992416742022312,0.0,0.0,0.039558990043295036,0.05036517737692808
2008-01,shadow_direct_sortino,True,0.03403288384946596,0.034045682017269374,1.1278706238427885,0.0,0.003656619372403372,1.0969858117210115e-05,1.8283096862016929e-06,0.004783333333333333,0.000809579527851767,0.0,0.8878593098249686,0.11214069017503135,0.0,0.001427069604084116,0.00799155888210345,0.017257490893971158,0.011078102098412252,2007-12-31,2007-01-12,2007-12-31,252,0.054692486130835834,1.0,1.0,0.009030646893029211,0.004234512391413882,7.410750253004591e-05,1.0486839427254909e-05,1.2801168281995931e-05,0.4918948994698959,0.004224025551986628,1.307618628514521,direct_sortino,1.307618628514521,True,False,0,Optimization terminated successfully,6,-1.3076186285326308,0.02982096628817636,-0.002476345812795063,0.0,0.10017903371182364,0.15752365418720493,0.06471482721056684,0.06471482721056684,0.0,0.0,0.007313238744806744,0.0574015884657601
