Model,Config,threshold,max_shift,bond_share,horizon_weights,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgDefensiveShift,ActiveMonths,CAGRDelta,SharpeDelta,MDDDelta,CalmarDelta,MultiObjectiveScore,Selected
CJM,th0.55_shift0.20_bond1.00_hw0.33-0.33-0.33,0.55,0.2,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12846798460472297,0.13852528195170222,0.9445033840645113,1.7769353850384673,-0.1298226382385037,0.9895653512194689,3.6665647207474503,0.5968992248062015,0.12464285749558883,0.0019365229587060405,3,-0.0001248776820870212,-0.000609199986372988,0.0,-0.000961909908637093,0.7942708333333334,False
CJM,th0.55_shift0.30_bond0.00_hw1.00-0.00-0.00,0.55,0.3,0.0,"(1.0, 0.0, 0.0)",129.0,0.1249338618671052,0.13891932713052635,0.9193988593771557,1.7249939998134365,-0.1298226382385037,0.9623426511914117,3.5449910245712513,0.5968992248062015,0.13236494694459136,0.0049072596222677935,4,-0.0036590004197047943,-0.025713724673728566,0.0,-0.02818460993669425,0.1623263888888889,False
CJM,th0.55_shift0.30_bond0.00_hw0.50-0.30-0.20,0.55,0.3,0.0,"(0.5, 0.3, 0.2)",129.0,0.1261099079388761,0.1387557423902626,0.9279281073617586,1.7433886906139973,-0.1298226382385037,0.9714015186410959,3.5850348388774553,0.5968992248062015,0.1287874209669199,0.003490002706051227,3,-0.0024829543479338856,-0.017184476689125705,0.0,-0.019125742487010045,0.21961805555555555,False
CJM,th0.55_shift0.30_bond0.00_hw0.33-0.33-0.33,0.55,0.3,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.1266018135053586,0.13869826016000333,0.9314373065053879,1.7506493304420334,-0.1298226382385037,0.9751905771069914,3.6019053337191,0.5968992248062015,0.12724653620857954,0.00290478443805906,3,-0.001991048781451399,-0.013675277545496356,0.0,-0.015336684021114544,0.2821180555555555,False
CJM,th0.55_shift0.30_bond0.50_hw1.00-0.00-0.00,0.55,0.3,0.5,"(1.0, 0.0, 0.0)",129.0,0.12666286588350806,0.13866007373892955,0.9320502223039373,1.752463502691495,-0.1298226382385037,0.9756608523916247,3.6040042138429995,0.5968992248062015,0.13236494694459136,0.0049072596222677935,4,-0.0019299964033019368,-0.013062361746946971,0.0,-0.014866408736481262,0.2873263888888889,False
CJM,th0.55_shift0.30_bond0.50_hw0.50-0.30-0.20,0.55,0.3,0.5,"(0.5, 0.3, 0.2)",129.0,0.12725579727911662,0.13861223982687673,0.936160413434866,1.760602968139803,-0.1298226382385037,0.9802280943122461,3.624445994193482,0.5968992248062015,0.1287874209669199,0.003490002706051227,3,-0.0013370650076933721,-0.008952170616018273,0.0,-0.01029916681585985,0.3723958333333333,False
CJM,th0.55_shift0.30_bond0.50_hw0.33-0.33-0.33,0.55,0.3,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12750462619802105,0.13859517326587478,0.9378682881752879,1.7639028681951097,-0.1298226382385037,0.9821447778913249,3.6330558497685783,0.5968992248062015,0.12724653620857954,0.00290478443805906,3,-0.0010882360887889408,-0.007244295875596385,0.0,-0.008382483236781035,0.4383680555555556,False
CJM,th0.55_shift0.30_bond1.00_hw1.00-0.00-0.00,0.55,0.3,1.0,"(1.0, 0.0, 0.0)",129.0,0.12838257716182566,0.13847441108251562,0.9442469057978969,1.777014124879149,-0.1298226382385037,0.9889074733327139,3.6635826766291557,0.5968992248062015,0.13236494694459136,0.0049072596222677935,4,-0.00021028512498433294,-0.0008656782529873341,0.0,-0.0016197877953920692,0.7144097222222222,False
CJM,th0.55_shift0.30_bond1.00_hw0.50-0.30-0.20,0.55,0.3,1.0,"(0.5, 0.3, 0.2)",129.0,0.1283980040953221,0.13849878912766053,0.9442048619256423,1.7766673850365569,-0.1298226382385037,0.9890263041753601,3.664121152989804,0.5968992248062015,0.1287874209669199,0.003490002706051227,3,-0.00019485819148790107,-0.0009077221252419276,0.0,-0.00150095695274588,0.7265625,False
CJM,th0.55_shift0.30_bond1.00_hw0.33-0.33-0.33,0.55,0.3,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.1284053322269696,0.13850966405156276,0.9441890054064727,1.776516870971783,-0.1298226382385037,0.9890827514309922,3.6643769662145074,0.5968992248062015,0.12724653620857954,0.00290478443805906,3,-0.00018753005984040172,-0.0009235786444116156,0.0,-0.0014445096971137383,0.7317708333333333,False
CJM,th0.55_shift0.40_bond0.00_hw1.00-0.00-0.00,0.55,0.4,0.0,"(1.0, 0.0, 0.0)",129.0,0.12370554420839408,0.13910887739759575,0.9104017464093139,1.7051063551339385,-0.1298226382385037,0.9528811452832163,3.5036008973053656,0.5968992248062015,0.13667476256958602,0.006543012829690392,4,-0.004887318078415914,-0.03471083764157035,0.0,-0.03764611584488964,0.1362847222222222,False
CJM,th0.55_shift0.40_bond0.00_hw0.50-0.30-0.20,0.55,0.4,0.0,"(0.5, 0.3, 0.2)",129.0,0.12527861282036312,0.13885154991617749,0.9220092130849652,1.731043035811174,-0.1298226382385037,0.9649982046290531,3.5566873926022335,0.5968992248062015,0.13190472793269073,0.004653336941401636,3,-0.0033142494664468725,-0.02310337096591908,0.0,-0.025529056499052905,0.17274305555555555,False
CJM,th0.55_shift0.40_bond0.00_hw0.33-0.33-0.33,0.55,0.4,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12593590200609905,0.13876348057848537,0.9267585990390719,1.7411336016850774,-0.1298226382385037,0.9700611828172515,3.579084276682012,0.5968992248062015,0.12985021492157028,0.003873045917412081,3,-0.0026569602807109405,-0.0183539850118124,0.0,-0.020466078310854452,0.20399305555555555,False
CJM,th0.55_shift0.40_bond0.50_hw1.00-0.00-0.00,0.55,0.4,0.5,"(1.0, 0.0, 0.0)",129.0,0.12601699718713677,0.13871426157309255,0.9275624509674617,1.7434423743613392,-0.1298226382385037,0.9706858441408701,3.581856410967697,0.5968992248062015,0.13667476256958602,0.006543012829690392,4,-0.0025758650996732246,-0.01755013308342257,0.0,-0.01984141698723585,0.2109375,False
CJM,th0.55_shift0.40_bond0.50_hw0.50-0.30-0.20,0.55,0.4,0.5,"(0.5, 0.3, 0.2)",129.0,0.1268089267890138,0.13863962898743387,0.933112177094913,1.754668811167331,-0.1298226382385037,0.9767859327896782,3.6090300491411083,0.5968992248062015,0.13190472793269073,0.004653336941401636,3,-0.0017839354977962074,-0.012000406955971266,0.0,-0.013741328338427783,0.3029513888888889,False
CJM,th0.55_shift0.40_bond0.50_hw0.33-0.33-0.33,0.55,0.4,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.1271410962535109,0.13861362209060646,0.935410428086859,1.7591735880873534,-0.1298226382385037,0.9793445733242115,3.6204834008776623,0.5968992248062015,0.12985021492157028,0.003873045917412081,3,-0.0014517660332991067,-0.009702155964025239,0.0,-0.01118268780389442,0.3498263888888889,False
CJM,th0.55_shift0.40_bond1.00_hw1.00-0.00-0.00,0.55,0.4,1.0,"(1.0, 0.0, 0.0)",129.0,0.12831184329229117,0.1384502616802983,0.9439297144538753,1.776700365127887,-0.1298226382385037,0.9883626232935047,3.661114633230171,0.5968992248062015,0.13667476256958602,0.006543012829690392,4,-0.0002810189945188224,-0.001182869597008973,0.0,-0.0021646378346013018,0.6571180555555556,False
CJM,th0.55_shift0.40_bond1.00_hw0.50-0.30-0.20,0.55,0.4,1.0,"(0.5, 0.3, 0.2)",129.0,0.12833267441374496,0.13848108497394934,0.9438851798636405,1.7762756604544268,-0.1298226382385037,0.9885230816059872,3.661841315198906,0.5968992248062015,0.13190472793269073,0.004653336941401636,3,-0.000260187873065032,-0.0012274041872437635,0.0,-0.002004179522118732,0.6640625,False
CJM,th0.55_shift0.40_bond1.00_hw0.33-0.33-0.33,0.55,0.4,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12834253731652767,0.13849499191642742,0.9438681102423365,1.7760869893454454,-0.1298226382385037,0.9885990537393265,3.662185422651811,0.5968992248062015,0.12985021492157028,0.003873045917412081,3,-0.0002503249702823229,-0.0012444738085477525,0.0,-0.0019282073887794127,0.6710069444444445,False
CJM,th0.60_shift0.10_bond0.00_hw1.00-0.00-0.00,0.6,0.1,0.0,"(1.0, 0.0, 0.0)",129.0,0.12745928131820317,0.1386374118374918,0.9373317384981434,1.762495521520323,-0.1298226382385037,0.981795494588866,3.6314854677425057,0.5968992248062015,0.12350884884927675,0.0015266400649492369,3,-0.0011335809686068288,-0.007780845552740834,0.0,-0.008731766539240016,0.4192708333333333,False
CJM,th0.60_shift0.10_bond0.00_hw0.50-0.30-0.20,0.6,0.1,0.0,"(0.5, 0.3, 0.2)",129.0,0.12788819525648676,0.13859968061480105,0.9403229848030321,1.7683894424620903,-0.1298226382385037,0.9850993400822506,3.646364258828196,0.5968992248062015,0.12216727660764995,0.0010180533403506057,3,-0.0007046670303232361,-0.004789599247852161,0.0,-0.005427921045855322,0.5199652777777778,False
CJM,th0.60_shift0.10_bond0.00_hw0.33-0.33-0.33,0.6,0.1,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.1280717766326307,0.13858529540209338,0.9415932812665309,1.7708429123865312,-0.1298226382385037,0.9865134337922141,3.6527494766453694,0.5968992248062015,0.12158944482327233,0.0007985964898535432,3,-0.0005210856541792985,-0.0035193027843534175,0.0,-0.00401382733589184,0.5772569444444444,False
CJM,th0.60_shift0.10_bond0.50_hw1.00-0.00-0.00,0.6,0.1,0.5,"(1.0, 0.0, 0.0)",129.0,0.12799242444781833,0.13858046667375035,0.941108020244369,1.7701510093505324,-0.1298226382385037,0.9859021984492181,3.649988253011845,0.5968992248062015,0.12350884884927675,0.0015266400649492369,3,-0.0006004378389916631,-0.00400456380651526,0.0,-0.004625062678887848,0.5477430555555556,False
CJM,th0.60_shift0.10_bond0.50_hw0.50-0.30-0.20,0.6,0.1,0.5,"(0.5, 0.3, 0.2)",129.0,0.12820946210519435,0.1385690969656891,0.9425773254633677,1.7729204572550177,-0.1298226382385037,0.9875739997646196,3.657545023769069,0.5968992248062015,0.12216727660764995,0.0010180533403506057,3,-0.00038340018161564515,-0.0025352585875165756,0.0,-0.0029532613634863925,0.6085069444444445,False
CJM,th0.60_shift0.10_bond0.50_hw0.33-0.33-0.33,0.6,0.1,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12830252557481536,0.13856471941737797,0.9432044583073571,1.7740903671396433,-0.1298226382385037,0.9882908506227114,3.6607896322289246,0.5968992248062015,0.12158944482327233,0.0007985964898535432,3,-0.00029033671199463207,-0.001908125743527167,0.0,-0.0022364105053945815,0.6345486111111112,False
CJM,th0.60_shift0.10_bond1.00_hw1.00-0.00-0.00,0.6,0.1,1.0,"(1.0, 0.0, 0.0)",129.0,0.12852468069564393,0.13853063417170927,0.9448388928256187,1.7775156701186836,-0.1298226382385037,0.9900020708216141,3.668545509069647,0.5968992248062015,0.12350884884927675,0.0015266400649492369,3,-6.818159116606104e-05,-0.0002736912252655488,0.0,-0.0005251903064918961,0.8428819444444444,False
CJM,th0.60_shift0.10_bond1.00_hw0.50-0.30-0.20,0.6,0.1,1.0,"(0.5, 0.3, 0.2)",129.0,0.1285304552419717,0.13854079492158283,0.9448171011666258,1.7773653782740182,-0.1298226382385037,0.9900465510941315,3.6687473085377045,0.5968992248062015,0.12216727660764995,0.0010180533403506057,3,-6.24070448382863e-05,-0.0002954828842585133,0.0,-0.0004807100339744297,0.8532986111111112,False
CJM,th0.60_shift0.10_bond1.00_hw0.33-0.33-0.33,0.6,0.1,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12853314821064843,0.13854522738488784,0.9448087218519904,1.7773016258855412,-0.1298226382385037,0.9900672945385204,3.6688414214764102,0.5968992248062015,0.12158944482327233,0.0007985964898535432,3,-5.9714076161565544e-05,-0.00030386219889388943,0.0,-0.0004599665895855809,0.8532986111111112,False
CJM,th0.60_shift0.20_bond0.00_hw1.00-0.00-0.00,0.6,0.2,0.0,"(1.0, 0.0, 0.0)",129.0,0.12632197537045142,0.1387459786262427,0.9293552499912898,1.7461973897856073,-0.1298226382385037,0.9730350352176557,3.592299139073091,0.5968992248062015,0.12758219762894613,0.0030532801298984737,3,-0.002270886916358572,-0.015757334059594452,0.0,-0.0174922259104503,0.2404513888888889,False
CJM,th0.60_shift0.20_bond0.00_hw0.50-0.30-0.20,0.6,0.2,0.0,"(0.5, 0.3, 0.2)",129.0,0.12718226006352196,0.1386508068259935,0.9354633041128242,1.7587403784102371,-0.1298226382385037,0.9796616506118835,3.621905040854472,0.5968992248062015,0.12489905314569252,0.0020361066807012113,3,-0.0014106022232880377,-0.009649279938060085,0.0,-0.01086561051622248,0.3585069444444444,False
CJM,th0.60_shift0.20_bond0.00_hw0.33-0.33-0.33,0.6,0.2,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12755001911991748,0.13861704254418097,0.9380360077938698,1.7638290868812574,-0.1298226382385037,0.9824944312531141,3.6346285124577835,0.5968992248062015,0.12374338957693728,0.0015971929797070864,3,-0.0010428431668925153,-0.007076576257014522,0.0,-0.008032829874991876,0.4453125,False
CJM,th0.60_shift0.20_bond0.50_hw1.00-0.00-0.00,0.6,0.2,0.5,"(1.0, 0.0, 0.0)",129.0,0.12739087375519542,0.13861068759924716,0.9370431000364845,1.7623014682534266,-0.1298226382385037,0.9812685636626737,3.6291175447568613,0.5968992248062015,0.12758219762894613,0.0030532801298984737,3,-0.0012019885316145729,-0.008069484014399775,0.0,-0.009258697465432286,0.4071180555555556,False
CJM,th0.60_shift0.20_bond0.50_hw0.50-0.30-0.20,0.6,0.2,0.5,"(0.5, 0.3, 0.2)",129.0,0.1278256263516666,0.13858246762370754,0.9400178174612074,1.768030610647217,-0.1298226382385037,0.9846173832704872,3.6441903387641705,0.5968992248062015,0.12489905314569252,0.0020361066807012113,3,-0.0007672359351433844,-0.005094766589676891,0.0,-0.005909877857618762,0.5060763888888888,False
CJM,th0.60_shift0.20_bond0.50_hw0.33-0.33-0.33,0.6,0.2,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12801192569814845,0.13857226592828542,0.9412816662686373,1.770415324258534,-0.1298226382385037,0.9860524130080557,3.650666663898308,0.5968992248062015,0.12374338957693728,0.0015971929797070864,3,-0.0005809365886615403,-0.0038309177822469787,0.0,-0.004474848120050279,0.5616319444444445,False
CJM,th0.60_shift0.20_bond1.00_hw1.00-0.00-0.00,0.6,0.2,1.0,"(1.0, 0.0, 0.0)",129.0,0.12845620775608535,0.1385038164111732,0.9445521181345795,1.777260989128282,-0.1298226382385037,0.9894746363118271,3.666153395303185,0.5968992248062015,0.12758219762894613,0.0030532801298984737,3,-0.00013665453072464473,-0.0005604659163047643,0.0,-0.0010526248162788798,0.7855902777777778,False
CJM,th0.60_shift0.20_bond1.00_hw0.50-0.30-0.20,0.6,0.2,1.0,"(0.5, 0.3, 0.2)",129.0,0.12846789522953284,0.1385232495174593,0.9445146290782661,1.7769795634764083,-0.1298226382385037,0.989564662778752,3.6665615990170877,0.5968992248062015,0.12489905314569252,0.0020361066807012113,3,-0.00012496705727715884,-0.0005979549726181643,0.0,-0.0009625983493539714,0.7960069444444445,False
CJM,th0.60_shift0.20_bond1.00_hw0.33-0.33-0.33,0.6,0.2,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12847332628558905,0.13853182334335018,0.9444998729177461,1.7768576738560882,-0.1298226382385037,0.9896064972086319,3.666751301369684,0.5968992248062015,0.12374338957693728,0.0015971929797070864,3,-0.00011953600122094343,-0.0006127111331382107,0.0,-0.0009207639194740436,0.7960069444444445,False
CJM,th0.60_shift0.30_bond0.00_hw1.00-0.00-0.00,0.6,0.3,0.0,"(1.0, 0.0, 0.0)",129.0,0.1251809078229824,0.13888498256844656,0.9211893084364569,1.728883883800097,-0.1298226382385037,0.9642456009329148,3.553369005471616,0.5968992248062015,0.13165554640861554,0.00457992019484771,3,-0.0034119544638275823,-0.02392327561442742,0.0,-0.02628166019519118,0.1675347222222222,False
CJM,th0.60_shift0.30_bond0.00_hw0.50-0.30-0.20,0.6,0.3,0.0,"(0.5, 0.3, 0.2)",129.0,0.1264750503468557,0.13871272044082167,0.9305348346139342,1.7487974267974846,-0.1298226382385037,0.9742141437189252,3.5975509654610294,0.5968992248062015,0.12763082968373513,0.003054160021051817,3,-0.002117811939954306,-0.014577749436950116,0.0,-0.016313117409180733,0.2595486111111111,False
CJM,th0.60_shift0.30_bond0.00_hw0.33-0.33-0.33,0.6,0.3,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12702758737071784,0.13865459118687928,0.9344412634205294,1.7566986259104562,-0.1298226382385037,0.9784702351938732,3.6165658613402947,0.5968992248062015,0.12589733433060224,0.0023957894695606297,3,-0.001565274916092152,-0.010671320630354919,0.0,-0.012057025934232746,0.33420138888888884,False
CJM,th0.60_shift0.30_bond0.50_hw1.00-0.00-0.00,0.6,0.3,0.5,"(1.0, 0.0, 0.0)",129.0,0.1267882046531954,0.13865001056918902,0.9329187040483697,1.7541937777965884,-0.1298226382385037,0.9766263139735799,3.6083166308098136,0.5968992248062015,0.13165554640861554,0.00457992019484771,3,-0.0018046576336145925,-0.012193880002514534,0.0,-0.013900947154526055,0.2977430555555556,False
CJM,th0.60_shift0.30_bond0.50_hw0.50-0.30-0.20,0.6,0.3,0.5,"(0.5, 0.3, 0.2)",129.0,0.12744135371581256,0.13859946467262935,0.9374342751261496,1.7630694617749512,-0.1298226382385037,0.9816574015518281,3.630864769586127,0.5968992248062015,0.12763082968373513,0.003054160021051817,3,-0.0011515085709974393,-0.007678308924734645,0.0,-0.008869859576277839,0.4192708333333333,False
CJM,th0.60_shift0.30_bond0.50_hw0.33-0.33-0.33,0.6,0.3,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12772106199113087,0.13858199292483692,0.9393443035215948,1.7667133938908808,-0.1298226382385037,0.9838119431565401,3.6405599347247066,0.5968992248062015,0.12589733433060224,0.0023957894695606297,3,-0.000871800295679126,-0.00576828052928946,0.0,-0.006715317971565882,0.4800347222222222,False
CJM,th0.60_shift0.30_bond1.00_hw1.00-0.00-0.00,0.6,0.3,1.0,"(1.0, 0.0, 0.0)",129.0,0.12838744331264906,0.13847890157169546,0.9442522566577839,1.7769742392474364,-0.1298226382385037,0.988944956401071,3.663752521636484,0.5968992248062015,0.13165554640861554,0.00457992019484771,3,-0.00020541897416093136,-0.0008603273931003796,0.0,-0.001582304727034911,0.7196180555555556,False
CJM,th0.60_shift0.30_bond1.00_hw0.50-0.30-0.20,0.6,0.3,1.0,"(0.5, 0.3, 0.2)",129.0,0.12840518211598084,0.13850671792114586,0.944205169143658,1.7765808826241565,-0.1298226382385037,0.9890815951535449,3.6643717259201454,0.5968992248062015,0.12763082968373513,0.003054160021051817,3,-0.000187680170829152,-0.0009074149072262339,0.0,-0.0014456659745610834,0.7352430555555556,False
CJM,th0.60_shift0.30_bond1.00_hw0.33-0.33-0.33,0.6,0.3,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.1284133964037999,0.1385191418334664,0.9441860392027643,1.7764064781115296,-0.1298226382385037,0.9891448683078307,3.664658492306702,0.5968992248062015,0.12589733433060224,0.0023957894695606297,3,-0.00017946588301009925,-0.0009265448481199368,0.0,-0.0013823928202753022,0.7335069444444444,False
CJM,th0.60_shift0.40_bond0.00_hw1.00-0.00-0.00,0.6,0.4,0.0,"(1.0, 0.0, 0.0)",129.0,0.12403604145327507,0.13905433238576215,0.9128404434408847,1.7106001050191424,-0.1298226382385037,0.9554269050163825,3.5146942084459196,0.5968992248062015,0.1357288951882849,0.0061065602597969474,3,-0.004556820833534925,-0.03227214060999961,0.0,-0.03510035611172346,0.14149305555555555,False
CJM,th0.60_shift0.40_bond0.00_hw0.50-0.30-0.20,0.6,0.4,0.0,"(0.5, 0.3, 0.2)",129.0,0.12576655969356754,0.13878540702216718,0.9255389138760707,1.7385673048297121,-0.1298226382385037,0.9687567700058248,3.573301801158038,0.5968992248062015,0.13036260622177773,0.004072213361402423,3,-0.002826302593242458,-0.019573670174813596,0.0,-0.021770491122281133,0.1970486111111111,False
CJM,th0.60_shift0.40_bond0.00_hw0.33-0.33-0.33,0.6,0.4,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12650447899349704,0.13869793661839933,0.9308095612864811,1.7494533638651413,-0.1298226382385037,0.9744408271929376,3.598561426199685,0.5968992248062015,0.1280512790842672,0.0031943859594141728,3,-0.0020883832933129565,-0.014303022764403206,0.0,-0.016086433935168398,0.26822916666666663,False
CJM,th0.60_shift0.40_bond0.50_hw1.00-0.00-0.00,0.6,0.4,0.5,"(1.0, 0.0, 0.0)",129.0,0.12618441154203852,0.13869842784190034,0.9287357466924335,1.7458323411122556,-0.1298226382385037,0.9719754062478594,3.587585415762969,0.5968992248062015,0.1357288951882849,0.0061065602597969474,3,-0.002408450744771473,-0.016376837358450747,0.0,-0.018551854880246577,0.23177083333333331,False
CJM,th0.60_shift0.40_bond0.50_hw0.50-0.30-0.20,0.6,0.4,0.5,"(0.5, 0.3, 0.2)",129.0,0.12705664288108376,0.1386200867784933,0.9348269190565561,1.758037701671514,-0.1298226382385037,0.9786940444675112,3.6175682897981,0.5968992248062015,0.13036260622177773,0.004072213361402423,3,-0.0015362194057262357,-0.010285664994328148,0.0,-0.01183321666059478,0.3394097222222222,False
CJM,th0.60_shift0.40_bond0.50_hw0.33-0.33-0.33,0.6,0.4,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12742993378536904,0.1385938999479305,0.937392467680348,1.7629847658715463,-0.1298226382385037,0.9815694359196514,3.6304694333787086,0.5968992248062015,0.1280512790842672,0.0031943859594141728,3,-0.0011629285014409518,-0.007720116370536267,0.0,-0.008957825208454562,0.41406249999999994,False
CJM,th0.60_shift0.40_bond1.00_hw1.00-0.00-0.00,0.6,0.4,1.0,"(1.0, 0.0, 0.0)",129.0,0.12831838720764788,0.13845589068055567,0.9439393066905952,1.7766553714025388,-0.1298226382385037,0.9884130298747104,3.6613428999495548,0.5968992248062015,0.1357288951882849,0.0061065602597969474,3,-0.00027447507916211755,-0.001173277360289049,0.0,-0.0021142312533956042,0.6623263888888888,False
CJM,th0.60_shift0.40_bond1.00_hw0.50-0.30-0.20,0.6,0.4,1.0,"(0.5, 0.3, 0.2)",129.0,0.12834231576711286,0.13849120049569508,0.9438887231820989,1.7761693271861507,-0.1298226382385037,0.9885973471847701,3.6621776926779654,0.5968992248062015,0.13036260622177773,0.004072213361402423,3,-0.0002505465196971368,-0.0012238608687853425,0.0,-0.0019299139433358592,0.6727430555555555,False
CJM,th0.60_shift0.40_bond1.00_hw0.33-0.33-0.33,0.6,0.4,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12835335845706397,0.13850718305369814,0.9438672228968177,1.7759480367469602,-0.1298226382385037,0.9886824070025411,3.662562995864118,0.5968992248062015,0.1280512790842672,0.0031943859594141728,3,-0.0002395038297460239,-0.0012453611540665932,0.0,-0.0018448541255648987,0.6727430555555556,False
CJM,th0.65_shift0.10_bond0.00_hw1.00-0.00-0.00,0.65,0.1,0.0,"(1.0, 0.0, 0.0)",129.0,0.12755396007600628,0.13862881427830698,0.9379935130016402,1.7638138994325838,-0.1298226382385037,0.982524787715918,3.634765078169536,0.5968992248062015,0.12320482004814425,0.0014125055891778652,3,-0.001038902210803716,-0.00711907104924403,0.0,-0.00800247341218796,0.4470486111111111,False
CJM,th0.65_shift0.10_bond0.00_hw0.50-0.30-0.20,0.65,0.1,0.0,"(0.5, 0.3, 0.2)",129.0,0.12804390684772726,0.13858754694853687,0.94140003665054,1.7704720163221048,-0.1298226382385037,0.9862987579445994,3.651779473977497,0.5968992248062015,0.1216715946291422,0.000831263618208001,3,-0.0005489554390827323,-0.0037125474003443237,0.0,-0.004228503183506538,0.5703125,False
CJM,th0.65_shift0.10_bond0.00_hw0.33-0.33-0.33,0.65,0.1,0.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12825357594423892,0.13857217677964667,0.9428447996319277,1.7732307414024766,-0.1298226382385037,0.9879138005855174,3.6590827040561575,0.5968992248062015,0.12101121544699632,0.000580455789068501,3,-0.0003392863425710768,-0.0022677844189565866,0.0,-0.002613460542588597,0.6189236111111112,False
CJM,th0.65_shift0.10_bond0.50_hw1.00-0.00-0.00,0.65,0.1,0.5,"(1.0, 0.0, 0.0)",129.0,0.12804078770886362,0.13857791154014737,0.941435554701882,1.7707729193796788,-0.1298226382385037,0.9862747317893312,3.65167092746884,0.5968992248062015,0.12320482004814425,0.0014125055891778652,3,-0.0005520745779463709,-0.00367702934900227,0.0,-0.004252529338774735,0.5685763888888888,False
CJM,th0.65_shift0.10_bond0.50_hw0.50-0.30-0.20,0.65,0.1,0.5,"(0.5, 0.3, 0.2)",129.0,0.12828876754429364,0.1385654068426622,0.9431115120257701,1.7739183822573772,-0.1298226382385037,0.9881848750339511,3.660309801420182,0.5968992248062015,0.1216715946291422,0.000831263618208001,3,-0.0003040947425163587,-0.0020010720251141256,0.0,-0.0023423860941548247,0.6258680555555555,False
CJM,th0.65_shift0.10_bond0.50_hw0.33-0.33-0.33,0.65,0.1,0.5,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.12839508940712197,0.13856068628505694,0.9438263535815007,1.7752440734413681,-0.1298226382385037,0.9890038528660994,3.66401941044081,0.5968992248062015,0.12101121544699632,0.000580455789068501,3,-0.0001977728796880296,-0.0012862304693835869,0.0,-0.001523408262006587,0.6935763888888888,False
CJM,th0.65_shift0.10_bond1.00_hw1.00-0.00-0.00,0.65,0.1,1.0,"(1.0, 0.0, 0.0)",129.0,0.1285268920179452,0.13853283975964573,0.9448403552499848,1.7774952094340213,-0.1298226382385037,0.9900191042322062,3.6686227855810847,0.5968992248062015,0.12320482004814425,0.0014125055891778652,3,-6.597026886479007e-05,-0.00027222880089949886,0.0,-0.0005081568958997806,0.8515625,False
CJM,th0.65_shift0.10_bond1.00_hw0.50-0.30-0.20,0.65,0.1,1.0,"(0.5, 0.3, 0.2)",129.0,0.12853348315543656,0.13854450498353743,0.9448150900145142,1.7773220346048921,-0.1298226382385037,0.9900698745568645,3.668853127164233,0.5968992248062015,0.1216715946291422,0.000831263618208001,3,-5.93791313734382e-05,-0.00029749403637002736,0.0,-0.0004573865712415026,0.8619791666666667,False
CJM,th0.65_shift0.10_bond1.00_hw0.33-0.33-0.33,0.65,0.1,1.0,"(0.3333333333333333, 0.3333333333333333, 0.3333333333333333)",129.0,0.1285365559565348,0.1385496015847905,0.9448053031164766,1.7772483484533068,-0.1298226382385037,0.9900935437808144,3.6689605173406106,0.5968992248062015,0.12101121544699632,0.000580455789068501,3,-5.630633027520204e-05,-0.0003072809344076832,0.0,-0.0004337173472915845,0.8585069444444444,False
CJM,th0.65_shift0.20_bond0.00_hw1.00-0.00-0.00,0.65,0.2,0.0,"(1.0, 0.0, 0.0)",129.0,0.12651199369664412,0.138723528347848,0.9307121127067595,1.7490334234293234,-0.1298226382385037,0.9744987115746528,3.5988194919763625,0.5968992248062015,0.12697414002668111,0.0028250111783557305,3,-0.002080868590165874,-0.01440047134412481,0.0,-0.01602854955345312,0.2699652777777778,False
