date,month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,stress,transfer_fraction,oil_cut,bond_share,state,signal_date,early_warning,confirmed_risk_off,panic,recovery,right_tail_relief,w_KODEX200,w_BOND,w_GLD,w_USO
2007-04-16,2007-04,0.005210914269670351,0.005210914269670351,1.0312187392731453,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-13,0.0,0.0,0.0,0.0,0.0,0.6122029057965119,0.584662764307282,0.22204903281413343,0.06806764863270665
2007-04-17,2007-04,-0.0059861226629961154,-0.0059861226629961154,1.025045737407476,-0.005986122662996252,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-16,0.0,0.0,0.0,0.005402994018658413,0.0,0.6142431731637221,0.5819632499947212,0.22096852333176376,0.06735834236758836
2007-04-18,2007-04,0.004403098420623741,0.004403098420623741,1.029559114674922,-0.0016093817296155555,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-17,0.0,0.18314394068291998,0.0,0.0,0.0,0.6151947311637037,0.585912352958795,0.22074593957692878,0.06567407974102617
2007-04-19,2007-04,-0.0066069579244918825,-0.0066069579244918825,1.0227568609234876,-0.008205706536735469,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-18,0.0,0.0,0.0,0.0,0.0,0.6142386000452073,0.5834544506144751,0.22189664739369244,0.06587573682425903
2007-04-20,2007-04,0.011066580882758002,0.011066580882758002,1.034075282448293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-19,0.0,0.0,0.0,0.0,0.0,0.6110328753339852,0.586444118519362,0.22553063684568408,0.06576265149613665
2007-04-23,2007-04,0.0015748612422164293,0.0015748612422164293,1.0357038075321547,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-20,0.0,0.0,0.0,0.0,0.0,0.6153318068860634,0.5805208293356074,0.22195968004907068,0.06568339851761446
2007-04-24,2007-04,0.0019684056018347434,0.0019684056018347434,1.0377424927087426,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-23,0.0,0.0,0.0,0.0,0.0,0.6139625615662881,0.5797729696413906,0.22177857838690282,0.06729650151667148
2007-04-25,2007-04,7.388273712551228e-05,7.388273712551228e-05,1.0378191639645356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-24,0.0,0.0,0.0,0.0,0.0,0.6172898621431685,0.5785791104381766,0.2196327462654729,0.06643539395723312
2007-04-26,2007-04,-0.008141638263692406,-0.008141638263692406,1.0293696157484087,-0.008141638263692297,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-25,0.007564345225477553,0.0,0.0,0.0,0.0,0.6179843594771932,0.5784266290373196,0.2186082083090143,0.06695731968173606
2007-04-27,2007-04,0.0010405184485217838,0.0010405184485217838,1.0304406938239428,-0.007109591339985011,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-26,0.0,0.0,0.0,0.0,0.0,0.6179581945254582,0.5830639875580363,0.2181279318038821,0.06685832711630207
2007-04-30,2007-04,-0.013391423274996803,-0.013391423274996803,1.016641626333165,-0.020405807068035853,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-27,0.0,0.0,0.0,0.0,0.0,0.6146448474396959,0.5824026676739483,0.22011323724137072,0.06841808206040029
2007-05-01,2007-05,0.016676860836519678,0.01753371400865334,1.0335960172561363,-0.004069251036246668,0.2816266036381635,0.0008448798109144905,1.197336121917153e-05,0.0,0.0,1.0,0.0,Calm,2007-04-30,0.0,0.0,0.0,0.0,0.0,0.8845442718650043,0.3126139898475298,0.21378041365233852,0.08906132463512735
2007-05-02,2007-05,0.005426858706316835,0.005426858706316835,1.0392051968011973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-04-30,0.0,0.0,0.0,0.0,0.0,0.8774724744926111,0.3074894949248473,0.2170067019064348,0.08949202235798986
2007-05-03,2007-05,0.002794597058943009,0.002794597058943009,1.0421093565878161,0.0,0.0,0.0,0.0,0.05052771479747083,0.017684700179114787,1.0,0.0,Calm,2007-05-02,0.0,0.0,0.0,0.0,0.0,0.8786779947711136,0.3060617306499849,0.2168063387728051,0.08733802042651627
2007-05-04,2007-05,0.003854369295762195,0.003854369295762195,1.0461260308946747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-03,0.0,0.0,0.0,0.0,0.0,0.8761421520099016,0.3052377056102211,0.21902916483959609,0.08718851824818309
2007-05-07,2007-05,0.0035973440352731856,0.0035973440352731856,1.0498893061320578,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-04,0.0,0.0,0.0,0.0,0.0,0.8786371705450337,0.30403692446255104,0.21937960754019073,0.08374727627381383
2007-05-08,2007-05,0.0002785052027237786,0.0002785052027237786,1.0501817057660998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-07,0.0,0.0,0.0,-0.0,0.0,0.8806338521242758,0.3028036378166177,0.2168163171681691,0.08388118643692441
2007-05-09,2007-05,0.008601360059299517,0.008601360059299517,1.0592146967450835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-08,0.0,0.0,0.0,-0.0,0.0,0.8796537051081663,0.3026045755617326,0.2169949351572832,0.08482231571007823
2007-05-10,2007-05,-0.01062707721269759,-0.01062707721269759,1.0479583403779493,-0.010627077212697733,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-09,0.0,0.0,0.0,-0.0,0.0,0.882739397822872,0.29999551776059297,0.21312485781240345,0.08416226206803334
2007-05-11,2007-05,0.014331037692879954,0.014331037692879954,1.0629766708544737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-10,0.0,0.0,0.0,-0.0,0.0,0.8844227222727419,0.3033615831397424,0.21240284610153323,0.08506642655572601
2007-05-14,2007-05,-0.009769150246960219,-0.009769150246960219,1.0525922920478827,-0.009769150246960234,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-11,0.0,0.0,0.0,0.0,0.0,0.8846553413755385,0.299103863598767,0.21046776604681497,0.08424513491628784
2007-05-15,2007-05,-0.003105568514664025,-0.003105568514664025,1.0493233945669207,-0.01284437999620236,0.0,0.0,0.0,0.18547082793254355,0.06491478977639024,1.0,0.0,Calm,2007-05-14,0.0,0.0,0.0,0.0,0.0,0.8865678261280416,0.30211192643448925,0.210263284360005,0.0843246578522682
2007-05-16,2007-05,-0.00093685124722353,-0.00093685124722353,1.0483403346359799,-0.013769197970006641,0.0,0.0,0.0,0.08333204033778122,0.029166214118223423,1.0,0.0,Calm,2007-05-15,0.0,0.0,0.0,0.0,0.0,0.8844836886491497,0.30305307853345476,0.21227312808177393,0.08503875075024936
2007-05-17,2007-05,0.012972475119151854,0.012972475119151854,1.0619399035434485,-0.0009753434289313523,0.0,0.0,0.0,0.002210291225551453,0.0007736019289430085,1.0,0.0,Calm,2007-05-16,0.016255324025414325,0.0021077691442334314,0.0,0.0,0.0,0.8978725708009458,0.30316482806395245,0.20210677759934123,0.08223466394763072
2007-05-18,2007-05,-0.007083662570469938,-0.007083662570469938,1.0544174795966292,-0.008052096995660452,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-17,0.0021377277041234304,0.00011867163675640597,0.0,0.0,0.0,0.8848349639463439,0.29916891189118033,0.20782179453968846,0.08741182272908342
2007-05-21,2007-05,0.018864684972474042,0.018864684972474042,1.0743087331786898,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-18,0.0,0.0,0.0,0.0,0.0,0.8846025956098339,0.3014175347548357,0.20902141171944097,0.08769005199680613
2007-05-22,2007-05,0.006700440048728423,0.006700440048728423,1.081507074439179,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-21,0.027807776635774717,0.0,0.0,0.0,0.0,0.8846636177446313,0.29583666918731105,0.20674421750833022,0.08662286804633403
2007-05-23,2007-05,0.00013009445238092263,0.00013009445238092263,1.0816477725097744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-22,0.33746583173313915,0.0,0.0,0.0,0.0,0.8867097287157528,0.29375619720440865,0.2051777930704492,0.085142933149101
2007-05-24,2007-05,-0.01377293527210375,-0.01377293527210375,1.0667503077517821,-0.013772935272103659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-23,0.006963016664576105,0.0,0.0,0.0,0.0,0.8865943877044004,0.2938015474285789,0.20496324437322688,0.08543950221463485
2007-05-25,2007-05,0.009997957835005738,0.009997957835005738,1.077415632349164,-0.003912678663212654,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-23,0.006963016664576105,0.0,0.0,0.0,0.0,0.8888038178347498,0.29798929601915997,0.20532149608968858,0.08533320943962701
2007-05-28,2007-05,0.005706720289768535,0.005706720289768535,1.0835641419988047,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-25,0.09460372346717548,0.005657808013368995,0.0,0.0,0.0,0.88986627385706,0.2951513562201818,0.20328902102911983,0.08448849700898814
2007-05-29,2007-05,-0.0038209506963421762,-0.0038209506963421762,1.079423896835903,-0.0038209506963422513,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-05-28,0.018477361030299972,0.0005773985235591413,0.0,0.0,0.0,0.8898868549581528,0.29358778556418513,0.20353806330816965,0.083172817530071
2007-05-30,2007-05,0.011030616764548647,0.011030616764548647,1.0913306081683953,0.0,0.0,0.0,0.0,0.06257230068186666,0.021900305238653328,1.0,0.0,Calm,2007-05-29,0.0,0.0,0.0,0.0,0.0,0.8914073474314815,0.2946022281263465,0.20350297954420585,0.08254987785234484
2007-05-31,2007-05,0.017467143515183182,0.017467143515183182,1.1103930365237848,0.0,0.0,0.0,0.0,0.1582997783641308,0.05540492242744578,1.0,0.0,Calm,2007-05-30,0.0,0.0,0.0,0.0,0.0,0.8917080561044183,0.29149846488782655,0.20221371894799398,0.08156453933202852
2007-06-01,2007-06,0.017112066404536132,0.017288834693703833,1.1293941558999143,0.0,0.05049606609493427,0.0001514881982848028,2.5280090882898092e-05,0.003535159360474527,0.0012373057761660843,1.0,0.0,Calm,2007-05-31,0.34902411520383747,0.12001746622938032,0.0,0.0,0.0,0.8613901151145118,0.30704609741212263,0.22888730496622983,0.10267648250713557
2007-06-04,2007-06,0.001359647440731254,0.001359647440731254,1.1309297337735607,0.0,0.0,0.0,0.0,0.05624131597928793,0.019684460592750773,1.0,0.0,Calm,2007-06-01,0.010638266051537228,0.012240873474345533,0.0,0.0,0.0,0.8585193000155796,0.30197070248152424,0.22907294252697394,0.10201605189076017
2007-06-05,2007-06,7.753814617768821e-06,7.753814617768821e-06,1.130938502793062,0.0,0.0,0.0,0.0,0.39071176088812987,0.13674911631084544,1.0,0.0,Calm,2007-06-04,0.0,0.0,0.0,0.0,0.0,0.8594481134411563,0.3015606862662172,0.22774784222026961,0.10223129869371982
2007-06-06,2007-06,-0.007594713259004415,-0.007594713259004415,1.122349349150781,-0.007594713259004404,0.0,0.0,0.0,0.1175640143749487,0.04114740503123204,1.0,0.0,Calm,2007-06-05,0.0,0.03718739213568063,0.0,0.0,0.0,0.8594414494914823,0.30158688038309717,0.2270429726520113,0.10298925270785088
2007-06-07,2007-06,-0.0017260035688037786,-0.0017260035688037786,1.1204121701687022,-0.009307608325619054,0.0,0.0,0.0,0.1175640143749487,0.04114740503123204,1.0,0.0,Calm,2007-06-05,0.0,0.03718739213568063,0.0,0.0,0.0,0.8588662790125562,0.30363611853881256,0.22845517630148846,0.10393800490343184
2007-06-08,2007-06,0.00024011486505409846,0.00024011486505409846,1.1206811977857474,-0.009069728355681872,0.0,0.0,0.0,0.07997019042988676,0.027989566650460363,1.0,0.0,Calm,2007-06-07,0.0,0.03718739213568063,0.0,0.0,0.0,0.8640706280232577,0.30367149476140687,0.2245330375899484,0.10355325041714628
2007-06-11,2007-06,-0.012021334905625056,-0.012021334905625056,1.1072091137847277,-0.020982033019240398,0.0,0.0,0.0,0.10808212407157114,0.037828743425049896,1.0,0.0,Calm,2007-06-08,0.0,0.03718739213568063,0.0,0.0,0.0,0.8665248553521692,0.3035698027318714,0.22298663779319472,0.1027052448203164
2007-06-12,2007-06,0.0003363249192129918,0.0003363249192129918,1.1075814958004733,-0.020652764880587537,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-11,0.0,0.0,0.0,-0.0,0.0,0.8637566627128043,0.3071178012078085,0.2263312787793444,0.10469144124097192
2007-06-13,2007-06,0.012400960670067117,0.012400960670067117,1.1213165703687888,-0.008507918335532882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-12,0.0,0.0,0.0,-0.0,0.0,0.8662386012245684,0.30716021478064065,0.22425635325062163,0.10415136487086332
2007-06-14,2007-06,0.015285896548139236,0.015285896548139236,1.1384568994611606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-13,0.0,0.0,0.0,-0.0,0.0,0.8647429026326827,0.30351289942381227,0.22223682970831488,0.10524439313163204
2007-06-15,2007-06,0.010221921292117332,0.010221921292117332,1.1500941162819205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-14,0.0,0.0,0.0,-0.0,0.0,0.8663652522627492,0.29899997115344396,0.21863674637272393,0.10434735918537619
2007-06-18,2007-06,0.011110293067185648,0.011110293067185648,1.1628719989686584,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-15,0.0,0.0,0.0,0.0,0.0,0.8630149562590871,0.29614288538454464,0.22015447045651662,0.10417090102952259
2007-06-19,2007-06,0.003867174232534669,0.003867174232534669,1.1673690275988062,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-18,0.0,0.0,0.0,0.004174595551772867,0.0,0.8666591646384059,0.29291655374665304,0.21514475519810292,0.10352455125838168
2007-06-20,2007-06,-0.019187091756610066,-0.019187091756610066,1.1449706109524433,-0.019187091756610042,0.0,0.0,0.0,0.011908085765568158,0.004167830017948855,1.0,0.0,Calm,2007-06-19,0.0,0.0,0.0,0.0002028389849739725,0.0,0.8633581301592447,0.2916499484763308,0.21766181894977146,0.10380694705270996
2007-06-21,2007-06,0.010740299243169106,0.010740299243169106,1.1572679379387067,-0.008652867620512983,0.0,0.0,0.0,0.12489625872489168,0.04371369055371209,1.0,0.0,Calm,2007-06-20,0.0,0.0,0.0,0.0,0.0,0.8645014489451126,0.29679167916116206,0.2184546781950551,0.10612570146789227
2007-06-22,2007-06,-0.023529406194509155,-0.023529406194509155,1.1300381105510648,-0.03197867697803192,0.0,0.0,0.0,0.005859502160500707,0.0020508257561752475,1.0,0.0,Calm,2007-06-21,0.0,0.0,0.0,0.0,0.0,0.8666864596106719,0.29391675197470285,0.21629872402480935,0.10388341971592037
2007-06-25,2007-06,0.005118717127489954,0.005118717127489954,1.135822455982259,-0.0270236496521038,0.0,0.0,0.0,0.2851794858567134,0.09981282004984968,1.0,0.0,Calm,2007-06-22,0.0,0.0,0.0,0.0,0.0,0.8645902899983012,0.3013702976500292,0.22162148169789955,0.10486510986342736
2007-06-26,2007-06,-0.012190437800249612,-0.012190437800249612,1.1219762829804805,-0.038884657332133754,0.0,0.0,0.0,0.334315427339715,0.11701039956890023,1.0,0.0,Calm,2007-06-25,0.0,0.0,0.0,0.0,0.0,0.8647830361032258,0.29980711475835176,0.2195353442331266,0.10589008232196948
2007-06-27,2007-06,0.006358768856082843,0.006358768856082843,1.1291106708259604,-0.032773147024073856,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-26,0.31570822348775757,0.0,0.0,0.0,0.0,0.8692779263992559,0.3038808812868302,0.21848387215076312,0.10449733239656141
2007-06-28,2007-06,0.0022902969341641924,0.0022902969341641924,1.1316966695336852,-0.030557910328061766,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-27,0.0,0.0,0.0,0.0,0.0,0.8621924755368037,0.30216083220036544,0.2200835657972525,0.10864496935773589
2007-06-29,2007-06,-0.008820043539960081,-0.008820043539960081,1.1217150556343702,-0.039108431768438257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-06-28,0.0,0.0,0.0,0.0,0.0,0.8647185840777624,0.3012422696875473,0.21831120069757629,0.10775963787399169
2007-07-02,2007-07,0.02713408858557352,0.027177324551764574,1.1521517713217249,-0.013035514834912276,0.012680777257241753,3.804233177172526e-05,5.193634419326132e-06,0.0,0.0,1.0,0.0,EarlyWarning,2007-06-29,0.490406423775777,0.0,0.0,0.0,0.0,0.8729386390708089,0.3086838683868494,0.22117541164446264,0.09720208089787905
2007-07-03,2007-07,0.012584251194663453,0.012584251194663453,1.1666507386264138,-0.0006153058333832062,0.0,0.0,0.0,0.0,0.0,1.0,0.0,EarlyWarning,2007-07-02,0.4335185487183736,0.19826850794856923,0.0,0.0,0.0,0.8745048625166316,0.30043130482725877,0.21650782100118018,0.09540264755552005
2007-07-04,2007-07,0.01450502670650289,0.01450502670650289,1.1835730387473513,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-07-03,0.0,0.0,0.0,0.0,0.0,0.8762516873958248,0.2965852343215402,0.21381709299324053,0.0942169971959987
2007-07-05,2007-07,0.0036994393582008055,0.0036994393582008055,1.1879515954301987,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-07-04,0.0,0.0,0.0,0.0,0.0,0.8757834984410671,0.292206331761373,0.21128608301559437,0.09479355588550878
2007-07-06,2007-07,0.009885194770743235,0.009885194770743235,1.1996947283292414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-07-05,0.0,0.0,0.0,0.0,0.0,0.8787872720541664,0.29123965545838965,0.20736202092534897,0.09500671042043392
2007-07-09,2007-07,0.010395810706797882,0.010395810706797882,1.2121665276308955,0.0,0.0,0.0,0.0,0.05215808315264969,0.018255329103427392,1.0,0.0,Calm,2007-07-06,0.0,0.0,0.0,0.0,0.0,0.8765777648542623,0.28855276361170895,0.20831807929628096,0.09439584586901413
2007-07-10,2007-07,-0.0009588038377419598,-0.0009588038377419598,1.2110042977122206,-0.0009588038377419394,0.0,0.0,0.0,0.1798123445666517,0.0629343205983281,1.0,0.0,Calm,2007-07-09,0.0,0.0,0.0,-0.0,0.0,0.8776887792451687,0.28566498864170425,0.20749334824200355,0.09225582689397864
2007-07-11,2007-07,0.007932026630418407,0.007932026630418407,1.220610016051225,0.0,0.0,0.0,0.0,0.2186550333941564,0.07652926168795474,1.0,0.0,Calm,2007-07-10,0.0,0.0,0.0,-0.0,0.0,0.8756758921186033,0.2862909234310837,0.20863300649600772,0.0930197230858245
2007-07-12,2007-07,0.0228293067348042,0.0228293067348042,1.2484756965112327,0.0,0.0,0.0,0.0,0.35322650293516755,0.12362927602730864,1.0,0.0,Calm,2007-07-11,0.0,0.0,0.0,-0.0,0.0,0.876483956247746,0.28366207344019173,0.2067622579139246,0.0931343494004141
2007-07-13,2007-07,0.011717233852048418,0.011717233852048418,1.2631043782058538,0.0,0.0,0.0,0.0,0.12665742359648963,0.044330098258771364,1.0,0.0,Calm,2007-07-12,0.0,0.0,0.0,-0.0,0.0,0.8789707639544572,0.2771470711474918,0.20272364821178643,0.09100311885594098
2007-07-16,2007-07,-0.005432760387645531,-0.004268531337385386,1.2562422347744753,-0.005432760387645619,0.33717928352897725,0.0010115378505869317,0.00015269119967321345,0.9129909748103596,0.31954684118362586,1.0,0.0,Calm,2007-07-13,0.0,0.0,0.0,-0.0,0.0,0.5939938544085986,0.3086838683868494,0.5311808142140655,0.06614146299048654
2007-07-17,2007-07,-0.002448929187973451,-0.002448929187973451,1.253165786498571,-0.007868385130134548,0.0,0.0,0.0,0.41003980924194183,0.14351393323467962,1.0,0.0,Calm,2007-07-16,0.0,0.1383655072095105,0.0,0.0,0.0,0.5965402049675128,0.3100364919935635,0.5287077379452727,0.06693713854965473
2007-07-18,2007-07,-0.0007358940756299489,-0.0007358940756299489,1.2522435892205046,-0.00859848890776238,0.0,0.0,0.0,0.41003980924194183,0.14351393323467962,1.0,0.0,Calm,2007-07-16,0.0,0.1383655072095105,0.0,0.0,0.0,0.5929890605299036,0.31097413602880497,0.532863872416906,0.06670579151855632
2007-07-19,2007-07,0.006063512575792153,0.006816994737615815,1.2598365839716983,-0.002587113377595207,0.2181295767182469,0.0006543887301547407,9.90934316689206e-05,0.29297573108311303,0.10254150587908956,1.0,0.0,Calm,2007-07-18,0.0,0.0,0.0,0.0,0.0,0.7834261964804452,0.3086838683868494,0.320655101984676,0.08723483314802945
2007-07-20,2007-07,0.014013146170822062,0.014013146170822062,1.277490858174243,0.0,0.0,0.0,0.0,0.19446640316205516,0.0680632411067193,1.0,0.0,Calm,2007-07-19,0.0,0.0,0.0,0.0,0.0,0.7832578617683462,0.3065648221221859,0.3199561128901238,0.08691308222533951
2007-07-23,2007-07,0.005007912899809962,0.005007912899809962,1.2838884211222832,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2007-07-20,0.0,0.0,0.0,0.0,0.0,0.7837207661559111,0.30267141700535855,0.31908819001031274,0.08442371821494642
2007-07-24,2007-07,-0.002368356424385433,-0.002368356424385433,1.280847715731924,-0.002368356424385487,0.0,0.0,0.0,0.09960474308300385,0.034861660079051345,1.0,0.0,Calm,2007-07-23,0.0,0.020802562524490458,0.0,0.0,0.0,0.7876553611989643,0.30102094496865034,0.31634736327436513,0.08251512363813061
2007-07-25,2007-07,0.007087260538886578,0.007087260538886578,1.2899254172039538,0.0,0.0,0.0,0.0,0.1470355731225297,0.05146245059288539,1.0,0.0,Calm,2007-07-24,0.0,0.0,0.0,0.0,0.0,0.7894005009907888,0.30219191632910203,0.31425136665461983,0.08292848138657745
2007-07-26,2007-07,-0.039312990276713575,-0.039312990276713575,1.239214591819729,-0.039312990276713644,0.0,0.0,0.0,0.30513833992094874,0.10679841897233205,1.0,0.0,Calm,2007-07-25,0.0,0.0,0.0,0.0,0.0,0.7887066734207767,0.30040513239084266,0.3100373391518787,0.08625898385698567
2007-07-27,2007-07,-0.01820224005206622,-0.01820224005206622,1.216658110343403,-0.056799645842598556,0.0,0.0,0.0,0.35256916996047416,0.12339920948616595,1.0,0.0,Calm,2007-07-26,0.2309274293044669,0.044014373277688965,0.0,0.0,0.0,0.7850432192571413,0.3131994012761452,0.31886333092656266,0.08824457125510841
2007-07-30,2007-07,0.021325711355581634,0.021325711355581634,1.242604210023014,-0.03668522733935542,0.0,0.0,0.0,0.5752578656140738,0.2013402529649258,1.0,0.0,Calm,2007-07-27,0.2564755689383042,0.3494720895481042,0.36678330019738287,0.0,0.0,0.7790791895895565,0.31897599860833065,0.3248309594150655,0.09191354034038249
2007-07-31,2007-07,0.003287622160227515,0.003287622160227515,1.2466894231602776,-0.03351821234548169,0.0,0.0,0.0,0.8059789614155204,0.2820926364954321,1.0,0.0,Calm,2007-07-30,0.0,0.0,0.0,0.0,0.0,0.7793659003171087,0.3126390447303489,0.32203826627569504,0.09008569753467115
2007-08-01,2007-08,-0.021093694167314745,-0.020679719278575634,1.2203921377465088,-0.05390488359254564,0.12443920223486288,0.00037331760670458866,4.065728203452523e-05,0.6193396489390698,0.2167688771286744,1.0,0.0,Calm,2007-07-31,0.0,0.0,0.0,0.0,0.0,0.6545314574122889,0.30117469849001777,0.4197006163844372,0.07472898619457304
2007-08-02,2007-08,0.0003381714972748312,0.0003381714972748312,1.220804839582993,-0.05358494119046575,0.0,0.0,0.0,0.8365028004902859,0.29277598017160006,1.0,0.0,Calm,2007-08-01,0.0,0.0,0.0,0.0,0.0,0.6514670015059568,0.3073611652173757,0.42664750187921063,0.07423687989968321
2007-08-03,2007-08,-0.01296288266721845,-0.01296288266721845,1.2049796896879061,-0.06585320855230237,0.0,0.0,0.0,0.7029866488770414,0.24604532710696447,1.0,0.0,Calm,2007-08-02,0.0,0.0,0.0,0.0,0.0,0.6514395264398932,0.3073149929895446,0.4262913958369011,0.07458275411567002
2007-08-06,2007-08,0.014126869443269779,0.014126869443269779,1.2220022804459187,-0.05265663878867155,0.0,0.0,0.0,0.3683794466403164,0.12893280632411075,1.0,0.0,Calm,2007-08-03,0.0,0.0,0.0,0.0,0.0,0.6443718001833167,0.3114679827438204,0.43731160964644056,0.0725861186595934
