name,max_exposure,target_vol,sleeve_stop,safe_exposure,cooldown_days,global_stop,global_cooldown_days,vix_threshold,vix_multiplier,rebalance_band,financing_rate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgExposure,StoppedDays,MDD9Pass,CAGRRetention
mx1.25_tv0.25_ss0.08_se0.00_cd5_gs0.10,1.25,0.25,0.08,0.0,5,0.1,10,35.0,0.5,0.1,0.04,129.0,0.031184438566508543,0.14529995337874094,0.2815837441816013,0.5117316596107615,-0.4582652696097542,0.06804888049461905,1.391123759610138,0.4573643410852713,2.6884339326622992,0.23628552682442128,68,False,0.20459614253823194
mx1.25_tv0.25_ss0.08_se0.00_cd10_gs0.08,1.25,0.25,0.08,0.0,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.0561930970779142,0.08228671781691219,-0.661534476110512,-0.9732830697281983,-0.6065253914169964,-0.09264755915104056,0.5370241991965893,0.35658914728682173,2.9462437234387675,0.1422983582355272,115,False,-0.3686739741970236
mx1.25_tv0.25_ss0.08_se0.00_cd10_gs0.09,1.25,0.25,0.08,0.0,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.04329298597907183,0.08618987712047317,-0.47081830175894956,-0.700384573862388,-0.5447010444639606,-0.07948026980869181,0.6214036475499952,0.4186046511627907,3.007477423648882,0.13293331999618305,115,False,-0.28403839663134794
mx1.25_tv0.25_ss0.08_se0.00_cd10_gs0.10,1.25,0.25,0.08,0.0,10,0.1,10,35.0,0.5,0.1,0.04,129.0,0.023129267103830342,0.13920900930603938,0.23129031884506382,0.4210987197642011,-0.46596272633415337,0.04963759072703977,1.278653764231081,0.46511627906976744,2.688006479636748,0.22878034123368216,115,False,0.15174744349133015
mx1.25_tv0.25_ss0.08_se0.00_cd20_gs0.08,1.25,0.25,0.08,0.0,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.05448413127550977,0.0877843547338797,-0.5942929951614372,-0.8784738115597656,-0.5987983660496778,-0.09098911146826615,0.5475702408458832,0.3798449612403101,2.94557470332066,0.13107301945158964,166,False,-0.35746172132429704
mx1.25_tv0.25_ss0.08_se0.00_cd20_gs0.09,1.25,0.25,0.08,0.0,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.0023268028669442,0.10231441516210071,0.026510133617127885,0.04601529212374415,-0.4519454230900133,-0.005148415600794288,0.9752686803554507,0.4496124031007752,2.7577453999009487,0.21057324201323674,166,False,-0.015265783605767896
mx1.25_tv0.25_ss0.08_se0.00_cd20_gs0.10,1.25,0.25,0.08,0.0,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.0033244191576418114,0.139258986792919,0.04213567966751661,0.08085891187546962,-0.631232082419285,-0.0052665560737985805,0.9648360956344328,0.3875968992248062,2.5964105794285515,0.25709169321648934,166,False,-0.021810985449781183
mx1.25_tv0.25_ss0.08_se0.25_cd5_gs0.08,1.25,0.25,0.08,0.25,5,0.08,10,35.0,0.5,0.1,0.04,129.0,0.007653571083724664,0.11619184450397822,0.12141623998273895,0.22187810426708043,-0.513253962431067,0.014911859710683838,1.0854152517681448,0.4418604651162791,2.1998307664671644,0.38706563207613737,68,False,0.05021386282240005
mx1.25_tv0.25_ss0.08_se0.25_cd5_gs0.09,1.25,0.25,0.08,0.25,5,0.09,10,35.0,0.5,0.1,0.04,129.0,0.03565051975674649,0.12755196429599752,0.3364976524643855,0.6235303320538241,-0.37932918569462426,0.09398306563588978,1.4572772843326869,0.5038759689922481,2.0927464578570314,0.4140074139121638,68,False,0.2338973910387126
mx1.25_tv0.25_ss0.08_se0.25_cd5_gs0.10,1.25,0.25,0.08,0.25,5,0.1,10,35.0,0.5,0.1,0.04,129.0,0.020988652502987204,0.1282202557095518,0.22380484875963544,0.41410076034385357,-0.4822774664630599,0.04351986970677767,1.2501865984879867,0.4496124031007752,2.115596529605383,0.41097951745740186,68,False,0.13770321149210843
mx1.25_tv0.25_ss0.08_se0.25_cd10_gs0.08,1.25,0.25,0.08,0.25,10,0.08,10,35.0,0.5,0.1,0.04,129.0,0.029096798908377908,0.12783472480628605,0.28625046832062245,0.5247685033963613,-0.41165953524999943,0.07068170761721217,1.361145160572397,0.46511627906976744,1.9921074596639898,0.43200280822198067,115,False,0.19089947071416125
mx1.25_tv0.25_ss0.08_se0.25_cd10_gs0.09,1.25,0.25,0.08,0.25,10,0.09,10,35.0,0.5,0.1,0.04,129.0,0.0325728916990462,0.12262072056331236,0.32054649568462656,0.6148644895616724,-0.3846228394364365,0.08468787695180348,1.4113922618592687,0.4883720930232558,2.172990378673461,0.3875025381721236,115,False,0.2137055627513448
mx1.25_tv0.25_ss0.08_se0.25_cd10_gs0.10,1.25,0.25,0.08,0.25,10,0.1,10,35.0,0.5,0.1,0.04,129.0,0.04180242236153364,0.137025082635691,0.3659019345401136,0.6503596877245927,-0.358339130844296,0.11665603547969047,1.5530757951017617,0.5193798449612403,2.024636062560395,0.44313948468398484,115,False,0.27425904576358306
mx1.25_tv0.25_ss0.08_se0.25_cd20_gs0.08,1.25,0.25,0.08,0.25,20,0.08,10,35.0,0.5,0.1,0.04,129.0,0.020396047788924232,0.11541872901651795,0.2301657462086966,0.46362837920105165,-0.4375808642855944,0.046610922582785555,1.242408042714334,0.43410852713178294,2.154977563003974,0.38224749945648573,166,False,0.1338152261981397
mx1.25_tv0.25_ss0.08_se0.25_cd20_gs0.09,1.25,0.25,0.08,0.25,20,0.09,10,35.0,0.5,0.1,0.04,129.0,0.022717766257780436,0.1292364130781369,0.2362566424104903,0.42882899792765555,-0.43616511212562614,0.052085243927618784,1.2731361633044185,0.4728682170542636,1.990145472912289,0.4354363087668976,166,False,0.14904765187656466
mx1.25_tv0.25_ss0.08_se0.25_cd20_gs0.10,1.25,0.25,0.08,0.25,20,0.1,10,35.0,0.5,0.1,0.04,129.0,0.045458869099802346,0.14041541036975358,0.38508975218721636,0.7054947039911341,-0.35055444087318555,0.12967705953623127,1.6126856678254446,0.5116279069767442,1.907647621470329,0.4710515957521773,166,False,0.29824841137139346
mx1.25_tv0.30_ss0.04_se0.00_cd5_gs0.08,1.25,0.3,0.04,0.0,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07906153069154753,0.08876165245247189,-0.8809877108230032,-1.1021170420195778,-0.6889809073526055,-0.11475141015930293,0.4125523899155497,0.37209302325581395,3.0037573490040854,0.13157325144830342,190,False,-0.5187101306364712
mx1.25_tv0.30_ss0.04_se0.00_cd5_gs0.09,1.25,0.3,0.04,0.0,5,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.046043852491481685,0.09178672152871174,-0.46800857612583974,-0.6893830490686257,-0.5619819044261682,-0.08193120121633883,0.6024630536154926,0.3643410852713178,3.1105268124223904,0.1371017458648366,190,False,-0.302086394381133
mx1.25_tv0.30_ss0.04_se0.00_cd5_gs0.10,1.25,0.3,0.04,0.0,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.036750536386027544,0.0894706503766462,-0.3744715262594189,-0.561748891099265,-0.5087364399111569,-0.07223885199268498,0.6686392095174117,0.4186046511627907,3.0771892205656814,0.13829648925129331,190,False,-0.24111442522064336
mx1.25_tv0.30_ss0.04_se0.00_cd10_gs0.08,1.25,0.3,0.04,0.0,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.0686261019306873,0.08648034293163848,-0.7770947857752257,-1.0049578997532558,-0.6489317006348787,-0.10575242643185305,0.4656758036744334,0.3488372093023256,2.873066294823586,0.12844647900572356,300,False,-0.4502449419606833
mx1.25_tv0.30_ss0.04_se0.00_cd10_gs0.09,1.25,0.3,0.04,0.0,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.04142848554313128,0.08925384825907996,-0.4303189548598522,-0.6915429155210235,-0.5567941046134319,-0.07440539545923179,0.6345466855168063,0.37209302325581395,2.849058668914629,0.1435424814613966,300,False,-0.271805705760845
mx1.25_tv0.30_ss0.04_se0.00_cd10_gs0.10,1.25,0.3,0.04,0.0,10,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.04879989893220471,0.0839083022147924,-0.5544551947537965,-0.8227705375564497,-0.5709128545680213,-0.08547696647876135,0.5840133749872174,0.3488372093023256,2.858449961462295,0.1364172437140922,300,False,-0.32016837681687726
mx1.25_tv0.30_ss0.04_se0.00_cd20_gs0.08,1.25,0.3,0.04,0.0,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.06746336686055909,0.08446042936358195,-0.7829872555406286,-1.0027209326761846,-0.644191448093031,-0.10472564803563857,0.47196352864429436,0.3875968992248062,2.6550304831115743,0.12328942993205202,460,False,-0.4426164220617347
mx1.25_tv0.30_ss0.04_se0.00_cd20_gs0.09,1.25,0.3,0.04,0.0,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.00025437841373943115,0.11494714721286323,0.05285866168426332,0.09791209029536141,-0.515673112229488,-0.000493293925369966,0.9972688206609428,0.4496124031007752,2.4535047796285396,0.21347012443577912,460,False,-0.0016689363217196767
mx1.25_tv0.30_ss0.04_se0.00_cd20_gs0.10,1.25,0.3,0.04,0.0,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.02720111603831621,0.08355128325656436,-0.289463792759593,-0.4758630192045797,-0.4675926206073441,-0.05817268031943142,0.7434434416371413,0.3643410852713178,2.704581892275641,0.12659132624408348,460,False,-0.17846219685196735
mx1.25_tv0.30_ss0.04_se0.25_cd5_gs0.08,1.25,0.3,0.04,0.25,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.008381049719546896,0.09432232604088854,-0.04313601064204436,-0.06671245172447557,-0.3443097987760536,-0.02434159512549368,0.913496295852078,0.4806201550387597,2.316908874470157,0.35417667096921635,190,False,-0.05498673446960855
mx1.25_tv0.30_ss0.04_se0.25_cd5_gs0.09,1.25,0.3,0.04,0.25,5,0.09,10,35.0,0.5,0.1,0.04,129.0,0.03144942641458992,0.12194129736240579,0.3126157493000976,0.6005261989624499,-0.3313681303030199,0.09490781864215778,1.394971519555691,0.46511627906976744,2.2287998663690236,0.39747968131926775,190,False,0.20633468567157484
mx1.25_tv0.30_ss0.04_se0.25_cd5_gs0.10,1.25,0.3,0.04,0.25,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.002781394271527682,0.10910677632494759,0.027245530729698438,0.045577858012313004,-0.4140355575515525,-0.006717766676794091,0.9705021631120654,0.4496124031007752,2.296347714022843,0.3787879126305913,190,False,-0.018248285522884513
mx1.25_tv0.30_ss0.04_se0.25_cd10_gs0.08,1.25,0.3,0.04,0.25,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.032471214349439004,0.09430345363048556,-0.3035388454713506,-0.4513239543107206,-0.5057246091228562,-0.06420730524812317,0.701272599273299,0.4186046511627907,2.2198146751539714,0.35268975844145883,300,False,-0.213038473829132
mx1.25_tv0.30_ss0.04_se0.25_cd10_gs0.09,1.25,0.3,0.04,0.25,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.030047253613414093,0.09939291954058357,-0.25806421911327887,-0.3852477443199319,-0.49546499928615906,-0.06064455341286399,0.7203917050097352,0.4263565891472868,2.1736144356892444,0.37109677102010274,300,False,-0.19713525289420541
mx1.25_tv0.30_ss0.04_se0.25_cd10_gs0.10,1.25,0.3,0.04,0.25,10,0.1,10,35.0,0.5,0.1,0.04,129.0,0.013817802617951846,0.11250599049145166,0.17613510512539923,0.32343736381754823,-0.3634076288914815,0.03802287436865568,1.1589616527002313,0.46511627906976744,2.025518901485291,0.4384304892042671,300,False,0.09065640569280108
mx1.25_tv0.30_ss0.04_se0.25_cd20_gs0.08,1.25,0.3,0.04,0.25,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.02507641148918094,0.09107303311198549,-0.23422482193100352,-0.3601923526153087,-0.4642068740576467,-0.054019905543378204,0.7610859724571977,0.4186046511627907,2.1294554712412714,0.3504877020594945,460,False,-0.16452234817201145
mx1.25_tv0.30_ss0.04_se0.25_cd20_gs0.09,1.25,0.3,0.04,0.25,20,0.09,10,35.0,0.5,0.1,0.04,129.0,0.05133496869559928,0.14331756496421114,0.4183797903272679,0.8301583403966285,-0.3681164959466463,0.1394530515770193,1.7128405289007873,0.4728682170542636,1.796453603894627,0.47959959925529383,460,False,0.33680056641200673
mx1.25_tv0.30_ss0.04_se0.25_cd20_gs0.10,1.25,0.3,0.04,0.25,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-7.544545351123588e-05,0.11174811529744283,0.05332348199200748,0.09150046806004763,-0.370861289277182,-0.00020343307779110886,0.9991892596063611,0.4496124031007752,1.9500184857174534,0.4277270760729724,460,False,-0.0004949856232789183
mx1.25_tv0.30_ss0.06_se0.00_cd5_gs0.08,1.25,0.3,0.06,0.0,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07412640392359826,0.08902586610267717,-0.818472597539085,-1.0410256940919986,-0.670588536620788,-0.11053932460154191,0.43694901597807406,0.3488372093023256,3.121735386851444,0.13455669301983667,107,False,-0.4863315486874603
mx1.25_tv0.30_ss0.06_se0.00_cd5_gs0.09,1.25,0.3,0.06,0.0,5,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.05433235638964562,0.09296141239092601,-0.5540586550622946,-0.7642173314376554,-0.5969936349302245,-0.09100994250298143,0.5485158665584892,0.40310077519379844,3.1177171712841605,0.1364655798320583,107,False,-0.3564659504331278
mx1.25_tv0.30_ss0.06_se0.00_cd5_gs0.10,1.25,0.3,0.06,0.0,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.05433235638964562,0.09296141239092601,-0.5540586550622946,-0.7642173314376554,-0.5969936349302245,-0.09100994250298143,0.5485158665584892,0.40310077519379844,3.1177171712841605,0.1364655798320583,107,False,-0.3564659504331278
mx1.25_tv0.30_ss0.06_se0.00_cd10_gs0.08,1.25,0.3,0.06,0.0,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07001898830536035,0.08780179234087075,-0.7810380346288709,-1.0063579517193202,-0.6545347918390001,-0.10697519700768382,0.45824356326919313,0.3488372093023256,3.0098579432646235,0.13196166563878625,192,False,-0.4593834479704798
mx1.25_tv0.30_ss0.06_se0.00_cd10_gs0.09,1.25,0.3,0.06,0.0,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.047081777625634924,0.08993321377755173,-0.4913596036821859,-0.7045534469894653,-0.5625073573565176,-0.08369984322852947,0.595453761508221,0.40310077519379844,3.0224499753062206,0.133939831392783,192,False,-0.3088960561372146
mx1.25_tv0.30_ss0.06_se0.00_cd10_gs0.10,1.25,0.3,0.06,0.0,10,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.047081777625634924,0.08993321377755173,-0.4913596036821859,-0.7045534469894653,-0.5625073573565176,-0.08369984322852947,0.595453761508221,0.40310077519379844,3.0224499753062206,0.133939831392783,192,False,-0.3088960561372146
mx1.25_tv0.30_ss0.06_se0.00_cd20_gs0.08,1.25,0.3,0.06,0.0,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.06779104324992369,0.08621782888333707,-0.7693709135762982,-0.9912143896229847,-0.6455331631066337,-0.10501558575810224,0.4701838059567392,0.3643410852713178,2.911497087519789,0.12969564402174377,278,False,-0.44476625474581105
mx1.25_tv0.30_ss0.06_se0.00_cd20_gs0.09,1.25,0.3,0.06,0.0,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.038086214019416254,0.08658639303408411,-0.4057786989716095,-0.6118985002244344,-0.5160100845415175,-0.07380904978486304,0.658739342335984,0.4186046511627907,2.918076769277813,0.13159183641485442,278,False,-0.2498775937761105
mx1.25_tv0.30_ss0.06_se0.00_cd20_gs0.10,1.25,0.3,0.06,0.0,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.05115969851788693,0.10328283587954712,-0.4572636143798863,-0.6792424172819232,-0.633908454703002,-0.0807051840661381,0.5686251579775715,0.37209302325581395,2.753030248343401,0.20445708129437284,278,False,-0.33565064664720295
mx1.25_tv0.30_ss0.06_se0.25_cd5_gs0.08,1.25,0.3,0.06,0.25,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.018515789844123054,0.09761988646186835,-0.14358972039861073,-0.21909969004985874,-0.4091284738887261,-0.04525666392302712,0.8179856026432636,0.46511627906976744,2.3837254886312857,0.3573660914941172,107,False,-0.1214791528177346
mx1.25_tv0.30_ss0.06_se0.25_cd5_gs0.09,1.25,0.3,0.06,0.25,5,0.09,10,35.0,0.5,0.1,0.04,129.0,0.026073324423295574,0.13567457478315184,0.256009939260244,0.42821419727918764,-0.3912204069285652,0.0666461257172007,1.3187660816919218,0.5348837209302325,2.122308356773483,0.42879708842898195,107,False,0.1710629354053304
mx1.25_tv0.30_ss0.06_se0.25_cd5_gs0.10,1.25,0.3,0.06,0.25,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.0037514433424388205,0.12209725395230604,0.029535216018580248,0.04427227063849126,-0.39615041391124883,-0.009469744851205107,0.9604015028863595,0.5271317829457365,2.215583261344893,0.4094995175347889,107,False,-0.024612623221571376
mx1.25_tv0.30_ss0.06_se0.25_cd10_gs0.08,1.25,0.3,0.06,0.25,10,0.08,10,35.0,0.5,0.1,0.04,129.0,0.009887520745229361,0.1186299536141572,0.14052237107194993,0.24080130433227798,-0.41996262884502955,0.02354381096342255,1.1115648639143647,0.4418604651162791,1.9739689763853439,0.45677746413233655,192,False,0.06487045131263891
mx1.25_tv0.30_ss0.06_se0.25_cd10_gs0.09,1.25,0.3,0.06,0.25,10,0.09,10,35.0,0.5,0.1,0.04,129.0,0.018071322897847963,0.12672735165707916,0.20225909595830477,0.3697119517581114,-0.4384151348739598,0.0412196602269292,1.2123156095815903,0.4418604651162791,2.0849145752158154,0.41636675130350254,192,False,0.11856307586160511
mx1.25_tv0.30_ss0.06_se0.25_cd10_gs0.10,1.25,0.3,0.06,0.25,10,0.1,10,35.0,0.5,0.1,0.04,129.0,0.034011446186225314,0.1347638629024803,0.3129776081858269,0.5944131460015398,-0.42984208162654836,0.07912544546016516,1.4326743073872124,0.4883720930232558,2.208444861913988,0.3967773293565646,192,False,0.22314368998522766
mx1.25_tv0.30_ss0.06_se0.25_cd20_gs0.08,1.25,0.3,0.06,0.25,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.01504735142287661,0.0964747979619026,-0.11002649515766656,-0.172850471673628,-0.4054593336026088,-0.03711186344923197,0.8496010451159945,0.4263565891472868,2.259087880600275,0.37361871289376153,278,False,-0.0987232798811429
mx1.25_tv0.30_ss0.06_se0.25_cd20_gs0.09,1.25,0.3,0.06,0.25,20,0.09,10,35.0,0.5,0.1,0.04,129.0,0.032656843858728024,0.12336885795026295,0.3195230054823357,0.649610127924519,-0.39882395277160587,0.08188285490823964,1.4126263309987463,0.4573643410852713,2.179335512851654,0.38282934962429654,278,False,0.21425635952108693
mx1.25_tv0.30_ss0.06_se0.25_cd20_gs0.10,1.25,0.3,0.06,0.25,20,0.1,10,35.0,0.5,0.1,0.04,129.0,0.03087120797960985,0.13183213963713492,0.2936315483241176,0.5934200186904085,-0.4433944711141151,0.06962470213496329,1.3865879060223891,0.4418604651162791,2.1452327254199535,0.4076872179582946,278,False,0.2025410864669873
mx1.25_tv0.30_ss0.08_se0.00_cd5_gs0.08,1.25,0.3,0.08,0.0,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07892478935752667,0.08846725501328409,-0.8825243113230823,-1.1038016086091857,-0.6884841102033208,-0.11463560042688403,0.4132113682743896,0.3488372093023256,3.173602206398376,0.1360455560563614,68,False,-0.5178129924883358
mx1.25_tv0.30_ss0.08_se0.00_cd5_gs0.09,1.25,0.3,0.08,0.0,5,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.05354595970759235,0.09335286566988565,-0.5424879447686997,-0.7494949823532341,-0.5933763325117213,-0.0902394598061166,0.5534392323975023,0.40310077519379844,3.171624705022608,0.13790287157783418,68,False,-0.3513065268536454
mx1.25_tv0.30_ss0.08_se0.00_cd5_gs0.10,1.25,0.3,0.08,0.0,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.05354595970759235,0.09335286566988565,-0.5424879447686997,-0.7494949823532341,-0.5933763325117213,-0.0902394598061166,0.5534392323975023,0.40310077519379844,3.171624705022608,0.13790287157783418,68,False,-0.3513065268536454
mx1.25_tv0.30_ss0.08_se0.00_cd10_gs0.08,1.25,0.3,0.08,0.0,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07527694876948132,0.08741108492450883,-0.8493602841113581,-1.0753296241010526,-0.6749624447312126,-0.11152761069463434,0.4311472298919947,0.3488372093023256,3.0935662210546306,0.1342366582647603,115,False,-0.49388009046360537
mx1.25_tv0.30_ss0.08_se0.00_cd10_gs0.09,1.25,0.3,0.08,0.0,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.05087165501757451,0.0911492618765162,-0.5270688509495882,-0.7409726886618914,-0.5808534913658508,-0.08758087155153721,0.570483571292031,0.4108527131782946,3.135049960020843,0.13705379864106643,115,False,-0.333760839045843
mx1.25_tv0.30_ss0.08_se0.00_cd10_gs0.10,1.25,0.3,0.08,0.0,10,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.05087165501757451,0.0911492618765162,-0.5270688509495882,-0.7409726886618914,-0.5808534913658508,-0.08758087155153721,0.570483571292031,0.4108527131782946,3.135049960020843,0.13705379864106643,115,False,-0.333760839045843
mx1.25_tv0.30_ss0.08_se0.00_cd20_gs0.08,1.25,0.3,0.08,0.0,20,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07579690679797202,0.08692249964397385,-0.86106222570086,-1.0915403503981516,-0.6769217787129138,-0.11197291796711108,0.4285482643110939,0.34108527131782945,3.059365303292642,0.13347199211329117,166,False,-0.49729145240568734
mx1.25_tv0.30_ss0.08_se0.00_cd20_gs0.09,1.25,0.3,0.08,0.0,20,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.045342734467105905,0.08968872606960318,-0.47272012424424753,-0.680809518177133,-0.5538476920278548,-0.08186859874975425,0.6072400861014704,0.4186046511627907,3.077239806534963,0.13575966930945,166,False,-0.29748647051380483
mx1.25_tv0.30_ss0.08_se0.00_cd20_gs0.10,1.25,0.3,0.08,0.0,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.04424864317591126,0.11011410011513004,-0.3569059246538571,-0.54849914630264,-0.6505205768680395,-0.06802035900070731,0.6147632880756217,0.3798449612403101,2.81180405965371,0.22581387172255954,166,False,-0.2903083115328218
mx1.25_tv0.30_ss0.08_se0.25_cd5_gs0.08,1.25,0.3,0.08,0.25,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.019487319170975792,0.09939704843995771,-0.1491574760611621,-0.22419455014172912,-0.4153856648258266,-0.0469137979981734,0.8093233268805046,0.46511627906976744,2.424668032258383,0.3587255957917802,68,False,-0.1278532022402665
mx1.25_tv0.30_ss0.08_se0.25_cd5_gs0.09,1.25,0.3,0.08,0.25,5,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.002740061181926823,0.12349979797262914,0.0371727969711239,0.06416674653155587,-0.5363529880230913,-0.00510869006626818,0.9709346771664797,0.4418604651162791,2.2892038038242064,0.3945834422123115,68,False,-0.017977105694731217
mx1.25_tv0.30_ss0.08_se0.25_cd5_gs0.10,1.25,0.3,0.08,0.25,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.0065611698595919865,0.11881286371232129,0.0034856058586707466,0.005111894805776961,-0.3860912899697695,-0.016993830293622315,0.9316808288902456,0.5271317829457365,2.249877448968954,0.4090067959043324,68,False,-0.04304679210265896
mx1.25_tv0.30_ss0.08_se0.25_cd10_gs0.08,1.25,0.3,0.08,0.25,10,0.08,10,35.0,0.5,0.1,0.04,129.0,0.0023373213445871954,0.11614109755748206,0.07647145547911768,0.128287214216685,-0.4247233585383525,0.0055031617583522555,1.0254144641434089,0.4418604651162791,2.127760802858615,0.4372675936025179,115,False,0.015334793664953082
mx1.25_tv0.30_ss0.08_se0.25_cd10_gs0.09,1.25,0.3,0.08,0.25,10,0.09,10,35.0,0.5,0.1,0.04,129.0,0.012975924627971258,0.12422274931235339,0.16343123065704143,0.2965415224387413,-0.4474669204610173,0.02899862321577289,1.1486575695475345,0.4573643410852713,2.280371662420591,0.3895011298694105,115,False,0.08513297807455124
mx1.25_tv0.30_ss0.08_se0.25_cd10_gs0.10,1.25,0.3,0.08,0.25,10,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.0015902969473508,0.12619949888690865,0.04971034162294066,0.07490117090386252,-0.38904800182512855,-0.00408766255035443,0.9830362326796682,0.5193798449612403,2.0951898317301523,0.4482647219026611,115,False,-0.010433685385240147
mx1.25_tv0.30_ss0.08_se0.25_cd20_gs0.08,1.25,0.3,0.08,0.25,20,0.08,10,35.0,0.5,0.1,0.04,129.0,0.004553495340656966,0.10372191725395102,0.09403222238752303,0.1603056192936879,-0.31454407198208556,0.01447649390421926,1.0500512422351391,0.5038759689922481,2.251290723150783,0.3783271149599527,166,False,0.029874758840929615
mx1.25_tv0.30_ss0.08_se0.25_cd20_gs0.09,1.25,0.3,0.08,0.25,20,0.09,10,35.0,0.5,0.1,0.04,129.0,0.029035305058600303,0.12297393465630392,0.2916784432519234,0.5769280537785866,-0.40735261133579237,0.07127806291308066,1.3602710590959697,0.4573643410852713,2.2810680752572132,0.3854655998550789,166,False,0.19049601934441826
mx1.25_tv0.30_ss0.08_se0.25_cd20_gs0.10,1.25,0.3,0.08,0.25,20,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.010432622653900325,0.10876281841193347,-0.04375858443231666,-0.07213724295146952,-0.43826699556213056,-0.023804262605992544,0.893383081562609,0.43410852713178294,2.2806414062970566,0.38995960557754594,166,False,-0.06844677825424636
mx1.25_tv0.35_ss0.04_se0.00_cd5_gs0.08,1.25,0.35,0.04,0.0,5,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.08777592278735713,0.09328088089242098,-0.9349048612195526,-1.1329431469061708,-0.7191985158193089,-0.12204686307974794,0.37247013488626096,0.37209302325581395,3.0779220509974032,0.13384447542257402,190,False,-0.575883871429199
mx1.25_tv0.35_ss0.04_se0.00_cd5_gs0.09,1.25,0.35,0.04,0.0,5,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.022710158237240985,0.09734091208749762,-0.18842869502496007,-0.2894372961201118,-0.45599012740627465,-0.04980405686943055,0.7811804833726602,0.43410852713178294,3.067363648982479,0.1427920887496559,190,False,-0.14899773686361986
mx1.25_tv0.35_ss0.04_se0.00_cd5_gs0.10,1.25,0.35,0.04,0.0,5,0.1,10,35.0,0.5,0.1,0.04,129.0,-0.0678719386352643,0.09215086065020987,-0.7155969969006036,-0.9704454613118452,-0.6556199023176897,-0.1035233042732983,0.4697453733050015,0.37209302325581395,3.044876727516869,0.13733885125591966,190,False,-0.4452969965051836
mx1.25_tv0.35_ss0.04_se0.00_cd10_gs0.08,1.25,0.35,0.04,0.0,10,0.08,10,35.0,0.5,0.1,0.04,129.0,-0.07590591448371009,0.09038436842977733,-0.8258247941560848,-1.0362359377627746,-0.6773311865445482,-0.11206617381808352,0.4280052038257932,0.3488372093023256,2.934867957363422,0.13038751966694795,300,False,-0.4980066344975972
mx1.25_tv0.35_ss0.04_se0.00_cd10_gs0.09,1.25,0.35,0.04,0.0,10,0.09,10,35.0,0.5,0.1,0.04,129.0,-0.024143197762013346,0.09028871364101405,-0.22704005398504615,-0.3792366920490507,-0.4802094114253267,-0.05027639439708826,0.7689542606210927,0.3798449612403101,2.9384805029035888,0.1479454287305125,300,False,-0.158399681306132
