signal_month,p_defensive,p_classifier,p_regression,expected_advantage,realized_advantage_next,realized_defensive_next,train_rows,feature_count,calibration_method
2013-09,0.48368529052870557,0.5026837062083266,0.4393556539429232,-0.012824542202794565,-0.010224374714287107,0.0,77,59,platt_recent_validation
2013-10,0.4859504934875686,0.5,0.4531683116252288,-0.009809458527225399,0.00432622715540947,1.0,78,59,platt_recent_validation
2013-11,0.47886877339088524,0.5000481574922733,0.4294502104876465,-0.014715174632914288,0.01569881938587219,1.0,79,59,platt_recent_validation
2013-12,0.48108937451618483,0.4999355778677276,0.4371149000292518,-0.013098329335055997,0.03096138131183863,1.0,80,59,platt_recent_validation
2014-01,0.4586714138478035,0.49993020055093323,0.362400911540501,-0.029048510384816553,-0.01728368926581895,0.0,81,59,platt_recent_validation
2014-02,0.4903404049886908,0.5002401219196978,0.4672410654830078,-0.006747600775301285,0.010223910388950708,1.0,82,59,platt_recent_validation
2014-03,0.47467290337803303,0.45313114254277875,0.5249370119936263,0.005096615116098983,0.015075649537344235,1.0,83,59,platt_recent_validation
2014-04,0.4752981581952606,0.4913466558466202,0.4378516636754217,-0.012663758188816933,-0.0023999724392775226,0.0,84,59,platt_recent_validation
2014-05,0.48921062605321386,0.5040450257689443,0.4545970267165097,-0.009229192162764042,-0.002265628517479355,0.0,85,59,platt_recent_validation
2014-06,0.4852102173832309,0.5001226324350473,0.4504145822623261,-0.0100291714889665,-0.02175811330007433,0.0,86,59,platt_recent_validation
2014-07,0.46728061750712446,0.4997031456733446,0.39162805178594423,-0.022047766446557725,0.021714545103691134,1.0,87,59,platt_recent_validation
2014-08,0.4831026352354967,0.5000766614014674,0.443496574181565,-0.011292793351858258,0.02136012046579922,1.0,88,59,platt_recent_validation
2014-09,0.4768931738004121,0.4999350837677978,0.4231287172098456,-0.015422198086562517,0.030222499642396712,1.0,89,59,platt_recent_validation
2014-10,0.4767315322284341,0.49997281723666576,0.42250186720922694,-0.015550007549884172,-0.012691210227511594,0.0,90,59,platt_recent_validation
2014-11,0.4879968101345344,0.5097876904413862,0.43715142275188024,-0.01249038318817635,0.013746483913946745,1.0,91,59,platt_recent_validation
2014-12,0.45147018276712697,0.44831726312785386,0.45882699525876425,-0.008215196242649471,-0.0256266220198762,0.0,92,59,platt_recent_validation
2015-01,0.4068824678922305,0.3950889560384868,0.43440066221763235,-0.013055250496473065,0.005852845611034651,1.0,93,59,platt_recent_validation
2015-02,0.5203841066684926,0.5416839508043363,0.47068447035152383,-0.005768416845284627,-0.0015839724509511717,0.0,94,59,platt_recent_validation
2015-03,0.49455939777819735,0.4995366029268873,0.4829459190979209,-0.0033531835211031047,-0.011816551420018672,0.0,95,59,platt_recent_validation
2015-04,0.4910870595533276,0.4998957629381041,0.4705334183221825,-0.005763781874103052,0.007966392454086316,1.0,96,59,platt_recent_validation
2015-05,0.4840192683803856,0.49985351137639766,0.447072701389691,-0.010312061323517887,0.018187877963782934,1.0,97,59,platt_recent_validation
2015-06,0.4726144824281748,0.5002263941875421,0.4081866883229844,-0.017920497331015722,0.01701290530548593,1.0,98,59,platt_recent_validation
2015-07,0.4740435219771,0.49573547470928253,0.42342896560200727,-0.01482554860226715,0.004682241594546977,1.0,99,59,platt_recent_validation
2015-08,0.4825486613887367,0.5000950403265848,0.44160711053375784,-0.011268401801278319,0.000483539070863976,1.0,100,59,platt_recent_validation
2015-09,0.4853698109570109,0.5000241619019065,0.45117632541892144,-0.009391985925537517,-0.014858857530644282,0.0,101,59,platt_recent_validation
2015-10,0.48276860083206863,0.5000265890191753,0.4424999617288199,-0.011008033651201529,0.015965293847007338,1.0,102,59,platt_recent_validation
2015-11,0.4856649952557903,0.5003624828678038,0.4513708574944255,-0.009250730590201236,0.006414269090641942,1.0,103,59,platt_recent_validation
2015-12,0.4868948805503359,0.5001530652404483,0.4559591162734072,-0.00833572060527116,0.006424538950959487,1.0,104,59,platt_recent_validation
2016-01,0.4851840894068472,0.5002045923348697,0.4501362492414614,-0.00944476470936098,-0.03196990082946335,0.0,105,59,platt_recent_validation
2016-02,0.48141718353048557,0.5000299491057181,0.4379873971882763,-0.011698530379383208,0.0021792389620741395,1.0,106,59,platt_recent_validation
2016-03,0.48586727195852863,0.49997883712662694,0.4529402865662994,-0.00880698361263142,-0.04166935080399038,0.0,107,59,platt_recent_validation
2016-04,0.4864535284198361,0.5006814327060574,0.4532550850853199,-0.008700613148484807,0.012785649143330064,1.0,108,59,platt_recent_validation
2016-05,0.4939072810296497,0.5004423898248181,0.47865869384092335,-0.003950099335343972,-0.01010637654717041,0.0,109,59,platt_recent_validation
2016-06,0.4885054738355016,0.4999416349969062,0.4618210977922241,-0.007076079595354064,-0.012185737150574165,0.0,110,59,platt_recent_validation
2016-07,0.48680079188681913,0.5003184079406153,0.4552596877612948,-0.008270607170242727,-0.0015347794435919488,0.0,111,59,platt_recent_validation
2016-08,0.49249804496622923,0.499900277541532,0.4752261689571896,-0.004563161738470395,-0.006350009269224995,0.0,112,59,platt_recent_validation
2016-09,0.49049713988540133,0.5000922069160593,0.46810865014719977,-0.005844943792441568,0.0022284928911694285,1.0,113,59,platt_recent_validation
2016-10,0.48849157793326375,0.5001284068631707,0.4613389770968142,-0.007059799610772821,-0.03803420606653654,0.0,114,59,platt_recent_validation
2016-11,0.4865950227857764,0.4998263815061143,0.4557218524383213,-0.008090584064719178,-0.038240908521131926,0.0,115,59,platt_recent_validation
2016-12,0.4867022358978705,0.4995125875204765,0.4568114154451232,-0.007854117057959034,0.031947068990527384,1.0,116,59,platt_recent_validation
2017-01,0.48928809884116653,0.5000057805433884,0.4642801748693156,-0.006458925014520812,-0.0015477898487816651,0.0,117,59,platt_recent_validation
2017-02,0.4872005193750332,0.4999143951346996,0.457534809269145,-0.00764383171971483,0.03722778251316305,1.0,118,59,platt_recent_validation
2017-03,0.48923087860915615,0.4996933916196353,0.46481834825137164,-0.006294872208448256,-0.005372962113586014,0.0,119,59,platt_recent_validation
2017-04,0.48584242242448455,0.4992732384073967,0.45450385179768965,-0.008149481293381554,0.00556254373611406,1.0,120,59,platt_recent_validation
2017-05,0.48633459177571686,0.49999677796492037,0.4544561573342421,-0.008120663343771595,0.00814967873683791,1.0,121,59,platt_recent_validation
2017-06,0.4902650975249123,0.5002289349946714,0.46701614342880815,-0.005853108828133043,-0.02302817423929703,0.0,122,59,platt_recent_validation
2017-07,0.4870755454578435,0.5,0.45691848485947845,-0.007625362681222914,0.02059331945102321,1.0,123,59,platt_recent_validation
2017-08,0.4872316119563543,0.5000028681408115,0.4574320141926208,-0.007498536855151159,-0.056042581347680476,0.0,124,59,platt_recent_validation
2017-09,0.49159959466197256,0.5000503875449382,0.47188107793505285,-0.004922400444442232,-0.04830727293477632,0.0,125,59,platt_recent_validation
2017-10,0.49582674365086843,0.4998087341486205,0.4865354324894471,-0.0023438460010086703,0.004819389844021282,1.0,126,59,platt_recent_validation
2017-11,0.49391601804730345,0.5006927706536407,0.4781035952991833,-0.003799535673896966,-0.011602178919030509,0.0,127,59,platt_recent_validation
2017-12,0.49259114634932577,0.49818573879105954,0.47953709731861377,-0.003534789966586072,-0.07063931930388948,0.0,128,59,platt_recent_validation
2018-01,0.4886808412533303,0.49987617069789586,0.46255840588267727,-0.006447815775126219,0.04999911511564389,1.0,129,59,platt_recent_validation
2018-02,0.48654144091921725,0.4997558789781476,0.45570775211504655,-0.007609624559199896,-0.018898291567493095,0.0,130,59,platt_recent_validation
2018-03,0.4864012281434541,0.4995020378344769,0.45583267219773443,-0.007553694819124608,-0.03350063564809212,0.0,131,59,platt_recent_validation
2018-04,0.4839489975981053,0.49993707430695483,0.44664348527745634,-0.009122184620238729,0.016412073524061842,1.0,132,59,platt_recent_validation
2018-05,0.4890447102550731,0.5000078469762682,0.4634640579056181,-0.006210977329534133,-0.06339247780134526,0.0,133,59,platt_recent_validation
2018-06,0.48646534422892795,0.5035149396973931,0.4466829548025091,-0.009040582166445738,0.039226653147225454,1.0,134,59,platt_recent_validation
2018-07,0.48896281100730354,0.500028710768085,0.4631423782321471,-0.006209280347449487,-0.013187116147493363,0.0,135,59,platt_recent_validation
2018-08,0.4867908231639696,0.4993825370360766,0.45741015746238667,-0.007147446246247198,0.00723093837173429,1.0,136,59,platt_recent_validation
2018-09,0.4899695056747787,0.5003021466533384,0.4658600100581395,-0.005698801619964757,-0.013925214336709,0.0,137,59,platt_recent_validation
2018-10,0.48801202757374956,0.5001055719166708,0.4597937574402666,-0.006687062596348257,0.0831065926344222,1.0,138,59,platt_recent_validation
2018-11,0.48723021969893,0.5,0.45743406566309996,-0.00706788276920874,-0.020171888860313868,0.0,139,59,platt_recent_validation
2018-12,0.4853338168520594,0.5000416240094993,0.4510156001513666,-0.00812467678143412,-0.02547118165863303,0.0,140,59,platt_recent_validation
2019-01,0.4919495082786043,0.5076289257843777,0.4553642007651333,-0.007395871781639543,0.0066690725309537565,1.0,141,59,platt_recent_validation
2019-02,0.4935508962883673,0.5081866500086075,0.45940080427447355,-0.006695609868444398,0.016214128432504835,1.0,142,59,platt_recent_validation
2019-03,0.4906174773150589,0.502668995285406,0.4624972687175826,-0.0061865586005490905,-0.01236364354733791,0.0,143,59,platt_recent_validation
2019-04,0.48764783640188447,0.4999989095757454,0.4588286656628759,-0.0067657827641098185,0.03470895096710688,1.0,144,59,platt_recent_validation
2019-05,0.48875439393065867,0.5002007282036346,0.46204628062704844,-0.006144674741567128,-0.03689301121492585,0.0,144,59,platt_recent_validation
2019-06,0.4896277986451004,0.49995615344518235,0.465528304111576,-0.005581511943152388,0.025877162480028977,1.0,144,59,platt_recent_validation
2019-07,0.4921727588104865,0.5008859592145753,0.47184195786761257,-0.004448817544831253,-0.0068036595450557055,0.0,144,59,platt_recent_validation
2019-08,0.49390365306844686,0.5051907433427164,0.4675671090951513,-0.005133046341534152,-0.019346663268661603,0.0,144,59,platt_recent_validation
2019-09,0.49227651582801735,0.5017086840198297,0.47026812338045537,-0.004707573745762409,-0.006944162639766126,0.0,144,59,platt_recent_validation
2019-10,0.5045406777137904,0.5181230209861649,0.47284854341158333,-0.0042871147357637085,0.00252785121549941,1.0,144,59,platt_recent_validation
2019-11,0.5104769307477744,0.5269958154505476,0.47193286644130394,-0.004425916850292618,-0.03834299691212702,0.0,144,59,platt_recent_validation
2019-12,0.49236889662781047,0.5000000093081917,0.4745629670402545,-0.003969031511358814,0.013322054765046708,1.0,144,59,platt_recent_validation
2020-01,0.48961516373266745,0.49984145846696654,0.4657538093526362,-0.005374306748793364,0.018544269171881435,1.0,144,59,platt_recent_validation
2020-02,0.49386199242090256,0.500122106353338,0.4792550599118867,-0.003248520298667668,0.048392787368576884,1.0,144,59,platt_recent_validation
2020-03,0.48969852739087394,0.5001926783106313,0.4652121752447736,-0.005456144509564937,-0.05129317416843922,0.0,144,59,platt_recent_validation
2020-04,0.4912564299706072,0.49993157789074016,0.47101441815696365,-0.00450498997496353,-0.03672208127159447,0.0,144,59,platt_recent_validation
2020-05,0.4906784915414203,0.49992211271870207,0.469110042127763,-0.004732848080430611,-0.025274867040107934,0.0,144,59,platt_recent_validation
2020-06,0.4926286383134876,0.499985140437853,0.47546346668996825,-0.0037395739734748554,-0.04694767511084974,0.0,144,59,platt_recent_validation
2020-07,0.4976152371189521,0.49998522825014685,0.4920852578128312,-0.0011746601332715788,-0.015888079560392867,0.0,144,59,platt_recent_validation
2020-08,0.4951454432114557,0.5000365404626276,0.4837328829587213,-0.002411984175969922,0.014387723023524214,1.0,144,59,platt_recent_validation
2020-09,0.4927252191421174,0.4999728264097122,0.47581413551772983,-0.003422408561012979,0.020885745273839525,1.0,144,59,platt_recent_validation
2020-10,0.49110389704921853,0.5000195546417097,0.4703006960000725,-0.00402268128424718,-0.047331298021725025,0.0,144,59,platt_recent_validation
2020-11,0.4976133176990199,0.5011620242284918,0.48933300246358563,-0.0014035228871895798,-0.08049369784361511,0.0,144,59,platt_recent_validation
2020-12,0.492959946857805,0.5000438671071654,0.47643079960929746,-0.0031027077869931917,-0.02117052451178927,0.0,144,59,platt_recent_validation
2021-01,0.503953351475114,0.5280794093242459,0.4476592164938062,-0.006877443261374463,-0.013210749295117544,0.0,144,59,platt_recent_validation
2021-02,0.4949336523294047,0.49952307062663226,0.48422500963587395,-0.0020124050778062867,0.0035582298513303426,1.0,144,59,platt_recent_validation
2021-03,0.4946665677235643,0.4996450500342362,0.4830501089986632,-0.0021202535891764757,-0.01631939007116618,0.0,144,59,platt_recent_validation
2021-04,0.4935349173830861,0.5001297481363153,0.47814697895888486,-0.002694321887429396,-0.027160588715729128,0.0,144,59,platt_recent_validation
2021-05,0.49199396976565035,0.5000116433139731,0.4732860648195641,-0.0032922960013829143,-0.02197855553710147,0.0,144,59,platt_recent_validation
2021-06,0.5015521754340323,0.499536866287656,0.5062545634422437,0.0007738950850595353,0.007381730042637405,1.0,144,59,platt_recent_validation
2021-07,0.49024141698181445,0.5000000000442888,0.46747138983604114,-0.003991217736674868,0.01302280316538732,1.0,144,59,platt_recent_validation
2021-08,0.49360535323194343,0.49974787033824486,0.4792728133172402,-0.002540774718020799,-0.03994771542393846,0.0,144,59,platt_recent_validation
2021-09,0.49508233532492973,0.5000208771825947,0.4835590709903783,-0.002012454155583901,-0.03834877154416545,0.0,144,59,platt_recent_validation
2021-10,0.48548983829123904,0.49993478463769553,0.4517849634828407,-0.005897064030930721,0.06085519056253385,1.0,144,59,platt_recent_validation
2021-11,0.4948048142354036,0.5000344903334637,0.4826022366732635,-0.002120265572934308,-0.04121357283378255,0.0,144,59,platt_recent_validation
2021-12,0.48833106687158045,0.4998117153609984,0.4615428870629387,-0.004687376227953124,-0.05177290446885182,0.0,144,59,platt_recent_validation
2022-01,0.473437400488275,0.49830693441983975,0.4154084879812906,-0.010333556221250052,-0.05818144139435437,0.0,144,59,platt_recent_validation
2022-02,0.4767152525174284,0.4916513107504426,0.4418644499737286,-0.0070777917738639685,-0.032840373982045645,0.0,144,59,platt_recent_validation
2022-03,0.48267800175638287,0.495215335045342,0.45342422408214483,-0.005716827704197873,-0.028954553162264526,0.0,144,59,platt_recent_validation
2022-04,0.4781778138929507,0.49777948942516753,0.43244057098444494,-0.008396881336807967,-0.04547349105703193,0.0,144,59,platt_recent_validation
2022-05,0.4814350279750057,0.4828003742878436,0.47824921991171754,-0.0026988190006987053,0.0181163097121731,1.0,144,59,platt_recent_validation
2022-06,0.46988709591705635,0.4944339218282792,0.4126111687908697,-0.010962076083691336,0.033582471748831486,1.0,144,59,platt_recent_validation
2022-07,0.49594743852022594,0.5012668793438197,0.4835354099318405,-0.0020612351399280325,-0.010978650294781418,0.0,144,59,platt_recent_validation
2022-08,0.48903828294820295,0.49986147067623377,0.46378417824946444,-0.00454371601880272,-0.05553678318336765,0.0,144,59,platt_recent_validation
2022-09,0.4756858643056149,0.5000098590234263,0.41892987663072173,-0.010189468443505961,0.01924810022684431,1.0,144,59,platt_recent_validation
2022-10,0.4950488944165429,0.4999011512301679,0.483726961851418,-0.002031686353910329,0.03281140583074354,1.0,144,59,platt_recent_validation
2022-11,0.49983324683673336,0.5,0.49944415612244464,-6.972033250603622e-05,-0.006383264287479262,0.0,144,59,platt_recent_validation
2022-12,0.4934299996892486,0.5018285508698218,0.47383338026791133,-0.0033111709466490747,-0.002754432980520395,0.0,144,59,platt_recent_validation
2023-01,0.5000109796037008,0.5179845603355631,0.45807262456268893,-0.005319986965484181,-0.027114234108833346,0.0,144,59,platt_recent_validation
2023-02,0.49563669982972475,0.49872692364011045,0.4884261776054916,-0.0014516660693137666,-0.0511075659204203,0.0,144,59,platt_recent_validation
2023-03,0.4981625910683416,0.4997771545319089,0.4943952763200179,-0.0006993343934175069,-0.03256796222280809,0.0,144,59,platt_recent_validation
2023-04,0.5060684925861659,0.507122356824274,0.5036094760305807,0.0004481929135157463,-0.0044720397674555485,0.0,144,59,platt_recent_validation
2023-05,0.5046355349391847,0.5003197485364365,0.5147057032122638,0.001787426876689888,0.015548111973045026,1.0,144,59,platt_recent_validation
2023-06,0.49787978323255844,0.4999066762767771,0.4931503661293815,-0.0008115914773904816,-0.005069875363545851,0.0,144,59,platt_recent_validation
2023-07,0.4998691929124441,0.4996812149726112,0.5003078081053877,3.63407164077825e-05,0.004449292732089922,1.0,144,59,platt_recent_validation
2023-08,0.4856696887686217,0.4998540357638484,0.4525728791130929,-0.005351514841927362,0.02489663983137863,1.0,144,59,platt_recent_validation
2023-09,0.4944008376953775,0.5001647756602887,0.4809516491105848,-0.0021595854222629354,0.0002105862013937346,1.0,144,59,platt_recent_validation
2023-10,0.49464085948107683,0.5025556417064325,0.4761730342885802,-0.0027018100623626795,-0.024754198435484376,0.0,144,59,platt_recent_validation
2023-11,0.4983461542303231,0.5010551291766031,0.49202521268900307,-0.000916936795724564,-0.024725045710609315,0.0,144,59,platt_recent_validation
2023-12,0.4942045545547248,0.5001096917443185,0.48042590111233946,-0.0022054693777439835,0.020529999142306316,1.0,144,59,platt_recent_validation
2024-01,0.49451975904532364,0.5013108276694044,0.47867393225580196,-0.002396457311534084,-0.03800470716071475,0.0,144,59,platt_recent_validation
2024-02,0.49921055752278565,0.5157398728414302,0.4606421551126153,-0.0044910593582373065,-0.057739393275209855,0.0,144,59,platt_recent_validation
2024-03,0.4843889900278148,0.49982700280497494,0.4483669602144414,-0.0059208942959746574,0.010408916271982257,1.0,144,59,platt_recent_validation
2024-04,0.48404309358739306,0.49954068056671325,0.4478820573023126,-0.005992471534815988,0.004280807255194533,1.0,144,59,platt_recent_validation
2024-05,0.4858683609585564,0.4999321283846184,0.45305290363107836,-0.005365456138072962,-0.032834150833360665,0.0,144,59,platt_recent_validation
2024-06,0.4868751859695439,0.5004720070478463,0.45514927012017153,-0.005131916565018511,-0.0032115275139947726,0.0,144,59,platt_recent_validation
2024-07,0.4904578545835775,0.5044452141466101,0.4578206822698347,-0.004861266057410048,0.05856764473988421,1.0,144,59,platt_recent_validation
2024-08,0.3954357902297384,0.36917981216145,0.4566997390557446,-0.004988996532362459,0.037281952510507546,1.0,144,59,platt_recent_validation
2024-09,0.5143439556247864,0.5404794634620106,0.4533611040045965,-0.005432013184436272,-0.034539124424103736,0.0,144,59,platt_recent_validation
2024-10,0.48650315421528717,0.5025083312458289,0.44915774114402307,-0.005886708406068042,0.04098795042029098,1.0,144,59,platt_recent_validation
2024-11,0.48560822210385823,0.49908361950310154,0.45416562817229056,-0.005341485446714238,-0.0010114263928788425,0.0,144,59,platt_recent_validation
2024-12,0.48738362153422743,0.49957256996098176,0.45894274187180095,-0.004776532011966708,-0.027209735949486683,0.0,144,59,platt_recent_validation
2025-01,0.4900127531184534,0.5047097728454121,0.4557197070888833,-0.005145473142684538,-0.014438283573106274,0.0,144,59,platt_recent_validation
2025-02,0.5109049213858283,0.5349562928032064,0.4547850547452792,-0.00526657385789072,-0.04391697341281744,0.0,144,59,platt_recent_validation
2025-03,0.48419017721651114,0.49865367111349146,0.4504420247902239,-0.005830159515608102,0.007458452574227047,1.0,144,59,platt_recent_validation
2025-04,0.48025449258406416,0.49111857674621034,0.4549049628723898,-0.005268767464741426,-0.03470449526434457,0.0,144,59,platt_recent_validation
2025-05,0.4978684956863132,0.5170786886748808,0.453044712046322,-0.005487142316338724,-0.0708628369781252,0.0,144,59,platt_recent_validation
2025-06,0.4688028497969771,0.4843812738395169,0.43245319369771773,-0.007764722890198346,-0.02924610790262365,0.0,144,59,platt_recent_validation
2025-07,0.4920976934772735,0.5123641392722696,0.444809319955616,-0.0063186028857485435,-0.004627148944732409,0.0,144,59,platt_recent_validation
2025-08,0.4461622360093311,0.4474005575272769,0.44327281913412414,-0.006499630985005448,-0.10010609205362893,0.0,144,59,platt_recent_validation
2025-09,0.46548578670736646,0.4723038774454603,0.4495769083184809,-0.005797337537751096,-0.1361130658584247,0.0,144,59,platt_recent_validation
2025-10,0.45019374764043696,0.4545004524420544,0.4401447697699963,-0.00689238577488948,-0.01807299138754684,0.0,144,59,platt_recent_validation
2025-11,0.3976139925737253,0.3882631775874841,0.41943256087495495,-0.009324764019599424,-0.042071101868192066,0.0,144,59,platt_recent_validation
2025-12,0.35818268959256055,0.33619188465376104,0.40949456778309284,-0.01049006522714196,-0.12008489427208031,0.0,144,59,platt_recent_validation
2026-01,0.5158996930666766,0.5468199818872266,0.4437523524853932,-0.006452393824369021,-0.11597595503619781,0.0,144,59,platt_recent_validation
2026-02,0.4719852701394082,0.4848703611191545,0.4419200578533337,-0.006693778630803994,0.04682107097524268,1.0,144,59,platt_recent_validation
2026-03,0.44120544727044375,0.46917474652966673,0.37594374899892347,-0.014700881108006752,-0.039716438720744,0.0,144,59,platt_recent_validation
2026-04,0.4200466018238984,0.4355109009404047,0.38396323721871717,-0.013700388534577081,-0.009985287455385043,0.0,144,59,platt_recent_validation
2026-05,0.4004608296254294,0.393891352936365,0.4157896085665797,-0.009861099561247241,0.08269394438784036,1.0,144,59,platt_recent_validation
2026-06,0.4750713331123986,0.4878752086586916,0.4451956235043817,-0.006401183231833343,0.002797684512595915,1.0,144,59,platt_recent_validation
