month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,financing_return,regime,hard_fraction,leverage,debt_weight,w_KODEX200,w_BOND,w_GLD,w_USO,hard_w_KODEX200,hard_w_BOND,hard_w_GLD,hard_w_USO,defensive_w_KODEX200,defensive_w_BOND,defensive_w_GLD,defensive_w_USO
2018-02,-0.04131966229773695,-0.04126035976432213,2.8071050886995557,-0.04131966229773687,0.01779509382053307,5.338528146159921e-05,5.91725195322354e-06,-0.00032737397821989175,Overheating,0.25,1.1,-0.10000000000000009,0.32449438516180046,0.31539334521680884,0.17765815479738484,0.2824541148240059,0.0,0.0,0.0,1.0,0.39332652746884905,0.3822949638991622,0.21534321793622402,0.00903529069576466
2018-03,0.017370754460029426,0.018391626221622537,2.855866621938855,-0.02466666154585273,0.2913458556627405,0.0008740375669882216,0.00014683419460489113,-0.00032737397821989175,Goldilocks,0.25,1.1,-0.10000000000000009,0.5774790418629617,0.35217843884311995,0.17034251929391842,0.0,1.0,0.0,0.0,0.0,0.36664126286419607,0.42688295617347866,0.20647578096232533,0.0
2018-04,0.01951570059907228,0.02048797096191488,2.9116008598834973,-0.005632348128288056,0.27798480321229757,0.0008339544096368927,0.00013831595320570845,-0.00032737397821989175,Overheating,0.25,1.1,-0.10000000000000009,0.3064854813200377,0.3500779434427397,0.16843657523722264,0.275,0.0,0.0,0.0,1.0,0.3714975531151973,0.4243369011427147,0.20416554574208803,2.488371040796321e-18
2018-05,-0.009864552549755153,-0.008937771528932234,2.8828792201972644,-0.015441340083953148,0.30838526099661073,0.0009251557829898322,1.6252378330882111e-06,-0.00032737397821989175,Stagflation,0.25,1.1,-0.10000000000000009,0.2851426885798704,0.3688636781608478,0.4459936332592818,0.0,0.0,0.0,1.0,0.0,0.3456275013089338,0.44710748867981553,0.20726501001125067,0.0
2018-06,0.033214140032709484,0.034043937820912785,2.9786315743142846,0.0,0.27636448981390793,0.0008290934694417238,7.043187615744518e-07,-0.00032737397821989175,Overheating,0.25,1.1,-0.10000000000000009,0.2786059149690222,0.3732100645643725,0.17284782210665767,0.27533619835994777,0.0,0.0,0.0,1.0,0.3377041393563905,0.452375835835603,0.20951251164443352,0.00040751316357303123
2018-07,-0.022068694421896774,-0.021960137779651126,2.9128970643053296,-0.02206869442189674,0.03485665281159046,0.00010456995843477139,3.9866838108755795e-06,-0.00032737397821989175,Overheating,0.25,1.1,-0.10000000000000009,0.2568331705456193,0.37745186959172267,0.188849624316821,0.276865335545837,0.0,0.0,0.0,1.0,0.31131293399469007,0.45751741768693654,0.2289086355355406,0.002261012782832668
2018-08,0.01609054397898181,0.016192359785705223,2.9597671626247815,-0.006333247741069137,0.029274519486693143,8.782355846007943e-05,1.3992248263329705e-05,-0.00032737397821989175,Overheating,0.25,1.1,-0.10000000000000009,0.24138216600484153,0.3767443001959798,0.20476998401475718,0.2771035497844214,0.0,0.0,0.0,1.0,0.29258444364223213,0.45665975781330886,0.2482060412300087,0.0025497573144501896
2018-09,-0.0035659366618409185,-0.002707470028927428,2.949212820389065,-0.009876600442601635,0.285244700038771,0.0008557341001163131,2.732532797177001e-06,-0.00032737397821989175,Stagflation,0.25,1.1,-0.10000000000000009,0.23921177632959692,0.3818029045494571,0.475861839930951,0.0031234791899951296,0.0,0.0,1.0,0.0,0.28995366827829927,0.46279139945388736,0.24346889688600118,0.003786035381812278
2018-10,0.0038784399510408,0.0038845087195912512,2.960651165215783,-0.006036466293298015,0.0017767727838509432,5.330318351552829e-06,7.384501988984272e-07,-0.00032737397821989175,Stagflation,0.25,1.1,-0.10000000000000009,0.2409990961896004,0.3805136630053881,0.47396871735305734,0.004518523451954292,0.0,0.0,1.0,0.0,0.292120116593455,0.4612286824307734,0.24117420285219068,0.005476998123580959
2018-11,-0.052257165187291406,-0.051274422166813015,2.805935928213155,-0.05797818286435308,0.3255078751217274,0.0009765236253651822,6.219395113208015e-06,-0.00032737397821989175,Overheating,0.25,1.1,-0.10000000000000009,0.1778447438400336,0.4277287100683681,0.2103590327805472,0.28406751331105107,0.0,0.0,0.0,1.0,0.215569386472768,0.5184590425071128,0.25498064579460267,0.010990925225516429
2018-12,0.01400713905231723,0.014829181699358245,2.8452390629315296,-0.04478315228141749,0.2691531707059578,0.0008074595121178733,1.458313492314045e-05,-0.00032737397821989175,Stagflation,0.25,1.1,-0.10000000000000009,0.15600404791305705,0.45884177734300857,0.47943798463030457,0.005716190113629926,0.0,0.0,1.0,0.0,0.18909581565219036,0.5561718513248588,0.2478036177337025,0.0069287152892483946
2019-01,0.02722484421183092,0.027258372528543393,2.9227002531652566,-0.018777522413762737,0.010024535190104739,3.0073605570314215e-05,3.4547111421595887e-06,-0.00032737397821989175,Stagflation,0.25,1.1,-0.10000000000000009,0.1514769971466943,0.4467160983148758,0.4987483849251986,0.0030585196132315268,0.0,0.0,1.0,0.0,0.18360848138993247,0.5414740585634857,0.27121016354569516,0.003707296500886699
2019-02,-0.002021996026279775,-0.001005211407186335,2.9167905648673496,-0.020761550364338577,0.2906766640184427,0.0008720299920553282,0.00014475462703811203,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3290031137498257,0.5582422537833756,0.21275463246679885,0.0,0.6,0.4,0.0,0.0,0.1987916530300918,0.5433239439798491,0.25788440299005916,0.0
2019-03,-0.002563090837543349,-0.0024470787198850917,2.9093145656955053,-0.023271427462369876,0.03311572463973099,9.934717391919297e-05,1.66649437390642e-05,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.32837470254234274,0.5919907681416314,0.17963452931602594,0.0,0.6,0.4,0.0,0.0,0.19802994247556693,0.5842312341110684,0.21773882341336478,0.0
2019-04,0.009912430516592501,0.009982625638969757,2.9381529441788725,-0.013589673353520015,0.020460579123626615,6.138173737087985e-05,8.813385006375185e-06,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3415231562462178,0.5956218977106512,0.16285494604313114,0.0,0.6,0.4,0.0,0.0,0.2139674621166276,0.5886326032856377,0.19739993459773472,0.0
2019-05,-0.010152392335369827,-0.010085346717138849,2.9083236627482467,-0.023604097993295325,0.022275409033087626,6.682622709926288e-05,2.1939113171483282e-07,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.32314732345235075,0.6141254791669906,0.1627271973806588,0.0,0.6,0.4,0.0,0.0,0.19169372539678878,0.6110611868690794,0.19724508773413185,0.0
2019-06,0.028066441800668133,0.028095610493344733,2.9899499595662764,0.0,0.009240878371898797,2.7722635115696393e-05,1.446057560901548e-06,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3112039777928352,0.6195812505567007,0.16921477165046434,0.0,0.6,0.4,0.0,0.0,0.17721694277919414,0.617674243099031,0.20510881412177495,0.0
2019-07,-0.002351543531380381,-0.0023253317504431242,2.9829189620797076,-0.002351543531380229,0.008588758012421288,2.5766274037263866e-05,4.455068999929535e-07,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3149840834859894,0.6143668191053567,0.17064909740865408,0.0,0.6,0.4,0.0,0.0,0.18179888907392644,0.6113537201277051,0.20684739079836856,0.0
2019-08,0.016726602556466977,0.016748621819330116,3.032813062016564,0.0,0.0069753184586481415,2.0925955375944426e-05,1.0933074871968402e-06,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.30590269026097533,0.6195436768038857,0.17455363293513912,0.0,0.6,0.4,0.0,0.0,0.17079113971027304,0.6176286991562251,0.21158016113350195,0.0
2019-09,0.001974486172036881,0.0020543237539495792,3.0388013094698882,0.0,0.022905401360718468,6.87162040821554e-05,1.1121377830542692e-05,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.2990245926170213,0.6310903840928732,0.16988502329010552,1.2785285053657863e-17,0.6,0.4,0.0,0.0,0.16245405165699547,0.6316247079913615,0.20592124035164305,1.5497315216554985e-17
2019-10,-0.0026683031442331063,-0.0026000630547235396,3.03069286638113,-0.002668303144233053,0.020684226554035432,6.20526796621063e-05,6.1874098474602736e-06,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3079413831012628,0.6449214437515219,0.14713717314721522,8.422313292345525e-18,0.6,0.4,0.0,0.0,0.17326228254698525,0.6483896287897236,0.1783480886632912,1.0208864596782455e-17
2019-11,0.00357860709997802,0.0035851861597123074,3.041538525390614,0.0,0.002184239091577182,6.5527172747315465e-06,2.6342459555891983e-08,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3099781833197786,0.6418655686865589,0.1481562479936627,5.414319643356217e-18,0.6,0.4,0.0,0.0,0.17573113129670134,0.6446855378018894,0.17958333090140932,6.562811688916625e-18
2019-12,0.02312781385763315,0.023129777491256782,3.1118826622466687,0.0,0.0006368682649145919,1.9106047947437756e-06,5.302882889220151e-08,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.31081918247535434,0.6449479547031416,0.14423286282150422,0.0,0.6,0.4,0.0,0.0,0.1767505242125507,0.6484217632765352,0.1748277125109142,0.0
2020-01,0.001174411704921121,0.0011984612220711174,3.115537293669552,0.0,0.00773567860307553,2.320703580922659e-05,8.424813407697518e-07,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3180611105730228,0.6360053427140141,0.1459335467129632,4.685468626855569e-19,0.6,0.4,0.0,0.0,0.1855286188763912,0.6375822335927444,0.1768891475308645,5.679355911340084e-19
2020-02,-0.0037588438388194523,-0.003688796847731657,3.10382647550863,-0.0037588438388194145,0.022587158389096015,6.776147516728805e-05,2.2855159205077273e-06,-0.00032737397821989175,Slowdown,0.25,1.1,-0.10000000000000009,0.3226212313770359,0.6168470304331453,0.16053173818981892,0.0,0.6,0.4,0.0,0.0,0.1910560380327708,0.6143600368886608,0.19458392507856836,0.0
2020-03,-0.06417329545710752,-0.06358314621432369,2.9046437020482223,-0.06769092189968118,0.19040295254659334,0.0005712088576397801,1.8940385144047404e-05,-0.00032737397821989175,Goldilocks,0.25,1.1,-0.10000000000000009,0.46220304509045657,0.43662611071918056,0.20117084419036305,2.0125502826762178e-19,1.0,0.0,0.0,0.0,0.2269127819278261,0.5292437705687036,0.24384344750347034,2.439454888092385e-19
