month,reference_return,overlay_relative_return,return,gross_return,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,nav,drawdown,baseline_return,option_pnl_nav,premium_budget,premium_credit,delta_equivalent,gamma_pnl_for_1pct_move,vega_pnl_for_1vol_point,max_loss_nav,option_structure,option_trade_available
2009-12,0.0384720434582085,-0.0011566994010459,0.0372708434675377,0.0372708434675377,0.2866705540893732,0.0008600116622681,4.156837472510813e-05,0.008803021781687,0.0842049064482571,0.0030810576235904,2.207509320709533,0.0,0.0372708434675377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-01,-0.0272334544168086,0.0002461720890236,-0.0269939864441501,-0.0269939864441501,0.0127813868902213,3.8344160670664006e-05,5.254776642381095e-06,0.1023769687177102,0.5600563498768483,0.0358319390511985,2.147919844030965,-0.026993986444150075,-0.0269939864441501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-02,0.0065034220954822,0.0001159307101639,0.0066201067519882,0.0066201067519882,0.0274165054063816,8.224951621914481e-05,3.58060132501925e-06,0.0303644471388805,0.2261358894305656,0.0106275564986081,2.1621393026931637,-0.020552582764084004,0.0066201067519882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-03,0.0335259909992178,2.963010042655867e-06,0.0335290533471084,0.0335290533471084,0.022771167624102,6.83135028723062e-05,1.444771991062313e-06,0.0012041310555837,0.0183801707601059,0.0004214458694543,2.2346337867170427,0.0,0.0335290533471084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-04,0.02666866811848,0.0,0.02666866811848,0.02666866811848,0.0165772552698589,4.9731765809576745e-05,8.359253005258207e-06,0.0175475500957985,0.1537222765848057,0.0061416425335294,2.294228493541342,0.0,0.02666866811848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-05,-0.0172854789855275,0.0,-0.0172854789855275,-0.0172854789855275,0.0275454582392475,8.263637471774257e-05,4.2785687523263645e-06,0.1139534983885581,0.4497694023853775,0.0398837244359953,2.2545716551282347,-0.017285478985527458,-0.0172854789855275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-06,0.020872150507266,0.0,0.0208721505072659,0.0208721505072659,0.0336188399480302,0.000100856519844,8.13807426185681e-06,0.0112212966327083,0.1188057851780051,0.0039274538214479,2.3016294140434868,0.0,0.0208721505072659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-07,0.0199995117061987,0.0,0.0199995117061986,0.0199995117061986,0.0325397338910963,9.761920167328918e-05,6.31189141588974e-06,0.0170854741660761,0.0988186647880293,0.0059799159581266,2.3476608784529804,0.0,0.0199995117061986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-08,0.0109944186290275,0.0,0.0109944186290276,0.0109944186290276,0.0303841829489753,9.115254884692602e-05,1.2158585029357448e-05,0.0177507349756896,0.1254650628415353,0.0062127572414913,2.373472044949683,0.0,0.0109944186290276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-09,0.0563981456864609,0.0,0.056398145686461,0.056398145686461,0.0556002438272916,0.0001668007314818,5.859349545730655e-06,0.0229788833013706,0.0797285838781659,0.0080426091554797,2.507331467123498,0.0,0.056398145686461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-10,0.0072697229117376,0.0,0.0072697229117375,0.0072697229117375,0.0106104968394837,3.183149051845111e-05,6.095122975581568e-06,0.0295930359600398,0.212416049528725,0.0103575625860139,2.525559072137366,0.0,0.0072697229117375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-11,0.0374965064124691,9.095925711077868e-05,0.0375908763239474,0.0375908763239474,0.0041079348016935,1.2323804405080617e-05,3.523594711822606e-06,0.0971997117277447,0.5589944276321919,0.0340198991047106,2.620497050866905,0.0,0.0375908763239474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2010-12,0.0345349916290127,-0.0046208049021072,0.02821422231713644,0.0297546072682919,0.6215766847502926,0.0018647300542508,0.0003071104694767,0.0422462543280598,0.2616102535915678,0.0147861890148209,2.6944323372414645,0.0,0.0297546072682919,-0.0015126353790613715,0.005,0.0,-0.132882326643039,0.00026366485884940424,0.00033905745394867154,0.005,PutSpread,True
2011-01,-0.0132426905731862,-3.698237987648234e-05,-0.0132791832068493,-0.0132791832068493,0.617028917139265,0.0018510867514177,0.000305164648202,0.0019371392981918,0.0406799252620281,0.0006779987543671,2.658652476596776,-0.013279183206849288,-0.0132791832068493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-02,-0.0398629414228199,0.0,-0.0398629414228199,-0.0398629414228199,0.0173632233045157,5.208966991354731e-05,6.929400392392968e-06,0.051276553463615,0.3677467849855868,0.0179467937122652,2.5526707686585635,-0.0526127773273517,-0.0398629414228199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-03,0.0507395049007696,-0.0038839108290125,0.046658526359214,0.046658526359214,1.0523943900053476,0.003157183170016,0.0003525265595765,0.063399636791001,0.7884839594922028,0.0221898728768503,2.671774625004414,-0.008409085625897372,0.046658526359214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-04,0.0405195288976302,0.0006660843843522,0.0412126027074426,0.0412126027074426,0.0278839380727791,8.36518142183373e-05,1.066015969380074e-05,0.0114447501193396,0.1116976997212815,0.0040056625417688,2.7818854111485476,0.0,0.0412126027074426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-05,-0.0626497541701547,6.849272122932959e-05,-0.0625855525010729,-0.0625855525010729,0.0375328770605766,0.0001125986311817,1.427164317827634e-07,0.0048684407916882,0.044681109715521,0.0017039542770908,2.6077795756971414,-0.0625855525010729,-0.0625855525010729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-06,-0.071472855166403,-3.1687852806161487e-06,-0.0714757974695523,-0.0714757974695523,0.0398828534483008,0.0001196485603449,9.335674574880826e-06,0.0449636652269579,0.256376171692488,0.0157372828294352,2.4213864508993774,-0.12958799769553853,-0.0714757974695523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-07,0.0367581558584011,0.0,0.0367581558584011,0.0367581558584011,0.0339219047730487,0.0001017657143191,4.54926865089883e-06,0.0879512953550093,0.3561653200674602,0.0307829533742532,2.5103921514549574,-0.09759325765380811,0.0367581558584011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-08,0.1154978319878967,0.0010881067839627,0.1167116127463785,0.1167116127463785,0.6845313546106591,0.0020535940638319,1.010080686728193e-05,0.4687794172519119,1.0,0.1640727960381691,2.8033840680771163,0.0,0.1167116127463785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-09,0.0049972379177531,5.541150523002969e-05,0.0050529263274581,0.0050529263274581,0.0919851671781961,0.0002759555015345,7.377881912680196e-05,0.2938443753473209,0.4646784374673933,0.1028455313715623,2.8175493612406797,0.0,0.0050529263274581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-10,-0.0265393743974113,-0.0002353218248331,-0.0267684509282313,-0.0267684509282313,0.0445693595612407,0.0001337080786837,1.2173584193332698e-05,0.0827936558439946,0.3367588932806323,0.0289777795453981,2.742127929426439,-0.026768450928231324,-0.0267684509282313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-11,0.0445934480123627,7.488186009041442e-07,0.0445942302233668,0.0445942302233668,0.0181858494982835,5.455754849485057e-05,4.018881195649415e-06,0.0038350531803575,0.0527945704825808,0.0013422686131251,2.8644110136132057,0.0,0.0445942302233668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2011-12,-0.0666251499463555,0.0,-0.06563053745412872,-0.0666251499463556,0.0854775224403205,0.0002564325673209,2.7437812992207716e-05,0.0143767818482589,0.1291929797257123,0.0050318736468906,2.6764181793002453,-0.06563053745412872,-0.0666251499463556,0.0010414048317274128,0.005,0.0,-0.07467817378988915,8.228327402664908e-05,0.00018619124589553434,0.005,PutSpread,True
2012-01,0.0611088241587621,0.0,0.061108824158762,0.061108824158762,0.0596941166387955,0.0001790823499163,2.6757601088126526e-05,0.0165842896233272,0.0942393047285613,0.0058045013681645,2.839970947194418,-0.008532318268096084,0.061108824158762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-02,-0.0128565131377765,0.0,-0.0128565131377765,-0.0128565131377765,0.0312434020849287,9.373020625478636e-05,9.391390893058848e-06,0.0048738983698862,0.0535269469348753,0.0017058644294601,2.8034588234009097,-0.0212791355439631,-0.0128565131377765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-03,-0.0125264198047702,0.0,-0.0125264198047702,-0.0125264198047702,0.0246499499987475,7.394984999624278e-05,1.293661410010194e-05,0.0015680726246978,0.0183747650801078,0.0005488254186442,2.768341521273603,-0.03353900396382692,-0.0125264198047702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-04,0.0002360198954223,0.0,0.0002360198954223,0.0002360198954223,0.5808951682842594,0.0017426855048527,0.0002498556693004,0.0152653189360367,0.0946394279763121,0.0053428616276128,2.768994904949947,-0.03331089994061276,0.0002360198954223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-05,-0.0376419113524743,0.0,-0.0376419113524743,-0.0376419113524743,0.0141408593072367,4.24225779217104e-05,5.3811793171199e-06,0.0615162759355414,0.3157625845019908,0.0215306965774394,2.6647646442023682,-0.0696989253504513,-0.0376419113524743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-06,-0.009101543181822,0.0,-0.0091015431818221,-0.0091015431818221,0.0223003511061175,6.690105331835269e-05,3.2387264188935007e-06,0.0297574082433353,0.2340674445628644,0.0104150928851673,2.6405111737237674,-0.07816610075346975,-0.0091015431818221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-07,0.020066519004021,9.575148045115611e-06,0.0200762862919563,0.0200762862919563,0.0084340868972673,2.530226069180199e-05,2.705672280325408e-06,0.0092966864148032,0.101537139089437,0.0032538402451811,2.6935228320045557,-0.05965909947856596,0.0200762862919563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-08,0.0224228597343327,5.843704102836966e-07,0.0224234572079988,0.0224234572079988,0.0039895900482627,1.1968770144788196e-05,5.461783546645144e-07,0.0,0.0,0.0,2.753920925966778,-0.03857340553479238,0.0224234572079988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-09,0.0291829812249661,0.0,0.0291829812249662,0.0291829812249662,0.0052280541017276,1.5684162305182922e-05,1.522993836165304e-06,0.0008404916970059,0.0090190006544042,0.000294172093952,2.8342885486443077,-0.010516111279331053,0.0291829812249662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-10,-0.033791954809629,0.0,-0.033791954809629,-0.033791954809629,0.0120914569162026,3.627437074860804e-05,3.3271374141660705e-07,0.0263451979523585,0.2934349621346587,0.0092208192833255,2.73851239809107,-0.043952706131835995,-0.033791954809629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-11,0.000571738558535,0.0,0.000571738558535,0.000571738558535,0.0132966732371882,3.989001971156461e-05,2.148650771951116e-06,0.0023815867987799,0.0478325894517666,0.0008335553795729,2.740078111222085,-0.04340609703014853,0.000571738558535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2012-12,0.019628763087562,-0.0001821178573474,0.0194430704819386,0.0194430704819386,0.0092754058330352,2.782621749910573e-05,2.153472140936252e-06,0.057029840425688,0.3145827000980334,0.0199604441489908,2.793353643064593,-0.024806974352112987,0.0194430704819386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-01,-0.0073477214971309,0.0015627278003558,-0.0057964761854278,-0.0057964761854278,0.0310275733190637,9.308271995719114e-05,1.467381328335042e-05,0.0576296227447668,0.369574969557699,0.0201703679606683,2.777162035195091,-0.030459657501476278,-0.0057964761854278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-02,0.0075331011239175,-0.000342694331357,0.0071878252415076,0.0071878252415076,0.0295141076702522,8.854232301075677e-05,1.3996082635761963e-05,0.056776990532849,0.4398427861445565,0.0198719466864971,2.797123790571423,-0.023490770955005402,0.0071878252415076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-03,-0.0015032208673946,0.0004376302733852,-0.0010662484489685,-0.0010662484489685,0.0234399715767009,7.031991473010299e-05,8.838642737080932e-06,0.0185592446439208,0.0968288187134693,0.0064957356253722,2.7941413616681534,-0.02453197240587801,-0.0010662484489685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-04,-0.0342077232229532,-5.903476662538765e-05,-0.0342647385446214,-0.0342647385446214,0.0215008415244118,6.450252457323548e-05,8.778435689516293e-06,0.1142369786184767,0.5776237607474088,0.0399829425164668,2.698400838453882,-0.05795612933002814,-0.0342647385446214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-05,-0.0048344325093293,0.0,-0.0048344325093293,-0.0048344325093293,0.010265881206817,3.0797643620451026e-05,1.4121012759807372e-06,0.0084318741467533,0.0866569865843376,0.0029511559513636,2.685355601717259,-0.06251037684360938,-0.0048344325093293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-06,-0.0694482261671002,0.0,-0.0694482261671002,-0.0694482261671002,0.0172750696902579,5.18252090707738e-05,2.1302616911220158e-07,0.0858451951647236,0.4931257870139828,0.0300458183076532,2.498862418550109,-0.12761736822188408,-0.0694482261671002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-07,0.0308715017165317,0.0,0.0308715017165317,0.0308715017165317,0.0195200972298395,5.856029168951857e-05,6.888633980629166e-06,0.0174943168681149,0.1366143761669661,0.0061230109038402,2.5760060539937557,-0.10068560630747336,0.0308715017165317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-08,0.0136377134301333,0.0,0.011051763128169467,0.0136377134301333,0.01140209762014,3.420629286042012e-05,2.403222006256325e-06,0.0232699751978191,0.3493660928096274,0.0081444913192367,2.604475462719225,-0.09074659665063034,0.0136377134301333,-0.0025256700893452467,0.005,0.0,-0.1494453046260464,0.0003104371066636063,0.00034992134869284933,0.005,PutSpread,True
2013-09,0.0017176607397267,0.0,0.0017176607397266,0.0017176607397266,0.0031678205838163,9.5034617514492e-06,3.283103582963354e-07,0.0005027556826668,0.010557869336003,0.0001759644889333,2.608949067969119,-0.08918480777723425,0.0017176607397266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-10,0.0125041993195006,0.0,0.010600339515005386,0.0125041993195007,0.012200299517088,3.660089855126416e-05,5.922991054910495e-06,0.0147881821393579,0.1757664261770341,0.0051758637487752,2.6366048138669487,-0.07952985750424812,0.0125041993195007,-0.0018537405026300417,0.005,0.0,-0.16326963503737438,0.0003821111510738285,0.0004023893110364964,0.005,PutSpread,True
2013-11,-0.0080700090988362,-0.000458613259584,-0.0085249213452425,-0.0085249213452425,0.2746768006159178,0.0008240304018477,5.787296984353429e-06,0.0035822160618185,0.0496754696237514,0.0012537756216364,2.614127965210245,-0.08737679306966861,-0.0085249213452425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2013-12,-0.0093944893021537,2.042722126249785e-05,-0.0093742539842027,-0.0093742539842027,0.0045618786165992,1.3685635849797672e-05,8.113640012106655e-07,0.0002841397194932,0.0062510738288508,9.944890182262664e-05,2.589622465717157,-0.09593195480331107,-0.0093742539842027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2014-01,-0.0283440410792726,0.0,-0.0283440410792726,-0.0283440410792726,0.0126597971417558,3.797939142526766e-05,3.926150210388974e-06,0.0669835466138037,0.2729991950692741,0.0234442413148313,2.516222100169063,-0.12155689661482372,-0.0283440410792726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2014-02,0.0235305759465911,0.0009352733552676,0.0244878568225757,0.0244878568225757,0.277032719772873,0.0008310981593186,7.380304666084858e-06,0.0614339608117208,0.589329780624775,0.0215018862841023,2.5778389866918037,-0.10004570767234844,0.0244878568225757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2014-03,-0.0082872149577641,-7.015473391036586e-05,-0.0083567883043141,-0.0083567883043141,0.3140982456103669,0.0009422947368311,1.3984626680536932e-05,0.007090045527067,0.0767833918363949,0.0024815159344734,2.556296531997413,-0.10756643517688935,-0.0083567883043141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2014-04,-0.0118382575319406,-0.0008870946308274,-0.0127148505080731,-0.0127148505080731,0.0312105421017194,9.363162630515822e-05,1.4348790789879038e-05,0.0082217405121153,0.0954537538587974,0.0028776091792403,2.5237936037387603,-0.1189135945420019,-0.0127148505080731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2014-05,0.0106894079714116,-8.09397523539035e-05,0.0106076030210238,0.0106076030210238,0.0437363494052922,0.0001312090482158,1.1625740133821504e-05,0.0307954161510972,0.279625425977911,0.010778395652884,2.5505650043942203,-0.10956737972568253,0.0106076030210238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
2014-06,0.0104693297080811,0.0,0.0104693297080811,0.0104693297080811,0.0337072461479692,0.0001011217384439,2.4782145523944977e-06,0.0148825571774345,0.1436795186555002,0.0052088950121021,2.5772677103671167,-0.10024514704120013,0.0104693297080811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,False
