FinancingRate,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths
0.04,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551
0.06,232.0,0.13867082942820375,0.14078462844482795,0.9968265135795578,1.7889669731355997,-0.15013864467333593,0.9236184976220927,12.31303469716305,0.603448275862069
0.08,232.0,0.13443914740320784,0.14078461246295523,0.9701181404982435,1.730996786947855,-0.15125116178124876,0.8888470397182419,11.457854231419804,0.603448275862069
0.1,232.0,0.1302927054794627,0.1407845953349244,0.9438590462197517,1.674582160136169,-0.15234388860192205,0.8552539040139668,10.67475410864578,0.603448275862069
