Period,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
calibration_common,FinalBlend,129.0,0.12135667810594164,0.1374592378834939,0.9044811719358008,1.6687845786136237,-0.13994884146395348,0.8671502874655764,3.4256703455016124,0.5891472868217055,0.07581446338817979
calibration_common,RegimeLightGBMFactor,129.0,0.12135667810594164,0.1374592378834939,0.9044811719358008,1.6687845786136237,-0.13994884146395348,0.8671502874655764,3.4256703455016124,0.5891472868217055,0.07581446338817979
locked_test,FinalBlend,103.0,0.17067632952001244,0.1451976742823581,1.1639611286518534,2.057461707455003,-0.14900559725469997,1.1454356927832046,3.867374116121918,0.6310679611650486,0.10127824817423241
locked_test,RegimeLightGBMFactor,103.0,0.17067632952001244,0.1451976742823581,1.1639611286518534,2.057461707455003,-0.14900559725469997,1.1454356927832046,3.867374116121918,0.6310679611650486,0.10127824817423241
2007_2026,FinalBlend,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551,0.08711950577164283
2007_2026,RegimeLightGBMFactor,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551,0.08711950577164283
full_common,FinalBlend,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551,0.08711950577164283
full_common,RegimeLightGBMFactor,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551,0.08711950577164283
full_history,FinalBlend,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551,0.08711950577164283
full_history,RegimeLightGBMFactor,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551,0.08711950577164283
