CostMultiplier,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
0.0,232.0,0.08218405298720843,0.07066141313305965,1.1562213451174626,2.273716932691141,-0.08926702830095745,0.9206540707295725,4.604210575831383,0.646551724137931,0.025049296751217788
1.0,232.0,0.08121825624848111,0.070631928655414,1.143956132336788,2.2405227937958494,-0.08933845417896868,0.9091074721953365,4.525415798197903,0.6422413793103449,0.025064471354001278
2.0,232.0,0.080252908577374,0.0706060255892794,1.1316222944400205,2.2075253621246658,-0.08940992818625526,0.8975838612709125,4.447936619872917,0.6379310344827587,0.025079562769202854
