month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score
2012-10,0.27239586289179296,0.0,0.13793103448275862,0.0,0.5,-0.0
2012-11,0.28205863548392696,0.0,0.2,0.0,0.5,-0.0
2012-12,0.27609626332547405,0.0,0.16129032258064516,0.0,0.5,-0.0
2013-01,0.4124536761913855,0.0,0.6875,0.0,0.5,-0.0
2013-02,0.2358533076296281,0.0,0.030303030303030304,0.0,0.5,-0.0
2013-03,0.30475638261906685,0.0,0.2647058823529412,0.0,0.5,-0.0
2013-04,0.25625120552738906,0.0,0.05714285714285714,0.0,0.5,-0.0
2013-05,0.3023369127040456,1.0,0.2777777777777778,0.0,0.5,-0.0
2013-06,0.28472042509379086,1.0,0.2702702702702703,0.0,0.5,-0.0
2013-07,0.3089740402706774,0.0,0.34210526315789475,0.0,0.5,-0.0
2013-08,0.3022874580350783,0.0,0.28205128205128205,0.0,0.5,-0.0
2013-09,0.39611809928572533,0.0,0.7,0.0,0.5,-0.0
2013-10,0.3745757036594595,0.0,0.6341463414634146,0.0,0.5,-0.0
2013-11,0.28729848609602915,0.0,0.2619047619047619,0.0,0.5,-0.0
2013-12,0.3692239269463668,0.0,0.6046511627906976,0.0,0.5,-0.0
2014-01,0.33230872294495,0.0,0.4090909090909091,0.0,0.5,-0.0
2014-02,0.40450381939233704,0.0,0.7555555555555555,0.0,0.5,-0.0
2014-03,0.303790306362091,0.0,0.30434782608695654,0.0,0.5,-0.0
2014-04,0.30729217017383287,0.0,0.3404255319148936,0.0,0.5,-0.0
2014-05,0.34000414188911365,0.0,0.4375,0.0,0.5,-0.0
2014-06,0.28962950200810694,0.0,0.24489795918367346,0.0,0.5,-0.0
2014-07,0.27935778450493903,0.0,0.18,0.0,0.5,-0.0
2014-08,0.32648819604996815,0.0,0.4117647058823529,0.0,0.5,-0.0
2014-09,0.3429270363120883,0.0,0.4807692307692308,0.0,0.5,-0.0
2014-10,0.4394197884659976,0.0,0.8113207547169812,0.05660377358490565,0.49150943396226415,-0.05660377358490565
2014-11,0.3619724553004105,0.0,0.5925925925925926,0.0,0.5,-0.0
2014-12,0.3966943104756982,0.0,0.7454545454545455,0.0,0.5,-0.0
2015-01,0.4852329520158121,0.0,0.8571428571428571,0.28571428571428525,0.4571428571428572,-0.28571428571428525
2015-02,0.42487474819548193,0.0,0.7894736842105263,0.0,0.5,-0.0
2015-03,0.4789688684929562,0.0,0.8275862068965517,0.13793103448275834,0.4793103448275863,-0.13793103448275834
2015-04,0.4071886480791197,0.0,0.7457627118644068,0.0,0.5,-0.0
2015-05,0.36982742741028835,0.0,0.6,0.0,0.5,-0.0
2015-06,0.6067933958585865,0.0,0.9016393442622951,0.5081967213114752,0.42377049180327875,-0.5081967213114752
2015-07,0.5796863025144021,0.0,0.8688524590163934,0.3442622950819668,0.448360655737705,-0.3442622950819668
2015-08,0.6127765059345911,0.0,0.9508196721311475,0.7540983606557372,0.3868852459016394,-0.7540983606557372
2015-09,0.5091451350569305,0.0,0.819672131147541,0.0983606557377048,0.4852459016393443,-0.0983606557377048
2015-10,0.5032879208278774,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2015-11,0.4003031998376822,0.0,0.6229508196721312,0.0,0.5,-0.0
2015-12,0.4575403179038003,0.0,0.7213114754098361,0.0,0.5,-0.0
2016-01,0.38899273596901834,0.0,0.5573770491803278,0.0,0.5,-0.0
2016-02,0.4904988561863678,0.0,0.7868852459016393,0.0,0.5,-0.0
2016-03,0.4300575685952119,0.0,0.6885245901639344,0.0,0.5,-0.0
2016-04,0.5806974946501592,0.0,0.8524590163934426,0.26229508196721263,0.4606557377049181,-0.26229508196721263
2016-05,0.39066073141046975,0.0,0.5245901639344263,0.0,0.5,-0.0
2016-06,0.6525210758731324,0.0,0.9508196721311475,0.7540983606557372,0.3868852459016394,-0.7540983606557372
2016-07,0.33966844445508587,0.0,0.3114754098360656,0.0,0.5,-0.0
2016-08,0.5402425947826934,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2016-09,0.2828858241601681,0.0,0.11475409836065574,0.0,0.5,-0.0
2016-10,0.3003835606841482,0.0,0.18032786885245902,0.0,0.5,-0.0
2016-11,0.5093156214738553,0.0,0.819672131147541,0.0983606557377048,0.4852459016393443,-0.0983606557377048
2016-12,0.5701781165615576,0.0,0.8688524590163934,0.3442622950819668,0.448360655737705,-0.3442622950819668
2017-01,0.5182870356456998,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2017-02,0.6308765999492915,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2017-03,0.5074153402489191,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2017-04,0.4278812399858368,0.0,0.6885245901639344,0.0,0.5,-0.0
2017-05,0.2929756811331333,0.0,0.18032786885245902,0.0,0.5,-0.0
2017-06,0.2758367034772757,0.0,0.06557377049180328,0.0,0.5,-0.0
2017-07,0.2907988412105397,0.0,0.19672131147540983,0.0,0.5,-0.0
2017-08,0.35842410477498193,0.0,0.45901639344262296,0.0,0.5,-0.0
2017-09,0.3187963703865564,0.0,0.3442622950819672,0.0,0.5,-0.0
2017-10,0.4529351635485642,0.0,0.7213114754098361,0.0,0.5,-0.0
2017-11,0.35990956593912987,0.0,0.4426229508196721,0.0,0.5,-0.0
2017-12,0.4148751769747901,0.0,0.639344262295082,0.0,0.5,-0.0
2018-01,0.5850541036473327,0.0,0.9344262295081968,0.6721311475409836,0.3991803278688525,-0.6721311475409836
2018-02,0.48868464023782393,0.0,0.7540983606557377,0.0,0.5,-0.0
2018-03,0.34148362293778867,0.0,0.36065573770491804,0.0,0.5,-0.0
2018-04,0.663006373433271,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2018-05,0.4046635910024503,0.0,0.5573770491803278,0.0,0.5,-0.0
2018-06,0.5899631866687582,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2018-07,0.7494485140578386,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2018-08,0.6540199487280067,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2018-09,0.5329481522414936,0.0,0.7868852459016393,0.0,0.5,-0.0
2018-10,0.43928025684069755,0.0,0.5737704918032787,0.0,0.5,-0.0
2018-11,0.7015164350372713,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2018-12,0.40710495107329503,0.0,0.45901639344262296,0.0,0.5,-0.0
2019-01,0.4989849815888113,0.0,0.6721311475409836,0.0,0.5,-0.0
2019-02,0.3045563250060204,0.0,0.14754098360655737,0.0,0.5,-0.0
2019-03,0.2731001134749155,0.0,0.01639344262295082,0.0,0.5,-0.0
2019-04,0.3039830905749508,0.0,0.14754098360655737,0.0,0.5,-0.0
2019-05,0.3163226879439682,0.0,0.18032786885245902,0.0,0.5,-0.0
2019-06,0.29603683665070357,0.0,0.13114754098360656,0.0,0.5,-0.0
2019-07,0.3082300670239261,0.0,0.18032786885245902,0.0,0.5,-0.0
2019-08,0.34735572383574387,0.0,0.2786885245901639,0.0,0.5,-0.0
2019-09,0.32032108398733855,0.0,0.21311475409836064,0.0,0.5,-0.0
2019-10,0.2661925435651481,0.0,0.01639344262295082,0.0,0.5,-0.0
2019-11,0.34749857105769105,0.0,0.29508196721311475,0.0,0.5,-0.0
2019-12,0.4090408617406431,0.0,0.47540983606557374,0.0,0.5,-0.0
2020-01,0.3267150445409824,0.0,0.2459016393442623,0.0,0.5,-0.0
2020-02,0.3710392559544755,1.0,0.3770491803278688,0.0,0.5,-0.0
2020-03,0.4181255938204331,1.0,0.5245901639344263,0.0,0.5,-0.0
2020-04,0.6936171028945446,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2020-05,0.23874506516405486,0.0,0.01639344262295082,0.0,0.5,-0.0
2020-06,0.3046228169032966,0.0,0.19672131147540983,0.0,0.5,-0.0
2020-07,0.6811067180286021,0.0,0.9508196721311475,0.7540983606557372,0.3868852459016394,-0.7540983606557372
2020-08,0.28657047809411446,0.0,0.09836065573770492,0.0,0.5,-0.0
2020-09,0.47065285044975136,0.0,0.639344262295082,0.0,0.5,-0.0
2020-10,0.3938810052180857,0.0,0.45901639344262296,0.0,0.5,-0.0
2020-11,0.39414124263654865,0.0,0.47540983606557374,0.0,0.5,-0.0
2020-12,0.33606273741503095,0.0,0.3114754098360656,0.0,0.5,-0.0
2021-01,0.439049312495224,0.0,0.6229508196721312,0.0,0.5,-0.0
2021-02,0.6970979777464639,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2021-03,0.44328575214369154,0.0,0.639344262295082,0.0,0.5,-0.0
2021-04,0.7067655026954753,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2021-05,0.6843001796046747,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2021-06,0.6210111142313594,0.0,0.819672131147541,0.0983606557377048,0.4852459016393443,-0.0983606557377048
2021-07,0.4664372625722607,0.0,0.639344262295082,0.0,0.5,-0.0
2021-08,0.6398081558321063,0.0,0.8524590163934426,0.26229508196721263,0.4606557377049181,-0.26229508196721263
2021-09,0.5477286832920336,0.0,0.7540983606557377,0.0,0.5,-0.0
2021-10,0.5369325078485521,0.0,0.7377049180327869,0.0,0.5,-0.0
2021-11,0.6435379911609078,1.0,0.8524590163934426,0.26229508196721263,0.4606557377049181,-0.26229508196721263
2021-12,0.8145776657532148,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-01,0.48330197010105524,0.0,0.6229508196721312,0.0,0.5,-0.0
2022-02,0.7944510182919684,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2022-03,0.8074782995927906,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2022-04,0.8127486509967434,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2022-05,0.7569718828046843,0.0,0.9344262295081968,0.6721311475409836,0.3991803278688525,-0.6721311475409836
2022-06,0.8862122109200884,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-07,0.8681647684358922,1.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2022-08,0.5627881055366784,0.0,0.6557377049180327,0.0,0.5,-0.0
2022-09,0.6220814322389506,0.0,0.7049180327868853,0.0,0.5,-0.0
2022-10,0.7078820417061741,0.0,0.8688524590163934,0.3442622950819668,0.448360655737705,-0.3442622950819668
2022-11,0.5643496432299178,0.0,0.6229508196721312,0.0,0.5,-0.0
2022-12,0.5787545989712539,0.0,0.6229508196721312,0.0,0.5,-0.0
2023-01,0.5639093850519613,0.0,0.5901639344262295,0.0,0.5,-0.0
2023-02,0.4324617339266763,0.0,0.39344262295081966,0.0,0.5,-0.0
2023-03,0.467897797916968,0.0,0.47540983606557374,0.0,0.5,-0.0
2023-04,0.29568710903326595,0.0,0.08196721311475409,0.0,0.5,-0.0
2023-05,0.3400435091873533,0.0,0.2459016393442623,0.0,0.5,-0.0
2023-06,0.3017311367303826,0.0,0.11475409836065574,0.0,0.5,-0.0
2023-07,0.31668126821610854,0.0,0.21311475409836064,0.0,0.5,-0.0
2023-08,0.31482136702239194,0.0,0.19672131147540983,0.0,0.5,-0.0
2023-09,0.3396689804344303,0.0,0.29508196721311475,0.0,0.5,-0.0
2023-10,0.3472813740065902,0.0,0.32786885245901637,0.0,0.5,-0.0
2023-11,0.49830759750002485,0.0,0.5901639344262295,0.0,0.5,-0.0
2023-12,0.2678774473342603,0.0,0.04918032786885246,0.0,0.5,-0.0
2024-01,0.42857461918715156,0.0,0.47540983606557374,0.0,0.5,-0.0
2024-02,0.35313857451718433,0.0,0.39344262295081966,0.0,0.5,-0.0
2024-03,0.25871739044067027,0.0,0.03278688524590164,0.0,0.5,-0.0
2024-04,0.3255988028609573,0.0,0.26229508196721313,0.0,0.5,-0.0
2024-05,0.4841323366025299,0.0,0.6065573770491803,0.0,0.5,-0.0
2024-06,0.3705495676062722,0.0,0.3770491803278688,0.0,0.5,-0.0
2024-07,0.28273650080941104,0.0,0.08196721311475409,0.0,0.5,-0.0
2024-08,0.5540000755379749,1.0,0.6557377049180327,0.0,0.5,-0.0
2024-09,0.5899104083755073,0.0,0.7213114754098361,0.0,0.5,-0.0
2024-10,0.6074713198785655,0.0,0.7213114754098361,0.0,0.5,-0.0
2024-11,0.37554201259767206,0.0,0.3442622950819672,0.0,0.5,-0.0
2024-12,0.4485706308585454,0.0,0.47540983606557374,0.0,0.5,-0.0
2025-01,0.4924385194790454,0.0,0.5573770491803278,0.0,0.5,-0.0
2025-02,0.27665062391045137,0.0,0.06557377049180328,0.0,0.5,-0.0
2025-03,0.25456667471564043,0.0,0.03278688524590164,0.0,0.5,-0.0
2025-04,0.35173565545313656,0.0,0.29508196721311475,0.0,0.5,-0.0
2025-05,0.3003803237407497,0.0,0.14754098360655737,0.0,0.5,-0.0
2025-06,0.26663747174862384,0.0,0.04918032786885246,0.0,0.5,-0.0
2025-07,0.27101064310534284,0.0,0.08196721311475409,0.0,0.5,-0.0
2025-08,0.4140337606200363,0.0,0.4098360655737705,0.0,0.5,-0.0
2025-09,0.3279087350005321,0.0,0.22950819672131148,0.0,0.5,-0.0
2025-10,0.5902575177915427,0.0,0.7377049180327869,0.0,0.5,-0.0
2025-11,0.4184713797506023,0.0,0.4098360655737705,0.0,0.5,-0.0
2025-12,0.3827927515998895,0.0,0.3770491803278688,0.0,0.5,-0.0
2026-01,0.2230955123957517,0.0,0.01639344262295082,0.0,0.5,-0.0
2026-02,0.1871144798713694,0.0,0.01639344262295082,0.0,0.5,-0.0
2026-03,0.3394835704439206,0.0,0.2786885245901639,0.0,0.5,-0.0
2026-04,0.6564421703257284,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2026-05,0.9043645458705633,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2026-06,0.9240968621298,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2026-07,0.8685329896583736,,0.9508196721311475,0.7540983606557372,0.3868852459016394,-0.7540983606557372
