month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,avg_early_warning,avg_confirmed_risk_off,avg_panic,avg_recovery,avg_right_tail_relief,return,gross_return,nav,drawdown
2008-09,1.121822667832089,1.1222117980276813,0.10898703559024224,0.0003269611067707267,1.5600635408932752e-05,0.11404437853197692,0.8939558332247548,0.03991553248619192,0.010205456135883821,0.05541677604105088,0.0,0.0,0.0,0.12182266783208906,0.12221179802768134,1.7881836685633798,-0.0100124948581235
2008-10,0.9043910057217759,0.9048080933981123,0.12809946400888184,0.0003842983920266455,8.013431264484928e-05,0.42415934054605386,0.9623845660292163,0.14845576919111883,0.0007240343983119412,0.0645458770646936,0.06421879052732757,0.0002882168438582246,0.0,-0.09560899427822411,-0.0951919066018877,1.61721722642729,-0.1046642045727465
2008-11,1.1289071987202535,1.1292504117860185,0.08642576537184116,0.00025927729611552346,4.6975921031592705e-05,0.24213640637614214,0.37191258101017177,0.08474774223164974,0.0,0.2796431316293163,0.12610211601215432,0.00020295233288239635,0.0,0.12890719872025347,0.12925041178601848,1.8256881688081696,0.0
2008-12,0.9941455670308363,0.9944792461703384,0.0859526696588956,0.0002578580089766868,7.945645975221066e-05,0.002047187546963983,0.0418530257918178,0.000716515641437394,0.1310875703805515,0.16569400964301215,0.0,0.0026276557255603796,0.0,-0.005854432969163659,-0.005520753829661551,1.814999799801287,-0.005854432969163659
2009-01,1.089147042694988,1.0892521983333345,0.026071748064417328,7.821524419325199e-05,2.202873451176876e-05,0.0008951770902891065,0.019693895986360344,0.00031331198160118725,0.13390342305172778,0.044253104877089736,9.180679674365621e-05,0.003906839568413791,0.0,0.08914704269498808,0.08925219833333453,1.976801664445567,0.0
2009-02,1.0862916457802583,1.0864346487121943,0.03845223680625363,0.00011535671041876089,1.593122507627018e-05,0.0016108032551439503,0.032216065102879006,0.0005637811393003826,0.09284120293481318,0.003355001641031598,0.0003597153442720231,1.3118732820929322e-06,0.0,0.08629164578025827,0.0864346487121943,2.147383133451729,0.0
2009-03,0.9390787421260772,0.9392274161786656,0.04222117700199834,0.000126663531005995,2.8778354411322123e-05,0.0025691295743492997,0.05652085063568459,0.0008991953510222549,0.11303513324664811,0.0030065931050844586,0.0,0.0,0.0,-0.060921257873922774,-0.060772583821334436,2.0165618518246036,-0.060921257873922885
2009-04,0.9549847765489415,0.9551591169057633,0.05686798928582362,0.00017060396785747086,7.395513195509129e-06,0.0056993268680301246,0.09024447146106618,0.001994764403810543,0.175191232427883,0.005093387518696733,0.0,0.0,0.0,-0.04501522345105846,-0.04484088309423673,1.9257858694618388,-0.10319409728886708
2009-05,1.0231939130727645,1.0250235387700608,0.5626440613708182,0.0016879321841124547,0.00011451076686249466,0.05410861315012215,0.493754683222564,0.018938014602542748,0.04317801461573453,0.00196036594369555,0.0,0.0,0.0,0.023193913072764527,0.025023538770060805,1.970452379514895,-0.08239365913824304
2009-06,0.9942374466217917,0.9942911640290795,0.016313030770665732,4.89390923119972e-05,5.504161784999878e-06,0.009690934334527855,0.08147116694273568,0.0033918270170847486,0.049311203935028386,0.015010022775964322,8.794773507698812e-05,0.0,0.1806013361586574,-0.005762553378208302,-0.005708835970920534,1.9590975424987227,-0.08768141465764134
2009-07,1.054674934643526,1.0547186420459005,0.012302325684603238,3.6906977053809714e-05,5.002262059553869e-06,0.014997157808635283,0.08913727741478072,0.005249005233022349,0.04007926237498409,0.0011680351149410976,0.0,0.0,0.06714369733183005,0.05467493464352602,0.05471864204590049,2.0662110725951326,-0.037800455629973806
2009-08,1.010773511882546,1.0108804412594894,0.033188231190454776,9.956469357136433e-05,6.6471875403940895e-06,0.005359046088825317,0.07608757257217261,0.0018756661310888607,0.006233865268829931,0.0,0.0,0.0,0.015721239883272488,0.01077351188254605,0.010880441259489393,2.0884714221375846,-0.027434187405322885
2009-09,1.0310384281571368,1.0310653240820413,0.007256373701781363,2.176912110534409e-05,4.5687903543839005e-06,0.0039066720251263376,0.037156009028936364,0.0013673352087942181,0.11505735525161528,0.01828767048886384,0.0,0.0,0.010984712349205483,0.031038428157136755,0.031065324082041323,2.1532942923318354,0.0
2009-10,0.9760786629063044,0.9761069178492944,0.008659106422898258,2.5977319268694773e-05,3.0094114210654085e-06,0.010411472285904265,0.06821873973838664,0.0036440153000664925,0.03223050366152161,0.00043142661857351934,0.0,0.0,0.03631687899991236,-0.023921337093695594,-0.023893082150705625,2.101784613703035,-0.023921337093695594
2009-11,1.032052925888605,1.0321922094421845,0.03969743197863254,0.00011909229593589763,1.616418448042606e-05,0.033915820385969235,0.23816101706634446,0.01187053713508923,0.041620932443429445,0.005355421386899514,0.001412884934426896,0.0,0.2607160256296147,0.03205292588860509,0.03219220944218448,2.169152960159869,0.0
2009-12,1.0331494489328752,1.034070448373772,0.28662944351025765,0.000859888330530773,4.1541020426480556e-05,0.008125988251114543,0.07225107949378404,0.002844095887890089,0.060479388359174796,0.003202282786526326,0.0,0.0,0.052633444692355764,0.03314944893287519,0.03407044837377193,2.2410591854402835,0.0
2010-01,0.9766932789300168,0.9767365697656042,0.013035856092960084,3.9107568278880255e-05,5.375157391883198e-06,0.0963490552986088,0.5382774696398492,0.033722169354513075,0.002090351587415514,0.002057982516207373,0.0,0.0,0.189753386628877,-0.023306721069983216,-0.02326343023439581,2.188827444103903,-0.023306721069983327
2010-02,1.0021718804208608,1.0022567650125138,0.027416505406381603,8.224951621914481e-05,3.3279098919430373e-06,0.029873219058365742,0.22613588943056562,0.010455626670428007,0.04981990347792139,0.0,0.0,0.0,0.3826486340972325,0.0021718804208608056,0.0022567650125138172,2.193581315574395,-0.021185460060288763
2010-03,1.0384115263190086,1.0384838991503968,0.022770539407063275,6.831161822118982e-05,1.6994533044670245e-06,0.0011657928514586834,0.01749839206522886,0.00040802749801053915,0.024183501872364545,0.0037916254467240925,0.0,0.0,0.05867305568702334,0.03841152631900857,0.03848389915039685,2.2778401220104665,0.0
2010-04,1.0260257623911813,1.0260846171932654,0.016577255269858916,4.9731765809576745e-05,8.359253005258207e-06,0.01558162532006203,0.13507045398887976,0.00545356886202171,0.033120068527231955,0.002043521549529385,0.0,0.0,0.03425846220019275,0.026025762391181262,0.02608461719326538,2.33712264779101,0.0
2010-05,0.9833352685448934,0.9834208926819027,0.02754545823924752,8.263637471774257e-05,4.2785687523263645e-06,0.11336928538668685,0.44976940238537755,0.039679249885340384,0.0060340615547058675,0.009517607564395148,0.0012532580594726453,0.0,0.08477292208515956,-0.016664731455106607,-0.016579107318097308,2.298175126487925,-0.016664731455106607
2010-06,1.0208256702184195,1.0209371460188021,0.03361883994803025,0.00010085651984409075,8.13807426185681e-06,0.011221296632708398,0.11880578517800511,0.003927453821447939,0.09584668515324642,0.0024717554518556483,0.0,0.0,0.012576169008936438,0.020825670218419523,0.020937146018802144,2.346036163776337,0.0
2010-07,1.0196117557424138,1.0197184620276063,0.03253973389109639,9.761920167328918e-05,6.31189141588974e-06,0.017085474166076177,0.09881866478802939,0.005979915958126661,0.0664441734766174,0.0,0.0,0.0,0.0,0.019611755742413806,0.0197184620276063,2.392046051983188,0.0
2010-08,1.011276533299111,1.0113798321794742,0.03038418294897534,9.115254884692602e-05,1.2158585029357447e-05,0.017750734975689606,0.12546506284153539,0.00621275724149136,0.021491450116175065,0.0010857678248560574,0.0,0.0,0.0,0.011276533299110936,0.011379832179474247,2.419020038941383,0.0
2010-09,1.0563128310035754,1.056492623708809,0.05560024382729163,0.0001668007314818749,5.859349545730655e-06,0.02297888330137066,0.07972858387816592,0.00804260915547973,0.007506338372302296,0.004715778095009875,0.0,0.0,0.003670477313304423,0.056312831003575425,0.05649262370880903,2.555241905588552,0.0
2010-10,1.0072698272009493,1.0073078210428108,0.010610496839483702,3.183149051845111e-05,6.095122975581568e-06,0.029593035960039857,0.21241604952872506,0.01035756258601395,0.08411578626137395,0.0018053658529234486,0.0,0.0,0.010464484856822972,0.007269827200949264,0.007307821042810803,2.573818072698805,0.0
2010-11,1.0375089392533392,1.0375248306545408,0.003996031166141417,1.1988093498424251e-05,3.467642894046552e-06,0.09700441030072904,0.5589944276321919,0.03395154360525516,0.033094863265664236,0.051185876779802526,0.0030572957408815465,0.0,0.003931285991895623,0.0375089392533392,0.03752483065454082,2.670359258436811,0.0
2010-12,1.0289832841928144,1.0312212479494796,0.6216895555737879,0.0018650686667213638,0.00030716726655253786,0.04224625432805985,0.2616102535915678,0.014786189014820945,0.1209179091418352,0.001155800338334331,0.0,0.0,0.0,0.028983284192814374,0.031221247949479558,2.747755039720998,0.0
2011-01,0.9872747085530366,0.9894045731136254,0.617028917139265,0.001851086751417795,0.00030516464820205103,0.0019371392981918146,0.040679925262028106,0.000677998754367135,0.04048355998648799,0.0043304453817108995,0.0,0.0,0.0648306145452868,-0.012725291446963438,-0.010595426886374604,2.7127890560156858,-0.012725291446963438
2011-02,0.9721259492213642,0.9721834502711454,0.01736322330451577,5.208966991354731e-05,6.929400392392968e-06,0.05004871730733743,0.3677467849855868,0.017517051057568102,0.020735152654788463,0.0006851168113012741,0.0006851168113012741,0.0,0.08632420843486001,-0.027874050778635806,-0.02781654972885461,2.6371726361165773,-0.040244636805633616
2011-03,1.0429496191950725,1.0465623184256736,1.0523943900053476,0.003157183170016043,0.00035252655957658974,0.06339963679100107,0.7884839594922028,0.022189872876850373,0.10933925227984018,0.03108906442346434,0.0,0.0,0.0,0.04294961919507245,0.0465623184256736,2.7504381965894495,0.0
2011-04,1.0412657101934366,1.0413639656869866,0.0278839380727791,8.36518142183373e-05,1.0660159693800741e-05,0.011444750119339629,0.11169769972128152,0.00400566254176887,0.03470224771485951,0.0005300158046826325,0.0,0.0,0.0,0.04126571019343661,0.04136396568698664,2.8639369821148684,0.0
2011-05,0.9372768006256595,0.9373827681117285,0.03753287706057665,0.00011259863118172994,1.427164317827634e-07,0.004504286615672682,0.03992925486750765,0.0015765003154854385,0.02828390807752236,0.0015606312016113765,0.0002790027406748604,0.0,0.07303177876252498,-0.06272319937434045,-0.06261723188827151,2.6843016917901306,-0.06272319937434045
2011-06,0.9284542211502551,0.928574988114604,0.03988285344830082,0.00011964856034490247,9.335674574880826e-06,0.04496366522695799,0.25637617169248805,0.015737282829435293,0.007539639147095001,0.0,0.0,0.0,0.0,-0.07154577884974489,-0.07142501188539596,2.492251236583318,-0.12978139807290034
2011-07,1.0367544122038213,1.0368643878952317,0.033921904773048794,0.00010176571431914638,4.54926865089883e-06,0.08795129535500934,0.35616532006746027,0.030782953374253266,0.1636495664198522,0.0029072859574782906,0.0,0.0,0.0,0.03675441220382125,0.03686438789523172,2.5838524658481843,-0.09779702487023867
2011-08,1.116383221758934,1.1186837266520189,0.6845313546106591,0.002053594063831977,1.010080686728193e-05,0.4687794172519119,1.0,0.16407279603816916,0.007341509429364908,0.09181324885487153,0.06095721520526274,0.0,0.0,0.11638322175893401,0.11868372665201887,2.884569540373362,0.0
2011-09,1.0059784846831628,1.0063237481867233,0.09198516717819617,0.00027595550153458853,7.377881912680196e-05,0.2937372432499035,0.46467843746739335,0.10280803513746622,0.0,0.30758291278492006,0.060621304766916934,0.000522243172381453,0.0,0.005978484683162755,0.006323748186723321,2.901814895188002,0.0
2011-10,0.9720424936990197,0.97218435538965,0.04456935956124071,0.00013370807868372212,1.2173584193332698e-05,0.08276315793890146,0.33675889328063235,0.02896710527861551,0.004806536890170653,0.14496496843547874,0.06913431686151619,0.0008848128164475004,0.0,-0.02795750630098026,-0.02781564461035002,2.820687386971505,-0.02795750630098026
2011-11,1.0445645095533298,1.0446242196101505,0.018185849498283523,5.455754849485057e-05,4.018881195649415e-06,0.0037928123077912396,0.05212820017373031,0.0013274843077269339,0.18190757340083,0.09202712987921179,0.0007932395107733167,0.00619530839218775,0.0,0.0445645095533298,0.044624219610150506,2.9463899369751534,0.0
2011-12,0.9227658687642557,0.9230292394496349,0.0854775224403205,0.0002564325673209615,2.7437812992207713e-05,0.014345840086397704,0.12851226096476379,0.005021044030239195,0.21458520301877518,0.006479696756822831,0.0,0.0013454023598379516,0.013257551167028843,-0.0772341312357443,-0.07697076055036511,2.718828069911138,-0.0772341312357443
2012-01,1.072460243450572,1.0726784153685478,0.05969411663879551,0.00017908234991638653,2.6757601088126526e-05,0.01647249393012333,0.09423930472856139,0.005765372875543164,0.12438747974879022,0.06880575604373976,0.0,0.0,0.05027467551607243,0.07246024345057189,0.0726784153685478,2.9158350137571474,-0.010370291737207937
2012-02,0.9857151379782808,0.9858163862842129,0.031243402084928786,9.373020625478636e-05,9.391390893058848e-06,0.004873898369886211,0.053526946934875363,0.0017058644294601739,0.13004774091872082,0.002686182956675833,0.0,0.0,0.0,-0.014284862021719191,-0.014183613715787136,2.874182712907529,-0.024507015572336144
2012-03,0.9885374186625877,0.9886234514355654,0.024649949998747592,7.394984999624278e-05,1.293661410010194e-05,0.0015679715729938948,0.018372541942620852,0.0005487900505478632,0.04529379313450141,0.0,0.0,7.332643692927305e-06,0.0,-0.011462581337412292,-0.011376548564434596,2.841237159782242,-0.03568868325041319
2012-04,0.9988743257545836,1.0008542059042356,0.5808951682842594,0.0017426855048527782,0.00024985566930046005,0.015265318936036786,0.09463942797631217,0.005342861627612876,0.0056783508937199535,1.6751571245928567e-05,7.012631247757159e-07,0.0,0.024941821436620323,-0.0011256742454164304,0.0008542059042355721,2.8380388522863553,-0.03677418366424179
2012-05,0.9639644050034479,0.9640105020482517,0.014140859307236799,4.24225779217104e-05,5.3811793171199e-06,0.061516275935541424,0.3157625845019908,0.021530696577439497,0.0009518587120380392,0.02027665117650762,0.006633748189732518,9.670435295481047e-05,0.0,-0.03603559499655207,-0.03598949795174833,2.7357684336208847,-0.07148459907194038
2012-06,0.9912181982155583,0.9912881056828703,0.022300351106117562,6.690105331835269e-05,3.2387264188935007e-06,0.02974838994914068,0.23398286417406197,0.010411936482199237,0.030311550726285885,0.010704184009286593,0.0021481918131956135,9.731793139310122e-05,0.0,-0.008781801784441656,-0.00871189431712971,2.711743457508694,-0.07963863727669196
2012-07,1.0196743265458947,1.0197026818895507,0.00843408689726733,2.530226069180199e-05,2.705672280325408e-06,0.00929668641480329,0.10153713908943704,0.0032538402451811523,0.019521656212427515,0.0031848933471014594,1.022320000834703e-05,0.0,0.015494081281243084,0.019674326545894738,0.01970268188955071,2.7650951838004136,-0.061531147286248866
2012-08,1.0189192434863923,1.0189319315114407,0.003989590048262732,1.1968770144788196e-05,5.461783546645144e-07,0.0,0.0,0.0,0.03548156536209319,0.03896975127259401,0.0,3.0494443561592006e-06,0.003463334892427462,0.01891924348639229,0.01893193151144068,2.817408692845784,-0.043776026557362235
2012-09,1.0342521761080825,1.0342699047889443,0.00522805410172764,1.5684162305182922e-05,1.522993836165304e-06,0.0008404916970059871,0.009019000654404285,0.0002941720939520955,0.028382461672520298,4.5293368252799404e-05,0.0,0.0,0.0,0.03425217610808251,0.034269904788944316,2.9139110715615804,-0.011023274620234669
2012-10,0.9646229012252151,0.9646581586583433,0.01209145691620268,3.627437074860804e-05,3.3271374141660705e-07,0.02634519795235859,0.29343496213465875,0.009220819283325504,0.005802659373599306,0.0014272593726629124,0.0,0.0,0.0,-0.0353770987747849,-0.03534184134165674,2.810825351762007,-0.04601040191995798
2012-11,1.000489799655004,1.0005319244465365,0.013296673237188205,3.9890019711564614e-05,2.148650771951116e-06,0.002381586798779913,0.04783258945176665,0.0008335553795729696,0.047861897130268186,0.005272479943010968,0.0,0.0,0.0,0.000489799655003953,0.0005319244465364914,2.8122020930495766,-0.04554313814394095
2012-12,1.0040804967034944,1.0041107249590808,0.009275405833035242,2.7826217499105726e-05,2.153472140936252e-06,0.057029840425688094,0.3145827000980334,0.01996044414899083,0.14037583033456855,0.07229554469271166,0.0,0.0,0.0,0.004080496703494418,0.004110724959080825,2.8236772744198255,-0.041648480065509585
2013-01,1.0096259945726245,1.0097331054264607,0.031027573319063712,9.308271995719114e-05,1.4673813283350421e-05,0.057629622744766844,0.36957496955769903,0.020170367960668394,0.07322891066425646,0.013787004438107634,0.0,0.0,0.0,0.009625994572624474,0.009733105426460664,2.850857976538234,-0.032423393535953804
2013-02,1.0059423233115974,1.006046289327824,0.029602159798474123,8.880647939542237e-05,1.4040108699872892e-05,0.05670015108192319,0.4398427861445565,0.019845052878673115,0.10649292057970741,0.01989562145447196,0.0,0.0,0.04015228249275502,0.005942323311597386,0.006046289327823917,2.8677986963502704,-0.026673740511606203
2013-03,1.0002122939997231,1.0002921731156564,0.023528383475518888,7.058515042655667e-05,8.88066092843831e-06,0.018559244643920815,0.09682881871346931,0.006495735625372286,0.04380619795326094,0.005336438831010155,0.0,1.3479060912424108e-05,0.0,0.00021229399972311214,0.00029217311565643556,2.8684075128059194,-0.026467109186943838
2013-04,0.9637797755022192,0.9638507884219882,0.021500841524411826,6.450252457323548e-05,8.778435689516293e-06,0.11423697861847674,0.5776237607474088,0.03998294251646686,0.02845061781163796,0.0013810199397191324,0.0,0.0,0.0,-0.03622022449778084,-0.036149211578011764,2.764513148740968,-0.06172868904816631
2013-05,0.997207629857396,0.9972395918953466,0.010265881206817009,3.0797643620451026e-05,1.4121012759807372e-06,0.008431874146753327,0.08665698658433763,0.002951155951363664,0.12339143718214218,0.0019120607373323926,0.0,0.0,0.0,-0.002792370142604028,-0.002760408104653389,2.7567936047655874,-0.06434868984253006
2013-06,0.9304182152587712,0.9304664243732039,0.01727506969025793,5.1825209070773795e-05,2.1302616911220153e-07,0.08584519516472364,0.4931257870139828,0.030045818307653273,0.07177636417609663,0.0,0.0,0.0,0.0,-0.06958178474122878,-0.06953357562679607,2.564970985582792,-0.12945297789875587
2013-07,1.0307140378408417,1.0307807746687367,0.019520097229839523,5.856029168951857e-05,6.888633980629166e-06,0.01749431686811495,0.1366143761669661,0.006123010903840232,0.003328439079707565,0.0026584144813057726,0.0,0.0,0.0,0.0307140378408417,0.030780774668736743,2.643751601494643,-0.10271496371970623
2013-08,1.0135743232648509,1.0136114226823623,0.011402097620140038,3.4206292860420116e-05,2.4032220062563254e-06,0.023266484207854484,0.3493660928096274,0.00814326947274907,0.07248668735805402,0.014859387640017012,0.00278733557085901,0.0,4.517115945058699e-05,0.013574323264850863,0.013611422682362262,2.6796387403652986,-0.09053492657652407
2013-09,1.001843999767828,1.0018538427580899,0.0031678205838163997,9.503461751449199e-06,3.2831035829633536e-07,0.0005027556826668119,0.01055786933600305,0.00017596448893338415,0.10939808634912526,0.008483991631266941,0.0,0.0,0.0,0.0018439997678278974,0.001853842758089863,2.6845799935803947,-0.08885787319228367
2013-10,1.0123435300892438,1.012386347925566,0.012200299517088052,3.660089855126416e-05,5.922991054910495e-06,0.014788182139357908,0.1757664261770341,0.005175863748775267,0.11566746642261796,0.023776067649536426,0.0,0.0,0.0,0.012343530089243826,0.012386347925565921,2.717717187508136,-0.07761116293445502
2013-11,0.9907898455579356,0.991615708112093,0.2746768006159178,0.0008240304018477534,5.787296984353429e-06,0.003582216061818568,0.049675469623751446,0.001253775621636499,0.0728971574155568,0.006319206477584837,0.0,0.0,0.0,-0.009210154442064411,-0.008384291887907014,2.692686592481333,-0.08610650657946495
2013-12,0.9844835407170676,0.9844980152810451,0.004561878616599224,1.3685635849797672e-05,8.113640012106655e-07,0.00028413971949321895,0.006251073828850817,9.944890182262663e-05,0.2012953941669626,0.0,0.0,0.0,0.0,-0.015516459282932438,-0.01550198471895492,2.650905630607398,-0.10028689775906163
2014-01,0.978771166913649,0.9788119527049837,0.012659797141755887,3.797939142526766e-05,3.926150210388974e-06,0.06698354661380373,0.27299919506927417,0.0234442413148313,0.03044766327648494,0.0031198964917483855,0.0026782937514073955,0.0,0.0,-0.02122883308635104,-0.021188047295016332,2.5946299974475657,-0.11938675703213752
2014-02,1.0232857441741758,1.0241497927885252,0.277032719772873,0.0008310981593186191,7.380304666084858e-06,0.06143396081172087,0.589329780624775,0.021501886284102302,0.014692547502714318,0.0017939404827553216,0.0015400189070592526,0.0,0.0,0.023285744174175838,0.02414979278852525,2.655047887794772,-0.09888102233999663
2014-03,0.9923351907867818,0.993289352067675,0.3140982456103669,0.0009422947368311008,1.3984626680536933e-05,0.007090045527067021,0.07678339183639497,0.002481515934473457,0.06927784896723883,0.006341858140428692,0.00011525249944858712,0.0,0.0,-0.0076648092132182155,-0.006710647932325009,2.6346974522828672,-0.1057879273821708
2014-04,0.9915319749545215,0.9916384493729355,0.031210542101719405,9.363162630515822e-05,1.4348790789879038e-05,0.008193571528381387,0.09545375385879747,0.002867750034933485,0.09828347446213477,0.00552940879923445,0.0,0.0,0.019309407670515075,-0.0084680250454785,-0.008361550627064451,2.6123867682696775,-0.11336013760906771
2014-05,1.0057482520792749,1.0058924653799741,0.04373634940529225,0.00013120904821587676,1.1625740133821504e-05,0.029677011706671155,0.279625425977911,0.010386954097334906,0.07016959939924244,0.014000373617125673,0.0,0.0,0.026015683735145675,0.005748252079274874,0.005892465379974121,2.627403425942254,-0.10826350817651098
2014-06,1.0107453955106946,1.0108499379118858,0.033707246147969244,0.00010112173844390773,2.4782145523944977e-06,0.014413073647894884,0.14367951865550027,0.005044575776763209,0.06220670809728664,0.0009810503938433108,0.0,0.0,0.020424119352609158,0.010745395510694644,0.01084993791188582,2.6556359149201576,-0.09868144688054836
2014-07,1.0263094605562906,1.0263553087432813,0.01360171387276158,4.080514161828474e-05,4.0782886474612785e-06,0.024220661986625706,0.3459292100881259,0.008477231695318997,0.1230316126996991,0.015926629538627658,0.0,0.0,0.016942136046818032,0.026309460556290576,0.02635530874328129,2.725504263275618,-0.07496824195859919
2014-08,0.9858761641749462,0.9860699470351033,0.059677606260159395,0.00017903281878047818,1.8686906966551148e-05,0.04331842308735664,0.2736152391253573,0.015161448080574826,0.06455357429745871,0.011629424614545844,0.0,0.0,0.0,-0.014123835825053832,-0.013930052964896689,2.687009688520629,-0.08803323864213686
2014-09,0.9854816353937089,0.9862924915082256,0.26538661281860476,0.0007961598384558143,2.2748152704615652e-05,0.01131585654273291,0.0865901329707236,0.0039605497899565184,0.04634344239902368,0.02327291700362027,0.0,0.0,0.0002792676812834561,-0.014518364606291079,-0.013707508491774378,2.64799870216205,-0.10127350459234874
2014-10,0.9856420067896119,0.9856765740829591,0.010598916795897553,3.1796750387692655e-05,3.0419053839856327e-06,0.17231926039281253,0.6591555143522082,0.06031174113748438,0.019259945431063182,0.015259806899228378,0.0014976869605848888,0.00025941708894275487,0.0,-0.01435799321038811,-0.014323425917040944,2.609978754775291,-0.11417741351140764
