month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score,factor_name
2007-04,,0.0,,,,,loss3_domestic_all
2007-05,,0.0,,,,,loss3_domestic_all
2007-06,,0.0,,,,,loss3_domestic_all
2007-07,,0.0,,,,,loss3_domestic_all
2007-08,,0.0,,,,,loss3_domestic_all
2007-09,,0.0,,,,,loss3_domestic_all
2007-10,,0.0,,,,,loss3_domestic_all
2007-11,,1.0,,,,,loss3_domestic_all
2007-12,,0.0,,,,,loss3_domestic_all
2008-01,,1.0,,,,,loss3_domestic_all
2008-02,,0.0,,,,,loss3_domestic_all
2008-03,,0.0,,,,,loss3_domestic_all
2008-04,,0.0,,,,,loss3_domestic_all
2008-05,,0.0,,,,,loss3_domestic_all
2008-06,,0.0,,,,,loss3_domestic_all
2008-07,,1.0,,,,,loss3_domestic_all
2008-08,,0.0,,,,,loss3_domestic_all
2008-09,,0.0,,,,,loss3_domestic_all
2008-10,,1.0,,,,,loss3_domestic_all
2008-11,,0.0,,,,,loss3_domestic_all
2008-12,,0.0,,,,,loss3_domestic_all
2009-01,,0.0,,,,,loss3_domestic_all
2009-02,,0.0,,,,,loss3_domestic_all
2009-03,,1.0,,,,,loss3_domestic_all
2009-04,,1.0,,,,,loss3_domestic_all
2009-05,,0.0,,,,,loss3_domestic_all
2009-06,,0.0,,,,,loss3_domestic_all
2009-07,,0.0,,,,,loss3_domestic_all
2009-08,,0.0,,,,,loss3_domestic_all
2009-09,,0.0,,,,,loss3_domestic_all
2009-10,,0.0,,,,,loss3_domestic_all
2009-11,,0.0,,,,,loss3_domestic_all
2009-12,,0.0,,,,,loss3_domestic_all
2010-01,,0.0,,,,,loss3_domestic_all
2010-02,,0.0,,,,,loss3_domestic_all
2010-03,,0.0,,,,,loss3_domestic_all
2010-04,,0.0,,,,,loss3_domestic_all
2010-05,0.28324508443321894,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-06,0.12570468358321993,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-07,0.5216585340566562,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-08,0.42096791297723296,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-09,0.2464733926555744,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-10,0.27988416526807985,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-11,0.42233718161653216,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2010-12,0.33720395492708,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2011-01,0.23591425436017,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2011-02,0.22601473511823017,1.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2011-03,0.4425683669081345,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2011-04,0.3881469027679299,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2011-05,0.3045175735772884,1.0,0.5384615384615384,0.0,0.5,-0.0,loss3_domestic_all
2011-06,0.30175280605327437,1.0,0.5,0.0,0.5,-0.0,loss3_domestic_all
2011-07,0.45738382662585836,0.0,0.9333333333333333,0.6666666666666666,0.4,-0.6666666666666666,loss3_domestic_all
2011-08,0.728363888409545,0.0,1.0,1.0,0.35,-1.0,loss3_domestic_all
2011-09,0.058844844106523055,0.0,0.058823529411764705,0.0,0.5,-0.0,loss3_domestic_all
2011-10,0.3624394339721029,0.0,0.6111111111111112,0.0,0.5,-0.0,loss3_domestic_all
2011-11,0.7090141356991351,0.0,0.9473684210526315,0.7368421052631575,0.38947368421052636,-0.7368421052631575,loss3_domestic_all
2011-12,0.7168189388026404,1.0,0.95,0.7499999999999997,0.38750000000000007,-0.7499999999999997,loss3_domestic_all
2012-01,0.7216089789281978,0.0,0.9523809523809523,0.7619047619047616,0.3857142857142858,-0.7619047619047616,loss3_domestic_all
2012-02,0.8477908520799279,0.0,1.0,1.0,0.35,-1.0,loss3_domestic_all
2012-03,0.2947761533244637,0.0,0.34782608695652173,0.0,0.5,-0.0,loss3_domestic_all
2012-04,0.24458141484353157,0.0,0.20833333333333334,0.0,0.5,-0.0,loss3_domestic_all
2012-05,0.30027104040471175,0.0,0.4,0.0,0.5,-0.0,loss3_domestic_all
2012-06,0.07736815678400163,0.0,0.07692307692307693,0.0,0.5,-0.0,loss3_domestic_all
2012-07,0.21054212634359956,0.0,0.14814814814814814,0.0,0.5,-0.0,loss3_domestic_all
2012-08,0.3765602762129985,0.0,0.6071428571428571,0.0,0.5,-0.0,loss3_domestic_all
2012-09,0.24802250078506477,0.0,0.3103448275862069,0.0,0.5,-0.0,loss3_domestic_all
2012-10,0.4059879371454192,0.0,0.6666666666666666,0.0,0.5,-0.0,loss3_domestic_all
2012-11,0.2450093962991074,0.0,0.25806451612903225,0.0,0.5,-0.0,loss3_domestic_all
2012-12,0.2858689861946023,0.0,0.40625,0.0,0.5,-0.0,loss3_domestic_all
2013-01,0.2645109050920501,0.0,0.3333333333333333,0.0,0.5,-0.0,loss3_domestic_all
2013-02,0.26639178402736446,0.0,0.35294117647058826,0.0,0.5,-0.0,loss3_domestic_all
2013-03,0.18095598315225883,0.0,0.11428571428571428,0.0,0.5,-0.0,loss3_domestic_all
2013-04,0.46167424036021126,0.0,0.8333333333333334,0.16666666666666666,0.475,-0.16666666666666666,loss3_domestic_all
2013-05,0.3127223170563692,0.0,0.5675675675675675,0.0,0.5,-0.0,loss3_domestic_all
2013-06,0.4613293367870037,1.0,0.8157894736842105,0.07894736842105234,0.4881578947368421,-0.07894736842105234,loss3_domestic_all
2013-07,0.25189066019447465,0.0,0.3076923076923077,0.0,0.5,-0.0,loss3_domestic_all
2013-08,0.4337725228933388,0.0,0.75,0.0,0.5,-0.0,loss3_domestic_all
2013-09,0.3290462455937046,0.0,0.5609756097560976,0.0,0.5,-0.0,loss3_domestic_all
