target_month,signal_date,p_tail_raw,tail_event,adverse_excursion,standardized_adverse,horizon,fit_count,train_rows,feature_count,risk_percentile,risk_severity,p_up,score
2009-02,2009-01-30,0.13652251424154335,0.0,-0.015396814907817413,0.17499229131967445,10,17,1260,64,0.22,0.0,0.5,-0.0
2009-03,2009-02-27,0.1547762583823952,0.0,-0.04055913666980526,0.603612282192938,10,17,1260,64,0.4117647058823529,0.0,0.5,-0.0
2009-04,2009-03-31,0.148300054965352,0.0,0.021973122731036243,-0.4137741048470834,10,18,1260,64,0.3269230769230769,0.0,0.5,-0.0
2009-05,2009-04-30,0.2925680744605812,0.0,0.0016951217441192323,-0.03093275059690297,10,18,1260,64,1.0,1.0,0.35,-1.0
2009-06,2009-05-29,0.30953192164777354,0.0,-0.023624248345952448,0.5161903293124323,10,18,1260,64,1.0,1.0,0.35,-1.0
2009-07,2009-06-30,0.2610087464299758,0.0,-0.0016640234037494928,0.03516996763898905,10,19,1260,64,0.9636363636363636,0.8181818181818181,0.3772727272727273,-0.8181818181818181
2009-08,2009-07-31,0.45028588761548466,0.0,-0.0017142429959237093,0.04544760811748105,10,19,1260,64,1.0,1.0,0.35,-1.0
2009-09,2009-08-31,0.5064130465121981,0.0,0.012236086298972548,-0.35012808651942373,10,19,1260,64,1.0,1.0,0.35,-1.0
2009-10,2009-09-30,0.18857184063671686,1.0,-0.04896227392965691,1.6117940408852658,10,20,1260,64,0.8103448275862069,0.051724137931034045,0.4922413793103449,-0.051724137931034045
2009-11,2009-10-30,0.18857184063671686,0.0,-0.020354287840608554,0.4965353183516503,10,20,1260,64,0.8135593220338984,0.06779661016949158,0.48983050847457626,-0.06779661016949158
2009-12,2009-11-30,0.18857184063671686,0.0,0.010159542558220824,-0.2109868207056289,10,20,1260,64,0.8166666666666667,0.08333333333333305,0.48750000000000004,-0.08333333333333305
2010-01,2009-12-30,0.19202817245809545,0.0,-0.011959939814556009,0.5499609111838855,10,21,1260,64,0.8524590163934426,0.2622950819672127,0.4606557377049181,-0.2622950819672127
2010-02,2010-01-29,0.199618441632721,0.0,-0.028759090065908932,0.7593881202754136,10,21,1260,64,0.8524590163934426,0.2622950819672127,0.4606557377049181,-0.2622950819672127
2010-03,2010-02-26,0.17954575197461575,0.0,0.016761011999101294,-0.3815209770167145,10,21,1260,64,0.7049180327868853,0.0,0.5,-0.0
2010-04,2010-03-31,0.20256630179255913,0.0,0.012179453649661998,-0.4637698978184932,10,22,1260,64,0.8524590163934426,0.2622950819672127,0.4606557377049181,-0.2622950819672127
2010-05,2010-04-30,0.20505465776736037,1.0,-0.059259454444030246,2.2319761689474475,10,22,1260,64,0.9016393442622951,0.5081967213114753,0.4237704918032787,-0.5081967213114753
2010-06,2010-05-31,0.2123704274094744,0.0,-0.0055685896840752536,0.11710904476514902,10,22,1260,64,0.9016393442622951,0.5081967213114753,0.4237704918032787,-0.5081967213114753
2010-07,2010-06-30,0.25332605336579467,0.0,-0.017112462330146738,0.5530481445605714,10,23,1260,64,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295
2010-08,2010-07-30,0.25859098562654115,0.0,-0.021715473201683766,0.8299398009447042,10,23,1260,64,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295
2010-09,2010-08-31,0.2150239023802805,0.0,0.011615242639629875,-0.3993831582404847,10,23,1260,64,0.8688524590163934,0.3442622950819669,0.44836065573770495,-0.3442622950819669
2010-10,2010-09-30,0.2475304614852388,0.0,-0.0030787208914513364,0.1623117314003649,10,24,1260,64,0.8852459016393442,0.4262295081967211,0.4360655737704918,-0.4262295081967211
2010-11,2010-10-29,0.3009824098986719,0.0,0.013238011422981977,-0.4776873025902312,10,24,1260,64,0.9508196721311475,0.7540983606557374,0.3868852459016394,-0.7540983606557374
2010-12,2010-11-30,0.30979151891916407,0.0,0.0019737464353195566,-0.07194007711454127,10,24,1260,64,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916
2011-01,2010-12-30,0.1990640675978575,0.0,0.0067149518102360695,-0.369164355301847,10,25,1260,64,0.6885245901639344,0.0,0.5,-0.0
2011-02,2011-01-31,0.18591515826897773,1.0,-0.046084990875655096,1.7382885245991633,10,25,1260,64,0.5901639344262295,0.0,0.5,-0.0
2011-03,2011-02-28,0.20629442594249434,0.0,-0.008234651170589746,0.24299542697732188,10,25,1260,64,0.7868852459016393,0.0,0.5,-0.0
2011-04,2011-03-31,0.18683506284865334,0.0,-0.009337444945718865,0.23698775252263726,10,26,1260,64,0.5737704918032787,0.0,0.5,-0.0
2011-05,2011-04-29,0.20284391489265852,1.0,-0.045042238650195854,1.5379548950856083,10,26,1260,64,0.7049180327868853,0.0,0.5,-0.0
2011-06,2011-05-31,0.20354064585172912,0.0,-0.050954321728052476,1.050179426428469,10,26,1260,64,0.7049180327868853,0.0,0.5,-0.0
2011-07,2011-06-30,0.19865602248559908,0.0,0.005586306017482112,-0.15333940469940321,10,27,1260,64,0.6229508196721312,0.0,0.5,-0.0
2011-08,2011-07-29,0.21549251652278942,1.0,-0.16741428143718828,5.277662499699408,10,27,1260,64,0.819672131147541,0.09836065573770483,0.4852459016393443,-0.09836065573770483
2011-09,2011-08-31,0.19166130474391166,0.0,-0.06718744365670781,0.7693981607009233,10,27,1260,64,0.5737704918032787,0.0,0.5,-0.0
2011-10,2011-09-30,0.19172431440405,0.0,-0.052335396305201454,0.584084747123783,10,28,1260,64,0.5737704918032787,0.0,0.5,-0.0
2011-11,2011-10-31,0.19869831946854682,0.0,-0.05315312016780127,0.911273020923958,10,28,1260,64,0.6229508196721312,0.0,0.5,-0.0
2011-12,2011-11-30,0.19172431440405,0.0,0.0034921892240424857,-0.053555404269420424,10,28,1260,64,0.5737704918032787,0.0,0.5,-0.0
2012-01,2011-12-29,0.20861167607996733,0.0,-0.0014450606022290424,0.029948961766389698,10,29,1260,64,0.7868852459016393,0.0,0.5,-0.0
