month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_exposure,max_exposure,min_exposure,return,gross_return,nav,drawdown
2008-08,0.9987764837528761,0.9989805388288776,0.058259917691253625,0.0001747797530737609,2.9216548635989124e-05,0.00747286463112398,0.00747286463112398,0.00747286463112398,-0.0012235162471239125,-0.0010194611711223933,1.6109758033767874,-0.014846373838525828
2008-09,1.0091274310750387,1.011531927034661,0.6773846229472685,0.002032153868841806,0.00033860227605255074,0.06010190634269532,0.30873260317937945,0.0,0.009127431075038661,0.011531927034660994,1.625679873985664,-0.005854452017412637
2008-10,0.9778666680238879,0.9802231419068055,0.6958856347107378,0.0020876569041322138,0.00034821659222948186,0.08828061912765643,0.3866234719478174,0.0,-0.022133331976112114,-0.019776858093194516,1.5896981616478552,-0.027858205463485053
2008-11,1.0045383278055005,1.0045401997113204,0.0006220885134411436,1.8662655403234308e-06,0.0,0.0,0.0,0.0,0.004538327805500453,0.0045401997113203585,1.5969127330172146,-0.02344630732645092
2008-12,1.0249102694998702,1.0269775413986009,0.5749285484885907,0.001724785645465772,0.0002873316500547957,0.13686422283808294,0.39665875685010865,0.0,0.024910269499870186,0.02697754139860087,1.6366922595644477,0.0
2009-01,1.0499904328897474,1.0540977511033978,1.1161499903708685,0.003348449971112606,0.0005578111186701095,0.3671190491069111,0.5909691728830837,0.21918619340122594,0.04999043288974736,0.05409775110339776,1.7185112141273733,0.0
2009-02,1.1110034885499092,1.111082537196115,0.020324441331021265,6.0973323993063796e-05,9.965645450887628e-06,0.625,0.625,0.625,0.11100348854990916,0.11108253719611505,1.9092719540076517,0.0
2009-03,0.9234581456890733,0.9260594253147736,0.803208948103405,0.0024096268443102153,0.00040171422797483195,0.2766982395569372,0.625,0.022589311709606638,-0.07654185431092675,-0.07394057468522641,1.7631327382640596,-0.07654185431092675
2009-04,0.9951344664181195,0.9962829346993949,0.3296342494810355,0.0009889027484431064,0.00016482162334260588,0.0744737744909253,0.17996327253506114,0.0,-0.004865533581880466,-0.0037170653006051158,1.7545541567167229,-0.08103497093023804
2009-05,0.9982632869273455,0.9982641779626705,0.0002963231655749299,8.889694967247897e-07,0.0,0.0,0.0,0.0,-0.0017367130726545499,-0.0017358220373294708,1.7515069995760726,-0.08263094950953587
2009-06,0.9999999986642256,1.0000000000009959,4.4525803377659656e-07,1.3357741013297897e-09,0.0,0.0,0.0,0.0,-1.3357743799957689e-09,9.958700530887654e-13,1.7515069972364543,-0.08263095073493398
2009-07,0.9980955535295029,0.9980955535315017,6.678873010201869e-10,2.003661903060561e-12,0.0,0.0,0.0,0.0,-0.0019044464704971453,-0.0019044464684982998,1.7481713459175163,-0.08437803098295016
2009-08,1.0020740003318365,1.0020740003318396,1.0036416142611415e-12,3.0109248427834246e-15,0.0,0.0,0.0,0.0,0.0020740003318364675,0.002074000331839576,1.7517970538690562,-0.0824790307153721
2009-09,1.0056296050997604,1.0056296050997604,1.5543122344752192e-15,4.662936703425658e-18,0.0,0.0,0.0,0.0,0.005629605099760404,0.005629605099760404,1.7616589794972626,-0.07731374998755025
2009-10,1.0009652834287892,1.0010409067828137,0.025183593866712227,7.555078160013668e-05,0.0,0.04197265644452042,0.04197265644452042,0.04197265644452042,0.0009652834287892098,0.0010409067828136553,1.763359479717349,-0.07642309624044152
2009-11,1.0102248922960169,1.0104362084713083,0.06967101110694687,0.0002090130333208406,0.0,0.10372978295624513,0.15635451084071678,0.05588912124308908,0.010224892296016863,0.010436208471308328,1.7813896404766194,-0.06697962187241124
2009-12,1.012610974400863,1.0142239390646306,0.5306019263091211,0.001591805778927363,0.0,0.3227851520246105,0.41341218156391574,0.20344340824355353,0.012610974400862895,0.014223939064630597,1.8038546996306324,-0.0552133257683608
2010-01,0.9847781955460299,0.9856174404898211,0.28444204365212694,0.0008533261309563809,0.0,0.4481160939314255,0.4968875414576828,0.3358857644827392,-0.015221804453970145,-0.01438255951017886,1.7763967761294799,-0.06959468377423161
2010-02,1.003296629415296,1.0041648043002003,0.28815808630428,0.00086447425891284,0.0,0.20626440982311892,0.28738690544336215,0.1625830660276033,0.0032966294152960707,0.0041648043002002755,1.7822528979949055,-0.06652748224061389
2010-03,1.0235410371740004,1.0248070987730125,0.41206601651222896,0.0012361980495366868,0.0,0.41803008716749607,0.5616044977185374,0.21050808999038373,0.023541037174000357,0.02480709877301246,1.8242089797200733,-0.04455257099913246
2010-04,1.0059479674866674,1.0095928070699658,1.2063974655134038,0.0036191923965402115,0.0,0.6865574850962541,0.8247836936692537,0.5538660781385311,0.0059479674866673715,0.009592807069965792,1.835059315420335,-0.03886960075621548
2010-05,0.9679236374047936,0.9695581316612935,0.5604221076274377,0.0016812663228823132,0.0,0.24868717407816943,0.6426624881841071,0.10150777976287191,-0.03207636259520641,-0.030441868338706546,1.776197287435201,-0.06969916794363462
2010-06,1.0038105459527986,1.0043252933538005,0.1709058965266676,0.0005127176895800029,0.0,0.22095064340973256,0.2809507859387803,0.1609505008806848,0.0038105459527986163,0.004325293353800497,1.782965568820209,-0.06615421387315701
2010-07,1.01111566531705,1.0122192151222087,0.3639745056815096,0.0010919235170445288,0.0,0.2673770870146837,0.33558499644631656,0.21634040823189749,0.011115665317050105,0.012219215122208693,1.8027844173550385,-0.05577389665683341
2010-08,1.0000760007283467,1.0008684823602587,0.26377571450710896,0.0007913271435213269,0.0,0.39243690087808675,0.48834907824679413,0.3726429033807921,7.600072834668126e-05,0.0008684823602587155,1.8029214302838095,-0.05570213478525543
2010-09,1.041880167150934,1.0433833373214612,0.48251347132439365,0.001447540413973181,0.0,0.6224481770701444,0.8661015458716032,0.37965414398036135,0.0418801671509339,0.04338333732146116,1.8784280811440963,-0.01615478234979184
2010-10,0.9897796945242288,0.9940168225204662,1.4258764949112765,0.004277629484733829,0.0,1.0120922219201285,1.25,0.6183087639502125,-0.01022030547577124,-0.005983177479533808,1.8592299723405368,-0.026209981015053674
2010-11,1.0015798807434342,1.0076607559770887,2.0259916208957085,0.006077974862687125,0.0,0.9019862627333738,1.20902890959173,0.6166069394174355,0.001579880743434181,0.007660755977088707,1.8621673339714533,-0.024671508915910856
2010-12,1.0974391263574006,1.0989448541739062,0.4594397060147922,0.0013783191180443766,0.0,1.102385288732565,1.1981926023225127,0.6855572949947599,0.0974391263574006,0.0989448541739062,2.0436152921249215,0.0
2011-01,1.003161322734537,1.0054772126790519,0.7709905985780088,0.002312971795734026,0.0,1.1367296374433113,1.25,0.8363487699127703,0.0031613227345370642,0.005477212679051879,2.0500758196085638,0.0
2011-02,0.9660576845313932,0.9684234645365375,0.8110846154163727,0.002433253846249118,0.0,0.61073135280862,1.0198616339368536,0.42039283983522835,-0.03394231546860682,-0.03157653546346251,1.9804914994048473,-0.03394231546860682
2011-03,1.0043525925400387,1.0109764321687171,1.8857636866121688,0.005657291059836506,0.0009245636449894209,0.49618187516344525,0.9092652519739539,0.34897994412396466,0.004352592540038724,0.010976432168717132,1.989111771930767,-0.029737459997668414
2011-04,1.0014944404026198,1.0038559781643024,0.6708907276455391,0.0020126721829366173,0.0003351161938401879,0.4443730301564476,0.6294111350144862,0.36453135752541915,0.0014944404026198121,0.003855978164302387,1.992084380928067,-0.028287460456740354
2011-05,0.9786975557292512,0.9806829853770405,0.5759296541765461,0.0017277889625296383,0.0002883313234500801,0.10261662765665194,0.4656631767086777,0.01959315823094293,-0.021302444270748788,-0.01931701462295954,1.9496481144207178,-0.04898731267754841
2011-06,0.989202026062809,0.9896286992372944,0.12303838021691572,0.00036911514065074717,6.144874417301162e-05,0.09532247721120447,0.1495207764458876,0.04112417797652135,-0.010797973937190952,-0.010371300762705649,1.9285958648945094,-0.059256322889194135
2011-07,1.0038655400115242,1.004005858843318,0.039918023629349146,0.00011975407088804745,2.004637152596433e-05,0.0,0.0,0.0,0.003865540011524171,0.004005858843318055,1.9360509293763193,-0.0556198405647339
2011-08,1.0036266693749607,1.0081924428124114,1.2969882275383244,0.003890964682614973,0.0006486203150422865,0.23437199378089876,0.5644984852062127,0.04822424235967587,0.0036266693749607004,0.008192442812411382,1.9430723459902526,-0.05219488596218946
2011-09,0.9935119121666709,0.9946124095496713,0.31552883549725186,0.0009465865064917556,0.00015756824944384407,0.07025615775997997,0.2236274329115984,0.056689472988059486,-0.006488087833329104,-0.005387590450328661,1.930465521942955,-0.05834432879094531
2011-10,1.0050491852871326,1.0052263990139871,0.050511192973087905,0.0001515335789192637,2.539600253443972e-05,0.006613981661468841,0.006613981661468841,0.006613981661468841,0.005049185287132607,0.0052263990139871375,1.940212800053666,-0.05358973483033169
2011-11,1.0092727554169851,1.009892064000046,0.17549227033584516,0.0005264768110075355,8.763871520595082e-05,0.1616239247561971,0.18585760398363568,0.0792294153829059,0.009272755416985135,0.009892064000045941,1.9582039188054676,-0.04481390391728923
2011-12,0.9889656761488387,0.9894248136452874,0.1325151108228293,0.0003975453324684879,6.619339848244052e-05,0.1377818486192837,0.21325994949275628,0.10255873487832982,-0.01103432385116132,-0.010575186354712551,1.9365964625987548,-0.05535373663959242
2012-01,1.009196687424151,1.0097021362671323,0.14330163215095582,0.00042990489645286745,7.17029866351734e-05,0.06153416810938384,0.15399220135193092,0.05228836478512913,0.009196687424150918,0.009702136267132344,1.954406734931992,-0.04666612022907457
2012-02,0.9967830380434927,0.9968856017403933,0.029429835304894778,8.828950591468434e-05,1.4628920293103962e-05,0.18497162625414026,0.18497162625414026,0.18497162625414026,-0.003216961956507336,-0.0031143982596066877,1.948119482818174,-0.04973295905214714
2012-03,0.9999954580672956,1.0006285519144065,0.18081539775925212,0.0005424461932777564,9.043351152447438e-05,0.1381327514446528,0.1381327514446528,0.1381327514446528,-4.541932704382745e-06,0.0006285519144064722,1.948110634590583,-0.04973727510109838
2012-04,1.0068063876936313,1.0068076457327788,0.0004172324880694703,1.251697464208411e-06,0.0,0.13806683377236695,0.13806683377236695,0.13806683377236695,0.006806387693631288,0.006807645732778811,1.9613702308396925,-0.04326941858462996
2012-05,0.9960609794341587,0.9964161660719936,0.1188539282358001,0.0003565617847074003,0.0,0.18232478879633063,0.23684839326660875,0.12284449301057267,-0.003939020565841278,-0.00358383392800643,1.9536443531631862,-0.04703800002079439
2012-06,1.0032996250534942,1.0034034991033651,0.0344808811148031,0.00010344264334440931,0.0,0.17929202194057778,0.17929202194057778,0.17929202194057778,0.0032996250534942373,0.0034034991033651263,1.960090647016501,-0.04389358273063504
2012-07,1.0199466203935694,1.020475796947896,0.17283790521356338,0.0005185137156406901,0.0,0.30105925358664315,0.46421625591097526,0.2273157285320501,0.019946620393569425,0.02047579694789592,1.999187831089525,-0.024822490969507283
2012-08,1.0050152769947513,1.0058108495015123,0.26429875017901955,0.0007928962505370587,0.0,0.6650900239024985,0.7666907367496207,0.5185825772361224,0.00501527699475135,0.0058108495015123385,2.009214311826975,-0.019931705642667774
2012-09,1.019520692640492,1.0199360659924075,0.13666517445690096,0.0004099955233707029,0.0,0.7323594121029403,0.8364145658029803,0.593278019305158,0.019520692640492054,0.019936065992407492,2.048435566857027,-0.0008000937018269871
2012-10,0.9774125555737418,0.978109117284157,0.2369854219452123,0.0007109562658356369,0.0,0.6858715070629813,0.8854691738774443,0.5163500312772493,-0.022587444426258152,-0.021890882715843052,2.002166642329873,-0.023369466056059496
2012-11,1.0073577032259509,1.0074026154330402,0.014882132616980903,4.464639785094271e-05,0.0,0.5407741744938583,0.5407741744938583,0.5407741744938583,0.007357703225950862,0.007402615433040216,2.016897990293035,-0.016183708425898002
2012-12,1.0132118688936935,1.0139569763687897,0.2446486682864362,0.0007339460048593086,0.0,0.7367451899350111,0.8770487118774118,0.6505200142550872,0.013211868893693524,0.013956976368789675,2.0435449821127403,-0.003185656566141337
2013-01,0.9901641573657437,0.9910693726239219,0.3036304419772493,0.0009108913259317478,0.0,0.8773987898841515,1.1008112564928816,0.7412090874841175,-0.009835842634256298,-0.008930627376078082,2.0234449952526554,-0.012990165583726121
2013-02,1.0190334056702242,1.0196051015486558,0.1868479690156356,0.0005605439070469068,0.0,0.810829632473852,0.9814529570722718,0.699294000112412,0.019033405670224157,0.0196051015486558,2.061958044698684,0.0
2013-03,0.994119678842373,0.9947104819504852,0.19829406924548115,0.0005948822077364434,0.0,0.8601367551631439,0.9862091530087713,0.7555961926658916,-0.005880321157627044,-0.00528951804951483,2.049833069182303,-0.005880321157627044
2013-04,0.9823120427504582,0.9832162607614003,0.30607899853099,0.00091823699559297,0.0,0.6128273026234135,0.8958803098196064,0.49819160901703907,-0.017687957249541753,-0.01678373923859966,2.0135757094859095,-0.023464267537919192
2013-05,1.0048927676721813,1.0049312226166534,0.012785885633452676,3.835765690035803e-05,0.0,0.6257696317366515,0.6257696317366515,0.6257696317366515,0.004892767672181275,0.004931222616653352,2.0234276676227716,-0.018686305075398812
2013-06,0.966082987177855,0.9671037939992233,0.35084606831613163,0.0010525382049483948,0.0,0.4075475991977714,0.6991649124486542,0.1464921427631802,-0.03391701282214499,-0.032896206000776695,1.9547990454753272,-0.05196953424870299
2013-07,1.0079190637300195,1.008174731816851,0.08453095205842781,0.0002535928561752834,0.0,0.2152406580591482,0.2927220970417317,0.1878942678300011,0.007919063730019493,0.008174731816851022,1.9702792236958275,-0.04446202057241844
2013-08,1.0012671535059463,1.0016750110339496,0.1360551875133862,0.0004081655625401586,0.0,0.2714039252424378,0.3032187556304817,0.17452545208517728,0.0012671535059463057,0.001675011033949625,1.972775869921827,-0.043251207271721825
2013-09,1.0117870301894183,1.0120756323449962,0.09515260647307908,0.00028545781941923724,0.0,0.4061811543559502,0.4483625755400632,0.32181831198772426,0.01178703018941829,0.012075632344996201,1.9960290386575514,-0.03197398036814414
2013-10,1.0081804749715657,1.0084850784589605,0.10098491257139089,0.00030295473771417265,0.0,0.5629058853926978,0.6251069733097826,0.49505015311951456,0.00818047497156571,0.008485078458960515,2.012357504250808,-0.02405506774272137
2013-11,0.9936995802525449,0.9961986927458374,0.837102659734136,0.002511307979202408,0.0,0.4575638467091961,0.6166942262230402,0.37798002419673027,-0.006300419747455099,-0.0038013072541626114,1.9996788072920868,-0.03020393046634373
2013-12,0.9961391884954782,0.9971602541650095,0.34073686162606914,0.0010222105848782075,0.0,0.34892072238052935,0.5222402598723328,0.30085697022535074,-0.0038608115045217772,-0.0028397458349904703,1.9919584243475452,-0.0339481302886393
2014-01,0.984217258005746,0.9850161228049916,0.2702568109739899,0.0008107704329219698,0.0,0.2651493056366685,0.4647248232913972,0.2461421134790753,-0.015782741994254,-0.014983877195008377,1.9605198584727872,-0.049195077701360335
2014-02,1.0053337911565567,1.0058328837152277,0.16536093901300095,0.0004960828170390029,0.0,0.24119377428397765,0.3373182665828533,0.23051327513965814,0.005333791156556744,0.005832883715227721,1.9709768619561632,-0.0441236828151933
2014-03,1.0035855738961719,1.003907260672829,0.10666045863363283,0.00031998137590089846,0.0,0.30841603268357237,0.30841603268357237,0.30841603268357237,0.0035855738961718675,0.003907260672828983,1.978043945142352,-0.040696317644326574
2014-04,0.9980885131144936,0.9989933336752436,0.3018328139136686,0.0009054984417410059,0.0,0.4148474209673234,0.4700683722765563,0.3194570841811683,-0.0019114868855063527,-0.0010066663247564334,1.9742629400822571,-0.04253001405236734
2014-05,1.0081202393291115,1.0086027520746759,0.15916444132879531,0.00047749332398638595,0.0,0.4143839795047097,0.48229003586700075,0.3328967118699604,0.008120239329111545,0.008602752074675868,1.9902944276543204,-0.03475512861603147
2014-06,1.0028163508084442,1.0029000841952722,0.02785308466194772,8.355925398584316e-05,0.0,0.45232835319820053,0.4523283531982006,0.4523283531982006,0.0028163508084442235,0.0029000841952722123,1.9958997949746866,-0.03203666044216269
2014-07,1.0185628592125588,1.020671120994103,0.6873482630855877,0.002062044789256763,0.0,0.5700092230157432,0.9298529099644309,0.48679749666348415,0.018562859212558847,0.020671120994103065,2.0329494018711767,-0.014068493247032299
2014-08,0.9899401855254368,0.9913925115448409,0.4897975042312489,0.0014693925126937468,0.0,0.6578922866224768,0.7701000857734265,0.5367211860791462,-0.010059814474563167,-0.008607488455159129,2.0124983080521783,-0.02398678128959375
2014-09,0.9941382833652216,0.9949402112642014,0.2685503463348643,0.000805651039004593,0.0,0.6177431887118666,0.6177431887118666,0.6177431887118666,-0.005861716634778413,-0.005059788735798598,2.0007016132424056,-0.029707894209472063
2014-10,0.9887672383044948,0.9905587891760589,0.6022915295097087,0.001806874588529126,0.0,0.2800906776033448,0.5298599765616279,0.19704683057686076,-0.011232761695505245,-0.009441210823941115,1.9782282087970406,-0.04060695420884708
2014-11,1.005966555685923,1.0061202953998305,0.05082141599956047,0.00015246424799868143,0.0,0.3624372363400438,0.3624372363400438,0.3624372363400438,0.00596655568592297,0.0061202953998305,1.990031417564292,-0.034882682176446966
2014-12,0.9966609361009119,0.9971293375913314,0.1563154555787718,0.0004689463667363154,0.0,0.37894609964285403,0.45036897627845934,0.3408538987705312,-0.0033390638990881127,-0.0028706624086686228,1.9833865754998519,-0.038105270570776284
2015-01,1.0130540773367025,1.0135518033360698,0.16342892774656034,0.000490286783239681,0.0,0.4738972223011648,0.6185850639662406,0.4008661219391085,0.013054077336702496,0.013551803336069757,2.0092778572450043,-0.025548622383040787
2015-02,1.0027711232536376,1.0028057677970437,0.011552699983461145,3.465809995038344e-05,0.0,0.5937514210116671,0.5937514210116671,0.5937514210116671,0.0027711232536375974,0.002805767797043668,2.0148458138382352,-0.02284829751098716
2015-03,1.0110368467702266,1.0114355094637837,0.1319693298808439,0.0003959079896425317,0.0,0.7216334032901299,0.825315475855472,0.6352316761523448,0.01103684677022665,0.011435509463783688,2.0370833583512002,-0.012063623899349896
2015-04,1.0177784459788066,1.0188647254947878,0.35580338628876496,0.001067410158866295,0.0,0.9898397591975177,1.25,0.8008973031476396,0.017778445978806623,0.018864725494787793,2.073299534791973,0.0
2015-05,0.9856488237428366,0.986421566563746,0.26088765841814243,0.0007826629752544273,0.0,0.8634451168820172,0.993502475508826,0.7654089105546796,-0.014351176257163423,-0.013578433436253978,2.0435452477342784,-0.014351176257163423
2015-06,0.9852655465821488,0.9856642789947527,0.13474061127158762,0.00040422183381476286,0.0,0.5968248839721672,0.7729463876741451,0.5473920262129793,-0.014734453417851179,-0.01433572100524727,2.0134347254742666,-0.02887417293696204
2015-07,0.9899300839883649,0.9905827306257167,0.2197265432226394,0.0006591796296679183,0.0,0.4768341637687157,0.5497496772488484,0.40268111534838447,-0.010069916011635094,-0.009417269374283332,1.993159606893831,-0.03865332845221647
2015-08,0.989690833342111,0.9899924193913682,0.1016302273106714,0.0003048906819320142,0.0,0.33967081310889186,0.3994587015042686,0.2200950363181384,-0.010309166657888946,-0.010007580608631828,1.9726117923305901,-0.0485640115052095
2015-09,1.0085503952927637,1.0087940780152176,0.08051669410588469,0.00024155008231765407,0.0,0.30133287524758284,0.36635671218024074,0.24714634447036798,0.00855039529276369,0.008794078015217588,1.9894784029141839,-0.04042885770781757
2015-10,1.0147396062101388,1.015156012124738,0.13683390727264758,0.00041050172181794273,0.0,0.49709487831276616,0.6049126439362236,0.3721714757442269,0.014739606210138811,0.01515601212473805,2.018802531136715,-0.02628515693981759
2015-11,0.9900242718098433,0.9903280212634894,0.10224599800965506,0.00030673799402896517,0.0,0.48269653735706003,0.589538976010076,0.42927531803055197,-0.009975728190156685,-0.0096719787365106,1.9986635058164948,-0.035998671548907124
2015-12,1.0041292868123182,1.0045733217099022,0.14750985093198896,0.0004425295527959669,0.0,0.46226139693115537,0.578067198086695,0.4402568026943925,0.004129286812318167,0.004573321709902212,2.0069165606733246,-0.03201803357627675
2016-01,0.9959406440380169,0.9961833918730544,0.08135250581547687,0.00024405751744643062,0.0,0.39342590950081885,0.5014332472308639,0.38205671605555097,-0.0040593559619831465,-0.00381660812694562,1.9987697719675526,-0.03594741694277104
2016-02,1.0073354294996089,1.007636620095415,0.09949206565479854,0.00029847619696439563,0.0,0.4808890184020124,0.5456363457973137,0.4410445092356732,0.007335429499608859,0.007636620095414992,2.01343160671577,-0.028875677185838944
2016-03,1.015592703212117,1.0159636526905966,0.12151925462960775,0.00036455776388882324,0.0,0.6779234890220704,0.7633055267925084,0.5497265591962389,0.015592703212117032,0.01596365269059663,2.0448264481971847,-0.013733223838129582
2016-04,1.0536600847833641,1.0614778723618499,2.061256032799295,0.006183768098397885,0.0012281195791967042,0.9956057213485398,1.2344127435887788,0.7824433909557778,0.05366008478336415,0.06147787236184987,2.154552008774711,0.0
2016-05,0.9903472670510851,0.9950461362127315,1.3687270027580236,0.004106181008274071,0.0006147326517462907,1.0524143340955332,1.25,0.9824356761977427,-0.009652732948914888,-0.004953863787268475,2.1337546936094607,-0.009652732948914888
2016-06,1.004957019410361,1.006516152260885,0.516789668935858,0.0015503690068075743,0.0,1.023417514203545,1.25,0.7706007739184852,0.004957019410360974,0.0065161522608849776,2.1443317570426315,-0.004743562323144768
2016-07,1.0214551937883207,1.0218459146337366,0.12776615612331346,0.0003832984683699404,0.0,1.1167755685823555,1.209592088364855,0.9815860948796928,0.021455193788320726,0.02184591463373664,2.1903388104364314,0.0
2016-08,1.0025012771531265,1.0032110153450673,0.23652728807506176,0.0007095818642251853,0.0,1.2026547272908703,1.246832669683377,1.0937990999418465,0.0025012771531265354,0.003211015345067292,2.1958174548605824,0.0
2016-09,1.004363782380865,1.007762013977701,1.1269329073247332,0.0033807987219742,0.0,0.9277821812558464,1.2415091840889756,0.7136253470874643,0.0043637823808651,0.007762013977701043,2.2053995243816993,0.0
2016-10,0.9840518660259933,0.9859407247263727,0.639618109470905,0.0019188543284127152,0.0,0.8461666471122193,1.0684186855893723,0.7310738565239276,-0.01594813397400674,-0.01405927527362727,2.170227517300649,-0.01594813397400674
2016-11,0.9471164520391608,0.9519285809168111,1.4356156535385414,0.004306846960615625,0.0007061657141608289,0.10886743757228433,0.7118998652407271,0.0,-0.05288354796083916,-0.048071419083188904,2.0554581863035475,-0.06798828802694556
2016-12,1.0065909395811163,1.0065917318870867,0.00026181659407864544,7.854497822359364e-07,0.0,0.0,0.0,0.0,0.00659093958111634,0.006591731887086727,2.0690055870209854,-0.06184545514443829
2017-01,0.9982672995807848,0.9982960650387084,0.008229735081538694,2.4689205244616082e-05,4.114672464062565e-06,0.00822934492812513,0.00822934492812513,0.00822934492812513,-0.0017327004192152495,-0.00170393496129162,2.065420620172995,-0.0634709959175983
2017-02,1.0023146074588507,1.0023415578958166,0.007684122942199676,2.305236882659903e-05,3.849274939306432e-06,0.0,0.0,0.0,0.0023146074588507037,0.0023415578958165817,2.0702012581461116,-0.06130329889931918
2017-03,0.9990044033451921,0.9990624401268253,0.016554782849180674,4.966434854754202e-05,8.270681544387552e-06,0.016541363088775102,0.016541363088775102,0.016541363088775102,-0.000995596654807862,-0.0009375598731746759,2.068140172698722,-0.06223786219481431
2017-04,1.000603579301145,1.0006481613027782,0.012744648833464153,3.823394650039246e-05,6.3868226086064e-06,0.0022131926501630077,0.0022131926501630077,0.0022131926501630077,0.000603579301144963,0.0006481613027782274,2.069388459298829,-0.06167184837903772
2017-05,1.0014087352987373,1.0014394432216402,0.008752001467187069,2.625600440156121e-05,4.3648522702979195e-06,0.010890980941395982,0.010890980941395982,0.010890980941395982,0.001408735298737307,0.0014394432216402464,2.0723036798682433,-0.06034999239005023
2017-06,0.9999142845951681,0.9999865454696585,0.020644986148780752,6.193495844634226e-05,1.0314848629222117e-05,0.031156893370034053,0.03115689337003405,0.03115689337003405,-8.571540483193196e-05,-1.345453034151678e-05,2.0721260515193887,-0.060430534870852926
2017-07,1.0026258789415365,1.0026274944205065,0.00045459717506564704,1.3637915251969411e-06,2.453625876648498e-07,0.02992206379984273,0.029922063799842732,0.029922063799842732,0.0026258789415365413,0.002627494420506471,2.0775672036822828,-0.05796333919825947
2017-08,0.9972159332744601,0.9973440423440451,0.03669126551976419,0.00011007379655929258,1.834523152494809e-05,0.06774764530165646,0.06774764530165646,0.06774764530165646,-0.00278406672553988,-0.0026559576559549436,2.071783117960438,-0.060586032119836375
2017-09,1.0004179540075402,1.0005470107086685,0.03680238820533118,0.00011040716461599354,1.8433388491012026e-05,0.02753807215699861,0.027538072156998605,0.027538072156998605,0.00041795400754018885,0.0005470107086684717,2.0726490280173433,-0.060193400287221754
