Strategy,max_shift,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
loss4_composite_stress,0.15,129.0,0.12533376962057696,0.13860617580452306,0.9237899486667894,1.7301642508973547,-0.1399488414503457,0.8955684686039062,3.5585619422074806,0.6046511627906976,0.08506412222984058
loss4_composite_stress,0.2,129.0,0.12501451711389233,0.13846749886926418,0.922507668757312,1.7276679521690594,-0.1399488414503457,0.8932872599609757,3.5477242851742212,0.5968992248062015,0.08808856928129286
loss3_index_volume_raw_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_index_volume_raw_domestic,0.025,129.0,0.12237279756338015,0.13754816767884995,0.9106084234342524,1.6871108089298006,-0.1399488414503457,0.8744109368479368,3.4591880563457447,0.5968992248062015,0.07682867645506515
loss3_index_volume_raw_domestic,0.05,129.0,0.12336421616842319,0.13769392398740793,0.9162356462486622,1.7044116148125814,-0.1399488414503457,0.8814950869900071,3.49217738825128,0.5968992248062015,0.07823323568168457
loss3_index_volume_raw_domestic,0.075,129.0,0.12433824380914826,0.13789414554318954,0.9214186365227407,1.7208647663319003,-0.1399488414503457,0.888454970549105,3.524865659355367,0.6046511627906976,0.07986691401344076
loss3_index_volume_raw_domestic,0.1,129.0,0.12530328836262772,0.13815012056468884,0.926200569642576,1.7367410606616362,-0.1399488414503457,0.8953506657437085,3.5575259006349316,0.6046511627906976,0.08154739086934651
loss3_index_volume_raw_domestic,0.15,129.0,0.1259904338849649,0.13807458490894717,0.9310725067506593,1.75280230450632,-0.1399488414503457,0.9002606422409485,3.580948164311415,0.5968992248062015,0.08450334058631796
loss3_index_volume_raw_domestic,0.2,129.0,0.12651133550887872,0.1376732354580256,0.936778031521222,1.7682274665500683,-0.1399488414503457,0.9039827282440588,3.598796888185703,0.5968992248062015,0.08691651724630987
loss3_index_volume_composite_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_index_volume_composite_domestic,0.025,129.0,0.12251791571587689,0.1375273094446169,0.9116757267909578,1.6891744449952946,-0.1399488414503457,0.8754478739957747,3.4639991189219557,0.5968992248062015,0.07692904079333225
loss3_index_volume_composite_domestic,0.05,129.0,0.12365473206140365,0.1376478676100168,0.9183945626329626,1.7087586335087803,-0.1399488414503457,0.8835709590727605,3.501898180659847,0.5968992248062015,0.07846365390741593
loss3_index_volume_composite_domestic,0.075,129.0,0.12477922959136434,0.13781833145810243,0.9247249406565515,1.7277989213294949,-0.1399488414503457,0.8916060204445238,3.539756156333589,0.6046511627906976,0.08014510369163207
loss3_index_volume_composite_domestic,0.1,129.0,0.12589276324746623,0.1380391361254443,0.930667779659147,1.746467024433014,-0.1399488414503457,0.8995627398039833,3.577610426804804,0.6046511627906976,0.0819333858549853
loss3_index_volume_composite_domestic,0.15,129.0,0.12661082040108673,0.13794333824544905,0.9358616692455946,1.7635215668252548,-0.1399488414503457,0.9046935943804055,3.6022149062188564,0.5968992248062015,0.08508954051011786
loss3_index_volume_composite_domestic,0.2,129.0,0.12687874951648315,0.1376616252320925,0.9392383007630887,1.7732548166729662,-0.1399488414503457,0.9066080733615801,3.611434836544177,0.5968992248062015,0.08808428203968305
loss3_composite_plus_index_volume_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_composite_plus_index_volume_domestic,0.025,129.0,0.12249949334233778,0.13753053816403354,0.9115364182093328,1.688973937779696,-0.1399488414503457,0.8753162375109836,3.463388030868268,0.5968992248062015,0.07736537511287034
loss3_composite_plus_index_volume_domestic,0.05,129.0,0.12360513202384182,0.1376579648306185,0.9180118535836278,1.7082852209766954,-0.1399488414503457,0.8832165435803006,3.5002368057595272,0.5968992248062015,0.07960897883953934
loss3_composite_plus_index_volume_domestic,0.075,129.0,0.12469503045034824,0.13783856097480607,0.9240580788567045,1.727093707406604,-0.1399488414503457,0.8910043781576459,3.536908656551093,0.6046511627906976,0.08207488045964317
loss3_composite_plus_index_volume_domestic,0.1,129.0,0.12577410686154633,0.1380710186217388,0.929709390977974,1.7456435958195522,-0.1399488414503457,0.8987148843684526,3.5735593312770138,0.6046511627906976,0.08465544167863585
loss3_composite_plus_index_volume_domestic,0.15,129.0,0.1263028915423683,0.1379728281512781,0.9336829190422983,1.7612714899350552,-0.1399488414503457,0.9024932985042321,3.5916448826059866,0.6046511627906976,0.08919704496124782
loss3_composite_plus_index_volume_domestic,0.2,129.0,0.1263070574257299,0.13767241139904995,0.9354429223566342,1.7690932243701225,-0.1399488414503457,0.9025230656914301,3.5917876935836532,0.6046511627906976,0.09342215902475305
loss3_corr_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_corr_domestic,0.025,129.0,0.1224977325476726,0.13749914206942745,0.911701801852447,1.689475144757574,-0.1399488414503457,0.8753036558086491,3.463329628715636,0.5968992248062015,0.07673249721363343
loss3_corr_domestic,0.05,129.0,0.12361045491581368,0.13759071934677908,0.9184282280552327,1.7096003188722055,-0.1399488414503457,0.8832545781357617,3.5004150641001273,0.5968992248062015,0.07816601877160945
loss3_corr_domestic,0.075,129.0,0.12471005796062218,0.13773302174923116,0.9247586602785618,1.7293946748750968,-0.1399488414503457,0.8911117567548404,3.537416714036469,0.5968992248062015,0.07977705903529797
loss3_corr_domestic,0.1,129.0,0.125800847046593,0.1379258218543927,0.930716778019986,1.7489113306178354,-0.1399488414503457,0.8989059555110898,3.5744719153891307,0.6046511627906976,0.08145902618312012
loss3_corr_domestic,0.15,129.0,0.12695105556688047,0.1377475462373652,0.9392054544423002,1.7737861063644718,-0.1399488414503457,0.9071247339473197,3.613926684564449,0.5968992248062015,0.08433410049183208
loss3_corr_domestic,0.2,129.0,0.12717841899160542,0.13738149349498827,0.9428217871562308,1.7860863919702978,-0.1399488414503457,0.9087493520746918,3.6217723635612398,0.5968992248062015,0.08675699107774194
loss3_breadth_domestic,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_breadth_domestic,0.025,129.0,0.12211201708972963,0.13761204503535912,0.9085467115315771,1.681560466557309,-0.1399488414503457,0.8725475382592244,3.450557700426773,0.5968992248062015,0.07640869455884272
loss3_breadth_domestic,0.05,129.0,0.12284784178236197,0.13781816108642345,0.9121689211083323,1.6935110264498003,-0.1399488414503457,0.877805350221129,3.4749596588289804,0.5968992248062015,0.07728978871092371
