month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,financing_return,regime,hard_fraction,leverage,debt_weight,w_KODEX200,w_BOND,w_GLD,w_USO,hard_w_KODEX200,hard_w_BOND,hard_w_GLD,hard_w_USO,defensive_w_KODEX200,defensive_w_BOND,defensive_w_GLD,defensive_w_USO
2008-09,0.11382636480841608,0.11553198670100677,1.8678305360753495,-0.048276399745886045,0.5608211626266197,0.0016824634878798593,2.3158404710829195e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.09596492867229271,0.43614405930962363,0.7178910120180837,2.7780319054412595e-17,0.0,0.0,1.0,0.0,0.12795323822972363,0.5815254124128315,0.29052134935744484,3.7040425405883466e-17
2008-10,-0.10323404764929611,-0.10305556926520693,1.6750068295133367,-0.14652667924347884,0.05565511845714296,0.00016696535537142888,1.1513028717755892e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.10843229369185597,0.41938499369885596,0.7021326551771002,0.020050057432187792,0.0,0.0,1.0,0.0,0.14457639158914132,0.5591799915984746,0.26951020690280036,0.026733409909583724
2008-11,0.14948560728138943,0.1497721540762145,1.9253962426236126,-0.01894470159172612,0.0891783560099598,0.00026753506802987937,1.9011726795187423e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.02924789793602249,0.5482078181738134,0.6725442838901642,3.548437613138966e-17,0.0,0.0,1.0,0.0,0.03899719724802999,0.7309437575650845,0.23005904518688564,4.731250150851955e-17
2008-12,0.03776327326420659,0.03808458910388534,1.9981055070756848,0.0,0.09473369949652684,0.0002842010984895805,3.711474118917102e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.028484089122514294,0.5800951127293459,0.6368434772605085,0.0045773208876312525,0.0,0.0,1.0,0.0,0.03797878549668573,0.7734601503057946,0.18245796968067796,0.006103094516841671
2009-01,0.06511145327535665,0.0651276896252411,2.128205060438876,0.0,0.0045174388980801575,1.3552316694240473e-05,2.6840331902030503e-06,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.028531678884033126,0.5867172466298427,0.6286033517908405,0.006147722695283625,0.0,0.0,1.0,0.0,0.03804223851204417,0.7822896621731236,0.17147113572112063,0.0081969635937115
2009-02,0.10704005349447968,0.10712323785151943,2.356008243955476,0.0,0.024803956717403756,7.441187015221127e-05,8.772486887542841e-06,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.027845880093483134,0.5854114954165636,0.6317401843908559,0.0050024400990974355,0.0,0.0,1.0,0.0,0.03712784012464418,0.7805486605554182,0.17565357918780775,0.006669920132129914
2009-03,-0.08228114451963772,-0.08209750594588894,2.1621531891451173,-0.08228114451963775,0.054143185515041686,0.00016242955654512508,2.1209017203666304e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.02602828851549005,0.5918458571966694,0.6281661300577168,0.0039597242301239,0.0,0.0,1.0,0.0,0.03470438468732007,0.7891278095955592,0.17088817341028897,0.0052796323068318675
2009-04,-0.06688243575017547,-0.06667047708861401,2.017543117390082,-0.14366041690802778,0.0649509976829056,0.00019485299304871682,1.710566851273826e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.048035003609156295,0.5772102639476108,0.6247547324432329,0.0,0.0,0.0,1.0,0.0,0.06404667147887506,0.7696136852634811,0.1663396432576438,0.0
2009-05,0.05979859317449963,0.05998366082893753,2.138189357478903,-0.09245251455949033,0.05479846070029259,0.00016439538210087778,2.0672272337028618e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.06263293326709951,0.5620402362820351,0.6253268304508655,2.1434199732897644e-18,0.0,0.0,1.0,0.0,0.08351057768946601,0.7493869817093801,0.16710244060115398,2.857893297719686e-18
2009-06,-0.005974757021172213,-0.004137444925273182,2.12541419560271,-0.09787489027017326,0.5259016836531707,0.0015777050509595122,0.00025960704493951887,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.36496217487468335,0.7560960556720236,0.12894176945329305,0.0,0.6,0.4,0.0,0.0,0.0866162331662445,0.7414614075626982,0.1719223592710574,0.0
2009-07,0.04758158926581124,0.04761357733970345,2.226544780877603,-0.05495034383263364,0.00927234210261549,2.781702630784647e-05,4.171047584362764e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.3657862095183642,0.7507480563514729,0.13346573413016288,2.2850831334552887e-18,0.6,0.4,0.0,0.0,0.08771494602448564,0.7343307418019639,0.1779543121735505,3.0467775112737183e-18
2009-08,0.008293553659134693,0.008378857582261597,2.2450107494922777,-0.04711252379866282,0.026684552465529247,8.005365739658774e-05,5.2502657303162215e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.3765926710045614,0.737923469627393,0.13548385936804574,0.0,0.6,0.4,0.0,0.0,0.10212356133941518,0.717231292836524,0.180645145824061,0.0
2009-09,0.02681648739091055,0.02683255905774777,2.305214051948496,-0.02155942880815309,0.004919948365601622,1.4759845096804867e-05,1.3118217404171211e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.3825072825825898,0.7278078230234163,0.13968489439399398,2.0657227759401063e-17,0.6,0.4,0.0,0.0,0.11000971011011972,0.7037437640312216,0.18624652585865864,2.7542970345868084e-17
2009-10,-0.019664191824243116,-0.019639133432244854,2.2598838806350403,-0.04079967188869149,0.006912237012297437,2.073671103689231e-05,4.321680961367133e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.3988173062584582,0.7087350606730408,0.14244763306850106,2.218808341844348e-18,0.6,0.4,0.0,0.0,0.13175640834461091,0.678313414230721,0.18993017742466808,2.9584111224591304e-18
2009-11,0.02515543169677989,0.025263063352868348,2.316732235237009,-0.016670573551358592,0.03537767606731961,0.00010613302820195884,1.4986278864978359e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.4081109315559442,0.689416390412497,0.15247267803155884,1.0965277745601741e-17,0.6,0.4,0.0,0.0,0.1441479087412589,0.6525551872166626,0.20329690404207845,1.462037032746899e-17
2009-12,0.0423660996155088,0.04300328078140797,2.4148831438975207,0.0,0.21172780721542228,0.0006351834216462668,1.9977442529051648e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6157645014436827,0.476212792600259,0.15802270595605836,4.2907347298228136e-19,1.0,0.0,0.0,0.0,0.1543526685915768,0.6349503901336787,0.21069694127474448,5.720979639763752e-19
2010-01,-0.030624417587531975,-0.03056966067497393,2.340928754073711,-0.030624417587531982,0.016116295497686256,4.834888649305877e-05,6.408026064985167e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6334320558059972,0.46278965768000396,0.15377828651399886,9.382394464257498e-20,1.0,0.0,0.0,0.0,0.17790940774132954,0.617052876906672,0.20503771535199847,1.2509859285676664e-19
2010-02,0.006847044307139888,0.006952116228667981,2.356957196972711,-0.023987060024494467,0.03383900483265288,0.00010151701449795866,3.5549070301334614e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6413289535469999,0.4433375050613942,0.16533354139160586,0.0,1.0,0.0,0.0,0.0,0.18843860472933316,0.5911166734151923,0.22044472185547448,0.0
2010-03,0.035551013238118476,0.03558536230190657,2.4407494134839665,0.0,0.01072060878298274,3.2161826348948225e-05,2.1872374391426335e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6445972235962274,0.43466622589320725,0.1707365505105653,0.0,1.0,0.0,0.0,0.0,0.1927962981283033,0.5795549678576097,0.22764873401408708,0.0
2010-04,0.027666972166931095,0.02769951253790772,2.5082775595732807,0.0,0.008740082555647594,2.622024766694278e-05,6.320123309683401e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6517491849373687,0.42343639185797577,0.17481442320465557,0.0,1.0,0.0,0.0,0.0,0.20233224658315815,0.5645818558106344,0.23308589760620743,0.0
2010-05,-0.01728790455015459,-0.01727821018427092,2.464914696538083,-0.01728790455015461,0.002970928327993147,8.91278498397944e-06,7.815808996872453e-07,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6559485692690388,0.41455315828905515,0.1794982724419061,5.584389422231781e-18,1.0,0.0,0.0,0.0,0.20793142569205167,0.5527375443854069,0.2393310299225415,7.445852562975708e-18
2010-06,0.020526149029753152,0.0206341750832961,2.515509902944853,0.0,0.03265346420941484,9.796039262824452e-05,1.0065660914705648e-05,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6572086257949067,0.4066063623606098,0.18618501184448333,0.0,1.0,0.0,0.0,0.0,0.20961150105987558,0.5421418164808132,0.24824668245931114,0.0
2010-07,0.019125231540210057,0.019139987773278296,2.5636196122803643,0.0,0.004404333697636403,1.321300109290921e-05,1.5432319753305723e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6650612380599312,0.3971694579461344,0.1877693039939345,0.0,1.0,0.0,0.0,0.0,0.22008165074657496,0.5295592772615125,0.25035907199191265,0.0
2010-08,0.010173817632456249,0.010220221796713364,2.5897014106946927,0.0,0.012980327797290553,3.894098339187166e-05,7.463180865243863e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.674782786258161,0.39071059122877483,0.1845066225130643,0.0,1.0,0.0,0.0,0.0,0.23304371501088122,0.5209474549716998,0.24600883001741908,0.0
2010-09,0.04774491559094497,0.047773601298540615,2.7133464859540624,0.0,0.008848654813998463,2.654596444199539e-05,2.139743153649759e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6704354104412075,0.38722887562988717,0.19233571392890544,0.0,1.0,0.0,0.0,0.0,0.22724721392160982,0.5163051675065162,0.2564476185718739,0.0
2010-10,0.006624178725221772,0.006651776926853854,2.731320178020474,0.0,0.007724672046878118,2.3174016140634353e-05,4.4241854914467835e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6794550839124968,0.37947324798223847,0.19107166810526482,7.764645458554494e-18,1.0,0.0,0.0,0.0,0.2392734452166623,0.5059643306429846,0.2547622241403531,1.0352860611405992e-17
2010-11,0.03182277014034797,0.03183315808967466,2.818238352225314,0.0,0.002918120895876552,8.754362687629656e-06,1.6335866390560923e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6801639410578655,0.3728962897781861,0.19693976916394837,1.2310194520242764e-17,1.0,0.0,0.0,0.0,0.240218588077154,0.4971950530375815,0.2625863588852645,1.6413592693657018e-17
2010-12,0.06141157302287252,0.06143240328089438,2.991310802588859,0.0,0.0064515973431377915,1.9354792029413376e-05,1.4754659924480357e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6770060878636407,0.37331055095111465,0.19968336118524477,0.0,1.0,0.0,0.0,0.0,0.23600811715152084,0.4977474012681528,0.2662444815803264,0.0
2011-01,-0.008664088686164086,-0.008609947265603731,2.9653938205073485,-0.008664088686164084,0.016098029399533517,4.829408819860055e-05,5.8473323617540125e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6899516857664423,0.3625311805298687,0.19751713370368906,2.8457448428689512e-18,1.0,0.0,0.0,0.0,0.25326891435525634,0.48337490737315836,0.2633561782715854,3.794326457158602e-18
2011-02,-0.03303681485298877,-0.03299325949100351,2.86742665389305,-0.041414669645358226,0.012658440809525261,3.7975322428575783e-05,5.580039556680558e-06,-0.0008184349455497286,Goldilocks,0.4,1.25,-0.25,0.6953395582384643,0.3566121437114217,0.19804829805011404,0.0,1.0,0.0,0.0,0.0,0.2604527443179524,0.4754828582818956,0.2640643974001521,0.0
2011-03,0.043178341047442864,0.044938303923963224,2.9912373798833722,-2.454532822970812e-05,0.5046880489237997,0.0015140641467713991,0.0002458987297489633,-0.0008184349455497286,Overheating,0.4,1.25,-0.25,0.18096878974620725,0.35929119547106103,0.20974001478273174,0.5,0.0,0.0,0.0,1.0,0.24129171966160967,0.4790549272947481,0.2796533530436423,0.0
2011-04,0.034385032574380255,0.034435160944964696,3.0940911746283657,0.0,0.015174963385046758,4.552489015514027e-05,4.603480429300089e-06,-0.0008184349455497286,Overheating,0.4,1.25,-0.25,0.19296533334056645,0.34383998145051115,0.21319468520892243,0.5,0.0,0.0,0.0,1.0,0.25728711112075525,0.45845330860068156,0.28425958027856324,6.03510974918689e-18
2011-05,-0.05176715469164663,-0.051716803571931175,2.9339188781613204,-0.05176715469164661,0.01647316099454206,4.941948298362618e-05,9.316367318298324e-07,-0.0008184349455497286,Overheating,0.4,1.25,-0.25,0.1850405926363196,0.34868782924278263,0.2162715781208978,0.5,0.0,0.0,0.0,1.0,0.24672079018175946,0.46491710565704353,0.2883621041611971,3.5652430695656253e-17
2011-06,-0.05906448025743679,-0.05895904446052471,2.76062848450524,-0.107774034862815,0.031160041600265836,9.348012480079751e-05,1.1955672111282345e-05,-0.0008184349455497286,Overheating,0.4,1.25,-0.25,0.18259148738554176,0.3405364811490002,0.22687203146545815,0.5,0.0,0.0,0.0,1.0,0.24345531651405566,0.45404864153200025,0.3024960419539442,0.0
2011-07,0.031179375169474846,0.031259342889016474,2.846703155727168,-0.0799549867598559,0.026211932706600397,7.863579811980119e-05,1.3319214218279751e-06,-0.0008184349455497286,Overheating,0.4,1.25,-0.25,0.177917467823458,0.35536614230516295,0.21671638987137898,0.5,0.0,0.0,0.0,1.0,0.23722329043127732,0.47382152307355063,0.288955186495172,4.1843427594362437e-19
2011-08,0.07889332862922425,0.0804217923340149,3.0712890433018005,-0.007369573176622346,0.5081736736454185,0.0015245210209362556,3.942683854400219e-06,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.16655841750058797,0.3678993951102052,0.7155421873892067,1.320988986505932e-17,0.0,0.0,1.0,0.0,0.22207789000078396,0.49053252681360693,0.2873895831856091,1.7613186486745762e-17
2011-09,-0.007387882666464338,-0.0072622952346378545,3.0485987202150895,-0.014703010301155839,0.03715722149839932,0.00011147166449519797,1.4115767331285834e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.15722091393890347,0.36731604389563477,0.7254630421654618,0.0,0.0,0.0,1.0,0.0,0.20962788525187132,0.48975472519417973,0.30061738955394907,0.0
2011-10,-0.010609993793980574,-0.010498094386135876,3.0162531067132705,-0.025157005247088193,0.031919066040735106,9.575719812220531e-05,1.6142209722493138e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.14303017160219594,0.40000267564316344,0.7069671527546406,4.234383877773252e-18,0.0,0.0,1.0,0.0,0.19070689546959463,0.5333369008575513,0.2759562036728542,5.6458451703643355e-18
2011-11,0.04460539349619384,0.04470434975529677,3.150794263422333,0.0,0.028521751637976756,8.556525491393027e-05,1.3391004188991918e-05,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.14613308409689102,0.3928874885802943,0.7109794273228147,1.1284235789048343e-17,0.0,0.0,1.0,0.0,0.19484411212918804,0.5238499847737258,0.28130590309708625,1.5045647718731124e-17
2011-12,-0.06159769017151739,-0.06156134868876433,2.95671261458985,-0.06159769017151728,0.011091454655223048,3.327436396566915e-05,3.0671187873818063e-06,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.14385851057259044,0.3928720816433909,0.7132694077840186,2.980708941387883e-18,0.0,0.0,1.0,0.0,0.1918113474301206,0.5238294421911879,0.2843592103786915,3.974278588517177e-18
2012-01,0.05800139959586248,0.05806018058233534,3.1282060844388035,-0.007169042817475102,0.0177267853617456,5.31803560852368e-05,5.600630387626315e-06,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.1318325873879753,0.42930355716857416,0.6888638554434506,0.0,0.0,0.0,1.0,0.0,0.17577678318396706,0.5724047428914323,0.2518184739246007,0.0
2012-02,-0.011833748257960328,-0.011754351914872823,3.091187681136535,-0.018917954427482897,0.024521556738914388,7.356467021674316e-05,5.831672870762583e-06,-0.0008184349455497286,Stagflation,0.4,1.25,-0.25,0.12730332274849426,0.43857471313180346,0.6841219641197023,0.0,0.0,0.0,1.0,0.0,0.16973776366465904,0.584766284175738,0.24549595215960301,0.0
2012-03,-0.00604932937494974,-0.004379059835468045,3.072488068693553,-0.024852842865000446,0.4769483177407505,0.0014308449532222517,0.00023942458625944286,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.43265360187457014,0.6214756414438141,0.1958707566816159,1.4183655002410236e-18,0.6,0.4,0.0,0.0,0.17687146916609345,0.5619675219250854,0.2611610089088212,1.891154000321365e-18
2012-04,0.0023078581156184704,0.002331571329584196,3.079578935218028,-0.022602341584484265,0.006912462188098518,2.0737386564295556e-05,2.9758274014298757e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.43294421621946105,0.6173889797965122,0.19966680398402675,0.0,0.6,0.4,0.0,0.0,0.17725895495928146,0.5565186397286829,0.26622240531203567,0.0
2012-05,-0.031350331045126405,-0.03131263012229066,2.983033116119345,-0.053244081738542004,0.01101791437457958,3.3053743123738736e-05,4.647179712007815e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.43211022868189225,0.6093390711776244,0.20855070014048344,0.0,0.6,0.4,0.0,0.0,0.17614697157585632,0.5457854282368325,0.27806760018731125,0.0
2012-06,-0.007106741536985878,-0.00705088308225525,2.9618334707668152,-0.05997243134823793,0.017831276414075906,5.349382924222772e-05,2.3646254884003987e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.42235664455586397,0.6168113847189767,0.21083197072515938,2.679162314048435e-18,0.6,0.4,0.0,0.0,0.16314219274115196,0.5557485129586356,0.28110929430021253,3.5722164187312466e-18
2012-07,0.017173917928334455,0.01718846166562163,3.012699755711159,-0.043828475033840686,0.004341030966087595,1.3023092898262786e-05,1.5206443889121958e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.42512790088649327,0.6220375835341072,0.20283451557939963,0.0,0.6,0.4,0.0,0.0,0.16683720118199102,0.5627167780454762,0.2704460207725328,0.0
2012-08,0.019284661565606587,0.019291149180945773,3.0707986508988343,-0.025389030776198362,0.002030614983655782,6.091844950967346e-06,3.9577038821875243e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.42292547653296547,0.6235801156832735,0.20349440778376107,0.0,0.6,0.4,0.0,0.0,0.16390063537728733,0.5647734875776981,0.27132587704501476,0.0
2012-09,0.024917967346955516,0.024946362785567694,3.1473167114110066,-0.0011037064690949672,0.009366358818115091,2.8099076454345276e-05,2.963621578317144e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.4121158339670241,0.6271395100189747,0.21074465601400116,2.0503390865061738e-17,0.6,0.4,0.0,0.0,0.14948777862269882,0.5695193466919662,0.2809928746853349,2.7337854486748984e-17
2012-10,-0.027685502172432333,-0.027656266199741417,3.0601816677599043,-0.02875865197367955,0.00942524550142334,2.8275736504270023e-05,9.602361866475894e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.4140383600399778,0.6234000459377368,0.21256159402228536,0.0,0.6,0.4,0.0,0.0,0.15205114671997044,0.564533394583649,0.28341545869638046,0.0
2012-11,0.001017625860236472,0.0010436270767149869,3.063295787762039,-0.027770291661396884,0.008358350732388456,2.507505219716537e-05,9.261642813496035e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.4092140579189444,0.6333968105875996,0.2073891314934562,1.1526990992088882e-18,0.6,0.4,0.0,0.0,0.14561874389192586,0.5778624141167992,0.27651884199127497,1.5369321322785178e-18
2012-12,0.016922047160988753,0.01694150727885871,3.1151330235506065,-0.01131817468557661,0.00616458459803998,1.849375379411994e-05,9.663640758359737e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.41167047546867397,0.6366898526560527,0.20163967187527337,0.0,0.6,0.4,0.0,0.0,0.14889396729156532,0.5822531368747369,0.26885289583369787,0.0
2013-01,-0.005582259888932073,-0.005548543183704695,3.097743541424552,-0.016837253581945433,0.010775769018047152,3.2327307054141455e-05,1.3893981732368694e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.41551753233180133,0.6352935453775919,0.19918892229060692,0.0,0.6,0.4,0.0,0.0,0.15402337644240174,0.5803913938367891,0.2655852297208092,0.0
2013-02,0.006794804245587547,0.006816047747062362,3.1187921023915655,-0.010156855178480528,0.006800524074866379,2.040157222459914e-05,8.41929250216103e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.4117585547151425,0.6359903674337348,0.20225107785112273,0.0,0.6,0.4,0.0,0.0,0.14901140628685663,0.5813204899116464,0.26966810380149697,0.0
2013-03,-0.0007076073937522169,-0.0006803448765199198,3.1165852220403374,-0.010857275506411024,0.008584180721160212,2.5752542163480635e-05,1.5099750688163938e-06,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.416212109279928,0.6423316570879836,0.19145623363208852,0.0,0.6,0.4,0.0,0.0,0.15494947903990397,0.589775542783978,0.25527497817611805,0.0
2013-04,-0.028005184166117483,-0.02799144243951107,3.0293046789276974,-0.038558399672429244,0.004476111069516328,1.3428333208548985e-05,3.1339339786222445e-07,-0.0008184349455497286,Slowdown,0.4,1.25,-0.25,0.4138512937496544,0.642211349203024,0.19393735704732168,0.0,0.6,0.4,0.0,0.0,0.15180172499953923,0.5896151322706986,0.25858314272976224,0.0
