month,return,nav,drawdown
2010-11,0.0375908763239474,2.6235970719373163,0.0
2010-12,0.0297546072682919,2.701661172443052,0.0
2011-01,-0.0132791832068493,2.6657853187713494,-0.013279183206849288
2011-02,-0.0398629414228199,2.5595192747633537,-0.0526127773273517
2011-03,0.046658526359214,2.678942672311816,-0.008409085625897372
2011-04,0.0412126027074426,2.789348872341818,0.0
2011-05,-0.0625855525010729,2.6147759320480604,-0.062585552501073
2011-06,-0.0714757974695523,2.427882737100733,-0.12958799769553853
2011-07,0.0367581558584011,2.5171272291570035,-0.09759325765380822
2011-08,0.1167116127463785,2.8109052075597405,0.0
2011-09,0.0050529263274581,2.8251085044870083,0.0
2011-10,-0.0267684509282313,2.7494847261177187,-0.026768450928231435
2011-11,0.0445942302233668,2.8720958809898427,0.0
2011-12,-0.0666251499463556,2.680742062258584,-0.0666251499463556
2012-01,0.061108824158762,2.844559057556141,-0.00958771036021655
2012-02,-0.0128565131377765,2.8079879466614894,-0.02232095897378572
2012-03,-0.0125264198047702,2.772813910834873,-0.034567777076005224
2012-04,0.0002360198954223,2.773468350084134,-0.03433991586371332
2012-05,-0.0376419113524743,2.6690697003113737,-0.07068920714739435
2012-06,-0.0091015431818221,2.644777047178697,-0.0791473694578756
2012-07,0.0200762862919563,2.6978743483562515,-0.06066006841441074
2012-08,0.0224234572079988,2.7583700183591757,-0.039596819654736715
2012-09,0.0291829812249662,2.838867478816461,-0.011569391674323137
2012-10,-0.033791954809629,2.7429365972617696,-0.0449703941233186
2012-11,0.000571738558535,2.7445048398780414,-0.044424366873096255
2012-12,0.0194430704819386,2.7978664409178116,-0.025845042487386838
2013-01,-0.0057964761854278,2.781648674723024,-0.031491708499525095
2013-02,0.0071878252415076,2.8016426792802043,-0.0245302401552685
2013-03,-0.0010662484489685,2.7986554321188577,-0.025570333273718715
2013-04,-0.0342647385446214,2.7027602354608207,-0.05895891103421724
2013-05,-0.0048344325093293,2.6896939235135866,-0.06350831066732798
2013-06,-0.0694482261671002,2.50289945159314,-0.12854599731171312
2013-07,0.0308715017165317,2.5801677163093037,-0.10164290357184336
2013-08,0.0136377134301333,2.6153553042260116,-0.08939136693282945
2013-09,0.0017176607397266,2.6198475973525164,-0.08782725023455384
2013-10,0.0125041993195007,2.6526066938965274,-0.07642126035766961
2013-11,-0.0085249213452425,2.629993430471196,-0.08429469646925869
2013-12,-0.0093742539842027,2.6053392040771746,-0.09287875055923722
2014-01,-0.0283440410792726,2.531493362651372,-0.11859023251726719
2014-02,0.0244878568225757,2.5934842096632793,-0.09700639632913033
2014-03,-0.0083567883043141,2.571811011152542,-0.10455252271515747
2014-04,-0.0127148505080731,2.539110818610721,-0.1159380035266655
2014-05,0.0106076030210238,2.56604469820093,-0.10656022482210259
2014-06,0.0104693297080811,2.592909466192069,-0.09720650924145136
2014-07,0.0264577991561338,2.661512144078617,-0.07332058038349676
2014-08,-0.0173478956785964,2.615340509055824,-0.08939651828250605
2014-09,-0.0112164088818554,2.586005780540974,-0.09961021926269054
2014-10,-0.0143009350906727,2.5490234797293536,-0.11248663507331969
2014-11,0.0161758895924584,2.59025620210604,-0.09813031687043439
2014-12,-0.0135590460870257,2.55513479888448,-0.11035880946847942
2015-01,0.0396589397693214,2.656468735975937,-0.07507658307688247
2015-02,-0.0073552488929714,2.636929747246437,-0.08187962501528945
2015-03,0.0135893991133937,2.672764038015749,-0.0694029208054836
2015-04,0.0067579699227018,2.6908264969951388,-0.06311397373413286
2015-05,-0.0042612545008634,2.6793602004737758,-0.0671062835303542
2015-06,-0.020688975612615,2.623926982628763,-0.08640689887955644
2015-07,-0.0131214152940687,2.589497346988378,-0.09839453336915394
2015-08,-0.0005617824806309,2.5880426127452,-0.09890103952474805
2015-09,0.0089820784631415,2.6112886145588314,-0.09080729795870401
2015-10,0.0198698816366555,2.663174610249262,-0.07274174658423238
2015-11,-0.0215089548855074,2.6058925077051818,-0.09268610252416654
2015-12,0.0026671581762141,2.6128428352134425,-0.0902661528441212
2016-01,0.0028393284205463,2.6202615541338847,-0.08768311967675868
2016-02,0.0383265295001917,2.7206870858866155,-0.05271717984952695
2016-03,-0.002761059493369,2.7131751069796417,-0.05533268407300884
2016-04,0.043546952262045,2.831325613841853,-0.014195301562822005
2016-05,-0.0098890442801161,2.803326509475144,-0.023943967877213757
2016-06,0.0514449035196677,2.94754337128922,0.0
2016-07,0.0199759582020389,3.00642337447279,0.0
2016-08,-0.0221049279667092,2.939966602342638,-0.022104927966709265
2016-09,0.0100219406559765,2.9694307731618688,-0.012304521587019779
2016-10,-0.0128863004345586,2.931165796099281,-0.025032262259704563
2016-11,0.0201283547660631,2.990165341121317,-0.005407765749001925
2016-12,0.0431582189757879,3.1192155516872426,0.0
2017-01,-0.0316463102326601,3.0205038886560103,-0.03164631023266007
2017-02,0.0036199072105873,3.031437832462163,-0.028140959728672477
2017-03,-0.0373088509346551,2.9183383702531582,-0.06439990379165239
2017-04,0.0090142969942044,2.9446451390522026,-0.05596612665662415
2017-05,-0.0041230252112524,2.9325042929056986,-0.05985840211669513
2017-06,-0.0068297754042697,2.912475947213096,-0.06627935807844931
2017-07,0.023844957715527,2.981923813021882,-0.044014828853715215
2017-08,-0.0189556173205108,2.925399606343321,-0.062136117922047096
2017-09,0.0539963608332871,3.083360539068991,-0.011494881332858475
2017-10,0.0403176124106658,3.2076742742055164,0.0
2017-11,0.0009869828554971,3.2108401937201765,0.0
2017-12,0.0127146162209419,3.2516647945301034,0.0
2018-01,0.0638164375104821,3.4591744576952683,0.0
2018-02,-0.0454209612036882,3.3020554288555024,-0.045420961203688215
2018-03,0.0250138177908822,3.3846524416882877,-0.021543295060241663
2018-04,0.0341954498124821,3.5003921543907346,0.0
2018-05,-0.012751813094731,3.4557558078796813,-0.012751813094730946
2018-06,0.0807829445143999,3.734921937562941,0.0
2018-07,-0.0378768425169764,3.593454887520669,-0.03787684251697643
2018-08,0.0276710374158779,3.692889512165523,-0.011253896627581028
2018-09,-0.0095110810271321,3.6577661407910704,-0.020657940932017227
2018-10,0.0232428581386971,3.7427830803060074,0.0
2018-11,-0.0145061111888986,3.68848985278716,-0.014506111188898552
2018-12,0.0247368418137583,3.779731442807209,0.0
2019-01,0.0376439065291249,3.9220152999454383,0.0
2019-02,-0.0052683682777742,3.9013526789542605,-0.005268368277774216
2019-03,-0.0072715188284573,3.872983919492792,-0.012501578067104502
2019-04,0.0131379939502349,3.9238671587964458,0.0
2019-05,-0.0243290484381671,3.828403204625154,-0.024329048438167078
2019-06,0.0415914230621226,3.9876319419611046,0.0
2019-07,-0.0116679996369467,3.9411042539100256,-0.011667999636946647
2019-08,0.0137081731698607,3.995129593503099,0.0
2019-09,0.0106511564797564,4.037682343960406,0.0
2019-10,-0.0032661831058042,4.024494534101959,-0.003266183105804177
2019-11,0.0050098967557357,4.044656836211832,0.0
2019-12,0.0362660413670585,4.191340528349446,0.0
2020-01,-0.0019272238654489,4.183262876854988,-0.0019272238654489682
2020-02,-0.0036138516412764,4.168145185441575,-0.005534110805596071
2020-03,-0.0434246138488547,3.987145090297812,-0.04871840802972094
2020-04,0.0559838257857594,4.2103607264155904,0.0
2020-05,0.0448282117190559,4.3991036684729465,0.0
2020-06,0.0251965897999084,4.509946079094732,0.0
2020-07,0.0537915338291392,4.75254299617595,0.0
2020-08,0.0051592182544735,4.777062402756991,0.0
2020-09,-0.0052461190990864,4.75200136444836,-0.005246119099086344
2020-10,-0.0251868051604001,4.632313631960044,-0.030300791279889494
2020-11,0.0411827809358711,4.823085189491304,0.0
2020-12,0.0792583960073742,5.205355185417308,0.0
2021-01,0.0190983673694793,5.304768971037032,0.0
2021-02,-0.0046849401856202,5.27991644570919,-0.004684940185620268
2021-03,-0.0003680957424258,5.27797293094516,-0.005051311421510163
2021-04,0.0151957444191863,5.3581756586551865,0.0
2021-05,0.0286480824502091,5.511677116707044,0.0
2021-06,0.0226008895212141,5.636245922298344,0.0
2021-07,0.004226640720186,5.660068308822513,0.0
2021-08,-0.0134752992698052,5.58379719447359,-0.013475299269805174
2021-09,0.0282670886271785,5.741634884645966,0.0
2021-10,0.0239575241209857,5.879190240888764,0.0
2021-11,-0.0435235501932457,5.623307009343802,-0.04352355019324572
2021-12,0.0370387948498573,5.831587524040652,-0.0080968151901335
2022-01,0.0380063521103888,6.053224892841891,0.0
2022-02,0.0560305974094172,6.392390699841378,0.0
2022-03,0.0166455296092282,6.498795428509344,0.0
2022-04,0.0175512051723842,6.6128571204484645,0.0
2022-05,0.0454642558652456,6.913505748572844,0.0
2022-06,-0.0288622442884393,6.713966456768006,-0.02886224428843931
2022-07,-0.0211480622334933,6.57197907630669,-0.049399925983522386
2022-08,-0.0264916666210027,6.397876397576968,-0.07458290623426733
2022-09,0.0320464788856591,6.602905808464976,-0.04492654687847564
2022-10,-0.0228371903722911,6.452113991506754,-0.06673774114693343
2022-11,-0.0071384426038834,6.4060559461046696,-0.07339978021612659
2022-12,0.0047789388997976,6.436670096059789,-0.06897161438124044
2023-01,0.0375282491095076,6.678227054860439,-0.0340317491977169
2023-02,0.0094150768291156,6.741103075664229,-0.02493708390192695
2023-03,0.0707430587614139,7.217989326662693,0.0
2023-04,0.0167067144265118,7.338578213076857,0.0
2023-05,-0.0020471435738669,7.323555089846637,-0.0020471435738669275
2023-06,-0.0166072301692843,7.20193112481212,-0.018620376358630453
2023-07,0.0087621744976074,7.265035702047474,-0.010021356847888518
2023-08,-0.0028733346453845,7.244160823264825,-0.012865896781448227
2023-09,-0.0320254738367629,7.012163140350054,-0.044479334177450425
2023-10,-0.0030140202476146,6.991028338665463,-0.04735929281125373
2023-11,0.0560047457158214,7.382559103064524,0.0
2023-12,0.0509853893135836,7.758961753064809,0.0
2024-01,-0.0258917955191357,7.558068301913661,-0.025891795519135674
2024-02,0.0507955774373094,7.94198474561999,0.0
2024-03,0.0666813533465213,8.47156703671536,0.0
2024-04,-0.0176231696255658,8.322271173832974,-0.01762316962556576
2024-05,0.0015330883952529,8.335029951191725,-0.01611709910715331
2024-06,0.0455429679993968,8.714631953532864,0.0
2024-07,0.0204020995775244,8.892428742430319,0.0
2024-08,-0.055597663516518,8.398030481364065,-0.05559766351651796
2024-09,-0.0314522969570584,8.133893132809774,-0.08530128625053623
2024-10,0.0298164641055369,8.376417065442471,-0.05802820488464444
2024-11,-0.0215399290456793,8.195989636195824,-0.0783182105144603
2024-12,-0.0049230375045676,8.155640471829784,-0.0828556845313746
2025-01,0.035132788380793,8.442170862636411,-0.05063384738136811
2025-02,0.0250151692203639,8.653353195352487,-0.02688529242152715
2025-03,0.0410976568631797,9.008985735690985,0.0
2025-04,0.005202931416939,9.055858870609967,0.0
2025-05,0.0286755996597558,9.315541054158826,0.0
2025-06,0.0681164476574029,9.950082618774825,0.0
2025-07,0.0286380273108357,10.235033356556372,0.0
2025-08,0.0026550189491454,10.262207564063164,0.0
2025-09,0.096334111246561,11.250808209174926,0.0
2025-10,0.1170444511022934,12.567652880474983,0.0
2025-11,0.0027958494161846,12.602790145443668,0.0
2025-12,-0.0107330120367937,12.467524247115437,-0.010733012036793665
2026-01,0.1113892218500252,13.856272071397946,0.0
2026-02,0.1243009227230973,15.578619475374994,0.0
2026-03,0.1400709850194301,17.760732050533647,0.0
2026-04,0.0350980049293685,18.38409831159247,0.0
2026-05,-0.0043048210610456,18.304958057992394,-0.004304821061045683
2026-06,-0.0878300416513433,16.69723282933283,-0.09175677009929573
2026-07,-0.0064381908025419,16.58973285850312,-0.09760421330851332
