month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_exposure,min_exposure,return,gross_return,nav,drawdown
2011-01,1.0041925687645605,1.0061090944308824,0.636943706231276,0.0019108311186938282,0.0,0.9453045679427473,0.7814867918628678,0.004192568764560534,0.006109094430882367,2.238096540594384,0.0
2011-02,0.9622993830335471,0.9646047098573816,0.7955028571045692,0.002386508571313708,0.0,0.643116815390597,0.448430455759197,-0.03770061696645288,-0.03539529014261844,2.153718920183492,-0.03770061696645277
2011-03,1.0210571924485055,1.0241968258820275,0.88521720013593,0.00265565160040779,0.0004375277925898921,0.5086429618279306,0.4381563825249984,0.021057192448505457,0.02419682588202754,2.1990701939657833,-0.01743729366483726
2011-04,1.004860640495214,1.0080312003941565,0.8977135667278167,0.0026931407001834504,0.0004488567833639083,0.648772603069292,0.5369629388199506,0.004860640495214064,0.008031200394156501,2.2097590836023917,-0.012661409585337458
2011-05,0.9516928963744437,0.9537635516168153,0.6135818005959542,0.0018407454017878627,0.0003067909002979771,0.24503140381569216,0.14976208225796178,-0.04830710362555635,-0.04623644838318475,2.1030120225632967,-0.06035687718600924
2011-06,0.9824995420985856,0.983014377505797,0.14972048688256295,0.00044916146064768894,7.486024344128163e-05,0.14157614182684178,0.09422524690736928,-0.017500457901414412,-0.01698562249420299,2.0662083491962595,-0.07680106209916893
2011-07,1.0034705814170646,1.003902375358123,0.12302356819601892,0.0003690707045880567,6.151178409800952e-05,0.10870423736478552,0.07421425281065513,0.0034705814170645777,0.0039023753581231,2.073379293496764,-0.07359702502103649
2011-08,1.0436318319956035,1.0465702302056221,0.8191969871751209,0.0024575909615253628,0.00036642675649453676,0.24998304736425278,0.10570705217091719,0.0436318319956035,0.04657023020562212,2.1638446304937777,-0.033176366056527073
2011-09,1.0034762127279373,1.0070713215768907,1.0216640503634344,0.0030649921510903034,0.0005108320251817172,0.3515034588344577,0.25,0.0034762127279373,0.007071321576890721,2.171366614739579,-0.029815481434542157
2011-10,0.9782331155985481,0.9801703966579588,0.5665284918481347,0.0016995854755444042,0.00028326424592406733,0.36304466832453464,0.25,-0.021766884401451914,-0.019829603342041202,2.1241027286433707,-0.05093337569823475
2011-11,1.0135621784525608,1.01789148967235,1.219638041793976,0.0036589141253819285,0.000609819020896988,0.4579278402707471,0.25,0.013562178452560802,0.017891489672350103,2.1529101889008033,-0.03806196477608481
2011-12,0.9692697714085579,0.9702765099892658,0.29612213966965256,0.0008883664190089577,0.0001480610698348262,0.274262305085844,0.13664026267771107,-0.030730228591442144,-0.029723490010734155,2.0867507666590366,-0.06762254048931848
2012-01,1.0196009036970828,1.0203124045054228,0.19940992562337023,0.0005982297768701107,9.970496281168516e-05,0.23116299887637934,0.16443085531369,0.019600903697082783,0.02031240450542282,2.127652967476134,-0.049347099696118835
2012-02,0.9876352727186898,0.9883276227710274,0.20041181212395792,0.0006012354363718738,0.0001002059060619791,0.3121481890300709,0.26491001975213285,-0.012364727281310217,-0.01167237722897263,2.1013451187840215,-0.06110166354756286
2012-03,0.9997463743470117,1.0010861833232898,0.38273134869211023,0.0011481940460763306,0.0001913656743460551,0.2285252038408361,0.22852520384083613,-0.0002536256529882541,0.0010861833232898022,2.100812163756116,-0.061339792251235314
2012-04,1.0058945519486109,1.006006307150549,0.0370371033901732,0.00011111131017051961,0.0,0.22879426026744665,0.22618461310989796,0.005894551948610882,0.006006307150548951,2.1131955101896502,-0.055806810894566294
2012-05,0.9938511173232635,0.9939796044938491,0.043058739616664565,0.00012917621884999368,0.0,0.23736568126689375,0.19023496526785172,-0.006148882676736522,-0.006020395506150855,2.1002017189244877,-0.06161254403854932
2012-06,1.0023075084362736,1.0025323447136014,0.07464016622241215,0.00022392049866723642,0.0,0.2323457030045264,0.2235037086435701,0.0023075084362735865,0.00253234471360142,2.1050479521087824,-0.0594472070674249
2012-07,1.0192595896747318,1.0195041985000866,0.08001470729030111,0.0002400441218709033,0.0,0.2884729583914641,0.24478702126326773,0.019259589674731847,0.019504198500086556,2.145590311912032,-0.041332546208120435
2012-08,1.0063534632195017,1.0067924703261377,0.14566699923769277,0.00043700099771307833,0.0,0.5041841570049368,0.42283782592308944,0.006353463219501698,0.006792470326137723,2.1592222410428845,-0.035241687800720345
2012-09,1.015807595692739,1.0160033615616035,0.06451958450968484,0.0001935587535290545,0.0,0.5500069311746514,0.4827054794734234,0.01580759569273904,0.016003361561603535,2.1933543532400606,-0.01999117846026477
2012-10,0.9840855583902293,0.984397554219407,0.10547176956328766,0.00031641530868986296,0.0,0.5433525076262125,0.4685762778361327,-0.015914441609770735,-0.015602445780593,2.158448343455885,-0.035587471627719136
2012-11,1.0056359906884829,1.0058409569908042,0.0679263375184729,0.00020377901255541874,0.0,0.4698432047345737,0.4289646581350695,0.0056359906884828614,0.005840956990804225,2.1706133382211736,-0.030152051597956753
2012-12,1.0114079798182405,1.0115591657478147,0.04982636901635301,0.00014947910704905904,0.0,0.5735935518307513,0.5327320203160226,0.011407979818240488,0.011559165747814681,2.1953756513768043,-0.019088045775824347
2013-01,0.9938543918595076,0.9944579645546417,0.20220437427791887,0.0006066131228337566,0.0,0.6601470271481984,0.5589615697392549,-0.006145608140492365,-0.005542035445358251,2.1818837329022642,-0.025116346266810696
2013-02,1.0170691402781558,1.0173664797637398,0.09740298365996872,0.00029220895097990617,0.0,0.6439758003807413,0.5822284692533854,0.01706914027815576,0.01736647976373984,2.219126612409799,-0.008475920426357919
2013-03,0.9966255292878866,0.9970782428364796,0.15161810957289004,0.0004548543287186701,0.0,0.6830425693999895,0.5884369981747852,-0.0033744707121133866,-0.0029217571635203887,2.211638234649751,-0.011821789393234305
2013-04,0.986573766113074,0.9870260105830921,0.15258362682417786,0.00045775088047253357,0.0,0.5643720643477718,0.4983721895348339,-0.013426233886925987,-0.01297398941690786,2.1819442624380754,-0.025089301170804656
2013-05,1.004174116797232,1.0043153563967422,0.046912842128255944,0.00014073852638476784,0.0,0.6041893871326707,0.5824942981940064,0.004174116797232008,0.004315356396742187,2.191051952634542,-0.02101991004702053
2013-06,0.967077118541378,0.9677713629643763,0.238373087056614,0.000715119261169842,0.0,0.43921747865998395,0.2688465946678134,-0.03292288145862199,-0.03222863703562373,2.118916208928273,-0.053250755498893576
2013-07,1.01046161340318,1.0106025540359458,0.04647499462425625,0.00013942498387276876,0.0,0.3417202300702048,0.3056925605047503,0.010461613403180081,0.010602554035945788,2.1410834911398124,-0.04334623091317025
2013-08,1.0032180086794313,1.0034996716594429,0.09358029555345253,0.0002807408866603576,0.0,0.3663588662837722,0.35054044890321406,0.003218008679431339,0.003499671659442871,2.1479735163976876,-0.04026771078103797
2013-09,1.0143684487351083,1.0146508847564368,0.09274934355213638,0.00027824803065640914,0.0,0.5223315804258748,0.4333041993260936,0.014368448735108341,0.014650884756436833,2.178836563752418,-0.026477846583967235
2013-10,1.0093594677313291,1.0096073530757896,0.08198864899928318,0.00024596594699784956,0.0,0.6374529536648952,0.5688461471167996,0.009359467731329119,0.009607353075789637,2.199229314262699,-0.017366197403335892
2013-11,1.0001983789725089,1.0020608968278184,0.6204584730722097,0.001861375419216629,0.0,0.5638131561734944,0.5057045856760725,0.00019837897250885028,0.0020608968278184037,2.1996655951143738,-0.017171263519224156
2013-12,0.9911815778016868,0.9925385053740121,0.45488416174745966,0.0013646524852423789,0.0,0.4978332217638634,0.4281388322598603,-0.008818422198313192,-0.007461494625987886,2.1802680152015514,-0.025838262266146383
2014-01,0.9767824179593328,0.9776118476497532,0.2824588868921824,0.0008473766606765472,0.0,0.4047402491919044,0.3263641944156273,-0.02321758204066715,-0.022388152350246826,2.129647463687967,-0.04845594233286099
2014-02,1.0065281685408336,1.006969087945622,0.14565130175866897,0.00043695390527600695,0.0,0.3781811996482323,0.3528212563736169,0.006528168540833601,0.006969087945621899,2.1435501612634806,-0.04224410235038123
2014-03,1.001274020495388,1.0021972983356926,0.30697231306452505,0.0009209169391935753,0.0,0.3749142706914846,0.3297121588339716,0.0012740204953880507,0.002197298335692599,2.146281088101823,-0.04102390170719683
2014-04,0.9993842112219833,0.9999209831971242,0.17926937419554662,0.0005378081225866399,0.0,0.4645538034157408,0.4075773707637667,-0.0006157887780167126,-7.90168028758087e-05,2.1449594322933003,-0.041614428426911654
2014-05,1.008117890195063,1.008756029678354,0.21102223303386516,0.0006330666991015955,0.0,0.4648003022097064,0.36240131138755155,0.008117890195062927,0.008756029678353983,2.162371977437522,-0.033834359592348706
2014-06,1.001311799267127,1.0016828679555319,0.12347945829695944,0.0003704383748908784,0.0,0.49225865983700745,0.4417922422203316,0.0013117992671269896,0.0016828679555318526,2.1652085754127803,-0.03256694421333872
2014-07,1.0202064978353023,1.0214534810744356,0.40695518721733476,0.0012208655616520042,0.0,0.5659395687267181,0.5089958004289632,0.02020649783530226,0.021453481074435565,2.2089598578048366,-0.01301851026578571
2014-08,0.9917701265135574,0.9926123042416455,0.28355876694124577,0.0008506763008237373,0.0,0.6389577071459643,0.5646395668969153,-0.008229873486442552,-0.007387695758354518,2.1907803976384725,-0.021141243059758952
2014-09,0.9941651475381844,0.995225090574198,0.35498718669153295,0.0010649615600745988,0.0,0.5776565460991603,0.5635009929186787,-0.005834852461815587,-0.004774909425802054,2.1779975172420145,-0.026852739487461363
2014-10,0.9900674928971812,0.9917643796256838,0.5691134697779392,0.0017073404093338176,0.0,0.3858045343060538,0.33093776402609604,-0.009932507102818788,-0.008235620374316244,2.1563645414320867,-0.03651853156459073
2014-11,1.0029544717912204,1.0038674743896328,0.30324357392153756,0.0009097307217646127,0.0,0.44715680886363024,0.39189766045568036,0.0029544717912204366,0.0038674743896327524,2.1627354596413357,-0.03367195274473467
2014-12,0.9960171797663079,0.996771684718679,0.2517572118924402,0.0007552716356773206,0.0,0.44783668678859534,0.42101115356386637,-0.003982820233692119,-0.003228315281320948,2.1541216730925528,-0.03752066364372719
2015-01,1.0123620277548637,1.012825353821175,0.1524806478147837,0.0004574419434443511,0.0,0.49904829933254163,0.40587611496924386,0.012362027754863725,0.01282535382117489,2.1807509850026765,-0.025622467374208036
2015-02,1.0026925234183532,1.0027056842714297,0.004388880824379687,1.3166642473139062e-05,0.0,0.5772537545111458,0.5772537545111458,0.002692523418353243,0.002705684271429698,2.186622708099393,-0.02299893304929579
2015-03,1.0117055649846352,1.0119459590182611,0.07951119109338667,0.00023853357328016,0.0,0.6567488044875104,0.6030407345286739,0.011705564984635153,0.01194595901826112,2.2122183623059297,-0.011562583570046359
2015-04,1.0158467352726883,1.0165477547295207,0.2299298078939214,0.0006897894236817643,0.0,0.8386769052964567,0.7154497518968019,0.015846735272688317,0.016547754729520747,2.2472748010587718,0.0
2015-05,0.9880661867341245,0.9885053468472356,0.14797714940586468,0.00044393144821759406,0.0,0.7912730203744945,0.7426011370265864,-0.011933813265875504,-0.011494653152764434,2.220456243225829,-0.011933813265875504
2015-06,0.9844695980287658,0.9849339565108838,0.1573237358964755,0.0004719712076894265,0.0,0.6239775943429968,0.5375159037874768,-0.015530401971234231,-0.015066043489116221,2.185971665208995,-0.027278878320041167
2015-07,0.9907240829908958,0.9910685660075067,0.11609064886866463,0.00034827194660599393,0.0,0.552981086469556,0.49464275089278115,-0.00927591700910424,-0.008931433992493298,2.165694773458263,-0.0363017587177471
2015-08,0.9856690896397513,0.9862708049522302,0.20341353712172963,0.0006102406113651889,0.0,0.43233916208972306,0.25,-0.014330910360248694,-0.013729195047769815,2.1346583957921736,-0.05011243182789238
2015-09,1.0099314730404696,1.0102042761333923,0.09009347872734165,0.000270280436182025,0.0,0.4304306142241378,0.37257480416896943,0.009931473040469596,0.010204276133392254,2.155858698100596,-0.0406786490531138
2015-10,1.018492763928536,1.0188182943821564,0.1065743416294109,0.0003197230248882327,0.0,0.5771690560531112,0.46565827815635813,0.018492763928535938,0.01881829438215643,2.1957264840678508,-0.022938145778448993
2015-11,0.9893972935466425,0.9897414364255254,0.11564623704134974,0.0003469387111240492,0.0,0.5680480151750493,0.5075452766484958,-0.01060270645335748,-0.010258563574474633,2.1724458407054166,-0.033297645805533294
2015-12,1.003590433758853,1.0040807193353127,0.16284176807819187,0.0004885253042345756,0.0,0.5481683791611729,0.4786323550456642,0.00359043375885304,0.0040807193353127325,2.180245863591165,-0.029826765038270753
2016-01,0.99309833885225,0.9934843301147767,0.12984212797576047,0.0003895263839272814,0.0,0.45879929344026915,0.4080642517636282,-0.006901661147750038,-0.006515669885223341,2.165198545421875,-0.036522571960593164
2016-02,1.0076458502764458,1.0078377070604752,0.06335190430841692,0.00019005571292525074,0.0,0.5333010538888427,0.5066664403291734,0.00764585027644582,0.007837707060475152,2.181753329318949,-0.02915596780106877
2016-03,1.0160089944736137,1.016309343271146,0.09866998292267753,0.00029600994876803264,0.0,0.6603134906815342,0.5793529885600426,0.016008994473613702,0.01630934327114608,2.2166810063108042,-0.013613731054855305
2016-04,1.050944222179786,1.0559648389024536,1.3656269829278473,0.004096880948783542,0.0006828134914639237,0.8421499670988465,0.7327087976146964,0.050944222179786,0.05596483890245363,2.3296080959980134,0.0
2016-05,0.993198222783365,0.9967544337599377,1.0300057393833078,0.0030900172181499235,0.000476748621954049,0.9000571629787705,0.8638951326490598,-0.006801777216634997,-0.0032455662400623364,2.313762620726966,-0.0068017772166348855
2016-06,1.0081781409599724,1.0091697778544058,0.3280944675890576,0.0009842834027671728,0.0,0.8903685236382789,0.7505278920221583,0.00817814095997238,0.009169777854405758,2.3326848975871863,0.0
2016-07,1.0191096998806342,1.0192692810026505,0.0523776859117675,0.0001571330577353025,0.0,0.933594415525886,0.8899946556616403,0.019109699880634157,0.019269281002650462,2.377261805896165,0.0
2016-08,1.002551184252724,1.00310427609837,0.18402604765866934,0.000552078142976008,0.0,0.9812635116919242,0.9201186416333076,0.002551184252723937,0.0031042760983699402,2.3833266387799696,0.0
2016-09,1.0058406999744842,1.0087303669955359,0.9571004794905698,0.002871301438471709,0.0,0.8359366970226428,0.7118120094905824,0.00584069997448422,0.008730366995535865,2.397246934618279,0.0
2016-10,0.9854391760839638,0.9868164301904292,0.46663246888403476,0.0013998974066521043,0.0,0.792059500688604,0.7179732226859183,-0.014560823916036192,-0.013183569809570805,2.3623410441200448,-0.014560823916036303
2016-11,0.9777549863623664,0.9838881216268986,1.771998763622329,0.0053159962908669875,0.0008859993818111646,0.37734483610890257,0.2154920201407931,-0.022245013637633648,-0.01611187837310135,2.3097907353768528,-0.03648193182708248
2016-12,1.0185704669130924,1.0210280539537595,0.6895559379960261,0.0020686678139880785,0.00034477796899801296,0.3341851978219212,0.31349372130297326,0.018570466913092387,0.021028053953759507,2.352684627804336,-0.018588951421910527
2017-01,0.95503905691413,0.9570047856554482,0.5860717321562094,0.0017582151964686285,0.0002930358660781047,0.40745390460381986,0.25326481021418795,-0.04496094308586995,-0.04299521434455178,2.246905708154624,-0.06271411772087399
2017-02,0.9967721788716974,0.9974905369567989,0.20564355585250912,0.0006169306675575274,0.0001028217779262546,0.21237965721253987,0.18482590649147285,-0.003227821128302555,-0.002509463043201099,2.239653098436539,-0.06573950889495428
2017-03,0.9868789233774025,0.9874637586693183,0.16924160200886768,0.0005077248060266031,8.462080100443386e-05,0.08791861831795109,0.061438091037952225,-0.013121076622597538,-0.012536241330681652,2.2102664385239152,-0.07799801238420911
2017-04,0.9949465540934481,0.995585530395007,0.18351359105219076,0.0005505407731565723,9.17567955260954e-05,0.1088293520294414,0.044607547155745275,-0.005053445906551879,-0.004414469604993032,2.1990969766377675,-0.08265729955435885
2017-05,1.000090045705833,1.0001090998855802,0.005435833102161235,1.6307499306483707e-05,2.7179165510806785e-06,0.05019103314032908,0.05019103314032908,9.004570583304172e-05,0.00010909988558016614,2.1992949958772243,-0.08257469678340645
2017-06,0.9994873067342797,0.999495806013538,0.0024283871467345973,7.285161440203792e-06,1.2141935733673248e-06,0.05100596397983576,0.051005963979835756,-0.0005126932657203431,-0.0005041939864619538,2.1981674321435056,-0.08304505455816702
2017-07,1.0032600830321436,1.003272188710823,0.003443085696898107,1.0329257090694322e-05,1.721542848449109e-06,0.04636557417411119,0.04636557417411119,0.003260083032143646,0.0032721887108229097,2.2053336404908475,-0.08005570529929185
2017-08,0.996818291652042,0.9969151962458903,0.027763988060017373,8.329196418005212e-05,1.388199403000859e-05,0.07585747708504648,0.07585747708504648,-0.0031817083479579455,-0.0030848037541096884,2.1983169120368653,-0.08298269974139738
2017-09,1.0020327743198068,1.0021211031521924,0.025155535610224787,7.546660683067436e-05,1.2577767805112348e-05,0.04698074558532467,0.04698074558532467,0.0020327743198067516,0.002121103152192383,2.202785594202451,-0.08111861052261315
2017-10,0.9937945201352797,0.9940322875173064,0.06838232633138366,0.000205146978994151,3.41911631656918e-05,0.05461665743006111,0.011598424283363606,-0.006205479864720309,-0.005967712482693566,2.1891162525513317,-0.08682071048308115
2017-11,1.006585414740245,1.0067814534197705,0.05568473487135109,0.00016705420461405324,2.784236743567567e-05,0.011512242580747472,0.009116237171392927,0.006585414740245099,0.0067814534197705445,2.2035324909889935,-0.08080704612940992
2017-12,1.0020325195728614,1.0020527316990806,0.005759519183683684,1.7278557551051053e-05,2.879759591841849e-06,0.06844500403623527,0.06844500403623527,0.0020325195728614354,0.002052731699080601,2.2080112139063646,-0.07893876845943171
2018-01,1.0000551556921073,1.0005215746915708,0.13319435084442166,0.00039958305253326497,6.659717542221094e-05,0.09177645924744604,0.06527596460185664,5.5155692107344834e-05,0.0005215746915707697,2.208132998293048,-0.07888796668973286
2018-02,0.995657131978442,0.9959461633629768,0.08299367587866543,0.00024898102763599636,4.149683793933271e-05,0.04378521706504984,0.020312186033312474,-0.004342868021558033,-0.004053836637023189,2.1985433681074142,-0.08288823468346829
2018-03,1.0051305823533003,1.0054481923404543,0.10176362357465324,0.0003052908707239598,1.0380384977349101e-05,0.05035878379577925,0.04791270571297829,0.005130582353300328,0.00544819234045435,2.2098231759147917,-0.07818291724433113
2018-04,1.006930606209084,1.0074719828989513,0.1544624020501012,0.00046338720615030364,7.36443969612377e-05,0.12888490878309022,0.0943337669751157,0.006930606209083923,0.007471982898951346,2.2251385901387644,-0.07179416604694511
2018-05,1.0022191958137552,1.0026946514710255,0.15736301304799438,0.00047208903914398317,1.7918068839203466e-06,0.15736301304799444,0.15736301304799444,0.0022191958137551815,0.0026946514710255443,2.2300766083830252,-0.06973429554593336
2018-06,1.042709165405524,1.0450824006326296,0.6733737876756264,0.002020121363026879,0.0002582906158141292,0.21495726897792689,0.10961836529995411,0.04270916540552405,0.04508240063262958,2.325321319117446,-0.03000342370331832
2018-07,0.965053713750677,0.9671120747923737,0.6090982725355967,0.0018272948176067901,0.00030454913626779836,0.4041118116582124,0.2466562736992653,-0.034946286249323055,-0.03288792520762629,2.2440599746779144,-0.06390120171944536
