name,model_name,rank_threshold,protection_fraction,vix_threshold,vix_fraction,vol_cap,dd_start,dd_fraction,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD15Pass
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.05_df0.50,none,2.0,0.0,25.0,0.75,0.22,-0.05,0.5,129.0,0.10881944434943813,0.13600331154163756,0.8289734415099069,1.5490449018165426,-0.17006866941751309,0.6398559165667952,3.035665790115443,0.6046511627906976,0.16474379007142098,0.36736413606394,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.05_df0.75,none,2.0,0.0,25.0,0.75,0.22,-0.05,0.75,129.0,0.11103110983291753,0.13152708828165827,0.8680035820488151,1.6480425466316628,-0.1333546422531131,0.8326002601557394,3.10139342702687,0.6046511627906976,0.1689443134121267,0.4481319566036356,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.05_df1.00,none,2.0,0.0,25.0,0.75,0.22,-0.05,1.0,129.0,0.11054273771972478,0.12689685561270203,0.8916290981202262,1.6878450250960626,-0.12126089583668354,0.9116107625380389,3.0867696513713176,0.627906976744186,0.17351387879917474,0.5546811885509547,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.07_df0.50,none,2.0,0.0,25.0,0.75,0.22,-0.07,0.5,129.0,0.10689262900017416,0.13788597657124463,0.8067571812823167,1.495660569179567,-0.17739781750866546,0.6025588730535126,2.9794361007639782,0.6046511627906976,0.16589440140056708,0.3476889280485679,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.07_df0.75,none,2.0,0.0,25.0,0.75,0.22,-0.07,0.75,129.0,0.10904578185046687,0.13390716263699803,0.8414288094284689,1.577373902534141,-0.14425655446919539,0.7559156133439507,3.0423337091288882,0.5968992248062015,0.16390322843585722,0.43232643158040396,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.07_df1.00,none,2.0,0.0,25.0,0.75,0.22,-0.07,1.0,129.0,0.11069942831318147,0.13113614130050016,0.8679416972039367,1.6378613551728134,-0.1369037772730387,0.8085929440237745,3.0914547536547596,0.6201550387596899,0.16454012943186927,0.5048961308661887,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.10_df0.50,none,2.0,0.0,25.0,0.75,0.22,-0.1,0.5,129.0,0.11059833060614865,0.14625446479473714,0.7915020964064228,1.4500897955675376,-0.2072682977162037,0.5335998405196646,3.0884311600732683,0.6046511627906976,0.170055554135225,0.222201544174431,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.10_df0.75,none,2.0,0.0,25.0,0.75,0.22,-0.1,0.75,129.0,0.10848843816888798,0.1454479091935751,0.7818922565670379,1.432477801052247,-0.18973392688667645,0.5717925093791241,3.0259381889504033,0.6046511627906976,0.17011048945990975,0.24186395316863946,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.22_dd0.10_df1.00,none,2.0,0.0,25.0,0.75,0.22,-0.1,1.0,129.0,0.10628325026666308,0.14545581686664685,0.7680382530817587,1.4071166053337587,-0.17838343015484592,0.595813468629927,2.9618504246713573,0.6124031007751938,0.17225996069415406,0.2609629548400703,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.03_df0.50,none,2.0,0.0,25.0,0.75,0.26,-0.03,0.5,129.0,0.11346864022836534,0.13930009107200372,0.8427834217798066,1.5778208669427094,-0.16313546737325169,0.6955485649772938,3.175326538437812,0.5968992248062015,0.14747976858271802,0.40235706556253764,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.03_df0.75,none,2.0,0.0,25.0,0.75,0.26,-0.03,0.75,129.0,0.11677447501887106,0.13462353583213574,0.8896067465724111,1.6943762980329495,-0.1478739365314976,0.7896893648597617,3.2781505969821176,0.6046511627906976,0.15076164541125764,0.5016516365741885,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.03_df1.00,none,2.0,0.0,25.0,0.75,0.26,-0.03,1.0,129.0,0.11249877093265104,0.1275746717376977,0.901164689511799,1.7656456600653656,-0.10830938888972286,1.038679768078035,3.1457199267695035,0.6201550387596899,0.17505563367840052,0.5401317918293354,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.05_df0.50,none,2.0,0.0,25.0,0.75,0.26,-0.05,0.5,129.0,0.11086720778801884,0.14099210664101278,0.8175979581097433,1.51952289609116,-0.17025295090069947,0.6511911082979258,3.0964785668360713,0.6046511627906976,0.16009785315414862,0.363620430351446,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.05_df0.75,none,2.0,0.0,25.0,0.75,0.26,-0.05,0.75,129.0,0.11326839318033532,0.1365916053751934,0.855465809133193,1.622269943397972,-0.13934363159933105,0.8128709714271513,3.169193096386184,0.5968992248062015,0.17154731261423842,0.44875831453540255,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.05_df1.00,none,2.0,0.0,25.0,0.75,0.26,-0.05,1.0,129.0,0.11065973007912544,0.13073416408041477,0.869927183012941,1.6291469817933133,-0.1291440158095375,0.8568707530539177,3.090267153274376,0.6201550387596899,0.17479671753368906,0.5320950824538925,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.07_df0.50,none,2.0,0.0,25.0,0.75,0.26,-0.07,0.5,129.0,0.1087836943579008,0.14279001443844058,0.7957856785638991,1.4695065258147022,-0.17757974957782052,0.6125906507725346,3.0346138057855607,0.6046511627906976,0.16440780887708287,0.345487595474839,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.07_df0.75,none,2.0,0.0,25.0,0.75,0.26,-0.07,0.75,129.0,0.1113430148437522,0.1389379876346823,0.8307394568950239,1.5600835947518465,-0.14438636113131686,0.7711463463123617,3.1107659368862164,0.5891472868217055,0.1732167679157704,0.41946299004363996,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.07_df1.00,none,2.0,0.0,25.0,0.75,0.26,-0.07,1.0,129.0,0.11226066078421781,0.13910293046168082,0.8360070935463589,1.5420876036575442,-0.1293359802638111,0.8679770358970167,3.1384896689311916,0.6356589147286822,0.18960779353155943,0.3139845498384035,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.10_df0.50,none,2.0,0.0,25.0,0.75,0.26,-0.1,0.5,129.0,0.1088244936639684,0.149309245204003,0.7676776152396599,1.3788038575172863,-0.20781425450843993,0.5236623152794783,3.0358143986163415,0.6046511627906976,0.16925081746145854,0.21843609629996438,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.10_df0.75,none,2.0,0.0,25.0,0.75,0.26,-0.1,0.75,129.0,0.10526201394177304,0.14719644979397675,0.7546342297186365,1.3444789072798609,-0.19029195965471157,0.5531605966577515,2.932590180547109,0.6046511627906976,0.1749073738136415,0.251893395283448,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.26_dd0.10_df1.00,none,2.0,0.0,25.0,0.75,0.26,-0.1,1.0,129.0,0.10154948333496572,0.1461584344095611,0.735794659531568,1.30757741766716,-0.17894928004533017,0.5674763447455162,2.8284149199933286,0.6046511627906976,0.1753983674161506,0.2661786528287326,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.03_df0.50,none,2.0,0.0,25.0,0.75,0.3,-0.03,0.5,129.0,0.11427807992611982,0.14355599586246084,0.8268748939790864,1.5493312123858565,-0.16285685072837086,0.701708767024633,3.2002290412515286,0.5968992248062015,0.14698300127524386,0.39704257762811174,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.03_df0.75,none,2.0,0.0,25.0,0.75,0.3,-0.03,0.75,129.0,0.11755320814282366,0.13902604977230193,0.8705983419963171,1.6578018379222976,-0.14787393653149794,0.7949555607981276,3.302807433316916,0.6046511627906976,0.15065668224218406,0.496312857755712,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.03_df1.00,none,2.0,0.0,25.0,0.75,0.3,-0.03,1.0,129.0,0.11437846933831475,0.13190701143895675,0.8884905293478932,1.7459587915405508,-0.11724840799815472,0.9755225788661869,3.203329847308519,0.6201550387596899,0.17373921277146445,0.5358171458800606,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.05_df0.50,none,2.0,0.0,25.0,0.75,0.3,-0.05,0.5,129.0,0.11177138393508113,0.14519587155374217,0.8035005843582569,1.4953421840665113,-0.17005081404772293,0.6572822633105049,3.123679973858127,0.6046511627906976,0.15863742481361764,0.3586902891003543,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.05_df0.75,none,2.0,0.0,25.0,0.75,0.3,-0.05,0.75,129.0,0.11397567366528505,0.14086374008277394,0.8380533297877929,1.5887936696922642,-0.13934363159933127,0.8179467719989583,3.190904827847416,0.5968992248062015,0.1713876852227856,0.4441198934965714,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.05_df1.00,none,2.0,0.0,25.0,0.75,0.3,-0.05,1.0,129.0,0.11129996427695388,0.1351265103387707,0.8500345621514613,1.5936142952563066,-0.12914401580953738,0.8618282742663039,3.109470773568109,0.6201550387596899,0.1747705177137337,0.5279688032933612,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.07_df0.50,none,2.0,0.0,25.0,0.75,0.3,-0.07,0.5,129.0,0.1090998561412797,0.14693532795784098,0.7791996421061953,1.434739788037937,-0.1773805171650812,0.6150611007619551,3.0439287062472453,0.6046511627906976,0.16218144411681223,0.33938431690550175,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.07_df0.75,none,2.0,0.0,25.0,0.75,0.3,-0.07,0.75,129.0,0.11158542764803947,0.1433156413537126,0.8110260905575509,1.5123677872551902,-0.14424393846462558,0.7735883312379516,3.1180679917540948,0.5968992248062015,0.16672551112734493,0.4222413548301515,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.07_df1.00,none,2.0,0.0,25.0,0.75,0.3,-0.07,1.0,129.0,0.11002078262365789,0.13948699642279017,0.8193576887793651,1.5228776372955823,-0.13844042273488255,0.7947157372839788,3.071209432603336,0.627906976744186,0.1672478026722081,0.4970668853763869,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.10_df0.50,none,2.0,0.0,25.0,0.75,0.3,-0.1,0.5,129.0,0.10823296234449309,0.1532454778012356,0.7481780363985842,1.3391201782921758,-0.20749177793324924,0.5216253069040258,3.01844961264154,0.6046511627906976,0.16956417186293757,0.21570981345124118,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.10_df0.75,none,2.0,0.0,25.0,0.75,0.3,-0.1,0.75,129.0,0.10334332972460136,0.1479722948215433,0.7394403931033668,1.329637878523006,-0.18996235024525077,0.5440200628765649,2.878324428477689,0.5891472868217055,0.1728202379868125,0.39396531199263957,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.30_dd0.10_df1.00,none,2.0,0.0,25.0,0.75,0.3,-0.1,1.0,129.0,0.10164345991826207,0.14616049892786664,0.7362357071339444,1.3166048613783101,-0.17861505334946293,0.5690643538279787,2.831009982690791,0.6046511627906976,0.1693847928681886,0.49248563756712616,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.03_df0.50,none,2.0,0.0,25.0,0.75,0.35,-0.03,0.5,129.0,0.11106866214549416,0.145294951980001,0.7987951625593862,1.4622528074154646,-0.16259474552379094,0.6831011776407162,3.102520487852611,0.5968992248062015,0.1490058488870171,0.3945679710642773,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.03_df0.75,none,2.0,0.0,25.0,0.75,0.35,-0.03,0.75,129.0,0.11299816844779587,0.1401010353787867,0.8357562487352681,1.5422211204330474,-0.14787393653149772,0.7641520277221187,3.1609333153365657,0.6046511627906976,0.15457859354074518,0.49478774038176765,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.03_df1.00,none,2.0,0.0,25.0,0.75,0.35,-0.03,1.0,129.0,0.10929784450984892,0.1322449866840715,0.851941674897359,1.6080276703730758,-0.13252388341217547,0.824740731222847,3.049775125359975,0.6201550387596899,0.1796088844636971,0.536433345256343,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.05_df0.50,none,2.0,0.0,25.0,0.75,0.35,-0.05,0.5,129.0,0.11118115906868109,0.14863988552360846,0.784620298421203,1.4456561314309289,-0.16980274517640692,0.6547665584156236,3.10589909149756,0.6046511627906976,0.15697956145128275,0.35435425785666125,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.05_df0.75,none,2.0,0.0,25.0,0.75,0.35,-0.05,0.75,129.0,0.11338614880633902,0.14441054376551593,0.8172105507033595,1.530992994639135,-0.13934363159933127,0.8137160450387111,3.1727985748671537,0.5968992248062015,0.16974023044467132,0.43980613966870147,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.05_df1.00,none,2.0,0.0,25.0,0.75,0.35,-0.05,1.0,129.0,0.1120546445520747,0.13843412230510543,0.8378634864437635,1.5604500342886478,-0.13252388341217547,0.8455430196198115,3.1322461143305147,0.6201550387596899,0.17157661195545193,0.5249587156611841,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.07_df0.50,none,2.0,0.0,25.0,0.75,0.35,-0.07,0.5,129.0,0.10902301007318105,0.1503164159165368,0.7644998721957175,1.3949605112276395,-0.17713597281629445,0.6154763955610952,3.0416622504436726,0.6046511627906976,0.1586851505544494,0.33460529963211255,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.07_df0.75,none,2.0,0.0,25.0,0.75,0.35,-0.07,0.75,129.0,0.1112027371519182,0.14671424258239943,0.7931767078226009,1.463244699999332,-0.14406925825570427,0.7718699915463418,3.106547524208349,0.5968992248062015,0.16369171878210512,0.41789135839859026,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.07_df1.00,none,2.0,0.0,25.0,0.75,0.35,-0.07,1.0,129.0,0.10761552947939634,0.14249596205123224,0.7896378175694765,1.4461674005717196,-0.14226631317268335,0.7564371851597239,3.0004206044588253,0.627906976744186,0.1663005257555099,0.4939100848684796,True
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.10_df0.50,none,2.0,0.0,25.0,0.75,0.35,-0.1,0.5,129.0,0.10453724724054192,0.154381081887896,0.7219776240692664,1.2829878741746965,-0.20709572549063449,0.5047774259602931,2.911983647163349,0.6124031007751938,0.1675764650871645,0.30113656570748953,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.10_df0.75,none,2.0,0.0,25.0,0.75,0.35,-0.1,0.75,129.0,0.10257290201563318,0.15117396473911265,0.7222925949961637,1.280334220211374,-0.18955753754948013,0.5411175062814826,2.8567920718883775,0.5813953488372093,0.16353954787728606,0.4032352250027379,False
none_rq2.00_pf0.00_vx25_vf0.75_vc0.35_dd0.10_df1.00,none,2.0,0.0,25.0,0.75,0.35,-0.1,1.0,129.0,0.10078357541923877,0.14875581207389818,0.7206595939019051,1.2750072162207433,-0.17820456989277456,0.5655498929117256,2.807345501893117,0.6046511627906976,0.1623721797187146,0.4898757607323068,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.03_df0.50,none,2.0,0.0,25.0,0.75,99.0,-0.03,0.5,129.0,0.1054317188669811,0.1498103303363264,0.7456112275512707,1.2864972037802893,-0.18240150790159138,0.5780199959962132,2.9374342922033034,0.5968992248062015,0.1492847070046079,0.3922026199465522,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.03_df0.75,none,2.0,0.0,25.0,0.75,99.0,-0.03,0.75,129.0,0.10735168170489762,0.14477943142709432,0.7786302849146016,1.3471224856007884,-0.18055607714896948,0.5945614426277445,2.992746093328935,0.6046511627906976,0.1548574069125261,0.49242229854060493,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.03_df1.00,none,2.0,0.0,25.0,0.75,99.0,-0.03,1.0,129.0,0.0919905685840734,0.13443769190939978,0.7232305203861951,1.2360411860920903,-0.17871064639634793,0.5147458779823052,2.5754495075500454,0.6201550387596899,0.18354689226997792,0.5667519633197231,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.05_df0.50,none,2.0,0.0,25.0,0.75,99.0,-0.05,0.5,129.0,0.10554364339107547,0.15305797089153472,0.733481760395435,1.275495723380891,-0.18240150790159138,0.5786336122178223,2.940633071923385,0.6046511627906976,0.1572585519505237,0.3519888745606871,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.05_df0.75,none,2.0,0.0,25.0,0.75,99.0,-0.05,0.75,129.0,0.1077376985643721,0.14895592385403184,0.7629985883952101,1.3412666553705246,-0.1805560771489696,0.5966993759810257,3.0039801653333673,0.5968992248062015,0.1700192287368565,0.43744066261259656,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.05_df1.00,none,2.0,0.0,25.0,0.75,99.0,-0.05,1.0,129.0,0.10703878447989945,0.14282605577137947,0.7852240113425699,1.3692113335362195,-0.17871064639634793,0.5989502396097139,2.9836679649441336,0.6201550387596899,0.17167109307172973,0.5257639537382178,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.07_df0.50,none,2.0,0.0,25.0,0.75,99.0,-0.07,0.5,129.0,0.10357237085394733,0.1547210847331211,0.7156275221825822,1.2360341812931894,-0.18240150790159138,0.567826286336549,2.8847541262146894,0.6046511627906976,0.15882814645927343,0.33229556806610344,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.07_df0.75,none,2.0,0.0,25.0,0.75,99.0,-0.07,0.75,129.0,0.10576178010047266,0.15122423381109532,0.7419067034721192,1.2901830726825205,-0.1805560771489696,0.5857558591794882,2.94687645455857,0.5968992248062015,0.16384416459465573,0.415707405452897,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.07_df1.00,none,2.0,0.0,25.0,0.75,99.0,-0.07,1.0,129.0,0.10499487444228683,0.1465361360727226,0.7562418195506814,1.3119437574266288,-0.17871064639634793,0.5875132598951446,2.9249795429198278,0.627906976744186,0.16450426353112968,0.49547026937016286,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.10_df0.50,none,2.0,0.0,25.0,0.75,99.0,-0.1,0.5,129.0,0.09643206587547981,0.15793261840967476,0.6630291058178464,1.1091746097883048,-0.2070942468164444,0.4656433839079618,2.6903177624810195,0.6046511627906976,0.15902302741963603,0.3222964664979405,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.10_df0.75,none,2.0,0.0,25.0,0.75,99.0,-0.1,0.75,129.0,0.09588495303629574,0.15508490986750403,0.66917341879762,1.1170002984628216,-0.18955602616861045,0.5058396452719782,2.6759214583854325,0.5891472868217055,0.16045806685053995,0.4111662092701983,False
none_rq2.00_pf0.00_vx25_vf0.75_vc99.00_dd0.10_df1.00,none,2.0,0.0,25.0,0.75,99.0,-0.1,1.0,129.0,0.09034036335130091,0.15045215615523547,0.6512789263197285,1.071701108564349,-0.17956785555066956,0.5030987482378723,2.533917451796479,0.6046511627906976,0.1525736286431474,0.5203485535195634,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.03_df0.50,none,2.0,0.0,25.0,1.0,0.18,-0.03,0.5,129.0,0.09140365460975497,0.11667574965027878,0.8092128646524848,1.5149022942565553,-0.15328098092585318,0.5963143898065852,2.5606079516284956,0.6201550387596899,0.1598903624123397,0.4535479050956991,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.03_df0.75,none,2.0,0.0,25.0,1.0,0.18,-0.03,0.75,129.0,0.09306737832117973,0.1111120164091936,0.8579808441391613,1.6322429362464919,-0.12068568060577578,0.7711551018648828,2.6028823196217026,0.6124031007751938,0.15868466666313794,0.5369539462335837,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.03_df1.00,none,2.0,0.0,25.0,1.0,0.18,-0.03,1.0,129.0,0.09631055253870313,0.10735136616418665,0.9120182582079767,1.7880305429620815,-0.0949158867349339,1.014693702516461,2.687114300052624,0.627906976744186,0.16849366503983443,0.5969868144093453,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.05_df0.50,none,2.0,0.0,25.0,1.0,0.18,-0.05,0.5,129.0,0.08927288952264711,0.11865805302212337,0.7810039016566211,1.4540603893705173,-0.16073838547683816,0.5553924736634301,2.5073760251603234,0.6046511627906976,0.17085214927943806,0.4352002389856895,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.05_df0.75,none,2.0,0.0,25.0,1.0,0.18,-0.05,0.75,129.0,0.09193658363322821,0.11382986909481704,0.8309482285581571,1.5682655031877624,-0.1264682724402837,0.7269537399321968,2.5740811151241365,0.6046511627906976,0.16677401494045097,0.5243437558846009,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.05_df1.00,none,2.0,0.0,25.0,1.0,0.18,-0.05,1.0,129.0,0.09478379861758945,0.11082501601181038,0.8741791774962142,1.6708773062844124,-0.11419624897544833,0.830007985971304,2.647158155923561,0.627906976744186,0.1727087020604999,0.5767037369461298,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.07_df0.50,none,2.0,0.0,25.0,1.0,0.18,-0.07,0.5,129.0,0.08690145380114189,0.12128064458025566,0.7485442933304759,1.3792496248949087,-0.16819256949733286,0.5166783173647868,2.4493132040768186,0.6124031007751938,0.18554711519933678,0.3999391664506297,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.07_df0.75,none,2.0,0.0,25.0,1.0,0.18,-0.07,0.75,129.0,0.08780275647591096,0.11664937594630412,0.7808271013068225,1.454249700936033,-0.13882696344703915,0.6324618380737448,2.471235681478799,0.5968992248062015,0.17511927469170846,0.4976469037484331,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.07_df1.00,none,2.0,0.0,25.0,1.0,0.18,-0.07,1.0,129.0,0.08904057113156916,0.1140843542069,0.8059167232549884,1.5085575560247144,-0.13482966269690122,0.6603930422323572,2.5016332299974016,0.6201550387596899,0.1725447822944928,0.5664645644315524,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.10_df0.50,none,2.0,0.0,25.0,1.0,0.18,-0.1,0.5,129.0,0.09077222324034318,0.1286545185161752,0.7403297465818157,1.3544402547642558,-0.18669385571087416,0.4862089483058229,2.5447273209216945,0.6046511627906976,0.1806428812334064,0.291801736519724,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.10_df0.75,none,2.0,0.0,25.0,1.0,0.18,-0.1,0.75,129.0,0.08919884299988068,0.12767809302036395,0.7336306284689758,1.3414211249728116,-0.1692158059312332,0.527130680901817,2.5055443350945845,0.6046511627906976,0.18078078776817158,0.3092395107136684,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.18_dd0.10_df1.00,none,2.0,0.0,25.0,1.0,0.18,-0.1,1.0,129.0,0.08848499574234325,0.12747619712367358,0.7294090456690573,1.333040560923202,-0.1569411202837402,0.5638101447368775,2.487948027729417,0.6201550387596899,0.18161005041453465,0.3236712541484884,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.03_df0.50,none,2.0,0.0,25.0,1.0,0.22,-0.03,0.5,129.0,0.09551187236330994,0.12546794541877213,0.7908353435525279,1.4790772579802556,-0.16287599001983488,0.5864085452476979,2.6661446081716442,0.6046511627906976,0.1597762269147603,0.4656905371600325,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.03_df0.75,none,2.0,0.0,25.0,1.0,0.22,-0.03,0.75,129.0,0.09834929142296,0.12006273616850496,0.8427368637873706,1.6066100318105663,-0.13682354094538707,0.7188038750014224,2.7413222908792583,0.6046511627906976,0.15999883595647396,0.5674401361936646,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.03_df1.00,none,2.0,0.0,25.0,1.0,0.22,-0.03,1.0,129.0,0.10223025393263141,0.11643482345818594,0.8957653380145765,1.7756708192020736,-0.09491588673493356,1.077061569451743,2.847262569452763,0.627906976744186,0.17650869247796439,0.5903099429413321,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.05_df0.50,none,2.0,0.0,25.0,1.0,0.22,-0.05,0.5,129.0,0.09467431226188605,0.1274646991603335,0.7743306372086596,1.4425406976839932,-0.17006866941751297,0.5566828539680271,2.644313640662013,0.6046511627906976,0.16916607709301681,0.43063106549433466,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.05_df0.75,none,2.0,0.0,25.0,1.0,0.22,-0.05,0.75,129.0,0.09763121033664213,0.12267990688975478,0.8219057404123528,1.5610998125559818,-0.13335464225311322,0.7321170728450054,2.722117135220312,0.6046511627906976,0.17274581959774338,0.5182432046901837,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.05_df1.00,none,2.0,0.0,25.0,1.0,0.22,-0.05,1.0,129.0,0.10117673745203648,0.12013488746028336,0.8638774525107835,1.6502554447220261,-0.11977188362653846,0.8447453140798584,2.818143177484908,0.627906976744186,0.1790016831910169,0.5763132942761525,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.07_df0.50,none,2.0,0.0,25.0,1.0,0.22,-0.07,0.5,129.0,0.09171621971976363,0.12951464277365807,0.7429882468759522,1.3761135561250706,-0.17739781750866568,0.5170087265322946,2.568502241492405,0.6046511627906976,0.17907462911152555,0.4050051018666139,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.07_df0.75,none,2.0,0.0,25.0,1.0,0.22,-0.07,0.75,129.0,0.0921837994683472,0.12520167125431444,0.7677427468777889,1.4419404809699747,-0.14425655446919539,0.6390267659417318,2.580352868136446,0.5891472868217055,0.17965817144575316,0.4965524615322256,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.07_df1.00,none,2.0,0.0,25.0,1.0,0.22,-0.07,1.0,129.0,0.09556649637647885,0.1261328780618288,0.7878098235169694,1.4504670176609296,-0.12711177623210268,0.7518303906160276,2.667574042639584,0.6356589147286822,0.19278691631646427,0.3802826307354701,True
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.10_df0.50,none,2.0,0.0,25.0,1.0,0.22,-0.1,0.5,129.0,0.09311645876673458,0.13880641903748958,0.711236817430264,1.2942706227203171,-0.2072682977162038,0.4492556738910049,2.6041389849355516,0.6046511627906976,0.19079506897912565,0.2830917084998498,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.10_df0.75,none,2.0,0.0,25.0,1.0,0.22,-0.1,0.75,129.0,0.09087045707421115,0.13789909371921674,0.6999823568965585,1.2730328187074655,-0.18973392688667645,0.47893625860854033,2.5471920399649592,0.6046511627906976,0.19804189231426628,0.31160259800661416,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.22_dd0.10_df1.00,none,2.0,0.0,25.0,1.0,0.22,-0.1,1.0,129.0,0.0901669328209922,0.13774824613333023,0.695877837340957,1.2654753547330528,-0.17838343015484603,0.5054669749467349,2.5295880523866603,0.6201550387596899,0.2006607224904683,0.34220082090089077,False
none_rq2.00_pf0.00_vx25_vf1.00_vc0.26_dd0.03_df0.50,none,2.0,0.0,25.0,1.0,0.26,-0.03,0.5,129.0,0.09734573020489101,0.13116069989634288,0.7747260604184001,1.445311880664097,-0.16313546737325146,0.5967171441766582,2.7145159007360085,0.5968992248062015,0.1578375119490394,0.4702000838860291,False
