target_month,signal_date,factor_name,score,p_up,realized_10d_return,realized_up
2008-03,2008-02-29,engineered_technical,-0.34794387095623563,0.32602806452188215,-0.06557528245330879,0.0
2008-04,2008-03-31,engineered_technical,-0.3541406723716353,0.3229296638141823,0.026923960487020393,1.0
2008-05,2008-04-30,engineered_technical,-0.06300073289980584,0.46849963355009705,0.032638297872340516,1.0
2008-06,2008-05-30,engineered_technical,0.04276505812689133,0.5213825290634456,-0.05285100648530283,0.0
2008-07,2008-06-30,engineered_technical,0.05351387266136544,0.5267569363306828,-0.06744098913450725,0.0
2008-08,2008-07-31,engineered_technical,-0.22365113379390106,0.38817443310304944,-0.012835586909660912,0.0
2008-09,2008-08-29,engineered_technical,-0.05875425328596948,0.47062287335701525,0.004974597798475866,1.0
2008-10,2008-09-30,engineered_technical,-0.30882857487074067,0.34558571256462967,-0.0661236737755867,0.0
2008-11,2008-10-31,engineered_technical,-0.7163992028162371,0.14180039859188143,-0.03552542372881373,0.0
2008-12,2008-11-28,engineered_technical,-0.7146705241829387,0.14266473790853063,0.026446751030854587,1.0
2009-01,2008-12-30,engineered_technical,-0.26326458753088156,0.3683677062345592,-0.008882815169115155,0.0
2009-02,2009-01-30,engineered_technical,-0.6354688946476719,0.18226555267616407,0.0255071697614484,1.0
2009-03,2009-02-27,engineered_technical,-0.3048950052088213,0.34755249739558935,0.06677772144564353,1.0
2009-04,2009-03-31,engineered_technical,-0.12979205718692205,0.435103971406539,0.09566269664352589,1.0
2009-05,2009-04-30,engineered_technical,0.19728050357019777,0.5986402517850988,0.00565006124677625,1.0
2009-06,2009-05-29,engineered_technical,0.33756935725143633,0.6687846786257181,0.018899456793172842,1.0
2009-07,2009-06-30,engineered_technical,0.2239665966475058,0.6119832983237529,0.0024959988634452035,1.0
2009-08,2009-07-31,engineered_technical,0.11415002469416759,0.5570750123470838,0.015670780564702946,1.0
2009-09,2009-08-31,engineered_technical,0.46578511131271544,0.7328925556563577,0.031189700091434958,1.0
2009-10,2009-09-30,engineered_technical,0.4686891613613442,0.7343445806806721,-0.012635713975608365,0.0
2009-11,2009-10-30,engineered_technical,0.5656378878062138,0.7828189439031069,-0.0019155368198130462,0.0
2009-12,2009-11-30,engineered_technical,0.4618864753930739,0.730943237696537,0.07135898009010178,1.0
2010-01,2009-12-30,engineered_technical,0.2268149563959604,0.6134074781979801,0.00443006075366692,1.0
2010-02,2010-01-29,engineered_technical,0.46763458494683524,0.7338172924734176,-0.0070146813254980955,0.0
2010-03,2010-02-26,engineered_technical,0.11494428865915794,0.5574721443295789,0.03541036680505072,1.0
2010-04,2010-03-31,engineered_technical,0.24850048941207245,0.6242502447060362,0.027458617511925132,1.0
2010-05,2010-04-30,engineered_technical,0.2716075355369706,0.6358037677684854,-0.056644418717430534,0.0
2010-06,2010-05-31,engineered_technical,-0.18493588253741639,0.40753205873129184,0.034802745157628046,1.0
2010-07,2010-06-30,engineered_technical,0.25623967602872244,0.6281198380143612,0.03985622296010294,1.0
2010-08,2010-07-30,engineered_technical,0.2281305840624735,0.6140652920312367,-0.010640881863293483,0.0
2010-09,2010-08-31,engineered_technical,0.24737102885039475,0.6236855144251974,0.039447728425583195,1.0
2010-10,2010-09-30,engineered_technical,0.16376961853866068,0.5818848092693303,0.015394026098766167,1.0
2010-11,2010-10-29,engineered_technical,0.26137738505098523,0.6306886925254926,0.016700719171326428,1.0
2010-12,2010-11-30,engineered_technical,0.23240869269410191,0.616204346347051,0.048953574787300225,1.0
2011-01,2010-12-30,engineered_technical,0.19992316291350365,0.5999615814567518,0.02813093657383381,1.0
2011-02,2011-01-31,engineered_technical,0.3281018087846384,0.6640509043923192,-0.042484436287074434,0.0
2011-03,2011-02-28,engineered_technical,0.29649968005440885,0.6482498400272044,-0.008234651170589746,0.0
2011-04,2011-03-31,engineered_technical,-0.07320086981949342,0.46339956509025326,0.016561388181291825,1.0
2011-05,2011-04-29,engineered_technical,0.23005373466271015,0.615026867331355,-0.045042238650195854,0.0
2011-06,2011-05-31,engineered_technical,-0.07949962719701462,0.4602501864014927,-0.030117513671188867,0.0
2011-07,2011-06-30,engineered_technical,-0.06744163352747784,0.46627918323626105,0.007929227340887524,1.0
2011-08,2011-07-29,engineered_technical,0.18879067110494227,0.5943953355524711,-0.16741428143718828,0.0
2011-09,2011-08-31,engineered_technical,-0.6224289963304601,0.18878550183476994,-0.018491667142093604,0.0
2011-10,2011-09-30,engineered_technical,-0.6320664173065574,0.18396679134672128,0.05601219101087951,1.0
2011-11,2011-10-31,engineered_technical,-0.3949413068220903,0.30252934658895486,-0.011503234798902806,0.0
2011-12,2011-11-30,engineered_technical,-0.4935509024899948,0.2532245487550026,0.0034921892240424857,1.0
2012-01,2011-12-29,engineered_technical,-0.21369036393793536,0.3931548180310323,0.03220480434620776,1.0
2012-02,2012-01-31,engineered_technical,0.013074121272107365,0.5065370606360536,0.019923603369249587,1.0
2012-03,2012-02-29,engineered_technical,0.2177711374632289,0.6088855687316145,0.011820976069195854,1.0
2012-04,2012-03-30,engineered_technical,0.3098051098909986,0.6549025549454993,-0.0053652912062636116,0.0
2012-05,2012-04-30,engineered_technical,0.23052580446228066,0.6152629022311403,-0.04423093478374385,0.0
2012-06,2012-05-31,engineered_technical,-0.06282476121209277,0.4685876193939536,0.012854599711602077,1.0
2012-07,2012-06-29,engineered_technical,-0.0641614908892244,0.4679192545553878,-0.02520894229530235,0.0
2012-08,2012-07-31,engineered_technical,-0.25608974611739566,0.37195512694130217,0.04127623517376189,1.0
2012-09,2012-08-31,engineered_technical,0.12426001762039242,0.5621300088101963,0.05922229014500213,1.0
2012-10,2012-09-28,engineered_technical,0.09335365164794739,0.5466768258239737,-0.032116840976731176,0.0
2012-11,2012-10-31,engineered_technical,0.04564546562196674,0.5228227328109833,-0.011155503270179667,0.0
2012-12,2012-11-30,engineered_technical,-0.04218841046271371,0.47890579476864314,0.04050075148880783,1.0
2013-01,2012-12-28,engineered_technical,0.13616559691738206,0.568082798458691,-0.006200755949406278,0.0
2013-02,2013-01-31,engineered_technical,0.1889087858020665,0.5944543929010333,0.015552836179886675,1.0
2013-03,2013-02-28,engineered_technical,0.12879979847966372,0.5643998992398318,-0.02716205155399265,0.0
2013-04,2013-03-29,engineered_technical,0.0009101597446089238,0.5004550798723044,-0.045557152520240285,0.0
2013-05,2013-04-30,engineered_technical,-0.11492987770130468,0.44253506114934765,0.001367565033173923,1.0
2013-06,2013-05-31,engineered_technical,-0.05675059981292696,0.4716247000935365,-0.06275108911949989,0.0
2013-07,2013-06-28,engineered_technical,-0.38391125525706393,0.30804437237146803,0.0024829675948072616,1.0
2013-08,2013-07-31,engineered_technical,-0.21787719920658055,0.3910614003967097,0.0024218885016238367,1.0
2013-09,2013-08-30,engineered_technical,-0.3218513120577333,0.33907434397113334,0.036290943840903145,1.0
2013-10,2013-09-30,engineered_technical,0.15098836659074083,0.5754941832953704,0.028187748614441288,1.0
2013-11,2013-10-31,engineered_technical,0.23214950106934448,0.6160747505346722,-0.031647811292572214,0.0
2013-12,2013-11-29,engineered_technical,-0.08149022410930674,0.45925488794534663,-0.04380089046134805,0.0
2014-01,2013-12-30,engineered_technical,0.0701202981507487,0.5350601490753744,-0.037134477489857765,0.0
2014-02,2014-01-29,engineered_technical,0.023285940347274728,0.5116429701736374,-0.00019562924709592977,0.0
2014-03,2014-02-28,engineered_technical,-0.04209642792105957,0.4789517860394702,-0.03367346472271038,0.0
2014-04,2014-03-31,engineered_technical,-0.05185319418902703,0.4740734029054865,0.009042219848546251,1.0
2014-05,2014-04-30,engineered_technical,0.284282483874301,0.6421412419371505,0.027042896889025503,1.0
2014-06,2014-05-30,engineered_technical,0.1725595942549868,0.5862797971274933,-0.0013460182901907647,0.0
2014-07,2014-06-30,engineered_technical,-0.013028323416724434,0.4934858382916378,-0.010769089571904922,0.0
2014-08,2014-07-31,engineered_technical,-0.00337987663581725,0.49831006168209135,-0.016672791950305466,0.0
2014-09,2014-08-29,engineered_technical,0.0978655818242739,0.548932790912137,-0.005665035736072688,0.0
2014-10,2014-09-30,engineered_technical,0.21846660430775902,0.6092333021538795,-0.05289849572570715,0.0
2014-11,2014-10-31,engineered_technical,-0.34600902912734244,0.3269954854363288,-0.008610933154640454,0.0
2014-12,2014-11-28,engineered_technical,-0.07672447344574228,0.46163776327712885,-0.025509234978924322,0.0
2015-01,2014-12-30,engineered_technical,-0.0838456431481037,0.45807717842594814,0.008917582300186577,1.0
2015-02,2015-01-30,engineered_technical,-0.18120163721997057,0.40939918139001474,-0.004732786178759829,0.0
2015-03,2015-02-27,engineered_technical,0.06376822351736434,0.5318841117586822,0.0035411861362610875,1.0
2015-04,2015-03-31,engineered_technical,0.05584465277596556,0.5279223263879828,0.02873656806255731,1.0
2015-05,2015-04-30,engineered_technical,0.273532197697688,0.6367660988488439,-0.020637851952848618,0.0
2015-06,2015-05-29,engineered_technical,0.008052438749514196,0.5040262193747571,-0.03877151069052209,0.0
2015-07,2015-06-30,engineered_technical,0.1047200729106493,0.5523600364553246,-0.013913443131731484,0.0
2015-08,2015-07-31,engineered_technical,-0.13316082248346162,0.4334195887582692,-0.02982917654215589,0.0
2015-09,2015-08-31,engineered_technical,-0.48760771197225644,0.2561961440138718,0.004965276012869335,1.0
2015-10,2015-09-30,engineered_technical,-0.22749357646197343,0.3862532117690133,0.04928098742105824,1.0
2015-11,2015-10-30,engineered_technical,-0.0142537368001871,0.4928731315999064,-0.03290092049934357,0.0
2015-12,2015-11-30,engineered_technical,-0.11976854981008886,0.44011572509495556,-0.02429548590131092,0.0
2016-01,2015-12-30,engineered_technical,-0.07564788009106242,0.4621760599544688,-0.04333515046887171,0.0
2016-02,2016-01-29,engineered_technical,-0.31426411438269836,0.34286794280865085,0.0036129199392633815,1.0
2016-03,2016-02-29,engineered_technical,-0.1720681271796193,0.41396593641019036,0.02799816586009718,1.0
2016-04,2016-03-31,engineered_technical,0.1256926809137155,0.5628463404568578,0.011019512636409212,1.0
2016-05,2016-04-29,engineered_technical,0.1947515311251399,0.59737576556257,-0.016360031195502334,0.0
2016-06,2016-05-31,engineered_technical,0.03999799840963472,0.5199989992048174,-0.0016466303637346913,0.0
2016-07,2016-06-30,engineered_technical,0.005969257765238101,0.5029846288826191,0.019672251637469662,1.0
2016-08,2016-07-29,engineered_technical,0.10185845067163402,0.550929225335817,0.017320260478874916,1.0
2016-09,2016-08-31,engineered_technical,0.23375848167003171,0.6168792408350159,-0.00977116848767734,0.0
2016-10,2016-09-30,engineered_technical,0.1466416095169502,0.5733208047584751,-0.0062341138759614,0.0
2016-11,2016-10-31,engineered_technical,0.25614045157021414,0.6280702257851071,-0.020172162157329643,0.0
2016-12,2016-11-30,engineered_technical,0.025345895438855088,0.5126729477194275,0.026564283325657634,1.0
2017-01,2016-12-29,engineered_technical,0.12028909977501247,0.5601445498875063,0.03228857630582138,1.0
2017-02,2017-01-31,engineered_technical,0.16230197318427836,0.5811509865921392,-0.0023862617655840968,0.0
2017-03,2017-02-28,engineered_technical,0.3191327017597583,0.6595663508798791,0.029234851896953407,1.0
2017-04,2017-03-31,engineered_technical,0.273501442631173,0.6367507213155865,-0.011387668998354417,0.0
2017-05,2017-04-28,engineered_technical,0.08687083883003971,0.5434354194150198,0.0427898802767912,1.0
2017-06,2017-05-31,engineered_technical,0.06373765498166256,0.5318688274908313,0.006048738904884887,1.0
2017-07,2017-06-30,engineered_technical,0.22366944963736543,0.6118347248186827,0.017078824695780037,1.0
2017-08,2017-07-31,engineered_technical,0.3992324964500521,0.6996162482250261,-0.02860787531212805,0.0
2017-09,2017-08-31,engineered_technical,0.24641368607695147,0.6232068430384757,0.012982954197189756,1.0
2017-10,2017-09-29,engineered_technical,0.19447435355859888,0.5972371767792994,0.04132488700668646,1.0
2017-11,2017-10-31,engineered_technical,0.0920294920671517,0.5460147460335758,0.0014982479495317946,1.0
2017-12,2017-11-30,engineered_technical,0.3802643434115103,0.6901321717057551,0.005225076126984307,1.0
2018-01,2017-12-28,engineered_technical,0.028887529969022496,0.5144437649845113,0.009457081544606893,1.0
2018-02,2018-01-31,engineered_technical,0.06656776788954287,0.5332838839447714,-0.0499925430577941,0.0
2018-03,2018-02-28,engineered_technical,-0.1073131585115365,0.4463434207442317,0.02272003591703098,1.0
2018-04,2018-03-30,engineered_technical,-0.1875508170164935,0.4062245914917533,0.00015655293183636232,1.0
2018-05,2018-04-30,engineered_technical,-0.09122859569418858,0.4543857021529057,-0.021362253289561428,0.0
2018-06,2018-05-31,engineered_technical,0.09157803898654263,0.5457890194932713,-0.015434125003359278,0.0
2018-07,2018-06-29,engineered_technical,-0.08549382878277187,0.45725308560861405,-0.003328069824965252,0.0
2018-08,2018-07-31,engineered_technical,-0.08446443691033205,0.457767781544834,-0.021473046748283098,0.0
2018-09,2018-08-31,engineered_technical,-0.18696813914424343,0.40651593042787826,-0.006508713245339637,0.0
2018-10,2018-09-28,engineered_technical,-0.18555549633616053,0.40722225183191973,-0.07850635320101396,0.0
2018-11,2018-10-31,engineered_technical,-0.20696266024577942,0.39651866987711026,0.0187569913201171,1.0
2018-12,2018-11-30,engineered_technical,-0.32281413685713767,0.33859293157143117,-0.021170793596115844,0.0
2019-01,2018-12-28,engineered_technical,-0.31690964126164717,0.3415451793691764,0.03611768604268262,1.0
2019-02,2019-01-31,engineered_technical,-0.2592369951379098,0.37038150243104506,-0.004134655352789007,0.0
2019-03,2019-02-28,engineered_technical,0.07979250787901707,0.5398962539395086,-0.01353962668353248,0.0
2019-04,2019-03-29,engineered_technical,0.10479279730493041,0.5523963986524651,0.03992934626814182,1.0
2019-05,2019-04-30,engineered_technical,0.09562032759780693,0.5478101637989035,-0.06597623587209478,0.0
2019-06,2019-05-31,engineered_technical,-0.0969164751455101,0.451541762427245,0.025032963003965847,1.0
2019-07,2019-06-28,engineered_technical,-0.005676316463445727,0.49716184176827716,-0.016354946758971534,0.0
2019-08,2019-07-31,engineered_technical,0.06838740181599681,0.5341937009079984,-0.04386948964483672,0.0
2019-09,2019-08-30,engineered_technical,-0.2907424276654381,0.35462878616728094,0.04966186504927972,1.0
2019-10,2019-09-30,engineered_technical,0.08181100733856803,0.540905503669284,0.010025303965944365,1.0
2019-11,2019-10-31,engineered_technical,0.014662815916570048,0.507331407958285,0.02566884437000816,1.0
2019-12,2019-11-29,engineered_technical,0.03263894088783559,0.5163194704439178,0.04873643484263934,1.0
2020-01,2019-12-30,engineered_technical,0.17474781201608441,0.5873739060080422,0.019140210805826063,1.0
2020-02,2020-01-31,engineered_technical,0.275261091802236,0.637630545901118,0.061839559999288474,1.0
2020-03,2020-02-28,engineered_technical,0.131791637426385,0.5658958187131925,-0.0978301415745525,0.0
2020-04,2020-03-31,engineered_technical,-0.6492064953444561,0.17539675232777197,0.04463361492616591,1.0
2020-05,2020-04-29,engineered_technical,-0.44221304669369593,0.278893476653152,-0.01084439910021795,0.0
2020-06,2020-05-29,engineered_technical,-0.3023329528150772,0.3488335235924614,0.05004679792612854,1.0
2020-07,2020-06-30,engineered_technical,-0.0290473893785875,0.48547630531070624,0.044709642437235075,1.0
2020-08,2020-07-31,engineered_technical,0.06359452991447459,0.5317972649572373,0.06648832198246168,1.0
2020-09,2020-08-31,engineered_technical,0.2649749300739501,0.6324874650369751,0.04179542504237754,1.0
2020-10,2020-09-29,engineered_technical,0.24287127232878622,0.6214356361643931,0.006916461750136715,1.0
2020-11,2020-10-30,engineered_technical,0.5199942542183424,0.7599971271091712,0.10434624761068023,1.0
2020-12,2020-11-30,engineered_technical,0.32887521051226243,0.6644376052561312,0.06904979523662846,1.0
2021-01,2020-12-30,engineered_technical,0.0038423362220602886,0.5019211681110302,0.07721528679556844,1.0
2021-02,2021-01-29,engineered_technical,0.4179648024572833,0.7089824012286416,0.057629002598751145,1.0
2021-03,2021-02-26,engineered_technical,0.409602316618144,0.704801158309072,0.006594167340794099,1.0
2021-04,2021-03-31,engineered_technical,0.332106073785601,0.6660530368928005,0.03923191423366301,1.0
2021-05,2021-04-30,engineered_technical,0.5304342941263543,0.7652171470631772,-0.009930566736066737,0.0
2021-06,2021-05-31,engineered_technical,0.29925470882267785,0.6496273544113389,0.010875109332421085,1.0
2021-07,2021-06-30,engineered_technical,0.33441451863534927,0.6672072593176747,-0.011276895641254336,0.0
2021-08,2021-07-30,engineered_technical,0.3948645471513148,0.6974322735756574,-0.02012485195395486,0.0
2021-09,2021-08-31,engineered_technical,-0.02885705683747096,0.4855714715812645,-0.017149270841140596,0.0
2021-10,2021-09-30,engineered_technical,0.08265226088842277,0.5413261304442114,-0.02239085076548608,0.0
2021-11,2021-10-29,engineered_technical,-0.12971143876691768,0.43514428061654115,0.005409068169041964,1.0
2021-12,2021-11-30,engineered_technical,-0.010395262906423883,0.49480236854678805,0.055570384022662234,1.0
2022-01,2021-12-30,engineered_technical,-0.05585697130584848,0.4720715143470758,-0.026335719146486802,0.0
2022-02,2022-01-28,engineered_technical,-0.1450304517738708,0.4274847741130646,0.032138293130390405,1.0
2022-03,2022-02-28,engineered_technical,-0.2794782274598371,0.36026088627008146,-0.015435320808914188,0.0
2022-04,2022-03-31,engineered_technical,-0.3636280240162087,0.3181859879918957,-0.02278870862175042,0.0
2022-05,2022-04-29,engineered_technical,-0.264579587512648,0.367710206243676,-0.018023084604038342,0.0
2022-06,2022-05-31,engineered_technical,-0.4434940873618356,0.2782529563190822,-0.08958793065966231,0.0
2022-07,2022-06-30,engineered_technical,-0.3763385807280336,0.3118307096359832,-0.005344094446792069,0.0
2022-08,2022-07-29,engineered_technical,-0.3725936958856423,0.31370315205717886,0.022850153053496136,1.0
2022-09,2022-08-31,engineered_technical,-0.24461229017089253,0.37769385491455376,-0.04188640503359897,0.0
2022-10,2022-09-30,engineered_technical,-0.0557716790196929,0.47211416049015353,0.0415559463908195,1.0
2022-11,2022-10-31,engineered_technical,-0.48245369188117937,0.2587731540594103,0.07425323613365808,1.0
2022-12,2022-11-30,engineered_technical,-0.2461746306240144,0.37691268468799277,-0.022291528190051646,0.0
2023-01,2022-12-29,engineered_technical,0.07862223257325529,0.5393111162866276,0.0760262576709898,1.0
2023-02,2023-01-31,engineered_technical,0.039675874038563215,0.5198379370192816,0.018659495190876285,1.0
2023-03,2023-02-28,engineered_technical,0.18709551835222277,0.5935477591761114,-0.017865541893955283,0.0
2023-04,2023-03-31,engineered_technical,0.045979844751978166,0.5229899223759891,0.035943902898995406,1.0
2023-05,2023-04-28,engineered_technical,0.3661637274328928,0.6830818637164464,-0.0007663212473590919,0.0
2023-06,2023-05-31,engineered_technical,0.25615318366873324,0.6280765918343666,0.012069617322765902,1.0
2023-07,2023-06-30,engineered_technical,0.34207151247866696,0.6710357562393334,0.015312044569328886,1.0
2023-08,2023-07-28,engineered_technical,0.15044007632547954,0.5752200381627398,-0.04045826206229308,0.0
2023-09,2023-08-31,engineered_technical,0.22873428906620635,0.6143671445331031,0.017125508691564262,1.0
2023-10,2023-09-27,engineered_technical,0.31907887830522835,0.6595394391526141,0.005627439964418723,1.0
2023-11,2023-10-31,engineered_technical,0.0430795622519038,0.5215397811259519,0.06930863510489615,1.0
2023-12,2023-11-30,engineered_technical,-0.053860576916479705,0.47306971154176014,0.006332096394227715,1.0
2024-01,2023-12-28,engineered_technical,0.05635767350970008,0.52817883675485,-0.05405015174138217,0.0
2024-02,2024-01-31,engineered_technical,0.01976088769963567,0.5098804438498178,0.05645881425414401,1.0
2024-03,2024-02-29,engineered_technical,0.13578836018707727,0.5678941800935386,0.012696841004153026,1.0
2024-04,2024-03-29,engineered_technical,0.1331977616775672,0.5665988808387836,-0.024242328554308412,0.0
2024-05,2024-04-30,engineered_technical,0.0157492827115448,0.5078746413557724,0.013642510166112842,1.0
2024-06,2024-05-31,engineered_technical,0.31612165312897644,0.6580608265644883,0.03998872231331285,1.0
2024-07,2024-06-28,engineered_technical,0.2640107216015554,0.6320053608007777,0.022960260008211275,1.0
2024-08,2024-07-31,engineered_technical,0.24483454149501516,0.6224172707475075,-0.05481983816218272,0.0
2024-09,2024-08-30,engineered_technical,0.006050206035035116,0.5030251030175176,-0.04986225245550213,0.0
2024-10,2024-09-30,engineered_technical,-0.2282212782361713,0.38588936088191433,0.00878484952820524,1.0
2024-11,2024-10-31,engineered_technical,-0.0009293670380083399,0.4995353164809958,-0.058676768725183126,0.0
2024-12,2024-11-29,engineered_technical,-0.15107954916473895,0.4244602254176305,0.01470594944723902,1.0
2025-01,2024-12-30,engineered_technical,-0.33971884265946317,0.3301405786702684,0.03820949433052312,1.0
2025-02,2025-01-31,engineered_technical,-0.06780969976848107,0.46609515011575947,0.02750774096209052,1.0
2025-03,2025-02-28,engineered_technical,-0.003306169796948019,0.498346915101526,0.03759616278725919,1.0
2025-04,2025-03-31,engineered_technical,0.14656944659467513,0.5732847232973376,-0.02465683354821957,0.0
2025-05,2025-04-30,engineered_technical,-0.2625109046921884,0.3687445476539058,0.024605726694062247,1.0
2025-06,2025-05-30,engineered_technical,0.053721660250744874,0.5268608301253724,0.09795242137777094,1.0
2025-07,2025-06-30,engineered_technical,0.058331118404068405,0.5291655592020342,0.04136704606392172,1.0
2025-08,2025-07-31,engineered_technical,0.26214405286510645,0.6310720264325532,-0.00466695427565067,0.0
2025-09,2025-08-29,engineered_technical,0.2690310249419526,0.6345155124709763,0.07372686794014727,1.0
2025-10,2025-09-30,engineered_technical,0.37815029237219683,0.6890751461860984,0.1297364874356277,1.0
2025-11,2025-10-31,engineered_technical,-0.13565176462431516,0.4321741176878424,-0.028119328276360545,0.0
2025-12,2025-11-28,engineered_technical,0.07341379046569574,0.5367068952328479,0.06010783571747491,1.0
2026-01,2025-12-30,engineered_technical,0.0214445299669951,0.5107222649834976,0.1497660338959521,1.0
2026-02,2026-01-30,engineered_technical,-0.03587017962522744,0.4820649101873863,0.05892242329848063,1.0
2026-03,2026-02-27,engineered_technical,-0.191099031110459,0.4044504844447705,-0.11830637636119845,0.0
2026-04,2026-03-31,engineered_technical,0.48791767563065935,0.7439588378153297,0.1988598141889304,1.0
2026-05,2026-04-30,engineered_technical,0.0966109418951382,0.5483054709475691,0.17952058667940052,1.0
2026-06,2026-05-29,engineered_technical,-0.14660555630828187,0.42669722184585906,0.010940894640858234,1.0
2026-07,2026-06-30,engineered_technical,0.019362852159219207,0.5096814260796096,-0.20825517367684832,0.0
