month,reference_return,overlay_relative_return,return,gross_return,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,nav,drawdown,avg_early_warning,avg_confirmed_risk_off,avg_panic,avg_recovery,avg_right_tail_relief
2008-02,0.07057183016308216,0.0,0.07057183016308222,0.07057183016308222,0.021332730624263767,6.39981918727913e-05,2.797331412432047e-06,0.004376644822055383,0.030293804935496094,0.001531825687719384,1.450337384004219,0.0,0.004210112072285922,0.003909888701454405,0.0,0.00017436639399452244,0.0
2008-03,0.007882935076203877,0.0,0.007882935076203967,0.007882935076203967,0.022005497290192882,6.601649187057865e-05,1.7638169350586763e-05,0.02529644268774705,0.32094861660079055,0.008853754940711465,1.4617702994409159,0.0,0.06822430097700546,0.0,0.0,0.0,0.0
2008-04,0.07634911362202593,-0.0005961233061581028,0.07570747682983336,0.07570747682983336,0.10236103503483972,0.00030708310510451915,1.936156472690598e-05,0.0026845493272304797,0.03973505331659204,0.0009395922645306678,1.5724372405163776,0.0,0.05028966956461058,0.0036644990309658756,0.0,0.0,0.0
2008-05,0.07007146327981766,8.117806587604193e-06,0.0700801499129915,0.0700801499129915,0.02420737384810652,7.262212154431955e-05,2.0873547049652e-05,0.006467199399791948,0.04910193165255124,0.0022635197899271817,1.6826338780605359,0.0,0.03851302661745468,0.0007582861632379857,0.0,0.0,0.0
2008-06,0.07188988535101001,0.0,0.07188988535100993,0.07188988535100993,0.02320986929609868,6.962960788829605e-05,6.485977136747367e-06,0.030990732438330042,0.1999040420191492,0.010846756353415513,1.803598234642033,0.0,0.00015474160495701725,0.0009363680330454398,0.0,0.0,0.0
2008-07,-0.09430583802575378,0.0,-0.09430583802575376,-0.09430583802575376,0.04461777721273308,0.00013385333163819924,8.584357296426259e-06,0.007418590892799134,0.07829224975981089,0.0025965068124796974,1.633508391662346,-0.09430583802575365,0.01301797810688933,0.0013929143375492393,0.0,0.0,0.0
2008-08,-0.03493242945476787,0.0,-0.03493242945476782,-0.03493242945476782,0.604387239096542,0.0018131617172896261,0.00011254775068210349,0.016521907824407624,0.2387877443120473,0.005782667738542669,1.5764459750068298,-0.12594393544651417,0.012663796651890274,0.00246291734522291,0.0,0.0,0.043614231734347274
2008-09,0.13242652433241914,0.0,0.1324265243324192,0.1324265243324192,0.10898703559024224,0.0003269611067707267,1.5600635408932752e-05,0.11404437853197692,0.8939558332247548,0.03991553248619192,1.785209236274816,-0.01019572874602348,0.010205456135883821,0.05541677604105088,0.0,0.0,0.0
2008-10,-0.09610779306816673,0.0011580813746954188,-0.09506101233858666,-0.09506101233858666,0.12809946400888184,0.0003842983920266455,8.013431264484928e-05,0.42415934054605386,0.9623845660292163,0.14845576919111883,1.6155054390383368,-0.10428752478848358,0.0007240343983119412,0.0645458770646936,0.06421879052732757,0.0002882168438582246,0.0
2008-11,0.12749553459585358,0.0007211660620993765,0.1283086461105727,0.1283086461105727,0.08642576537184116,0.00025927729611552346,4.6975921031592705e-05,0.24213640637614214,0.37191258101017177,0.08474774223164974,1.822788754705612,0.0,0.0,0.2796431316293163,0.12610211601215432,0.00020295233288239635,0.0
2008-12,0.028101984051352134,-9.520885081659713e-06,0.028092195610509796,0.028092195610509796,0.0859526696588956,0.0002578580089766868,7.945645975221066e-05,0.002047187546963983,0.0418530257918178,0.000716515641437394,1.8739948929594397,0.0,0.1310875703805515,0.16569400964301215,0.0,0.0026276557255603796,0.0
2009-01,0.05043600678188687,0.0,0.05043600678188698,0.05043600678188698,0.026071748064417328,7.821524419325199e-05,2.202873451176876e-05,0.0008951770902891065,0.019693895986360344,0.00031331198160118725,1.9685117120899636,0.0,0.13390342305172778,0.044253104877089736,9.180679674365621e-05,0.003906839568413791,0.0
2009-02,0.08393824188018371,0.0,0.08393824188018373,0.08393824188018373,0.03845223680625363,0.00011535671041876089,1.593122507627018e-05,0.0016108032551439503,0.032216065102879006,0.0005637811393003826,2.1337451243233456,0.0,0.09284120293481318,0.003355001641031598,0.0003597153442720231,1.3118732820929322e-06,0.0
2009-03,-0.06132132085029162,0.0,-0.06132132085029163,-0.06132132085029163,0.04222117700199834,0.000126663531005995,2.8778354411322123e-05,0.0025691295743492997,0.05652085063568459,0.0008991953510222549,2.0029010549419684,-0.06132132085029163,0.11303513324664811,0.0030065931050844586,0.0,0.0,0.0
2009-04,-0.044024488799232646,0.0,-0.0440244887992326,-0.0440244887992326,0.05686798928582362,0.00017060396785747086,7.395513195509129e-06,0.0056993268680301246,0.09024447146106618,0.001994764403810543,1.9147243598827046,-0.10264616984659636,0.175191232427883,0.005093387518696733,0.0,0.0,0.0
2009-05,0.010306404736266223,0.0002999766072029342,0.010609473023794447,0.010609473023794447,0.5626440613708182,0.0016879321841124547,0.00011451076686249466,0.05410861315012215,0.493754683222564,0.018938014602542748,1.9350385763268823,-0.09312571859278518,0.04317801461573453,0.00196036594369555,0.0,0.0,0.0
2009-06,-0.005667041464577976,-1.5928612108084828e-05,-0.005682879808580732,-0.005682879808580732,0.016313030770665732,4.89390923119972e-05,5.504161784999878e-06,0.009690934334527855,0.08147116694273568,0.0033918270170847486,1.9240419846726493,-0.09827937613551552,0.049311203935028386,0.015010022775964322,8.794773507698812e-05,0.0,0.1806013361586574
2009-07,0.05632539798559824,0.0,0.05632539798559821,0.05632539798559821,0.012302325684603238,3.6906977053809714e-05,5.002262059553869e-06,0.014997157808635283,0.08913727741478072,0.005249005233022349,2.0324144152003365,-0.04748960312452655,0.04007926237498409,0.0011680351149410976,0.0,0.0,0.06714369733183005
2009-08,0.009306334630032333,0.0,0.009306334630032387,0.009306334630032387,0.033188231190454776,9.956469357136433e-05,6.6471875403940895e-06,0.005359046088825317,0.07608757257217261,0.0018756661310888607,2.0513287438550925,-0.03862522263261836,0.006233865268829931,0.0,0.0,0.0,0.015721239883272488
2009-09,0.031606005231047535,-0.0004723827394507163,0.031118692360262656,0.031118692360262656,0.007256373701781363,2.176912110534409e-05,4.5687903543839005e-06,0.0039066720251263376,0.037156009028936364,0.0013673352087942181,2.115163411964883,-0.008708496692806822,0.11505735525161528,0.01828767048886384,0.0,0.0,0.010984712349205483
2009-10,-0.024334934439515805,1.926507637639574e-06,-0.02433305481331527,-0.02433305481331527,0.008659106422898258,2.5977319268694773e-05,3.0094114210654085e-06,0.010411472285904265,0.06821873973838664,0.0036440153000664925,2.0636950247224224,-0.032829647178754584,0.03223050366152161,0.00043142661857351934,0.0,0.0,0.03631687899991236
2009-11,0.02954808872287798,0.0029047362993337433,0.032538654428101,0.032538654428101,0.03969743197863254,0.00011909229593589763,1.616418448042606e-05,0.033915820385969235,0.23816101706634446,0.01187053713508923,2.130844883976857,-0.0013592252951994954,0.041620932443429445,0.005355421386899514,0.001412884934426896,0.0,0.2607160256296147
2009-12,0.038472043458208566,-0.001117348120560524,0.03731170867219591,0.03731170867219591,0.28662944351025765,0.000859888330530773,4.1541020426480556e-05,0.008125988251114543,0.07225107949378404,0.002844095887890089,2.2103503475134403,0.0,0.060479388359174796,0.003202282786526326,0.0,0.0,0.052633444692355764
2010-01,-0.027233454416808658,0.000245291240621448,-0.026994843304007587,-0.026994843304007587,0.013035856092960084,3.9107568278880255e-05,5.375157391883198e-06,0.0963490552986088,0.5382774696398492,0.033722169354513075,2.150682286235356,-0.0269948433040077,0.002090351587415514,0.002057982516207373,0.0,0.0,0.189753386628877
2010-02,0.0065034220954822905,0.00010633193132436602,0.006610445548238308,0.006610445548238308,0.027416505406381603,8.224951621914481e-05,3.3279098919430373e-06,0.029873219058365742,0.22613588943056562,0.010455626670428007,2.1648992543800754,-0.020562845697513876,0.04981990347792139,0.0,0.0,0.0,0.3826486340972325
2010-03,0.03352599099921783,2.7113513991761096e-06,0.03352879325135971,0.03352879325135971,0.022770539407063275,6.831161822118982e-05,1.6994533044670245e-06,0.0011657928514586834,0.01749839206522886,0.00040802749801053915,2.237485713890208,0.0,0.024183501872364545,0.0037916254467240925,0.0,0.0,0.05867305568702334
2010-04,0.026668668118480055,0.0,0.02666866811848001,0.02666866811848001,0.016577255269858916,4.9731765809576745e-05,8.359253005258207e-06,0.01558162532006203,0.13507045398887976,0.00545356886202171,2.297156477813786,0.0,0.033120068527231955,0.002043521549529385,0.0,0.0,0.03425846220019275
2010-05,-0.01728547898552753,0.0,-0.01728547898552757,-0.01728547898552757,0.02754545823924752,8.263637471774257e-05,4.2785687523263645e-06,0.11336928538668685,0.44976940238537755,0.039679249885340384,2.2574490277900674,-0.01728547898552757,0.0060340615547058675,0.009517607564395148,0.0012532580594726453,0.0,0.08477292208515956
2010-06,0.02087215050726605,0.0,0.020872150507265985,0.020872150507265985,0.03361883994803025,0.00010085651984409075,8.13807426185681e-06,0.011221296632708398,0.11880578517800511,0.003927453821447939,2.304566843660583,0.0,0.09584668515324642,0.0024717554518556483,0.0,0.0,0.012576169008936438
2010-07,0.01999951170619872,0.0,0.019999511706198625,0.019999511706198625,0.03253973389109639,9.761920167328918e-05,6.31189141588974e-06,0.017085474166076177,0.09881866478802939,0.005979915958126661,2.35065705522809,0.0,0.0664441734766174,0.0,0.0,0.0,0.0
2010-08,0.01099441862902753,0.0,0.010994418629027614,0.010994418629027614,0.03038418294897534,9.115254884692602e-05,1.2158585029357447e-05,0.017750734975689606,0.12546506284153539,0.00621275724149136,2.376501162946545,0.0,0.021491450116175065,0.0010857678248560574,0.0,0.0,0.0
2010-09,0.056398145686460975,0.0,0.056398145686461065,0.056398145686461065,0.05560024382729163,0.0001668007314818749,5.859349545730655e-06,0.02297888330137066,0.07972858387816592,0.00804260915547973,2.5105314217584485,0.0,0.007506338372302296,0.004715778095009875,0.0,0.0,0.003670477313304423
2010-10,0.0072697229117376595,0.0,0.007269722911737553,0.007269722911737553,0.010610496839483702,3.183149051845111e-05,6.095122975581568e-06,0.029593035960039857,0.21241604952872506,0.01035756258601395,2.528782289555843,0.0,0.08411578626137395,0.0018053658529234486,0.0,0.0,0.010464484856822972
2010-11,0.03749650641246914,8.761918853461559e-05,0.0375874110144685,0.0375874110144685,0.003996031166141417,1.1988093498424251e-05,3.467642894046552e-06,0.09700441030072904,0.5589944276321919,0.03395154360525516,2.623832668839487,0.0,0.033094863265664236,0.051185876779802526,0.0030572957408815465,0.0,0.003931285991895623
2010-12,0.03453499162901271,-0.00462119897201585,0.02975419958918235,0.02975419958918235,0.6216895555737879,0.0018650686667213638,0.00030716726655253786,0.04224625432805985,0.2616102535915678,0.014786189014820945,2.7019027097567543,0.0,0.1209179091418352,0.001155800338334331,0.0,0.0,0.0
2011-01,-0.013242690573186265,-3.698237987648234e-05,-0.013279183206849399,-0.013279183206849399,0.617028917139265,0.001851086751417795,0.00030516464820205103,0.0019371392981918146,0.040679925262028106,0.000677998754367135,2.6660236486668114,-0.013279183206849399,0.04048355998648799,0.0043304453817108995,0.0,0.0,0.0648306145452868
2011-02,-0.039862941422819965,0.0,-0.039862941422819986,-0.039862941422819986,0.01736322330451577,5.208966991354731e-05,6.929400392392968e-06,0.05004871730733743,0.3677467849855868,0.017517051057568102,2.5597481041281536,-0.05261277732735181,0.020735152654788463,0.0006851168113012741,0.0006851168113012741,0.0,0.08632420843486001
2011-03,0.05073950490076961,-0.0038839108290125157,0.04665852635921408,0.04665852635921408,1.0523943900053476,0.003157183170016043,0.00035252655957658974,0.06339963679100107,0.7884839594922028,0.022189872876850373,2.679182178517565,-0.008409085625897594,0.10933925227984018,0.03108906442346434,0.0,0.0,0.0
2011-04,0.04051952889763027,0.0006660843843522279,0.04121260270744265,0.04121260270744265,0.0278839380727791,8.36518142183373e-05,1.0660159693800741e-05,0.011444750119339629,0.11169769972128152,0.00400566254176887,2.78959824922167,0.0,0.03470224771485951,0.0005300158046826325,0.0,0.0,0.0
2011-05,-0.06264975417015471,6.849272122932959e-05,-0.0625855525010729,-0.0625855525010729,0.03753287706057665,0.00011259863118172994,1.427164317827634e-07,0.004504286615672682,0.03992925486750765,0.0015765003154854385,2.6150097015381064,-0.0625855525010729,0.02828390807752236,0.0015606312016113765,0.0002790027406748604,0.0,0.07303177876252498
2011-06,-0.07147285516640309,-3.1687852806161487e-06,-0.07147579746955235,-0.07147579746955235,0.03988285344830082,0.00011964856034490247,9.335674574880826e-06,0.04496366522695799,0.25637617169248805,0.015737282829435293,2.428099797730054,-0.12958799769553853,0.007539639147095001,0.0,0.0,0.0,0.0
2011-07,0.03675815585840112,0.0,0.03675815585840114,0.03675815585840114,0.033921904773048794,0.00010176571431914638,4.54926865089883e-06,0.08795129535500934,0.35616532006746027,0.030782953374253266,2.5173522685347676,-0.09759325765380822,0.1636495664198522,0.0029072859574782906,0.0,0.0,0.0
2011-08,0.11549783198789675,0.0010881067839627612,0.11671161274637853,0.11671161274637853,0.6845313546106591,0.002053594063831977,1.010080686728193e-05,0.4687794172519119,1.0,0.16407279603816916,2.8111565116462147,0.0,0.007341509429364908,0.09181324885487153,0.06095721520526274,0.0,0.0
2011-09,0.00499723791775319,5.541150523002969e-05,0.005052926327458129,0.005052926327458129,0.09198516717819617,0.00027595550153458853,7.377881912680196e-05,0.2937372432499035,0.46467843746739335,0.10280803513746622,2.825361078394517,0.0,0.0,0.30758291278492006,0.060621304766916934,0.000522243172381453,0.0
2011-10,-0.026539374397411396,-0.00023532182483310127,-0.026768450928231324,-0.026768450928231324,0.04456935956124071,0.00013370807868372212,1.2173584193332698e-05,0.08276315793890146,0.33675889328063235,0.02896710527861551,2.7497305390129787,-0.026768450928231324,0.004806536890170653,0.14496496843547874,0.06913431686151619,0.0008848128164475004,0.0
2011-11,0.0445934480123627,7.488186009041442e-07,0.04459423022336684,0.04459423022336684,0.018185849498283523,5.455754849485057e-05,4.018881195649415e-06,0.0037928123077912396,0.05212820017373031,0.0013274843077269339,2.872352655721946,0.0,0.18190757340083,0.09202712987921179,0.0007932395107733167,0.00619530839218775,0.0
2011-12,-0.06662514994635556,0.0,-0.0666251499463556,-0.0666251499463556,0.0854775224403205,0.0002564325673209615,2.7437812992207713e-05,0.014345840086397704,0.12851226096476379,0.005021044030239195,2.6809817293356586,-0.0666251499463556,0.21458520301877518,0.006479696756822831,0.0,0.0013454023598379516,0.013257551167028843
2012-01,0.0611088241587621,0.0,0.061108824158762065,0.061108824158762065,0.05969411663879551,0.00017908234991638653,2.6757601088126526e-05,0.01647249393012333,0.09423930472856139,0.005765372875543164,2.8448133704064853,-0.00958771036021644,0.12438747974879022,0.06880575604373976,0.0,0.0,0.05027467551607243
2012-02,-0.012856513137776584,0.0,-0.012856513137776582,-0.012856513137776582,0.031243402084928786,9.373020625478636e-05,9.391390893058848e-06,0.004873898369886211,0.053526946934875363,0.0017058644294601739,2.8082389899353317,-0.02232095897378572,0.13004774091872082,0.002686182956675833,0.0,0.0,0.0
2012-03,-0.012526419804770206,0.0,-0.012526419804770206,-0.012526419804770206,0.024649949998747592,7.394984999624278e-05,1.293661410010194e-05,0.0015679715729938948,0.018372541942620852,0.0005487900505478632,2.7730618094352777,-0.034567777076005335,0.04529379313450141,0.0,0.0,7.332643692927305e-06,0.0
2012-04,0.00023601989542231937,0.0,0.0002360198954223236,0.0002360198954223236,0.5808951682842594,0.0017426855048527782,0.00024985566930046005,0.015265318936036786,0.09463942797631217,0.005342861627612876,2.7737163071935402,-0.034339915863713544,0.0056783508937199535,1.6751571245928567e-05,7.012631247757159e-07,0.0,0.024941821436620323
2012-05,-0.03764191135247435,0.0,-0.0376419113524743,-0.0376419113524743,0.014140859307236799,4.24225779217104e-05,5.3811793171199e-06,0.061516275935541424,0.3157625845019908,0.021530696577439497,2.6693083238412485,-0.07068920714739446,0.0009518587120380392,0.02027665117650762,0.006633748189732518,9.670435295481047e-05,0.0
2012-06,-0.009101543181822049,0.0,-0.009101543181822103,-0.009101543181822103,0.022300351106117562,6.690105331835269e-05,3.2387264188935007e-06,0.02974838994914068,0.23398286417406197,0.010411936482199237,2.64501349886621,-0.07914736945787582,0.030311550726285885,0.010704184009286593,0.0021481918131956135,9.731793139310122e-05,0.0
2012-07,0.020066519004021087,9.575148045115611e-06,0.020076286291956347,0.020076286291956347,0.00843408689726733,2.530226069180199e-05,2.705672280325408e-06,0.00929668641480329,0.10153713908943704,0.0032538402451811523,2.6981155471155374,-0.06066006841441107,0.019521656212427515,0.0031848933471014594,1.022320000834703e-05,0.0,0.015494081281243084
2012-08,0.022422859734332747,5.843704102836966e-07,0.022423457207998876,0.022423457207998876,0.003989590048262732,1.1968770144788196e-05,5.461783546645144e-07,0.0,0.0,0.0,2.758616625628519,-0.03959681965473694,0.03548156536209319,0.03896975127259401,0.0,3.0494443561592006e-06,0.003463334892427462
2012-09,0.02918298122496613,0.0,0.02918298122496621,0.02918298122496621,0.00522805410172764,1.5684162305182922e-05,1.522993836165304e-06,0.0008404916970059871,0.009019000654404285,0.0002941720939520955,2.839121282821116,-0.01156939167432336,0.028382461672520298,4.5293368252799404e-05,0.0,0.0,0.0
2012-10,-0.033791954809629064,0.0,-0.03379195480962904,-0.03379195480962904,0.01209145691620268,3.627437074860804e-05,3.3271374141660705e-07,0.02634519795235859,0.29343496213465875,0.009220819283325504,2.743181824732969,-0.04497039412331871,0.005802659373599306,0.0014272593726629124,0.0,0.0,0.0
2012-11,0.0005717385585350505,0.0,0.0005717385585350954,0.0005717385585350954,0.013296673237188205,3.9890019711564614e-05,2.148650771951116e-06,0.002381586798779913,0.04783258945176665,0.0008335553795729696,2.7447502075552412,-0.04442436687309648,0.047861897130268186,0.005272479943010968,0.0,0.0,0.0
2012-12,0.019628763087562083,-0.00018211785734745245,0.019443070481938607,0.019443070481938607,0.009275405833035242,2.7826217499105726e-05,2.153472140936252e-06,0.057029840425688094,0.3145827000980334,0.01996044414899083,2.7981165792960536,-0.025845042487386838,0.14037583033456855,0.07229554469271166,0.0,0.0,0.0
2013-01,-0.007347721497130914,0.0015627278003558231,-0.00579647618542789,-0.00579647618542789,0.031027573319063712,9.308271995719114e-05,1.4673813283350421e-05,0.057629622744766844,0.36957496955769903,0.020170367960668394,2.781897363180113,-0.03149170849952532,0.07322891066425646,0.013787004438107634,0.0,0.0,0.0
2013-02,0.007533101123917557,-0.00033452662441213477,0.007196054476614977,0.007196054476614977,0.029602159798474123,8.880647939542237e-05,1.4040108699872892e-05,0.05670015108192319,0.4398427861445565,0.019845052878673115,2.8019160481539087,-0.024522270072834584,0.10649292057970741,0.01989562145447196,0.0,0.0,0.04015228249275502
2013-03,-0.0015032208673946325,0.00043732135197305233,-0.0010665569060036573,-0.0010665569060036573,0.023528383475518888,7.058515042655667e-05,8.88066092843831e-06,0.018559244643920815,0.09682881871346931,0.006495735625372286,2.7989276452427077,-0.02556267258234113,0.04380619795326094,0.005336438831010155,0.0,1.3479060912424108e-05,0.0
2013-04,-0.03420772322295324,-5.903476662538765e-05,-0.03426473854462142,-0.03426473854462142,0.021500841524411826,6.450252457323548e-05,8.778435689516293e-06,0.11423697861847674,0.5776237607474088,0.03998294251646686,2.7030231212731533,-0.0589515128344269,0.02845061781163796,0.0013810199397191324,0.0,0.0,0.0
2013-05,-0.004834432509329376,0.0,-0.004834432509329356,-0.004834432509329356,0.010265881206817009,3.0797643620451026e-05,1.4121012759807372e-06,0.008431874146753327,0.08665698658433763,0.002951155951363664,2.6899555384222014,-0.06350094823363539,0.12339143718214218,0.0019120607373323926,0.0,0.0,0.0
2013-06,-0.06944822616710024,0.0,-0.06944822616710022,-0.06944822616710022,0.01727506969025793,5.1825209070773795e-05,2.1302616911220153e-07,0.08584519516472364,0.4931257870139828,0.030045818307653273,2.5031428978104127,-0.12853914618598072,0.07177636417609663,0.0,0.0,0.0,0.0
2013-07,0.030871501716531722,0.0,0.030871501716531746,0.030871501716531746,0.019520097229839523,5.856029168951857e-05,6.888633980629166e-06,0.01749431686811495,0.1366143761669661,0.006123010903840232,2.580418678076891,-0.10163584094157108,0.003328439079707565,0.0026584144813057726,0.0,0.0,0.0
2013-08,0.013637713430133397,0.0,0.013637713430133314,0.013637713430133314,0.011402097620140038,3.4206292860420116e-05,2.4032220062563254e-06,0.023266484207854484,0.3493660928096274,0.00814326947274907,2.615609688538267,-0.08938420798442959,0.07248668735805402,0.014859387640017012,0.00278733557085901,0.0,4.517115945058699e-05
2013-09,0.0017176607397267703,0.0,0.0017176607397266785,0.0017176607397266785,0.0031678205838163997,9.503461751449199e-06,3.2831035829633536e-07,0.0005027556826668119,0.01055786933600305,0.00017596448893338415,2.620102418610718,-0.08782007898950928,0.10939808634912526,0.008483991631266941,0.0,0.0,0.0
2013-10,0.012504199319500666,0.0,0.012504199319500753,0.012504199319500753,0.012200299517088052,3.660089855126416e-05,5.922991054910495e-06,0.014788182139357908,0.1757664261770341,0.005175863748775267,2.652864701490532,-0.07641399944194771,0.11566746642261796,0.023776067649536426,0.0,0.0,0.0
2013-11,-0.008070009098836206,-0.00045861325958407306,-0.00852492134524252,-0.00852492134524252,0.2746768006159178,0.0008240304018477534,5.787296984353429e-06,0.003582216061818568,0.049675469623751446,0.001253775621636499,2.6302492385707548,-0.08428749745227226,0.0728971574155568,0.006319206477584837,0.0,0.0,0.0
2013-12,-0.009394489302153718,2.0427221262497852e-05,-0.009374253984202774,-0.009374253984202774,0.004561878616599224,1.3685635849797672e-05,8.113640012106655e-07,0.00028413971949321895,0.006251073828850817,9.944890182262663e-05,2.6055926141666363,-0.09287161902766472,0.2012953941669626,0.0,0.0,0.0,0.0
2014-01,-0.028344041079272693,0.0,-0.028344041079272686,-0.028344041079272686,0.012659797141755887,3.797939142526766e-05,3.926150210388974e-06,0.06698354661380373,0.27299919506927417,0.0234442413148313,2.5317395900748476,-0.11858330312211873,0.03044766327648494,0.0031198964917483855,0.0026782937514073955,0.0,0.0
2014-02,0.023530575946591147,0.0009352733552676629,0.024487856822575704,0.024487856822575704,0.277032719772873,0.0008310981593186191,7.380304666084858e-06,0.06143396081172087,0.589329780624775,0.021501886284102302,2.593736466668647,-0.09699929724794554,0.014692547502714318,0.0017939404827553216,0.0015400189070592526,0.0,0.0
2014-03,-0.00828721495776412,-7.015473391036586e-05,-0.008356788304314189,-0.008356788304314189,0.3140982456103669,0.0009422947368311008,1.3984626680536933e-05,0.007090045527067021,0.07678339183639497,0.002481515934473457,2.5720611600995174,-0.1045454829594914,0.06927784896723883,0.006341858140428692,0.00011525249944858712,0.0,0.0
2014-04,-0.011838257531940639,-0.0008870946308274785,-0.012714850508073194,-0.012714850508073194,0.031210542101719405,9.363162630515822e-05,1.4348790789879038e-05,0.008193571528381387,0.09545375385879747,0.002867750034933485,2.5393577869512307,-0.11593105328044029,0.09828347446213477,0.00552940879923445,0.0,0.0,0.019309407670515075
2014-05,0.01068940797141168,-8.09397523539035e-05,0.010607603021023815,0.010607603021023815,0.04373634940529225,0.00013120904821587676,1.1625740133821504e-05,0.029677011706671155,0.279625425977911,0.010386954097334906,2.5662942862835547,-0.10655320085042463,0.07016959939924244,0.014000373617125673,0.0,0.0,0.026015683735145675
2014-06,0.010469329708081104,0.0,0.010469329708081121,0.010469329708081121,0.033707246147969244,0.00010112173844390773,2.4782145523944977e-06,0.014413073647894884,0.14367951865550027,0.005044575776763209,2.593161667294622,-0.097199411733498,0.06220670809728664,0.0009810503938433108,0.0,0.0,0.020424119352609158
2014-07,0.026862526523693028,-0.0003851762306484874,0.026467003486332352,0.026467003486332352,0.01360171387276158,4.080514161828474e-05,4.0782886474612785e-06,0.024220661986625706,0.3459292100881259,0.008477231695318997,2.6617948861835323,-0.07330498541638553,0.1230316126996991,0.015926629538627658,0.0,0.0,0.016942136046818032
2014-08,-0.01671860297291621,-0.0006407579189242618,-0.017348648314592152,-0.017348648314592152,0.059677606260159395,0.00017903281878047818,1.8686906966551148e-05,0.04331842308735664,0.2736152391253573,0.015161448080574826,2.6156163428175545,-0.08938189131928242,0.06455357429745871,0.011629424614545844,0.0,0.0,0.0
2014-09,-0.011194922036092772,-2.1730112680029556e-05,-0.011216408881855489,-0.011216408881855489,0.26538661281860476,0.0007961598384558143,2.2748152704615652e-05,0.01131585654273291,0.0865901329707236,0.0039605497899565184,2.5862785204384493,-0.09959575636146734,0.04634344239902368,0.02327291700362027,0.0,0.0,0.0002792676812834561
2014-10,-0.014300935090672779,0.0,-0.014300935090672762,-0.014300935090672762,0.010598916795897553,3.1796750387692655e-05,3.0419053839856327e-06,0.17231926039281253,0.6591555143522082,0.06031174113748438,2.5492923191912578,-0.11247237900510831,0.019259945431063182,0.015259806899228378,0.0014976869605848888,0.00025941708894275487,0.0
