month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,forecast_vol,leverage,risk_score,w_KODEX200,w_BOND,w_GLD,w_USO
2007-04,0.03880877572535432,0.04120306599270814,1.0388087757253543,0.0,1.5,0.0022500000000000003,0.00014429026735381708,0.07296497997946351,1.5,0.0,0.8567453162680406,0.35467414902432504,0.2161086322595021,0.07247190244813208
2007-05,0.08506392592805702,0.08519806890673898,1.1271739284770714,0.0,0.04022878577987365,0.00012068635733962095,1.3456621342332665e-05,0.07649560279410682,1.5,0.0,0.896503256449547,0.3088719430847192,0.20852437318139425,0.08610042728433938
2007-06,0.010444250577879316,0.010598515240721335,1.1389464154309386,0.0,0.0441499639084609,0.0001324498917253827,2.181477111663607e-05,0.0917726039443664,1.5,0.0,0.876316607633316,0.3046642904721146,0.22027261056707442,0.09874649132749516
2007-07,0.10551919373192922,0.1055600577927572,1.259127122891082,0.0,0.012275873659144683,3.682762097743405e-05,4.036439850538226e-06,0.08615777790680866,1.5,0.0,0.8861253580985143,0.30569648499657437,0.2146774289684143,0.09350072793649705
2007-08,-0.014722860047962541,-0.014592986729369872,1.2405891704781629,-0.014722860047962638,0.03727588255636423,0.00011182764766909269,1.804567092357709e-05,0.10475481723672017,1.4796455579674017,0.0,0.8561192347544712,0.2927910579119645,0.2238316092783235,0.10690365602264261
2007-09,0.05534518259439434,0.05538321563786267,1.3092498046429049,0.0,0.010737263918089268,3.221179175426781e-05,5.821251714064279e-06,0.10442113875181527,1.4843737757773252,0.0,0.8632634604814768,0.29540639160137805,0.22161762378646924,0.104086299908001
2007-10,0.06328952633709493,0.06422167456404837,1.3921116046356885,0.0,0.3046996439573182,0.0009140989318719546,1.8049295081479372e-05,0.07229533392171418,1.5,0.0,0.599157871691975,0.6050862566766917,0.22279061197236305,0.07296525965897019
2007-11,-0.02726491251107469,-0.02518045502349131,1.3541558035296446,-0.027264912511074768,0.6476040042322333,0.0019428120126967,0.00014164547488667884,0.16806093857083054,0.9222845077392811,0.0,0.18616234956068764,0.15145091791696053,0.13171904221601569,0.4529521980456172
2007-12,0.07149496807905298,0.07164915166578527,1.4509711294770606,0.0,0.04684143554090949,0.00014052430662272848,1.365928010955525e-05,0.17594236624936266,0.8809703046753328,0.0,0.13952946922219123,0.12460740638084393,0.14597519867019776,0.47085823040209984
2008-01,-0.021272682972094347,-0.021179548574854185,1.4201050806380333,-0.021272682972094503,0.027637696580507666,8.2913089741523e-05,1.0221307498639865e-05,0.17994158420111625,0.861390660130903,0.0,0.11857682862688754,0.12066635993337246,0.15793179014269387,0.4642156814279492
