month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score,factor_name
2007-04,,0.0,,,,,loss3_domestic_derived
2007-05,,0.0,,,,,loss3_domestic_derived
2007-06,,0.0,,,,,loss3_domestic_derived
2007-07,,0.0,,,,,loss3_domestic_derived
2007-08,,0.0,,,,,loss3_domestic_derived
2007-09,,0.0,,,,,loss3_domestic_derived
2007-10,,0.0,,,,,loss3_domestic_derived
2007-11,,1.0,,,,,loss3_domestic_derived
2007-12,,0.0,,,,,loss3_domestic_derived
2008-01,,1.0,,,,,loss3_domestic_derived
2008-02,,0.0,,,,,loss3_domestic_derived
2008-03,,0.0,,,,,loss3_domestic_derived
2008-04,,0.0,,,,,loss3_domestic_derived
2008-05,,0.0,,,,,loss3_domestic_derived
2008-06,,0.0,,,,,loss3_domestic_derived
2008-07,,1.0,,,,,loss3_domestic_derived
2008-08,,0.0,,,,,loss3_domestic_derived
2008-09,,0.0,,,,,loss3_domestic_derived
2008-10,,1.0,,,,,loss3_domestic_derived
2008-11,,0.0,,,,,loss3_domestic_derived
2008-12,,0.0,,,,,loss3_domestic_derived
2009-01,,0.0,,,,,loss3_domestic_derived
2009-02,,0.0,,,,,loss3_domestic_derived
2009-03,,1.0,,,,,loss3_domestic_derived
2009-04,,1.0,,,,,loss3_domestic_derived
2009-05,,0.0,,,,,loss3_domestic_derived
2009-06,,0.0,,,,,loss3_domestic_derived
2009-07,,0.0,,,,,loss3_domestic_derived
2009-08,,0.0,,,,,loss3_domestic_derived
2009-09,,0.0,,,,,loss3_domestic_derived
2009-10,,0.0,,,,,loss3_domestic_derived
2009-11,,0.0,,,,,loss3_domestic_derived
2009-12,,0.0,,,,,loss3_domestic_derived
2010-01,,0.0,,,,,loss3_domestic_derived
2010-02,,0.0,,,,,loss3_domestic_derived
2010-03,,0.0,,,,,loss3_domestic_derived
2010-04,,0.0,,,,,loss3_domestic_derived
2010-05,0.19340065092026812,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-06,0.12252315808530226,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-07,0.3561690933939164,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-08,0.302097167725408,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-09,0.20921188928211593,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-10,0.21297440368750653,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-11,0.19349221789927243,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2010-12,0.1982311793527658,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2011-01,0.23285572895658846,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2011-02,0.20138174386666743,1.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2011-03,0.4103505220121551,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2011-04,0.3655722961951374,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2011-05,0.1934272140690478,1.0,0.23076923076923078,0.0,0.5,-0.0,loss3_domestic_derived
2011-06,0.20522948436165647,1.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2011-07,0.4601552618430624,0.0,1.0,1.0,0.35,-1.0,loss3_domestic_derived
2011-08,0.5853142006547217,0.0,1.0,1.0,0.35,-1.0,loss3_domestic_derived
2011-09,0.09334290009434391,0.0,0.058823529411764705,0.0,0.5,-0.0,loss3_domestic_derived
2011-10,0.41410172561695185,0.0,0.8888888888888888,0.4444444444444441,0.4333333333333334,-0.4444444444444441,loss3_domestic_derived
2011-11,0.724385614790435,0.0,1.0,1.0,0.35,-1.0,loss3_domestic_derived
2011-12,0.7676510203436402,1.0,1.0,1.0,0.35,-1.0,loss3_domestic_derived
2012-01,0.7572978034182694,0.0,0.9523809523809523,0.7619047619047616,0.3857142857142858,-0.7619047619047616,loss3_domestic_derived
2012-02,0.8299796178259067,0.0,1.0,1.0,0.35,-1.0,loss3_domestic_derived
2012-03,0.435102252254087,0.0,0.7391304347826086,0.0,0.5,-0.0,loss3_domestic_derived
2012-04,0.4069096551274285,0.0,0.625,0.0,0.5,-0.0,loss3_domestic_derived
2012-05,0.38857526407750137,0.0,0.6,0.0,0.5,-0.0,loss3_domestic_derived
2012-06,0.08909442025701597,0.0,0.038461538461538464,0.0,0.5,-0.0,loss3_domestic_derived
2012-07,0.25649358718240856,0.0,0.48148148148148145,0.0,0.5,-0.0,loss3_domestic_derived
2012-08,0.29982636138211377,0.0,0.5,0.0,0.5,-0.0,loss3_domestic_derived
2012-09,0.2828006364361854,0.0,0.4827586206896552,0.0,0.5,-0.0,loss3_domestic_derived
2012-10,0.43109166801955623,0.0,0.7666666666666667,0.0,0.5,-0.0,loss3_domestic_derived
2012-11,0.24193906836905563,0.0,0.41935483870967744,0.0,0.5,-0.0,loss3_domestic_derived
2012-12,0.25903898260781705,0.0,0.46875,0.0,0.5,-0.0,loss3_domestic_derived
2013-01,0.2191566770313835,0.0,0.36363636363636365,0.0,0.5,-0.0,loss3_domestic_derived
2013-02,0.24314251027997413,0.0,0.4411764705882353,0.0,0.5,-0.0,loss3_domestic_derived
2013-03,0.16533828006779192,0.0,0.11428571428571428,0.0,0.5,-0.0,loss3_domestic_derived
2013-04,0.416477249475617,0.0,0.7777777777777778,0.0,0.5,-0.0,loss3_domestic_derived
2013-05,0.18924884418865745,0.0,0.13513513513513514,0.0,0.5,-0.0,loss3_domestic_derived
2013-06,0.35205786275764694,1.0,0.6052631578947368,0.0,0.5,-0.0,loss3_domestic_derived
2013-07,0.19006036852879946,0.0,0.15384615384615385,0.0,0.5,-0.0,loss3_domestic_derived
2013-08,0.30875651091920464,0.0,0.6,0.0,0.5,-0.0,loss3_domestic_derived
2013-09,0.29037167847762385,0.0,0.5365853658536586,0.0,0.5,-0.0,loss3_domestic_derived
2013-10,0.543865335930515,0.0,0.8809523809523809,0.40476190476190455,0.43928571428571433,-0.40476190476190455,loss3_domestic_derived
2013-11,0.38794909763875973,0.0,0.6744186046511628,0.0,0.5,-0.0,loss3_domestic_derived
2013-12,0.37989010539820955,0.0,0.6590909090909091,0.0,0.5,-0.0,loss3_domestic_derived
2014-01,0.4440153554452988,0.0,0.8444444444444444,0.22222222222222204,0.4666666666666667,-0.22222222222222204,loss3_domestic_derived
2014-02,0.12764077670411614,0.0,0.08695652173913043,0.0,0.5,-0.0,loss3_domestic_derived
2014-03,0.35823212222336365,0.0,0.6170212765957447,0.0,0.5,-0.0,loss3_domestic_derived
2014-04,0.31346136438493133,0.0,0.5625,0.0,0.5,-0.0,loss3_domestic_derived
2014-05,0.3538130453025767,0.0,0.5918367346938775,0.0,0.5,-0.0,loss3_domestic_derived
2014-06,0.20904748480411328,0.0,0.28,0.0,0.5,-0.0,loss3_domestic_derived
2014-07,0.35714330335966543,0.0,0.6274509803921569,0.0,0.5,-0.0,loss3_domestic_derived
2014-08,0.1602015160520926,0.0,0.09615384615384616,0.0,0.5,-0.0,loss3_domestic_derived
2014-09,0.27431330179386304,0.0,0.4528301886792453,0.0,0.5,-0.0,loss3_domestic_derived
2014-10,0.27715039443574924,0.0,0.46296296296296297,0.0,0.5,-0.0,loss3_domestic_derived
2014-11,0.11529840469915191,0.0,0.05454545454545454,0.0,0.5,-0.0,loss3_domestic_derived
2014-12,0.29410025872546947,0.0,0.5178571428571429,0.0,0.5,-0.0,loss3_domestic_derived
2015-01,0.25146139118570177,0.0,0.40350877192982454,0.0,0.5,-0.0,loss3_domestic_derived
2015-02,0.1861985923144512,0.0,0.13793103448275862,0.0,0.5,-0.0,loss3_domestic_derived
2015-03,0.34024346322369003,0.0,0.6101694915254238,0.0,0.5,-0.0,loss3_domestic_derived
2015-04,0.3593344896303377,0.0,0.7,0.0,0.5,-0.0,loss3_domestic_derived
2015-05,0.20084052220716467,0.0,0.2459016393442623,0.0,0.5,-0.0,loss3_domestic_derived
2015-06,0.17310704228311605,0.0,0.13114754098360656,0.0,0.5,-0.0,loss3_domestic_derived
2015-07,0.206406341000225,0.0,0.2786885245901639,0.0,0.5,-0.0,loss3_domestic_derived
2015-08,0.06632568776703068,0.0,0.01639344262295082,0.0,0.5,-0.0,loss3_domestic_derived
2015-09,0.0033518667513904197,0.0,0.01639344262295082,0.0,0.5,-0.0,loss3_domestic_derived
2015-10,0.0897298470752654,0.0,0.06557377049180328,0.0,0.5,-0.0,loss3_domestic_derived
2015-11,0.15389901796974018,0.0,0.13114754098360656,0.0,0.5,-0.0,loss3_domestic_derived
2015-12,0.3680072049025855,0.0,0.7213114754098361,0.0,0.5,-0.0,loss3_domestic_derived
2016-01,0.384462613920716,0.0,0.7377049180327869,0.0,0.5,-0.0,loss3_domestic_derived
2016-02,0.09529258766893708,0.0,0.09836065573770492,0.0,0.5,-0.0,loss3_domestic_derived
2016-03,0.15364039164579296,0.0,0.14754098360655737,0.0,0.5,-0.0,loss3_domestic_derived
2016-04,0.6950509974776583,0.0,0.9344262295081968,0.6721311475409837,0.39918032786885244,-0.6721311475409837,loss3_domestic_derived
2016-05,0.26899270867058456,0.0,0.45901639344262296,0.0,0.5,-0.0,loss3_domestic_derived
2016-06,0.34317969528671405,0.0,0.6065573770491803,0.0,0.5,-0.0,loss3_domestic_derived
2016-07,0.029852306408456205,0.0,0.03278688524590164,0.0,0.5,-0.0,loss3_domestic_derived
2016-08,0.3071720513123617,0.0,0.5573770491803278,0.0,0.5,-0.0,loss3_domestic_derived
2016-09,0.2839925745659032,0.0,0.5081967213114754,0.0,0.5,-0.0,loss3_domestic_derived
2016-10,0.07455261316108075,0.0,0.06557377049180328,0.0,0.5,-0.0,loss3_domestic_derived
2016-11,0.6473440782826624,0.0,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295,loss3_domestic_derived
2016-12,0.47605395433146935,0.0,0.9016393442622951,0.5081967213114753,0.4237704918032787,-0.5081967213114753,loss3_domestic_derived
2017-01,0.7228234395104352,1.0,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916,loss3_domestic_derived
