month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score
2015-02,0.4491531372682703,0.0,0.8245614035087719,0.12280701754385948,0.4815789473684211,-0.12280701754385948
2015-03,0.6663190152789236,0.0,0.8793103448275862,0.3965517241379307,0.44051724137931036,-0.3965517241379307
2015-04,0.4456298942932867,0.0,0.7966101694915254,0.0,0.5,-0.0
2015-05,0.3875754828607193,0.0,0.7,0.0,0.5,-0.0
2015-06,0.5548594302415142,0.0,0.8688524590163934,0.3442622950819668,0.448360655737705,-0.3442622950819668
2015-07,0.7152822787719538,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2015-08,0.7751866307866268,0.0,0.9344262295081968,0.6721311475409836,0.3991803278688525,-0.6721311475409836
2015-09,0.7170226331410842,0.0,0.9016393442622951,0.5081967213114752,0.42377049180327875,-0.5081967213114752
2015-10,0.6563794820660869,0.0,0.819672131147541,0.0983606557377048,0.4852459016393443,-0.0983606557377048
2015-11,0.4565985105121228,0.0,0.7377049180327869,0.0,0.5,-0.0
2015-12,0.47980062769660753,0.0,0.7540983606557377,0.0,0.5,-0.0
2016-01,0.43899621108698034,0.0,0.6557377049180327,0.0,0.5,-0.0
2016-02,0.5788702702432021,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2016-03,0.4609641785980699,0.0,0.7049180327868853,0.0,0.5,-0.0
2016-04,0.31900826139987326,0.0,0.4262295081967213,0.0,0.5,-0.0
2016-05,0.34046252248157455,0.0,0.47540983606557374,0.0,0.5,-0.0
2016-06,0.331782196800056,0.0,0.45901639344262296,0.0,0.5,-0.0
2016-07,0.3087885733711684,0.0,0.39344262295081966,0.0,0.5,-0.0
2016-08,0.2899500414673395,0.0,0.36065573770491804,0.0,0.5,-0.0
2016-09,0.18925583533356502,0.0,0.04918032786885246,0.0,0.5,-0.0
2016-10,0.19957732668535755,0.0,0.06557377049180328,0.0,0.5,-0.0
2016-11,0.4905586900921226,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2016-12,0.6365770329675149,0.0,0.8688524590163934,0.3442622950819668,0.448360655737705,-0.3442622950819668
2017-01,0.4739817953465625,0.0,0.7704918032786885,0.0,0.5,-0.0
2017-02,0.5105818681668887,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2017-03,0.4670827649358646,0.0,0.7540983606557377,0.0,0.5,-0.0
2017-04,0.3580221374613017,0.0,0.5573770491803278,0.0,0.5,-0.0
2017-05,0.2187138135345524,0.0,0.13114754098360656,0.0,0.5,-0.0
2017-06,0.1375499232758156,0.0,0.01639344262295082,0.0,0.5,-0.0
2017-07,0.17670464190843296,0.0,0.04918032786885246,0.0,0.5,-0.0
2017-08,0.19022256493403203,0.0,0.09836065573770492,0.0,0.5,-0.0
2017-09,0.2246026910431767,0.0,0.22950819672131148,0.0,0.5,-0.0
2017-10,0.2723934385278185,0.0,0.4426229508196721,0.0,0.5,-0.0
2017-11,0.2581521874064227,0.0,0.3442622950819672,0.0,0.5,-0.0
2017-12,0.359724527762545,0.0,0.6065573770491803,0.0,0.5,-0.0
2018-01,0.4715166173138206,0.0,0.7704918032786885,0.0,0.5,-0.0
2018-02,0.47601905907200787,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2018-03,0.6324786239680829,0.0,0.9016393442622951,0.5081967213114752,0.42377049180327875,-0.5081967213114752
2018-04,0.5491476121718802,0.0,0.8524590163934426,0.26229508196721263,0.4606557377049181,-0.26229508196721263
2018-05,0.47115841237596034,0.0,0.7049180327868853,0.0,0.5,-0.0
2018-06,0.42548537899625666,0.0,0.5901639344262295,0.0,0.5,-0.0
2018-07,0.6393961785705073,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2018-08,0.5796470814380494,0.0,0.8688524590163934,0.3442622950819668,0.448360655737705,-0.3442622950819668
2018-09,0.6551262673784592,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2018-10,0.5493586211059062,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2018-11,0.7744961300563878,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2018-12,0.4058919037390649,0.0,0.45901639344262296,0.0,0.5,-0.0
2019-01,0.562309349054974,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
