Experiment,Period,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgStress,AvgTransfer
1_ExistingDynamic,locked_2018_2026,103.0,0.18298446144639136,0.1338912045952275,1.3289531274434303,2.705242424492421,-0.11289722654519863,1.6208056393053478,4.230614253711755,0.6310679611650486,0.16290812316152145,0.11728593405938793,0.029321483514846983
1_ExistingDynamic,full_2007_2026,232.0,0.15242514946041652,0.13638032930924987,1.1131525325010427,2.160403620187797,-0.1298226382385037,1.1741030033636244,15.530283921613536,0.6120689655172413,0.13873584566644856,0.08844078255510633,0.022110195638776583
2_RobustSignal_OldPolicy,locked_2018_2026,103.0,0.18077999374108455,0.13568865836763588,1.2992365146082736,2.588112510749247,-0.11125401919320843,1.6249300029973244,4.163422306340397,0.6310679611650486,0.1558949688929942,0.07482183708320705,0.018705459270801764
2_RobustSignal_OldPolicy,full_2007_2026,232.0,0.15106923936733052,0.13724961476706365,1.0983091594419514,2.1135585287466117,-0.1297818997215927,1.1640239485737478,15.180800222428505,0.6120689655172413,0.13319067508925989,0.06348139361430857,0.015870348403577143
3_RobustSignal_Transfer35,locked_2018_2026,103.0,0.1805881224691248,0.13507494084673743,1.3032919598082755,2.607324541516319,-0.11134481013747,1.6218818124182415,4.157618941908418,0.6310679611650486,0.17086193372409478,0.07482183708320705,0.026187642979122478
3_RobustSignal_Transfer35,full_2007_2026,232.0,0.1511351191788366,0.13650446647243947,1.1040046490684026,2.1238279294958224,-0.12976559766677598,1.164677864521036,15.197606834193316,0.6120689655172413,0.14978826102419218,0.06348139361430857,0.022218487765008
4_RobustWinner_Band20,locked_2018_2026,103.0,0.18440771587188687,0.1311874079360174,1.3630158205660192,2.8037359571948715,-0.11134481013746977,1.656186001343137,4.274502150893456,0.6310679611650486,0.16299327583695278,0.07482183708320705,0.026187642979122478
4_RobustWinner_Band20,full_2007_2026,232.0,0.15339518887324122,0.13525675806794255,1.127603758527454,2.196579911488003,-0.12976559766677598,1.1820944197178014,15.784976996879674,0.6120689655172413,0.14043806551521748,0.06348139361430857,0.022218487765008
