month,return,baseline_return,defensive_return,p_defensive,activation,defensive_shift,turnover,incremental_turnover,incremental_trade_cost,incremental_fx_cost,nav,drawdown
2008-06,0.0718213410012182,0.0718213410012182,0.08300811250381623,0.5,0.0,0.0,0.0231957040862121,0.0,0.0,0.0,1.9173037817559742,0.0
2008-07,-0.0942469901082816,-0.0942469901082816,-0.06538861887495995,0.5,0.0,0.0,0.0428197600854408,0.0,0.0,0.0,1.736603671202248,-0.09424699010828164
2008-08,-0.0192756978885091,-0.0192756978885091,-0.02046016723963706,0.5,0.0,0.0,0.0800413039484646,0.0,0.0,0.0,1.7031294234840775,-0.1117060114885623
2008-09,0.1307314480730816,0.1307314480730816,0.1579810943978619,0.5,0.0,0.0,0.6509226974957716,0.0,0.0,0.0,1.9257819992720238,0.0
2008-10,-0.0956466256617583,-0.0956466256617583,-0.11292155918896929,0.5,0.0,0.0,0.1284601592909111,0.0,0.0,0.0,1.7415874492815,-0.0956466256617583
2008-11,0.128202441373721,0.128202441373721,0.22346555359402998,0.5,0.0,0.0,0.0902165891367792,0.0,0.0,0.0,1.9648632121452199,0.0
2008-12,0.0280479801952111,0.0280479801952111,0.020511367618518905,0.5,0.0,0.0,0.0850107553747618,0.0,0.0,0.0,2.0199736566057678,0.0
2009-01,0.0504277223020501,0.0504277223020501,0.09998624303183012,0.5,0.0,0.0,0.0261464078093936,0.0,0.0,0.0,2.1218363272185403,0.0
2009-02,0.0839133549268469,0.0839133549268469,0.17410217114253035,0.5,0.0,0.0,0.0383853713405738,0.0,0.0,0.0,2.299886732041107,0.0
2009-03,-0.0612832265194461,-0.0612832265194461,-0.14316297685112922,0.5,0.0,0.0,0.0420249630884162,0.0,0.0,0.0,2.1589422524723636,-0.061283226519445955
2009-04,-0.0439701482973501,-0.0439701482973501,-0.127580985195188,0.5,0.0,0.0,0.0568706643364448,0.0,0.0,0.0,2.0640132414657386,-0.10255874225859596
2009-05,0.0398638450854826,0.0398638450854826,0.09868086112257912,0.5,0.0,0.0,0.0359284357631806,0.0,0.0,0.0,2.146292745577914,-0.06678328298667191
2009-06,-0.0076009937859542,-0.0076009937859542,-0.033626207204167424,0.5,0.0,0.0,0.6143710433324606,0.0,0.0,0.0,2.1299787877559377,-0.0738766574536387
2009-07,0.0564405836360244,0.0564405836360244,-0.018967436771355706,0.5,0.0,0.0,0.0120698841995948,0.0,0.0,0.0,2.250196033669235,-0.021605715481376242
2009-08,0.0092901869754731,0.0092901869754731,0.020119062590011394,0.5,0.0,0.0,0.0345497614442009,0.0,0.0,0.0,2.27110077555349,-0.012516249642464006
2009-09,0.031525346014803,0.031525346014803,-0.016396277138381876,0.5,0.0,0.0,0.0063124171789071,0.0,0.0,0.0,2.3426980133373014,0.0
2009-10,-0.0242506542784556,-0.0242506542784556,0.06998365467097356,0.5,0.0,0.0,0.0078060235995117,0.0,0.0,0.0,2.2858860537370336,-0.02425065427845563
2009-11,0.0295982123790048,0.0295982123790048,0.0894494181999903,0.5,0.0,0.0,0.0431583509022809,0.0,0.0,0.0,2.3535441946297477,0.0
2009-12,0.0384091080710264,0.0384091080710264,-0.06960159909106489,0.5,0.0,0.0,0.2563983213464131,0.0,0.0,0.0,2.4439417279512186,0.0
2010-01,-0.0271708079206656,-0.0271708079206656,-0.002545254253908835,0.5,0.0,0.0,0.0128797498133392,0.0,0.0,0.0,2.3775378566917564,-0.02717080792066562
2010-02,0.0064923355976529,0.0064923355976529,0.013216330504507878,0.5,0.0,0.0,0.0301335621871177,0.0,0.0,0.0,2.3929736303535236,-0.020854874326493023
2010-03,0.0335174627960244,0.0335174627960244,-0.01634885492958893,0.5,0.0,0.0,0.0227964890949067,0.0,0.0,0.0,2.473180034980765,0.0
2010-04,0.0266411512797264,0.0266411512797264,0.0460454184414143,0.5,0.0,0.0,0.0157611474922262,0.0,0.0,0.0,2.539068398434687,0.0
2010-05,-0.0173545475459808,-0.0173545475459808,0.12954600586392062,0.5,0.0,0.0,0.0275639189533902,0.0,0.0,0.0,2.495004015191555,-0.01735454754598076
2010-06,0.0208614371370474,0.0208614371370474,0.012399527933277588,0.5,0.0,0.0,0.0335890671960728,0.0,0.0,0.0,2.5470533846111545,0.0
2010-07,0.0200915471669349,0.0200915471669349,-0.07958318412828946,0.5,0.0,0.0,0.0317544323991802,0.0,0.0,0.0,2.598227627824771,0.0
2010-08,0.010883467185315,0.010883467185315,0.07651773408382812,0.5,0.0,0.0,0.0301121511992279,0.0,0.0,0.0,2.6265053529521807,0.0
2010-09,0.0564945433147838,0.0564945433147838,-0.0073150931450234324,0.5,0.0,0.0,0.0575879771054162,0.0,0.0,0.0,2.7748885733810496,0.0
2010-10,0.0072695606521866,0.0072695606521866,0.020354638255976498,0.5,0.0,0.0,0.0090522824709337,0.0,0.0,0.0,2.7950607941683026,0.0
2010-11,0.037525373869903,0.037525373869903,0.061668669292267664,0.5,0.0,0.0,0.0056372048776763,0.0,0.0,0.0,2.8999464954585763,0.0
2010-12,0.0663753277550516,0.0663753277550516,-0.012246244942527795,0.5,0.0,0.0,0.0633425430064513,0.0,0.0,0.0,3.0924313945667525,0.0
2011-01,-0.0111687295095461,-0.0111687295095461,-0.061959244988353146,0.5,0.0,0.0,0.0547876431446192,0.0,0.0,0.0,3.0578928647940082,-0.01116872950954606
2011-02,-0.0403024595098071,-0.0403024595098071,0.06414406020713548,0.5,0.0,0.0,0.0164425793539154,0.0,0.0,0.0,2.9346522614253194,-0.05102106175051879
2011-03,0.0463345061209736,0.0463345061209736,-0.019055932281579202,0.5,0.0,0.0,0.9878909544459032,0.0,0.0,0.0,3.07062792459526,-0.00705059132752317
2011-04,0.0406161716996567,0.0406161716996567,0.06297438894833984,0.5,0.0,0.0,0.017079173713491,0.0,0.0,0.0,3.1953450756063817,0.0
2011-05,-0.0627823680641025,-0.0627823680641025,-0.00837379220656742,0.5,0.0,0.0,0.0212418921311376,0.0,0.0,0.0,2.9947337449778444,-0.06278236806410253
2011-06,-0.0715311661774055,-0.0715311661774055,-0.03769708345789702,0.5,0.0,0.0,0.0387171271656082,0.0,0.0,0.0,2.78051694780875,-0.1298226382385037
2011-07,0.0367506598588733,0.0367506598588733,0.07496576852780223,0.5,0.0,0.0,0.0339019330960506,0.0,0.0,0.0,2.8827027803895025,-0.0978430459995151
2011-08,0.1162183439394193,0.1162183439394193,0.1380293991331667,0.5,0.0,0.0,0.6846065771021623,0.0,0.0,0.0,3.21772572359593,0.0
2011-09,0.0051559006843606,0.0051559006843606,0.011606196835401095,0.5,0.0,0.0,0.0898055288671239,0.0,0.0,0.0,3.2343159978563034,0.0
2011-10,-0.0268730717042186,-0.0268730717042186,-0.04236760191182243,0.5,0.0,0.0,0.0435044927343039,0.0,0.0,0.0,3.1473999921318097,-0.0268730717042186
2011-11,0.0448338612532184,0.0448338612532184,0.05708279122244542,0.5,0.0,0.0,0.0216553795814811,0.0,0.0,0.0,3.288510086687428,0.0
2011-12,-0.0671443027189124,-0.0671443027189124,-0.07893405167145973,0.5,0.0,0.0,0.0845038091678967,0.0,0.0,0.0,3.0677053699326904,-0.06714430271891236
2012-01,0.0614045767012838,0.0614045767012838,0.06869118590115986,0.5,0.0,0.0,0.0595492248532834,0.0,0.0,0.0,3.2560765196176624,-0.009862693503986275
2012-02,-0.0126824442719079,-0.0126824442719079,-0.02533602386718381,0.5,0.0,0.0,0.0301063564829819,0.0,0.0,0.0,3.2147815106125437,-0.022420054715158955
2012-03,-0.0078450534645225,-0.0078450534645225,-0.015336121535654335,0.5,0.0,0.0,0.5663083807765181,0.0,0.0,0.0,3.18956137778503,-0.03008922165176353
2012-04,0.0021124648965633,0.0021124648965633,0.00027103706081144097,0.5,0.0,0.0,0.0090373705304394,0.0,0.0,0.0,3.196299214231035,-0.028040319179704398
2012-05,-0.0382751195878985,-0.0382751195878985,0.0012502128136637758,0.4968447833359426,0.0,0.0,0.0144475493820321,0.0,0.0,0.0,3.073960479567636,-0.06524219219771699
2012-06,-0.0091894765578491,-0.0091894765578491,-0.0590397299023262,0.4999953580938389,0.0,0.0,0.0219215890927026,0.0,0.0,0.0,3.0457123918008944,-0.07383212715978249
2012-07,0.0199510036680796,0.0199510036680796,0.01652826136328156,0.49787182810798736,0.0,0.0,0.0062717574891011,0.0,0.0,0.0,3.1064774109016295,-0.05535414853148979
2012-08,0.0224815462570686,0.0224815462570686,0.058576123084521425,0.4975830916115308,0.0,0.0,0.0039584264986815,0.0,0.0,0.0,3.1763158265113534,-0.034117049125152565
2012-09,0.0292469585375265,0.0292469585375265,0.024442828447623244,0.4999703702720816,0.0,0.0,0.0121034007163665,0.0,0.0,0.0,3.2692134037914204,-0.00586791050881208
2012-10,-0.033882939242341786,-0.0338809381647358,-0.042843917911674856,0.5008028086567661,0.0016056173135321483,0.00016056173135321484,0.01293545115561253,0.0003211234627064297,4.816851940596445e-07,8.028086567660742e-08,3.1584428446605064,-0.03955202769590427
2012-11,0.0005476107494797369,0.0005604328028054,-0.036037414989669614,0.5016689199199253,0.003337839839850698,0.00033378398398506984,0.01328799263036441,0.00034644450526371,5.196667578955651e-07,8.66111263159275e-08,3.16017244191386,-0.03902607606195441
2012-12,0.019641900547029818,0.0196520944912759,-0.009432976830038853,0.5017434652939676,0.0034869305879352552,0.00034869305879352557,0.007297096587754411,2.981814961691145e-05,4.4727224425367174e-08,7.454537404227862e-09,3.2222442347293963,-0.020150721819674366
2013-01,-0.007345273321844687,-0.0073556934464457,0.018145950178203307,0.5020906844625302,0.004181368925060491,0.00041813689250604915,0.011570010040757747,0.00013888766742504717,2.0833150113757076e-07,3.472191685626179e-08,3.1985759701155705,-0.027347982582121122
2013-02,0.007470611634280836,0.0074973916341352,-0.061954694057618,0.5019193116081967,0.0038386232163933887,0.00038386232163933887,0.009546788079347321,6.854914173342057e-05,1.0282371260013086e-07,1.7137285433355143e-08,3.222471288971047,-0.02008167710469233
2013-03,-0.0014977979274705907,-0.0015044631291443,0.015541617194128277,0.5019642890862047,0.003928578172409436,0.00039285781724094363,0.009530016147919108,1.7990991203209526e-05,2.698648680481429e-08,4.4977478008023816e-09,3.2176446781530927,-0.02154939673781542
2013-04,-0.034279648488122136,-0.0342616761861257,-0.08151590252600271,0.501896651023739,0.0037933020474780754,0.00037933020474780756,0.004634520662453672,2.705522498627213e-05,4.05828374794082e-08,6.763806246568032e-09,3.1073449496263277,-0.05509033948063424
2013-05,-0.004861078901096537,-0.0048485333900457,-0.035474730418526224,0.5020326271274641,0.004065254254928208,0.0004065254254928208,0.010335125039965726,5.4390441490026475e-05,8.158566223503971e-08,1.359761037250662e-08,3.0922399006532704,-0.05968361989482718
2013-06,-0.06917165609559249,-0.0691602965231711,-0.09846781917115521,0.5019251622032275,0.0038503244064549413,0.00038503244064549416,0.022082823260623455,4.298596969465329e-05,6.447895454197994e-08,1.0746492423663323e-08,2.8783445456802133,-0.12472686116051457
2013-07,0.03079600523999474,0.030797352853537,0.06643622376847924,0.4990939296542293,0.0,0.0,0.02020279798579969,0.0007700648812909883,1.1550973219364825e-06,1.925162203227471e-07,2.966986059391491,-0.09777194499038722
2013-08,0.0136094614202431,0.0136094614202431,0.03610097477867824,0.4945705136638283,0.0,0.0,0.0116905564218658,0.0,0.0,0.0,3.007365141701179,-0.08549310708347291
2013-09,-0.0004913738804084,-0.0004913738804084,-0.09584330563203147,0.4670741177043218,0.0,0.0,0.0376230585497462,0.0,0.0,0.0,3.0058874010216963,-0.08594247188410553
2013-10,0.0123564288151598,0.0123564288151598,0.0007751163233193914,0.4901852995157961,0.0,0.0,0.0325992360205771,0.0,0.0,0.0,3.043029434718807,-0.07464798510498039
2013-11,-0.0081158688015766,-0.0081158688015766,-0.06277374758442333,0.4896637210734852,0.0,0.0,0.2759470522324854,0.0,0.0,0.0,3.0183326070672933,-0.08215802065314293
2013-12,-0.009348850607133826,-0.0092919854296522,-0.0172481470881497,0.5248185994475059,0.049637198895011725,0.0049637198895011725,0.020825544217962143,0.009927439779002345,1.4891159668503518e-05,2.4818599447505863e-06,2.99011466644118,-0.09073878819901282
2014-01,-0.028193608442857752,-0.0281762354232445,0.05016942447179984,0.48229626190393315,0.0,0.0,0.022269284280775344,0.009927439779002345,1.4891159668503518e-05,2.4818599447505863e-06,2.905812544336291,-0.11637414277680824
2014-02,0.023504657205801534,0.0233675406082338,0.06621997261932577,0.5174216167286799,0.034843233457359846,0.0034843233457359847,0.29805010233514345,0.006968646691471969,1.0452970037207954e-05,1.7421616728679925e-06,2.9741126720952336,-0.09560481990459457
2014-03,-0.008329966438236577,-0.0083177713065265,-0.05266439387749522,0.4971422457905198,0.0,0.0,0.3326636728224552,0.006968646691471969,1.0452970037207954e-05,1.7421616728679925e-06,2.949338413353146,-0.10313840140169228
2014-04,-0.0118610592335983,-0.0118610592335983,-0.032570784175409595,0.495413978352245,0.0,0.0,0.0294081096022774,0.0,0.0,0.0,2.9143561357324375,-0.11377612994700648
2014-05,0.0107703621855501,0.0107703621855501,-0.037811375658160506,0.49266858523457435,0.0,0.0,0.0202495688047502,0.0,0.0,0.0,2.9457448068519563,-0.10423117788905578
2014-06,0.0103719839000993,0.0103719839000993,0.05758194569516051,0.48655022654929314,0.0,0.0,0.0319224050292158,0.0,0.0,0.0,2.9762980245624258,-0.09494027808791028
2014-07,0.0269687919748895,0.0269687919748895,-0.006368221958850451,0.49425878219759856,0.0,0.0,0.0128031745396024,0.0,0.0,0.0,3.0565651868421244,-0.07053191072281173
2014-08,-0.01688436508257626,-0.0168508563797694,-0.04016841284549322,0.5062475309504216,0.012495061900843263,0.0012495061900843264,0.030175901556925653,0.0024990123801686527,3.748518570252979e-06,6.247530950421632e-07,3.004957024328789,-0.08622538927477241
2014-09,-0.008690948966097895,-0.0086865756944326,-0.004164706241697513,0.49482298929701557,0.0,0.0,0.32680054056287594,0.0024990123801686527,3.748518570252979e-06,6.247530950421632e-07,2.97884109618503,-0.09416695778310136
2014-10,-0.023304695730693,-0.023304695730693,-0.03865828307891095,0.4932555569576268,0.0,0.0,0.339378986344801,0.0,0.0,0.0,2.9094201108083535,-0.11527712121477429
2014-11,0.017063204481462,0.017063204481462,0.04847409864133123,0.49914169158576727,0.0,0.0,0.0909859064861226,0.0,0.0,0.0,2.9590641410815546,-0.10018091382463412
2014-12,-0.013062446851575,-0.013062446851575,-0.006880079417131757,0.49308514181168217,0.0,0.0,0.2640330519297769,0.0,0.0,0.0,2.9204115230082754,-0.11193475281383258
2015-01,0.0397951529669307,0.0397951529669307,0.08846675591268771,0.4932940369633288,0.0,0.0,0.0344098158143575,0.0,0.0,0.0,3.036629746292777,-0.07659406045744388
2015-02,-0.007874904434564,-0.007874904434564,-0.04381923349110961,0.4978965186600225,0.0,0.0,0.0586564491787038,0.0,0.0,0.0,3.0127165772375673,-0.0838657939856503
2015-03,0.0134953127837318,0.0134953127837318,-0.009413822629527946,0.4963833463773448,0.0,0.0,0.0815485526585193,0.0,0.0,0.0,3.053374129776122,-0.07150227632361084
2015-04,0.004060912177366587,0.0041107083279732,-0.047079952049569496,0.5045525278231107,0.009105055646221327,0.0009105055646221327,0.11286652591788536,0.0018210111292442654,2.731516693866398e-06,4.552527823110664e-07,3.065773613961786,-0.06773172861087629
2015-05,-0.0031529956762796963,-0.0033192113363168,0.057731101645791316,0.514164031619742,0.028328063239484003,0.0028328063239484004,0.03991409180067893,0.0038446015186525354,5.766902277978804e-06,9.61150379663134e-07,3.0561072430125122,-0.07067116643969884
2015-06,-0.020017704768700333,-0.0200138061439413,-0.019827765333352843,0.5208413050724781,0.04168261014495611,0.004168261014495612,0.12277149800577342,0.0026709093810944225,4.0063640716416335e-06,6.677273452736056e-07,2.994930990480401,-0.08927419666294967
2015-07,-0.013003103975134336,-0.0129885150615836,-0.027862080254471344,0.4873372295414394,0.0,0.0,0.09754997602389892,0.008336522028991223,1.2504783043486835e-05,2.0841305072478057e-06,2.955987591412832,-0.10111645897657917
2015-08,0.0013908787746987,0.0013908787746987,0.06286728691599253,0.49046378368713917,0.0,0.0,0.022890040750915,0.0,0.0,0.0,2.960099011812001,-0.09986622093844355
2015-09,0.0080278698389513,0.0080278698389513,-0.021784119694959525,0.49585886728845163,0.0,0.0,0.04409339886557,0.0,0.0,0.0,2.9838623013892365,-0.09264006412249393
2015-10,0.01617182649379349,0.0162355259929656,-0.0228102794163646,0.507485990517663,0.014971981035325932,0.0014971981035325932,0.07420402342516738,0.0029943962070651865,4.49159431059778e-06,7.485990517662966e-07,3.0321168048086746,-0.07796639667206329
2015-11,-0.02170872889990356,-0.0217034887065412,-0.04258614531850713,0.49887724948994805,0.0,0.0,0.10748332052848138,0.0029943962070651865,4.49159431059778e-06,7.485990517662966e-07,2.966293403100241,-0.0979825742033108
2015-12,0.0025432877207083,0.0025432877207083,0.021926321870052945,0.49656632462789185,0.0,0.0,0.0334808070708714,0.0,0.0,0.0,2.973837540688364,-0.09568848436041721
2016-01,0.002334324184356,0.002334324184356,0.07118174060324489,0.497570118449997,0.0,0.0,0.0021345895548203,0.0,0.0,0.0,2.980779441579939,-0.0935775281192679
2016-02,0.0387625765530308,0.0387625765530308,0.13169347022023992,0.4970569562867875,0.0,0.0,0.0256890853839694,0.0,0.0,0.0,3.0963221328718817,-0.05844225766360367
2016-03,-0.0007712014144062,-0.0007712014144062,-0.09784496250554742,0.49637532949488405,0.0,0.0,0.0388790807764452,0.0,0.0,0.0,3.093934244863554,-0.0591683883262385
2016-04,0.043485508751146,0.043485508751146,0.06838988355931463,0.49754323340663925,0.0,0.0,0.67981154050821,0.0,0.0,0.0,3.2284755495440387,-0.018255847043444295
2016-05,-0.0098031930029792,-0.0098031930029792,-0.026422930844375414,0.49576863784208564,0.0,0.0,0.6818953358565378,0.0,0.0,0.0,3.1968261806264593,-0.027880074454423642
2016-06,0.0255573706583009,0.0255573706583009,0.06698288944797537,0.4952728340003233,0.0,0.0,0.0121023859544772,0.0,0.0,0.0,3.27852865225489,-0.0030352451929354096
2016-07,0.0149992419737254,0.0149992419737254,-0.029001476962329353,0.49529806371511453,0.0,0.0,0.0470577195452076,0.0,0.0,0.0,3.3277040968278535,0.0
2016-08,-0.0032175824229985,-0.0032175824229985,-0.026411227822333072,0.49683451272529805,0.0,0.0,0.0071455192462855,0.0,0.0,0.0,3.31699693461696,-0.0032175824229985217
2016-09,0.011355187039332,0.011355187039332,-0.005871606609583413,0.4964217492501369,0.0,0.0,0.2541686577893932,0.0,0.0,0.0,3.3546620552184265,0.0
2016-10,-0.0143642762788848,-0.0143642762788848,0.016503457808760613,0.4968631870089082,0.0,0.0,0.0179219733893257,0.0,0.0,0.0,3.3064747626349775,-0.014364276278884813
2016-11,0.0226201711821418,0.0226201711821418,-0.06765551386342394,0.4958278257625623,0.0,0.0,0.6509941484265033,0.0,0.0,0.0,3.381267787775213,0.0
2016-12,0.0433612663576337,0.0433612663576337,0.007357947487856231,0.4963668435770051,0.0,0.0,0.0285261693121912,0.0,0.0,0.0,3.5278838409474207,0.0
2017-01,-0.0316542946609805,-0.0316542946609805,-0.0006990971537741419,0.49800346509741483,0.0,0.0,0.010239546164208,0.0,0.0,0.0,3.4162111663163595,-0.031654294660980464
2017-02,0.0038892989513981,0.0038892989513981,0.01779942212846386,0.49726345075553685,0.0,0.0,0.0587558343804631,0.0,0.0,0.0,3.429497832823268,-0.027888108724614558
2017-03,-0.0378117923245278,-0.0378117923245278,-0.013123808737559695,0.4996855833083136,0.0,0.0,0.067075124426624,0.0,0.0,0.0,3.2998223729911365,-0.06464540167372346
2017-04,0.007302104149281597,0.0073013206714076,0.031406692743003006,0.5001901149543126,0.0003802299086252958,3.802299086252958e-05,0.35597520158621787,7.604598172505916e-05,1.1406897258758875e-07,1.901149543126479e-08,3.3239180196328473,-0.05781534498023555
2017-05,-0.0037546749502576186,-0.0037545418697896,-0.0149628037716254,0.4971746772195573,0.0,0.0,0.03701244827877786,7.604598172505916e-05,1.1406897258758875e-07,1.901149543126479e-08,3.311437787907822,-0.06135294210295539
2017-06,-0.0067524615277793,-0.0067524615277793,-0.007856382316679622,0.4973510496787079,0.0,0.0,0.0290894558922267,0.0,0.0,0.0,3.2890774316433395,-0.06769112024956847
2017-07,0.0238420804075432,0.0238420804075432,0.009921408695607425,0.4972997691389127,0.0,0.0,0.0295329242541417,0.0,0.0,0.0,3.3674958802352157,-0.04546293697389214
2017-08,-0.01959493419530902,-0.0196638974353393,0.050745503804605185,0.5051534790890572,0.010306958178114334,0.0010306958178114335,0.42459923962041857,0.002061391635622867,3.0920874534343006e-06,5.153479089057168e-07,3.3015100200590326,-0.06416702791087214
2017-09,0.054293585267168896,0.0543015332367176,-0.020333971816884344,0.5003050891522518,0.0006101783045036058,6.101783045036058e-05,0.03983641400294455,0.0019393559747221457,2.9090339620832186e-06,4.848389936805364e-07,3.4807608358435203,-0.01335730064492302
2017-10,0.04040054230940832,0.0404007558718149,-0.025057795166255503,0.4984793790164822,0.0,0.0,0.023236532979489622,0.00012203566090072116,1.8305349135108174e-07,3.050891522518029e-08,3.6213854612609477,0.0
2017-11,0.0009098242201047806,0.0009819579438485,-0.027609067524171693,0.5112389246980598,0.02247784939611952,0.002247784939611952,0.018948563492351803,0.004495569879223904,6.743354818835856e-06,1.123892469805976e-06,3.624680285463939,0.0
2017-12,0.012701715996828622,0.012709146991741,0.009892257572023944,0.5031931314552494,0.006386262910498708,0.0006386262910498708,0.03544385187391296,0.0032183172971241626,4.827475945686244e-06,8.045793242810406e-07,3.670719945029205,0.0
2018-01,0.06382802865007703,0.0638302638420957,0.023854455892881044,0.4951325880905436,0.0,0.0,0.019963005644578844,0.0012772525820997417,1.9158788731496123e-06,3.193131455249354e-07,3.905014762846938,0.0
2018-02,-0.0482972530707778,-0.0482998299873186,-0.008912793542824704,0.5003590316721725,0.000718063344345099,7.180633443450991e-05,0.41055670514575066,0.00014361266886901982,2.1541900330352972e-07,3.5903167217254955e-08,3.716413276600596,-0.04829725307077781
2018-03,0.025106485195560455,0.0251574316669376,-0.0027593894289881238,0.5081481499021409,0.01629629980428171,0.0016296299804281712,0.6050347810457531,0.003115647291987323,4.673470937980985e-06,7.789118229968307e-07,3.8097193515101533,-0.024403342144425078
2018-04,0.0329717369658324,0.0329774406707639,-0.013912869745467016,0.4982236908604868,0.0,0.0,0.5710037694062955,0.0032592599608563424,4.888889941284514e-06,8.148149902140856e-07,3.935332415881788,0.0
2018-05,-0.013037089665661975,-0.0130386075786191,-0.0009402190893642581,0.5008826729328527,0.0017653458657054255,0.00017653458657054257,0.5700637233549972,0.00035306917314108515,5.296037597116277e-07,8.826729328527128e-08,3.8840271343117507,-0.013037089665661972
2018-06,0.07092765495666752,0.0709282728277205,-0.00504209360684138,0.4969355081671608,0.0,0.0,0.6028944953971991,0.00035306917314108515,5.296037597116277e-07,8.826729328527128e-08,4.1595120707365485,0.0
2018-07,-0.037317799917578075,-0.0373280282119513,-0.023605269596115197,0.5050027075653459,0.010005415130691864,0.0010005415130691865,0.1450543038792952,0.002001083026138373,3.0016245392075594e-06,5.002707565345933e-07,4.004288231526051,-0.03731779991757822
2018-08,0.027654729446868656,0.0276582313421644,-0.02376722317312141,0.4858002039182848,0.0,0.0,0.07044927473161076,0.002001083026138373,3.0016245392075594e-06,5.002707565345933e-07,4.115025739196184,-0.010695084130982413
2018-09,-0.00972236462389794,-0.0097215983966409,-0.007124003915890298,0.5042454708038305,0.008490941607661062,0.0008490941607661063,0.6257987778818207,0.0016981883215322125,2.547282482298319e-06,4.2454708038305315e-07,4.075017958522994,-0.020313467247275563
2018-10,0.022037098936609618,0.0220400707661723,0.0647904959577501,0.48909237885634815,0.0,0.0,0.10943592750575751,0.0016981883215322125,2.547282482298319e-06,4.2454708038305315e-07,4.164819532443427,0.0
2018-11,-0.0752259284070088,-0.0752259284070088,-0.01860442644432847,0.49407196212278187,0.0,0.0,0.5852228870879886,0.0,0.0,0.0,3.8515171164677255,-0.07522592840700881
2018-12,0.02549259209195005,0.0254776693685518,0.03761672579418063,0.508636778522467,0.01727355704493405,0.0017273557044934053,0.4835509751498079,0.0034547114089868106,5.182067113480216e-06,8.636778522467027e-07,3.9497022712530008,-0.05165104022267697
2019-01,0.02586128128821358,0.0258600705475218,0.02709278339583654,0.5106625318066804,0.02132506361336084,0.002132506361336084,0.13366953930904896,0.0008103013136853575,1.2154519705280362e-06,2.0257532842133936e-07,4.051846632694571,-0.02712552101449084
2019-02,-0.005454789204867777,-0.0054473254326031,-2.01637617993633e-05,0.4889830547288585,0.0,0.0,0.712552082210393,0.004265012722672168,6.397519084008252e-06,1.066253180668042e-06,4.029744663422768,-0.03243234622015245
2019-03,-0.0072840713023257,-0.0072840713023257,0.002257549117705704,0.48632113137802363,0.0,0.0,0.0375339087446019,0.0,0.0,0.0,4.000391715964231,-0.03948017800010872
2019-04,0.0153872829096248,0.0153872829096248,0.011911572475338028,0.4906555277437177,0.0,0.0,0.1806149036432223,0.0,0.0,0.0,4.0619468750470915,-0.024700387758693987
2019-05,-0.024560323223129888,-0.0246788057218342,0.04697390411156599,0.5086924275640647,0.017384855128129484,0.0017384855128129485,0.14472319218694837,0.003476971025625897,5.215456538438845e-06,8.692427564064742e-07,3.9621841468807526,-0.04865406147473372
2019-06,0.04155373788962705,0.0415598225889219,0.031396602681613706,0.490173714391703,0.0,0.0,0.027786922499567695,0.003476971025625897,5.215456538438845e-06,8.692427564064742e-07,4.126827708390671,-0.009122081702893525
