month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,risk_state,target_vol,regime,w_KODEX200,w_BOND,w_GLD,w_USO
2008-09,0.033111456846381046,0.03331504703860501,1.3342032458879782,-0.011719518933234085,0.06287597879863166,0.00018862793639589498,1.4962255828067415e-05,STRESS,0.04977022138204034,Stagflation,0.10806818453751926,0.7095011563161145,0.1824306591463662,0.0
2008-10,-0.036243142017266826,-0.036100745222779076,1.2858475281673618,-0.047537908761429715,0.04311786679248272,0.00012935360037744816,1.3043194110298155e-05,STRESS,0.05215227855415798,Stagflation,0.10716506812933103,0.7144810044920094,0.16132244880677327,0.017031478571886416
2008-11,0.032227632026995114,0.03245186651299405,1.3272873491479609,-0.01684231096533073,0.07144431462387735,0.00021433294387163205,9.901542127308456e-06,STRESS,0.04895834838156427,Stagflation,0.03593001907977141,0.8226355268453508,0.14143445407487787,0.0
2008-12,0.038921932574475064,0.0391119210770265,1.3789479378584515,0.0,0.0555090281978592,0.0001665270845935776,2.3461417957856877e-05,STRESS,0.04766943875159866,Stagflation,0.03645275986566777,0.8428688655099204,0.11209218234226619,0.008586192282145568
2009-01,0.011099328913673828,0.011215260893844597,1.3942533345755748,0.0,0.038438378958563404,0.00011531513687569021,6.168432950772185e-07,STRESS,0.047452973168005785,Stagflation,0.020000000000000007,0.8649258284751097,0.08854130242786735,0.026532869097022953
2009-02,0.02958654990719076,0.029881999763023755,1.435504480442262,0.0,0.08694446615298305,0.0002608333984589492,3.4616457374047044e-05,NORMAL,0.06890041544452752,Stagflation,0.02330049998847171,0.7879140545149502,0.17991718473215507,0.00886826076442302
2009-03,-0.004440481715412648,-0.004060520515886782,1.4291301490444652,-0.00444048171541267,0.11017842268690453,0.0003305352680607136,4.9425931465153004e-05,STRESS,0.047421555971230364,Stagflation,0.02239862158190935,0.8626042002810763,0.0949335777835199,0.020063600353494467
2009-04,0.003387074305697126,0.0034674905997860335,1.433970719051791,-0.001068447651238702,0.025426818047247633,7.62804541417429e-05,4.135839947164363e-06,STRESS,0.047454596660871505,Stagflation,0.040050643564531654,0.8505421355697756,0.09329366707322341,0.016113553792469218
2009-05,0.010394702494585668,0.01046573900456066,1.4488764180622813,0.0,0.022188515269916997,6.656554580975099e-05,4.470964165242335e-06,STRESS,0.047641656993105734,Stagflation,0.05280784580072129,0.8418974958552431,0.09589363067490467,0.009401027669131024
2009-06,-0.00594693326312519,-0.005627362884291387,1.440260046697549,-0.005946933263125231,0.09685870535469614,0.0002905761160640884,2.8994262769713815e-05,NORMAL,0.06935365635377294,Slowdown,0.07950534645644795,0.7465567825160357,0.17393787102751623,0.0
2009-07,0.00782422960881716,0.007865940078431312,1.4515289719993163,0.0,0.012164342010406138,3.649302603121841e-05,5.217443582933204e-06,NORMAL,0.07011827797577282,Slowdown,0.08190750026545607,0.7386173615987247,0.17947513813581922,5.153348451095163e-18
2009-08,0.006390910732104194,0.006621258705841718,1.460805564084427,0.0,0.0674091878253619,0.0002022275634760857,2.8120410261438898e-05,CALM,0.0878773891828803,Slowdown,0.10380082663601835,0.6652615526024769,0.23093762076150479,1.5346813988896535e-17
2009-09,0.0073262416667378575,0.007350863735851662,1.471507778675025,0.0,0.007989112439054855,2.3967337317164563e-05,6.5473179663951e-07,CALM,0.08839797391062593,Slowdown,0.11148604206026032,0.6531702265714375,0.23534373136830222,0.0
2009-10,0.00639931584033455,0.006538691748865037,1.4809244217122757,0.0,0.04482440278341205,0.00013447320835023615,4.902700180250991e-06,CALM,0.09055929344097084,Slowdown,0.153169073748107,0.6072297529791371,0.2396011732727559,2.9120992726602846e-17
2009-11,0.02777472269981322,0.027954638003247594,1.5220566868647154,0.0,0.05140437240982097,0.00015421311722946292,2.570218620491051e-05,NORMAL,0.07549023417146554,Slowdown,0.144143660491825,0.6525568032223512,0.20329953628582373,0.0
2009-12,-0.002339091144127485,-0.0019403290659564159,1.51849645754761,-0.0023390911441275586,0.11853778465942043,0.00035561335397826127,4.3148724192808004e-05,STRESS,0.05392850721029745,Goldilocks,0.10961869889240441,0.7612173338444224,0.1286915081506076,0.0004724591125657154
2010-01,-0.008287398525340418,-0.007490121711306619,1.5059120722445953,-0.010607104688969526,0.2414262609557829,0.0007242787828673487,7.29980311664509e-05,CALM,0.09881501492993881,Goldilocks,0.21491182388285282,0.5186524121702288,0.26643576394691826,0.0
2010-02,0.009170496268918053,0.009385820212498803,1.519722033284433,-0.0015338808340257248,0.0634032685335288,0.00019020980560058642,2.511413798016389e-05,NORMAL,0.08294155765051801,Goldilocks,0.19194459907765138,0.590520480768635,0.21753492015371373,3.280283319008048e-17
2010-03,0.013149832338880982,0.013537083015663804,1.5397061232238267,0.0,0.11631799821833441,0.00034895399465500326,3.8296682127817786e-05,CALM,0.1035158282371256,Goldilocks,0.23015114756690508,0.4748950464701094,0.29495380596298554,0.0
2010-04,0.013705030760468698,0.014482925471423914,1.5608078430046912,0.0,0.2365461209519734,0.0007096383628559202,6.825634809929495e-05,STRESS,0.05725958175367825,Goldilocks,0.13876078868125183,0.7114953374911946,0.14974387382755353,6.739456398240539e-17
2010-05,0.02094578106493321,0.021816974100079562,1.593500182368698,0.0,0.26710813329206873,0.0008013243998762062,6.986863527014155e-05,CALM,0.10447095955319259,Goldilocks,0.26798436296165096,0.4378756760001529,0.2941399610381961,0.0
2010-06,0.010114094192747503,0.010490422156866904,1.6096169933093354,0.0,0.11106182256308818,0.00033318546768926454,4.3142496430137606e-05,NORMAL,0.08392154170275472,Goldilocks,0.22164657000535817,0.5394876115285799,0.2388658184660619,0.0
2010-07,-0.0025596829350223054,-0.0020782266353521033,1.6054968841596395,-0.0025596829350222894,0.1480516420190837,0.00044415492605725105,3.73013736129509e-05,STRESS,0.05740111735893207,Goldilocks,0.15192439419532422,0.6833612486306547,0.16471435717402105,0.0
2010-08,0.025268564122975172,0.026196967017817305,1.6460654851262642,0.0,0.2809610543783086,0.0008428831631349258,8.551973170720719e-05,CALM,0.10386886442395232,Goldilocks,0.26968276200914765,0.40735618291970377,0.3229610550711486,1.6229151269392394e-18
2010-09,0.021476722201771152,0.021857794159540703,1.6814175762762444,0.0,0.11177480129539627,0.00033532440388618883,4.574755388336263e-05,NORMAL,0.08275476814978325,Goldilocks,0.23967444057195958,0.5130228395098211,0.2473027199182194,0.0
2010-10,0.006334913728825849,0.006646214597304136,1.6920692115640859,0.0,0.09202258850960451,0.00027606776552881353,3.523310294947316e-05,CALM,0.10290362074861276,Goldilocks,0.2715010772085696,0.4177902106551911,0.31070871213623935,1.2491195286749473e-17
2010-11,0.029369054935833586,0.02938848283836758,1.7417636851937441,0.0,0.005584367939623003,1.675310381886901e-05,2.674798715126353e-06,CALM,0.10195503919167642,Goldilocks,0.27199246336416055,0.40771802190646106,0.3202895147293784,0.0
2010-12,0.021507402179856475,0.021513543837352475,1.779224497273475,0.0,0.0017547592845710335,5.264277853713101e-06,8.773796422854863e-07,CALM,0.10049423579681965,Goldilocks,0.2708214388802258,0.39709045484321254,0.33208810627656166,1.0701202497374017e-17
2011-01,-0.019350197669161153,-0.019345988639687815,1.7447961515534194,-0.01935019766916113,0.001202579849525349,3.607739548576047e-06,6.012899247626601e-07,CALM,0.10038959848175913,Goldilocks,0.290222201356422,0.387462223314448,0.32231557532912997,9.082475944818115e-18
2011-02,0.001702102726377106,0.00197161621500928,1.7477659738399507,-0.017681030966992695,0.08236776114059557,0.0002471032834217867,2.241020521038728e-05,NORMAL,0.08206873433029511,Goldilocks,0.2611321093970266,0.4753785994049753,0.2634892911979982,2.630910803951458e-18
2011-03,0.0212251464797079,0.02123067798026023,1.7848625626469532,0.0,0.0017434636886659188,5.2303910659977566e-06,3.011094863352992e-07,NORMAL,0.08023749666203484,Overheating,0.24190301280886145,0.4788603767808718,0.2792366104102668,6.825606999221734e-18
2011-04,0.030427776856321944,0.0304823862040335,1.8391719624223777,0.0,0.015602670774730019,4.680801232419006e-05,7.801335387365021e-06,NORMAL,0.08126155302686576,Overheating,0.25780507588935886,0.45837127018498625,0.283823653925655,0.0
2011-05,-0.000594831819617837,4.854115663121443e-05,1.83807796441738,-0.0005948318196178359,0.19716172519230257,0.0005914851755769077,5.188780067214376e-05,STRESS,0.05499776972149654,Overheating,0.16855801316831454,0.6424447284553287,0.1884997881381166,0.0004974702382400984
2011-06,-0.01634687797788822,-0.015708018493677166,1.8080311282192039,-0.016931986154333334,0.19351665755760347,0.0005805499726728104,5.8309511538245e-05,NORMAL,0.08085107445739889,Overheating,0.24113950468562173,0.45487937932621386,0.3039811159881644,1.1251509215293295e-18
2011-07,0.02530500442064448,0.025342900405716365,1.8537833639114536,0.0,0.011286960260229559,3.3860880780688677e-05,4.0351042911971335e-06,NORMAL,0.07899773137819334,Overheating,0.2369740093415861,0.4739060158549093,0.28911997480350465,0.0
2011-08,0.01281227379261261,0.0134519265850507,1.8775345439220776,0.0,0.19355447401544895,0.0005806634220463469,5.898937039174407e-05,STRESS,0.05224223762693687,Stagflation,0.1572679853018895,0.6575984251690655,0.1851335895290449,0.0
2011-09,-0.013081746780818087,-0.013006742100563526,1.8529731124462503,-0.013081746780818082,0.022353801295848505,6.706140388754552e-05,7.943276367016666e-06,STRESS,0.05230987046565415,Stagflation,0.15629329075733314,0.6517023279083797,0.19200438133428727,2.5796246364354934e-17
2011-10,0.013426726768599791,0.01355384294351893,1.8778524761366278,0.0,0.037863588147794,0.00011359076444338201,1.3525410475755672e-05,STRESS,0.051094925774289535,Stagflation,0.13316222908604985,0.6970961412354669,0.16974162967848333,0.0
2011-11,0.016632316227216913,0.01667767936082313,1.9090855123477943,0.0,0.012960895316061575,3.8882685948184726e-05,6.480447658030783e-06,STRESS,0.05064894032325626,Stagflation,0.13544072175792882,0.6912220151423993,0.17333726309967182,1.7584629043633737e-17
2011-12,-0.016803485679009595,-0.016782635469820006,1.8770062212810534,-0.016803485679009578,0.006240514212114653,1.872154263634396e-05,2.128666553244743e-06,STRESS,0.04996904389738322,Stagflation,0.13332145030402104,0.6907097977609862,0.17596875193499273,9.134879759223205e-18
2012-01,0.0220342056026139,0.02210000452987822,1.9183645622781456,0.0,0.021611167632969296,6.483350289890788e-05,9.654243654122347e-07,STRESS,0.04978839473951583,Stagflation,0.11833710815560543,0.7187483755275407,0.1549202890214169,0.007994227295436952
2012-02,0.0012579963637703122,0.0016498468208129297,1.920777857921877,0.0,0.11578572446562031,0.00034735717339686096,4.44932836457564e-05,NORMAL,0.07133310375326056,Stagflation,0.1491230991169936,0.5925032435859122,0.25287031098152973,0.0055033463155644835
2012-03,-0.005167495699267282,-0.004869160277596651,1.9108522466018178,-0.005167495699267333,0.08922798262202641,0.00026768394786607925,3.0651473804551774e-05,CALM,0.09138676807447865,Slowdown,0.17738933328562498,0.5093453177532937,0.3132653489610814,3.670144323850421e-18
2012-04,0.0034089538034082633,0.003563329615808854,1.9173662536356224,-0.0017761576499771836,0.04410737497159743,0.0001323221249147923,2.2053687485798694e-05,NORMAL,0.07278450551960368,Slowdown,0.17807063690526623,0.5560663691623269,0.26586299393240703,2.9508816183975545e-18
2012-05,-0.009777592540291133,-0.009732667588698063,1.898619027657069,-0.011536383644479398,0.012844930797232952,3.853479239169886e-05,6.390159201371093e-06,NORMAL,0.07297058574060485,Slowdown,0.17691432541586216,0.5453145531010678,0.2777711214830701,1.2598291601427633e-19
2012-06,-0.007830826761702747,-0.0073439754302877915,1.883751270965014,-0.01927687098440567,0.1443383870576017,0.00043301516117280516,5.383617024215083e-05,STRESS,0.050516330158916906,Slowdown,0.12713272641026652,0.6996877820528825,0.17317949153685103,2.9516768871207424e-17
2012-07,0.017596436485614753,0.01761840376040105,1.9168985805592458,-0.00201963873470945,0.006276364224655509,1.882909267396653e-05,3.1381821123277477e-06,STRESS,0.05013013951610418,Slowdown,0.12912990641802632,0.7004331167195926,0.17043697686238113,0.0
2012-08,0.01585219234827899,0.015854518033457957,1.947285625570414,0.0,0.0006897130133090706,2.069139039927212e-06,2.5654613904121935e-07,STRESS,0.04936816015798414,Slowdown,0.1268215778123236,0.7024109367876681,0.17076748540000844,0.0
2012-09,0.012802327407279112,0.013001070359427477,1.9722154137044547,0.0,0.056783700613818724,0.00017035110184145618,2.839185030690933e-05,CALM,0.08731096469680992,Slowdown,0.12496805938941431,0.6402991543407048,0.23473278626988076,4.3854283811144146e-17
2012-10,-0.013916128800197694,-0.013907989354057165,1.9447698099856083,-0.013916128800197769,0.002325556040151142,6.976668120453426e-06,1.162778020075611e-06,CALM,0.08771323734477043,Slowdown,0.12875141309224605,0.6315389584002502,0.23970962850750382,3.433532754990032e-17
2012-11,-0.006055329338195548,-0.00601216021632402,1.9329935882991656,-0.0198871913953953,0.012334034820436547,3.700210446130964e-05,6.167017410218259e-06,NORMAL,0.07037106406976969,Slowdown,0.12349200675301752,0.631498380099129,0.2450096131478536,0.0
2012-12,0.0034400535539036315,0.0034554458147852745,1.939643189762267,-0.016515550844928506,0.004397788823326507,1.3193366469979522e-05,2.198894411663238e-06,NORMAL,0.07081929847507142,Slowdown,0.12692709118136314,0.6310664787328716,0.2420064300857653,7.07759554902012e-18
2013-01,0.003948936448040068,0.003953906000144061,1.947302717450512,-0.012631833257579439,0.0014198720297122656,4.259616089136797e-06,7.099360148561245e-07,NORMAL,0.07019318998694254,Slowdown,0.13223140445053802,0.6274506338856901,0.2403179616637719,1.2366681443503091e-17
2013-02,-0.005922095022935631,-0.005906142250812716,1.9357706057193493,-0.01847912136364982,0.004678651932052919,1.4035955796158757e-05,1.9168163267567483e-06,NORMAL,0.07198945908537412,Slowdown,0.12884583459149418,0.623605400057441,0.2475487653510648,0.0
2013-03,0.005228431707838161,0.005237875969519337,1.9458916501333934,-0.01334730647988236,0.002705557002809132,8.116671008427397e-06,1.327590672747958e-06,NORMAL,0.07095802613308581,Slowdown,0.13453769861468756,0.6292155375959119,0.23624676378940054,1.4265728897656926e-17
2013-04,-0.01865287066579775,-0.018534527411709224,1.9095951848537993,-0.03175121156417415,0.03381235831100712,0.00010143707493302135,1.6906179155503533e-05,STRESS,0.049828219750302154,Slowdown,0.13468056061666808,0.6604634921212194,0.20485594726211265,2.3346769538760587e-17
2013-05,-0.009002256592042191,-0.008977689236947053,1.8924045190128171,-0.040467635602607466,0.007019244312896934,2.1057732938690803e-05,3.509622156448497e-06,STRESS,0.050170263169438636,Slowdown,0.13287039218377666,0.6824386645694698,0.18469094324675359,4.0813012427617887e-17
2013-06,-0.03611276377271468,-0.03607725033401854,1.8240645616552895,-0.07511900121036486,0.01160205731360179,3.480617194080537e-05,7.072667553365414e-07,STRESS,0.05104939769135035,Slowdown,0.14715334940143557,0.6716792700635184,0.1811673805350461,0.0
2013-07,0.016944845306064805,0.01718215210989516,1.8549730534808133,-0.05944703575935584,0.07716477394081196,0.0002314943218224359,5.81248200792156e-06,STRESS,0.05088058005439894,Slowdown,0.08751561858298287,0.7546681493148043,0.14520300809232048,0.012613224009892381
2013-08,0.008467751490218481,0.008504543805097175,1.8706805043187407,-0.05148266699477766,0.011071299877742177,3.321389963322653e-05,3.5784152454677033e-06,STRESS,0.05101972447128151,Slowdown,0.08551186158357645,0.7557530613794237,0.14468639853404416,0.014048678502955663
2013-09,-0.007747496676916952,-0.007731500549214046,1.856187413327958,-0.05883130188023378,0.0045729435710689095,1.371883071320673e-05,2.2772969896988905e-06,STRESS,0.05071024314860632,Slowdown,0.09035641626915367,0.7518777949766997,0.14411350523925803,0.013652283514888546
2013-10,0.003363552602353394,0.0034189642065383993,1.862430797332513,-0.05566563145641934,0.01633806679490786,4.901420038472358e-05,6.397403800282004e-06,STRESS,0.05058301501425024,Slowdown,0.09316228941143971,0.749849238859681,0.14765453061798534,0.009333941110893994
2013-11,-0.010963932206222415,-0.010889081679609277,1.8420112323317785,-0.06601924945313697,0.024670850717989964,7.40125521539699e-05,8.379744591680838e-07,STRESS,0.053274662497501166,Goldilocks,0.11933489502870176,0.7264266513421836,0.14779949945969215,0.006438954169422506
2013-12,0.0008712974707996752,0.0009040535270906097,1.8436161720596937,-0.06520547438740998,0.010126274026788992,3.037882208036698e-05,2.377234210567486e-06,STRESS,0.053183270736763336,Goldilocks,0.12449462944648482,0.7243958000596165,0.1476824423660586,0.0034271281278401345
2014-01,0.0039159706478877855,0.003954575399137157,1.8508357188754507,-0.061544846463304936,0.011169103995652602,3.35073119869578e-05,5.0974392624141e-06,STRESS,0.052963681626785594,Goldilocks,0.11950184175078243,0.7217739894738687,0.15617320640322005,0.002550962372128708
2014-02,0.016892203417003468,0.016924247585257658,1.8821004123301506,-0.045692271112027893,0.01004741747454701,3.014225242364103e-05,1.901915830549203e-06,STRESS,0.052040382384740555,Slowdown,0.12004955071142173,0.7177715704864648,0.156476560238045,0.005702318564068501
2014-03,-0.0054920582513082105,-0.005388425368545065,1.8717638072308223,-0.050933384748754196,0.030743231974784034,9.222969592435211e-05,1.1403186838793795e-05,STRESS,0.052839161245915735,Goldilocks,0.14704265544986575,0.7057491046823146,0.13768961141092603,0.009518628456893701
2014-04,-0.004130742497992722,-0.004037038650995715,1.8640320329260893,-0.05485373454979858,0.028237297279040948,8.471189183712285e-05,8.991955159884226e-06,STRESS,0.055054985819391555,Goldilocks,0.15638749208253355,0.6851960217114312,0.1516370378681003,0.006779448337934959
2014-05,0.003108801323085596,0.003169592681462855,1.8698269381763237,-0.05191546258925772,0.019204926918158075,5.761478075447422e-05,3.1765776227846157e-06,STRESS,0.056246613758470086,Goldilocks,0.16751078836092745,0.6723054493898045,0.15497130910388762,0.005212453145380354
2014-06,0.014134714525846243,0.014178232554110786,1.896256408160183,-0.03851455830658801,0.012438657217800644,3.7315971653401934e-05,6.2020566111405665e-06,STRESS,0.055138160565255466,Goldilocks,0.16610022875048847,0.6675082368561462,0.1610791580931807,0.005312376300184651
2014-07,0.008469999203588518,0.008580971429416571,1.9123176984270995,-0.030370777381182767,0.0339963309616267,0.00010198899288488011,8.983232943174519e-06,STRESS,0.05427875880754384,Goldilocks,0.1931413221108299,0.6514538955919352,0.146034494971518,0.009370287325716794
2014-08,-0.005694088808791489,-0.005666448635760909,1.901428791621632,-0.03589193228637377,0.008645095770645263,2.593528731193579e-05,1.7048857186432176e-06,STRESS,0.053674019405498485,Goldilocks,0.20258449503216477,0.6413537262759191,0.1480015790157972,0.008060199676119003
2014-09,0.0008058239750608668,0.0008122422884649065,1.9029610085287916,-0.035115030890860544,0.0021366309501091234,6.40989285032737e-06,8.420553712265578e-09,STRESS,0.05191649683782873,Slowdown,0.199143834135254,0.6502134820323454,0.14281407049226905,0.007828613340131595
2014-10,-0.007320146608762812,-0.007219034957516306,1.8890310549556018,-0.04217813032533091,0.03188360909298747,9.565082727896242e-05,5.460823967543993e-06,STRESS,0.05311266131474949,Goldilocks,0.21294779655027643,0.6260359924920237,0.15253074133223485,0.008485469625465019
2014-11,0.012610025179784974,0.012665134262507927,1.9128517841239876,-0.030099972430984723,0.016907756175144863,5.072326852543459e-05,4.385814197517768e-06,STRESS,0.05310617035533931,Goldilocks,0.21045015535783426,0.6255602787663916,0.16398956587577415,9.526078867413006e-19
2014-12,-0.0053394151775205964,-0.0052793580532177605,1.9026382742754886,-0.03527867135886431,0.01946549055148904,5.8396471654467125e-05,1.6606526483691903e-06,STRESS,0.05113992169284001,Slowdown,0.19363009263462433,0.6399027935186001,0.16646711384677557,7.818961136104446e-18
2015-01,0.029657739217160573,0.029709719643679834,1.9590662240385397,-0.0066672177767928,0.014870302602559244,4.461090780767773e-05,7.3695187115843665e-06,STRESS,0.05207593614177266,Slowdown,0.19019299341287957,0.6288687370261573,0.18093826956096304,0.0
2015-02,-0.007807798736156803,-0.007801341431494332,1.9437702292504442,-0.014422960218418157,0.001970009782147175,5.910029346441526e-06,5.472753160297856e-07,CALM,0.09344441156439379,Slowdown,0.19132973072692774,0.6185018964497452,0.19016837282332716,0.0
2015-03,0.008966750334312741,0.008980250220023897,1.9611995316034028,-0.005585536967465776,0.0038571102031877075,1.1571330609563123e-05,1.9285551015938566e-06,NORMAL,0.07266389316909377,Slowdown,0.1951528777424599,0.6254391787120155,0.17940794354552453,1.520123993889882e-17
2015-04,-0.00408468080230939,-0.004062164651010787,1.9531886575271642,-0.009647402634153535,0.007141895813489819,2.1425687440469457e-05,1.0904638581333837e-06,CALM,0.09411019382527477,Slowdown,0.20374854253724672,0.6222951129698719,0.17395634449288125,2.7970675000068852e-18
2015-05,0.006718691741927187,0.006719945171160293,1.966311530030918,-0.0029935288166353935,0.00036263152131223327,1.0878945639367e-06,1.6553466916888193e-07,CALM,0.09200391141589262,Slowdown,0.21317634168844538,0.6200499835696865,0.16677367474186813,0.0
2015-06,-0.011257082666031468,-0.01125429708640922,1.944176598590189,-0.014216913081314897,0.0008181851776617903,2.454555532985371e-06,3.3102408926316553e-07,NORMAL,0.07389433132995565,Slowdown,0.2051842639744337,0.6189294821914724,0.17588625383409384,6.3661755206168086e-18
2015-07,-0.008530092246866737,-0.00852115548179363,1.9275925928600153,-0.02262573374813226,0.0025533614494590187,7.660084348377056e-06,1.2766807247294732e-06,STRESS,0.050630784927047215,Slowdown,0.2015469553579388,0.6266452716161016,0.17180777302595968,2.4563955470374715e-19
2015-08,0.005439837760335361,0.005513624206508216,1.9380783838331979,-0.017308976308595292,0.024042901447632284,7.212870434289686e-05,1.657741829958176e-06,STRESS,0.048225392626915685,Slowdown,0.1762418446416358,0.6586173456853355,0.1651408096730287,0.0
2015-09,0.005368278112923979,0.005379140285689856,1.9484825276022608,-0.012033617594345847,0.0035336318028293123,1.0600895408487937e-05,2.612773573883731e-07,STRESS,0.047669665547123166,Slowdown,0.16292224481381196,0.6619948960550546,0.17508285913113358,0.0
2015-10,0.005116146133775025,0.005210495576164808,1.9584512489525812,-0.006979037206701455,0.03078468681285748,9.235406043857244e-05,1.9953819512096295e-06,STRESS,0.047960103066574236,Slowdown,0.13879624614310654,0.6948420344935298,0.16636171936336372,0.0
2015-11,-0.013425911796405258,-0.013423596414717496,1.932157255226584,-0.02031124906514581,0.0006615376250748567,1.9846128752245703e-06,3.3076881253739367e-07,STRESS,0.048146388520374554,Slowdown,0.1458881798637266,0.6917259841916524,0.162385835944621,0.0
2015-12,0.007073938800281925,0.0071758402276081695,1.9458252174025774,-0.013380990797708048,0.0327985260904557,9.83955782713671e-05,3.5058490548774967e-06,NORMAL,0.07268057334331743,Slowdown,0.1780981990017154,0.6713276815551096,0.15057411944317495,1.033867265279348e-17
2016-01,0.012312277825314301,0.012312889448206382,1.9697827580787408,-0.0012334634486730334,0.00017474939773770793,5.242481932131238e-07,8.737469886883898e-08,STRESS,0.048652505732685605,Slowdown,0.17469398471703224,0.6723519299386768,0.15295408534429097,4.607427013484959e-18
2016-02,0.03227973158023835,0.032355273472346444,2.0333668167809043,0.0,0.02158339774516946,6.475019323550838e-05,1.079169887258473e-05,STRESS,0.048208094374849936,Slowdown,0.1550528615890941,0.6615149436393724,0.18343219477153352,1.1709383462843446e-17
2016-03,-0.010376558668133341,-0.010266312910656373,2.012267466712742,-0.010376558668133251,0.03159344959525478,9.478034878576433e-05,1.5465408691203735e-05,STRESS,0.048423205797393516,Slowdown,0.18537564101995793,0.6444722523096842,0.17015210667035796,0.0
2016-04,0.011024975025810178,0.011121525799792984,2.0344526652785,0.0,0.032009618316478666,9.6028854949436e-05,5.219190333706353e-07,NORMAL,0.07186655754659911,Stagflation,0.22379584753610265,0.6200644717726744,0.156139680691223,9.693128636628795e-19
