Period,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
calibration_2007_2017,NoSJM_ProposedBase,129.0,0.07342897156989903,0.06596778474618017,1.1098954357086988,2.025367028720729,-0.08944444690752129,0.820945001156069,2.1419686515919314,0.6434108527131783,0.028965159941962804
calibration_2007_2017,Deployed_SJM10_ProposedBase,129.0,0.07383027501925166,0.06662032756482987,1.1053069471559602,2.01817234752706,-0.08933845417896835,0.8264109301841093,2.1505927322640392,0.6434108527131783,0.0286583136174664
calibration_2007_2017,NoSJM_BalancedLogisticMedium,129.0,0.1128844931335784,0.13986255737510112,0.8365368799591559,1.5130497272411871,-0.1297871768145512,0.8697661502790486,3.1574645151407585,0.5968992248062015,0.12909865785505784
calibration_2007_2017,Deployed_SJM10_BalancedLogisticMedium,129.0,0.1267453565326211,0.13891698863826157,0.9311508121065298,1.7431392293582426,-0.1298226382385036,0.9762962627501909,3.606841868325375,0.5968992248062015,0.10532996300336914
calibration_2007_2017,NoSJM_BalancedLogistic_RobustVKOSPI,129.0,0.11593203736837987,0.1396171723944963,0.8574574650742124,1.5664416190220232,-0.12958799769553853,0.8946201764823718,3.2516647945300945,0.5968992248062015,0.14562619795707668
calibration_2007_2017,Deployed_SJM10_BalancedLogistic_RobustVKOSPI,129.0,0.1292173097745548,0.13862881616580924,0.9487292185919354,1.786019394034217,-0.12976559766677565,0.9957747823608166,3.692822331035757,0.5968992248062015,0.1224288665761575
validation_2013_2017,NoSJM_ProposedBase,60.0,0.02556584431055131,0.04624168981842345,0.5692657401024114,0.8741757482119258,-0.07466177091852877,0.3424221525424151,1.1345345940010292,0.6166666666666667,0.01317708520150612
validation_2013_2017,Deployed_SJM10_ProposedBase,60.0,0.02532419905846517,0.04603009438460593,0.5665445934130207,0.8688433973345718,-0.07446272942925503,0.3400922750558719,1.1331986206142026,0.6166666666666667,0.013438104850873876
validation_2013_2017,NoSJM_BalancedLogisticMedium,60.0,0.028254515910439704,0.08133055492145044,0.3829343502905954,0.6067049802071255,-0.10696952654205438,0.26413612197611835,1.1494845216008516,0.5166666666666667,0.1202741111084605
validation_2013_2017,Deployed_SJM10_BalancedLogisticMedium,60.0,0.024129287400933563,0.0781751118041021,0.3437709028820261,0.5287938181084261,-0.10675687852074156,0.22602091532908147,1.1266108513469806,0.5166666666666667,0.09647036302248008
