month,signal_month,regime,p_growth_high,p_inflation_high,gross_return,return,turnover,trade_cost,fx_cost,nav,drawdown,w_KODEX200,w_BOND,w_GLD,w_USO
2008-12,2008-11,Stagflation,0.03358534105442367,0.9476736670952955,0.03819645365356749,0.0379014919569428,0.08514664110946175,0.00025543992332838526,3.952177329631014e-05,1.3551587578845412,0.0,0.03797878549668573,0.7734601503057946,0.18245796968067796,0.006103094516841671
2009-01,2008-12,Stagflation,0.013906651636889478,0.8456953619236478,0.021270670739834352,0.021243689765860736,0.008308917132217337,2.492675139665201e-05,2.0542225769650398e-06,1.3839473301205296,0.0,0.03804223851204417,0.7822896621731236,0.17147113572112063,0.0081969635937115
2009-02,2009-01,Stagflation,0.006275965282969708,0.6838465298355552,0.027854116301071964,0.027819573646866557,0.009935469217025289,2.980640765107587e-05,4.7362465543294846e-06,1.4224481547942018,0.0,0.03712784012464418,0.7805486605554182,0.17565357918780775,0.006669920132129914
2009-03,2009-02,Stagflation,0.011050542839124001,0.5394030787995966,-0.012930110099699462,-0.01303882992340595,0.031062806773282537,9.318842031984761e-05,1.553140338664126e-05,1.4039010952289777,-0.013038829923405881,0.03470438468732007,0.7891278095955592,0.17088817341028897,0.0052796323068318675
2009-04,2009-03,Stagflation,0.014054241897409805,0.603491128780386,-0.0027487327272936873,-0.0028782032231231625,0.04101831488423047,0.0001230549446526914,6.415551176784176e-06,1.3998603825717435,-0.01587950474421773,0.06404667147887506,0.7696136852634811,0.1663396432576438,0.0
2009-05,2009-04,Stagflation,0.031059726645975953,0.5202777023048029,0.0152822202842636,0.01517531798799866,0.03203666821992662,9.611000465977987e-05,1.079229160516032e-05,1.4211037090160714,-0.0009451632902043317,0.08351057768946601,0.7493869817093801,0.16710244060115398,2.857893297719686e-18
2009-06,2009-05,Slowdown,0.034603522110808804,0.3279831436617873,-0.005539777391293803,-0.005570949891718959,0.008906428692901468,2.6719286078704406e-05,4.45321434645074e-06,1.413186811462207,-0.006510847724593982,0.0866162331662445,0.7414614075626982,0.1719223592710574,0.0
2009-07,2009-06,Slowdown,0.08239237348580145,0.14145873530949377,0.00870793986755734,0.008668712863630601,0.01126107846980945,3.378323540942835e-05,5.443768517309988e-06,1.4254373221534427,0.0,0.08771494602448564,0.7343307418019639,0.1779543121735505,3.0467775112737183e-18
2009-08,2009-07,Slowdown,0.09386945914401422,0.0566272297301883,0.005603480961584355,0.005567956408944038,0.01057930583015815,3.173791749047445e-05,3.7866351498420242e-06,1.4333740950268752,0.0,0.10212356133941518,0.717231292836524,0.180645145824061,0.0
2009-09,2009-08,Slowdown,0.11989869553129635,0.041373337105928304,0.00834083606635975,0.008309980280808387,0.009786291504456486,2.9358874513369458e-05,1.496911037993348e-06,1.44528540549157,0.0,0.11000971011011972,0.7037437640312216,0.18624652585865864,2.7542970345868084e-17
2009-10,2009-09,Slowdown,0.22796467204854184,0.09245333072501358,0.004877803021215654,0.00480306228769333,0.02353812068773722,7.061436206321166e-05,4.126371459111919e-06,1.4522272013176403,0.0,0.13175640834461091,0.678313414230721,0.18993017742466808,2.9584111224591304e-18
2009-11,2009-10,Slowdown,0.4181396357165959,0.10803766436226282,0.027954416546073224,0.027881487739172376,0.024132738188304872,7.239821456491462e-05,5.305923359337217e-07,1.4927174562256706,0.0,0.1441479087412589,0.6525551872166626,0.20329690404207845,1.462037032746899e-17
2009-12,2009-11,Goldilocks,0.602591564572495,0.09135257495967782,-0.00301268151136219,-0.003053948062159464,0.012961895085711196,3.888568525713359e-05,2.380865540140428e-06,1.4881587746428788,-0.0030539480621593063,0.1543526685915768,0.6349503901336787,0.21069694127474448,5.720979639763752e-19
2010-01,2009-12,Goldilocks,0.6407507464969402,0.1638222597930018,-0.004526437566563705,-0.004582349380050086,0.01723506262449076,5.170518787347228e-05,4.206625612908979e-06,1.4813395112044778,-0.0076223031852001855,0.17790940774132954,0.617052876906672,0.20503771535199847,1.2509859285676664e-19
2010-02,2010-01,Goldilocks,0.8838473531573753,0.29033177091553114,0.009425661104293695,0.009315741854746706,0.03413992616142564,0.00010241977848427692,7.499471062712676e-06,1.4951392876900953,0.0,0.18843860472933316,0.5911166734151923,0.22044472185547448,0.0
2010-03,2010-02,Goldilocks,0.8757914118562797,0.4189005207462498,0.014138848947852526,0.014098966025010725,0.012231610623251982,3.6694831869755946e-05,3.1880909720451573e-06,1.5162192057098969,0.0,0.1927962981283033,0.5795549678576097,0.22764873401408708,0.0
2010-04,2010-03,Goldilocks,0.9054165230616591,0.31096774640716673,0.019338505421571957,0.019288279116340193,0.014695287011982194,4.4085861035946585e-05,6.1404441958176214e-06,1.545464464951185,0.0,0.20233224658315815,0.5645818558106344,0.23308589760620743,0.0
2010-05,2010-04,Goldilocks,0.9235479776596298,0.2245971143466619,0.01831655518837228,0.0183044483708055,0.004012568194858682,1.2037704584576047e-05,6.911298220446672e-08,1.5737533394587986,0.0,0.20793142569205167,0.5527375443854069,0.2393310299225415,7.445852562975708e-18
2010-06,2010-05,Goldilocks,0.9450963564221704,0.2713768981224461,0.010283082457237795,0.010221212865199697,0.017752167651644297,5.325650295493289e-05,8.613089083164716e-06,1.5898390073387259,0.0,0.20961150105987558,0.5421418164808132,0.24824668245931114,0.0
2010-07,2010-06,Goldilocks,0.9182833962665523,0.3872831989060018,-0.006320750858973262,-0.006347030169773871,0.008494380815099678,2.5483142445299035e-05,7.961683553095734e-07,1.5797482511940635,-0.006347030169774004,0.22008165074657496,0.5295592772615125,0.25035907199191265,0.0
2010-08,2010-07,Goldilocks,0.8934432211976153,0.40248249751317744,0.02193315049995785,0.02188190711205304,0.014729738474953596,4.418921542486079e-05,7.054172479951437e-06,1.6143161556871202,0.0,0.23304371501088122,0.5209474549716998,0.24600883001741908,0.0
2010-09,2010-08,Goldilocks,0.8721730093614526,0.3332827295457982,0.021025867356648097,0.021016412815381018,0.002701297504879241,8.103892514637724e-06,1.3506487524396483e-06,1.6482432904295794,0.0,0.22724721392160982,0.5163051675065162,0.2564476185718739,0.0
2010-10,2010-09,Goldilocks,0.8451810374306377,0.30005254939176973,0.004895169157982731,0.004869867775764422,0.00752830925683432,2.258492777050296e-05,2.716454447805855e-06,1.6562700173162623,0.0,0.2392734452166623,0.5059643306429846,0.2547622241403531,1.0352860611405992e-17
2010-11,2010-10,Goldilocks,0.7977519595838211,0.40150996544395123,0.025465731520469197,0.025451159641198304,0.004206487812791651,1.2619463438374953e-05,1.952415832517429e-06,1.698424009935909,0.0,0.240218588077154,0.4971950530375815,0.2625863588852645,1.6413592693657018e-17
2010-12,2010-11,Goldilocks,0.7247117898409817,0.4958961763575245,0.01884795232767506,0.01881452649457793,0.01020657780200008,3.0619733406000243e-05,2.806099691127634e-06,1.730379053469875,0.0,0.23600811715152084,0.4977474012681528,0.2662444815803264,0.0
2011-01,2010-12,Goldilocks,0.7194799240879561,0.4242395037020271,-0.01654260999395706,-0.016560940214653146,0.005237205913167954,1.5711617739503863e-05,2.618602956583976e-06,1.7017223494166724,-0.016560940214653153,0.25326891435525634,0.48337490737315836,0.2633561782715854,3.794326457158602e-18
2011-02,2011-01,Goldilocks,0.8292958956434447,0.441700081039827,0.002054904364589879,0.002008219592315438,0.013416563956708873,4.024969187012662e-05,6.4350804043144255e-06,1.705139781579452,-0.014585978626943885,0.2604527443179524,0.4754828582818956,0.2640643974001521,0.0
2011-03,2011-02,Overheating,0.714843541377178,0.5183075073327599,0.021168297957188293,0.021162292359909046,0.0018730394744175122,5.619118423252537e-06,3.8647885599427113e-07,1.7412244481517478,0.0,0.24129171966160967,0.4790549272947481,0.2796533530436423,0.0
2011-04,2011-03,Overheating,0.7788470641791091,0.6323887813204985,0.030486688691963935,0.03043201209319912,0.015621885361376407,4.6865656084129224e-05,7.810942680688216e-06,1.7942134116148758,0.0,0.25728711112075525,0.45845330860068156,0.28425958027856324,6.03510974918689e-18
2011-05,2011-04,Overheating,0.6997972474087762,0.6968478694655046,-0.004058148297089951,-0.004117754024800353,0.019058708772569308,5.7176126317707924e-05,2.4296013926943806e-06,1.7868252821178479,-0.004117754024800413,0.24672079018175946,0.46491710565704353,0.2883621041611971,3.5652430695656253e-17
2011-06,2011-05,Overheating,0.7531921535874299,0.6665597357939415,-0.01569824415239669,-0.01575628541153148,0.016783173583971984,5.034952075191595e-05,7.69173838287493e-06,1.7586715529922587,-0.01980915892866264,0.24345531651405566,0.45404864153200025,0.3024960419539442,0.0
2011-07,2011-06,Overheating,0.6373582111370836,0.6210783412015597,0.025332071102727075,0.02529252524453841,0.012051925623773399,3.61557768713202e-05,3.3900813173428356e-06,1.803152797643167,0.0,0.23722329043127732,0.47382152307355063,0.288955186495172,4.1843427594362437e-19
2011-08,2011-07,Stagflation,0.4492943297215334,0.628851507216883,0.0163007036173084,0.016213227796023487,0.026566409888934946,7.969922966680484e-05,7.776591618106704e-06,1.8323877247023925,0.0,0.22207789000078396,0.49053252681360693,0.2873895831856091,1.7613186486745762e-17
2011-09,2011-08,Stagflation,0.45544276960492275,0.6844285703155327,-0.016329278275718232,-0.016403459524677984,0.021194642559928888,6.358392767978666e-05,1.0597321279964406e-05,1.80233022682672,-0.016403459524678032,0.20962788525187132,0.48975472519417973,0.30061738955394907,0.0
2011-10,2011-09,Stagflation,0.34499325220813976,0.7376952559900762,0.015338855353766757,0.015213506556288217,0.03624985192755925,0.00010874955578267776,1.6599241695861274e-05,1.8297499895491447,-0.0014395071074143617,0.19070689546959463,0.5333369008575513,0.2759562036728542,5.6458451703643355e-18
2011-11,2011-10,Stagflation,0.30444912029602383,0.682416178043233,0.022641852119498384,0.02256823458424801,0.021033581500106483,6.310074450031946e-05,1.051679075005324e-05,1.871044216543815,0.0,0.19484411212918804,0.5238499847737258,0.28130590309708625,1.5045647718731124e-17
2011-12,2011-11,Stagflation,0.2426403543075658,0.6810279929939426,-0.028367850543312992,-0.028395428049429603,0.008122397901123103,2.436719370336931e-05,3.2103124132397963e-06,1.8179151151156436,-0.028395428049429627,0.1918113474301206,0.5238294421911879,0.2843592103786915,3.974278588517177e-18
2012-01,2011-12,Stagflation,0.22621770359234825,0.7084823460844277,0.032710696769740186,0.03260804049631042,0.03126176414196724,9.378529242590173e-05,8.87098100386105e-06,1.8771937648081896,0.0,0.17577678318396706,0.5724047428914323,0.2518184739246007,0.0
2012-02,2012-01,Stagflation,0.1583189845787849,0.659458390100942,0.0023094599523584176,0.0022179544366344997,0.027985824526985906,8.395747358095772e-05,7.548042142960121e-06,1.8813572950472686,0.0,0.16973776366465904,0.584766284175738,0.24549595215960301,0.0
2012-03,2012-02,Slowdown,0.2693384037239329,0.49149092442950265,-0.004035162473484067,-0.004114111450142671,0.022576946674696535,6.773084002408961e-05,1.1218136634514167e-05,1.8736171814579052,-0.004114111450142621,0.17687146916609345,0.5619675219250854,0.2611610089088212,1.891154000321365e-18
2012-04,2012-03,Slowdown,0.2490315949752303,0.378271261871443,0.003569439855366424,0.003541163915943697,0.008087859177415795,2.4263577532247386e-05,4.01236189047971e-06,1.880251967013176,-0.0005875162772123188,0.17725895495928146,0.5565186397286829,0.26622240531203567,0.0
2012-05,2012-04,Slowdown,0.26066160878780253,0.28432398313510543,-0.009664496574106347,-0.009709330546857058,0.012824627518112058,3.8473882554336174e-05,6.360090196375512e-06,1.861995979154067,-0.010291142434332268,0.17614697157585632,0.5457854282368325,0.27806760018731125,0.0
2012-06,2012-05,Slowdown,0.2923936508106278,0.24336362197487016,-0.013572290641865877,-0.013572497453983841,6.511217477116372e-05,1.9533652431349117e-07,1.1475593651277815e-08,1.8367240434676704,-0.02372396338382754,0.16314219274115196,0.5557485129586356,0.28110929430021253,3.5722164187312466e-18
2012-07,2012-06,Slowdown,0.2572854105549253,0.20285383397898657,0.01666801542572745,0.016659986758832974,0.0022939048269942242,6.881714480982673e-06,1.1469524134971044e-06,1.8673238417114721,-0.007459217540836005,0.16683720118199102,0.5627167780454762,0.2704460207725328,0.0
2012-08,2012-07,Slowdown,0.1880145598167396,0.11820054943783663,0.02119583941134335,0.021192382985979266,0.000999303030056728,2.997909090170184e-06,4.5851627391316207e-07,1.9068968837238718,0.0,0.16390063537728733,0.5647734875776981,0.27132587704501476,0.0
2012-09,2012-08,Slowdown,0.06554823484049568,0.06025884676351193,0.01511504510641109,0.01507643923111112,0.012824503546368105,3.847351063910431e-05,1.3236466086569143e-07,1.93564609871133,0.0,0.14948777862269882,0.5695193466919662,0.2809928746853349,2.7337854486748984e-17
2012-10,2012-09,Slowdown,0.0856618672385218,0.05695884172102884,-0.017215826367700113,-0.017222601696510412,0.0022318713708770464,6.695614112631139e-06,7.971469767037443e-08,1.9023092369278203,-0.017222601696510464,0.15205114671997044,0.564533394583649,0.28341545869638046,0.0
2012-11,2012-10,Slowdown,0.09819150436060553,0.08609140309039165,-0.00664287087174833,-0.006647534078342182,0.0014720661191368343,4.416198357410503e-06,2.4700823644124847e-07,1.8896635714477974,-0.023755647943157432,0.14561874389192586,0.5778624141167992,0.27651884199127497,1.5369321322785178e-18
2012-12,2012-11,Slowdown,0.12620615469196367,0.05498122390482001,0.004313060289915599,0.004309673188154724,0.0010429415140193197,3.128824542057959e-06,2.5827721881696574e-07,1.8978074038762986,-0.019548353834010657,0.14889396729156532,0.5822531368747369,0.26885289583369787,0.0
2013-01,2012-12,Slowdown,0.08707437418390897,0.03210582669056968,0.0035497807373922074,0.003545126074732448,0.0014828667842880366,4.44860035286411e-06,2.0606230689509953e-07,1.9045353703886005,-0.016072529138173364,0.15402337644240174,0.5803913938367891,0.2655852297208092,0.0
2013-02,2013-01,Slowdown,0.19934119283588175,0.025600283138579965,-0.006828701888452301,-0.006829472095696111,0.00022005921251724847,6.601776375517454e-07,1.1002960625863811e-07,1.8915283992212655,-0.02279223434461297,0.14901140628685663,0.5813204899116464,0.26966810380149697,0.0
2013-03,2013-02,Slowdown,0.13487663331786387,0.03149700306037115,0.004976564566903929,0.0049740846469350135,0.0007308387050262988,2.1925161150788963e-06,2.8740385383690947e-07,1.9009370215910737,-0.017931520200600737,0.15494947903990397,0.589775542783978,0.25527497817611805,0.0
2013-04,2013-03,Slowdown,0.22983815911837802,0.04744399039772525,-0.02378621471102041,-0.023788617463036656,0.0006968296264203838,2.0904888792611514e-06,3.122631369864848e-07,1.8557163579631195,-0.041293571589054556,0.15180172499953923,0.5896151322706986,0.25858314272976224,0.0
2013-05,2013-04,Slowdown,0.26093301540351194,0.041015144284312494,-0.010094430665733317,-0.010094666236029953,7.626020711036519e-05,2.2878062133109556e-07,6.789675305290955e-09,1.8369835207007408,-0.05097139300219933,0.1501722919853602,0.606549799321134,0.24327790869350593,0.0
2013-06,2013-05,Slowdown,0.3408543355773044,0.043809297330233095,-0.04037633042201975,-0.040427718294121104,0.01688436317290822,5.065308951872466e-05,7.347825826319321e-07,1.7627184684149084,-0.08933845417896868,0.13956085541091048,0.6248682306068053,0.23557091398228425,6.981217166273691e-18
2013-07,2013-06,Slowdown,0.3255072776726308,0.047697605798948585,0.02103860150619864,0.020957255619198846,0.025623524169121368,7.687057250736411e-05,4.4753144924290084e-06,1.7996602099421624,-0.07025348738062254,0.11711979544331616,0.6705203692887267,0.21235983526795715,0.0
2013-08,2013-07,Slowdown,0.3381567701165012,0.10362399347948256,0.01140389864689986,0.011376735282511645,0.007760961253775289,2.3282883761325868e-05,3.880480626887645e-06,1.8201344677491436,-0.05967600742671353,0.12428252152986627,0.6616766190393835,0.21404085943075019,0.0
2013-09,2013-08,Slowdown,0.310022104418756,0.15269538343742223,-0.013205710431992312,-0.013213983765276766,0.002598062626348277,7.794187879044831e-06,4.791454054099697e-07,1.7960832404416858,-0.07210143339867714,0.12595964377907967,0.6538146259674039,0.2202257302535165,0.0
2013-10,2013-09,Slowdown,0.2984559103863857,0.1465197698900484,0.004947465574427022,0.004915637548836591,0.00922611699784809,2.7678350993544272e-05,4.149674596886879e-06,1.8049121346592372,-0.06754022036317997,0.13356376498544523,0.656353626243995,0.2100826087705597,2.657772177792163e-18
2013-11,2013-10,Goldilocks,0.5431511361364696,0.09367278024096268,-0.013766517304672158,-0.013903890316338898,0.04497975337098492,0.00013493926011295477,2.4337515537865703e-06,1.779816834308306,-0.0805050388636478,0.1763870460626456,0.6095350647826986,0.2140778891546559,0.0
2013-12,2013-11,Goldilocks,0.5348427942512125,0.09637779425083277,-0.0015528727004754652,-0.0015780490310040283,0.007193237293875185,2.1579711881625555e-05,3.596618646937569e-06,1.7770081960775612,-0.08195604699608217,0.17745615950277735,0.6119105240558442,0.21063331644137848,1.1345145322234152e-17
2014-01,2013-12,Goldilocks,0.5148801478896,0.1506905733166398,0.0038463206765675575,0.003825004933662735,0.006090212258520652,1.8270636775561957e-05,3.045106129260289e-06,1.783805261194717,-0.07844452434652283,0.1715949645324911,0.6149925961646766,0.21341243930283227,7.152993774302158e-19
2014-02,2014-01,Slowdown,0.43094385315823197,0.19981208656121202,0.02079448283655819,0.020774389761018034,0.006156378634332438,1.8469135902997313e-05,1.623939637159788e-06,1.8208627269485307,-0.05929977170889711,0.15948853143601202,0.6204988607084375,0.22001260785555055,0.0
2014-03,2014-02,Goldilocks,0.5035601132650668,0.2245506175252432,-0.009950189071181484,-0.010021846561292798,0.02376033584476936,7.128100753430808e-05,3.764825770053298e-07,1.8026143200898754,-0.06872732505700363,0.18240026317645902,0.5885495039118633,0.22905023291167775,2.59835907073966e-19
2014-04,2014-03,Goldilocks,0.7049987108537774,0.18863469703315144,-0.006859972989830307,-0.0069709516564850265,0.03665299850206877,0.00010995899550620631,1.0196711485132292e-06,1.7900483828092413,-0.07521918185303678,0.2198477793302954,0.5589446720535258,0.22120754861617886,0.0
2014-05,2014-04,Goldilocks,0.8133285234972801,0.2253170996941547,0.0009222775587900012,0.0008449374779378378,0.025194012234374202,7.55820367031226e-05,1.758044149040877e-06,1.7915608617751988,-0.07443779988090637,0.241582394203972,0.5394206794770672,0.21899692631896087,0.0
2014-06,2014-05,Goldilocks,0.7125600513868604,0.2307876903133775,0.016150481097902153,0.016051852028073837,0.03211384734396466,9.6341542031894e-05,2.2875277964222313e-06,1.820318731627703,-0.05958081240181612,0.2139293180534642,0.5709734349764938,0.2150972469700421,0.0
2014-07,2014-06,Goldilocks,0.6344326188676219,0.2830267696218921,0.008944372108835674,0.00892103347937515,0.007761061988956125,2.3283185966868377e-05,5.544349365534107e-08,1.8365578559756877,-0.05119130134460581,0.21732932345709557,0.558692390783647,0.22397828575925743,4.2422660504063444e-20
2014-08,2014-07,Goldilocks,0.5794563095907711,0.2655018816056642,-0.008494905295722766,-0.008551114983967273,0.01819253354775094,5.4577600643252816e-05,1.6320876012543562e-06,1.820853238574531,-0.05930467362459646,0.20786774289801152,0.5748174306530833,0.21731482644890524,3.4313710603160337e-19
2014-09,2014-08,Slowdown,0.4196815307117031,0.27698141495702194,0.0005175423251565002,0.00043143440798387966,0.028152943003086017,8.445882900925805e-05,1.649088163362511e-06,1.821638817313541,-0.05889882529336854,0.1789123532917232,0.6074167391704521,0.21367090753782475,6.343872634733775e-19
2014-10,2014-09,Goldilocks,0.5284237558863176,0.2317535421467524,-0.008435763270868032,-0.008508979639155288,0.024279927178681673,7.283978153604503e-05,3.76586751209107e-07,1.806138529707125,-0.06690663602733238,0.19605910981991745,0.5905167519277215,0.21334490058542074,7.923766694031632e-05
2014-11,2014-10,Goldilocks,0.5278336686672097,0.20885988623270463,0.014302469681321626,0.0142401121403637,0.020502119370904504,6.150635811271352e-05,8.51182845210588e-07,1.8318581449111861,-0.053619281886932435,0.1746273118055211,0.6201625437782468,0.20521014441623214,3.585941538960363e-18
2014-12,2014-11,Slowdown,0.3490837902581828,0.21953084865065836,-0.004628658920967807,-0.004695830492921885,0.021959313611280604,6.587794083384182e-05,1.293631120236463e-06,1.823256049575605,-0.058063325320961034,0.15182618222969507,0.6334629261094425,0.21471089166086232,3.9781531543310334e-18
2015-01,2014-12,Slowdown,0.4341760128884239,0.20827367177772554,0.03187144207546838,0.0318477690322161,0.00738597578898577,2.2157927366957313e-05,1.5151158853199676e-06,1.8813226871290796,-0.02806474366280931,0.1415448132121108,0.6411997157780358,0.21725547100985337,0.0
2015-02,2015-01,Slowdown,0.3722205782196889,0.08057021029916217,-0.0080444788959283,-0.008185353744765627,0.040988232341324496,0.0001229646970239735,1.7910151813354676e-05,1.865923395426875,-0.03602037755293874,0.18161767960554848,0.6250312872713617,0.19335103312308985,3.496552006265752e-18
2015-03,2015-02,Slowdown,0.2414933230683609,0.027327020042916154,0.00887003563428104,0.008857025077346172,0.003717301981390574,1.1151905944171722e-05,1.8586509906952654e-06,1.8824499257325775,-0.027482385862874548,0.18624327851777525,0.6310961717116059,0.18266054977061888,1.9142944607947188e-19
2015-04,2015-03,Slowdown,0.4055096912637386,0.017398561050258752,-0.0041109363486499335,-0.004159788695394993,0.015450597368646514,4.6351792105939546e-05,2.5005546391194263e-06,1.874619331811868,-0.03152785364023458,0.20310177165098453,0.6225491643019977,0.17434906404701786,4.106641827484416e-18
2015-05,2015-04,Slowdown,0.3001955707946305,0.01986006268986765,0.006760383755791088,0.006759205617226136,0.0003388302777004863,1.016490833101459e-06,1.6164773185030347e-07,1.8872902693296114,-0.024981751268432717,0.21253271816312902,0.620317454648186,0.16714982718868496,4.0453962289208015e-18
2015-06,2015-05,Slowdown,0.31839570812222817,0.02539160169405053,-0.011247909930111278,-0.01124910323392415,0.00036206301304418827,1.086189039132565e-06,1.0711477373971656e-07,1.866059946257542,-0.03594983220337411,0.20501017255488163,0.6191632340175386,0.17582659342757972,7.625202349420025e-18
2015-07,2015-06,Slowdown,0.30279862973156485,0.05356641352657884,-0.008549722359612608,-0.008554235224865158,0.0012893900721569769,3.868170216470931e-06,6.446950360784604e-07,1.8500972305335557,-0.044196544107277136,0.2012670466449737,0.6257214779983646,0.1730114753566617,8.81253078323374e-18
2015-08,2015-07,Slowdown,0.08412660244688075,0.0766601832186484,0.005599248486464384,0.0055309461638380015,0.022359382049182742,6.707814614754823e-05,1.224176478834757e-06,1.8603300187135026,-0.038910046649524244,0.17679034956902356,0.656016600750061,0.16719304968091553,1.4501204470583928e-17
