month,reference_return,overlay_relative_return,return,gross_return,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,nav,drawdown
2007-04,0.0388087757253543,0.0,0.03880877572535435,0.03880877572535435,1.4999999999999996,0.0022499999999999994,0.00014429026735381705,0.0,0.0,0.0,1.0388087757253543,0.0
2007-05,0.085063925928057,0.0,0.085063925928057,0.085063925928057,0.04115885493530395,0.00012347656480591183,1.2375795060998951e-05,0.023583171884319326,0.18547082793254355,0.008254110159511763,1.1271739284770714,0.0
2007-06,0.0104442505778793,-5.668345672871222e-05,0.010386975104924812,0.010386975104924812,0.04802789495149129,0.00014408368485447387,2.3494413056244196e-05,0.07789662624620444,0.39071176088812987,0.02726381918617155,1.1388818560110832,0.0
2007-07,0.1055191937319292,0.006038617010211356,0.11219500074031408,0.11219500074031408,0.5719839055673865,0.00171595171670216,0.0002596730394120091,0.24711848946823078,0.9129909748103596,0.08649147131388077,1.2666587066893769,0.0
2007-08,-0.0141524340874171,0.008237704575522198,-0.006031313082931589,-0.006031313082931589,0.13799915696457837,0.0004139974708937351,4.772504887024456e-05,0.4593834616640267,0.9810738982254203,0.16078421158240935,1.259019091460112,-0.006031313082931589
2007-09,0.0536653667970361,0.0024510308070959663,0.05624793307142584,0.05624793307142584,0.1242920281957306,0.0003728760845871918,5.595087703130442e-05,0.12042870960608923,0.30513833992094874,0.04215004836213122,1.3298363130522077,0.0
2007-10,0.0633220742756804,-2.880093022450403e-05,0.06329144961081301,0.06329144961081301,0.29099606285537133,0.000872988188566114,5.444121537699237e-05,0.07513179110864379,0.3527537091060065,0.026296126888025323,1.4140035810503808,0.0
2007-11,-0.0263383976640311,0.0024002730042682607,-0.02400134400465148,-0.02400134400465148,0.6205551530668159,0.0018616654592004476,0.00013782575706444488,0.20669935439687795,0.4129823464107849,0.07234477403890728,1.3800655946777816,-0.02400134400465148
2007-12,0.0692936612691707,-5.408875060963769e-05,0.06923582451099786,0.06923582451099786,0.06538919884910889,0.00019616759654732667,7.717027844139857e-06,0.0015820143956940503,0.020194281761609666,0.0005537050384929176,1.4756155740045585,0.0
2008-01,-0.0204825803592966,0.0,-0.02048258035929662,-0.02048258035929662,0.02516079424064288,7.548238272192865e-05,7.416546246004796e-06,0.06334154270206771,0.9295291116561546,0.022169539945723703,1.4453911594305804,-0.02048258035929673
2008-02,0.070293281595206,0.0,0.07029328159520598,0.07029328159520598,0.02159859231086618,6.479577693259854e-05,1.9637988479823675e-06,0.004376644822055383,0.030293804935496094,0.001531825687719384,1.5469924472156555,0.0
2008-03,0.0081796607913779,0.0,0.008179660791377996,0.008179660791377996,0.021916754412436783,6.575026323731035e-05,1.74919427095514e-05,0.02529644268774705,0.32094861660079055,0.008853754940711465,1.5596463206807034,0.0
2008-04,0.0764211373557031,-0.0005964686529540408,0.07577908588989324,0.07577908588989324,0.10314800618802293,0.0003094440185640688,2.101011173812367e-05,0.0026845493272304797,0.03973505331659204,0.0009395922645306678,1.6778348931734224,0.0
2008-05,0.070021072011127,8.297444283877908e-06,0.07002995045135463,0.07002995045135463,0.02435264991361992,7.305794974085976e-05,2.078974582848675e-05,0.006467199399791948,0.04910193165255124,0.0022635197899271817,1.795333587607911,0.0
2008-06,0.0718213410012182,0.0,0.07182134100121829,0.07182134100121829,0.023195704086212132,6.95871122586364e-05,6.396612889948305e-06,0.030990732438330042,0.1999040420191492,0.010846756353415513,1.9242768534144394,0.0
2008-07,-0.0942469901082816,0.0,-0.09424699010828164,-0.09424699010828164,0.0428197600854408,0.0001284592802563224,9.109825374340298e-06,0.007418590892799134,0.07829224975981089,0.0025965068124796974,1.7429195518450935,-0.09424699010828164
2008-08,-0.0192756978885091,0.0,-0.019275697888509136,-0.019275697888509136,0.08004130394846466,0.000240123911845394,5.6646008608907674e-05,0.016545014781771124,0.2387877443120473,0.005790755173619893,1.7093235611197517,-0.11170601148856218
2008-09,0.1307314480730817,0.0,0.13073144807308168,0.13073144807308168,0.6509226974957716,0.0019527680924873148,0.00015643421004559683,0.11404437853197692,0.8939558332247548,0.03991553248619192,1.9327859054903735,0.0
2008-10,-0.0969543788605434,0.0011996323133454112,-0.0958710561529994,-0.0958710561529994,0.12877753915615872,0.00038633261746847617,7.986566528165973e-05,0.42422405377224914,0.9623845660292163,0.1484784188202872,1.7474876794133802,-0.0958710561529994
2008-11,0.1274100904583205,0.0007388663433709475,0.1282430958293368,0.1282430958293368,0.09013168575147305,0.0002703950572544192,4.767315857608484e-05,0.24219782482374047,0.37191258101017177,0.08476923868830914,1.9715909093449757,0.0
2008-12,0.0280979509691932,-9.009918315205923e-06,0.02808868789063501,0.02808868789063501,0.08630315179157393,0.0002589094553747218,7.942201620330072e-05,0.0020522767680921546,0.041884786423014984,0.000718296868832254,2.02697031104558,0.0
2009-01,0.0504272110238931,0.0,0.050427211023893026,0.050427211023893026,0.02614425799011146,7.843277397033438e-05,2.2044356194079156e-05,0.000896001443707346,0.019712031761561614,0.0003136005052975711,2.1291847706598412,0.0
2009-02,0.0839133549268469,0.0,0.08391335492684693,0.08391335492684693,0.03838537134057387,0.00011515611402172161,1.590349780739639e-05,0.0016108351053449304,0.03221670210689861,0.0005637922868707257,2.307851808025058,0.0
2009-03,-0.0612832265194462,0.0,-0.06128322651944618,-0.06128322651944618,0.04202496308841622,0.00012607488926524865,2.8681838180254992e-05,0.0025691295743492997,0.05652085063568459,0.0008991953510222549,2.1664192029005447,-0.06128322651944629
