month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,return,gross_return,nav,drawdown
2007-04,1.016641626333165,1.0190769882067394,1.4999999999999998,0.00225,0.00014709380068524147,0.0,0.0,0.0,0.016641626333165016,0.01907698820673942,1.016641626333165,0.0
2007-05,1.0922167731108583,1.0931372911660524,0.2816266036381635,0.0008448798109144905,1.197336121917153e-05,0.023583171884319326,0.18547082793254355,0.008254110159511763,0.0922167731108583,0.0931372911660524,1.1103930365237844,0.0
2007-06,1.0101964068020723,1.0103719731889556,0.05049606609493427,0.0001514881982848028,2.5280090882898092e-05,0.07789662624620444,0.39071176088812987,0.02726381918617155,0.010196406802072344,0.010371973188955552,1.1217150556343694,0.0
2007-07,1.111413649035165,1.1135948881846873,0.567989637504466,0.0017039689125133975,0.0002569782657614602,0.24711848946823078,0.9129909748103596,0.08649147131388077,0.11141364903516493,0.11359488818468733,1.2466894231602774,0.0
2007-08,0.9934686641307976,0.993888797372609,0.12443920223486288,0.00037331760670458866,4.065728203452523e-05,0.4593834616640267,0.9810738982254203,0.16078421158240935,-0.006531335869202404,-0.006111202627390955,1.2385468758130354,-0.006531335869202515
2007-09,1.0562691054006261,1.0567306753369055,0.126223718687492,0.000378671156062476,5.8489622011747124e-05,0.12042870960608923,0.30513833992094874,0.04215004836213122,0.05626910540062613,0.056730675336905456,1.3082388005117753,0.0
2007-10,1.0600913698129057,1.0611272573681965,0.3088620716826192,0.0009265862150478576,5.892421472823883e-05,0.07513179110864379,0.3527537091060065,0.026296126888025323,0.06009136981290575,0.061127257368196464,1.3868526620769206,0.0
2007-11,0.9354857448820989,0.93644286700282,0.31938632092481795,0.0009581589627744539,4.0871518492724106e-05,0.20669935439687795,0.4129823464107849,0.07234477403890728,-0.0645142551179011,-0.06355713299718002,1.29738089562475,-0.0645142551179011
2007-12,1.0510105445801858,1.0530790083396544,0.6176309448579724,0.0018528928345739174,0.00010439804368194447,0.0015820143956940503,0.020194281761609666,0.0005537050384929176,0.051010544580185835,0.0530790083396544,1.3635610016384976,-0.016794617824464453
2008-01,0.9952166094507646,0.9953018490026369,0.026768616517792262,8.03058495533768e-05,6.6143661221611525e-06,0.06334154270206771,0.9295291116561546,0.022169539945723703,-0.004783390549235378,-0.0046981509973631486,1.3570385568299541,-0.02149767315752027
2008-02,1.0707188932322758,1.070791688409197,0.021332730624263767,6.39981918727913e-05,2.797331412432047e-06,0.004376644822055383,0.030293804935496094,0.001531825687719384,0.07071889323227576,0.07079168840919703,1.4530068216424932,0.0
2008-03,1.0077439554742547,1.0078281385454737,0.022005497290192882,6.601649187057865e-05,1.7638169350586763e-05,0.02529644268774705,0.32094861660079055,0.008853754940711465,0.00774395547425466,0.007828138545473706,1.4642588417730809,0.0
2008-04,1.0717389603244036,1.0720916367781657,0.10236103503483972,0.00030708310510451915,1.936156472690598e-05,0.0026845493272304797,0.03973505331659204,0.0009395922645306678,0.07173896032440363,0.07209163677816566,1.5693032487276972,0.0
2008-05,1.0734680183607304,1.073567617423451,0.02420737384810652,7.262212154431955e-05,2.0873547049652e-05,0.006467199399791948,0.04910193165255124,0.0022635197899271817,0.07346801836073036,0.07356761742345097,1.6845968486187775,0.0
2008-06,1.0722262293126108,1.0723082663884318,0.02320986929609868,6.962960788829605e-05,6.485977136747367e-06,0.030990732438330042,0.1999040420191492,0.010846756353415513,0.0722262293126108,0.0723082663884318,1.8062689269064187,0.0
2008-07,0.9057060026323318,0.9058370355734615,0.04461777721273308,0.00013385333163819924,8.584357296426259e-06,0.007418590892799134,0.07829224975981089,0.0025965068124796974,-0.09429399736766819,-0.09416296442653849,1.635948609467404,-0.09429399736766819
2008-08,0.97435732853084,0.9762484505179725,0.604387239096542,0.0018131617172896261,0.00011254775068210349,0.016545014781771124,0.2387877443120473,0.005790755173619893,-0.025642671469159994,-0.023751549482027512,1.5939985167344022,-0.11751871884081522
2008-09,1.121822667832089,1.1222117980276813,0.10898703559024224,0.0003269611067707267,1.5600635408932752e-05,0.11404437853197692,0.8939558332247548,0.03991553248619192,0.12182266783208906,0.12221179802768134,1.7881836685633798,-0.0100124948581235
2008-10,0.9043918935891142,0.904808975298264,0.12809826063714147,0.0003842947819114244,8.013087124260444e-05,0.42422405377224914,0.9623845660292163,0.1484784188202872,-0.0956081064108858,-0.09519102470173602,1.6172188140971642,-0.10466332559517533
2008-11,1.129239686126911,1.1295873436924526,0.0878583284637489,0.0002635749853912467,4.6543969433488764e-05,0.24219782482374047,0.37191258101017177,0.08476923868830914,0.12923968612691095,0.12958734369245262,1.8262276660296168,0.0
2008-12,0.9953260063990482,0.9956560315420571,0.0841650561245363,0.0002524951683736089,8.07874949479615e-05,0.0020522767680921546,0.041884786423014984,0.000718296868832254,-0.004673993600951776,-0.004343968457942937,1.8176918896047134,-0.004673993600951776
2009-01,1.0891418267934494,1.0892521983333345,0.02752750890526257,8.258252671578771e-05,2.2633726714539726e-05,0.000896001443707346,0.019712031761561614,0.0003136005052975711,0.0891418267934494,0.08925219833333453,1.9797242651917144,0.0
2009-02,1.0862916457802583,1.0864346487121943,0.03845223680625363,0.00011535671041876089,1.593122507627018e-05,0.0016108351053449304,0.03221670210689861,0.0005637922868707257,0.08629164578025827,0.0864346487121943,2.15055793022622,0.0
2009-03,0.9390787421260772,0.9392274161786656,0.04222117700199834,0.000126663531005995,2.8778354411322123e-05,0.0025691295743492997,0.05652085063568459,0.0008991953510222549,-0.060921257873922774,-0.060772583821334436,2.0195432359860988,-0.060921257873922885
2009-04,0.9549847765489415,0.9551591169057633,0.05686798928582362,0.00017060396785747086,7.395513195509129e-06,0.0056993268680301246,0.09024447146106618,0.001994764403810543,-0.04501522345105846,-0.04484088309423673,1.9286330459491108,-0.10319409728886719
2009-05,1.0231939130727645,1.0250235387700608,0.5626440613708182,0.0016879321841124547,0.00011451076686249466,0.05410861315012215,0.493754683222564,0.018938014602542748,0.023193913072764527,0.025023538770060805,1.9733655931661156,-0.08239365913824293
2009-06,0.9942374466217917,0.9942911640290795,0.016313030770665732,4.89390923119972e-05,5.504161784999878e-06,0.010807536729301933,0.09064372764177646,0.0037826378552556768,-0.005762553378208302,-0.005708835970920534,1.9619939686007761,-0.08768141465764123
2009-07,1.054674934643526,1.0547186420459005,0.012302325684603238,3.6906977053809714e-05,5.002262059553869e-06,0.014997157808635283,0.08913727741478072,0.005249005233022349,0.05467493464352602,0.05471864204590049,2.069265860605016,-0.037800455629973695
2009-08,1.010773511882546,1.0108804412594894,0.033188231190454776,9.956469357136433e-05,6.6471875403940895e-06,0.005404289372131838,0.07608757257217261,0.001891501280246143,0.01077351188254605,0.010880441259489393,2.091559120942391,-0.027434187405322774
2009-09,1.0309434182089183,1.0309741909876142,0.008341794185485734,2.5025382556457204e-05,5.111500596236094e-06,0.0042128983499493105,0.04245720002666318,0.0014745144224822585,0.030943418208918327,0.030974190987614225,2.156279109530389,0.0
2009-10,0.9760790177586273,0.9761069178492944,0.00871278644109183,2.613835932327549e-05,2.4843285607756284e-06,0.010789159725708384,0.07209434332794895,0.003776205903997934,-0.023920982241372735,-0.023893082150705625,2.1046987952438694,-0.023920982241372735
2009-11,1.0320775357442333,1.0322169800424512,0.03969743197863253,0.00011909229593589759,1.6316793969391383e-05,0.03400034240356239,0.23816101706634446,0.011900119841246833,0.03207753574423333,0.032216980042451215,2.1722123460791494,0.0
2009-12,1.0331087477016827,1.034029863514145,0.28667055408937325,0.0008600116622681197,4.1568374725108134e-05,0.008803021781687004,0.08420490644825718,0.0030810576235904517,0.033108747701682706,0.03402986351414494,2.244131576599964,0.0
2010-01,0.9766941390377541,0.9767365697656042,0.012781386890221335,3.8344160670664006e-05,5.254776642381095e-06,0.10237696871771022,0.5600563498768483,0.03583193905119858,-0.02330586096224585,-0.02326343023439581,2.19183015809474,-0.02330586096224574
2010-02,1.0021814990243354,1.0022666348487168,0.027416505406381603,8.224951621914481e-05,3.58060132501925e-06,0.03036444713888057,0.22613588943056562,0.010627556498608198,0.0021814990243353982,0.0022666348487168086,2.1966116334461323,-0.021175203650860897
2010-03,1.0384117876435361,1.0384838991503968,0.022771167624102067,6.83135028723062e-05,1.444771991062313e-06,0.001204131055583774,0.01838017076010594,0.0004214458694543208,0.038411787643536144,0.03848389915039685,2.280987413045386,0.0
2010-04,1.0260257623911813,1.0260846171932654,0.016577255269858916,4.9731765809576745e-05,8.359253005258207e-06,0.017547550095798503,0.15372227658480575,0.006141642533529476,0.026025762391181262,0.02608461719326538,2.3403518494745805,0.0
2010-05,0.9833352685448934,0.9834208926819027,0.02754545823924752,8.263637471774257e-05,4.2785687523263645e-06,0.11395349838855814,0.44976940238537755,0.039883724435995346,-0.016664731455106607,-0.016579107318097308,2.3013505143926247,-0.016664731455106496
2010-06,1.0208256702184195,1.0209371460188021,0.03361883994803025,0.00010085651984409075,8.13807426185681e-06,0.011221296632708398,0.11880578517800511,0.003927453821447939,0.020825670218419523,0.020937146018802144,2.3492776812623557,0.0
2010-07,1.0196117557424138,1.0197184620276063,0.03253973389109639,9.761920167328918e-05,6.31189141588974e-06,0.017085474166076177,0.09881866478802939,0.005979915958126661,0.019611755742413806,0.0197184620276063,2.3953511413183772,0.0
2010-08,1.011276533299111,1.0113798321794742,0.03038418294897534,9.115254884692602e-05,1.2158585029357447e-05,0.017750734975689606,0.12546506284153539,0.00621275724149136,0.011276533299110936,0.011379832179474247,2.422362398226517,0.0
2010-09,1.0563128310035754,1.056492623708809,0.05560024382729163,0.0001668007314818749,5.859349545730655e-06,0.02297888330137066,0.07972858387816592,0.00804260915547973,0.056312831003575425,0.05649262370880903,2.558772482587263,0.0
2010-10,1.0072698272009493,1.0073078210428108,0.010610496839483702,3.183149051845111e-05,6.095122975581568e-06,0.029593035960039857,0.21241604952872506,0.01035756258601395,0.007269827200949264,0.007307821042810803,2.5773743163822163,0.0
2010-11,1.03751240430074,1.0375286985008085,0.0041079348016935385,1.2323804405080617e-05,3.523594711822606e-06,0.09719971172774473,0.5589944276321919,0.034019899104710656,0.03751240430073999,0.03752869850080853,2.674057823772689,0.0
2010-12,1.028983691566719,1.0312212479494796,0.6215766847502926,0.0018647300542508779,0.0003071104694767676,0.04224625432805985,0.2616102535915678,0.014786189014820945,0.028983691566718983,0.031221247949479558,2.7515618909684885,0.0
2011-01,0.9872747085530366,0.9894045731136254,0.617028917139265,0.001851086751417795,0.00030516464820205103,0.0019371392981918146,0.040679925262028106,0.000677998754367135,-0.012725291446963438,-0.010595426886374604,2.7165474639715566,-0.012725291446963438
2011-02,0.9721259492213642,0.9721834502711454,0.01736322330451577,5.208966991354731e-05,6.929400392392968e-06,0.05127655346361507,0.3677467849855868,0.017946793712265274,-0.027874050778635806,-0.02781654972885461,2.640826282018239,-0.040244636805633616
2011-03,1.0429496191950725,1.0465623184256736,1.0523943900053476,0.003157183170016043,0.00035252655957658974,0.06339963679100107,0.7884839594922028,0.022189872876850373,0.04294961919507245,0.0465623184256736,2.7542487651912615,0.0
2011-04,1.0412657101934366,1.0413639656869866,0.0278839380727791,8.36518142183373e-05,1.0660159693800741e-05,0.011444750119339629,0.11169769972128152,0.00400566254176887,0.04126571019343661,0.04136396568698664,2.867904796536275,0.0
2011-05,0.9372768006256595,0.9373827681117285,0.03753287706057665,0.00011259863118172994,1.427164317827634e-07,0.004868440791688267,0.04468110971552104,0.0017039542770908931,-0.06272319937434045,-0.06261723188827151,2.688020632196503,-0.06272319937434045
2011-06,0.9284542211502551,0.928574988114604,0.03988285344830082,0.00011964856034490247,9.335674574880826e-06,0.04496366522695799,0.25637617169248805,0.015737282829435293,-0.07154577884974489,-0.07142501188539596,2.4957041025018207,-0.12978139807290023
2011-07,1.0367544122038213,1.0368643878952317,0.033921904773048794,0.00010176571431914638,4.54926865089883e-06,0.08795129535500934,0.35616532006746027,0.030782953374253266,0.03675441220382125,0.03686438789523172,2.5874322398239404,-0.09779702487023856
2011-08,1.116383221758934,1.1186837266520189,0.6845313546106591,0.002053594063831977,1.010080686728193e-05,0.4687794172519119,1.0,0.16407279603816916,0.11638322175893401,0.11868372665201887,2.8885659399775854,0.0
2011-09,1.0059784846831628,1.0063237481867233,0.09198516717819617,0.00027595550153458853,7.377881912680196e-05,0.2938443753473209,0.46467843746739335,0.1028455313715623,0.005978484683162755,0.006323748186723321,2.905835187206047,0.0
2011-10,0.9720424936990197,0.97218435538965,0.04456935956124071,0.00013370807868372212,1.2173584193332698e-05,0.08279365584399466,0.33675889328063235,0.028977779545398125,-0.02795750630098026,-0.02781564461035002,2.8245952816501236,-0.02795750630098026
2011-11,1.0445645095533298,1.0446242196101505,0.018185849498283523,5.455754849485057e-05,4.018881195649415e-06,0.0038350531803575975,0.05279457048258087,0.0013422686131251591,0.0445645095533298,0.044624219610150506,2.950471985063511,0.0
2011-12,0.9227658687642557,0.9230292394496349,0.0854775224403205,0.0002564325673209615,2.7437812992207713e-05,0.014376781848258998,0.1291929797257123,0.00503187364689065,-0.0772341312357443,-0.07697076055036511,2.722594844561729,-0.0772341312357443
2012-01,1.072460243450572,1.0726784153685478,0.05969411663879551,0.00017908234991638653,2.6757601088126526e-05,0.016584289623327274,0.09423930472856139,0.005804501368164545,0.07246024345057189,0.0726784153685478,2.9198747298159438,-0.010370291737207826
2012-02,0.9857151379782808,0.9858163862842129,0.031243402084928786,9.373020625478636e-05,9.391390893058848e-06,0.004873898369886211,0.053526946934875363,0.0017058644294601739,-0.014284862021719191,-0.014183613715787136,2.8781647221798186,-0.024507015572335922
2012-03,0.9885374186625877,0.9886234514355654,0.024649949998747592,7.394984999624278e-05,1.293661410010194e-05,0.00156807262469785,0.01837476508010787,0.0005488254186442475,-0.011462581337412292,-0.011376548564434596,2.8451735249493617,-0.03568868325041319
2012-04,0.9988743257545836,1.0008542059042356,0.5808951682842594,0.0017426855048527782,0.00024985566930046005,0.015265318936036786,0.09463942797631217,0.005342861627612876,-0.0011256742454164304,0.0008542059042355721,2.8419707863885857,-0.03677418366424168
2012-05,0.9639644050034479,0.9640105020482517,0.014140859307236799,4.24225779217104e-05,5.3811793171199e-06,0.061516275935541424,0.3157625845019908,0.021530696577439497,-0.03603559499655207,-0.03598949795174833,2.739558678138254,-0.07148459907194027
2012-06,0.9912181982155583,0.9912881056828703,0.022300351106117562,6.690105331835269e-05,3.2387264188935007e-06,0.02975740824333536,0.23406744456286444,0.010415092885167376,-0.008781801784441656,-0.00871189431712971,2.715500416849997,-0.07963863727669185
2012-07,1.0196743265458947,1.0197026818895507,0.00843408689726733,2.530226069180199e-05,2.705672280325408e-06,0.00929668641480329,0.10153713908943704,0.0032538402451811523,0.019674326545894738,0.01970268188955071,2.7689260587866174,-0.061531147286248755
2012-08,1.0189192434863923,1.0189319315114407,0.003989590048262732,1.1968770144788196e-05,5.461783546645144e-07,0.0,0.0,0.0,0.01891924348639229,0.01893193151144068,2.821312045088618,-0.043776026557362124
2012-09,1.0342521761080825,1.0342699047889443,0.00522805410172764,1.5684162305182922e-05,1.522993836165304e-06,0.0008404916970059871,0.009019000654404285,0.0002941720939520955,0.03425217610808251,0.034269904788944316,2.917948122112848,-0.011023274620234447
2012-10,0.9646229012252151,0.9646581586583433,0.01209145691620268,3.627437074860804e-05,3.3271374141660705e-07,0.02634519795235859,0.29343496213465875,0.009220819283325504,-0.0353770987747849,-0.03534184134165674,2.8147195831771636,-0.046010401919957644
2012-11,1.000489799655004,1.0005319244465365,0.013296673237188205,3.9890019711564614e-05,2.148650771951116e-06,0.002381586798779913,0.04783258945176665,0.0008335553795729696,0.000489799655003953,0.0005319244465364914,2.8160982318579366,-0.04554313814394073
2012-12,1.0040804967034944,1.0041107249590808,0.009275405833035242,2.7826217499105726e-05,2.153472140936252e-06,0.057029840425688094,0.3145827000980334,0.01996044414899083,0.004080496703494418,0.004110724959080825,2.8275893114097492,-0.041648480065509474
2013-01,1.0096259945726245,1.0097331054264607,0.031027573319063712,9.308271995719114e-05,1.4673813283350421e-05,0.057629622744766844,0.36957496955769903,0.020170367960668394,0.009625994572624474,0.009733105426460664,2.8548076707749903,-0.03242339353595369
2013-02,1.0059341043200256,1.0060377581791498,0.029514107670252254,8.854232301075677e-05,1.3996082635761965e-05,0.056776990532849084,0.4398427861445565,0.019871946686497177,0.005934104320025613,0.006037758179149755,2.8717483973069786,-0.026681693015579655
2013-03,1.0002126028516498,1.0002921731156564,0.023439971576700996,7.031991473010299e-05,8.838642737080932e-06,0.018559244643920815,0.09682881871346931,0.006495735625372286,0.0002126028516498124,0.00029217311565643556,2.872358939205467,-0.0264747627679518
2013-04,0.9637797755022192,0.9638507884219882,0.021500841524411826,6.450252457323548e-05,8.778435689516293e-06,0.11423697861847674,0.5776237607474088,0.03998294251646686,-0.03622022449778084,-0.036149211578011764,2.768321453589237,-0.06173606541475196
2013-05,0.997207629857396,0.9972395918953466,0.010265881206817009,3.0797643620451026e-05,1.4121012759807372e-06,0.008431874146753327,0.08665698658433763,0.002951155951363664,-0.002792370142604028,-0.002760408104653389,2.7605912754171045,-0.06435604561156993
2013-06,0.9304182152587712,0.9304664243732039,0.01727506969025793,5.1825209070773795e-05,2.1302616911220153e-07,0.08584519516472364,0.4931257870139828,0.030045818307653273,-0.06958178474122878,-0.06953357562679607,2.5685044075325174,-0.12945982184025773
2013-07,1.0307140378408417,1.0307807746687367,0.019520097229839523,5.856029168951857e-05,6.888633980629166e-06,0.01749431686811495,0.1366143761669661,0.006123010903840232,0.0307140378408417,0.030780774668736743,2.64739354909984,-0.10272201786628632
2013-08,1.0135743232648509,1.0136114226823623,0.011402097620140038,3.4206292860420116e-05,2.4032220062563254e-06,0.02326997519781916,0.3493660928096274,0.008144491319236707,0.013574323264850863,0.013611422682362262,2.683330124944602,-0.0905420764783702
2013-09,1.001843999767828,1.0018538427580899,0.0031678205838163997,9.503461751449199e-06,3.2831035829633536e-07,0.0005027556826668119,0.01055786933600305,0.00017596448893338415,0.0018439997678278974,0.001853842758089863,2.688278185072005,-0.08886503627854714
2013-10,1.0123435300892438,1.012386347925566,0.012200299517088052,3.660089855126416e-05,5.922991054910495e-06,0.014788182139357908,0.1757664261770341,0.005175863748775267,0.012343530089243826,0.012386347925565921,2.7214610277376994,-0.07761841443848927
2013-11,0.9907898455579356,0.991615708112093,0.2746768006159178,0.0008240304018477534,5.787296984353429e-06,0.003582216061818568,0.049675469623751446,0.001253775621636499,-0.009210154442064411,-0.008384291887907014,2.6963959513641758,-0.08611369129602708
2013-12,0.9844835407170676,0.9844980152810451,0.004561878616599224,1.3685635849797672e-05,8.113640012106655e-07,0.00028413971949321895,0.006251073828850817,9.944890182262663e-05,-0.015516459282932438,-0.01550198471895492,2.6545574333741695,-0.10029397099426174
2014-01,0.978771166913649,0.9788119527049837,0.012659797141755887,3.797939142526766e-05,3.926150210388974e-06,0.06698354661380373,0.27299919506927417,0.0234442413148313,-0.02122883308635104,-0.021188047295016332,2.598204276702937,-0.1193936801108082
2014-02,1.0232857441741758,1.0241497927885252,0.277032719772873,0.0008310981593186191,7.380304666084858e-06,0.06143396081172087,0.589329780624775,0.021501886284102302,0.023285744174175838,0.02414979278852525,2.658705396802491,-0.09888810662770597
2014-03,0.9923351907867818,0.993289352067675,0.3140982456103669,0.0009422947368311008,1.3984626680536933e-05,0.007090045527067021,0.07678339183639497,0.002481515934473457,-0.0076648092132182155,-0.006710647932325009,2.6383269271818466,-0.10579495737016642
2014-04,0.9915319749545215,0.9916384493729355,0.031210542101719405,9.363162630515822e-05,1.4348790789879038e-05,0.008221740512115378,0.09545375385879747,0.0028776091792403822,-0.0084680250454785,-0.008361550627064451,2.6159855086843105,-0.11336710806694905
2014-05,1.0057482520792749,1.0058924653799741,0.04373634940529225,0.00013120904821587676,1.1625740133821504e-05,0.03079541615109723,0.279625425977911,0.01077839565288403,0.005748252079274874,0.005892465379974121,2.631022852823958,-0.10827051870234139
2014-06,1.0107453955106946,1.0108499379118858,0.033707246147969244,0.00010112173844390773,2.4782145523944977e-06,0.014882557177434596,0.14367951865550027,0.005208895012102108,0.010745395510694644,0.01084993791188582,2.6592942339752272,-0.09868853273725153
2014-07,1.0263002576387796,1.0263462196295532,0.013601713872761533,4.08051416182846e-05,4.190021433697664e-06,0.02434555478887807,0.3459292100881259,0.008520944176107322,0.026300257638779634,0.02634621962955319,2.7292343574660967,-0.07498380893545475
2014-08,0.9858769192809025,0.9860699470351033,0.0594571507359917,0.0001783714522079751,1.8577826955655546e-05,0.04331842308735664,0.2736152391253573,0.015161448080574826,-0.014123080719097514,-0.013930052964896689,2.690689160334269,-0.08804788726833146
