target_month,signal_date,factor_name,score,p_up,realized_10d_return,realized_up
2011-02,2011-01-31,general_hmm,0.9590579648091636,0.9795289824045819,-0.042484436287074434,0.0
2011-03,2011-02-28,general_hmm,-0.9999483228957962,2.5838552101919987e-05,-0.008234651170589746,0.0
2011-04,2011-03-31,general_hmm,0.9999999701107362,0.999999985055368,0.016561388181291825,1.0
2011-05,2011-04-29,general_hmm,0.9876717608874178,0.9938358804437089,-0.045042238650195854,0.0
2011-06,2011-05-31,general_hmm,-7.5093018357938895e-06,0.4999962453490821,-0.030117513671188867,0.0
2011-07,2011-06-30,general_hmm,3.030605015313468e-05,0.5000151530250766,0.007929227340887524,1.0
2011-08,2011-07-29,general_hmm,0.8771829555102887,0.9385914777551443,-0.16741428143718828,0.0
2011-09,2011-08-31,general_hmm,-0.9999999999996334,1.8329782136561334e-13,-0.018491667142093604,0.0
2011-10,2011-09-30,general_hmm,-0.9999999999956776,2.161215650886561e-12,0.05601219101087951,1.0
2011-11,2011-10-31,general_hmm,0.9995197778185172,0.9997598889092586,-0.011503234798902806,0.0
2011-12,2011-11-30,general_hmm,-0.9999970391575156,1.4804212422059315e-06,0.0034921892240424857,1.0
2012-01,2011-12-29,general_hmm,-0.9995996294931015,0.00020018525344922544,0.03220480434620776,1.0
2012-02,2012-01-31,general_hmm,0.0001419409427201,0.5000709704713601,0.019923603369249587,1.0
2012-03,2012-02-29,general_hmm,1.4307973161211472e-05,0.5000071539865806,0.011820976069195854,1.0
2012-04,2012-03-30,general_hmm,-0.4381717163726361,0.28091414181368196,-0.0053652912062636116,0.0
2012-05,2012-04-30,general_hmm,-4.120917496624975e-05,0.4999793954125169,-0.04423093478374385,0.0
2012-06,2012-05-31,general_hmm,-0.7339176440395899,0.13304117798020504,0.012854599711602077,1.0
2012-07,2012-06-29,general_hmm,0.0011531947552437,0.5005765973776218,-0.02520894229530235,0.0
2012-08,2012-07-31,general_hmm,0.0476831082193761,0.523841554109688,0.04127623517376189,1.0
2012-09,2012-08-31,general_hmm,0.0009541662441581,0.5004770831220791,0.05922229014500213,1.0
2012-10,2012-09-28,general_hmm,0.6638721321764056,0.8319360660882028,-0.032116840976731176,0.0
2012-11,2012-10-31,general_hmm,-0.0001063095377483,0.49994684523112587,-0.011155503270179667,0.0
2012-12,2012-11-30,general_hmm,0.0105756346639234,0.5052878173319617,0.04050075148880783,1.0
2013-01,2012-12-28,general_hmm,0.9999986096546912,0.9999993048273457,-0.006200755949406278,0.0
2013-02,2013-01-31,general_hmm,-0.0010073684729629,0.49949631576351855,0.015552836179886675,1.0
2013-03,2013-02-28,general_hmm,0.425536496327962,0.712768248163981,-0.02716205155399265,0.0
2013-04,2013-03-28,general_hmm,-0.0001092370507251,0.49994538147463746,-0.02305840066924647,0.0
2013-05,2013-04-30,general_hmm,-5.19621218521243e-06,0.4999974018939074,0.001367565033173923,1.0
2013-06,2013-05-31,general_hmm,0.9999676730402954,0.9999838365201477,-0.06275108911949989,0.0
2013-07,2013-06-28,general_hmm,-0.177694743625188,0.411152628187406,0.0024829675948072616,1.0
2013-08,2013-07-31,general_hmm,0.9881646147102694,0.9940823073551347,0.0024218885016238367,1.0
2013-09,2013-08-30,general_hmm,-0.9703811360724426,0.014809431963778708,0.036290943840903145,1.0
2013-10,2013-09-30,general_hmm,0.9999987951031264,0.9999993975515632,0.028187748614441288,1.0
2013-11,2013-10-31,general_hmm,0.996499097766131,0.9982495488830655,-0.031647811292572214,0.0
2013-12,2013-11-29,general_hmm,-0.427699588801811,0.2861502055990945,-0.04380089046134805,0.0
2014-01,2013-12-30,general_hmm,-0.9969893441151844,0.0015053279424078192,-0.037134477489857765,0.0
2014-02,2014-01-29,general_hmm,-0.9997935234431602,0.00010323827841990374,-0.00019562924709592977,0.0
2014-03,2014-02-28,general_hmm,0.999866281224896,0.999933140612448,-0.03367346472271038,0.0
2014-04,2014-03-31,general_hmm,0.1213195504105608,0.5606597752052804,0.009042219848546251,1.0
2014-05,2014-04-30,general_hmm,0.7899422708705641,0.8949711354352821,0.027042896889025503,1.0
2014-06,2014-05-30,general_hmm,0.060444892464627,0.5302224462323135,-0.0013460182901907647,0.0
2014-07,2014-06-30,general_hmm,0.0006888604846029,0.5003444302423015,-0.010769089571904922,0.0
2014-08,2014-07-31,general_hmm,0.0867666899821226,0.5433833449910613,-0.016672791950305466,0.0
2014-09,2014-08-29,general_hmm,0.0010795760722366,0.5005397880361183,-0.005665035736072688,0.0
2014-10,2014-09-30,general_hmm,-0.0028963252831358,0.4985518373584321,-0.05289849572570715,0.0
2014-11,2014-10-31,general_hmm,-0.0022070690654934,0.4988964654672533,-0.008610933154640454,0.0
2014-12,2014-11-28,general_hmm,-0.0025975364946682,0.4987012317526659,-0.025509234978924322,0.0
2015-01,2014-12-30,general_hmm,-0.0007970613631138,0.4996014693184431,0.008917582300186577,1.0
2015-02,2015-01-30,general_hmm,0.0004115440832751,0.5002057720416375,-0.004732786178759829,0.0
2015-03,2015-02-27,general_hmm,-0.004178889012788,0.497910555493606,0.0035411861362610875,1.0
2015-04,2015-03-31,general_hmm,0.9813267042490912,0.9906633521245456,0.02873656806255731,1.0
2015-05,2015-04-30,general_hmm,0.9999570818636112,0.9999785409318056,-0.020637851952848618,0.0
2015-06,2015-05-29,general_hmm,-0.9996323852874286,0.00018380735628570344,-0.03877151069052209,0.0
2015-07,2015-06-30,general_hmm,-0.9949085816771536,0.0025457091614232152,-0.013913443131731484,0.0
2015-08,2015-07-31,general_hmm,-0.999851121617672,7.443919116401077e-05,-0.02982917654215589,0.0
2015-09,2015-08-31,general_hmm,-0.4232612017516691,0.2883693991241655,0.004965276012869335,1.0
2015-10,2015-09-30,general_hmm,6.178474216083828e-05,0.5000308923710804,0.04928098742105824,1.0
2015-11,2015-10-30,general_hmm,0.9999976726909128,0.9999988363454564,-0.03290092049934357,0.0
2015-12,2015-11-30,general_hmm,-0.9760190052454838,0.011990497377258102,-0.02429548590131092,0.0
2016-01,2015-12-30,general_hmm,-0.0265753134245449,0.48671234328772756,-0.04333515046887171,0.0
2016-02,2016-01-29,general_hmm,-0.9998484523596302,7.577382018492118e-05,0.0036129199392633815,1.0
2016-03,2016-02-29,general_hmm,0.998424658526668,0.9992123292633339,0.02799816586009718,1.0
2016-04,2016-03-31,general_hmm,0.9999753639209392,0.9999876819604696,0.011019512636409212,1.0
2016-05,2016-04-29,general_hmm,-0.0027532050362894,0.4986233974818553,-0.016360031195502334,0.0
2016-06,2016-05-31,general_hmm,-0.9704385929953696,0.014780703502315196,-0.0016466303637346913,0.0
2016-07,2016-06-30,general_hmm,0.7223089787619145,0.8611544893809573,0.019672251637469662,1.0
2016-08,2016-07-29,general_hmm,0.9785776570268956,0.9892888285134478,0.017320260478874916,1.0
2016-09,2016-08-31,general_hmm,0.0039517969739494,0.5019758984869747,-0.00977116848767734,0.0
2016-10,2016-09-30,general_hmm,0.0020356049679314,0.5010178024839657,-0.0062341138759614,0.0
2016-11,2016-10-31,general_hmm,0.7670336674355392,0.8835168337177697,-0.020172162157329643,0.0
2016-12,2016-11-30,general_hmm,-0.7486494981088712,0.12567525094556442,0.026564283325657634,1.0
2017-01,2016-12-29,general_hmm,-0.0007204758411127,0.49963976207944366,0.03228857630582138,1.0
2017-02,2017-01-31,general_hmm,0.9995153700256452,0.9997576850128226,-0.0023862617655840968,0.0
2017-03,2017-02-28,general_hmm,0.9669738572295246,0.9834869286147623,0.029234851896953407,1.0
2017-04,2017-03-31,general_hmm,0.9999744283616484,0.9999872141808241,-0.011387668998354417,0.0
2017-05,2017-04-28,general_hmm,0.9931855461590926,0.9965927730795463,0.0427898802767912,1.0
2017-06,2017-05-31,general_hmm,0.01273249847247,0.506366249236235,0.006048738904884887,1.0
2017-07,2017-06-30,general_hmm,0.9991987867072732,0.9995993933536367,0.017078824695780037,1.0
2017-08,2017-07-31,general_hmm,0.9920050806815954,0.9960025403407977,-0.02860787531212805,0.0
2017-09,2017-08-31,general_hmm,-0.9411876900414016,0.029406154979299215,0.012982954197189756,1.0
2017-10,2017-09-29,general_hmm,-0.3652147259998282,0.3173926370000859,0.04132488700668646,1.0
2017-11,2017-10-31,general_hmm,0.0034882342870519,0.501744117143526,0.0014982479495317946,1.0
2017-12,2017-11-30,general_hmm,-0.9999627848361085,1.8607581945773166e-05,0.005225076126984307,1.0
2018-01,2017-12-28,general_hmm,-0.9408460226176288,0.02957698869118558,0.009457081544606893,1.0
2018-02,2018-01-31,general_hmm,-0.0079631241658731,0.49601843791706346,-0.0499925430577941,0.0
2018-03,2018-02-28,general_hmm,-0.999979206295824,1.0396852087979358e-05,0.02272003591703098,1.0
2018-04,2018-03-30,general_hmm,0.9999985591303266,0.9999992795651633,0.00015655293183636232,1.0
2018-05,2018-04-30,general_hmm,0.0040122157069129,0.5020061078534565,-0.021362253289561428,0.0
2018-06,2018-05-31,general_hmm,-0.9999963034904984,1.8482547508025249e-06,-0.015434125003359278,0.0
2018-07,2018-06-29,general_hmm,-0.9999990484381984,4.757809007882585e-07,-0.003328069824965252,0.0
2018-08,2018-07-31,general_hmm,0.6739670542991818,0.8369835271495909,-0.021473046748283098,0.0
2018-09,2018-08-31,general_hmm,0.6099738392997675,0.8049869196498838,-0.006508713245339637,0.0
2018-10,2018-09-28,general_hmm,0.9947834552552888,0.9973917276276444,-0.07850635320101396,0.0
2018-11,2018-10-31,general_hmm,-0.9999999999999936,3.219646771412954e-15,0.0187569913201171,1.0
2018-12,2018-11-30,general_hmm,0.2699890288218897,0.6349945144109448,-0.021170793596115844,0.0
2019-01,2018-12-28,general_hmm,-0.9999751687776935,1.241561115322698e-05,0.03611768604268262,1.0
2019-02,2019-01-31,general_hmm,0.9999989482627674,0.9999994741313837,-0.004134655352789007,0.0
2019-03,2019-02-28,general_hmm,0.9688287931380144,0.9844143965690072,-0.01353962668353248,0.0
2019-04,2019-03-29,general_hmm,-0.9787629292261862,0.01061853538690688,0.03992934626814182,1.0
2019-05,2019-04-30,general_hmm,0.0995525308092085,0.5497762654046042,-0.06597623587209478,0.0
2019-06,2019-05-31,general_hmm,-0.9999817574744032,9.12126279839498e-06,0.025032963003965847,1.0
2019-07,2019-06-28,general_hmm,0.9976737211160992,0.9988368605580495,-0.016354946758971534,0.0
2019-08,2019-07-31,general_hmm,-0.9995939201954536,0.00020303990227321655,-0.04386948964483672,0.0
2019-09,2019-08-30,general_hmm,-0.9999259361437484,3.7031928125819125e-05,0.04966186504927972,1.0
2019-10,2019-09-30,general_hmm,0.9999954663909592,0.9999977331954796,0.010025303965944365,1.0
2019-11,2019-10-31,general_hmm,0.983271595406225,0.9916357977031125,0.02566884437000816,1.0
2019-12,2019-11-29,general_hmm,-0.0024557878291536,0.4987721060854232,0.04873643484263934,1.0
2020-01,2019-12-30,general_hmm,0.999477390527923,0.9997386952639615,0.019140210805826063,1.0
2020-02,2020-01-31,general_hmm,-0.999983433313876,8.283343062021054e-06,0.061839559999288474,1.0
2020-03,2020-02-28,general_hmm,-0.9999999997635592,1.1822037793152163e-10,-0.0978301415745525,0.0
2020-04,2020-03-31,general_hmm,-1.0,0.0,0.04463361492616591,1.0
2020-05,2020-04-29,general_hmm,-0.9999999788346944,1.0582652809620896e-08,-0.01084439910021795,0.0
2020-06,2020-05-29,general_hmm,0.9971029164599255,0.9985514582299628,0.05004679792612854,1.0
2020-07,2020-06-30,general_hmm,-0.999999376744962,3.116275190118145e-07,0.044709642437235075,1.0
2020-08,2020-07-31,general_hmm,0.9952410774916152,0.9976205387458076,0.06648832198246168,1.0
2020-09,2020-08-31,general_hmm,0.9999991117251208,0.9999995558625604,0.04179542504237754,1.0
2020-10,2020-09-29,general_hmm,0.9917513202383688,0.9958756601191844,0.006916461750136715,1.0
2020-11,2020-10-30,general_hmm,0.9983860971993904,0.9991930485996952,0.10434624761068023,1.0
2020-12,2020-11-30,general_hmm,0.9999999999992042,0.9999999999996021,0.06904979523662846,1.0
2021-01,2020-12-30,general_hmm,0.9999999825208984,0.9999999912604491,0.07721528679556844,1.0
2021-02,2021-01-29,general_hmm,0.9999001821573856,0.9999500910786928,0.057629002598751145,1.0
2021-03,2021-02-26,general_hmm,-0.4445094870664715,0.2777452564667643,0.006594167340794099,1.0
2021-04,2021-03-31,general_hmm,-4.150356165911294e-05,0.49997924821917045,0.03923191423366301,1.0
2021-05,2021-04-30,general_hmm,0.9909756184738452,0.9954878092369226,-0.009930566736066737,0.0
2021-06,2021-05-31,general_hmm,0.002782046160371,0.5013910230801855,0.010875109332421085,1.0
2021-07,2021-06-30,general_hmm,0.964643605481355,0.9823218027406775,-0.011276895641254336,0.0
2021-08,2021-07-30,general_hmm,0.00037452303997,0.500187261519985,-0.02012485195395486,0.0
2021-09,2021-08-31,general_hmm,7.780449299111084e-06,0.5000038902246495,-0.017149270841140596,0.0
2021-10,2021-09-30,general_hmm,0.0005499095538908,0.5002749547769454,-0.02239085076548608,0.0
2021-11,2021-10-29,general_hmm,0.0015467334441138,0.5007733667220569,0.005409068169041964,1.0
2021-12,2021-11-30,general_hmm,-3.411108749302639e-05,0.49998294445625346,0.055570384022662234,1.0
2022-01,2021-12-30,general_hmm,0.9977471374068628,0.9988735687034314,-0.026335719146486802,0.0
2022-02,2022-01-28,general_hmm,-0.006899248592729,0.4965503757036355,0.032138293130390405,1.0
2022-03,2022-02-28,general_hmm,0.0185970538662425,0.5092985269331213,-0.015435320808914188,0.0
2022-04,2022-03-31,general_hmm,0.0028477100896758,0.5014238550448379,-0.02278870862175042,0.0
2022-05,2022-04-29,general_hmm,-0.0001721733411144,0.4999139133294428,-0.018023084604038342,0.0
2022-06,2022-05-31,general_hmm,0.0860896565958088,0.5430448282979043,-0.08958793065966231,0.0
2022-07,2022-06-30,general_hmm,-0.6683417285737208,0.16582913571313962,-0.005344094446792069,0.0
2022-08,2022-07-29,general_hmm,0.9950374461623862,0.997518723081193,0.022850153053496136,1.0
2022-09,2022-08-31,general_hmm,0.0006583637105167,0.5003291818552583,-0.04188640503359897,0.0
2022-10,2022-09-30,general_hmm,-0.9999928023359844,3.598832007789543e-06,0.0415559463908195,1.0
2022-11,2022-10-31,general_hmm,0.9983404121776108,0.9991702060888055,0.07425323613365808,1.0
2022-12,2022-11-30,general_hmm,0.9999893377852784,0.9999946688926392,-0.022291528190051646,0.0
2023-01,2022-12-29,general_hmm,-0.0018802862028295,0.49905985689858523,0.0760262576709898,1.0
2023-02,2023-01-31,general_hmm,0.99999979569089,0.999999897845445,0.018659495190876285,1.0
2023-03,2023-02-28,general_hmm,1.4166539983906649e-05,0.500007083269992,-0.017865541893955283,0.0
2023-04,2023-03-31,general_hmm,0.1258988539590997,0.5629494269795499,0.035943902898995406,1.0
2023-05,2023-04-28,general_hmm,0.9670847447840673,0.9835423723920336,-0.0007663212473590919,0.0
2023-06,2023-05-31,general_hmm,0.0006070741725401,0.5003035370862701,0.012069617322765902,1.0
2023-07,2023-06-30,general_hmm,-0.9339487292967116,0.03302563535164421,0.015312044569328886,1.0
2023-08,2023-07-31,general_hmm,-0.0234903983070905,0.48825480084645473,,
2023-09,2023-08-31,general_hmm,-0.9664092507271352,0.01679537463643238,0.017125508691564262,1.0
2023-10,2023-09-27,general_hmm,-0.0858513199871841,0.45707434000640795,0.005627439964418723,1.0
2023-11,2023-10-31,general_hmm,-0.9999002382638192,4.9880868090379504e-05,0.06930863510489615,1.0
2023-12,2023-11-30,general_hmm,0.9999992917844628,0.9999996458922313,0.006332096394227715,1.0
2024-01,2023-12-28,general_hmm,0.0240314032282842,0.5120157016141421,-0.05405015174138217,0.0
2024-02,2024-01-31,general_hmm,-0.998379246164545,0.0008103769177275066,0.05645881425414401,1.0
2024-03,2024-02-29,general_hmm,0.9981992186030848,0.9990996093015424,0.012696841004153026,1.0
2024-04,2024-03-29,general_hmm,0.9964839951326866,0.9982419975663432,-0.024242328554308412,0.0
2024-05,2024-04-30,general_hmm,-0.9908293151590264,0.004585342420486804,0.013642510166112842,1.0
2024-06,2024-05-31,general_hmm,-0.2703939146875698,0.3648030426562151,0.03998872231331285,1.0
2024-07,2024-06-28,general_hmm,0.7479056630129954,0.8739528315064977,0.022960260008211275,1.0
2024-08,2024-07-31,general_hmm,-0.0503829049341805,0.47480854753290974,-0.05481983816218272,0.0
2024-09,2024-08-30,general_hmm,0.9999999999954547,0.9999999999977274,-0.04986225245550213,0.0
2024-10,2024-09-30,general_hmm,-0.9998484376375514,7.578118122431032e-05,0.00878484952820524,1.0
2024-11,2024-10-31,general_hmm,-0.9803527664126248,0.009823616793687595,-0.058676768725183126,0.0
2024-12,2024-11-29,general_hmm,-0.9996029556624908,0.00019852216875460016,0.01470594944723902,1.0
2025-01,2024-12-30,general_hmm,-0.9999115726470216,4.421367648921315e-05,0.03820949433052312,1.0
2025-02,2025-01-31,general_hmm,0.9986235251623826,0.9993117625811914,0.02750774096209052,1.0
2025-03,2025-02-28,general_hmm,0.9991724094439216,0.9995862047219608,0.03759616278725919,1.0
2025-04,2025-03-31,general_hmm,-0.0474538602327004,0.4762730698836498,-0.02465683354821957,0.0
2025-05,2025-04-30,general_hmm,1.025814592493836e-08,0.5000000051290729,0.024605726694062247,1.0
2025-06,2025-05-30,general_hmm,0.999988774621925,0.9999943873109625,0.09795242137777094,1.0
2025-07,2025-06-30,general_hmm,0.9999999999737952,0.9999999999868976,0.04136704606392172,1.0
2025-08,2025-07-31,general_hmm,0.999989801191358,0.999994900595679,-0.00466695427565067,0.0
2025-09,2025-08-29,general_hmm,0.0025035719692351,0.5012517859846175,0.07372686794014727,1.0
2025-10,2025-09-30,general_hmm,0.9999999907551484,0.9999999953775742,0.1297364874356277,1.0
2025-11,2025-10-31,general_hmm,0.9999999135433932,0.9999999567716966,-0.028119328276360545,0.0
2025-12,2025-11-28,general_hmm,-0.9999999988906896,5.546552106494573e-10,0.06010783571747491,1.0
2026-01,2025-12-30,general_hmm,0.9998723746471748,0.9999361873235875,0.1497660338959521,1.0
2026-02,2026-01-30,general_hmm,0.9999999987394091,0.9999999993697046,0.05892242329848063,1.0
2026-03,2026-02-27,general_hmm,-0.9999938278920116,3.086053994183491e-06,-0.11830637636119845,0.0
2026-04,2026-03-31,general_hmm,-0.9999999999999982,8.881784197001252e-16,0.1988598141889304,1.0
2026-05,2026-04-30,general_hmm,0.99999989734647,0.9999999486732349,0.17952058667940052,1.0
2026-06,2026-05-29,general_hmm,0.9998074926149156,0.9999037463074578,0.010940894640858234,1.0
2026-07,2026-06-30,general_hmm,2.4627877181213512e-08,0.5000000123139385,-0.20825517367684832,0.0
