month,return_factor,gross_factor,turnover,trade_cost,fx_cost,avg_stress,max_stress,avg_transfer,return,gross_return,nav,drawdown
2007-04,1.0304014687346097,1.0328631523236436,1.4999999999999996,0.0022499999999999994,0.00014429026735381705,0.0,0.0,0.0,0.030401468734609693,0.03286315232364356,1.0304014687346097,0.0
2007-05,1.0940915301667749,1.094237642065324,0.04115885493530395,0.00012347656480591183,1.2375795060998951e-05,0.023583171884319326,0.18547082793254355,0.008254110159511763,0.09409153016677485,0.09423764206532392,1.1273535196139413,0.0
2007-06,1.0103208683593727,1.0104873238308998,0.04802789495149129,0.00014408368485447387,2.3494413056244196e-05,0.07789662624620444,0.39071176088812987,0.02726381918617155,0.010320868359372737,0.010487323830899786,1.1389887868843522,0.0
2007-07,1.1121720091454945,1.1143710982058679,0.5719839055673865,0.00171595171670216,0.0002596730394120091,0.24711848946823078,0.9129909748103596,0.08649147131388077,0.11217200914549452,0.11437109820586788,1.2667514475033594,0.0
2007-08,0.9933676237676529,0.9938361955020705,0.13799915696457837,0.0004139974708937351,4.772504887024456e-05,0.4593834616640267,0.9810738982254203,0.16078421158240935,-0.006632376232347137,-0.006163804497929526,1.2583498753106468,-0.006632376232347137
2007-09,1.0567857087128334,1.0572387049174885,0.1242920281957306,0.0003728760845871918,5.595087703130442e-05,0.12042870960608923,0.30513833992094874,0.04215004836213122,0.056785708712833394,0.0572387049174885,1.3298061647888675,0.0
2007-10,1.0630878479431858,1.0640655029910138,0.29099606285537133,0.000872988188566114,5.444121537699237e-05,0.07513179110864379,0.3527537091060065,0.026296126888025323,0.06308784794318578,0.06406550299101377,1.4137007739069787,0.0
2007-11,0.9761283828188742,0.9780887267308956,0.6205551530668159,0.0018616654592004476,0.00013782575706444488,0.20669935439687795,0.4129823464107849,0.07234477403890728,-0.023871617181125848,-0.02191127326910436,1.37995345022361,-0.023871617181125848
2007-12,1.0527881860276131,1.0530036376171035,0.06538919884910889,0.00019616759654732667,7.717027844139857e-06,0.0015820143956940503,0.020194281761609666,0.0005537050384929176,0.05278818602761315,0.05300363761710347,1.4527986896634604,0.0
2008-01,0.9944190948858576,0.9945003306228747,0.02516079424064288,7.548238272192865e-05,7.416546246004796e-06,0.06334154270206771,0.9295291116561546,0.022169539945723703,-0.005580905114142443,-0.005499669377125316,1.444690758026498,-0.005580905114142554
2008-02,1.070437937223701,1.0705106586827005,0.02159859231086618,6.479577693259854e-05,1.9637988479823675e-06,0.004376644822055383,0.030293804935496094,0.001531825687719384,0.07043793722370095,0.07051065868270046,1.5464517949480294,0.0
2008-03,1.0080427881989718,1.0081265803454877,0.021916754412436783,6.575026323731035e-05,1.74919427095514e-05,0.02529644268774705,0.32094861660079055,0.008853754940711465,0.008042788198971751,0.008126580345487744,1.5588895791947162,0.0
2008-04,1.0717947893042645,1.0721518039766165,0.10314800618802293,0.0003094440185640688,2.101011173812367e-05,0.0026845493272304797,0.03973505331659204,0.0009395922645306678,0.07179478930426453,0.07215180397661647,1.6708097280816143,0.0
2008-05,1.073436424578524,1.0735363942676255,0.02435264991361992,7.305794974085976e-05,2.078974582848675e-05,0.006467199399791948,0.04910193165255124,0.0022635197899271817,0.07343642457852395,0.07353639426762548,1.793508020662944,0.0
2008-06,1.0721571318446885,1.07223902129946,0.023195704086212132,6.95871122586364e-05,6.396612889948305e-06,0.030990732438330042,0.1999040420191492,0.010846756353415513,0.07215713184468853,0.07223902129945992,1.9229224153744262,0.0
2008-07,0.9057655243637582,0.9058920836756992,0.0428197600854408,0.0001284592802563224,9.109825374340298e-06,0.007418590892799134,0.07829224975981089,0.0025965068124796974,-0.09423447563624177,-0.09410791632430082,1.7417168298724417,-0.09423447563624177
2008-08,1.0006389948115662,1.000936074265112,0.08004130394846466,0.000240123911845394,5.6646008608907674e-05,0.016545014781771124,0.2387877443120473,0.005790755173619893,0.0006389948115661515,0.0009360742651121079,1.7428297778899475,-0.09365569616567793
2008-09,1.1198644051538846,1.1222605527120724,0.6509226974957716,0.0019527680924873148,0.00015643421004559683,0.11404437853197692,0.8939558332247548,0.03991553248619192,0.11986440515388463,0.12226055271207237,1.951733032501203,0.0
2008-10,0.9035905219210154,0.904008825858633,0.12877753915615872,0.00038633261746847617,7.986566528165973e-05,0.42422405377224914,0.9623845660292163,0.1484784188202872,-0.09640947807898459,-0.09599117414136704,1.7635674694882482,-0.09640947807898459
2008-11,1.1288379742644468,1.1291944098104776,0.09013168575147305,0.0002703950572544192,4.767315857608484e-05,0.24219782482374047,0.37191258101017177,0.08476923868830914,0.12883797426444676,0.12919440981047758,1.9907819297357905,0.0
2008-12,0.9941462112919999,0.9944809012348331,0.08630315179157393,0.0002589094553747218,7.942201620330072e-05,0.0020522767680921546,0.041884786423014984,0.000718296868832254,-0.005853788708000129,-0.005519098765166874,1.9791283129554125,-0.005853788708000129
2009-01,1.0891443156530514,1.0892497150770655,0.02614425799011146,7.843277397033438e-05,2.2044356194079156e-05,0.000896001443707346,0.019712031761561614,0.0003136005052975711,0.08914431565305136,0.08924971507706547,2.155556352003401,0.0
2009-02,1.0862648935256023,1.0864076440297803,0.03838537134057387,0.00011515611402172161,1.590349780739639e-05,0.0016108351053449304,0.03221670210689861,0.0005637922868707257,0.0862648935256023,0.0864076440297803,2.34150519119741,0.0
2009-03,0.9391163137152433,0.9392643402529373,0.04202496308841622,0.00012607488926524865,2.8681838180254992e-05,0.0025691295743492997,0.05652085063568459,0.0008991953510222549,-0.06088368628475671,-0.06073565974706274,2.1989457237024177,-0.06088368628475671
2009-04,0.9550224463715967,0.955196868532886,0.056870664336444804,0.0001706119930093344,7.465970925298743e-06,0.0056993268680301246,0.09024447146106618,0.001994764403810543,-0.04497755362840328,-0.04480313146711401,2.1000425244886443,-0.10312284064819244
2009-05,1.0410615363761246,1.0411844694870338,0.03592843576318065,0.00010778530728954196,1.0593971157016047e-05,0.05410861315012215,0.493754683222564,0.018938014602542748,0.04106153637612464,0.041184469487033804,2.1862734969993434,-0.06629568654455287
2009-06,0.9923479405235925,0.9943022384232638,0.614777459878294,0.001844332379634882,0.00013639975930049565,0.010807536729301933,0.09064372764177646,0.0037826378552556768,-0.007652059476407458,-0.005697761576736182,2.169544002168611,-0.07344044748449208
2009-07,1.0547905858605091,1.0548334503376684,0.012069884199594845,3.620965259878454e-05,4.887446345218427e-06,0.014997157808635283,0.08913727741478072,0.005249005233022349,0.05479058586050911,0.0548334503376684,2.288414589097583,-0.022673706767516122
2009-08,1.0107585165978028,1.0108697249517462,0.034549761444200994,0.00010364928433260298,6.8135925618503515e-06,0.005404289372131838,0.07608757257217261,0.001891501280246143,0.010758516597802803,0.010869724951746207,2.3130345354370436,-0.012159125620305411
2009-09,1.030862234296656,1.0308935547161249,0.008495950977564613,2.548785293269384e-05,5.1872638290666465e-06,0.0042128983499493105,0.04245720002666318,0.0014745144224822585,0.03086223429665602,0.03089355471612487,2.3844199492059586,0.0
2009-10,0.9761643140334059,0.9761903229014577,0.008143943637767766,2.4431830913303298e-05,2.248280410822867e-06,0.010789159725708384,0.07209434332794895,0.003776205903997934,-0.023835685966594133,-0.023809677098542315,2.327585664084203,-0.023835685966594022
2009-11,1.0320452796961628,1.0321844512239626,0.0396101999867453,0.00011883059996023591,1.6317104919354163e-05,0.03400034240356239,0.23816101706634446,0.011900119841246833,0.032045279696162776,0.03218445122396263,2.4021737977065603,0.0
2009-12,1.0330476911709208,1.0339643795389892,0.28539060959846607,0.0008561718287953983,4.112950563398551e-05,0.008803021781687004,0.08420490644825718,0.0030810576235904517,0.03304769117092077,0.03396437953898923,2.4815600955120445,0.0
2010-01,0.9767523148479617,0.9767896407899584,0.011356859889315216,3.407057966794565e-05,4.280705426564405e-06,0.10237696871771022,0.5600563498768483,0.03583193905119858,-0.023247685152038344,-0.023210359210041553,2.4238695677257183,-0.023247685152038344
2010-02,1.0021710165420565,1.0022646447752488,0.030045359468161448,9.013607840448434e-05,4.255269640131731e-06,0.03036444713888057,0.22613588943056562,0.010627556498608198,0.0021710165420565364,0.002264644775248792,2.429131828653038,-0.02112713971901148
2010-03,1.038403851307895,1.0384763654532518,0.022803866166889064,6.841159850066719e-05,1.7366714369114466e-06,0.001204131055583774,0.01838017076010594,0.0004214458694543208,0.03840385130789503,0.03847636545325184,2.5224198462079044,0.0
2010-04,1.0260003262380208,1.0260562744044879,0.015761147492226277,4.728344247667883e-05,7.94006017251865e-06,0.017547550095798503,0.15372227658480575,0.006141642533529476,0.026000326238020843,0.026056274404487878,2.5880035851185683,0.0
2010-05,0.9832646612807581,0.9833503124849138,0.02756391895339028,8.269175686017083e-05,4.256527278864358e-06,0.11395349838855814,0.44976940238537755,0.039883724435995346,-0.016735338719241932,-0.01664968751508622,2.5446924685149965,-0.016735338719241932
2010-06,1.0208152732151037,1.020926664967618,0.03358906719607288,0.00010076720158821864,8.147106084647638e-06,0.011221296632708398,0.11880578517800511,0.003927453821447939,0.02081527321510368,0.02092666496761808,2.5976609374955526,0.0
2010-07,1.0197058648939188,1.0198098564091977,0.03175443239918027,9.526329719754081e-05,6.0171326824197685e-06,0.017085474166076177,0.09881866478802939,0.005979915958126661,0.01970586489391879,0.019809856409197746,2.6488500929700503,0.0
2010-08,1.011164478864026,1.0112668599617456,0.030112151199227985,9.033645359768396e-05,1.2067876983667945e-05,0.017750734975689606,0.12546506284153539,0.00621275724149136,0.01116447886402594,0.01126685996174559,2.6784231238469873,0.0
2010-09,1.056408952340271,1.0565954938918405,0.05758797710541627,0.00017276393131624882,6.367036447996105e-06,0.02297888330137066,0.07972858387816592,0.00804260915547973,0.0564089523402711,0.05659549389184049,2.829510166187152,0.0
2010-10,1.007269494620547,1.0073022192948606,0.009052282470933709,2.7156847412801127e-05,5.510186215377494e-06,0.029593035960039857,0.21241604952872506,0.01035756258601395,0.007269494620546935,0.007302219294860635,2.8500792751190325,0.0
2010-11,1.03754213908989,1.0375638017430977,0.005637204877676344,1.691161463302903e-05,4.157138586393355e-06,0.09719971172774473,0.5589944276321919,0.034019899104710656,0.037542139089890014,0.0375638017430977,2.9570773476827643,0.0
2010-12,1.0640203168816849,1.0642964697383999,0.07539967115937693,0.00022619901347813078,3.4660998227558695e-05,0.04224625432805985,0.2616102535915678,0.014786189014820945,0.06402031688168486,0.06429646973839986,3.146390376525067,0.0
2011-01,0.989308073811533,0.9895384339593978,0.06866414454631113,0.0002059924336389334,2.7201729772694514e-05,0.0019371392981918146,0.040679925262028106,0.000677998754367135,-0.010691926188467038,-0.010461566040602222,3.112749402859158,-0.010691926188467038
2011-02,0.9717484431631214,0.971802799218954,0.016442579353915437,4.932773806174631e-05,6.486224954933645e-06,0.05127655346361507,0.3677467849855868,0.017946793712265274,-0.028251556836878633,-0.02819720078104604,3.0248093861853227,-0.03864141946493638
2011-03,1.0432632187933186,1.0468871734667224,1.054954520809864,0.003164863562429592,0.000354502894393151,0.06339963679100107,0.7884839594922028,0.022189872876850373,0.043263218793318625,0.04688717346672244,3.155672376467942,0.0
2011-04,1.04135896725502,1.0414528957860107,0.026656975689542048,7.997092706862614e-05,1.0184168909170843e-05,0.011444750119339629,0.11169769972128152,0.00400566254176887,0.041358967255020085,0.041452895786010746,3.2861877269538513,0.0
2011-05,0.9371448363283003,0.9372482074303299,0.03641370346550253,0.00010924111039650759,7.623978025267376e-07,0.004868440791688267,0.04468110971552104,0.0017039542770908931,-0.06285516367169974,-0.06275179256967012,3.079633859520236,-0.06285516367169974
2011-06,0.9283958827467415,0.9285163189809617,0.03983832994404374,0.00011951498983213121,9.10795075267079e-06,0.04496366522695799,0.25637617169248805,0.015737282829435293,-0.07160411725325855,-0.07148368101903835,2.859119395546044,-0.12995859241543706
2011-07,1.0367469382077164,1.0368564635103805,0.03390193309605066,0.00010170579928815198,4.180751776620362e-06,0.08795129535500934,0.35616532006746027,0.030782953374253266,0.03674693820771635,0.03685646351038052,2.964183279302658,-0.09798723457277247
2011-08,1.1163278387278868,1.118633613166172,0.686211802250269,0.002058635406750807,9.86544971496195e-06,0.4687794172519119,1.0,0.16407279603816916,0.11632783872788677,0.11863361316617205,3.3090003137772763,0.0
2011-09,1.0060179262714803,1.0063626486012518,0.0918076114285596,0.00027542283428567884,7.375113403095695e-05,0.2938443753473209,0.46467843746739335,0.1028455313715623,0.006017926271480345,0.006362648601251797,3.3289136336978933,0.0
2011-10,0.9720009826524805,0.972139793333287,0.043502180684010114,0.00013050654205203034,1.2240781399630862e-05,0.08279365584399466,0.33675889328063235,0.028977779545398125,-0.027999017347519528,-0.02786020666671296,3.2357073231195916,-0.027999017347519528
2011-11,1.0447914320127047,1.044863462122539,0.021636658685347823,6.490997605604347e-05,5.739907916580634e-06,0.0038350531803575975,0.05279457048258087,0.0013422686131251591,0.044791432012704746,0.044863462122539,3.3806392876961135,0.0
