date,month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,stress,transfer_fraction,oil_cut,bond_share,state,signal_date,early_warning,confirmed_risk_off,panic,recovery,right_tail_relief,w_KODEX200,w_BOND,w_GLD,w_USO
2016-04-28,2016-04,0.0050546920718933155,0.0050546920718933155,2.827071404482031,-0.04073758123081961,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-04-27,0.0,0.0,0.0,0.0,0.05451323799856067,0.12630911701754072,0.47628233505140055,0.6810634895907897,0.0
2016-04-29,2016-04,0.012202163353568263,0.012202163353568263,2.8615677915717224,-0.029032504498059164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-04-28,0.0,0.0,0.0,0.0,0.04806370018385908,0.12375670516698774,0.4739978719438439,0.6845177158801521,0.0
2016-05-02,2016-05,-0.003745192514859703,-0.0015844856949925928,2.8508506692979645,-0.03266896469438507,0.6331367422467673,0.001899410226740302,0.0002612965931268083,0.0,0.0,1.0,0.0,Calm,2016-04-29,0.0,0.0,0.0,0.0,0.061160297464368574,0.5581561035855247,0.775287923398089,0.16655597301638633,0.0
2016-05-03,2016-05,-0.0017305021590201296,-0.0017305021590201296,2.8459172660597005,-0.03434293313946857,0.0,0.0,0.0,0.02055620713625164,0.00513905178406291,1.0,0.0,Calm,2016-05-02,0.21007644337999717,0.0,0.0,0.0,0.09895380999816705,0.558240114287402,0.7769725957841382,0.1656587385051555,0.0
2016-05-04,2016-05,0.0017624168166702882,0.0017624168166702882,2.8509329585082566,-0.032641042885697025,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-03,0.0,0.0,0.0,0.0,0.0,0.5559944627270276,0.7789565881763787,0.16686675504215998,0.0
2016-05-05,2016-05,0.0002059095046540586,0.0002059095046540586,2.851519992701545,-0.032441854482014865,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-04,0.0,0.0,0.0,0.0,0.0,0.5550162926792835,0.7775861572564199,0.16841047028653555,0.0
2016-05-06,2016-05,-0.001684653972786358,-0.001684653972786358,2.8467161682173607,-0.0340718551557635,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-04,0.0,0.0,0.0,0.0,0.0,0.5549020330765212,0.777471496198395,0.16861421540126806,0.0
2016-05-09,2016-05,-0.0020542018058918856,-0.0020542018058918856,2.840868438723747,-0.03605606649526438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-04,0.0,0.0,0.0,0.0,0.0,0.5556090064684235,0.7792384269157235,0.16706383678102624,0.0
2016-05-10,2016-05,0.00602998295279092,0.00602998295279092,2.8579988269803733,-0.03024350100878448,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-09,0.0,0.0,0.0,-0.0,0.0,0.5546833211444208,0.7807512575511237,0.1675881240343156,0.0
2016-05-11,2016-05,-0.004744642036684599,-0.004744642036684599,2.844438645605087,-0.034844648459246286,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-10,0.0,0.0,0.0,-0.0,0.0,0.5563866766656363,0.7761168746796306,0.16758193981263364,0.0
2016-05-12,2016-05,-0.0005046003502197032,-0.0005046003502197032,2.843003340868336,-0.03533166618765016,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-11,0.0,0.0,0.0,-0.0,0.0,0.554905743089123,0.7799534206693012,0.1676885747631895,0.0
2016-05-13,2016-05,-0.0021683849473404116,-0.0021683849473404116,2.836838615218759,-0.0374234384818648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-12,0.0,0.0,0.0,-0.0,0.0,0.5555304039507667,0.780210520877043,0.16713878845979435,0.0
2016-05-16,2016-05,0.0009628825038606877,0.0009628825038606877,2.8395701574876298,-0.03649659035215247,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-13,0.0,0.0,0.0,0.0,0.0,0.5510965540842275,0.7818146872400211,0.17113972164251867,0.0
2016-05-17,2016-05,-0.003256235031341108,-0.003256235031341108,2.830323849666868,-0.03963398390746431,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-16,0.0,0.0,0.0,0.0,0.0,0.553671794163344,0.7806521302506589,0.1693205435696022,0.0
2016-05-18,2016-05,-0.005339898110788546,-0.005339898110788546,2.815210208689112,-0.044762240582462365,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-17,0.0,0.0,0.0,0.0,0.026021397000644486,0.5535190733489497,0.7829278704345327,0.16892151487126622,0.0
2016-05-19,2016-05,0.0015164042312968938,0.0015164042312968938,2.8194792053615587,-0.043313714002186976,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-18,0.0,0.0,0.0,0.0,0.0653400948210624,0.5531264103948004,0.7863950036894443,0.1686392311713298,0.0
2016-05-20,2016-05,0.0003890904415710365,0.0003890904415710365,2.8205762377705734,-0.042941476512723065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-19,0.0,0.0,0.0,0.0,0.06675862027386592,0.5517097551083494,0.7858933340181907,0.16986712128941228,0.0
2016-05-23,2016-05,-0.0012727401295545733,-0.0012727401295545733,2.816986377204295,-0.04415956330189752,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-20,0.0,0.0,0.0,0.0,0.048517611896396196,0.5532320165937966,0.7857713358959417,0.16834843986191791,0.0
2016-05-24,2016-05,-0.00220997812589888,-0.00220997812589888,2.8107608989297184,-0.04627194975884985,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-23,0.0,0.0,0.0,0.0,0.00425251919943892,0.5538211161088502,0.7876462208709923,0.16661007511997994,0.0
2016-05-25,2016-05,0.00508574161144486,0.00508574161144486,2.8250557025932275,-0.04142153532773629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-24,0.0,0.0,0.0,0.0,0.0,0.5550477915749606,0.7889299874146043,0.16530421736158835,0.0
2016-05-26,2016-05,-0.0019609137799899206,-0.0019609137799899206,2.819516011936773,-0.043301225048313796,0.0,0.0,0.0,0.004676923803495636,0.001169230950873909,1.0,0.0,Calm,2016-05-25,0.046915749986674964,0.0,0.0,0.0,0.01496189397067782,0.5569788167368077,0.78489215176164,0.1649129255873972,0.0
2016-05-27,2016-05,0.0009254124759507995,0.0009254124759507995,2.8221252272303623,-0.042415884066246634,0.0,0.0,0.0,0.015058332644305015,0.0037645831610762536,1.0,0.0,Calm,2016-05-26,0.15058332644305014,0.0,0.0,0.0,0.0,0.5577258431243846,0.7868476866707687,0.16328511214353555,0.0
2016-05-30,2016-05,0.00015645915491425342,0.00015645915491425342,2.822566774558477,-0.04226606126470833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-27,0.0,0.0,0.0,0.0,0.0,0.5591774458187175,0.7851564811924215,0.16313414576978663,0.0
2016-05-31,2016-05,0.004048137904647128,0.004048137904647128,2.8339929141069646,-0.03838902220474705,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Calm,2016-05-30,0.0,0.0,0.0,0.0,0.0,0.5571229073263552,0.7851254239927041,0.1652193308361985,0.0
