month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,regime,crash_probability,protection,crisis_rule,forecast_vol,w_KODEX200,w_BOND,w_GLD,w_USO,hard_w_KODEX200,hard_w_BOND,hard_w_GLD,hard_w_USO
2008-02,0.09401053149352119,0.09459296021921952,1.5615480200528733,0.0,0.17320204124585656,0.0005196061237375697,6.282260196076117e-05,Overheating,0.0,0.30691300178776304,False,0.2597076564187407,0.015345650089388152,0.2209773612871894,0.07058999041118551,0.693086998212237,0.0,0.0,0.0,1.0
2008-03,0.013859258573642785,0.014209393983693589,1.583189917837946,0.0,0.10303481410752753,0.0003091044423225826,4.103096772822218e-05,Overheating,0.0,0.38890114621952176,False,0.2945513624947175,0.01944505731097609,0.28000882527805565,0.08944726363049,0.6110988537804782,0.0,0.0,0.0,1.0
2008-04,0.06078052189665062,0.06152672911410461,1.679417027305652,0.0,0.22100769145357022,0.0006630230743607106,8.318414309327732e-05,Overheating,0.0,0.6001319347384599,False,0.4501484755534757,0.030006596736923,0.43209499301169113,0.1380303449898458,0.39986806526154006,0.0,0.0,0.0,1.0
2008-05,0.1214320809141195,0.12282500285398018,1.8833521316539816,0.0,0.4108578891241953,0.0012325736673725858,0.00016034827248808992,Overheating,0.0,0.15733201647661532,False,0.2136072611271873,0.007866600823830767,0.11327905186316303,0.03618636378962153,0.8426679835233847,0.0,0.0,0.0,1.0
2008-06,0.0940711679682799,0.09509467227685577,2.0605212663742214,0.0,0.30213368486011805,0.0009064010545803542,0.0001171032539955184,Overheating,0.0,0.44315731677390224,False,0.3232510822574886,0.022157865838695112,0.3190732680772096,0.10192618285799752,0.5568426832260978,0.0,0.0,0.0,1.0
2008-07,-0.07007405824259107,-0.06928148877517178,1.9161321791442167,-0.07007405824259105,0.2331541744305143,0.000699462523291543,9.31069441277485e-05,Overheating,0.0,0.6423543902801492,False,0.5032915129057411,0.03211771951400746,0.4624951610017074,0.14774150976443431,0.3576456097198508,0.0,0.0,0.0,1.0
2008-08,-0.011135824898893597,-0.010259205462684265,1.8947944667141312,-0.08042955069894031,0.2601688017120375,0.0007805064051361125,9.611303107322e-05,Overheating,0.0,0.9404443494555463,False,0.4479889557404328,0.04702221747277732,0.6771199316079933,0.21630220037477565,0.059555650544453664,0.0,0.0,0.0,1.0
2008-09,0.040346234708220345,0.04054428827069501,1.971242288992017,-0.04332834552069609,0.058862040933608674,0.00017658612280082602,2.1467439673842445e-05,Stagflation,0.0,1.0,False,0.0241867903583463,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2008-10,-0.02701397126323532,-0.02692311820681282,1.9179912064443123,-0.06917184610315175,0.02595801612071477,7.78740483621443e-05,1.2979008060357387e-05,Stagflation,0.0,1.0,True,0.4040028026462152,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2008-11,0.05111531123990289,0.051215037134959014,2.0160299239171104,-0.02159227530585006,0.02985414750295145,8.956244250885436e-05,1.0163452547267402e-05,Stagflation,0.0,1.0,True,0.8761661051497923,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2008-12,0.03881854606483667,0.03895045215526653,2.094289274386776,0.0,0.03768745440853133,0.000113062363225594,1.884372720426562e-05,Stagflation,0.0,1.0,True,0.4387230559602748,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-01,0.027779703587585927,0.02779399056635502,2.152468009655901,0.0,0.004081993934026536,1.2245981802079607e-05,2.0409969670132782e-06,Stagflation,0.0,1.0,True,0.3424308558646489,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-02,0.0359586823480582,0.036015225550069606,2.2298679230794742,0.0,0.01615520057468879,4.846560172406638e-05,8.077600287344374e-06,Stagflation,0.0,1.0,True,0.427587382822192,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-03,-0.019286879384462646,-0.019179583672526646,2.186860729403758,-0.01928687938446272,0.03065591769600014,9.196775308800043e-05,1.5327958848000077e-05,Stagflation,0.0,1.0,True,0.329661519170257,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-04,-0.013527635281387786,-0.013425876967788967,2.1572776750451945,-0.032553608795821254,0.029073803885376802,8.72214116561304e-05,1.453690194268842e-05,Stagflation,0.0,1.0,True,0.3913142420753928,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-05,0.021409467503827127,0.021502612924913806,2.2034638413258065,-0.011841096721640465,0.026612977453336836,7.983893236001052e-05,1.3306488726668425e-05,Stagflation,0.0,1.0,True,0.3621836460095628,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2009-06,-0.00010503613906870927,0.0016716461274937976,2.203232397991336,-0.011944889117627255,0.5509978657052407,0.001652993597115722,0.0001236886694467848,Slowdown,0.0,0.0,False,0.1213285250053555,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-07,0.08380011214150215,0.08380211476917036,2.387863520016801,0.0,0.0006675425560687676,2.0026276682063026e-06,0.0,Slowdown,0.0,0.0,False,0.1382182594689605,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-08,0.009896301767710029,0.009989363613246116,2.411494537990994,0.0,0.031020615178695976,9.306184553608793e-05,0.0,Slowdown,0.0,0.0,False,0.1068311908607823,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-09,0.04277935725182925,0.042790733907055366,2.5146567243425455,0.0,0.003792218408705722,1.1376655226117166e-05,0.0,Slowdown,0.0,0.0,False,0.0984064305743082,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-10,-0.0450008649793402,-0.04495810150521373,2.401494996621017,-0.045000864979340194,0.014254491375489203,4.276347412646761e-05,0.0,Slowdown,0.0,0.0,False,0.0964973024952181,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2009-11,0.024868205528931434,0.026202972102983023,2.461215867773689,-0.021251750209694498,0.4146386590719479,0.0012439159772158438,9.085059683574475e-05,Slowdown,0.0,0.7900051898760412,False,0.1208609414792375,0.16549714556817738,0.6528016607603332,0.1817011936714895,0.0,0.6,0.4,0.0,0.0
2009-12,0.06752982249926474,0.06950761290855624,2.62742133845682,0.0,0.6352693161483114,0.0019058079484449342,7.198246084656404e-05,Goldilocks,0.0,0.21275996615773185,False,0.2286469085184569,0.7978780321501548,0.15318717563356696,0.04893479221627833,0.0,1.0,0.0,0.0,0.0
2010-01,-0.053289742827188326,-0.05271279510900284,2.487406731031789,-0.05328974282718835,0.18522091956565673,0.0005556627586969702,2.1284959488516103e-05,Goldilocks,0.0,0.0,False,0.1072745234729204,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-02,0.006736973490756155,0.009226798015651835,2.504164324239478,-0.046911780921188306,0.7977515341149735,0.0023932546023449205,9.656992255075996e-05,Goldilocks,0.0,0.8397384569631301,False,0.1855252899003283,0.2022484658850264,0.6046116890134536,0.19313984510151994,0.0,1.0,0.0,0.0,0.0
2010-03,0.017057884838731417,0.017176434415410516,2.5468800708996153,-0.03065411183899014,0.037922345472920185,0.00011376703641876056,4.782540260336892e-06,Goldilocks,0.0,0.8014706855271299,False,0.2150400468541793,0.23860284874922663,0.5770588935795334,0.18433825767123987,0.0,1.0,0.0,0.0,0.0
2010-04,0.0191125665699191,0.019374528572482112,2.5955574858002843,-0.012127424022235544,0.08459400957679804,0.0002537820287303941,8.17997383261937e-06,Goldilocks,0.0,0.7039246710339409,False,0.1367703348549958,0.33127156251775625,0.5068257631444375,0.16190267433780642,0.0,1.0,0.0,0.0,0.0
2010-05,-0.062475201291079016,-0.060394383260000795,2.433399509412345,-0.07384496205638302,0.6659162283775014,0.0019977486851325043,8.306934594571473e-05,Goldilocks,0.35843086550588227,0.0,False,0.1389054066424463,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2010-06,0.004077009455750493,0.006932511330733547,2.443320502221838,-0.07006901920919584,0.9149162837213832,0.0027447488511641496,0.0001107530238189043,Goldilocks,0.3641852111371379,0.9630697723382982,False,0.2268706719557,0.08508371627861674,0.6934102360835747,0.2215060476378086,0.0,1.0,0.0,0.0,0.0
2010-07,-0.00851668387091202,-0.008454117339861787,2.4225115139090967,-0.07798894739435824,0.019786603507709367,5.9359810523128105e-05,3.206720527105328e-06,Goldilocks,0.4140453353454743,0.940414115255175,False,0.1489750004368228,0.10660659050758371,0.677098162983726,0.21629524650869028,0.0,1.0,0.0,0.0,0.0
2010-08,0.02424319650157467,0.02441051004647536,2.481240936568122,-0.05563645226941605,0.05136358922222819,0.00015409076766668457,1.322277723400679e-05,Goldilocks,0.31625723442036235,0.9879336843661495,False,0.1317403730661914,0.061462999852158,0.7113122527436276,0.2272247474042144,0.0,1.0,0.0,0.0,0.0
2010-09,0.020058706258790308,0.02046847786291344,2.5310114196720273,-0.036693741263979285,0.12952314146388566,0.000388569424391657,2.1202179731478545e-05,Goldilocks,0.3755750685391844,0.8538187136164963,False,0.1494847287680758,0.18887222206432852,0.6147494738038773,0.19637830413179416,0.0,1.0,0.0,0.0,0.0
2010-10,0.003190566827054413,0.0034997998464951995,2.539086780746529,-0.03362024827056209,0.09961195840143434,0.000298835875204303,1.0397144236483482e-05,Goldilocks,0.38681837049790435,0.7401624475838757,False,0.0831554144029141,0.29684567479531804,0.5329169622603905,0.17023736294429143,0.0,1.0,0.0,0.0,0.0
2010-11,0.02159100858828244,0.0216434791089346,2.5939082252360217,-0.012755134751429531,0.016306717460693773,4.892015238208132e-05,3.550368270083884e-06,Goldilocks,0.30514298411819174,0.7217214896233726,False,0.1360578851381979,0.31436458485779606,0.5196394725288283,0.1659959426133757,0.0,1.0,0.0,0.0,0.0
2010-12,0.09409163334041033,0.09622974796137562,2.837973286883604,0.0,0.6839550055739188,0.0020518650167217563,8.624960424353037e-05,Goldilocks,0.3271556104103391,0.0,False,0.133058339138922,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-01,0.00923089035082758,0.00923089035082758,2.864170307113404,0.0,0.0,0.0,0.0,Goldilocks,0.3577851048178236,0.0,False,0.0939603504033064,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-02,-0.06743200563779239,-0.06743200563779239,2.6710335588165357,-0.06743200563779228,0.0,0.0,0.0,Goldilocks,0.37029774622780776,0.0,False,0.1126864248250828,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2011-03,0.007697482705896244,0.01070282596779893,2.6915937934423946,-0.060253579629116816,0.9537703983086622,0.0028613111949259864,0.00014403206697669984,Overheating,0.27070463252252003,0.9245920338267537,False,0.3590838212957267,0.04622960169133769,0.6657062643552626,0.21265616778015337,0.0754079661732463,0.0,0.0,0.0,1.0
2011-04,0.018934043164454004,0.019070156964060773,2.7425565465086095,-0.042460380342173365,0.039410351137508196,0.0001182310534125246,1.7882746194243903e-05,Overheating,0.2916317985376415,0.8815214777747009,False,0.2406253704479693,0.04407607388873505,0.6346954639977846,0.2027499398881812,0.11847852222529909,0.0,0.0,0.0,1.0
2011-05,-0.019486785857483105,-0.019132095745268626,2.6891129343847577,-0.06111974986050128,0.10609569171019001,0.00031828707513057006,3.6403037083909244e-05,Overheating,0.272488524490382,0.7747622820530402,False,0.247390924403632,0.038738114102652016,0.5578288430781889,0.17819532487219925,0.2252377179469598,0.0,0.0,0.0,1.0
2011-06,-0.018716043711559424,-0.018397640613966648,2.638783379159493,-0.07869187366203201,0.09437166465296115,0.00028311499395888346,3.528810363389073e-05,Overheating,0.20112620434846729,0.8867184991630077,False,0.4472557706105992,0.04433592495815039,0.6384373193973655,0.2039452548074918,0.11328150083699229,0.0,0.0,0.0,1.0
2011-07,0.020219114550142688,0.020543973871906287,2.6921372425757313,-0.060063839119627205,0.09685399643331838,0.00029056198929995516,3.429733246364153e-05,Overheating,0.36041280077058385,0.9921512419721921,False,0.3114051307580418,0.04960756209860961,0.7143488942199783,0.22819478565360418,0.007848758027807934,0.0,0.0,0.0,1.0
2011-08,0.035158045187206555,0.035221939403406205,2.7867875254003702,-0.027017521102305708,0.018255490342756545,5.4766471028269635e-05,9.127745171378293e-06,Stagflation,0.7084222108050583,1.0,False,0.1804316483919284,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2011-09,-0.0031040400456844924,-0.00302409583089114,2.7781372253227135,-0.030037697680553532,0.02284120422667224,6.852361268001673e-05,1.1420602113336135e-05,Stagflation,0.7776627293811882,1.0,False,0.3856083172018284,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2011-10,0.0006710139932886791,0.0006859074308305374,2.780001394276181,-0.029386839402734788,0.004401950153392266,1.3205850460176798e-05,1.6875870816815824e-06,Stagflation,0.6639292142427241,1.0,True,0.3611341512550836,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2011-11,0.04279344757602987,0.04464845747898155,2.898967238203429,0.0,0.5300028294147672,0.0015900084882443015,0.0002650014147073837,Stagflation,0.39670199288579094,0.3245359614591201,False,0.2664834687407362,0.016226798072956006,0.23366589225056647,0.7501073096764775,0.0,0.0,0.0,1.0,0.0
2011-12,-0.019364377296192368,-0.01751275216040315,2.842830542833557,-0.019364377296192337,0.5290357530826334,0.0015871072592479002,0.0002645178765413167,Stagflation,0.5204125655505335,1.0,False,0.2155603693257389,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2012-01,0.022648836184434296,0.02270276381886102,2.907217346098301,0.0,0.015579426531189752,4.6738279593569256e-05,7.189354833157788e-06,Stagflation,0.4822241351269572,1.0,False,0.2301809808281968,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2012-02,-0.0023016058691563853,-0.0022580358328719895,2.9005260775916075,-0.002301605869156509,0.012799589928956318,3.8398769786868953e-05,5.171266497526625e-06,Stagflation,0.6135891501711372,1.0,False,0.1790774179221969,0.05,0.72,0.23,0.0,0.0,0.0,1.0,0.0
2012-03,-0.0028239512741437206,-0.0010685060696105308,2.8923351332791056,-0.005119057520473369,0.547701726491957,0.0016431051794758712,0.00011234002505731904,Slowdown,0.40262401533522063,0.0,False,0.0747534654173224,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2012-04,0.0009437981463312952,0.0009458527672182144,2.8950649138164635,-0.004180090731140784,0.0006848736289730706,2.054620886919212e-06,0.0,Slowdown,0.4217252453362016,0.0,False,0.0683979652925814,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2012-05,-0.04649931228298686,-0.04649164549232232,2.7604463863093933,-0.05048503166984919,0.0025555968881800784,7.666790664540236e-06,0.0,Slowdown,0.3983978839376793,0.0,False,0.0691313435034461,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2012-06,-0.00950848903936086,-0.00812524772457923,2.7341987121014273,-0.05951348433892545,0.4295355476431446,0.001288606642929434,9.463467185219596e-05,Slowdown,0.38582292122761014,0.8229101900190952,False,0.1258898406095633,0.14739939548949768,0.6633312608061105,0.1892693437043919,0.0,0.6,0.4,0.0,0.0
2012-07,0.0175701916309764,0.01767956442901213,2.7822391074302186,-0.04298895603241093,0.03276180666448438,9.828541999345314e-05,1.108737804227869e-05,Slowdown,0.3324973354484164,0.8770809060335527,False,0.1242400993810367,0.117605501681546,0.6806658899307368,0.20172860838771714,0.0,0.6,0.4,0.0,0.0
2012-08,0.01623800934369423,0.016417333407273152,2.827417132053062,-0.027449001758446667,0.05601208235009308,0.00016803624705027923,1.128781652864215e-05,Slowdown,0.3464389332481424,0.7779337361944656,False,0.1050868968152723,0.1721364450930439,0.648938795582229,0.1789247593247271,0.0,0.6,0.4,0.0,0.0
2012-09,0.027476825817269585,0.028857027802618205,2.9051055801032475,-0.0007263873813520005,0.4290096333105306,0.0012870288999315919,9.31730854170247e-05,Slowdown,0.31087612117186764,0.0,False,0.0890976150953712,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2012-10,-0.02788295593212772,-0.027851922956833208,2.82410264923505,-0.02858908948613592,0.010344325098170598,3.1032975294511795e-05,0.0,Slowdown,0.33290591429934036,0.0,False,0.1090080412176909,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2012-11,0.013648760300231075,0.013688430352151925,2.8626481493577067,-0.01533053481550295,0.013223350640283349,3.967005192085005e-05,0.0,Slowdown,0.3048810773248906,0.0,False,0.0693566357449112,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2012-12,0.02903408970902024,0.029050294013943476,2.945762532531519,0.0,0.005401434974411867,1.6204304923235603e-05,0.0,Slowdown,0.30252574496802365,0.0,False,0.0814994000389028,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-01,-0.014819632706358301,-0.014784887582398243,2.90210741375925,-0.014819632706358332,0.011581707986686035,3.4745123960058107e-05,0.0,Slowdown,0.32116340186975234,0.0,False,0.0456772520575089,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-02,0.02548756998605823,0.02551201821790263,2.976075079574497,0.0,0.0081494106148009,2.4448231844402702e-05,0.0,Slowdown,0.2741846922957687,0.0,False,0.0738149626584579,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-03,-0.007209918986216856,-0.007188666712296276,2.9546178193538664,-0.007209918986216701,0.007084091306859885,2.1252273920579655e-05,0.0,Slowdown,0.3283858535801728,0.0,False,0.0686524895569743,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-04,-0.01868250171180693,-0.01866669292139207,2.8994181668860524,-0.02575772137422172,0.00526959680495348,1.580879041486044e-05,0.0,Slowdown,0.3051214746101729,0.0,False,0.0636561030586841,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-05,0.009811548979329508,0.00983942036548333,2.927865950242013,-0.01619889553975129,0.009290462051274151,2.7871386153822454e-05,0.0,Slowdown,0.3127417277754899,0.0,False,0.0750285558459828,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-06,-0.05189110672176304,-0.05187020033250666,2.7759357457509886,-0.06724942364428632,0.006968796418793277,2.090638925637983e-05,0.0,Slowdown,0.3309616744598363,0.0,False,0.0739285677855092,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2013-07,0.018698577105543592,0.020275071967182673,2.827841794332948,-0.04980831507205874,0.4900975864415075,0.0014702927593245225,0.00010620210231455757,Slowdown,0.2855995148831384,0.923496541865718,False,0.1206753734187997,0.09207690197385512,0.6955188933970298,0.21240420462911513,0.0,0.6,0.4,0.0,0.0
2013-08,0.010588336023908575,0.010773896921073459,2.8577839334737978,-0.039747366224917924,0.05624051413284275,0.00016872154239852826,1.6839354766355035e-05,Slowdown,0.33002957328485694,0.8188498904323525,False,0.105906916421096,0.14963256026220614,0.6620319649383528,0.18833547479944107,0.0,0.6,0.4,0.0,0.0
2013-09,-0.006753430559921304,-0.006644940322271989,2.8384840881238236,-0.04623236570709954,0.033062870370566336,9.9188611111699e-05,9.301626537616777e-06,Slowdown,0.3713248580033509,0.7584841973495076,False,0.0862500681593641,0.18283369145777084,0.6427149431518424,0.17445136539038675,0.0,0.6,0.4,0.0,0.0
2013-10,0.005528846946884162,0.005630617875147724,2.854177632208226,-0.040959130434202295,0.029821281417487258,8.946384425246177e-05,1.2307084011100437e-05,Slowdown,0.3356376421523247,0.7973941942425973,False,0.0540828940061792,0.16143319316657148,0.6551661421576311,0.18340066467579738,0.0,0.6,0.4,0.0,0.0
2013-11,-0.010410170257076249,-0.01008316966127179,2.824465157113,-0.05094290916987665,0.10793494052347792,0.0003238048215704338,3.1957742340255477e-06,Goldilocks,0.3904639763591677,0.7657547826052138,False,0.0924994370970802,0.2725329565250469,0.5513434434757539,0.1761235999991992,0.0,1.0,0.0,0.0,0.0
2013-12,-0.0019027270812255618,-0.001702820346391025,2.819090970768583,-0.052748705798228324,0.06277687921097946,0.0001883306376329384,1.1576097201598135e-05,Goldilocks,0.42667951144583877,0.8256574550192599,False,0.1439970296220876,0.21562541773170307,0.5944733676138672,0.1899012146544298,0.0,1.0,0.0,0.0,0.0
2014-01,0.001042785453512408,0.0010707728767693839,2.822030677825029,-0.05176092592781378,0.008420955884353862,2.5262867653061587e-05,2.724555603914117e-06,Goldilocks,0.4042838046142946,0.83649223478937,False,0.1032319094484015,0.20533237695009854,0.6022744090483464,0.1923932140015551,0.0,1.0,0.0,0.0,0.0
2014-02,0.018707513609193465,0.018900338699479116,2.8748238551360017,-0.03402173054483948,0.062475150155508336,0.00018742545046652502,5.399639819125127e-06,Slowdown,0.37531927254239805,0.8305655555668827,False,0.0874139337017846,0.1431889444382145,0.6657809777814024,0.19103007778038303,0.0,0.6,0.4,0.0,0.0
2014-03,-0.006607164699943551,-0.006082335870771104,2.855829420441791,-0.04040410806769634,0.1693842958781941,0.0005081528876345823,1.6675941537863878e-05,Goldilocks,0.3473151996348004,0.7241303832690369,False,0.1275846537841646,0.31207613589441496,0.5213738759537065,0.1665499881518785,0.0,1.0,0.0,0.0,0.0
2014-04,-0.005895858669613593,-0.005767567569736398,2.838991853794342,-0.04606174982647093,0.03999480009397954,0.00011998440028193864,8.306699595256012e-06,Goldilocks,0.3866691231964777,0.7624246484061781,False,0.1228137756858713,0.27569658401413083,0.5489457468524482,0.17535766913342096,0.0,1.0,0.0,0.0,0.0
2014-05,0.0024953166760915474,0.002597634114710916,2.846076037510403,-0.043681371802851365,0.032016652722557146,9.604995816767144e-05,6.267480451697089e-06,Goldilocks,0.32798359942742017,0.7963704989588256,False,0.0766146998930264,0.24344802598911566,0.5733867592503544,0.1831652147605299,0.0,1.0,0.0,0.0,0.0
2014-06,0.013842055951029934,0.013884858700623164,2.8854715812625074,-0.030443955844334347,0.013584678757595225,4.0754036272785675e-05,2.0487133204437902e-06,Goldilocks,0.3306302995594329,0.7820882308171082,False,0.1024907165492872,0.2570161807237472,0.5631035261883179,0.1798802930879349,0.0,1.0,0.0,0.0,0.0
2014-07,0.012765576116955614,0.013018575847199444,2.922306288366426,-0.018067014363010725,0.07999653756988662,0.00023998961270965986,1.3010117534169808e-05,Goldilocks,0.3567850213001412,0.7026637350660061,False,0.1057492921205385,0.3324694516872942,0.5059178892475243,0.1616126590651814,0.0,1.0,0.0,0.0,0.0
2014-08,-0.014383357492915994,-0.012322482793851508,2.8802737123170554,-0.03219050752951391,0.6605382710040837,0.0019816148130122513,7.925988605223573e-05,Goldilocks,0.38660825293340323,0.0,False,0.085359531895377,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2014-09,-0.0024856200171803674,-2.692254244281492e-05,2.873114446322762,-0.03459611417681563,0.7922286748473959,0.0023766860245421875,8.20114501953646e-05,Slowdown,0.3141821779026542,0.7131430451770835,False,0.0574491470308873,0.20777132515260407,0.6282057744566667,0.1640229003907292,0.0,0.6,0.4,0.0,0.0
2014-10,-0.009899840420252522,-0.009560853348112429,2.8446710717950445,-0.044153458587556815,0.11232928292513034,0.000336987848775391,1.999223364702221e-06,Goldilocks,0.3145436306001951,0.7275766850608938,False,0.0728972607632841,0.3088021491921509,0.5238552132438435,0.16734263756400558,0.0,1.0,0.0,0.0,0.0
2014-11,0.013454765164960846,0.013615849894605231,2.882945453037604,-0.03129276783911239,0.05067734664589105,0.00015203203993767315,9.052689706712968e-06,Goldilocks,0.27364306407885636,0.7849207515253409,False,0.1244130466944269,0.25432528605092614,0.5651429410982455,0.18053177285082841,0.0,1.0,0.0,0.0,0.0
2014-12,-0.005878490115432639,-0.00566703270145664,2.8659980866885912,-0.036987303728118315,0.0664930978516309,0.00019947929355489273,1.197812042110666e-05,Slowdown,0.2897213026410383,0.7077566070346744,False,0.0521028670402997,0.2107338661309291,0.6264821142510958,0.16278401961797512,0.0,0.6,0.4,0.0,0.0
2015-01,0.028915055133275032,0.02896405080859245,2.9488685793770526,-0.00914173852137301,0.014989050178569246,4.496715053570774e-05,4.028524781710869e-06,Slowdown,0.2898683922324051,0.7419238223687099,False,0.0644777880001654,0.19194189769720954,0.6374156231579872,0.1706424791448033,0.0,0.6,0.4,0.0,0.0
2015-02,0.003463958490992925,0.004780495318807665,2.9590833377314083,-0.0057094466331535365,0.4087605501693883,0.0012262816505081648,9.02551773065751e-05,Slowdown,0.279361774127317,0.0,False,0.0667316281220576,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-03,0.01465433163240663,0.014662455859547618,3.002446726290453,0.0,0.002708075713662661,8.124227140987983e-06,0.0,Slowdown,0.2369023103900879,0.0,False,0.0389379598752317,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-04,0.023190916710599994,0.023194170342990802,3.0720762182478683,0.0,0.0010845441302690384,3.2536323908071153e-06,0.0,Slowdown,0.32469911076717994,0.0,False,0.0619220846751625,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-05,-0.01447251683450213,-0.014436277362858529,3.027615543462402,-0.014472516834502236,0.01207982388120063,3.623947164360189e-05,0.0,Slowdown,0.3098224714237979,0.0,False,0.054369321553874,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
2015-06,-0.02016078207193171,-0.020137546486397494,2.9665764462930637,-0.03434152164850113,0.0077451951780713735,2.3235585534214122e-05,0.0,Slowdown,0.3201443146825341,0.0,False,0.0794823027988471,0.6,0.4,0.0,0.0,0.6,0.4,0.0,0.0
