name,short_window,long_window,trend_rule,protect_fraction,vol_cap,dd_start,skew_limit,corr_limit,use_shape_flags,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection,MDD9Pass,MDD10Pass,ReturnRetention
s1_l9_both_p0.50_v0.18_dd0.05_shape1,1,9,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10595846612881998,0.1288740586814637,0.8476583084162922,1.5434884989001931,-0.1308349252898936,0.8098637721850314,2.9525161928714097,0.6356589147286822,0.14283018039233303,0.5534251939593493,False,False,0.6951766469352747
s2_l9_both_p0.50_v0.18_dd0.05_shape0,2,9,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10595846612881998,0.1288740586814637,0.8476583084162922,1.5434884989001931,-0.1308349252898936,0.8098637721850314,2.9525161928714097,0.6356589147286822,0.14283018039233303,0.5534251939593493,False,False,0.6951766469352747
s2_l9_both_p0.50_v0.18_dd0.05_shape1,2,9,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10595846612881998,0.1288740586814637,0.8476583084162922,1.5434884989001931,-0.1308349252898936,0.8098637721850314,2.9525161928714097,0.6356589147286822,0.14283018039233303,0.5534251939593493,False,False,0.6951766469352747
s3_l9_both_p0.50_v0.18_dd0.05_shape0,3,9,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10595846612881998,0.1288740586814637,0.8476583084162922,1.5434884989001931,-0.1308349252898936,0.8098637721850314,2.9525161928714097,0.6356589147286822,0.14283018039233303,0.5534251939593493,False,False,0.6951766469352747
s3_l9_both_p0.50_v0.18_dd0.05_shape1,3,9,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10595846612881998,0.1288740586814637,0.8476583084162922,1.5434884989001931,-0.1308349252898936,0.8098637721850314,2.9525161928714097,0.6356589147286822,0.14283018039233303,0.5534251939593493,False,False,0.6951766469352747
s2_l9_both_p1.00_v0.18_dd0.05_shape0,2,9,both,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.10589780863575693,0.12844317197161087,0.8496068627753264,1.5651993547150012,-0.1308349252898936,0.8094001536754579,2.950775868204415,0.6201550387596899,0.15951893690334673,0.6100197239272505,False,False,0.69477868276894
s2_l9_both_p1.00_v0.18_dd0.05_shape1,2,9,both,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.10589780863575693,0.12844317197161087,0.8496068627753264,1.5651993547150012,-0.1308349252898936,0.8094001536754579,2.950775868204415,0.6201550387596899,0.15951893690334673,0.6100197239272505,False,False,0.69477868276894
s2_l12_either_p0.50_v0.18_dd0.05_shape0,2,12,either,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10526330688495222,0.12889061100363797,0.8426411442519934,1.5355131771463117,-0.1308349252898936,0.8045505177743495,2.9326270593242665,0.627906976744186,0.13734999956434973,0.56560488910057,False,False,0.6906158176793045
s2_l12_either_p0.50_v0.18_dd0.05_shape1,2,12,either,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10526330688495222,0.12889061100363797,0.8426411442519934,1.5355131771463117,-0.1308349252898936,0.8045505177743495,2.9326270593242665,0.627906976744186,0.13734999956434973,0.56560488910057,False,False,0.6906158176793045
s2_l9_either_p0.50_v0.18_dd0.05_shape0,2,9,either,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10519552989596614,0.12888265495250695,0.8422052454064156,1.5346547266875352,-0.1308349252898936,0.8040324833975505,2.93069441473869,0.627906976744186,0.14032518967461116,0.561728920108322,False,False,0.6901711436323489
s2_l9_either_p0.50_v0.18_dd0.05_shape1,2,9,either,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10519552989596614,0.12888265495250695,0.8422052454064156,1.5346547266875352,-0.1308349252898936,0.8040324833975505,2.93069441473869,0.627906976744186,0.14032518967461116,0.561728920108322,False,False,0.6901711436323489
s1_l12_both_p0.75_v0.18_dd0.05_shape0,1,12,both,0.75,0.18,-0.05,-0.75,0.6,False,129.0,0.10472194323923034,0.13002322370959465,0.8326859896898263,1.494649440718485,-0.1308349252898936,0.8004127568170029,2.9172224080002387,0.6356589147286822,0.14670538707428077,0.5736001046327267,False,False,0.6870640168864538
s1_l12_both_p0.75_v0.18_dd0.05_shape1,1,12,both,0.75,0.18,-0.05,-0.75,0.6,True,129.0,0.10472194323923034,0.13002322370959465,0.8326859896898263,1.494649440718485,-0.1308349252898936,0.8004127568170029,2.9172224080002387,0.6356589147286822,0.14670538707428077,0.5736001046327267,False,False,0.6870640168864538
s2_l12_both_p0.75_v0.18_dd0.05_shape0,2,12,both,0.75,0.18,-0.05,-0.75,0.6,False,129.0,0.10436414006564165,0.1300054712363348,0.8302682775923047,1.4900286360187087,-0.1308349252898936,0.797677988766378,2.9070813423537203,0.6356589147286822,0.1465100693552095,0.5736923868352134,False,False,0.6847165271617933
s2_l12_both_p0.75_v0.18_dd0.05_shape1,2,12,both,0.75,0.18,-0.05,-0.75,0.6,True,129.0,0.10436414006564165,0.1300054712363348,0.8302682775923047,1.4900286360187087,-0.1308349252898936,0.797677988766378,2.9070813423537203,0.6356589147286822,0.1465100693552095,0.5736923868352134,False,False,0.6847165271617933
s1_l6_both_p0.75_v0.18_dd0.05_shape0,1,6,both,0.75,0.18,-0.05,-0.75,0.6,False,129.0,0.10421520215730462,0.12997807910053583,0.8293694317661812,1.4881800090881416,-0.1308349252898936,0.7965396237005744,2.90286949046506,0.6356589147286822,0.1445680712049714,0.5662486165254622,False,False,0.6837393692290481
s1_l6_both_p0.75_v0.18_dd0.05_shape1,1,6,both,0.75,0.18,-0.05,-0.75,0.6,True,129.0,0.10421520215730462,0.12997807910053583,0.8293694317661812,1.4881800090881416,-0.1308349252898936,0.7965396237005744,2.90286949046506,0.6356589147286822,0.1445680712049714,0.5662486165254622,False,False,0.6837393692290481
s1_l6_both_p1.00_v0.18_dd0.05_shape0,1,6,both,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.10416088927119405,0.13002960973176614,0.8287019557234568,1.4919693989796468,-0.1308349252898936,0.7961244984120459,2.9013349406219273,0.6434108527131783,0.14555508335101733,0.6171461612769834,False,False,0.6833830310200198
s1_l6_both_p1.00_v0.18_dd0.05_shape1,1,6,both,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.10416088927119405,0.13002960973176614,0.8287019557234568,1.4919693989796468,-0.1308349252898936,0.7961244984120459,2.9013349406219273,0.6434108527131783,0.14555508335101733,0.6171461612769834,False,False,0.6833830310200198
s1_l12_both_p0.50_v0.18_dd0.05_shape0,1,12,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10393123446735086,0.12994350029326762,0.8275601886541074,1.4845465319676838,-0.1308349252898936,0.7943691964287695,2.8948544304496315,0.6356589147286822,0.14457745341925965,0.5674108753727367,False,False,0.6818763023713229
s1_l12_both_p0.50_v0.18_dd0.05_shape1,1,12,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10393123446735086,0.12994350029326762,0.8275601886541074,1.4845465319676838,-0.1308349252898936,0.7943691964287695,2.8948544304496315,0.6356589147286822,0.14457745341925965,0.5674108753727367,False,False,0.6818763023713229
s2_l12_both_p0.50_v0.18_dd0.05_shape0,2,12,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.1038635391637488,0.12993556512074073,0.8271267656446964,1.4837066253699187,-0.1308349252898936,0.7938517863912579,2.8929466785848814,0.6356589147286822,0.14755264352952108,0.5635349063804888,False,False,0.6814321642491823
s2_l12_both_p0.50_v0.18_dd0.05_shape1,2,12,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.1038635391637488,0.12993556512074073,0.8271267656446964,1.4837066253699187,-0.1308349252898936,0.7938517863912579,2.8929466785848814,0.6356589147286822,0.14755264352952108,0.5635349063804888,False,False,0.6814321642491823
s3_l12_both_p0.75_v0.18_dd0.05_shape0,3,12,both,0.75,0.18,-0.05,-0.75,0.6,False,129.0,0.1034237155007216,0.1299594865061848,0.8239032199283436,1.4780826765506714,-0.1308349252898936,0.7904901177691169,2.880579555450359,0.6356589147286822,0.1401450681033357,0.5678784333468414,False,False,0.6785465511360752
s3_l12_both_p0.75_v0.18_dd0.05_shape1,3,12,both,0.75,0.18,-0.05,-0.75,0.6,True,129.0,0.1034237155007216,0.1299594865061848,0.8239032199283436,1.4780826765506714,-0.1308349252898936,0.7904901177691169,2.880579555450359,0.6356589147286822,0.1401450681033357,0.5678784333468414,False,False,0.6785465511360752
s1_l6_both_p0.50_v0.18_dd0.05_shape0,1,6,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s1_l6_both_p0.50_v0.18_dd0.05_shape1,1,6,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s2_l6_both_p0.50_v0.18_dd0.05_shape0,2,6,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s2_l6_both_p0.50_v0.18_dd0.05_shape1,2,6,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s3_l6_both_p0.50_v0.18_dd0.05_shape0,3,6,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s3_l6_both_p0.50_v0.18_dd0.05_shape1,3,6,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s3_l12_both_p0.50_v0.18_dd0.05_shape0,3,12,both,0.5,0.18,-0.05,-0.75,0.6,False,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s3_l12_both_p0.50_v0.18_dd0.05_shape1,3,12,both,0.5,0.18,-0.05,-0.75,0.6,True,129.0,0.10323537436405483,0.12991397622369702,0.8228224151561334,1.4757402107938502,-0.1308349252898936,0.7890505851959185,2.875298388910838,0.6356589147286822,0.14331359579318698,0.5596589373882408,False,False,0.6773108748880933
s3_l12_both_p1.00_v0.18_dd0.05_shape0,3,12,both,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.10270243002905488,0.13034150789093138,0.8168024908045158,1.46684921609215,-0.1308349252898936,0.7849771748750957,2.8604019473809896,0.6201550387596899,0.14928749598417285,0.5745392978676241,False,False,0.6738143118540645
s3_l12_both_p1.00_v0.18_dd0.05_shape1,3,12,both,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.10270243002905488,0.13034150789093138,0.8168024908045158,1.46684921609215,-0.1308349252898936,0.7849771748750957,2.8604019473809896,0.6201550387596899,0.14928749598417285,0.5745392978676241,False,False,0.6738143118540645
s2_l12_both_p1.00_v0.18_dd0.05_shape0,2,12,both,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.10196793727602471,0.1304295137561656,0.8111867146405949,1.4557575205517383,-0.1308349252898936,0.7793632858358904,2.839986686254881,0.6356589147286822,0.15498553605516943,0.6184253440264554,False,False,0.6689954216992278
s2_l12_both_p1.00_v0.18_dd0.05_shape1,2,12,both,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.10196793727602471,0.1304295137561656,0.8111867146405949,1.4557575205517383,-0.1308349252898936,0.7793632858358904,2.839986686254881,0.6356589147286822,0.15498553605516943,0.6184253440264554,False,False,0.6689954216992278
s2_l9_either_p0.75_v0.18_dd0.05_shape0,2,9,either,0.75,0.18,-0.05,-0.75,0.6,False,129.0,0.10009493708159689,0.12734353721835154,0.8142240178691649,1.484751569930757,-0.1308349252898936,0.7650475349744306,2.7885233404576355,0.6201550387596899,0.13977835317889412,0.6018888720615463,False,False,0.6567069652649071
s2_l9_either_p0.75_v0.18_dd0.05_shape1,2,9,either,0.75,0.18,-0.05,-0.75,0.6,True,129.0,0.10009493708159689,0.12734353721835154,0.8142240178691649,1.484751569930757,-0.1308349252898936,0.7650475349744306,2.7885233404576355,0.6201550387596899,0.13977835317889412,0.6018888720615463,False,False,0.6567069652649071
s2_l6_either_p0.75_v0.18_dd0.05_shape0,2,6,either,0.75,0.18,-0.05,-0.75,0.6,False,129.0,0.09992120901727963,0.1266785604032791,0.8165932055399481,1.4839792972668688,-0.1308349252898936,0.7637196933149324,2.7837930453007007,0.627906976744186,0.1485035658531024,0.6046075295967984,False,False,0.6555671630608643
s2_l6_either_p0.75_v0.18_dd0.05_shape1,2,6,either,0.75,0.18,-0.05,-0.75,0.6,True,129.0,0.09992120901727963,0.1266785604032791,0.8165932055399481,1.4839792972668688,-0.1308349252898936,0.7637196933149324,2.7837930453007007,0.627906976744186,0.1485035658531024,0.6046075295967984,False,False,0.6555671630608643
s3_l6_either_p1.00_v0.18_dd0.05_shape0,3,6,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.09098723725305757,0.12636092772555108,0.7532603568138825,1.3711052805363009,-0.13325760240250306,0.6827920930036822,2.550124909672963,0.6201550387596899,0.1384339919049435,0.7038605194042353,False,False,0.5969527949808695
s3_l6_either_p1.00_v0.18_dd0.05_shape1,3,6,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.09098723725305757,0.12636092772555108,0.7532603568138825,1.3711052805363009,-0.13325760240250306,0.6827920930036822,2.550124909672963,0.6201550387596899,0.1384339919049435,0.7038605194042353,False,False,0.5969527949808695
s3_l9_either_p1.00_v0.18_dd0.05_shape0,3,9,either,1.0,0.18,-0.05,-0.75,0.6,False,129.0,0.09569299104971507,0.1269504868706998,0.784503158291214,1.43719714277118,-0.13384888475195522,0.7149330472723062,2.670886901294278,0.6046511627906976,0.1402020079141605,0.6914414828682564,False,False,0.6278264973397367
s3_l9_either_p1.00_v0.18_dd0.05_shape1,3,9,either,1.0,0.18,-0.05,-0.75,0.6,True,129.0,0.09569299104971507,0.1269504868706998,0.784503158291214,1.43719714277118,-0.13384888475195522,0.7149330472723062,2.670886901294278,0.6046511627906976,0.1402020079141605,0.6914414828682564,False,False,0.6278264973397367
s2_l9_either_p0.75_v0.22_dd0.03_shape0,2,9,either,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11719174659379417,0.13173820363178354,0.9090738624288565,1.7557902545453312,-0.13658229277968337,0.858030306921502,3.2913417237458793,0.6511627906976745,0.14366969620330694,0.5715916620246232,False,False,0.768876413768727
s2_l9_either_p0.75_v0.22_dd0.03_shape1,2,9,either,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11719174659379417,0.13173820363178354,0.9090738624288565,1.7557902545453312,-0.13658229277968337,0.858030306921502,3.2913417237458793,0.6511627906976745,0.14366969620330694,0.5715916620246232,False,False,0.768876413768727
s3_l9_both_p1.00_v0.22_dd0.03_shape0,3,9,both,1.0,0.22,-0.03,-0.75,0.6,False,129.0,0.1160221716232206,0.1321901167101693,0.8984503796110551,1.7183563753469486,-0.13658229277968337,0.8494671546506569,3.254489267171812,0.6356589147286822,0.16594924190066002,0.5902656500147038,False,False,0.7612030183706257
s3_l9_both_p1.00_v0.22_dd0.03_shape1,3,9,both,1.0,0.22,-0.03,-0.75,0.6,True,129.0,0.1160221716232206,0.1321901167101693,0.8984503796110551,1.7183563753469486,-0.13658229277968337,0.8494671546506569,3.254489267171812,0.6356589147286822,0.16594924190066002,0.5902656500147038,False,False,0.7612030183706257
s2_l9_either_p1.00_v0.22_dd0.03_shape0,2,9,either,1.0,0.22,-0.03,-0.75,0.6,False,129.0,0.11533093658139792,0.13171036053190746,0.8964679099058224,1.741793706701891,-0.13658229277968337,0.8444062127982773,3.232885310801742,0.6124031007751938,0.13492411527832893,0.7021640373701988,False,False,0.7566679351802533
s2_l9_either_p1.00_v0.22_dd0.03_shape1,2,9,either,1.0,0.22,-0.03,-0.75,0.6,True,129.0,0.11533093658139792,0.13171036053190746,0.8964679099058224,1.741793706701891,-0.13658229277968337,0.8444062127982773,3.232885310801742,0.6124031007751938,0.13492411527832893,0.7021640373701988,False,False,0.7566679351802533
s3_l9_either_p0.75_v0.22_dd0.03_shape0,3,9,either,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11516867790405128,0.13176425071992615,0.8950381745879723,1.7241646323051578,-0.13658229277968337,0.8432182207530099,3.2278329430119777,0.6511627906976745,0.13911661000594633,0.5725377348015445,False,False,0.7556033818002822
s3_l9_either_p0.75_v0.22_dd0.03_shape1,3,9,either,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11516867790405128,0.13176425071992615,0.8950381745879723,1.7241646323051578,-0.13658229277968337,0.8432182207530099,3.2278329430119777,0.6511627906976745,0.13911661000594633,0.5725377348015445,False,False,0.7556033818002822
s1_l9_both_p1.00_v0.22_dd0.03_shape0,1,9,both,1.0,0.22,-0.03,-0.75,0.6,False,129.0,0.11459212630965054,0.1322894321828497,0.8880853492224473,1.699864076847262,-0.13658229277968337,0.8389969444611354,3.2099383099580487,0.627906976744186,0.16552516240039922,0.5940973149095973,False,False,0.7518207184716775
s1_l9_both_p1.00_v0.22_dd0.03_shape1,1,9,both,1.0,0.22,-0.03,-0.75,0.6,True,129.0,0.11459212630965054,0.1322894321828497,0.8880853492224473,1.699864076847262,-0.13658229277968337,0.8389969444611354,3.2099383099580487,0.627906976744186,0.16552516240039922,0.5940973149095973,False,False,0.7518207184716775
s1_l9_both_p0.75_v0.22_dd0.03_shape0,1,9,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.1141313671957438,0.13226284425110515,0.8850903039883593,1.6863681581257053,-0.13658229277968337,0.8356234536188782,3.195702307050633,0.6434108527131783,0.1518270363250446,0.5713557626999674,False,False,0.7487977511944696
s1_l9_both_p0.75_v0.22_dd0.03_shape1,1,9,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.1141313671957438,0.13226284425110515,0.8850903039883593,1.6863681581257053,-0.13658229277968337,0.8356234536188782,3.195702307050633,0.6434108527131783,0.1518270363250446,0.5713557626999674,False,False,0.7487977511944696
s1_l12_both_p0.75_v0.22_dd0.03_shape0,1,12,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11409309535472478,0.1324369476061949,0.8838409720484576,1.6811996329516057,-0.13658229277968337,0.8353432427640147,3.194522407580729,0.6434108527131783,0.15439748212594104,0.582328134010322,False,False,0.7485466557314673
s1_l12_both_p0.75_v0.22_dd0.03_shape1,1,12,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11409309535472478,0.1324369476061949,0.8838409720484576,1.6811996329516057,-0.13658229277968337,0.8353432427640147,3.194522407580729,0.6434108527131783,0.15439748212594104,0.582328134010322,False,False,0.7485466557314673
s1_l6_both_p0.75_v0.22_dd0.03_shape0,1,6,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11381174986551645,0.13239823733701117,0.8821353689586091,1.6773876056357606,-0.13658229277968337,0.8332833455146534,3.1858608044256758,0.6511627906976745,0.1527268082683583,0.576087776033361,False,False,0.7467007927158548
s1_l6_both_p0.75_v0.22_dd0.03_shape1,1,6,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11381174986551645,0.13239823733701117,0.8821353689586091,1.6773876056357606,-0.13658229277968337,0.8332833455146534,3.1858608044256758,0.6511627906976745,0.1527268082683583,0.576087776033361,False,False,0.7467007927158548
s2_l12_both_p0.75_v0.22_dd0.03_shape0,2,12,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11362223852400266,0.13241542415542845,0.8807400640203975,1.6750399568438201,-0.13658229277968337,0.8318958205459558,3.1800384522731617,0.6434108527131783,0.15897115598180153,0.578787675581271,False,False,0.7454574389399555
s2_l12_both_p0.75_v0.22_dd0.03_shape1,2,12,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11362223852400266,0.13241542415542845,0.8807400640203975,1.6750399568438201,-0.13658229277968337,0.8318958205459558,3.1800384522731617,0.6434108527131783,0.15897115598180153,0.578787675581271,False,False,0.7454574389399555
s2_l6_both_p0.75_v0.22_dd0.03_shape0,2,6,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.113194249842959,0.13238085868162558,0.878004400181781,1.6694012295522305,-0.13658229277968337,0.8287622614854556,3.1669248594530544,0.6434108527131783,0.15241241357691093,0.5741418423435771,False,False,0.7426494732616636
s2_l6_both_p0.75_v0.22_dd0.03_shape1,2,6,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.113194249842959,0.13238085868162558,0.878004400181781,1.6694012295522305,-0.13658229277968337,0.8287622614854556,3.1669248594530544,0.6434108527131783,0.15241241357691093,0.5741418423435771,False,False,0.7426494732616636
s3_l9_both_p0.75_v0.22_dd0.03_shape0,3,9,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11310018367855368,0.13226239923986366,0.8780239880720494,1.6727123618660298,-0.13658229277968337,0.8280735472861922,3.164049250629435,0.6434108527131783,0.14738852497390187,0.5750084263315641,False,False,0.7420323201152426
s3_l9_both_p0.75_v0.22_dd0.03_shape1,3,9,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11310018367855368,0.13226239923986366,0.8780239880720494,1.6727123618660298,-0.13658229277968337,0.8280735472861922,3.164049250629435,0.6434108527131783,0.14738852497390187,0.5750084263315641,False,False,0.7420323201152426
s1_l12_both_p0.50_v0.22_dd0.03_shape0,1,12,both,0.5,0.22,-0.03,-0.75,0.6,False,129.0,0.11308158426905601,0.13236100593284356,0.8773458357871112,1.6677973023502608,-0.13658229277968337,0.8279373699741912,3.16348094596037,0.6434108527131783,0.15194857394961972,0.5754076896264478,False,False,0.741910292347175
s1_l12_both_p0.50_v0.22_dd0.03_shape1,1,12,both,0.5,0.22,-0.03,-0.75,0.6,True,129.0,0.11308158426905601,0.13236100593284356,0.8773458357871112,1.6677973023502608,-0.13658229277968337,0.8279373699741912,3.16348094596037,0.6434108527131783,0.15194857394961972,0.5754076896264478,False,False,0.741910292347175
s2_l12_both_p0.50_v0.22_dd0.03_shape0,2,12,both,0.5,0.22,-0.03,-0.75,0.6,False,129.0,0.11301333495128008,0.1323535104523544,0.8769204011480851,1.6669306421564745,-0.13658229277968337,0.8274376762262906,3.161396382161245,0.6434108527131783,0.1549237640598812,0.5715317206341997,False,False,0.7414625194261381
s2_l12_both_p0.50_v0.22_dd0.03_shape1,2,12,both,0.5,0.22,-0.03,-0.75,0.6,True,129.0,0.11301333495128008,0.1323535104523544,0.8769204011480851,1.6669306421564745,-0.13658229277968337,0.8274376762262906,3.161396382161245,0.6434108527131783,0.1549237640598812,0.5715317206341997,False,False,0.7414625194261381
s3_l6_both_p1.00_v0.22_dd0.03_shape0,3,6,both,1.0,0.22,-0.03,-0.75,0.6,False,129.0,0.11298829241317243,0.13272923767926798,0.8746363709820288,1.6626651503632353,-0.13658229277968337,0.8272543249470143,3.1606318112757883,0.6434108527131783,0.1591731271806303,0.6067805327412041,False,False,0.7412982193158357
s3_l6_both_p1.00_v0.22_dd0.03_shape1,3,6,both,1.0,0.22,-0.03,-0.75,0.6,True,129.0,0.11298829241317243,0.13272923767926798,0.8746363709820288,1.6626651503632353,-0.13658229277968337,0.8272543249470143,3.1606318112757883,0.6434108527131783,0.1591731271806303,0.6067805327412041,False,False,0.7412982193158357
s3_l9_both_p1.00_v0.22_dd0.05_shape0,3,9,both,1.0,0.22,-0.05,-0.75,0.6,False,129.0,0.11290695801903095,0.13545110486073597,0.8593888143875351,1.5740987263421748,-0.13658229277968337,0.8266588275916383,3.158149756863874,0.6201550387596899,0.16824894086910527,0.5660508563371354,False,False,0.7407645972895311
s3_l9_both_p1.00_v0.22_dd0.05_shape1,3,9,both,1.0,0.22,-0.05,-0.75,0.6,True,129.0,0.11290695801903095,0.13545110486073597,0.8593888143875351,1.5740987263421748,-0.13658229277968337,0.8266588275916383,3.158149756863874,0.6201550387596899,0.16824894086910527,0.5660508563371354,False,False,0.7407645972895311
s3_l6_both_p0.75_v0.22_dd0.03_shape0,3,6,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11267393019783145,0.13237504460844982,0.8744713945294732,1.6626106949347765,-0.13658229277968337,0.8249526926567432,3.1510483101058995,0.6434108527131783,0.1526061547299278,0.5729737220928989,False,False,0.7392357388103309
s3_l6_both_p0.75_v0.22_dd0.03_shape1,3,6,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11267393019783145,0.13237504460844982,0.8744713945294732,1.6626106949347765,-0.13658229277968337,0.8249526926567432,3.1510483101058995,0.6434108527131783,0.1526061547299278,0.5729737220928989,False,False,0.7392357388103309
s3_l12_both_p0.75_v0.22_dd0.03_shape0,3,12,both,0.75,0.22,-0.03,-0.75,0.6,False,129.0,0.11267393019783145,0.13237504460844982,0.8744713945294732,1.6626106949347765,-0.13658229277968337,0.8249526926567432,3.1510483101058995,0.6434108527131783,0.1526061547299278,0.5729737220928989,False,False,0.7392357388103309
s3_l12_both_p0.75_v0.22_dd0.03_shape1,3,12,both,0.75,0.22,-0.03,-0.75,0.6,True,129.0,0.11267393019783145,0.13237504460844982,0.8744713945294732,1.6626106949347765,-0.13658229277968337,0.8249526926567432,3.1510483101058995,0.6434108527131783,0.1526061547299278,0.5729737220928989,False,False,0.7392357388103309
s1_l12_both_p1.00_v0.22_dd0.03_shape0,1,12,both,1.0,0.22,-0.03,-0.75,0.6,False,129.0,0.1125998969719828,0.133103849256295,0.8698901965920969,1.6604357152605904,-0.13658229277968337,0.8244106514862376,3.1487952051585633,0.6356589147286822,0.16504796549624112,0.5983768254677184,False,False,0.7387500185881762
s1_l12_both_p1.00_v0.22_dd0.03_shape1,1,12,both,1.0,0.22,-0.03,-0.75,0.6,True,129.0,0.1125998969719828,0.133103849256295,0.8698901965920969,1.6604357152605904,-0.13658229277968337,0.8244106514862376,3.1487952051585633,0.6356589147286822,0.16504796549624112,0.5983768254677184,False,False,0.7387500185881762
s1_l6_both_p0.50_v0.22_dd0.03_shape0,1,6,both,0.5,0.22,-0.03,-0.75,0.6,False,129.0,0.11237996336702083,0.1323354619689308,0.8726794747180778,1.658642887743332,-0.13658229277968337,0.8228003870772431,3.1421104272766085,0.6434108527131783,0.15068471632354713,0.5676557516419516,False,False,0.7373070691794902
s1_l6_both_p0.50_v0.22_dd0.03_shape1,1,6,both,0.5,0.22,-0.03,-0.75,0.6,True,129.0,0.11237996336702083,0.1323354619689308,0.8726794747180778,1.658642887743332,-0.13658229277968337,0.8228003870772431,3.1421104272766085,0.6434108527131783,0.15068471632354713,0.5676557516419516,False,False,0.7373070691794902
s1_l9_both_p0.50_v0.22_dd0.03_shape0,1,9,both,0.5,0.22,-0.03,-0.75,0.6,False,129.0,0.11237996336702083,0.1323354619689308,0.8726794747180778,1.658642887743332,-0.13658229277968337,0.8228003870772431,3.1421104272766085,0.6434108527131783,0.15068471632354713,0.5676557516419516,False,False,0.7373070691794902
