target_month,signal_month,p_growth_high,p_inflation_high,p_Goldilocks,p_Overheating,p_Slowdown,p_Stagflation,regime
2008-05,2008-04,0.8477796559166716,0.9945859181821213,0.004589948420665933,0.8431897074960056,0.0008241333972127915,0.1513962106861156,Overheating
2008-06,2008-05,0.9059764935763813,0.9943248134401856,0.00514158561985242,0.9008349079565289,0.0005336009399619398,0.09348990548365674,Overheating
2008-07,2008-06,0.6032132996200859,0.99591907627009,0.002461667468616907,0.600751632151469,0.0016192562612930728,0.3951674441186211,Overheating
2008-08,2008-07,0.49187973772008114,0.9960264813827306,0.00195449329528831,0.48992524442479285,0.0020190253219810454,0.5061012369579377,Stagflation
2008-09,2008-08,0.15115075651696952,0.9956401857763497,0.0006589892181781843,0.15049176729879132,0.003700825005472098,0.8451484184775584,Stagflation
2008-10,2008-09,0.38376305255349746,0.986917777546701,0.0050204736228619444,0.3787425789306355,0.008061748830437098,0.6081751986160655,Stagflation
2008-11,2008-10,0.12511991211329135,0.9660874030781328,0.0042431411463975,0.12087677096689385,0.02966945577546971,0.8452106321112389,Stagflation
2008-12,2008-11,0.028125208469924973,0.9476867532875488,0.0014713209695263068,0.026653887500398665,0.050841925742924884,0.9210328657871502,Stagflation
2009-01,2008-12,0.011239726246850889,0.8385147734331238,0.0018150497395223815,0.009424676507328507,0.15967017682735388,0.8290900969257953,Stagflation
2009-02,2009-01,0.0035081450897346184,0.6638417864683362,0.0011792917861750676,0.002328853303559551,0.33497892174548866,0.6615129331647767,Stagflation
2009-03,2009-02,0.008925275148658575,0.5074816336392401,0.004395861935537609,0.004529413213120966,0.48812250442522226,0.5029522204261192,Stagflation
2009-04,2009-03,0.012279525129566793,0.5767408042236679,0.0051974219308557005,0.007082103198711092,0.4180617738454764,0.5696587010249569,Stagflation
2009-05,2009-04,0.03117702917095111,0.48721342050834865,0.015987162147283452,0.015189867023667656,0.49679941734436783,0.472023553484681,Slowdown
2009-06,2009-05,0.03511495783554535,0.28382073654615636,0.025148604638873643,0.009966353196671706,0.6910306588149701,0.27385438334948464,Slowdown
2009-07,2009-06,0.08821373830775416,0.09828913938980424,0.0795432858871276,0.008670452420626562,0.8221675747230682,0.08961868696917769,Slowdown
2009-08,2009-07,0.1009660642141009,0.05125272583487534,0.09579127820630916,0.0051747860077917315,0.8529559959588154,0.04607793982708361,Slowdown
2009-09,2009-08,0.1298874392539976,0.04138707848234248,0.1245117776117219,0.0053756616422756896,0.8341011439059356,0.03601141684006679,Slowdown
2009-10,2009-09,0.24996074668681895,0.09920509528248952,0.22516336699487083,0.0247973796919481,0.6756315377226395,0.07440771559054142,Slowdown
2009-11,2009-10,0.4410593530750488,0.1166803917962743,0.38959637495284083,0.05146297812220797,0.49372323325088485,0.06521741367406632,Slowdown
2009-12,2009-11,0.6470654809352163,0.09816530910870604,0.5835460979856373,0.06351938294957904,0.3182885929056567,0.034645926159127,Goldilocks
2010-01,2009-12,0.6941971006195207,0.1786907669763616,0.5701504882770521,0.12404661234246862,0.25115874474658634,0.05464415463389299,Goldilocks
2010-02,2010-01,0.8877792775182995,0.31925742832043297,0.6043491484616352,0.28343012905666426,0.07639342321793176,0.03582729926376868,Goldilocks
2010-03,2010-02,0.8673494570529378,0.46211167548019844,0.4665371462273643,0.4008123108255735,0.0713511782924373,0.061299364654624953,Goldilocks
2010-04,2010-03,0.8985444310948486,0.3421863827611733,0.591074762468306,0.30746966862654257,0.06673885477052066,0.034716714134630726,Goldilocks
2010-05,2010-04,0.9184322193313172,0.24621901562038367,0.692296742373516,0.22613547695780126,0.06148424200610033,0.020083538662582428,Goldilocks
2010-06,2010-05,0.9423361215366153,0.2981965534213317,0.6613347379299714,0.28100138360664384,0.04046870864869684,0.017195169814687883,Goldilocks
2010-07,2010-06,0.9125381324562998,0.42698133211057193,0.5229013850584153,0.3896367473978844,0.0501172828310127,0.03734458471268752,Goldilocks
2010-08,2010-07,0.8849370662658143,0.4438694416802271,0.49214054474026914,0.39279652152554506,0.06399001357950375,0.05107292015468199,Goldilocks
2010-09,2010-08,0.8613033668085504,0.36698081060628024,0.5452215590792303,0.31608180772932015,0.08779763031448955,0.05089900287696011,Goldilocks
2010-10,2010-09,0.8313122672728601,0.33005838821305317,0.556930680235041,0.27438158703781906,0.11301093155190578,0.05567680117523409,Goldilocks
2010-11,2010-10,0.778613288945624,0.44278885049327543,0.43385200575460264,0.34476128319102134,0.12335914375212195,0.09802756730225407,Goldilocks
2010-12,2010-11,0.6974575443456309,0.5476624181750266,0.31548625903488686,0.38197128531074404,0.13685132279008658,0.16569113286428253,Overheating
2011-01,2010-12,0.69164436010941,0.4680438930022523,0.36792444123075,0.32371991887866,0.16403166576699765,0.14432397412359235,Goldilocks
2011-02,2011-01,0.8136621062722461,0.4874445344886966,0.4170469596492787,0.39661514662296743,0.09550850586202467,0.09082938786572922,Goldilocks
2011-03,2011-02,0.6864928237526828,0.5725638970363998,0.2934318172973244,0.3930610064553584,0.13400428566627584,0.17950289058104132,Overheating
2011-04,2011-03,0.7576078490879385,0.6993208681338872,0.22779687035871438,0.5298109787292241,0.07288226150739845,0.169509889404663,Overheating
2011-05,2011-04,0.6697747193430906,0.770942077183894,0.15341720596746874,0.5163575133756219,0.0756407168486373,0.25458456380827205,Overheating
2011-06,2011-05,0.7291023928749231,0.7372885953266017,0.19154351378290693,0.5375588790920162,0.07116789089049134,0.1997297162345856,Overheating
2011-07,2011-06,0.6003980123745375,0.6867537124461776,0.1880724484310178,0.41232556394351966,0.12517383912280464,0.2744281485026579,Overheating
2011-08,2011-07,0.3919102793089861,0.6953905635743144,0.11937956930974329,0.2725307099992428,0.1852298671159423,0.42285985357507155,Stagflation
2011-09,2011-08,0.3984466345331008,0.7571428559061475,0.09676561173651585,0.30168102279658493,0.14609153235733666,0.45546183310956256,Stagflation
2011-10,2011-09,0.2760329216740687,0.8163280622111959,0.05069950161738137,0.2253334200566873,0.1329724361714227,0.5909946421545086,Stagflation
2011-11,2011-10,0.23440713067100424,0.754906864492481,0.05745157864147715,0.1769555520295271,0.18764155686604184,0.577951312462954,Stagflation
2011-12,2011-11,0.1655959983618942,0.753364436659936,0.04084186234284609,0.12475413601904811,0.2057937009972179,0.6286103006408879,Stagflation
2012-01,2011-12,0.14742675923068688,0.783869273427142,0.03186345258881016,0.11556330664187672,0.18426727398404788,0.6683059667852653,Stagflation
2012-02,2012-01,0.07729184665565704,0.7293982112232689,0.0209153119628776,0.056376534692779444,0.24968647681385353,0.6730216765304894,Stagflation
2012-03,2012-02,0.1969113585348436,0.5427676938105584,0.09003423457778251,0.10687712395706109,0.367198071611659,0.43589056985349733,Stagflation
2012-04,2012-03,0.1766557930260869,0.4169680687460478,0.1029959681751979,0.07365982485088898,0.48003596307875435,0.3433082438951588,Slowdown
2012-05,2012-04,0.1908768300699899,0.3125822034834505,0.1312121299327763,0.05966470013721359,0.5562056665837732,0.2529175033462369,Slowdown
2012-06,2012-05,0.22514723710805942,0.2670706910831891,0.16501700889813936,0.06013022820992007,0.5679123000186717,0.20694046287326903,Slowdown
2012-07,2012-06,0.17930137771435467,0.2220598155322073,0.13948574685443443,0.03981563085992022,0.6384544376133583,0.1822441846722871,Slowdown
2012-08,2012-07,0.10130826024993184,0.12800061048648514,0.08834074109061685,0.01296751915931499,0.783658648422898,0.11503309132717016,Slowdown
2012-09,2012-08,0.051006557693078075,0.0636209408483466,0.04776147250320898,0.0032450851898690987,0.8886175866484445,0.06037585565847751,Slowdown
2012-10,2012-09,0.08557788707306306,0.05995426857892093,0.08044712744706807,0.005130759625994988,0.859598603974011,0.054823508952925946,Slowdown
2012-11,2012-10,0.1009975563988468,0.09232378121154627,0.09167308009897887,0.009324476299867938,0.8160031386894749,0.08299930491167834,Slowdown
2012-12,2012-11,0.13150957689160742,0.05775691544980001,0.12391398937823987,0.007595587513367543,0.8183290951719601,0.050161327936432465,Slowdown
2013-01,2012-12,0.09026646691152698,0.03233980743396631,0.0873472667538637,0.0029192001576632746,0.8803129258121699,0.029420607276303037,Slowdown
2013-02,2013-01,0.21081395685696613,0.025111425709533293,0.20552011784081967,0.005293839016146462,0.769368456449647,0.019817586693386832,Slowdown
2013-03,2013-02,0.142628221658352,0.03166333673374572,0.13811213624824828,0.004516085410103724,0.830224527018006,0.027147251323641996,Slowdown
2013-04,2013-03,0.2465310590124836,0.04938221155302805,0.2343568101019371,0.012174248910546507,0.7162609783450349,0.03720796264248154,Slowdown
2013-05,2013-04,0.2816664337046121,0.04223904920479166,0.26976911135202475,0.011897322352587296,0.6879918394431835,0.03034172685220436,Slowdown
2013-06,2013-05,0.36949808526759037,0.045343663700258996,0.35274368835132713,0.01675439691626324,0.6019126479484138,0.028589266783995752,Slowdown
2013-07,2013-06,0.35303789841409944,0.04966400644327621,0.33550462195254094,0.017533276461558528,0.614831371604183,0.03213072998171769,Slowdown
2013-08,2013-07,0.3614019883129755,0.11180443719942507,0.32099564240689005,0.04040634590608542,0.5671999203936848,0.07139809129333964,Slowdown
2013-09,2013-08,0.3263948831544808,0.16632820381935806,0.27210620850356676,0.05428867465091404,0.5615655876770752,0.11203952916844404,Slowdown
2013-10,2013-09,0.31771292247185207,0.15946641098894265,0.26704838300045763,0.05066453947139444,0.5734852060105997,0.10880187151754822,Slowdown
2013-11,2013-10,0.5783344185314574,0.10074753360106965,0.5200686522678043,0.05826576626365308,0.379183814131126,0.04248176733741657,Goldilocks
2013-12,2013-11,0.5736196672237907,0.10375310472314753,0.5141048458190637,0.059514821404726984,0.38214204945778885,0.04423828331842054,Goldilocks
2014-01,2013-12,0.5463674571578069,0.16410063701848865,0.456708209392039,0.08965924776576792,0.37919115358947236,0.07444138925272073,Goldilocks
2014-02,2014-01,0.4541442162122311,0.21868009617912448,0.35483191533174735,0.0993123008804838,0.4264879884891282,0.11936779529864068,Slowdown
2014-03,2014-02,0.5324798545197564,0.24616735280582575,0.4014006983101968,0.13107915620955965,0.3524319488839775,0.1150881965962661,Goldilocks
2014-04,2014-03,0.6876920557588702,0.20626077448127939,0.5458481597334224,0.14184389602544772,0.24789106578529815,0.06441687845583166,Goldilocks
2014-05,2014-04,0.7977412715518455,0.24701899966017188,0.600684020665475,0.1970572508863704,0.15229697967435302,0.049961748773801475,Goldilocks
2014-06,2014-05,0.685151778223611,0.25309743368153054,0.5117416214728778,0.1734101567507331,0.23516094484559158,0.07968727693079744,Goldilocks
2014-07,2014-06,0.5974992551023612,0.31114085513543566,0.41159282592702673,0.18590642917533448,0.2772663189375376,0.12523442596010118,Goldilocks
2014-08,2014-07,0.5362193082676832,0.2916687573396268,0.3798208889637337,0.15639841930394943,0.32851035369663945,0.1352703380356774,Goldilocks
2014-09,2014-08,0.36006773745570586,0.3044237943966911,0.2504545505796083,0.10961318687609754,0.4451216550237006,0.19481060752059354,Slowdown
2014-10,2014-09,0.47958963426231377,0.25417060238528044,0.35769204802412513,0.12189758623818862,0.38813734959059437,0.1322730161470918,Slowdown
2014-11,2014-10,0.48089963824187254,0.22873320692522736,0.3709019217776273,0.10999771646424521,0.4003648712971453,0.11873549046098215,Slowdown
2014-12,2014-11,0.2852735299415946,0.24058983183406485,0.21663961934623627,0.06863391059535831,0.5427705488196988,0.17195592123870654,Slowdown
2015-01,2014-12,0.37691090680346956,0.22808185753080618,0.29094436705611365,0.08596653974735591,0.48097377541308023,0.14211531778345027,Slowdown
2015-02,2015-01,0.312605988230924,0.08618912255462464,0.28566275239997935,0.02694323583094466,0.628148125045396,0.05924588672367999,Slowdown
2015-03,2015-02,0.17218441627414338,0.02703002226990684,0.1675302676677224,0.004654148606421006,0.8054397100623708,0.022375873663485837,Slowdown
2015-04,2015-03,0.35550457290889476,0.01599840116695417,0.34981706813481156,0.005687504774083206,0.6341845306982342,0.010310896392870965,Slowdown
2015-05,2015-04,0.24343770018780786,0.018733402988741835,0.23887728364753713,0.004560416540270718,0.742389313363721,0.014172986448471116,Slowdown
2015-06,2015-05,0.26139284936294777,0.024879557437833922,0.25488951095338325,0.006503338409564529,0.7202309316087828,0.018376219028269393,Slowdown
2015-07,2015-06,0.2404203617106011,0.05618490391842093,0.22691236678785898,0.01350799492274213,0.7169027292937201,0.0426769089956788,Slowdown
2015-08,2015-07,0.07623728535341909,0.08184464802072045,0.06999767156761327,0.006239613785805812,0.8481576804116663,0.07560503423491463,Slowdown
2015-09,2015-08,0.03192111331673118,0.08403603716793442,0.02923858945160451,0.002682523865126668,0.8867253733804611,0.08135351330280775,Slowdown
2015-10,2015-09,0.06303091795768738,0.07585413890907115,0.0582497619513587,0.004781156006328686,0.8658960991395702,0.07107298290274247,Slowdown
2015-11,2015-10,0.08022920760204293,0.0649781304546958,0.07501606368420051,0.0052131439178424175,0.8600058058611038,0.05976498653685339,Slowdown
2015-12,2015-11,0.25503063638166856,0.08822245527736965,0.2325312074691277,0.022499428912540875,0.6792463372535027,0.06572302636482877,Slowdown
2016-01,2015-12,0.12889123762981952,0.0937822218882978,0.11680353098296248,0.012087706646857052,0.7894142471287399,0.08169451524144075,Slowdown
2016-02,2016-01,0.08599736350950035,0.30276784033588683,0.05996012748514872,0.026037236024351623,0.6372720321789643,0.2767306043115352,Slowdown
2016-03,2016-02,0.1041817102734295,0.38521743895349714,0.06404909865610374,0.04013261161732575,0.5507334623903991,0.3450848273361714,Slowdown
2016-04,2016-03,0.19823655707416768,0.5647162371047921,0.08628915450663435,0.11194740256753333,0.34899460838857355,0.4527688345372588,Stagflation
2016-05,2016-04,0.22578639812372453,0.4193676401349893,0.131098889167999,0.09468750895572553,0.44953347069701177,0.32468013117926375,Slowdown
2016-06,2016-05,0.391832114589307,0.5182549459840673,0.18876318320800284,0.20306893138130416,0.29298187080792987,0.31518601460276313,Stagflation
2016-07,2016-06,0.5069603976546606,0.4837855784953975,0.2617002684010439,0.24526012925361673,0.2545141531035586,0.23852544924178076,Goldilocks
2016-08,2016-07,0.42011781535477294,0.5014278702206908,0.2094590339596597,0.21065878139511324,0.2891130958196495,0.2907690888255776,Stagflation
2016-09,2016-08,0.6292546379367476,0.32871904667141544,0.4224066532406133,0.20684798469613436,0.24887430008797132,0.12187106197528107,Goldilocks
2016-10,2016-09,0.5822613107343048,0.37915196731485373,0.3614957892780677,0.220765521456237,0.2593522434070785,0.15838644585861672,Goldilocks
2016-11,2016-10,0.5740347356424593,0.762414396223169,0.13638238925648727,0.43765234638597206,0.10120321452034374,0.3247620498371969,Overheating
2016-12,2016-11,0.5512264346233583,0.9397616327190923,0.03320498042378711,0.5180214541995711,0.027033386857120586,0.4217401785195211,Overheating
2017-01,2016-12,0.6505459428311935,0.9776679542669705,0.014528021746743003,0.6360179210844504,0.00780402398628649,0.34165003318252,Overheating
2017-02,2017-01,0.6874028688661814,0.9829306895384481,0.011733492980838308,0.6756693758853431,0.005335817480713605,0.307261313653105,Overheating
2017-03,2017-02,0.8683949988131825,0.994672604950712,0.004626283217503834,0.8637687155956787,0.000701111831784197,0.1309038893550333,Overheating
2017-04,2017-03,0.9026100563246469,0.9907073578311101,0.008387632271466518,0.8942224240531803,0.0009050098974234007,0.09648493377792974,Overheating
2017-05,2017-04,0.9663546755610088,0.9849658448591803,0.014528326113440732,0.9518263494475682,0.0005058290273790068,0.033139495411612145,Overheating
2017-06,2017-05,0.9530695373646747,0.9619867256791725,0.0362292937706675,0.9168402435940072,0.001783980550159964,0.045146482085165335,Overheating
2017-07,2017-06,0.9425529217953368,0.9339761424220429,0.06223097986830269,0.8803219419270341,0.0037928777096544503,0.05365420049500876,Overheating
2017-08,2017-07,0.8458895369874577,0.8835967321931127,0.0984643063089949,0.7474252306784628,0.017938961497892352,0.13617150151464993,Overheating
2017-09,2017-08,0.7714196316408493,0.9307464637394759,0.0534235374319197,0.7179960942089295,0.015829998828604402,0.21275036953054635,Overheating
2017-10,2017-09,0.9052943805974245,0.9592172254042797,0.03692041666667702,0.8683739639307475,0.003862357929043314,0.09084326147353218,Overheating
2017-11,2017-10,0.8778593565385325,0.9475084758970197,0.04608017557276916,0.8317791809657634,0.006411348530211143,0.11572929493125632,Overheating
2017-12,2017-11,0.9254127991003787,0.8928281768734929,0.09917817682419161,0.826234622276187,0.007993646302315468,0.06659355459730587,Overheating
2018-01,2017-12,0.886333248810243,0.7291023193193581,0.24010562141283315,0.6462276273974099,0.030792059267808765,0.08287469192194824,Overheating
2018-02,2018-01,0.8427175802415696,0.6511968902034202,0.29394251266850824,0.5487750675730614,0.054860597128071543,0.10242182263035883,Overheating
2018-03,2018-02,0.5010079252738917,0.44029632701127375,0.2804159759722585,0.22059194930163323,0.2792876970164678,0.21970437770964052,Goldilocks
2018-04,2018-03,0.6215712044076097,0.5956648389690247,0.2513230930263682,0.37024811138124153,0.15301206800460718,0.2254167275877831,Overheating
2018-05,2018-04,0.43322886860391685,0.635959249896076,0.15771296229324422,0.27551590631067263,0.20632778781067979,0.36044334358540336,Stagflation
2018-06,2018-05,0.7005413630679835,0.7407275068355059,0.18163110576748911,0.5189102573004944,0.07764138739700495,0.2218172495350115,Overheating
2018-07,2018-06,0.5003807381717986,0.7992278251429672,0.1004625290593195,0.3999182091124791,0.1003096457977133,0.3993096160304881,Overheating
2018-08,2018-07,0.6276345163599951,0.8327899322462808,0.10494681000512754,0.5226877063548676,0.06226325774859162,0.3101022258914133,Overheating
2018-09,2018-08,0.371756766231888,0.7713754761798364,0.08499271365668928,0.2867640525751987,0.14363181016347434,0.48461142360463766,Stagflation
2018-10,2018-09,0.31247443487768684,0.7674558902117742,0.07266408929021062,0.23981034558747621,0.15988002049801517,0.5276455446242979,Stagflation
2018-11,2018-10,0.4728343523856576,0.848139794862167,0.0718047217495004,0.40102963063615715,0.08005548338833265,0.4471101642260098,Stagflation
2018-12,2018-11,0.1696985106095431,0.844686071773831,0.02635654229689835,0.14334196831264476,0.1289573859292706,0.7013441034611863,Stagflation
2019-01,2018-12,0.09161607178283736,0.7358601701828538,0.024199453609234114,0.06741661817360324,0.23994037620791211,0.6684435520092505,Stagflation
2019-02,2019-01,0.1356340432287321,0.39727843500685084,0.08174956280116986,0.05388448042756224,0.5209720021919794,0.3433939545792886,Slowdown
2019-03,2019-02,0.09542570674574476,0.1982975103245934,0.07650302667709881,0.01892268006864594,0.7251994629983077,0.17937483025594744,Slowdown
2019-04,2019-03,0.35315042777313466,0.14804997311017942,0.3008665164374737,0.052283911335660946,0.5510835104523468,0.09576606177451848,Slowdown
2019-05,2019-04,0.1339168963686485,0.18065176657327298,0.10972457246564223,0.02419232390300628,0.7096236609610848,0.15645944267026668,Slowdown
2019-06,2019-05,0.09392006512256675,0.25611141308738755,0.0698660645267667,0.024054000595800033,0.6740225223858457,0.2320574124915875,Slowdown
2019-07,2019-06,0.05122815239467625,0.24967127513933163,0.03843795426326543,0.012790198131410824,0.7118907705974029,0.2368810770079208,Slowdown
2019-08,2019-07,0.11487339946545308,0.13706893583921415,0.09912782484449048,0.015745574620962606,0.7638032393162955,0.12132336121825155,Slowdown
2019-09,2019-08,0.07893099728778172,0.07860619014560234,0.07272653230659633,0.006204464981185392,0.8486672775478014,0.07240172516441695,Slowdown
2019-10,2019-09,0.10565801810916381,0.03909852207932449,0.101526945755265,0.004131072353898808,0.8593745321654105,0.03496744972542568,Slowdown
2019-11,2019-10,0.08891664967980611,0.021802378100544265,0.08697805526405333,0.001938594415752771,0.8912195666354022,0.019863783684791494,Slowdown
2019-12,2019-11,0.09492707331826712,0.022271365786245056,0.0928129177453783,0.0021141555728888305,0.8849157164683767,0.020157210213356227,Slowdown
2020-01,2019-12,0.1295668562320286,0.0741347756586376,0.11996144641247221,0.009605409819556392,0.8059037779288902,0.06452936583908121,Slowdown
2020-02,2020-01,0.26920381266115223,0.32338490677326015,0.18214736280071933,0.0870564498604329,0.49446773042602055,0.23632845691282725,Slowdown
2020-03,2020-02,0.5622692831759603,0.49628297183209497,0.283224612351493,0.2790446708244673,0.2204924158164121,0.21723830100762764,Goldilocks
2020-04,2020-03,0.26821817818114624,0.29074577829257986,0.190234875213651,0.07798330296749523,0.5190193464937691,0.21276247532508463,Slowdown
2020-05,2020-04,0.04347732306987483,0.08906145637685753,0.03960516935790464,0.003872153711970199,0.8713333742652379,0.08518930266488733,Slowdown
2020-06,2020-05,0.010169007917575008,0.020785933273908333,0.009957635597538449,0.00021137232003655965,0.9692564311285532,0.020574560953871772,Slowdown
2020-07,2020-06,0.01605458865094836,0.015389403007052641,0.015807518116086463,0.0002470705348618979,0.968803078876861,0.015142332472190743,Slowdown
2020-08,2020-07,0.04110906649769672,0.07539081234683151,0.038009820579615446,0.003099245918081271,0.886599367073553,0.07229156642875023,Slowdown
2020-09,2020-08,0.07777498053104093,0.13391702863060376,0.06735958623652087,0.010415394294520057,0.7987233851328754,0.1235016343360837,Slowdown
2020-10,2020-09,0.26360548633913905,0.20347955979300053,0.2099671580198312,0.05363832831930783,0.5865532821871682,0.14984123147369272,Slowdown
2020-11,2020-10,0.22967399884977527,0.2072428863682209,0.18207569640441637,0.04759830244535888,0.6106814172273627,0.15964458392286204,Slowdown
2020-12,2020-11,0.4411803895367125,0.11674501416744369,0.3896747787098507,0.05150561082686183,0.4935802071227056,0.06523940334058186,Slowdown
2021-01,2020-12,0.6160163072004634,0.18712448320303515,0.5007445740709345,0.11527173312952886,0.31213094272603026,0.07185275007350629,Goldilocks
2021-02,2021-01,0.6279729363595657,0.25642950249580154,0.46694214870805467,0.16103078765151108,0.2766283487961438,0.09539871484429045,Goldilocks
2021-03,2021-02,0.6115939122689281,0.5276054327282511,0.28891364153231625,0.3226802707366119,0.18348092573943264,0.20492516199163924,Overheating
2021-04,2021-03,0.7081501859650108,0.8222868806329806,0.12584757852817693,0.5823026074368338,0.05186554083884245,0.23998427319614676,Overheating
2021-05,2021-04,0.9346993859679726,0.9602606039693171,0.03714438906861738,0.8975549968993553,0.002595006962065503,0.06270560706996185,Overheating
2021-06,2021-05,0.9725172810085757,0.9897907227066636,0.009928698594378133,0.9625885824141975,0.00028057869895829383,0.027202140292466,Overheating
2021-07,2021-06,0.9570898796334564,0.9915225734688886,0.008113659138262867,0.9489762204951935,0.00036376739284852,0.042546352973695106,Overheating
2021-08,2021-07,0.9760627891301522,0.9801098056514895,0.01941407857214792,0.9566487105580043,0.0004761157763625499,0.02346109509348524,Overheating
2021-09,2021-08,0.9686984600394047,0.9829649900308999,0.0165017879238232,0.9521966721155816,0.0005332220452769262,0.030768317915318335,Overheating
2021-10,2021-09,0.9451138013062825,0.980938811212815,0.018014992592073096,0.9270988087142095,0.0010461961951118948,0.05384000249860557,Overheating
2021-11,2021-10,0.8576759120522585,0.9793879780615111,0.017678434715334607,0.8399974773369239,0.002933587223154269,0.13939050072458728,Overheating
2021-12,2021-11,0.8478028370640129,0.9897944223152414,0.008652317715015526,0.8391505193489974,0.001553259969743079,0.15064390296624397,Overheating
2022-01,2021-12,0.786067988297126,0.9905296794914683,0.007444315790670523,0.7786236725064555,0.00202600471786117,0.21190600698501286,Overheating
2022-02,2022-01,0.7921883912575327,0.978128388215845,0.017326436953499027,0.7748619543040337,0.004545174830655951,0.20326643391181135,Overheating
2022-03,2022-02,0.8011230184505824,0.9646227215118734,0.0283415521269748,0.7727814663236077,0.007035726361151752,0.19184125518826584,Overheating
2022-04,2022-03,0.8102074543431215,0.9496476744231944,0.04079582952583969,0.7694116248172818,0.009556496050965885,0.18023604960591263,Overheating
2022-05,2022-04,0.6470033720353723,0.9612232276483782,0.0250887024681473,0.621914669567225,0.013688069883474504,0.33930855808115323,Overheating
2022-06,2022-05,0.6927546327006318,0.965892117302355,0.02362839375040328,0.6691262389502285,0.010479488947241697,0.29676587835212653,Overheating
2022-07,2022-06,0.5519457763551918,0.9671102944526416,0.018153334062430377,0.5337924422927615,0.014736371484927997,0.43331785215988017,Overheating
2022-08,2022-07,0.4897082315047258,0.9616234978365459,0.0187932890058024,0.4709149424989234,0.019583213157651717,0.4907085553376224,Stagflation
2022-09,2022-08,0.34333895493583283,0.9332980634862571,0.022901373174824755,0.32043758176100806,0.043800563338918144,0.6128604817252491,Stagflation
2022-10,2022-09,0.3555225045033682,0.8778218802498664,0.04343707112907993,0.3120854333742883,0.07874104862105366,0.5657364468755781,Stagflation
2022-11,2022-10,0.2064682294833436,0.8495325084607128,0.031066756572916604,0.175401472910427,0.11940073496637058,0.6741310355502859,Stagflation
2022-12,2022-11,0.14042376641562226,0.8104108441868989,0.026622823330833923,0.11380094308478834,0.16296633248226716,0.6966099011021105,Stagflation
2023-01,2022-12,0.13144352597342726,0.7087511337515986,0.038282777915452995,0.09316074805797427,0.2529660883329484,0.6155903856936243,Stagflation
2023-02,2023-01,0.06549040390797721,0.6320108724551676,0.024099756596655215,0.041390647311322,0.3438893709481772,0.5906202251438456,Stagflation
2023-03,2023-02,0.07918988353968909,0.5373833140318203,0.03663456148533707,0.042555322054352016,0.4259821244828426,0.49482799197746824,Stagflation
2023-04,2023-03,0.08278114091746605,0.48091798610072733,0.04297020134031776,0.03981093957714829,0.4761118125589549,0.44110704652357907,Slowdown
2023-05,2023-04,0.114979585708995,0.3329804022952261,0.07669363700387542,0.03828594870511958,0.5903259607008985,0.2946944535901065,Slowdown
2023-06,2023-05,0.13363766433506802,0.23516872898069272,0.10221026466944162,0.031427399665626396,0.6626210063498656,0.2037413293150663,Slowdown
2023-07,2023-06,0.19857368845140916,0.14900109035726394,0.16898599235588557,0.029587696095523596,0.6820129172868505,0.11941339426174036,Slowdown
2023-08,2023-07,0.1384584814568505,0.09660147218591293,0.12508318831149282,0.013375293145357684,0.7783153395025942,0.08322617904055525,Slowdown
2023-09,2023-08,0.14526073266488462,0.09158781880666442,0.13195661900184985,0.013304113663034772,0.7764555621914857,0.07828370514362964,Slowdown
2023-10,2023-09,0.16331057871129337,0.17852364716010238,0.1341557785799263,0.029154800131367065,0.6873205742599713,0.14936884702873532,Slowdown
