Period,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
calibration_2007_2012,Existing_Final_RobustVKOSPI,69.0,0.19593903094000042,0.17331534518736683,1.1243810201820734,2.08954078622688,-0.12958799769553853,1.5120152670338407,2.7978664409178093,0.6666666666666666,0.15562359887994842
calibration_2007_2012,VIX6_Hybrid_Overlay,69.0,0.1959576251832893,0.17331708412005697,1.1244626059524259,2.0897085152199266,-0.12958799769553853,1.5121587544217125,2.798116579296056,0.6666666666666666,0.15561005746552153
calibration_2007_2012,VIX6_Logistic_Input,69.0,0.19657875109172318,0.17289746534251368,1.129794968251495,2.110060069964537,-0.12958799769553853,1.5169518364931958,2.806482874940708,0.6666666666666666,0.15637806833730422
calibration_2007_2012,VIX6_Standalone_Overlay,69.0,0.19242067928278317,0.17334674666389963,1.107045232745389,2.0399417098405626,-0.1296448525305437,1.4842138004472627,2.7508671662389044,0.6666666666666666,0.13711027496954975
validation_2013_2017,Existing_Final_RobustVKOSPI,60.0,0.030518417586614,0.08053529297963209,0.41330431530126505,0.6584376214314995,-0.10663145228920401,0.2862046509864882,1.1621944303615235,0.5166666666666667,0.13412918689577424
validation_2013_2017,VIX6_Hybrid_Overlay,60.0,0.030530048690667,0.08054344138397541,0.4134111115665274,0.6585745482796191,-0.10663172814915245,0.2863129878938351,1.1622600182698,0.5166666666666667,0.13399049714914596
validation_2013_2017,VIX6_Logistic_Input,60.0,0.0309803460422875,0.08069570298234555,0.41821527928515717,0.6646844613923445,-0.10663145228920401,0.29053666040544146,1.16480152680042,0.5333333333333333,0.1380804280349331
validation_2013_2017,VIX6_Standalone_Overlay,60.0,0.027544031609031183,0.08116122151685386,0.37503676439205225,0.5924172426877263,-0.10710900740582274,0.2571588727796745,1.145518757918123,0.5166666666666667,0.12100191688628394
prelock_2007_2017,Existing_Final_RobustVKOSPI,129.0,0.11593203736837987,0.1396171723944963,0.8574574650742124,1.5664416190220232,-0.12958799769553853,0.8946201764823718,3.2516647945300945,0.5968992248062015,0.14562619795707668
prelock_2007_2017,VIX6_Hybrid_Overlay,129.0,0.11594717596742954,0.13962058553718784,0.8575380389583341,1.566575875998346,-0.12958799769553853,0.8947369974790604,3.2521390265736634,0.5968992248062015,0.14555444801604447
prelock_2007_2017,VIX6_Logistic_Input,129.0,0.11648397917005116,0.13938451017481526,0.8622214138640105,1.5803556344365657,-0.12958799769553853,0.8988793811269875,3.268995537670166,0.6046511627906976,0.14786753796410837
prelock_2007_2017,VIX6_Standalone_Overlay,129.0,0.11267792536736332,0.139801865766479,0.8354898471626108,1.5127940831119224,-0.12968182438552212,0.8688798596200414,3.1511699394677364,0.5968992248062015,0.12961801539593773
locked_2018_2026,Existing_Final_RobustVKOSPI,103.0,0.20907823332988862,0.13357225120050722,1.4969186464577038,3.5810102247767723,-0.09760421330851354,2.1421025408915595,5.101919757045702,0.6213592233009708,0.15886382466193807
locked_2018_2026,VIX6_Hybrid_Overlay,103.0,0.20931565241408,0.1337386994258032,1.4966955441165115,3.584935589022852,-0.09760421330851332,2.144535008467948,5.110525219143464,0.6213592233009708,0.15878474016664332
locked_2018_2026,VIX6_Logistic_Input,103.0,0.19994276342112416,0.1312979833361387,1.4619759378841908,3.4574111075333067,-0.10152340019359984,1.9694254037969936,4.780366826580928,0.6213592233009708,0.16419662101799262
locked_2018_2026,VIX6_Standalone_Overlay,103.0,0.21483489196398042,0.14812973643505375,1.395028620765897,3.3208726064858944,-0.09877057163435843,2.175090094236609,5.3142231827396165,0.6116504854368932,0.14205419166304983
full_2007_2026,Existing_Final_RobustVKOSPI,232.0,0.15636553973863565,0.13715819260316836,1.1325286822772858,2.2824225469247192,-0.12958799769553853,1.2066359733870555,16.589732858503037,0.6077586206896551,0.15150324774414875
full_2007_2026,VIX6_Hybrid_Overlay,232.0,0.1564750680083511,0.13723419888319602,1.132668404698235,2.2839162141751754,-0.12958799769553853,1.2074811771996246,16.62013851146537,0.6077586206896551,0.15142824151393963
full_2007_2026,VIX6_Logistic_Input,232.0,0.1527952642650019,0.1359553348040804,1.1183494335620776,2.2456809454940814,-0.12958799769553853,1.1790850000166517,15.626997824519538,0.6120689655172413,0.1551170877682035
full_2007_2026,VIX6_Standalone_Overlay,232.0,0.1569265112866267,0.1438245903252986,1.0894511857109739,2.208471879128976,-0.12968182438552212,1.2100887077290858,16.74602034507163,0.603448275862069,0.13513924882487113
