CostMultiplier,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths
1.0,232.0,0.14299110165789664,0.14078463062395463,1.0240004238574387,1.8485605013005593,-0.1490055972547002,0.9596357740406034,13.248348824559365,0.6077586206896551
2.0,232.0,0.13927353387476793,0.14070353552961914,1.0011366338867516,1.7953400554349925,-0.15228312611661188,0.9145697059575612,12.439650104246313,0.6077586206896551
3.0,232.0,0.1355636716489621,0.14064412869951912,0.9780956212863474,1.742344554258571,-0.15555367958408195,0.8714912563394903,11.679443414509254,0.603448275862069
