month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score,factor_name
2007-04,,0.0,,,,,path2m4_structure_all
2007-05,,0.0,,,,,path2m4_structure_all
2007-06,,0.0,,,,,path2m4_structure_all
2007-07,,0.0,,,,,path2m4_structure_all
2007-08,,0.0,,,,,path2m4_structure_all
2007-09,,0.0,,,,,path2m4_structure_all
2007-10,,0.0,,,,,path2m4_structure_all
2007-11,,0.0,,,,,path2m4_structure_all
2007-12,,0.0,,,,,path2m4_structure_all
2008-01,,0.0,,,,,path2m4_structure_all
2008-02,,0.0,,,,,path2m4_structure_all
2008-03,,0.0,,,,,path2m4_structure_all
2008-04,,0.0,,,,,path2m4_structure_all
2008-05,,0.0,,,,,path2m4_structure_all
2008-06,,0.0,,,,,path2m4_structure_all
2008-07,,1.0,,,,,path2m4_structure_all
2008-08,,0.0,,,,,path2m4_structure_all
2008-09,,0.0,,,,,path2m4_structure_all
2008-10,,1.0,,,,,path2m4_structure_all
2008-11,,0.0,,,,,path2m4_structure_all
2008-12,,0.0,,,,,path2m4_structure_all
2009-01,,0.0,,,,,path2m4_structure_all
2009-02,,0.0,,,,,path2m4_structure_all
2009-03,,1.0,,,,,path2m4_structure_all
2009-04,,1.0,,,,,path2m4_structure_all
2009-05,,0.0,,,,,path2m4_structure_all
2009-06,,0.0,,,,,path2m4_structure_all
2009-07,,0.0,,,,,path2m4_structure_all
2009-08,,0.0,,,,,path2m4_structure_all
2009-09,,0.0,,,,,path2m4_structure_all
2009-10,,0.0,,,,,path2m4_structure_all
2009-11,,0.0,,,,,path2m4_structure_all
2009-12,,0.0,,,,,path2m4_structure_all
2010-01,,0.0,,,,,path2m4_structure_all
2010-02,,0.0,,,,,path2m4_structure_all
2010-03,,0.0,,,,,path2m4_structure_all
2010-04,,0.0,,,,,path2m4_structure_all
2010-05,,0.0,,,,,path2m4_structure_all
2010-06,0.15563999491509867,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2010-07,0.4699166559540037,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2010-08,0.34810637306322045,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2010-09,0.1809874998959691,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2010-10,0.16965399122846125,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2010-11,0.2852602485441952,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2010-12,0.20026996321362694,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2011-01,0.12614867587779652,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2011-02,0.12942349833904457,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2011-03,0.22346342238280814,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2011-04,0.2025721038186222,0.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2011-05,0.19223125537277802,1.0,0.5,0.0,0.5,-0.0,path2m4_structure_all
2011-06,0.2237654790991105,1.0,0.7692307692307693,0.0,0.5,-0.0,path2m4_structure_all
2011-07,0.09305931212989715,0.0,0.07142857142857142,0.0,0.5,-0.0,path2m4_structure_all
2011-08,0.8267237969622471,0.0,1.0,1.0,0.35,-1.0,path2m4_structure_all
2011-09,0.43502033369499643,0.0,0.875,0.37499999999999983,0.44375000000000003,-0.37499999999999983,path2m4_structure_all
2011-10,0.694334574342423,0.0,0.9411764705882353,0.7058823529411763,0.3941176470588236,-0.7058823529411763,path2m4_structure_all
2011-11,0.5795864461116307,0.0,0.8888888888888888,0.4444444444444441,0.4333333333333334,-0.4444444444444441,path2m4_structure_all
2011-12,0.5230624908286535,1.0,0.8421052631578947,0.21052631578947328,0.468421052631579,-0.21052631578947328,path2m4_structure_all
2012-01,0.6710419435817225,0.0,0.9,0.5,0.425,-0.5,path2m4_structure_all
2012-02,0.787383239356333,0.0,0.9523809523809523,0.7619047619047616,0.3857142857142858,-0.7619047619047616,path2m4_structure_all
2012-03,0.2967042308285258,0.0,0.5909090909090909,0.0,0.5,-0.0,path2m4_structure_all
2012-04,0.264469717844744,0.0,0.5217391304347826,0.0,0.5,-0.0,path2m4_structure_all
2012-05,0.16454993869511256,0.0,0.20833333333333334,0.0,0.5,-0.0,path2m4_structure_all
2012-06,0.07408483204712377,0.0,0.04,0.0,0.5,-0.0,path2m4_structure_all
2012-07,0.2565141081788781,0.0,0.5384615384615384,0.0,0.5,-0.0,path2m4_structure_all
2012-08,0.3239116324991437,0.0,0.6666666666666666,0.0,0.5,-0.0,path2m4_structure_all
2012-09,0.43035452068359165,0.0,0.7142857142857143,0.0,0.5,-0.0,path2m4_structure_all
2012-10,0.5202546194635771,0.0,0.7931034482758621,0.0,0.5,-0.0,path2m4_structure_all
2012-11,0.20482378234340692,0.0,0.4,0.0,0.5,-0.0,path2m4_structure_all
2012-12,0.2640220244288016,0.0,0.5161290322580645,0.0,0.5,-0.0,path2m4_structure_all
2013-01,0.14835402250171895,0.0,0.15625,0.0,0.5,-0.0,path2m4_structure_all
2013-02,0.48469271516703133,0.0,0.7878787878787878,0.0,0.5,-0.0,path2m4_structure_all
2013-03,0.1597579177864372,0.0,0.20588235294117646,0.0,0.5,-0.0,path2m4_structure_all
2013-04,0.3292493184123551,0.0,0.6571428571428571,0.0,0.5,-0.0,path2m4_structure_all
2013-05,0.31959865609154414,1.0,0.6111111111111112,0.0,0.5,-0.0,path2m4_structure_all
2013-06,0.31113802078304975,1.0,0.5945945945945946,0.0,0.5,-0.0,path2m4_structure_all
2013-07,0.3057028246835557,0.0,0.5789473684210527,0.0,0.5,-0.0,path2m4_structure_all
2013-08,0.6492991077147792,0.0,0.8974358974358975,0.4871794871794872,0.4269230769230769,-0.4871794871794872,path2m4_structure_all
2013-09,0.3756614571447153,0.0,0.7,0.0,0.5,-0.0,path2m4_structure_all
2013-10,0.4588227017433916,0.0,0.7560975609756098,0.0,0.5,-0.0,path2m4_structure_all
2013-11,0.35981294027163035,0.0,0.6666666666666666,0.0,0.5,-0.0,path2m4_structure_all
2013-12,0.4129081819670696,0.0,0.6976744186046512,0.0,0.5,-0.0,path2m4_structure_all
2014-01,0.3657354614378846,0.0,0.6590909090909091,0.0,0.5,-0.0,path2m4_structure_all
2014-02,0.1768747746352841,0.0,0.2222222222222222,0.0,0.5,-0.0,path2m4_structure_all
2014-03,0.40000370560215737,0.0,0.6956521739130435,0.0,0.5,-0.0,path2m4_structure_all
2014-04,0.39665285234280784,0.0,0.6808510638297872,0.0,0.5,-0.0,path2m4_structure_all
2014-05,0.14471271694618612,0.0,0.10416666666666667,0.0,0.5,-0.0,path2m4_structure_all
2014-06,0.35426744375167357,0.0,0.6122448979591837,0.0,0.5,-0.0,path2m4_structure_all
2014-07,0.5252881228825111,0.0,0.88,0.3999999999999999,0.44,-0.3999999999999999,path2m4_structure_all
2014-08,0.33350205211143535,0.0,0.5686274509803921,0.0,0.5,-0.0,path2m4_structure_all
2014-09,0.29686501694402845,0.0,0.46153846153846156,0.0,0.5,-0.0,path2m4_structure_all
2014-10,0.25860283598052275,0.0,0.37735849056603776,0.0,0.5,-0.0,path2m4_structure_all
2014-11,0.29421071241942803,0.0,0.4444444444444444,0.0,0.5,-0.0,path2m4_structure_all
2014-12,0.2530752026862201,0.0,0.34545454545454546,0.0,0.5,-0.0,path2m4_structure_all
2015-01,0.12917518952991655,0.0,0.07142857142857142,0.0,0.5,-0.0,path2m4_structure_all
2015-02,0.22356389786188433,0.0,0.3333333333333333,0.0,0.5,-0.0,path2m4_structure_all
2015-03,0.29916734240391607,0.0,0.5172413793103449,0.0,0.5,-0.0,path2m4_structure_all
2015-04,0.27111698832863473,0.0,0.4406779661016949,0.0,0.5,-0.0,path2m4_structure_all
2015-05,0.19556721137361516,0.0,0.25,0.0,0.5,-0.0,path2m4_structure_all
2015-06,0.15135622285848982,0.0,0.13114754098360656,0.0,0.5,-0.0,path2m4_structure_all
2015-07,0.491806559848338,0.0,0.8524590163934426,0.2622950819672127,0.4606557377049181,-0.2622950819672127,path2m4_structure_all
2015-08,0.28308025004382736,0.0,0.45901639344262296,0.0,0.5,-0.0,path2m4_structure_all
2015-09,0.004938821342515597,0.0,0.01639344262295082,0.0,0.5,-0.0,path2m4_structure_all
2015-10,0.022675935350889114,0.0,0.03278688524590164,0.0,0.5,-0.0,path2m4_structure_all
2015-11,0.09995407884285394,0.0,0.08196721311475409,0.0,0.5,-0.0,path2m4_structure_all
2015-12,0.2745797627913524,0.0,0.47540983606557374,0.0,0.5,-0.0,path2m4_structure_all
2016-01,0.25803580299735723,0.0,0.39344262295081966,0.0,0.5,-0.0,path2m4_structure_all
2016-02,0.2585366724193947,0.0,0.39344262295081966,0.0,0.5,-0.0,path2m4_structure_all
2016-03,0.07591613154786633,0.0,0.06557377049180328,0.0,0.5,-0.0,path2m4_structure_all
2016-04,0.2552460934199175,0.0,0.3442622950819672,0.0,0.5,-0.0,path2m4_structure_all
2016-05,0.2523037649091916,0.0,0.3114754098360656,0.0,0.5,-0.0,path2m4_structure_all
2016-06,0.31096567055757207,0.0,0.5737704918032787,0.0,0.5,-0.0,path2m4_structure_all
2016-07,0.015655866421727328,0.0,0.03278688524590164,0.0,0.5,-0.0,path2m4_structure_all
2016-08,0.2298125313903303,0.0,0.2786885245901639,0.0,0.5,-0.0,path2m4_structure_all
2016-09,0.059426088100234226,0.0,0.06557377049180328,0.0,0.5,-0.0,path2m4_structure_all
2016-10,0.051332849377670214,0.0,0.06557377049180328,0.0,0.5,-0.0,path2m4_structure_all
2016-11,0.1898247358846023,0.0,0.26229508196721313,0.0,0.5,-0.0,path2m4_structure_all
2016-12,0.3593807642901435,0.0,0.7377049180327869,0.0,0.5,-0.0,path2m4_structure_all
2017-01,0.3992221898661311,0.0,0.819672131147541,0.09836065573770483,0.4852459016393443,-0.09836065573770483,path2m4_structure_all
2017-02,0.34673403846782064,0.0,0.7213114754098361,0.0,0.5,-0.0,path2m4_structure_all
2017-03,0.5385057323225616,1.0,0.9836065573770492,0.9180327868852458,0.36229508196721316,-0.9180327868852458,path2m4_structure_all
2017-04,0.40044497426986697,0.0,0.8524590163934426,0.2622950819672127,0.4606557377049181,-0.2622950819672127,path2m4_structure_all
2017-05,0.4482820494919787,0.0,0.8852459016393442,0.4262295081967211,0.4360655737704918,-0.4262295081967211,path2m4_structure_all
2017-06,0.7477181661453998,0.0,1.0,1.0,0.35,-1.0,path2m4_structure_all
2017-07,0.5617033285190094,0.0,0.9672131147540983,0.8360655737704916,0.37459016393442623,-0.8360655737704916,path2m4_structure_all
2017-08,0.6806276815434936,0.0,0.9836065573770492,0.9180327868852458,0.36229508196721316,-0.9180327868852458,path2m4_structure_all
2017-09,0.06667827626944142,0.0,0.09836065573770492,0.0,0.5,-0.0,path2m4_structure_all
2017-10,0.4862342471981268,0.0,0.8688524590163934,0.3442622950819669,0.44836065573770495,-0.3442622950819669,path2m4_structure_all
2017-11,0.5469639674046829,0.0,0.9344262295081968,0.6721311475409837,0.39918032786885244,-0.6721311475409837,path2m4_structure_all
2017-12,0.5427655244733267,0.0,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295,path2m4_structure_all
2018-01,0.29142087503228553,0.0,0.45901639344262296,0.0,0.5,-0.0,path2m4_structure_all
2018-02,0.4059994657608757,1.0,0.7704918032786885,0.0,0.5,-0.0,path2m4_structure_all
2018-03,0.057661078542470635,0.0,0.08196721311475409,0.0,0.5,-0.0,path2m4_structure_all
2018-04,0.17972151328713906,0.0,0.22950819672131148,0.0,0.5,-0.0,path2m4_structure_all
2018-05,0.29948020700258704,0.0,0.5245901639344263,0.0,0.5,-0.0,path2m4_structure_all
2018-06,0.9376374330281789,0.0,1.0,1.0,0.35,-1.0,path2m4_structure_all
2018-07,0.551071694351298,0.0,0.9180327868852459,0.5901639344262295,0.41147540983606556,-0.5901639344262295,path2m4_structure_all
2018-08,0.3134074267472499,0.0,0.5573770491803278,0.0,0.5,-0.0,path2m4_structure_all
2018-09,0.11504610397679155,0.0,0.16393442622950818,0.0,0.5,-0.0,path2m4_structure_all
2018-10,0.48217533466108775,1.0,0.819672131147541,0.09836065573770483,0.4852459016393443,-0.09836065573770483,path2m4_structure_all
2018-11,0.19258140340063262,1.0,0.2786885245901639,0.0,0.5,-0.0,path2m4_structure_all
2018-12,0.2644078180002267,0.0,0.4426229508196721,0.0,0.5,-0.0,path2m4_structure_all
2019-01,0.21833579434616912,0.0,0.3114754098360656,0.0,0.5,-0.0,path2m4_structure_all
2019-02,0.3406394155159905,0.0,0.6557377049180327,0.0,0.5,-0.0,path2m4_structure_all
2019-03,0.21919796447337356,0.0,0.3114754098360656,0.0,0.5,-0.0,path2m4_structure_all
2019-04,0.18549461863240865,0.0,0.2459016393442623,0.0,0.5,-0.0,path2m4_structure_all
2019-05,0.0004089423132003017,0.0,0.01639344262295082,0.0,0.5,-0.0,path2m4_structure_all
2019-06,0.3484148651699609,0.0,0.7049180327868853,0.0,0.5,-0.0,path2m4_structure_all
2019-07,0.14978092635283907,0.0,0.21311475409836064,0.0,0.5,-0.0,path2m4_structure_all
2019-08,0.21619488466981943,0.0,0.32786885245901637,0.0,0.5,-0.0,path2m4_structure_all
2019-09,0.2857894773721339,0.0,0.5737704918032787,0.0,0.5,-0.0,path2m4_structure_all
2019-10,0.03366870867294737,0.0,0.08196721311475409,0.0,0.5,-0.0,path2m4_structure_all
2019-11,0.2850990456655682,0.0,0.5737704918032787,0.0,0.5,-0.0,path2m4_structure_all
