month,return,gross_return,nav,drawdown,turnover,trade_cost,fx_cost,forecast_vol,leverage,risk_score,w_KODEX200,w_BOND,w_GLD,w_USO
2007-04,0.022418970912662702,0.024816064713347942,1.0224189709126628,0.0,1.4999999999999998,0.00225,0.00014709380068524147,0.05521652824118857,1.5,0.0,0.6032730120504908,0.6025393865790262,0.22123662522828136,0.07295097614220156
2007-05,0.0833692018263154,0.08422038545869777,1.1076572244497342,0.0,0.2794764502070914,0.0008384293506212742,1.2754281761101882e-05,0.07576076087572939,1.5,0.0,0.8845442718650043,0.3126139898475298,0.21378041365233852,0.08906132463512735
2007-06,0.01032007565723683,0.010483395227845298,1.1190883308083404,0.0,0.046576188047610836,0.0001397285641428325,2.3591006465634724e-05,0.09081590076465597,1.5,0.0,0.8624572384373266,0.30704609741212263,0.22769298205374555,0.10280368209680509
2007-07,0.10488121423025405,0.10492437162262502,1.2364596737744273,0.0,0.012830163956554473,3.849049186966342e-05,4.6669005013108e-06,0.0852726033373686,1.5,0.0,0.8729386390708089,0.3086838683868494,0.22117541164446264,0.09720208089787905
2007-08,-0.014005761066394843,-0.013900402143773338,1.2191421150153101,-0.01400576106639495,0.03367683749915863,0.0001010305124974759,4.328410124030679e-06,0.10343859126478644,1.4501357584813168,0.0,0.8356811141681607,0.30117469849001777,0.2178687906578323,0.09541115516530618
2007-09,0.0530814332402168,0.05313181047614832,1.283855925803832,0.0,0.014201134391109704,4.260340317332911e-05,7.773832758183358e-06,0.10307278057100948,1.4552823661981367,0.0,0.8449765130886024,0.3061635010657482,0.21391681483960687,0.09022553720417911
2007-10,0.060340339650808046,0.061283428941231,1.3613242284295377,0.0,0.30872369308998376,0.0009261710792699513,1.6918211152999907e-05,0.06996320571961714,1.5,0.0,0.59004762491489,0.6333154471807032,0.21664157109449117,0.05999535680991559
2007-11,-0.06999217596974312,-0.06895619804290656,1.2660421834814226,-0.06999217596974316,0.34039503221979306,0.0010211850966593793,1.4792830177183276e-05,0.10867483661953466,1.3802643248974253,0.0,0.8347857689413762,0.2340481761292641,0.19498634310259264,0.11644403672419246
2007-12,0.06758875498054379,0.06955221408215963,1.3516123984157813,-0.007134105021373349,0.610511707346201,0.001831535122038603,0.00013192397957724312,0.175246331880979,0.8559380295724227,0.0,0.1346558322481027,0.12289145761161656,0.14307579814943697,0.45531494156326646
2008-01,-0.01976220364017176,-0.019666320779543525,1.3249015589557076,-0.026755323025322464,0.028719488700799024,8.615846610239707e-05,9.72439452583651e-06,0.17939352647154763,0.8361505732693786,0.0,0.1125032322416737,0.11855058091905192,0.15632440842251083,0.4487723516861421
2008-02,0.07057183016308216,0.07064766867368946,1.4184022867571326,0.0,0.023321289990774513,6.996386997232354e-05,5.8746406349756145e-06,0.17643347125583875,0.8501788177283623,0.0,0.10895558834911058,0.12143079391459846,0.1649155640037335,0.4548768714609198
2008-03,0.007882935076203877,0.007966920619643027,1.4295834598955783,0.0,0.022101383827981026,6.630415148394309e-05,1.768139195520563e-05,0.180053873276275,0.8330839946433127,0.0,0.10779094897007609,0.11793272480340891,0.16024993562327525,0.4471103852465525
2008-04,0.07634911362202593,0.07666574779994541,1.5387308899073149,0.0,0.0992383573914898,0.0002977150721744694,1.891910574501654e-05,0.147124374965909,1.0195455378128697,0.0,0.14319838888739142,0.23110703340879116,0.1945593188487406,0.4506807966679466
2008-05,0.07007146327981766,0.07016580390519499,1.6465520149569763,0.0,0.025018639497201706,7.505591849160511e-05,1.928470688572065e-05,0.15289991041221007,0.9810339299454651,0.0,0.14707855123227978,0.21709820155250223,0.18062687377380984,0.4362303033868733
2008-06,0.07188988535101001,0.07197153770729198,1.7649224505367078,0.0,0.024715028913625564,7.414508674087669e-05,7.507269541088102e-06,0.15259778890270365,0.9829762349678605,0.0,0.14619400058838708,0.20718386488395635,0.18738137990007261,0.4422169895954445
2008-07,-0.09430583802575378,-0.0941628363148913,1.5984799597883765,-0.09430583802575387,0.044770791175843726,0.00013431237352753118,8.689337334954029e-06,0.1499385007528495,1.0004101631458344,0.0,0.13307411876933437,0.2160994841459336,0.20853122134231747,0.44270533888824903
2008-08,-0.03493242945476787,-0.033006719903116995,1.5426411713582089,-0.12594393544651428,0.6043872523330316,0.001813161756999095,0.00011254779465177756,0.10714291755324956,1.3999992106379842,0.0,0.17757485763100217,0.3755373799096644,0.8448656621714294,0.0020213109258880794
2008-09,0.13242652433241914,0.13276328272785232,1.7469277799732683,-0.010195728746023591,0.10727715641749419,0.0003218314692524826,1.4926926180673373e-05,0.10365074353778267,1.4471676215744862,0.0,0.10792763834591278,0.5112214378412209,0.8280185453873526,0.0
2008-10,-0.09610779306816673,-0.09562899144581531,1.5790344063905655,-0.10532363282568835,0.13131695381932998,0.00039395086145798997,8.48507608934308e-05,0.1275911414091333,1.1756302071082703,0.0,0.09954361759143392,0.39933604493694935,0.6593465958662024,0.017403948713684798
2008-11,0.12792890608594726,0.12823402905920056,1.7810385506721835,0.0,0.08706209411143724,0.00026118628233431175,4.393669091898056e-05,0.14120144017459088,1.062312111084207,-0.9999999999999998,0.021246242221684142,0.46828951901105914,0.5727763498514638,0.0
2008-12,0.028899160459010784,0.029224996314530776,1.832509069531743,0.0,0.08203203973562839,0.0002460961192068852,7.973973631310665e-05,0.1665712182684452,0.9005157166963915,-0.7619047619047614,0.01801031433392783,0.42086184917377484,0.4616435531886889,0.0
2009-01,0.05043103600534671,0.0505221957111786,1.9249244003974229,0.0,0.02587711357513178,7.763134072539534e-05,1.3528365106496299e-05,0.1571045214315388,0.9547783770524088,0.0,0.021612266217037265,0.4483741958922856,0.4801326900273826,0.004659224915703324
2009-02,0.08393824188018371,0.0840019061749439,2.0864991703190494,0.0,0.019240419565707833,5.77212586971235e-05,5.943036063048385e-06,0.15439707953103274,0.9715209669484133,0.0,0.0214569781842655,0.4552821864663812,0.4909941068147857,0.00378769548298094
2009-03,-0.06132132085029162,-0.06116158865243133,1.9585522852420476,-0.06132132085029163,0.04345148869283497,0.00013035446607850492,2.9377731781785017e-05,0.15906108698020963,0.9430339176461368,0.0,0.01940313128303326,0.4470362628615725,0.4739433832439386,0.002651140257592328
2009-04,-0.044024488799232646,-0.043846452755910544,1.8723280220976977,-0.10264616984659647,0.0568501299801067,0.0001705503899403201,7.485653381779978e-06,0.17840143764352212,0.8408003992643083,0.0,0.031804522915188274,0.3886916930567646,0.42030418329235536,0.0
2009-05,0.010306404736266223,0.012122080326032094,1.8916249924924893,-0.09339767808139687,0.566410533827678,0.0016992316014830342,0.00011644398828283577,0.09650967106650558,1.5,0.0,0.4344674933714291,0.9149241686502663,0.15060833797830456,0.0
2009-06,-0.005667041464577976,-0.005630756260951676,1.8809050752246024,-0.09853543103159224,0.010679428353740791,3.2038285061222376e-05,4.246918565077293e-06,0.09243233135134835,1.5,0.0,0.43717464990429156,0.9078305116216895,0.15499483847401913,0.0
2009-07,0.05632539798559824,0.05636717140994057,1.9868478021597598,-0.04776008041453084,0.01225508263385909,3.6765247901577275e-05,5.008176440750842e-06,0.08918939654071933,1.5,0.0,0.438192277994519,0.9011602520987803,0.16064746990670078,0.0
2009-08,0.009306334630032333,0.009411781503787206,2.005338072665603,-0.03889821707479324,0.032894364403992,9.868309321197601e-05,6.763780542896045e-06,0.09344636843851264,1.5,0.0,0.452486680630492,0.8847948297466081,0.1627184896228999,2.2558859077634333e-17
2009-09,0.031606005231047535,0.03162660170488794,2.068718798280291,-0.008521629096090111,0.00634155032858767,1.902465098576301e-05,1.571822854639901e-06,0.09070718733926864,1.5,0.0,0.4603252162069288,0.8720866208493229,0.16758816294374837,0.0
2009-10,-0.024334934439515805,-0.024304036833059338,2.018376661950346,-0.032649190250234605,0.008366549821802072,2.5099649465406217e-05,5.797956991061476e-06,0.09115305839457843,1.5,0.0,0.48000286457079544,0.8486143947923679,0.17138274063683673,0.0
2009-11,0.02954808872287798,0.029682648736830478,2.0780158346338413,-0.004065822697600585,0.04408790063794919,0.00013226370191384758,2.296312038649176e-06,0.0925458376016478,1.5,0.0,0.4913085695028917,0.8253395123228213,0.1833519181742868,0.0
2009-12,0.038472043458208566,0.03926824980731875,2.15796135013072,0.0,0.25682967057730505,0.0007704890117319152,2.5717337378271822e-05,0.13331990616094572,1.1251133031770801,0.0,0.5569006297507106,0.42565297445438927,0.14255969897198018,5.785414257940714e-18
2010-01,-0.027233454416808658,-0.02717905625394237,2.0991926080687002,-0.02723345441680869,0.016115685161658472,4.8347055484975416e-05,6.051107381310609e-06,0.13376531245261603,1.121366946704773,0.0,0.5694221870246444,0.41221686600142343,0.1397278936787053,8.628225934609598e-19
2010-02,0.0065034220954822905,0.0065931267540206865,2.1128445436586873,-0.02090714297051699,0.028879109537697067,8.663732861309121e-05,3.067329925304674e-06,0.1330401189090882,1.1274794492817701,0.0,0.578377589835261,0.399701111875536,0.14940074757097319,2.663053378888047e-17
2010-03,0.03352599099921783,0.0335998741366973,2.183679750812135,0.0,0.023035476535976842,6.910642960793053e-05,4.776707871539499e-06,0.12786306495989927,1.173130020362357,0.0,0.6047608613342955,0.40843196536605875,0.1599371936620028,4.37694424309502e-18
2010-04,0.026668668118480055,0.026725293805501496,2.241915581363589,0.0,0.016208118080956947,4.8624354242870844e-05,8.001332778568307e-06,0.12495141793873189,1.2004665691232916,0.0,0.6250669797685471,0.4071886973633904,0.1682108919913541,0.0
2010-05,-0.01728547898552753,-0.01719828131054784,2.203162996694602,-0.01728547898552757,0.02762186782631111,8.286560347893333e-05,4.332071500755916e-06,0.11989148150779635,1.2511314241307938,0.0,0.6557232642970503,0.41536786202131115,0.18004029781243241,1.4167378276412407e-19
2010-06,0.02087215050726605,0.020980268237877877,2.2491477463536507,0.0,0.03330483862007212,9.991451586021637e-05,8.203214751609275e-06,0.11754175199760175,1.2761422851946302,0.0,0.6700976168306505,0.415528587027712,0.19051608133626763,0.0
2010-07,0.01999951170619872,0.02010352733786569,2.2941296030358207,0.0,0.03256658352289167,9.769975056867502e-05,6.315881098295742e-06,0.11223458710341486,1.3364864064745696,0.0,0.7095471738060506,0.42539256505321016,0.20154666761530873,7.307652980081607e-19
2010-08,0.01099441862902753,0.011098028843443459,2.3193522242808413,0.0,0.03047243138357375,9.141729415072126e-05,1.2192920265206769e-05,0.10776792054483544,1.3918798770696743,0.0,0.7496364711017984,0.43600647181351565,0.20623693415436023,0.0
2010-09,0.056398145686460975,0.0565707034187788,2.4501593889240496,0.0,0.05557632465033857,0.00016672897395101572,5.828758366812237e-06,0.0997121220934608,1.5,0.0,0.8026701956101334,0.4660914847006621,0.2312383196892045,0.0
2010-10,0.0072697229117376595,0.007307821042809573,2.4679713687711198,0.0,0.010664993322175756,3.199497996652727e-05,6.1031511053852715e-06,0.10026012069464198,1.4961083126645007,0.0,0.8108534694287308,0.45579210082726584,0.22946274240850417,0.0
2010-11,0.03749650641246914,0.03751024171324416,2.560511673026036,0.0,0.0038693972988622237,1.160819189658667e-05,2.127108878430359e-06,0.0793751440753143,1.5,0.0,0.813641223570936,0.4496697769377893,0.23668899949127473,6.800933412623183e-19
2010-12,0.03453499162901271,0.036655930827303174,2.6489389222199797,0.0,0.6073146657298514,0.0018219439971895542,0.0002989952011009106,0.09797864945885996,1.5,0.0,0.2084254630044399,0.4513838315841324,0.24019070541142762,0.6000000000000001
2011-01,-0.013242690573186265,-0.011124187486845315,2.613859843725751,-0.013242690573186167,0.6077903597178991,0.0018233710791536973,0.0002951320071872531,0.08094782413930776,1.5,0.0,0.8236092943689799,0.4380546232940926,0.23833608233692755,0.0
2011-02,-0.039862941422819965,-0.03980393858504509,2.5096637018878503,-0.05257773939740673,0.017377949873627008,5.2133849620881025e-05,6.8689881539872604e-06,0.08272252588460736,1.5,0.0,0.8300812033459006,0.4300968613769339,0.2398219352771656,0.0
