Period,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover,AvgProtection
calibration,Hard,129.0,0.15241948445182074,0.21515647367505694,0.7679006636573567,1.3696115532866198,-0.2524790884161743,0.603691519198532,4.5952999992175245,0.6124031007751938,0.10795632671815147,0.0
calibration,CurrentDefensive,129.0,0.07383027501925166,0.06662032756482997,1.10530694715596,2.018172347527059,-0.08933845417896868,0.8264109301841062,2.150592732264042,0.6434108527131783,0.02865831361746645,0.0
calibration,SimpleRiskOverlay,129.0,0.14839343774304914,0.14509599600997117,1.0292458776186213,2.0885495945448214,-0.1291440158095375,1.1490539210264363,4.425629446404247,0.627906976744186,0.16583202236473057,0.4719108494082223
locked_test,Hard,103.0,0.22610707470062996,0.2392687594587217,0.978754838181023,1.6319739627467598,-0.2667196817244306,0.8477329953259288,5.752660606409974,0.6213592233009708,0.17042977034780596,0.0
locked_test,CurrentDefensive,103.0,0.09054290127958597,0.07560785220875058,1.1873384808048624,2.5269828665736216,-0.08051673733810649,1.124522729968274,2.104264433849249,0.6407766990291263,0.020563445606554594,0.0
locked_test,SimpleRiskOverlay,103.0,0.14995280026315472,0.15771866054973144,0.9664552395854072,1.968404036238201,-0.18869025449874222,0.7947034713663724,3.317697584158439,0.6601941747572816,0.1561786548739867,0.5534047146617266
full,Hard,232.0,0.18457120128441185,0.22589474794864386,0.8669418756309885,1.4917970723540674,-0.2667196817244304,0.6920044298609626,26.435201280134464,0.6163793103448276,0.13569238143304116,0.0
full,CurrentDefensive,232.0,0.08121825624848111,0.070631928655414,1.143956132336788,2.2405227937958494,-0.08933845417896868,0.9091074721953365,4.525415798197903,0.6422413793103449,0.025064471354001278,0.0
full,SimpleRiskOverlay,232.0,0.1490854797635921,0.15049813418970995,1.0014122446962606,2.0312301707572806,-0.1886902544987421,0.7901069409209259,14.682900122715816,0.6422413793103449,0.16154626007358133,0.5080913154474935
