month,p_tail_raw,tail_event,risk_percentile,risk_severity,p_up,score
2020-08,0.21892511693499098,0.0,0.26229508196721313,0.0,0.5,-0.0
2020-09,0.46974550864104175,0.0,0.7704918032786885,0.0,0.5,-0.0
2020-10,0.487652126105205,0.0,0.8032786885245902,0.016393442622950616,0.4975409836065574,-0.016393442622950616
2020-11,0.3731743597802768,0.0,0.6065573770491803,0.0,0.5,-0.0
2020-12,0.42550658084773707,0.0,0.7049180327868853,0.0,0.5,-0.0
2021-01,0.4961723286423166,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2021-02,0.8590194960714557,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2021-03,0.32267105307453,0.0,0.5573770491803278,0.0,0.5,-0.0
2021-04,0.8254127850157514,0.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2021-05,0.7633535762658742,0.0,0.9344262295081968,0.6721311475409836,0.3991803278688525,-0.6721311475409836
2021-06,0.7225866423414821,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2021-07,0.4669985941315299,0.0,0.7704918032786885,0.0,0.5,-0.0
2021-08,0.7442634950191714,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2021-09,0.464555889396718,0.0,0.7540983606557377,0.0,0.5,-0.0
2021-10,0.5385469669309463,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2021-11,0.602471326449747,1.0,0.8524590163934426,0.26229508196721263,0.4606557377049181,-0.26229508196721263
2021-12,0.8684591215825365,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-01,0.2874528521112199,0.0,0.3770491803278688,0.0,0.5,-0.0
2022-02,0.7917989166793127,0.0,0.9344262295081968,0.6721311475409836,0.3991803278688525,-0.6721311475409836
2022-03,0.8332184354103788,0.0,0.9672131147540983,0.8360655737704914,0.3745901639344263,-0.8360655737704914
2022-04,0.887089823141859,0.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-05,0.8094320772310264,0.0,0.9180327868852459,0.5901639344262294,0.41147540983606556,-0.5901639344262294
2022-06,0.9424227336603775,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2022-07,0.9106259789849939,1.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2022-08,0.43677697312831415,0.0,0.5901639344262295,0.0,0.5,-0.0
2022-09,0.6147213942503158,0.0,0.7540983606557377,0.0,0.5,-0.0
2022-10,0.8243463765052561,0.0,0.8852459016393442,0.426229508196721,0.4360655737704918,-0.426229508196721
2022-11,0.6796530508078381,0.0,0.7540983606557377,0.0,0.5,-0.0
2022-12,0.5760522806689441,0.0,0.6885245901639344,0.0,0.5,-0.0
2023-01,0.7191327232767102,0.0,0.7540983606557377,0.0,0.5,-0.0
2023-02,0.4203553204522786,0.0,0.47540983606557374,0.0,0.5,-0.0
2023-03,0.5740894952008615,0.0,0.6557377049180327,0.0,0.5,-0.0
2023-04,0.18822284883194668,0.0,0.13114754098360656,0.0,0.5,-0.0
2023-05,0.26742060731346734,0.0,0.29508196721311475,0.0,0.5,-0.0
2023-06,0.2610748475840647,0.0,0.2786885245901639,0.0,0.5,-0.0
2023-07,0.25072678225858874,0.0,0.2459016393442623,0.0,0.5,-0.0
2023-08,0.28269372491059347,0.0,0.32786885245901637,0.0,0.5,-0.0
2023-09,0.3184305254168821,0.0,0.39344262295081966,0.0,0.5,-0.0
2023-10,0.3500950570150907,0.0,0.4262295081967213,0.0,0.5,-0.0
2023-11,0.4983318229194928,0.0,0.639344262295082,0.0,0.5,-0.0
2023-12,0.1909924321034371,0.0,0.14754098360655737,0.0,0.5,-0.0
2024-01,0.28825692977574385,0.0,0.3770491803278688,0.0,0.5,-0.0
2024-02,0.2047439360565393,0.0,0.19672131147540983,0.0,0.5,-0.0
2024-03,0.15610312126301495,0.0,0.06557377049180328,0.0,0.5,-0.0
2024-04,0.35552999273784275,0.0,0.45901639344262296,0.0,0.5,-0.0
2024-05,0.4532614675192135,0.0,0.5573770491803278,0.0,0.5,-0.0
2024-06,0.33325748442624253,0.0,0.4098360655737705,0.0,0.5,-0.0
2024-07,0.15130868879034146,0.0,0.04918032786885246,0.0,0.5,-0.0
2024-08,0.5478066031736877,1.0,0.6721311475409836,0.0,0.5,-0.0
2024-09,0.4030958355128562,0.0,0.47540983606557374,0.0,0.5,-0.0
2024-10,0.5956490705497902,0.0,0.7049180327868853,0.0,0.5,-0.0
2024-11,0.39090950022776244,0.0,0.4426229508196721,0.0,0.5,-0.0
2024-12,0.4966861652480806,0.0,0.6065573770491803,0.0,0.5,-0.0
2025-01,0.32105308926842235,0.0,0.3114754098360656,0.0,0.5,-0.0
2025-02,0.2569471724510959,0.0,0.19672131147540983,0.0,0.5,-0.0
2025-03,0.10322787216668201,0.0,0.01639344262295082,0.0,0.5,-0.0
2025-04,0.3687606723597174,0.0,0.39344262295081966,0.0,0.5,-0.0
2025-05,0.21151160544089023,0.0,0.14754098360655737,0.0,0.5,-0.0
2025-06,0.24886514409011923,0.0,0.16393442622950818,0.0,0.5,-0.0
2025-07,0.20085745234668917,0.0,0.09836065573770492,0.0,0.5,-0.0
2025-08,0.2992607226221436,0.0,0.29508196721311475,0.0,0.5,-0.0
2025-09,0.26983103262317465,0.0,0.22950819672131148,0.0,0.5,-0.0
2025-10,0.767016528358729,0.0,0.8360655737704918,0.180327868852459,0.47295081967213115,-0.180327868852459
2025-11,0.2819747338571678,0.0,0.2459016393442623,0.0,0.5,-0.0
2025-12,0.19433934493845725,0.0,0.09836065573770492,0.0,0.5,-0.0
2026-01,0.10142736620103805,0.0,0.01639344262295082,0.0,0.5,-0.0
2026-02,0.08058438554320724,0.0,0.01639344262295082,0.0,0.5,-0.0
2026-03,0.1597253424342988,0.0,0.09836065573770492,0.0,0.5,-0.0
2026-04,0.8542078019050534,0.0,0.9344262295081968,0.6721311475409836,0.3991803278688525,-0.6721311475409836
2026-05,0.9625631641157769,1.0,1.0,0.9999999999999998,0.35000000000000003,-0.9999999999999998
2026-06,0.9590827610054243,1.0,0.9836065573770492,0.9180327868852456,0.36229508196721316,-0.9180327868852456
2026-07,0.9323491255260645,,0.9508196721311475,0.7540983606557372,0.3868852459016394,-0.7540983606557372
