Period,Strategy,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths
calibration_2007_2012,VIX6_Router_4Asset,69.0,0.19593903094000042,0.17331534518736672,1.1243810201820734,2.08954078622688,-0.12958799769553853,1.5120152670338407,2.7978664409178116,0.6666666666666666
calibration_2007_2012,VIX6_Router_WithOptions,69.0,0.19560333227228544,0.17314974736479166,1.1236426443129468,2.089004473342267,-0.12958799769553853,1.5094247596281805,2.793353643064593,0.6666666666666666
validation_2013_2017,VIX6_Router_4Asset,60.0,0.030518417586614444,0.08053529297963194,0.41330431530126605,0.6584376214315012,-0.1066314522892039,0.2862046509864926,1.162194430361526,0.5166666666666667
validation_2013_2017,VIX6_Router_WithOptions,60.0,0.02945413394742924,0.08043652789396807,0.4008346235031297,0.6377408706035749,-0.1066314522892039,0.2762236968089328,1.156205443314526,0.5166666666666667
locked_2018_2026,VIX6_Router_4Asset,103.0,0.20907823332988906,0.13357225120050709,1.4969186464577038,3.581010224776775,-0.09760421330851343,2.1421025408915666,5.101919757045714,0.6213592233009708
locked_2018_2026,VIX6_Router_WithOptions,103.0,0.20891289528882284,0.13362672064589606,1.4953135358814476,3.5799916516583483,-0.09760421330851332,2.140408576712547,5.095934499883133,0.6213592233009708
full_2007_2026,VIX6_Router_4Asset,232.0,0.15636553973863587,0.13715819260316825,1.1325286822772858,2.282422546924721,-0.12958799769553853,1.2066359733870573,16.58973285850312,0.6077586206896551
full_2007_2026,VIX6_Router_WithOptions,232.0,0.15588985899337282,0.13712153171602062,1.1297511103335294,2.2781747338555545,-0.12958799769553853,1.2029652573198129,16.458292196923793,0.6077586206896551
