EndMonth,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths
2013-05,60.0,0.10674625225480416,0.16422282841459657,0.7003955602074332,1.1692214351894055,-0.1399488414639536,0.7627519537723264,1.660505429808123,0.5833333333333334
2013-06,60.0,0.07626332228690424,0.16285587986635294,0.5322884902692271,0.8551722535904398,-0.13788471927242463,0.5530948076721076,1.4440848159793052,0.5666666666666667
2013-07,60.0,0.10818836703605661,0.1533905740269764,0.746919344816777,1.308091950734846,-0.13788471927242463,0.78462912791884,1.6713520357606209,0.5833333333333334
2013-08,60.0,0.11724330565383645,0.15239794487967495,0.8047148253045785,1.4155615234187677,-0.13788471927242474,0.8502994840363263,1.7407596267096885,0.6
2013-09,60.0,0.0947140469234733,0.1455986361482078,0.6947174299305813,1.1675436834297503,-0.13788471927242463,0.6869074936167711,1.5721842963686867,0.6
2013-10,60.0,0.12012947079318748,0.1371601530141322,0.8972185962153864,1.6524341956624446,-0.13788471927242474,0.8712312098619321,1.7633605427290735,0.6166666666666667
2013-11,60.0,0.08918512230118303,0.12317133637710859,0.7564001157086807,1.2502373313927506,-0.13788471927242463,0.6468093257308393,1.5328812159282676,0.6
2013-12,60.0,0.07995846714888555,0.12264307157572445,0.6892763015102087,1.1334659988195783,-0.13788471927242463,0.5798936065635254,1.4690455736018226,0.5833333333333334
2014-01,60.0,0.06220399436877666,0.12065919293340932,0.560506261037775,0.8990957602158968,-0.13788471927242463,0.4511304421331679,1.3521960132597826,0.5666666666666667
2014-02,60.0,0.045600576628463285,0.11247012974862577,0.45275536526502935,0.6769644567308232,-0.10333262236706497,0.44129893913345103,1.249767050120293,0.5666666666666667
2014-03,60.0,0.06167648185784125,0.10605399668044063,0.6178552950473631,0.9854818295787443,-0.10333262236706497,0.5968732859478778,1.348841703775267,0.5666666666666667
2014-04,60.0,0.07392347609628214,0.10146520135744377,0.7546859118702037,1.2734937366890327,-0.10333262236706497,0.7153934004857273,1.4284553865234957,0.5666666666666667
2014-05,60.0,0.0639363246826512,0.09877620177385135,0.6774994837073809,1.1129476577256836,-0.10333262236706497,0.618742883109386,1.3632584040584739,0.5666666666666667
2014-06,60.0,0.06703342699048043,0.09865548057823316,0.7078410009995213,1.1623800960550055,-0.10333262236706509,0.6487150471451288,1.3832163824763557,0.5833333333333334
2014-07,60.0,0.06217774670012233,0.09726523544340628,0.6694726254325266,1.0838812388516454,-0.10333262236706497,0.6017242694107813,1.3520289538291643,0.5833333333333334
2014-08,60.0,0.057751647216384816,0.09759454939261386,0.6245281548510696,1.0100105998416278,-0.10333262236706497,0.5588907538921793,1.3240931890284406,0.5666666666666667
2014-09,60.0,0.05054272271163773,0.09731816046207095,0.5554310166551732,0.8939022165693027,-0.10333262236706509,0.4891264883619858,1.2795833882635623,0.55
2014-10,60.0,0.0507414409606366,0.0972739209665904,0.5575924779224263,0.8978068239771306,-0.10333262236706509,0.49104958142250027,1.280794061469929,0.55
2014-11,60.0,0.04864862937787251,0.0969597394527705,0.53844212684876,0.8641717092171323,-0.10333262236706497,0.4707964267572697,1.2680896787002205,0.55
2014-12,60.0,0.03793779802842501,0.09576756566648323,0.4363844825878739,0.6893652049742561,-0.10333262236706509,0.3671425069777075,1.2046382213268065,0.5333333333333333
2015-01,60.0,0.050774337355246946,0.09544046937749291,0.5668192973834799,0.9139140232213671,-0.10333262236706509,0.49136793581878657,1.2809945681955364,0.55
2015-02,60.0,0.048477494614503014,0.09551492684694311,0.5434395493555577,0.8764492013372658,-0.10333262236706497,0.46914027249108275,1.2670552835697875,0.5333333333333333
2015-03,60.0,0.04408113356324184,0.09462421517709149,0.5031065190014241,0.803834229909271,-0.10333262236706509,0.4265945502346188,1.2407127376409555,0.5333333333333333
2015-04,60.0,0.04014621239287264,0.09407444331757027,0.46522453379311535,0.7389899414988784,-0.10333262236706497,0.38851440593719383,1.2175083820048547,0.5333333333333333
2015-05,60.0,0.04303175309906937,0.0936771803707199,0.49648606923376415,0.7912847012926779,-0.10333262236706497,0.41643918554790116,1.2344902079933815,0.5333333333333333
2015-06,60.0,0.035082624692017284,0.09391434944315953,0.41372414565791843,0.6546402606169289,-0.10333262236706509,0.3395116071611386,1.1881604500158571,0.5166666666666667
2015-07,60.0,0.028184764441716803,0.09400211535559284,0.3420901542649326,0.5383731898761211,-0.10333262236706509,0.2727576615794864,1.1490946990646995,0.5
2015-08,60.0,0.024104288094411563,0.09411206796841531,0.2994407103439203,0.4704910404221409,-0.10333262236706497,0.23326890910391027,1.12647335349697,0.48333333333333334
2015-09,60.0,0.01717820082966237,0.09209495779865359,0.2302197986102551,0.35397592034875974,-0.1033326223670652,0.1662417969868295,1.0888930381269728,0.48333333333333334
2015-10,60.0,0.019888033573415065,0.09243219520948404,0.258543746556366,0.3989812641124525,-0.10333262236706509,0.19246616526160978,1.1034749559186545,0.48333333333333334
2015-11,60.0,0.010379883815728963,0.09185928574459888,0.15748538738449402,0.2397161294378377,-0.10333262236706497,0.10045117967544512,1.0529880806142757,0.4666666666666667
2015-12,60.0,-0.0006166745729017098,0.08801382227715607,0.03622198835882556,0.05282713988221422,-0.10333262236706509,-0.005967859508211423,0.9969204276663667,0.4666666666666667
2016-01,60.0,0.001532247652980434,0.08793491069601864,0.060611549541898534,0.08848127701556596,-0.10333262236706497,0.014828305116824411,1.0076847520950196,0.48333333333333334
2016-02,60.0,0.014110834259390304,0.08773743842794475,0.20289985011111147,0.30400557483389595,-0.10333262236706509,0.13655740013318204,1.0725736234049994,0.5
2016-03,60.0,0.005895863125154666,0.08582160486894504,0.1106945223753732,0.16223241502049482,-0.10333262236706509,0.057057132492108684,1.0298289831673992,0.5
2016-04,60.0,0.006993306397071075,0.0862904989965747,0.12318402187615264,0.1815232383585372,-0.0907834418503437,0.07703284051071256,1.0354590274746729,0.5
2016-05,60.0,0.015844961592595297,0.08327702859179732,0.22974265227348425,0.3523949374311695,-0.09078344185034382,0.1745358103817617,1.081775533008581,0.5
2016-06,60.0,0.03204685305799648,0.0793968708167426,0.43662766521283386,0.7216696495379976,-0.09078344185034337,0.35300328347129384,1.1708387020874813,0.5166666666666667
2016-07,60.0,0.028534288981515887,0.07856229021271423,0.3969441292361234,0.649183276494288,-0.09078344185034382,0.3143116013221284,1.151049162747243,0.5166666666666667
2016-08,60.0,0.013211670478536108,0.07116036358238849,0.2196103573533063,0.325271136414615,-0.09078344185034382,0.14552951737956246,1.0678270482368475,0.5
2016-09,60.0,0.016597433606273748,0.07115780536105865,0.26656456666655265,0.39563416074889407,-0.09078344185034382,0.18282445860154276,1.0857880184932835,0.5166666666666667
2016-10,60.0,0.01637297283022554,0.0711958008636725,0.2633535913748045,0.39068371298883214,-0.0907834418503436,0.18035197274428488,1.0845898587620988,0.5166666666666667
2016-11,60.0,0.013136163995959738,0.06960943503916957,0.22194267657440203,0.3219145524471801,-0.0907834418503436,0.14469779651684378,1.0674292249064934,0.5166666666666667
2016-12,60.0,0.03540105411994143,0.06730788624053961,0.5505735361120234,0.9244469809773667,-0.0907834418503437,0.3899505614504018,1.1899891837843612,0.5333333333333333
2017-01,60.0,0.01674442580276536,0.0651627120524659,0.28707877679451616,0.43313972987791555,-0.09078344185034382,0.18444361065719989,1.0865732286547325,0.5166666666666667
2017-02,60.0,0.01977144429256872,0.0649075478918469,0.3338308463083562,0.5051339040950055,-0.09078344185034348,0.21778689912596558,1.1028443771861949,0.5333333333333333
2017-03,60.0,0.01256032947566954,0.06751870102426527,0.21824638962301077,0.31713221629437155,-0.0907834418503436,0.13835484995573566,1.064399206311862,0.5333333333333333
2017-04,60.0,0.012072247417940885,0.06751919357631532,0.21109581832749025,0.30674394861683196,-0.0907834418503437,0.1329785164770681,1.0618363291145323,0.5166666666666667
2017-05,60.0,0.017517701307042444,0.06605850238828219,0.29562822035431435,0.438651003615089,-0.09078344185034393,0.1929614139979435,1.090711434166534,0.5166666666666667
2017-06,60.0,0.017631090934441707,0.06604478752438273,0.2973659972138889,0.44129602846615673,-0.0907834418503437,0.19421042620863085,1.0913193003991277,0.5166666666666667
2017-07,60.0,0.01867737093696742,0.06632732855781896,0.31189051144430757,0.46483073146604736,-0.0907834418503437,0.20573543540855194,1.096941062192673,0.5166666666666667
2017-08,60.0,0.0104061423279731,0.06671111962486535,0.18811154465698104,0.2753032695482786,-0.09078344185034348,0.11462599473952119,1.0531249169570267,0.5
2017-09,60.0,0.014512681852708376,0.06880947989269409,0.24335455659409772,0.36735457055556114,-0.08342542072108239,0.1739599480262601,1.0747003773632413,0.5
2017-10,60.0,0.026947435691712096,0.0692096502646478,0.4186402485095323,0.658172444728392,-0.08342542072108239,0.3230122840111998,1.1421971547999688,0.5166666666666667
2017-11,60.0,0.026999033973606368,0.06920877655211358,0.41937239357223466,0.6593151757478749,-0.08342542072108228,0.3236307799258541,1.142484128267945,0.5166666666666667
2017-12,60.0,0.025885800183828023,0.06902673180748052,0.4045522161296908,0.6343427167599098,-0.08342542072108228,0.31028672028364696,1.1363054582389072,0.5166666666666667
2018-01,60.0,0.037377775330525775,0.07238037791288397,0.5432526139037576,0.8944746518542467,-0.08342542072108239,0.4480381999569594,1.2013918940963406,0.5333333333333333
2018-02,60.0,0.025846913397006954,0.07591132750524285,0.37382392719763213,0.5799228123913578,-0.08292262422802688,0.31169917302582184,1.136090113030162,0.5166666666666667
2018-03,60.0,0.030234762999116427,0.07635402028081073,0.42812608047197054,0.6680447523382678,-0.08120721741026415,0.3723162049300179,1.1605958157980265,0.5333333333333333
2018-04,60.0,0.04217488747750142,0.07618490980873302,0.5806043881670486,0.9322623956120523,-0.08120721741026371,0.5193490039737647,1.229427775040928,0.55
2018-05,60.0,0.04076594190674987,0.07636775459483912,0.5616159542042922,0.9004103935081715,-0.08120721741026371,0.5019989996800148,1.221139724948295,0.55
2018-06,60.0,0.06586438244100301,0.07654695515782037,0.8728311692123102,1.6344118633061937,-0.08120721741026404,0.8110656237394757,1.3756556906460964,0.5666666666666667
2018-07,60.0,0.053083521196187755,0.07808793962501612,0.7018916458972603,1.2534915689391604,-0.08120721741026371,0.6536798438494282,1.2951321508175127,0.55
2018-08,60.0,0.05626055956566334,0.07866672005152182,0.7357555343730356,1.3237072892946964,-0.08120721741026371,0.692802454755119,1.314786748852471,0.55
2018-09,60.0,0.05458987226647061,0.0788041872558257,0.7144247806200034,1.2852160038494416,-0.08120721741026415,0.6722293166465613,1.3044215990405548,0.5333333333333333
2018-10,60.0,0.05624957239055761,0.07900606103422791,0.7327934871592495,1.3216374342003427,-0.08120721741026393,0.6926671567427469,1.3147183685102357,0.5333333333333333
2018-11,60.0,0.03644037542700507,0.09079619351605753,0.43984978291216925,0.6529345608344878,-0.09563034096120315,0.38105453834770686,1.1959736597041115,0.5333333333333333
2018-12,60.0,0.04200504149888329,0.09098580144707642,0.4981752812928256,0.7419720457050785,-0.09563034096120315,0.43924387466028764,1.2284262861571185,0.55
2019-01,60.0,0.052811137080236215,0.09096248181523678,0.6121535148664198,0.9234211046536913,-0.09563034096120315,0.5522424844397604,1.2934580624207954,0.5666666666666667
2019-02,60.0,0.04806025258554847,0.0907840413016123,0.5631437602548487,0.8475473583580491,-0.09563034096120315,0.5025628069761492,1.2645361636096852,0.55
2019-03,60.0,0.0482002557889587,0.09076949930700763,0.5646974542344044,0.8499204370945012,-0.09563034096120315,0.5040268109941525,1.2653809929909399,0.55
2019-04,60.0,0.05243195995493011,0.09062520636621574,0.6101082849948535,0.9187822107831403,-0.09563034096120315,0.5482774549157108,1.2911305007996512,0.5666666666666667
2019-05,60.0,0.0465184919972379,0.0911975195286927,0.5447913427689797,0.8176848922220642,-0.09563034096120326,0.48644072090164575,1.2552624388880391,0.55
2019-06,60.0,0.05164469662374627,0.09214323109349302,0.5933638888432592,0.8998234342388189,-0.09563034096120315,0.5400450955695987,1.2863086207843004,0.55
2019-07,60.0,0.04522507959491606,0.09197165607609735,0.5274464946823154,0.7967801740878834,-0.09563034096120326,0.47291559499158997,1.2475245739196137,0.5333333333333333
2019-08,60.0,0.05024720554410145,0.09170627934735677,0.5811986715671107,0.8793027876017345,-0.09563034096120315,0.5254316259782712,1.2777846695173862,0.55
2019-09,60.0,0.0539834739317806,0.09153596469917198,0.6210851985502516,0.9398007501104726,-0.09563034096120304,0.5645015315137436,1.3006756406997957,0.5666666666666667
2019-10,60.0,0.05735914133811737,0.09101486646273826,0.659425784234603,1.0007472424188244,-0.09563034096120304,0.599800657004745,1.3216383178975468,0.5666666666666667
2019-11,60.0,0.05538150741134373,0.09092035244913464,0.6393273548971533,0.9692382368661963,-0.09563034096120315,0.5791206729442886,1.3093248200390866,0.5666666666666667
2019-12,60.0,0.0639617726520405,0.09128187556046374,0.7262993927939998,1.1093979037644284,-0.09563034096120315,0.6688439255694962,1.363421448673802,0.5833333333333334
2020-01,60.0,0.05625384688888313,0.09057151393945954,0.650615930805593,0.9854785176954834,-0.09563034096120315,0.588242667792067,1.3147449711574544,0.5666666666666667
2020-02,60.0,0.05534845761696294,0.09067914106260483,0.640447240074796,0.9697553146596457,-0.09563034096120326,0.5787750734823536,1.3091198221040485,0.5666666666666667
2020-03,60.0,0.03368226397856411,0.09946076736689756,0.3832643107237398,0.5337374923293583,-0.09894728048496171,0.3404061618821675,1.180144871274534,0.55
2020-04,60.0,0.04147600529799256,0.10127890368579331,0.4525268209219441,0.6417130059419575,-0.09894728048496171,0.4191727664945395,1.2253110305601271,0.55
2020-05,60.0,0.049550276071961497,0.10227836822481441,0.5248780267616991,0.7517680857997533,-0.0989472804849616,0.5007745117309449,1.2735506915860992,0.5666666666666667
2020-06,60.0,0.05781828505154851,0.1019967531051461,0.6033415607550965,0.8675729554752784,-0.09894728048496171,0.5843342512110365,1.3245103276927506,0.5833333333333334
2020-07,60.0,0.07014059779048587,0.10301607205892338,0.7113788147761774,1.0377960900731587,-0.0989472804849616,0.7088683736097843,1.4034734480090405,0.6
2020-08,60.0,0.07331952158922217,0.10275821580715344,0.741954142118627,1.0818564776463346,-0.09894728048496171,0.7409958235321635,1.4244432186362865,0.6166666666666667
2020-09,60.0,0.07019742974517684,0.10282966570405025,0.7130035836116605,1.04010240568569,-0.0989472804849616,0.7094427396197688,1.4038461589027178,0.6
2020-10,60.0,0.06181400660704228,0.1032549204299758,0.6338891110550217,0.9215915713372905,-0.09894728048496171,0.6247165794156107,1.349715544271152,0.5833333333333334
2020-11,60.0,0.07546580268880199,0.10452067794674762,0.7503468536254395,1.1102699056127445,-0.09894728048496171,0.7626869815817878,1.4387423483608257,0.6
2020-12,60.0,0.08812170284839582,0.10751673599825166,0.8417971204808833,1.2812910478653816,-0.0989472804849616,0.8905924692067602,1.5254127162757667,0.6
2021-01,60.0,0.09188088717539622,0.10763388532831089,0.8732821649326026,1.3306624222590762,-0.0989472804849616,0.9285842594669456,1.5519449774762495,0.6
2021-02,60.0,0.0880418437553272,0.10715350229394391,0.8436116954317366,1.2797149597554747,-0.0989472804849616,0.8897853819106039,1.5248530353310654,0.6
2021-03,60.0,0.08668162373639898,0.10727798901790803,0.8310075783394303,1.261100821260662,-0.09894728048496182,0.8760384652468848,1.515345330562232,0.5833333333333334
2021-04,60.0,0.08356189323589946,0.1065992783325038,0.808482600410663,1.2191556134865194,-0.09894728048496149,0.8445092459979193,1.493718007599397,0.5833333333333334
2021-05,60.0,0.09433021426629207,0.10760402597287502,0.8944792737223676,1.3629047486322756,-0.0989472804849616,0.953338119086848,1.569430003343908,0.6
2021-06,60.0,0.10095494522586557,0.10927400388633099,0.9380665593457883,1.45150057695177,-0.09894728048496171,1.020290246796717,1.6175128247279307,0.6
2021-07,60.0,0.09941202505737357,0.10926567957732577,0.9251861209421277,1.4314612054764104,-0.09894728048496149,1.0046968908102807,1.6062103284340126,0.6
2021-08,60.0,0.09369739111701869,0.1103575872378295,0.8695080901291692,1.3385798717092448,-0.09894728048496149,0.9469425602986562,1.5648974425276034,0.6
2021-09,60.0,0.101879674956181,0.11180328963796142,0.9268498498899695,1.4455477175158291,-0.0989472804849616,1.0296359279087521,1.624317267542634,0.6
2021-10,60.0,0.11271768458086506,0.11221787925528438,1.0118207534693768,1.5877667010993781,-0.09894728048496171,1.1391691012467615,1.705787596063404,0.6166666666666667
2021-11,60.0,0.09007870146887731,0.11794188639705946,0.7927060320289013,1.18703790870675,-0.09894728048496171,0.9103706643313731,1.539179502849603,0.6
2021-12,60.0,0.09350866651996004,0.11934876116204865,0.8111933055648921,1.2292115413611404,-0.0989472804849616,0.9450352355482055,1.5635477422565867,0.6
2022-01,60.0,0.1149060303663001,0.12005159399959452,0.9698506276943571,1.5100596040522958,-0.0989472804849616,1.1612853814993325,1.722627287815452,0.6166666666666667
2022-02,60.0,0.13101395835748852,0.12385511460720552,1.060566807007953,1.7036221734699675,-0.09894728048496193,1.3240784154487208,1.8507161889255161,0.6166666666666667
2022-03,60.0,0.1467057338239206,0.12185714989678267,1.1902925430820974,1.9348640932920949,-0.09894728048496171,1.4826656488676044,1.9827133029665613,0.6333333333333333
2022-04,60.0,0.15292728204322015,0.12191795160237615,1.2346833885759485,2.0080246178667776,-0.0989472804849616,1.545543053772586,2.0370870160785057,0.65
2022-05,60.0,0.1669128096075978,0.12338752698392978,1.320342786019556,2.1737178273199342,-0.0989472804849616,1.686886277111637,2.1636750461440317,0.6666666666666666
2022-06,60.0,0.16073468038240835,0.12477488438838351,1.2639348408519926,2.0678577890596808,-0.09894728048496149,1.6244476815796633,2.1070012940430063,0.6666666666666666
2022-07,60.0,0.14834398660304648,0.12629180106629054,1.1642051325967782,1.895715263840735,-0.0989472804849616,1.499222473583722,1.9969169467536587,0.65
2022-08,60.0,0.14957404799946916,0.12602340881098828,1.1750146976263618,1.9157544965140478,-0.09894728048496171,1.5116539561913664,2.007634982323663,0.65
2022-09,60.0,0.1450155442865262,0.12527188831486397,1.1492453743298576,1.8625662114293453,-0.09894728048496171,1.4655839309152723,1.9681441906458623,0.65
2022-10,60.0,0.1348342978428012,0.12523655338694079,1.0774009563823888,1.7424282768933688,-0.09894728048496182,1.362688263709214,1.8821848116181195,0.6333333333333333
2022-11,60.0,0.13337769712954484,0.12537217848660795,1.0660099960149272,1.7251398506531648,-0.0989472804849616,1.3479672859712006,1.8701365200381725,0.6166666666666667
2022-12,60.0,0.13184192429063657,0.12541224277370544,1.0547767674543016,1.7075064308552257,-0.09894728048496182,1.3324461636990026,1.8575002568483405,0.6166666666666667
2023-01,60.0,0.12731736350626788,0.12437726972590679,1.0300194018186348,1.6536678478395705,-0.09894728048496182,1.2867191789633652,1.8206689316757154,0.6166666666666667
2023-02,60.0,0.14039266550558405,0.12148318356227135,1.1475765516004008,1.8730687108231914,-0.0989472804849616,1.4188633059695004,1.9287328494990326,0.6333333333333333
2023-03,60.0,0.14839663844480722,0.12313029379186842,1.1912472706363095,1.9707099679805806,-0.09894728048496182,1.4997545937339916,1.9973747842930645,0.6333333333333333
2023-04,60.0,0.14807762179874273,0.12308763886175067,1.1893346187036826,1.9668642209897222,-0.0989472804849616,1.4965304864669642,1.994602040693635,0.6333333333333333
2023-05,60.0,0.1498324819800092,0.12285663496546832,1.20392650559605,1.9906105605648285,-0.09894728048496171,1.5142657912945994,2.0098926639103842,0.6333333333333333
2023-06,60.0,0.13254210805469313,0.12098823247744922,1.0940810228310265,1.776251038301085,-0.09894728048496171,1.3395224952628917,1.8632528343142538,0.6166666666666667
2023-07,60.0,0.1423044585075106,0.11920176863225218,1.1814955129388922,1.9322061925532028,-0.09894728048496171,1.438184635394183,1.9449541124762324,0.6333333333333333
2023-08,60.0,0.13589613883853802,0.11914540963724739,1.134242012352213,1.8539638002866667,-0.09894728048496171,1.3734196450117888,1.8910069126126188,0.6166666666666667
2023-09,60.0,0.13152899023077014,0.1200006364385212,1.094553585781415,1.7824335379605207,-0.09894728048496171,1.3292835294322243,1.8549338482862479,0.6166666666666667
2023-10,60.0,0.12649269623673387,0.12013107881500466,1.0559615633483916,1.7209747317154982,-0.0989472804849616,1.2783847683005167,1.8140192914604045,0.6
2023-11,60.0,0.15973969050865433,0.11101342699147794,1.3977392851067638,2.584624539747719,-0.09894728048496149,1.6143919239188427,2.097986081987845,0.6166666666666667
2023-12,60.0,0.1645078792540664,0.11169462397463506,1.427076974584167,2.655066796300284,-0.0989472804849616,1.6625811083213042,2.1414707999565206,0.6166666666666667
2024-01,60.0,0.15276695738979318,0.11247046021433338,1.3267516553571415,2.455735174495351,-0.09894728048496182,1.5439227499841288,2.0356710358354606,0.6
2024-02,60.0,0.16024358637245917,0.11248310439395921,1.3848142289491716,2.5643194530408424,-0.09894728048496149,1.6194844930256957,2.102547819309213,0.6166666666666667
2024-03,60.0,0.17377483788162307,0.11366231434533673,1.474931069210158,2.761829223540625,-0.09894728048496171,1.7562366244925132,2.228045095598995,0.6333333333333333
2024-04,60.0,0.1675376644106219,0.11440714522907466,1.4188527157875672,2.6575065402013425,-0.09894728048496182,1.6932013046693544,2.1694742430510066,0.6166666666666667
2024-05,60.0,0.17236801230537813,0.1135953100900567,1.4650268331377998,2.7506128316890917,-0.0989472804849616,1.7420186937990205,2.214724967680596,0.6333333333333333
2024-06,60.0,0.17415588388491887,0.1139335625023718,1.4745585626522415,2.776752596551471,-0.09894728048496171,1.7600876247567772,2.231663928824786,0.6333333333333333
2024-07,60.0,0.18026681997795446,0.11347775751623237,1.526427044471954,2.8687180380857806,-0.09894728048496171,1.8218471401581566,2.2903454499825737,0.65
2024-08,60.0,0.16791060474036912,0.11611430863133153,1.4024842515087537,2.5826548530307627,-0.09894728048496171,1.696970385819635,2.172941375257732,0.6333333333333333
2024-09,60.0,0.1597253072253566,0.1174241708026046,1.3274465440783525,2.4319150493169146,-0.0989472804849616,1.6142465608201562,2.0978559873643077,0.6166666666666667
2024-10,60.0,0.1641745710182816,0.11724046817421271,1.3624361473436146,2.492351999295313,-0.0989472804849616,1.659212564646822,2.138407869296615,0.6333333333333333
2024-11,60.0,0.1591756065988179,0.11794892086380658,1.3179898408240203,2.4092844612922173,-0.09894728048496171,1.6086910708274582,2.0928888625933775,0.6166666666666667
2024-12,60.0,0.1516246623909554,0.11792922127252677,1.2620754851915852,2.305999269259422,-0.0947906499893506,1.5995740340211813,2.0256051115527107,0.6
2025-01,60.0,0.1592842798145322,0.11790021556346747,1.319292202434365,2.4111705639109378,-0.08701985277584678,1.830436098585806,2.0938700927491527,0.6166666666666667
2025-02,60.0,0.16605758897460543,0.1175424975036723,1.373170235592073,2.5063919107866437,-0.0784310144845497,2.1172439253264725,2.1557579627062267,0.6333333333333333
2025-03,60.0,0.19486648159533826,0.10854324790864059,1.7053534470649447,3.6076723301279365,-0.07843101448454981,2.484558983152324,2.435549117292694,0.65
2025-04,60.0,0.18541085428909154,0.10773174055264606,1.6425674636954049,3.4488695021879847,-0.0784310144845497,2.363999184603382,2.340693223562919,0.65
2025-05,60.0,0.1826091538514678,0.10736803495231223,1.6254224551873695,3.4013484813502033,-0.07843101448454981,2.3282773409419577,2.3131627041175937,0.65
2025-06,60.0,0.19075700152562813,0.10896532760135243,1.6670375368985324,3.540328631095836,-0.0784310144845497,2.4321628730584095,2.3939535470775875,0.65
2025-07,60.0,0.18616878658445657,0.10826363205502539,1.64098026167892,3.4625481345429368,-0.07843101448454981,2.373662865487098,2.348185803357546,0.65
2025-08,60.0,0.18639719334865967,0.10824632026263192,1.6430308356554357,3.46632057801201,-0.0784310144845497,2.3765750650258193,2.3504474887140874,0.65
2025-09,60.0,0.20526363689328542,0.11155277885322756,1.740969324575112,3.7869465895022434,-0.07843101448454981,2.617123318400025,2.5433742494153684,0.6666666666666666
2025-10,60.0,0.244116783765141,0.12526240034569566,1.8195959959914676,4.509128808584611,-0.07843101448454981,3.1125032025848625,2.980614053993719,0.6833333333333333
2025-11,60.0,0.23226549600677737,0.12483882158586383,1.7472812623357332,4.315224638043878,-0.0784310144845497,2.961398593824537,2.841328457416111,0.6666666666666666
2025-12,60.0,0.23007794565129025,0.1242200037501271,1.740846729596923,4.278021891539488,-0.0784310144845497,2.93350719945888,2.8161978332798143,0.6666666666666666
2026-01,60.0,0.24992883678729316,0.130163893155297,1.791955553884272,4.614330440990323,-0.0784310144845497,3.186607216925993,3.0508892198432167,0.6666666666666666
2026-02,60.0,0.27844748428554955,0.13978638527399787,1.841628391788613,5.092813881060284,-0.0784310144845497,3.55022163254565,3.4151868101002902,0.6666666666666666
2026-03,60.0,0.25833097039899644,0.14676337228670425,1.6508264391920928,3.8845582597743817,-0.08192917348273199,3.153101141114822,3.1548188609361136,0.6666666666666666
2026-04,60.0,0.2696621961467456,0.14849990368708693,1.6947429670554985,4.035083753404709,-0.08192917348273188,3.291406280371936,3.2994453844110945,0.6666666666666666
2026-05,60.0,0.2578772764335133,0.1485689975988175,1.629974184365612,3.8808779115242857,-0.08192917348273188,3.1475635048102353,3.149135576679425,0.65
2026-06,60.0,0.21069085151786182,0.1624216101753463,1.265463469197405,2.4036252838295895,-0.14900559725470008,1.4139794437233195,2.6011554280764915,0.6333333333333333
2026-07,60.0,0.21043143504856632,0.16243789974680686,1.2640106800147735,2.401106638889532,-0.14900559725469997,1.4122384589947263,2.598369855504054,0.6333333333333333
